segment,section_size_group,dd,rank_from_min,lr_side,diff_sum,games_sum,machine_count,pay_rate
3F,large,22,10,L,13800,346530,6,101.33
3F,large,22,11,L,32800,398102,7,102.75
3F,large,22,12,L,3600,399470,7,100.3
3F,large,22,13,L,-21400,359990,7,98.02
3F,large,22,1,R,-10100,362001,6,99.07
3F,large,22,2,R,53200,328740,6,105.39
3F,large,22,3,R,-14600,340411,6,98.57
3F,large,22,4,R,11200,324215,6,101.15
3F,large,22,5,R,39800,315804,6,104.2
3F,large,22,6,R,16900,330743,6,101.7
3F,large,22,7,R,9700,327353,6,100.99
3F,large,22,8,R,14400,99392,2,104.83
3F,large,22,9,R,10300,298684,5,101.15
3F,large,22,10,R,17100,455618,8,101.25
3F,large,22,11,R,-14300,413354,7,98.85
3F,large,22,12,R,9300,408366,7,100.76
3F,large,22,13,R,6600,429083,7,100.51
3F,small,23,2,L,10100,58544,1,105.75
3F,small,23,1,R,8400,32164,1,108.71
3F,medium,23,1,L,-16000,249780,5,97.86
3F,medium,23,2,L,9400,241525,5,101.3
3F,medium,23,3,L,-1600,206459,5,99.74
3F,medium,23,4,L,28500,235979,5,104.03
3F,medium,23,5,L,17500,264813,6,102.2
3F,medium,23,6,L,-19900,321559,7,97.94
3F,medium,23,7,L,13400,400903,9,101.11
3F,medium,23,8,L,7200,409415,8,100.59
3F,medium,23,9,L,14400,341178,7,101.41
3F,medium,23,10,L,18400,272376,6,102.25
3F,medium,23,11,L,-600,260421,5,99.92
3F,medium,23,12,L,-21500,218487,5,96.72
3F,medium,23,13,L,8700,184201,4,101.57
3F,medium,23,1,R,-20300,292885,6,97.69
3F,medium,23,2,R,7900,279871,6,100.94
3F,medium,23,3,R,12800,287900,6,101.48
3F,medium,23,4,R,9600,278789,6,101.15
3F,medium,23,5,R,2400,244023,5,100.33
3F,medium,23,6,R,27300,173228,4,105.25
3F,medium,23,7,R,17100,65812,2,108.66
3F,medium,23,8,R,17100,141593,3,104.03
3F,medium,23,9,R,-1500,181147,4,99.72
3F,medium,23,10,R,47500,228691,4,106.92
3F,medium,23,11,R,34500,197942,4,105.81
3F,medium,23,12,R,-1700,185572,4,99.69
3F,medium,23,13,R,-8700,101172,2,97.13
3F,large,23,1,L,14400,449655,8,101.07
3F,large,23,2,L,5500,390086,8,100.47
3F,large,23,3,L,-7500,398679,8,99.37
3F,large,23,4,L,-25800,373087,8,97.69
3F,large,23,5,L,5400,431942,8,100.42
3F,large,23,6,L,15800,403691,8,101.3
3F,large,23,7,L,4200,354530,8,100.39
3F,large,23,8,L,-47200,550100,12,97.14
3F,large,23,9,L,-22900,418081,9,98.17
3F,large,23,10,L,-7000,269373,6,99.13
3F,large,23,11,L,21400,305231,7,102.34
3F,large,23,12,L,14500,322792,7,101.5
3F,large,23,13,L,26500,340100,7,102.6
3F,large,23,1,R,-19400,292703,6,97.79
3F,large,23,2,R,-19800,299442,6,97.8
3F,large,23,3,R,1700,264178,6,100.21
3F,large,23,4,R,-26300,284072,6,96.91
3F,large,23,5,R,4700,300887,6,100.52
3F,large,23,6,R,-2700,263426,6,99.66
3F,large,23,7,R,-31000,233785,6,95.58
3F,large,23,8,R,500,83086,2,100.2
3F,large,23,9,R,20200,242888,5,102.77
3F,large,23,10,R,16200,367452,8,101.47
3F,large,23,11,R,58100,392743,7,104.93
3F,large,23,12,R,28100,390310,7,102.4
3F,large,23,13,R,15200,366384,7,101.38
3F,small,24,2,L,9200,49660,1,106.18
3F,small,24,1,R,1200,25787,1,101.55
3F,medium,24,1,L,-15500,238787,5,97.84
3F,medium,24,2,L,3100,223285,5,100.46
3F,medium,24,3,L,-10900,204379,5,98.22
3F,medium,24,4,L,16000,258707,5,102.06
3F,medium,24,5,L,-23900,255733,6,96.88
3F,medium,24,6,L,21600,338797,7,102.13
3F,medium,24,7,L,-26100,421448,9,97.94
3F,medium,24,8,L,13000,378185,8,101.15
3F,medium,24,9,L,-13600,308117,7,98.53
3F,medium,24,10,L,9500,271186,6,101.17
3F,medium,24,11,L,12700,224504,5,101.89
3F,medium,24,12,L,-8600,197235,5,98.55
3F,medium,24,13,L,1300,186191,4,100.23
3F,medium,24,1,R,-17800,314446,6,98.11
3F,medium,24,2,R,19300,300381,6,102.14
3F,medium,24,3,R,14600,283463,6,101.72
3F,medium,24,4,R,-13300,241548,6,98.16
3F,medium,24,5,R,9300,238600,5,101.3
3F,medium,24,6,R,42400,179265,4,107.88
3F,medium,24,7,R,20000,70097,2,109.51
3F,medium,24,8,R,12600,135551,3,103.1
3F,medium,24,9,R,22400,203747,4,103.66
3F,medium,24,10,R,10000,175880,4,101.9
3F,medium,24,11,R,3400,191902,4,100.59
3F,medium,24,12,R,16800,194078,4,102.89
3F,medium,24,13,R,7900,121696,2,102.16
3F,large,24,1,L,-2100,445994,8,99.84
3F,large,24,2,L,-17000,392040,8,98.55
3F,large,24,3,L,66100,395269,8,105.57
3F,large,24,4,L,18900,368644,8,101.71
3F,large,24,5,L,9600,400556,8,100.8
3F,large,24,6,L,46700,407288,8,103.82
3F,large,24,7,L,67400,408387,8,105.5
3F,large,24,8,L,110900,605380,12,106.11
3F,large,24,9,L,-17300,431654,9,98.66
3F,large,24,10,L,1300,259373,6,100.17
3F,large,24,11,L,500,309755,7,100.05
3F,large,24,12,L,7400,299938,7,100.82
3F,large,24,13,L,-300,324763,7,99.97
3F,large,24,1,R,-53700,322619,6,94.45
3F,large,24,2,R,-12200,288680,6,98.59
3F,large,24,3,R,9500,290613,6,101.09
3F,large,24,4,R,-4100,273861,6,99.5
3F,large,24,5,R,20300,279495,6,102.42
3F,large,24,6,R,15600,256651,6,102.03
3F,large,24,7,R,-32700,274885,6,96.03
3F,large,24,8,R,35300,82233,2,114.31
3F,large,24,9,R,33700,264423,5,104.25
3F,large,24,10,R,24000,396919,8,102.02
3F,large,24,11,R,32700,316500,7,103.44
3F,large,24,12,R,5700,338597,7,100.56
3F,large,24,13,R,7800,356257,7,100.73
3F,small,25,2,L,4300,46833,1,103.06
3F,small,25,1,R,5000,38599,1,104.32
3F,medium,25,1,L,2000,288619,5,100.23
3F,medium,25,2,L,-18400,223156,5,97.25
3F,medium,25,3,L,29800,222478,5,104.46
3F,medium,25,4,L,5800,241766,5,100.8
3F,medium,25,5,L,32200,271955,6,103.95
3F,medium,25,6,L,14800,308252,7,101.6
3F,medium,25,7,L,-3300,389572,9,99.72
3F,medium,25,8,L,28700,383208,8,102.5
3F,medium,25,9,L,8700,313591,7,100.92
3F,medium,25,10,L,20300,284602,6,102.38
3F,medium,25,11,L,-20400,231391,5,97.06
3F,medium,25,12,L,-15700,224073,5,97.66
3F,medium,25,13,L,25000,184173,4,104.52
3F,medium,25,1,R,13100,317692,6,101.37
3F,medium,25,2,R,28500,299622,6,103.17
3F,medium,25,3,R,21100,295436,6,102.38
3F,medium,25,4,R,-4000,254264,6,99.48
3F,medium,25,5,R,28100,197112,5,104.75
3F,medium,25,6,R,-5900,184170,4,98.93
3F,medium,25,7,R,-21500,70820,2,89.88
3F,medium,25,8,R,-11100,132137,3,97.2
3F,medium,25,9,R,-3100,166902,4,99.38
3F,medium,25,10,R,-1500,158456,4,99.68
3F,medium,25,11,R,-13700,215305,4,97.88
3F,medium,25,12,R,23400,195201,4,104.0
3F,medium,25,13,R,-2400,108581,2,99.26
3F,large,25,1,L,-2900,450646,8,99.79
3F,large,25,2,L,28100,397337,8,102.36
3F,large,25,3,L,23300,391914,8,101.98
3F,large,25,4,L,-7300,377107,8,99.35
3F,large,25,5,L,-13700,405085,8,98.87
3F,large,25,6,L,29200,375353,8,102.59
3F,large,25,7,L,80000,404383,8,106.59
3F,large,25,8,L,76200,600343,12,104.23
3F,large,25,9,L,-19000,439186,9,98.56
3F,large,25,10,L,3900,270022,6,100.48
3F,large,25,11,L,200,318489,7,100.02
3F,large,25,12,L,-6800,312162,7,99.27
3F,large,25,13,L,26700,339069,7,102.62
3F,large,25,1,R,-17800,331593,6,98.21
3F,large,25,2,R,9200,300498,6,101.02
3F,large,25,3,R,-31400,301901,6,96.53
3F,large,25,4,R,3100,297895,6,100.35
3F,large,25,5,R,14200,289039,6,101.64
3F,large,25,6,R,44100,300371,6,104.89
3F,large,25,7,R,-17400,283773,6,97.96
3F,large,25,8,R,13500,93061,2,104.84
3F,large,25,9,R,30600,245769,5,104.15
3F,large,25,10,R,7300,394486,8,100.62
3F,large,25,11,R,39900,347374,7,103.83
3F,large,25,12,R,9000,316978,7,100.95
3F,large,25,13,R,44700,364486,7,104.09
3F,small,26,2,L,-2700,42437,1,97.88
3F,small,26,1,R,15500,29798,1,117.34
3F,medium,26,1,L,-7800,232449,5,98.88
3F,medium,26,2,L,8500,196243,5,101.44
3F,medium,26,3,L,22100,230486,5,103.2
3F,medium,26,4,L,6400,197156,5,101.08
3F,medium,26,5,L,22700,262272,6,102.89
3F,medium,26,6,L,6700,306262,7,100.73
3F,medium,26,7,L,1300,413009,9,100.1
3F,medium,26,8,L,27600,363809,8,102.53
3F,medium,26,9,L,11500,294390,7,101.3
3F,medium,26,10,L,-11400,246217,6,98.46
3F,medium,26,11,L,9800,240657,5,101.36
3F,medium,26,12,L,6400,231270,5,100.92
3F,medium,26,13,L,-5200,153559,4,98.87
3F,medium,26,1,R,7600,297655,6,100.85
3F,medium,26,2,R,21000,252428,6,102.77
3F,medium,26,3,R,-400,262769,6,99.95
3F,medium,26,4,R,-3800,248004,6,99.49
3F,medium,26,5,R,-1600,218992,5,99.76
3F,medium,26,6,R,4700,160493,4,100.98
3F,medium,26,7,R,-4700,73004,2,97.85
3F,medium,26,8,R,4100,105130,3,101.3
3F,medium,26,9,R,3900,160569,4,100.81
3F,medium,26,10,R,6200,197866,4,101.04
3F,medium,26,11,R,-1000,148621,4,99.78
3F,medium,26,12,R,19200,183096,4,103.5
3F,medium,26,13,R,200,96332,2,100.07
3F,large,26,1,L,4000,418213,8,100.32
3F,large,26,2,L,38800,369448,8,103.5
3F,large,26,3,L,11600,384703,8,101.01
3F,large,26,4,L,38800,408817,8,103.16
3F,large,26,5,L,10300,326937,8,101.05
3F,large,26,6,L,35400,362377,8,103.26
3F,large,26,7,L,-6300,349478,8,99.4
3F,large,26,8,L,-17000,543743,12,98.96
3F,large,26,9,L,-11200,414162,9,99.1
3F,large,26,10,L,17500,251374,6,102.32
3F,large,26,11,L,70900,280774,7,108.42
3F,large,26,12,L,29300,313041,7,103.12
3F,large,26,13,L,-15000,312674,7,98.4
3F,large,26,1,R,-33200,298733,6,96.3
3F,large,26,2,R,-19100,263005,6,97.58
3F,large,26,3,R,-22400,271367,6,97.25
3F,large,26,4,R,36000,274704,6,104.37
3F,large,26,5,R,9300,249614,6,101.24
3F,large,26,6,R,17400,271261,6,102.14
3F,large,26,7,R,29900,262172,6,103.8
3F,large,26,8,R,16400,100173,2,105.46
3F,large,26,9,R,23500,215780,5,103.63
3F,large,26,10,R,15300,341934,8,101.49
3F,large,26,11,R,15400,316613,7,101.62
3F,large,26,12,R,13000,304222,7,101.42
3F,large,26,13,R,-1900,352401,7,99.82
3F,small,27,2,L,3300,73078,1,101.51
3F,small,27,1,R,17300,45036,1,112.8
3F,medium,27,1,L,-5100,330230,5,99.49
3F,medium,27,2,L,-39200,300712,5,95.65
3F,medium,27,3,L,28900,306631,5,103.14
3F,medium,27,4,L,-10500,301569,5,98.84
3F,medium,27,5,L,11000,377215,6,100.97
3F,medium,27,6,L,-18600,440965,7,98.59
3F,medium,27,7,L,40700,592572,9,102.29
3F,medium,27,8,L,20100,492484,8,101.36
3F,medium,27,9,L,-22200,427710,7,98.27
3F,medium,27,10,L,900,404185,6,100.07
3F,medium,27,11,L,-1300,292881,5,99.85
3F,medium,27,12,L,11800,310009,5,101.27
3F,medium,27,13,L,-3600,247516,4,99.52
3F,medium,27,1,R,14800,434835,6,101.13
3F,medium,27,2,R,-12500,356583,6,98.83
3F,medium,27,3,R,13600,374438,6,101.21
3F,medium,27,4,R,21800,369492,6,101.97
3F,medium,27,5,R,36000,313474,5,103.83
3F,medium,27,6,R,-14500,243926,4,98.02
3F,medium,27,7,R,17500,102844,2,105.67
3F,medium,27,8,R,17000,185977,3,103.05
3F,medium,27,9,R,-13700,251775,4,98.19
3F,medium,27,10,R,9800,274641,4,101.19
3F,medium,27,11,R,13500,253074,4,101.78
3F,medium,27,12,R,6400,254358,4,100.84
3F,medium,27,13,R,8300,149451,2,101.85
3F,large,27,1,L,15700,580161,8,100.9
3F,large,27,2,L,17900,517201,8,101.15
3F,large,27,3,L,42500,549624,8,102.58
3F,large,27,4,L,-11200,514044,8,99.27
3F,large,27,5,L,60400,549577,8,103.66
3F,large,27,6,L,21500,501152,8,101.43
3F,large,27,7,L,29100,522892,8,101.86
3F,large,27,8,L,78000,821616,12,103.16
3F,large,27,9,L,41800,584948,9,102.38
3F,large,27,10,L,6500,369924,6,100.59
3F,large,27,11,L,7900,440844,7,100.6
3F,large,27,12,L,-60400,465391,7,95.67
3F,large,27,13,L,6900,463989,7,100.5
3F,large,27,1,R,-34000,425087,6,97.33
3F,large,27,2,R,3300,383009,6,100.29
3F,large,27,3,R,-1400,386263,6,99.88
3F,large,27,4,R,-28400,366116,6,97.41
3F,large,27,5,R,46300,389285,6,103.96
3F,large,27,6,R,60100,372738,6,105.37
3F,large,27,7,R,53800,410488,6,104.37
3F,large,27,8,R,-15800,108917,2,95.16
3F,large,27,9,R,-300,324252,5,99.97
3F,large,27,10,R,37700,555188,8,102.26
3F,large,27,11,R,13600,453989,7,101.0
3F,large,27,12,R,-18200,459366,7,98.68
3F,large,27,13,R,-15800,488016,7,98.92
3F,small,28,2,L,4500,41310,1,103.63
3F,small,28,1,R,8000,25172,1,110.59
3F,medium,28,1,L,-37100,225656,5,94.52
3F,medium,28,2,L,25000,230581,5,103.61
3F,medium,28,3,L,37400,221978,5,105.62
3F,medium,28,4,L,-2100,223371,5,99.69
3F,medium,28,5,L,100,271562,6,100.01
3F,medium,28,6,L,6100,296771,7,100.69
3F,medium,28,7,L,13500,432953,9,101.04
3F,medium,28,8,L,69400,382853,8,106.04
3F,medium,28,9,L,-10100,315409,7,98.93
3F,medium,28,10,L,5100,283070,6,100.6
3F,medium,28,11,L,17400,214485,5,102.7
3F,medium,28,12,L,2400,244502,5,100.33
3F,medium,28,13,L,33200,205904,4,105.37
3F,medium,28,1,R,-4400,315528,6,99.54
3F,medium,28,2,R,43700,301850,6,104.83
3F,medium,28,3,R,17900,290134,6,102.06
3F,medium,28,4,R,29300,299370,6,103.26
3F,medium,28,5,R,47100,217928,5,107.2
3F,medium,28,6,R,9400,222782,4,101.41
3F,medium,28,7,R,13500,79671,2,105.65
3F,medium,28,8,R,-14100,113491,3,95.86
3F,medium,28,9,R,35400,175801,4,106.71
3F,medium,28,10,R,5300,167457,4,101.05
3F,medium,28,11,R,400,181152,4,100.07
3F,medium,28,12,R,13600,216518,4,102.09
3F,medium,28,13,R,-200,106045,2,99.94
3F,large,28,1,L,-12100,418488,8,99.04
3F,large,28,2,L,12800,395944,8,101.08
3F,large,28,3,L,12900,389977,8,101.1
3F,large,28,4,L,19200,407809,8,101.57
3F,large,28,5,L,26700,360042,8,102.47
3F,large,28,6,L,-3200,376619,8,99.72
3F,large,28,7,L,51200,396543,8,104.3
3F,large,28,8,L,70200,566724,12,104.13
3F,large,28,9,L,20300,444478,9,101.52
3F,large,28,10,L,-3800,296054,6,99.57
3F,large,28,11,L,3900,311361,7,100.42
3F,large,28,12,L,-7400,325278,7,99.24
3F,large,28,13,L,-1400,302731,7,99.85
3F,large,28,1,R,9900,324267,6,101.02
3F,large,28,2,R,-400,278318,6,99.95
3F,large,28,3,R,1000,281423,6,100.12
3F,large,28,4,R,-27300,305148,6,97.02
3F,large,28,5,R,-5900,251696,6,99.22
3F,large,28,6,R,13700,282244,6,101.62
3F,large,28,7,R,4700,282005,6,100.56
3F,large,28,8,R,2000,79341,2,100.84
3F,large,28,9,R,28300,209461,5,104.5
3F,large,28,10,R,12100,390074,8,101.03
3F,large,28,11,R,11400,326775,7,101.16
3F,large,28,12,R,7200,384574,7,100.62
3F,large,28,13,R,3100,335954,7,100.31
3F,small,29,2,L,1000,43274,1,100.77
3F,small,29,1,R,1600,29804,1,101.79
3F,medium,29,1,L,-29600,196932,5,94.99
3F,medium,29,2,L,27400,224686,5,104.06
3F,medium,29,3,L,7700,200755,5,101.28
3F,medium,29,4,L,-3700,199579,5,99.38
3F,medium,29,5,L,16000,245546,6,102.17
3F,medium,29,6,L,35900,334947,7,103.57
3F,medium,29,7,L,32600,427040,9,102.54
3F,medium,29,8,L,-34800,374236,8,96.9
3F,medium,29,9,L,3700,290459,7,100.42
3F,medium,29,10,L,5200,252178,6,100.69
3F,medium,29,11,L,-2800,196647,5,99.53
3F,medium,29,12,L,8000,185430,5,101.44
3F,medium,29,13,L,-22200,171705,4,95.69
3F,medium,29,1,R,-31200,292095,6,96.44
3F,medium,29,2,R,-16400,259153,6,97.89
3F,medium,29,3,R,-6400,256854,6,99.17
3F,medium,29,4,R,27200,258865,6,103.5
3F,medium,29,5,R,-1500,208359,5,99.76
3F,medium,29,6,R,-7900,177283,4,98.51
3F,medium,29,7,R,-14600,75986,2,93.6
3F,medium,29,8,R,9900,123930,3,102.66
3F,medium,29,9,R,15700,187866,4,102.79
3F,medium,29,10,R,-7300,159811,4,98.48
3F,medium,29,11,R,-16600,157790,4,96.49
3F,medium,29,12,R,9100,196809,4,101.54
3F,medium,29,13,R,4100,102616,2,101.33
3F,large,29,1,L,-6100,397412,8,99.49
3F,large,29,2,L,-7400,359751,8,99.31
3F,large,29,3,L,-15700,311709,8,98.32
3F,large,29,4,L,53000,368805,8,104.79
3F,large,29,5,L,-14600,364698,8,98.67
3F,large,29,6,L,43500,331838,8,104.37
3F,large,29,7,L,11700,337365,8,101.16
3F,large,29,8,L,2900,504183,12,100.19
3F,large,29,9,L,11800,429946,9,100.91
3F,large,29,10,L,-14700,268205,6,98.17
3F,large,29,11,L,15000,277277,7,101.8
3F,large,29,12,L,23200,306718,7,102.52
3F,large,29,13,L,-36200,293988,7,95.9
3F,large,29,1,R,-4400,288781,6,99.49
3F,large,29,2,R,-3200,278331,6,99.62
3F,large,29,3,R,-7200,256542,6,99.06
3F,large,29,4,R,2000,274672,6,100.24
3F,large,29,5,R,-29000,239472,6,95.96
3F,large,29,6,R,18100,277801,6,102.17
3F,large,29,7,R,3700,266985,6,100.46
3F,large,29,8,R,19300,88162,2,107.3
3F,large,29,9,R,14400,228434,5,102.1
3F,large,29,10,R,5700,336999,8,100.56
3F,large,29,11,R,18500,297640,7,102.07
3F,large,29,12,R,9300,324245,7,100.96
3F,large,29,13,R,-22500,299868,7,97.5
3F,small,30,2,L,5000,62097,1,102.68
3F,small,30,1,R,7100,37565,1,106.3
3F,medium,30,1,L,11700,301787,5,101.29
3F,medium,30,2,L,75500,278978,5,109.02
3F,medium,30,3,L,39100,291599,5,104.47
3F,medium,30,4,L,27300,300146,5,103.03
3F,medium,30,5,L,50200,333094,6,105.02
3F,medium,30,6,L,17500,421127,7,101.39
3F,medium,30,7,L,41600,538721,9,102.57
3F,medium,30,8,L,54700,464512,8,103.93
3F,medium,30,9,L,12300,378967,7,101.08
3F,medium,30,10,L,15400,324037,6,101.58
3F,medium,30,11,L,30800,275646,5,103.72
3F,medium,30,12,L,30100,276230,5,103.63
3F,medium,30,13,L,10600,219496,4,101.61
3F,medium,30,1,R,27600,385705,6,102.39
3F,medium,30,2,R,19300,336793,6,101.91
3F,medium,30,3,R,5500,331748,6,100.55
3F,medium,30,4,R,21500,357125,6,102.01
3F,medium,30,5,R,27600,258911,5,103.55
3F,medium,30,6,R,20200,184003,4,103.66
3F,medium,30,7,R,23100,80673,2,109.54
3F,medium,30,8,R,-3900,142330,3,99.09
3F,medium,30,9,R,36600,240267,4,105.08
3F,medium,30,10,R,17400,242906,4,102.39
3F,medium,30,11,R,29300,261440,4,103.74
3F,medium,30,12,R,17600,235669,4,102.49
3F,medium,30,13,R,6200,148630,2,101.39
3F,large,30,1,L,72100,488996,8,104.91
3F,large,30,2,L,14700,439033,8,101.12
3F,large,30,3,L,26700,465224,8,101.91
3F,large,30,4,L,-22300,443243,8,98.32
3F,large,30,5,L,-1500,442876,8,99.89
3F,large,30,6,L,21100,436489,8,101.61
3F,large,30,7,L,-2700,475816,8,99.81
3F,large,30,8,L,19100,619040,12,101.03
3F,large,30,9,L,-15700,486129,9,98.92
3F,large,30,10,L,34800,320193,6,103.62
3F,large,30,11,L,-29900,396596,7,97.49
3F,large,30,12,L,-7700,393445,7,99.35
3F,large,30,13,L,34300,362492,7,103.15
3F,large,30,1,R,-4400,365681,6,99.6
3F,large,30,2,R,42200,329032,6,104.28
3F,large,30,3,R,-12800,330635,6,98.71
3F,large,30,4,R,-1000,336126,6,99.9
3F,large,30,5,R,30200,345196,6,102.92
3F,large,30,6,R,500,328646,6,100.05
3F,large,30,7,R,15600,335739,6,101.55
3F,large,30,8,R,-3600,115329,2,98.96
3F,large,30,9,R,19000,301251,5,102.1
3F,large,30,10,R,2600,479943,8,100.18
3F,large,30,11,R,-16800,394249,7,98.58
3F,large,30,12,R,-24700,391964,7,97.9
3F,large,30,13,R,8300,400181,7,100.69
3F,small,31,2,L,-500,35833,1,99.53
3F,small,31,1,R,4400,17771,1,108.25
3F,medium,31,1,L,4700,158768,5,100.99
3F,medium,31,2,L,20600,157521,5,104.36
3F,medium,31,3,L,-6400,143210,5,98.51
3F,medium,31,4,L,3600,137623,5,100.87
3F,medium,31,5,L,-8700,172564,6,98.32
3F,medium,31,6,L,25200,220366,7,103.81
3F,medium,31,7,L,16100,293601,9,101.83
3F,medium,31,8,L,8400,251724,8,101.11
3F,medium,31,9,L,9700,206326,7,101.57
3F,medium,31,10,L,-17400,175318,6,96.69
3F,medium,31,11,L,-2100,138538,5,99.49
3F,medium,31,12,L,-5200,141594,5,98.78
3F,medium,31,13,L,24700,109977,4,107.49
3F,medium,31,1,R,10800,200242,6,101.8
3F,medium,31,2,R,9900,217100,6,101.52
3F,medium,31,3,R,37700,197246,6,106.37
3F,medium,31,4,R,5800,185320,6,101.04
3F,medium,31,5,R,-5100,163430,5,98.96
3F,medium,31,6,R,21900,104046,4,107.02
3F,medium,31,7,R,-4200,41779,2,96.65
3F,medium,31,8,R,29000,80887,3,111.95
3F,medium,31,9,R,7500,123882,4,102.02
3F,medium,31,10,R,3800,115660,4,101.1
3F,medium,31,11,R,8300,126243,4,102.19
3F,medium,31,12,R,0,138178,4,100.0
3F,medium,31,13,R,500,75773,2,100.22
3F,large,31,1,L,31800,281547,8,103.76
3F,large,31,2,L,14200,278730,8,101.7
3F,large,31,3,L,1800,251122,8,100.24
3F,large,31,4,L,23600,252003,8,103.12
3F,large,31,5,L,49800,237184,8,107.0
3F,large,31,6,L,14100,242643,8,101.94
3F,large,31,7,L,22700,274735,8,102.75
3F,large,31,8,L,-1400,342737,12,99.86
3F,large,31,9,L,-100,270019,9,99.99
3F,large,31,10,L,4800,184402,6,100.87
3F,large,31,11,L,9600,225085,7,101.42
3F,large,31,12,L,-12400,209300,7,98.03
3F,large,31,13,L,28200,188122,7,105.0
3F,large,31,1,R,-5600,179776,6,98.96
3F,large,31,2,R,13000,188126,6,102.3
3F,large,31,3,R,40400,197601,6,106.82
3F,large,31,4,R,-25700,165877,6,94.84
3F,large,31,5,R,13500,183252,6,102.46
3F,large,31,6,R,8700,168480,6,101.72
3F,large,31,7,R,400,174218,6,100.08
3F,large,31,8,R,-1900,68959,2,99.08
3F,large,31,9,R,11400,171032,5,102.22
3F,large,31,10,R,13400,252402,8,101.77
3F,large,31,11,R,31800,234465,7,104.52
3F,large,31,12,R,29400,241776,7,104.05
3F,large,31,13,R,11500,230934,7,101.66
