hall,dd,n_machines,n_positive,n_negative,agreement_rate,mean_residual,median_residual,p_value,cohens_h,note,q_value,is_significant,dd_event_coverage_rate,is_known_event_dd,pooled_n,pooled_hit104_rate,pooled_diff,hall_overall_hit104_rate,hall_overall_diff,pooled_hit104_rate_vs_hall,pooled_diff_vs_hall
ARROW,21,96,44,52,0.4583333333333333,0.013903206537636437,-1.1153309810638579,0.47515204998657284,-0.08343008661061524,,0.8337594901014463,False,0.0,False,4817,27.67282541000623,-40.27610545982977,28.529895991219362,-16.16851121099671,-0.857070581213133,-24.107594248833063
ARROW,22,100,64,36,0.64,2.52504594873998,2.585251021185165,0.006637120515926128,0.2837941092083278,,0.10287536799685498,False,1.0,True,5200,32.28846153846154,143.20807692307693,28.529895991219362,-16.16851121099671,3.7585655472421777,159.37658813407364
ARROW,23,98,49,49,0.5,0.4799626635910104,0.03865872003017046,1.0,0.0,,1.0,False,0.0,False,5094,28.091872791519435,-35.99018453082057,28.529895991219362,-16.16851121099671,-0.4380231996999271,-19.821673319823862
ARROW,24,97,48,49,0.4948453608247423,1.2910300374675552,-0.07301221669203173,1.0,-0.010309460973030316,,1.0,False,0.0,False,5114,28.27532264372311,1.4200234649980445,28.529895991219362,-16.16851121099671,-0.25457334749625105,17.588534675994755
ARROW,25,96,46,50,0.4791666666666667,0.9825909034869932,-0.10187694469537512,0.7596492883236299,-0.041678732422578024,,0.9855315053937712,False,0.0,False,4831,30.1179879942041,38.61229559097495,28.529895991219362,-16.16851121099671,1.5880920029847374,54.780806801971664
ARROW,26,96,39,57,0.40625,0.12512769227480466,-1.9942265743010221,0.08219306855694346,-0.18861638617540444,,0.3639978750378925,False,0.0,False,5109,27.6570757486788,-53.12135447249951,28.529895991219362,-16.16851121099671,-0.8728202425405627,-36.95284326150281
ARROW,27,99,47,52,0.47474747474747475,-1.2987454725044336,-0.9208103130755134,0.687885343579692,-0.05052654623273911,,0.9855315053937712,False,0.0,False,5091,27.244156354350814,-119.67904144568847,28.529895991219362,-16.16851121099671,-1.2857396368685485,-103.51053023469176
ARROW,28,97,42,55,0.4329896907216495,-2.3762719942834782,-2.32662192393736,0.22287765458337647,-0.13442509892530863,,0.690920729208467,False,1.0,True,4859,27.927557110516567,-131.65630788228032,28.529895991219362,-16.16851121099671,-0.6023388807027956,-115.4877966712836
ARROW,29,93,36,57,0.3870967741935484,-3.5770379249061985,-2.7642174131857082,0.03751423180190034,-0.22777078958669472,,0.23258823717178212,False,0.0,False,4546,26.638803343598767,-121.55103387593489,28.529895991219362,-16.16851121099671,-1.8910926476205958,-105.38252266493818
ARROW,30,92,45,47,0.4891304347826087,0.30684642620961783,-0.1987270352149917,0.9170405196524714,-0.021740843080883865,,0.9855315053937712,False,0.33224831434550106,False,4301,29.528016740292955,1.9581492676121832,28.529895991219362,-16.16851121099671,0.9981207490735926,18.12666047860889
ARROW,31,84,38,46,0.4523809523809524,0.5590411057165381,-0.41289374154542813,0.4452046690465761,-0.09538265900820941,,0.8337594901014463,False,1.0,True,2869,26.873475078424537,-111.80550714534681,28.529895991219362,-16.16851121099671,-1.6564209127948253,-95.6369959343501
