hall,axis,axis_level,n_days,budget_index_sum,budget_index_mean,budget_abs_sum,budget_abs_share,under_budget_days,balanced_days,over_budget_days,dominant_regime
ヒロキ,dd,22,18,-33.179563217206606,-1.8433090676225892,84.74872903294862,0.033595180027350936,11,3,4,under_budget
ヒロキ,dd,11,18,64.53621874553423,3.5853454858630127,84.10814901473367,0.033341248183423364,2,2,14,over_budget
ヒロキ,dd,9,18,-32.73778508631695,-1.8187658381287193,83.67146512070866,0.03316814264895439,12,2,4,under_budget
ヒロキ,dd,2,19,-55.928303925140796,-2.943594943428463,80.30774094907648,0.031834731276326,14,3,2,under_budget
ヒロキ,dd,8,18,-30.90158006334236,-1.7167544479634644,77.67426998311889,0.03079079902851907,8,5,5,under_budget
ヒロキ,dd,16,18,38.49955665179115,2.1388642584328417,76.55333501880027,0.030346450041166168,4,4,10,over_budget
ヒロキ,dd,21,18,-53.94334516780352,-2.9968525093224176,76.44260792331578,0.030302556796404218,10,4,4,under_budget
ヒロキ,dd,15,18,-49.3356105540574,-2.7408672530031892,75.32736562040502,0.029860464432684666,13,2,3,under_budget
ヒロキ,dd,1,19,-44.88801196323311,-2.3625269454333218,74.91132120670713,0.029695540579111352,10,3,6,under_budget
ヒロキ,dd,6,18,29.374078833877086,1.631893268548727,72.42034671676869,0.02870809525234444,2,5,11,over_budget
ヒロキ,dd,20,18,-38.885307447070176,-2.160294858170565,71.90161462135092,0.02850246505198179,11,4,3,under_budget
ヒロキ,dd,29,16,8.274287097156442,0.5171429435722776,69.26907239522515,0.027458900965234078,6,2,8,over_budget
ヒロキ,dd,27,18,-55.503398794783394,-3.083522155265744,66.67469099033346,0.026430464180971953,14,2,2,under_budget
ヒロキ,dd,26,18,4.915219174849774,0.27306773193609857,65.30961486044768,0.025889335377533226,6,4,8,over_budget
ヒロキ,dd,13,18,-8.578316603479093,-0.47657314463772743,63.68288191499299,0.025244483392346213,7,4,7,over_budget
ヒロキ,dd,10,18,-35.88575599438043,-1.9936531107989128,55.50207784406412,0.02200153699459563,13,2,3,under_budget
ヒロキ,dd,12,17,-42.74969898478689,-2.5146881755756993,55.021218320955214,0.02181091983217861,10,5,2,under_budget
ヒロキ,dd,30,15,17.193437230300027,1.1462291486866685,53.532164799600096,0.021220645244097915,5,5,5,balanced
ヒロキ,dd,31,10,-23.990096182458494,-2.3990096182458496,40.29009538265018,0.015971366451679046,6,2,2,under_budget
ヒロキ,dd_bucket,1-7,130,-410.42350897745393,-3.157103915211184,648.448295805335,0.2570509019378883,82,20,28,under_budget
ヒロキ,dd_bucket,22-28,125,-367.0838158472371,-2.9366705267778968,619.9123723293598,0.24573899794403153,80,18,27,under_budget
ヒロキ,dd_bucket,15-21,126,-329.32164083766617,-2.613663816171954,573.6540093573232,0.22740175501957507,76,22,28,under_budget
ヒロキ,dd_bucket,8-14,125,-113.87218110418695,-0.9109774488334956,517.5394695484727,0.20515743243749407,61,21,43,under_budget
ヒロキ,dd_bucket,29-31,41,1.4776281449979844,0.03603971085360938,163.09133257747544,0.06465091266101104,17,9,15,under_budget
ヒロキ,is_x_day,0,493,-1292.0123732820641,-2.620714753107635,2308.3621830219495,0.9150561193289563,304,77,112,under_budget
ヒロキ,is_x_day,1,54,72.788854660518,1.3479417529725555,214.28329659601664,0.08494388067104383,12,13,29,over_budget
