hall,date,n_machines,active_machine_count,total_games,avg_games,total_diff,avg_diff_per_machine,plus_rate,hit104_rate,budget_zscore,budget_regime
レイトギャップ,20251221,383,383,1470605,3839.699738903394,-47190,-123.21148825065274,0.3968668407310705,0.3133159268929504,-0.4022090624639759,normal
レイトギャップ,20251222,352,352,1096456,3114.931818181818,-35687,-101.38352272727273,0.3380681818181818,0.2727272727272727,-0.28245434152087123,normal
レイトギャップ,20251223,354,354,1016866,2872.502824858757,-100016,-282.5310734463277,0.3418079096045198,0.24293785310734464,-1.276283764728068,recovery
レイトギャップ,20251224,325,325,860668,2648.2092307692305,-53566,-164.81846153846155,0.3507692307692308,0.28923076923076924,-0.6304773117440952,normal
レイトギャップ,20251225,361,361,983080,2723.213296398892,-126577,-350.6288088642659,0.32409972299168976,0.2409972299168975,-1.6498882260828238,recovery
レイトギャップ,20251226,390,390,2170858,5566.302564102564,92411,236.95128205128205,0.44358974358974357,0.3435897435897436,1.5737511801617396,strong
レイトギャップ,20251227,389,389,1678841,4315.786632390746,-26819,-68.94344473007712,0.40616966580976865,0.30077120822622105,-0.10447841042616463,normal
レイトギャップ,20251228,389,389,1768085,4545.205655526992,-91436,-235.05398457583547,0.36503856041131105,0.2622107969151671,-1.0158103127800655,recovery
レイトギャップ,20251229,387,387,1626150,4201.937984496124,-97060,-250.80103359173125,0.36175710594315247,0.2971576227390181,-1.1022033143887644,recovery
レイトギャップ,20251230,390,390,1880438,4821.635897435897,23959,61.43333333333333,0.4256410256410256,0.31025641025641026,0.6108074304700666,normal
レイトギャップ,20251231,389,389,1509851,3881.3650385604114,-141501,-363.75578406169666,0.3110539845758355,0.22879177377892032,-1.7219067222597388,recovery
レイトギャップ,20260101,381,381,1378181,3617.272965879265,-51342,-134.75590551181102,0.36220472440944884,0.29133858267716534,-0.4655451743925005,normal
レイトギャップ,20260102,390,390,1492673,3827.366666666667,-95049,-243.7153846153846,0.3128205128205128,0.25384615384615383,-1.0633293334419687,recovery
レイトギャップ,20260103,390,390,1718931,4407.515384615384,-21968,-56.32820512820513,0.4025641025641026,0.32051282051282054,-0.03526744816152156,normal
レイトギャップ,20260104,388,388,1673689,4313.631443298969,-141754,-365.3453608247423,0.34536082474226804,0.27319587628865977,-1.7306276138825643,recovery
レイトギャップ,20260105,374,374,1285658,3437.5882352941176,-98136,-262.39572192513367,0.339572192513369,0.2620320855614973,-1.1658152283942924,recovery
レイトギャップ,20260106,390,390,2229821,5717.489743589744,63544,162.93333333333334,0.4282051282051282,0.32051282051282054,1.1676666651388108,strong
レイトギャップ,20260107,357,357,1210144,3389.7591036414565,105177,294.61344537815125,0.40896358543417366,0.3557422969187675,1.8901029844922277,strong
レイトギャップ,20260108,352,352,970427,2756.8948863636365,-134046,-380.8125,0.3096590909090909,0.2528409090909091,-1.8154849467263965,recovery
レイトギャップ,20260109,361,361,1211301,3355.404432132964,27520,76.23268698060942,0.4155124653739612,0.31301939058171746,0.6920010929884336,normal
レイトギャップ,20260110,386,386,1673558,4335.642487046632,-24884,-64.46632124352331,0.38860103626943004,0.3005181347150259,-0.0799155773400581,normal
レイトギャップ,20260111,387,387,1852546,4786.940568475452,-41598,-107.48837209302326,0.37209302325581395,0.31007751937984496,-0.3159473636448102,normal
レイトギャップ,20260112,387,387,1657366,4282.599483204134,-81905,-211.640826873385,0.3462532299741602,0.25839793281653745,-0.8873587553478963,recovery
レイトギャップ,20260113,359,359,1067402,2973.264623955432,10188,28.37883008356546,0.42896935933147634,0.3286908077994429,0.42946057941567,normal
レイトギャップ,20260114,358,358,1132681,3163.913407821229,-51207,-143.03631284916202,0.3575418994413408,0.2877094972067039,-0.5109739556006062,normal
レイトギャップ,20260115,347,347,1010433,2911.9106628242075,-10563,-30.44092219020173,0.3804034582132565,0.2737752161383285,0.10675789730162931,normal
レイトギャップ,20260116,389,389,2147192,5519.773778920308,-3980,-10.231362467866324,0.4370179948586118,0.32904884318766064,0.21763356193189504,normal
レイトギャップ,20260117,388,388,1943516,5009.061855670103,89974,231.89175257731958,0.44329896907216493,0.3324742268041237,1.5459930943424816,strong
レイトギャップ,20260118,388,388,1885298,4859.015463917526,-77680,-200.20618556701032,0.3943298969072165,0.29381443298969073,-0.8246249070072124,recovery
レイトギャップ,20260119,388,388,1712047,4412.492268041237,179460,462.5257731958763,0.4329896907216495,0.33505154639175255,2.8113200323742538,strong
レイトギャップ,20260120,352,352,1032929,2934.4573863636365,26748,75.98863636363636,0.4005681818181818,0.3153409090909091,0.6906621586062853,normal
レイトギャップ,20260121,381,381,1275814,3348.5931758530182,-23758,-62.356955380577425,0.3569553805774278,0.2992125984251969,-0.0683429678811771,normal
レイトギャップ,20260122,361,361,1059457,2934.7839335180056,35541,98.45152354570637,0.4182825484764543,0.3490304709141274,0.8139002488984809,strong
レイトギャップ,20260123,360,360,1145854,3182.927777777778,-44768,-124.35555555555555,0.35833333333333334,0.30277777777777776,-0.4084857564917367,normal
レイトギャップ,20260124,389,389,1799180,4625.141388174808,-54956,-141.27506426735218,0.40359897172236503,0.3033419023136247,-0.5013112212426944,normal
レイトギャップ,20260125,388,388,1739680,4483.711340206186,-94745,-244.18814432989691,0.38917525773195877,0.30927835051546393,-1.0659230340607424,recovery
レイトギャップ,20260126,389,389,2201337,5658.964010282776,15101,38.82005141388175,0.4138817480719794,0.2802056555269923,0.48674422984923543,normal
レイトギャップ,20260127,363,363,1242422,3422.650137741047,41981,115.65013774104683,0.39118457300275483,0.3140495867768595,0.9082569694716858,strong
レイトギャップ,20260128,349,349,991299,2840.3982808022924,-710,-2.0343839541547277,0.37249283667621774,0.29512893982808025,0.2626046277618614,normal
レイトギャップ,20260129,343,343,896398,2613.4052478134113,-82187,-239.6122448979592,0.2915451895043732,0.23323615160349853,-1.0408182867150282,recovery
レイトギャップ,20260130,371,371,1333353,3593.943396226415,-55809,-150.42857142857142,0.40161725067385445,0.29380053908355797,-0.5515300881622158,normal
レイトギャップ,20260131,385,385,1748736,4542.171428571429,-89295,-231.93506493506493,0.36883116883116884,0.2675324675324675,-0.9986989905716636,recovery
レイトギャップ,20260201,385,385,1762355,4577.545454545455,-121253,-314.9428571428571,0.38181818181818183,0.2935064935064935,-1.4541044648610557,recovery
