hall,date,n_machines,active_machine_count,total_games,avg_games,total_diff,avg_diff_per_machine,plus_rate,hit104_rate,budget_zscore,budget_regime
金時,20251025,148,148,624069,4216.6824324324325,-32049,-216.5472972972973,0.41216216216216217,0.31756756756756754,-1.2590472757696531,recovery
金時,20251026,146,146,403126,2761.1369863013697,12602,86.31506849315069,0.3561643835616438,0.273972602739726,0.5808941962472677,normal
金時,20251027,139,139,267733,1926.136690647482,-15497,-111.48920863309353,0.33093525179856115,0.2949640287769784,-0.6208011410952478,normal
金時,20251028,131,131,265933,2030.0229007633588,-7784,-59.41984732824427,0.3435114503816794,0.2824427480916031,-0.3044707279843864,normal
金時,20251029,121,121,256824,2122.5123966942147,-5942,-49.107438016528924,0.33884297520661155,0.2644628099173554,-0.24182105040058613,normal
金時,20251030,132,132,282749,2142.037878787879,9422,71.37878787878788,0.42424242424242425,0.3560606060606061,0.49015369744569864,normal
金時,20251031,123,123,213342,1734.4878048780488,11961,97.2439024390244,0.42276422764227645,0.35772357723577236,0.6472887605415731,normal
金時,20251101,140,140,361100,2579.285714285714,36761,262.5785714285714,0.4928571428571429,0.39285714285714285,1.6517255892710274,strong
金時,20251102,145,145,385729,2660.2,-24592,-169.6,0.3724137931034483,0.2896551724137931,-0.9738342910828328,recovery
金時,20251103,146,146,474225,3248.1164383561645,-12791,-87.60958904109589,0.4041095890410959,0.3287671232876712,-0.475728304763696,normal
金時,20251104,133,133,325999,2451.1203007518798,17169,129.09022556390977,0.39097744360902253,0.3383458646616541,0.8407607044584035,strong
金時,20251105,146,146,441529,3024.171232876712,42245,289.3493150684931,0.4452054794520548,0.3356164383561644,1.8143625063117734,strong
金時,20251106,124,124,256519,2068.701612903226,4743,38.25,0.3870967741935484,0.31451612903225806,0.288890557415919,normal
金時,20251107,135,135,262855,1947.0740740740741,-37683,-279.1333333333333,0.2962962962962963,0.23703703703703705,-1.6392683143635478,recovery
金時,20251108,147,147,507792,3454.3673469387754,4316,29.360544217687075,0.4421768707482993,0.3469387755102041,0.23488556965571963,normal
金時,20251109,145,145,422578,2914.3310344827587,-24733,-170.57241379310344,0.32413793103448274,0.2482758620689655,-0.9797418737606035,recovery
金時,20251110,129,129,265274,2056.3875968992247,5873,45.52713178294574,0.3643410852713178,0.26356589147286824,0.3331003968584285,normal
金時,20251111,130,130,284389,2187.607692307692,-10185,-78.34615384615384,0.3769230769230769,0.3384615384615385,-0.41945132712063027,normal
金時,20251112,129,129,258182,2001.4108527131782,-1089,-8.44186046511628,0.3798449612403101,0.34108527131782945,0.005229395847774585,normal
金時,20251113,135,135,313067,2319.0148148148146,6882,50.977777777777774,0.34074074074074073,0.3333333333333333,0.36621401792190994,normal
金時,20251114,129,129,261532,2027.3798449612402,-7951,-61.63565891472868,0.3643410852713178,0.2868217054263566,-0.31793216820495557,normal
金時,20251115,148,148,630496,4260.108108108108,38618,260.93243243243245,0.47297297297297297,0.3310810810810811,1.641725008975105,strong
金時,20251116,147,147,425147,2892.156462585034,-36815,-250.4421768707483,0.3197278911564626,0.2585034013605442,-1.4649645558960394,recovery
金時,20251117,120,120,254469,2120.575,1507,12.558333333333334,0.30833333333333335,0.25833333333333336,0.13280922039716941,normal
金時,20251118,129,129,258879,2006.8139534883721,-35529,-275.4186046511628,0.32558139534883723,0.27906976744186046,-1.616700692461177,recovery
金時,20251119,125,125,262538,2100.304,-8232,-65.856,0.376,0.296,-0.34357147326876253,normal
金時,20251120,143,143,510881,3572.5944055944055,-15071,-105.39160839160839,0.36363636363636365,0.2867132867132867,-0.5837571606231031,normal
金時,20251121,133,133,246155,1850.7894736842106,941,7.075187969924812,0.3609022556390977,0.3233082706766917,0.09949816002523457,normal
金時,20251122,142,142,389353,2741.9225352112676,22422,157.90140845070422,0.4084507042253521,0.3591549295774648,1.0157936442986601,strong
金時,20251123,139,139,436436,3139.827338129496,-6667,-47.96402877697842,0.31654676258992803,0.2302158273381295,-0.23487464068789193,normal
金時,20251124,137,137,362761,2647.890510948905,32922,240.3065693430657,0.41605839416058393,0.35766423357664234,1.5164193084955444,strong
金時,20251125,139,139,485563,3493.2589928057555,7276,52.34532374100719,0.4748201438848921,0.34532374100719426,0.37452209715806073,normal
金時,20251126,131,131,235903,1800.7862595419847,2578,19.6793893129771,0.37404580152671757,0.29770992366412213,0.1760708722280417,normal
金時,20251127,127,127,220464,1735.9370078740158,-28972,-228.1259842519685,0.3228346456692913,0.2755905511811024,-1.3293898099560937,recovery
金時,20251128,139,139,373388,2686.244604316547,-6528,-46.96402877697842,0.3669064748201439,0.31654676258992803,-0.22879946701217024,normal
金時,20251129,144,144,420307,2918.7986111111113,-25841,-179.45138888888889,0.3333333333333333,0.2638888888888889,-1.0336831895299077,recovery
金時,20251130,142,142,468518,3299.4225352112676,32541,229.16197183098592,0.4225352112676056,0.352112676056338,1.4487139430636442,strong
金時,20251201,122,122,274153,2247.155737704918,5326,43.65573770491803,0.38524590163934425,0.3114754098360656,0.32173135281869314,normal
金時,20251202,134,134,280517,2093.410447761194,3343,24.94776119402985,0.40298507462686567,0.3208955223880597,0.2080771463937257,normal
金時,20251203,130,130,301697,2320.746153846154,15507,119.28461538461538,0.4076923076923077,0.3384615384615385,0.7811899196227657,strong
金時,20251204,133,133,281910,2119.624060150376,-24641,-185.27067669172934,0.3684210526315789,0.2781954887218045,-1.0690363736011723,recovery
金時,20251205,143,143,477656,3340.2517482517483,2699,18.874125874125873,0.34965034965034963,0.2727272727272727,0.1711787569823116,normal
金時,20251206,144,144,454553,3156.6180555555557,2208,15.333333333333334,0.3680555555555556,0.2847222222222222,0.1496678273472971,normal
金時,20251207,142,142,408001,2873.2464788732395,-24509,-172.59859154929578,0.38028169014084506,0.31690140845070425,-0.9920512555273561,recovery
金時,20251208,126,126,313147,2485.2936507936506,27420,217.61904761904762,0.4444444444444444,0.36507936507936506,1.378588673750426,strong
金時,20251209,136,136,298936,2198.0588235294117,-28744,-211.35294117647058,0.35294117647058826,0.27941176470588236,-1.2274906602020828,recovery
金時,20251210,134,134,261161,1948.9626865671642,-26093,-194.72388059701493,0.373134328358209,0.3283582089552239,-1.1264662291177927,recovery
金時,20251211,129,129,264269,2048.5968992248063,19527,151.37209302325581,0.4108527131782946,0.34108527131782945,0.9761269190933421,strong
金時,20251212,141,141,393005,2787.2695035460993,56210,398.65248226950354,0.5106382978723404,0.41843971631205673,2.4783982303643577,strong
金時,20251213,145,145,453065,3124.5862068965516,-8857,-61.08275862068965,0.36551724137931035,0.30344827586206896,-0.31457320289331087,normal
金時,20251214,146,146,406129,2781.705479452055,16436,112.57534246575342,0.3904109589041096,0.3219178082191781,0.7404299214028631,normal
金時,20251215,147,147,479481,3261.7755102040815,-13019,-88.56462585034014,0.3469387755102041,0.23809523809523808,-0.48153031924656187,normal
金時,20251216,135,135,313394,2321.437037037037,4390,32.51851851851852,0.34814814814814815,0.31851851851851853,0.25407081199673637,normal
金時,20251217,140,140,331731,2369.5071428571428,-12288,-87.77142857142857,0.42857142857142855,0.3142857142857143,-0.4767115080180643,normal
金時,20251218,134,134,292086,2179.7462686567164,23032,171.88059701492537,0.417910447761194,0.3358208955223881,1.100719642671966,strong
金時,20251219,126,126,297381,2360.1666666666665,9670,76.74603174603175,0.4365079365079365,0.373015873015873,0.5227606360991572,normal
金時,20251220,148,148,838973,5668.736486486487,44672,301.8378378378378,0.47297297297297297,0.36486486486486486,1.8902324510887472,strong
金時,20251221,142,142,429924,3027.6338028169016,1681,11.838028169014084,0.36619718309859156,0.29577464788732394,0.12843324142441073,normal
金時,20251222,126,126,278822,2212.873015873016,-7507,-59.57936507936508,0.35714285714285715,0.2857142857142857,-0.30543982602680586,normal
金時,20251223,132,132,289870,2195.9848484848485,-7996,-60.57575757575758,0.3787878787878788,0.29545454545454547,-0.3114930834915761,normal
金時,20251224,122,122,261302,2141.8196721311474,349,2.860655737704918,0.38524590163934425,0.3442622950819672,0.07389414475257172,normal
金時,20251225,147,147,477545,3248.605442176871,6,0.04081632653061224,0.41496598639455784,0.3333333333333333,0.05676313059204305,normal
金時,20251226,141,141,316857,2247.2127659574467,-37280,-264.39716312056737,0.2695035460992908,0.22695035460992907,-1.549743521005998,recovery
金時,20251227,146,146,441163,3021.6643835616437,5213,35.705479452054796,0.3835616438356164,0.3356164383561644,0.27343215316570935,normal
金時,20251228,146,146,447208,3063.068493150685,-30042,-205.76712328767124,0.3698630136986301,0.3082191780821918,-1.1935558464066738,recovery
金時,20251229,147,147,532371,3621.5714285714284,4089,27.816326530612244,0.4013605442176871,0.3333333333333333,0.22550417901361877,normal
