date,month,weekday,expert,model,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,hit_at_2,hit_at_3
2026-01-15,2026-01,Thursday,3F_N,xgb_ranker_ndcg,full_2025,1.0,2,0.9992801117425021,32000.0,0.5,0.9992801117425021,7,0.9983085109291714,31800.0,0.5,0.9983085109291714,0.0009716008133306975,1.0,1.0
2026-01-16,2026-01,Friday,2F_N,xgb_ranker_ndcg,recent_60d,0.75,2,0.9955997429725749,45600.0,0.5,0.9955997429725749,1,0.6308422586674532,18000.0,0.5,0.6308422586674532,0.36475748430512167,1.0,1.0
2026-01-16,2026-01,Friday,3F_A,xgb_ranker_ndcg,recent_60d,0.75,7,0.9966979183379415,15500.0,0.5,0.9966979183379415,3,0.9931335400981695,16200.0,0.5,0.9931335400981695,0.0035643782397720702,1.0,1.0
2026-01-16,2026-01,Friday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,3,0.9973825218913032,29700.0,0.5,0.9973825218913032,5,0.9964404368012763,39600.0,0.5,0.9964404368012763,0.0009420850900269118,1.0,1.0
2026-01-17,2026-01,Saturday,2F_N,xgb_ranker_ndcg,full_2025,1.0,9,0.9935443444330411,40500.0,0.5,0.9935443444330411,7,0.8263866984669129,27900.0,0.5,0.8263866984669129,0.16715764596612814,1.0,1.0
2026-01-17,2026-01,Saturday,3F_A,xgb_ranker_ndcg,full_2025,0.75,6,0.9499898271453261,15900.0,0.5,0.9499898271453261,1,0.8593396927130976,15800.0,0.5,0.8593396927130976,0.09065013443222847,1.0,1.0
2026-01-17,2026-01,Saturday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,4,0.891533194004492,15300.0,0.5,0.891533194004492,5,0.19112212680822044,7600.0,0.5,0.19112212680822044,0.7004110671962716,1.0,1.0
2026-01-18,2026-01,Sunday,2F_N,xgb_ranker_ndcg,full_2025,1.0,0,0.9194543338506348,27500.0,0.5,0.9194543338506348,3,0.624135192983415,19700.0,0.5,0.624135192983415,0.2953191408672198,1.0,1.0
2026-01-18,2026-01,Sunday,3F_A,xgb_ranker_ndcg,recent_60d,1.0,7,0.8132926088081804,6800.0,0.5,0.8132926088081804,3,0.7780083454204066,8000.0,0.5,0.7780083454204066,0.035284263387773795,1.0,1.0
2026-01-18,2026-01,Sunday,3F_N,xgb_ranker_ndcg,recent_60d,0.75,0,0.9872079635106847,35700.0,0.5,0.9872079635106847,9,0.8599756137294402,9100.0,0.5,0.8599756137294402,0.12723234978124454,1.0,1.0
2026-01-19,2026-01,Monday,2F_N,xgb_ranker_ndcg,full_2025,1.0,1,0.3852279912634756,13400.0,0.5,0.3852279912634756,5,0.016755430914313637,10600.0,0.5,0.016755430914313637,0.368472560349162,1.0,1.0
