model,seed,backend_used,date,picked_store,oracle_store,picked_actual_avg_diff_per_machine,oracle_actual_avg_diff_per_machine,top1_hit,top2_inclusion,spearman_daily_rho,regret_vs_oracle,pred_top2_stores
catboost_ranker_depth6,42,gpu,2026-02-27 00:00:00,マルハンメガシティ2000-蒲田1,ヒロキ東口店,19.0,50.0,0,0,0.18333333333333335,31.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-02-28 00:00:00,楽園蒲田店,マルハンメガシティ2000-蒲田7,149.0,516.0,0,1,0.35,367.0,"楽園蒲田店,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-03-01 00:00:00,金時京急蒲田店,マルハンメガシティ2000-蒲田7,-75.0,275.0,0,1,0.7166666666666667,350.0,"金時京急蒲田店,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-03-02 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,97.0,97.0,1,1,0.65,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-03-03 00:00:00,楽園蒲田店,ARROW池上店,208.0,375.0,0,0,0.4666666666666666,167.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-03-04 00:00:00,マルハンメガシティ2000-蒲田1,みとや大森町店,65.0,220.0,0,0,0.38333333333333336,155.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-03-05 00:00:00,金時京急蒲田店,マルハンメガシティ2000-蒲田1,50.0,143.0,0,1,0.6666666666666667,93.0,"金時京急蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-03-06 00:00:00,マルハンメガシティ2000-蒲田1,レイトギャップ平和島,174.0,227.0,0,0,0.6333333333333333,53.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-03-07 00:00:00,楽園蒲田店,マルハンメガシティ2000-蒲田1,88.0,120.0,0,1,0.6166666666666666,32.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-03-08 00:00:00,楽園蒲田店,ARROW池上店,-139.0,268.0,0,0,-0.38333333333333336,407.0,"楽園蒲田店,金時京急蒲田店"
catboost_ranker_depth6,42,gpu,2026-03-09 00:00:00,楽園蒲田店,みとや大森町店,-76.0,106.0,0,0,0.13333333333333333,182.0,"楽園蒲田店,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-03-10 00:00:00,楽園蒲田店,楽園蒲田店,175.0,175.0,1,1,0.3,0.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-03-11 00:00:00,マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田1,269.0,269.0,1,1,0.7999999999999999,0.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-03-12 00:00:00,楽園蒲田店,みとや大森町店,-32.0,173.0,0,0,0.11666666666666665,205.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-03-13 00:00:00,マルハンメガシティ2000-蒲田1,レイトギャップ平和島,-86.0,69.0,0,0,-0.03333333333333333,155.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-03-14 00:00:00,マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7,145.0,302.0,0,0,0.6333333333333333,157.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-03-15 00:00:00,楽園蒲田店,ヒロキ東口店,5.0,301.0,0,0,0.13333333333333333,296.0,"楽園蒲田店,みとや大森町店"
catboost_ranker_depth6,42,gpu,2026-03-16 00:00:00,楽園蒲田店,マルハンメガシティ2000-蒲田7,-3.0,266.0,0,1,0.45,269.0,"楽園蒲田店,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-03-17 00:00:00,マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7,-110.0,179.0,0,0,0.3,289.0,"マルハンメガシティ2000-蒲田1,みとや大森町店"
catboost_ranker_depth6,42,gpu,2026-03-18 00:00:00,マルハンメガシティ2000-蒲田1,みとや大森町店,17.0,92.0,0,0,0.18333333333333335,75.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-03-19 00:00:00,マルハンメガシティ2000-蒲田1,レイトギャップ平和島,45.0,69.0,0,0,0.6,24.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-03-20 00:00:00,マルハンメガシティ2000-蒲田1,金時京急蒲田店,76.0,691.0,0,0,0.18333333333333335,615.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-03-21 00:00:00,楽園蒲田店,レイトギャップ平和島,-16.0,292.0,0,0,0.3666666666666667,308.0,"楽園蒲田店,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-03-22 00:00:00,楽園蒲田店,ARROW池上店,170.0,553.0,0,0,0.43333333333333335,383.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-03-23 00:00:00,楽園蒲田店,楽園蒲田店,159.0,159.0,1,1,0.7,0.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-03-24 00:00:00,マルハンメガシティ2000-蒲田1,みとや大森町店,42.0,362.0,0,1,0.5,320.0,"マルハンメガシティ2000-蒲田1,みとや大森町店"
catboost_ranker_depth6,42,gpu,2026-03-25 00:00:00,金時京急蒲田店,楽園蒲田店,-26.0,111.0,0,0,0.4666666666666666,137.0,"金時京急蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-03-26 00:00:00,マルハンメガシティ2000-蒲田1,レイトギャップ平和島,-82.0,219.0,0,0,0.4666666666666666,301.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-03-27 00:00:00,マルハンメガシティ2000-蒲田1,みとや大森町店,60.0,174.0,0,0,0.65,114.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-03-28 00:00:00,楽園蒲田店,ザ-シティ-ベルシティ雑色店,-103.0,1061.0,0,0,-0.13333333333333333,1164.0,"楽園蒲田店,金時京急蒲田店"
catboost_ranker_depth6,42,gpu,2026-03-29 00:00:00,楽園蒲田店,金時京急蒲田店,-153.0,333.0,0,1,0.5833333333333334,486.0,"楽園蒲田店,金時京急蒲田店"
catboost_ranker_depth6,42,gpu,2026-03-30 00:00:00,楽園蒲田店,みとや大森町店,176.0,366.0,0,0,0.3,190.0,"楽園蒲田店,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-03-31 00:00:00,マルハンメガシティ2000-蒲田1,ARROW池上店,75.0,246.0,0,0,0.6333333333333333,171.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-04-01 00:00:00,マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7,196.0,255.0,0,1,0.4666666666666666,59.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-04-02 00:00:00,マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7,-3.0,217.0,0,1,0.8499999999999999,220.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-04-03 00:00:00,楽園蒲田店,マルハンメガシティ2000-蒲田7,-50.0,121.0,0,0,0.5166666666666667,171.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-04-04 00:00:00,楽園蒲田店,マルハンメガシティ2000-蒲田7,216.0,338.0,0,0,0.18333333333333335,122.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-04-05 00:00:00,マルハンメガシティ2000-蒲田1,金時京急蒲田店,62.0,375.0,0,0,0.5333333333333333,313.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-04-06 00:00:00,マルハンメガシティ2000-蒲田1,レイトギャップ平和島,-111.0,205.0,0,0,0.19999999999999998,316.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-04-07 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,180.0,180.0,1,1,0.5666666666666667,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-04-08 00:00:00,楽園蒲田店,ザ-シティ-ベルシティ雑色店,-23.0,225.0,0,0,0.09999999999999999,248.0,"楽園蒲田店,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-04-09 00:00:00,マルハンメガシティ2000-蒲田1,金時京急蒲田店,62.0,224.0,0,0,0.5166666666666667,162.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-04-10 00:00:00,マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7,-22.0,76.0,0,0,0.5,98.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-04-11 00:00:00,楽園蒲田店,マルハンメガシティ2000-蒲田7,-37.0,269.0,0,0,0.0,306.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-04-12 00:00:00,楽園蒲田店,マルハンメガシティ2000-蒲田7,-15.0,183.0,0,0,0.7999999999999999,198.0,"楽園蒲田店,金時京急蒲田店"
catboost_ranker_depth6,42,gpu,2026-04-13 00:00:00,楽園蒲田店,楽園蒲田店,99.0,99.0,1,1,0.03333333333333333,0.0,"楽園蒲田店,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-04-14 00:00:00,マルハンメガシティ2000-蒲田1,みとや大森町店,210.0,417.0,0,0,0.41666666666666663,207.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-04-15 00:00:00,金時京急蒲田店,金時京急蒲田店,159.0,159.0,1,1,0.19999999999999998,0.0,"金時京急蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-04-16 00:00:00,マルハンメガシティ2000-蒲田1,レイトギャップ平和島,-134.0,206.0,0,0,0.31666666666666665,340.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-04-17 00:00:00,マルハンメガシティ2000-蒲田1,ザ-シティ-ベルシティ雑色店,-5.0,138.0,0,0,-0.03333333333333333,143.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-04-18 00:00:00,楽園蒲田店,レイトギャップ平和島,-83.0,351.0,0,0,-0.39999999999999997,434.0,"楽園蒲田店,金時京急蒲田店"
catboost_ranker_depth6,42,gpu,2026-04-19 00:00:00,楽園蒲田店,マルハンメガシティ2000-蒲田1,-189.0,229.0,0,0,-0.48333333333333334,418.0,"楽園蒲田店,金時京急蒲田店"
catboost_ranker_depth6,42,gpu,2026-04-20 00:00:00,金時京急蒲田店,ARROW池上店,-139.0,81.0,0,0,0.16666666666666669,220.0,"金時京急蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-04-21 00:00:00,マルハンメガシティ2000-蒲田1,ARROW池上店,-70.0,95.0,0,0,0.5166666666666667,165.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-04-22 00:00:00,マルハンメガシティ2000-蒲田1,楽園蒲田店,77.0,307.0,0,1,0.6833333333333333,230.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-04-23 00:00:00,マルハンメガシティ2000-蒲田1,ARROW池上店,-72.0,118.0,0,0,0.16666666666666669,190.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-04-24 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,-20.0,200.0,0,0,-0.049999999999999996,220.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-04-25 00:00:00,マルハンメガシティ2000-蒲田1,レイトギャップ平和島,32.0,163.0,0,0,0.2833333333333333,131.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-04-26 00:00:00,楽園蒲田店,ARROW池上店,-13.0,504.0,0,0,0.09999999999999999,517.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-04-27 00:00:00,ARROW池上店,みとや大森町店,-365.0,414.0,0,0,0.049999999999999996,779.0,"ARROW池上店,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-04-28 00:00:00,マルハンメガシティ2000-蒲田1,楽園蒲田店,-23.0,86.0,0,1,0.5499999999999999,109.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-04-29 00:00:00,マルハンメガシティ2000-蒲田1,ARROW池上店,106.0,406.0,0,0,0.5166666666666667,300.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-04-30 00:00:00,マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田1,438.0,438.0,1,1,0.6166666666666666,0.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-05-01 00:00:00,マルハンメガシティ2000-蒲田1,ARROW池上店,158.0,359.0,0,0,0.7,201.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-05-02 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,386.0,386.0,1,1,0.48333333333333334,0.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-05-03 00:00:00,楽園蒲田店,レイトギャップ平和島,-111.0,156.0,0,0,-0.5166666666666667,267.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-05-04 00:00:00,楽園蒲田店,金時京急蒲田店,-289.0,35.0,0,0,-0.8499999999999999,324.0,"楽園蒲田店,ARROW池上店"
catboost_ranker_depth6,42,gpu,2026-05-05 00:00:00,楽園蒲田店,マルハンメガシティ2000-蒲田7,190.0,400.0,0,0,-0.31666666666666665,210.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-05-06 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,-123.0,265.0,0,0,-0.5166666666666667,388.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-05-07 00:00:00,マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田1,164.0,164.0,1,1,0.5,0.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-05-08 00:00:00,楽園蒲田店,みとや大森町店,-150.0,176.0,0,0,-0.5833333333333334,326.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-05-09 00:00:00,楽園蒲田店,みとや大森町店,-147.0,352.0,0,0,0.19999999999999998,499.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-05-10 00:00:00,楽園蒲田店,マルハンメガシティ2000-蒲田7,-23.0,173.0,0,0,-0.08333333333333334,196.0,"楽園蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-05-11 00:00:00,楽園蒲田店,マルハンメガシティ2000-蒲田1,160.0,593.0,0,0,-0.09999999999999999,433.0,"楽園蒲田店,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-05-12 00:00:00,マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7,46.0,110.0,0,0,0.3666666666666667,64.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-05-13 00:00:00,マルハンメガシティ2000-蒲田1,ヒロキ東口店,-50.0,22.0,0,0,-0.35,72.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-05-14 00:00:00,マルハンメガシティ2000-蒲田1,ARROW池上店,34.0,262.0,0,0,0.11666666666666665,228.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-05-15 00:00:00,マルハンメガシティ2000-蒲田1,金時京急蒲田店,135.0,203.0,0,0,0.15,68.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-05-16 00:00:00,マルハンメガシティ2000-蒲田1,レイトギャップ平和島,-284.0,440.0,0,0,-0.016666666666666666,724.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-05-17 00:00:00,マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7,-64.0,364.0,0,0,0.25,428.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-05-18 00:00:00,マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店,73.0,139.0,0,0,0.2333333333333333,66.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-05-19 00:00:00,マルハンメガシティ2000-蒲田1,レイトギャップ平和島,65.0,220.0,0,0,0.6904761904761906,155.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-05-20 00:00:00,マルハンメガシティ2000-蒲田1,金時京急蒲田店,71.0,490.0,0,0,0.5833333333333334,419.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-05-21 00:00:00,マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7,-42.0,245.0,0,0,0.6666666666666667,287.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-05-22 00:00:00,マルハンメガシティ2000-蒲田1,楽園蒲田店,108.0,294.0,0,1,0.7666666666666667,186.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-05-23 00:00:00,金時京急蒲田店,マルハンメガシティ2000-蒲田1,-217.0,312.0,0,1,0.16666666666666669,529.0,"金時京急蒲田店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-05-24 00:00:00,みとや大森町店,ARROW池上店,-127.0,588.0,0,0,0.26666666666666666,715.0,"みとや大森町店,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-05-25 00:00:00,マルハンメガシティ2000-蒲田1,金時京急蒲田店,28.0,382.0,0,0,0.35,354.0,"マルハンメガシティ2000-蒲田1,楽園蒲田店"
catboost_ranker_depth6,42,gpu,2026-05-26 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,98.0,109.0,0,0,0.6166666666666666,11.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-05-27 00:00:00,マルハンメガシティ2000-蒲田1,楽園蒲田店,17.0,287.0,0,0,0.6166666666666666,270.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-05-28 00:00:00,ARROW池上店,みとや大森町店,-19.0,58.0,0,0,0.16666666666666669,77.0,"ARROW池上店,マルハンメガシティ2000-蒲田1"
catboost_ranker_depth6,42,gpu,2026-05-29 00:00:00,マルハンメガシティ2000-蒲田1,楽園蒲田店,3.0,200.0,0,0,0.5,197.0,"マルハンメガシティ2000-蒲田1,マルハンメガシティ2000-蒲田7"
catboost_ranker_depth6,42,gpu,2026-05-30 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,506.0,506.0,1,1,0.523809523809524,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-01-01 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,370.0,370.0,1,1,0.6,0.0,"マルハンメガシティ2000-蒲田7,ARROW池上店"
lgbm_ranker_leaves31,42,gpu,2026-01-02 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,180.0,205.0,0,1,0.75,25.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-01-03 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,54.0,54.0,1,1,0.016666666666666666,0.0,"マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店"
lgbm_ranker_leaves31,42,gpu,2026-01-04 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,-220.0,178.0,0,0,0.03333333333333333,398.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-01-05 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,449.0,449.0,1,1,0.5333333333333333,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-01-06 00:00:00,レイトギャップ平和島,マルハンメガシティ2000-蒲田7,162.0,226.0,0,0,0.0,64.0,"レイトギャップ平和島,ヒロキ東口店"
lgbm_ranker_leaves31,42,gpu,2026-01-07 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,349.0,349.0,1,1,0.6166666666666666,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-01-08 00:00:00,マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店,136.0,393.0,0,1,0.5499999999999999,257.0,"マルハンメガシティ2000-蒲田7,ザ-シティ-ベルシティ雑色店"
lgbm_ranker_leaves31,42,gpu,2026-01-09 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,80.0,236.0,0,0,0.18333333333333335,156.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-01-10 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,244.0,244.0,1,1,0.21666666666666667,0.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-01-11 00:00:00,マルハンメガシティ2000-蒲田7,ARROW池上店,160.0,420.0,0,0,0.13333333333333333,260.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves31,42,gpu,2026-01-12 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,-33.0,236.0,0,0,0.21666666666666667,269.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-01-13 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,-154.0,177.0,0,0,0.3666666666666667,331.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-01-14 00:00:00,マルハンメガシティ2000-蒲田7,みとや大森町店,190.0,382.0,0,0,0.8833333333333333,192.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-01-15 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,166.0,166.0,1,1,0.35,0.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-01-16 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,432.0,432.0,1,1,0.41666666666666663,0.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves31,42,gpu,2026-01-17 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,115.0,231.0,0,1,0.7166666666666667,116.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves31,42,gpu,2026-01-18 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1,-9.0,224.0,0,0,0.5833333333333334,233.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-01-19 00:00:00,マルハンメガシティ2000-蒲田7,レイトギャップ平和島,14.0,459.0,0,0,-0.016666666666666666,445.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-01-20 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,243.0,402.0,0,1,0.5666666666666667,159.0,"マルハンメガシティ2000-蒲田7,金時京急蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-01-21 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,316.0,316.0,1,1,0.5333333333333333,0.0,"マルハンメガシティ2000-蒲田7,ヒロキ東口店"
lgbm_ranker_leaves31,42,gpu,2026-01-22 00:00:00,楽園蒲田店,マルハンメガシティ2000-蒲田1,-96.0,464.0,0,0,0.38333333333333336,560.0,"楽園蒲田店,マルハンメガシティ2000-蒲田7"
lgbm_ranker_leaves31,42,gpu,2026-01-23 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,9.0,225.0,0,0,0.2833333333333333,216.0,"マルハンメガシティ2000-蒲田7,楽園蒲田店"
lgbm_ranker_leaves31,42,gpu,2026-01-24 00:00:00,マルハンメガシティ2000-蒲田7,ヒロキ東口店,208.0,362.0,0,0,0.38333333333333336,154.0,"マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田1"
lgbm_ranker_leaves31,42,gpu,2026-01-25 00:00:00,マルハンメガシティ2000-蒲田7,金時京急蒲田店,106.0,151.0,0,0,0.6,45.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
lgbm_ranker_leaves31,42,gpu,2026-01-26 00:00:00,マルハンメガシティ2000-蒲田7,楽園蒲田店,178.0,240.0,0,0,0.35,62.0,"マルハンメガシティ2000-蒲田7,レイトギャップ平和島"
lgbm_ranker_leaves31,42,gpu,2026-01-27 00:00:00,マルハンメガシティ2000-蒲田7,マルハンメガシティ2000-蒲田7,333.0,333.0,1,1,0.7333333333333334,0.0,"マルハンメガシティ2000-蒲田7,みとや大森町店"
