seed,date,weekday,excess
42,2026-05-16 00:00:00,Saturday,462.4475524475524
42,2026-05-17 00:00:00,Sunday,837.092907092907
42,2026-05-18 00:00:00,Monday,825.3048360090613
42,2026-05-19 00:00:00,Tuesday,713.6563436563437
42,2026-05-20 00:00:00,Wednesday,1304.1288289175613
77,2026-02-26 00:00:00,Thursday,869.4705294705295
77,2026-02-27 00:00:00,Friday,1159.2907092907094
77,2026-02-28 00:00:00,Saturday,801.8063626514331
77,2026-03-01 00:00:00,Sunday,686.2181062181062
77,2026-03-02 00:00:00,Monday,804.0272056710412
77,2026-03-03 00:00:00,Tuesday,554.6953046953047
77,2026-03-04 00:00:00,Wednesday,700.6029106029106
77,2026-03-05 00:00:00,Thursday,538.1918081918081
77,2026-03-06 00:00:00,Friday,819.5104895104895
77,2026-03-07 00:00:00,Saturday,803.1631382316314
77,2026-03-08 00:00:00,Sunday,1383.6068157194918
77,2026-03-09 00:00:00,Monday,521.048951048951
77,2026-03-10 00:00:00,Tuesday,994.7952047952048
77,2026-03-11 00:00:00,Wednesday,768.9727174234216
77,2026-03-12 00:00:00,Thursday,939.7802197802198
77,2026-03-13 00:00:00,Friday,625.1748251748252
77,2026-03-14 00:00:00,Saturday,722.0629370629371
77,2026-03-15 00:00:00,Sunday,975.1776990133154
77,2026-03-16 00:00:00,Monday,0.0
77,2026-03-17 00:00:00,Tuesday,813.1368631368632
77,2026-03-18 00:00:00,Wednesday,636.4211131334418
77,2026-03-19 00:00:00,Thursday,572.6740864769034
77,2026-03-20 00:00:00,Friday,995.124593716143
77,2026-03-21 00:00:00,Saturday,980.5011655011654
77,2026-03-22 00:00:00,Sunday,648.3226632522408
77,2026-03-23 00:00:00,Monday,657.1600621600621
77,2026-03-24 00:00:00,Tuesday,702.6573426573426
77,2026-03-25 00:00:00,Wednesday,0.0
77,2026-03-26 00:00:00,Thursday,663.7162837162837
77,2026-03-27 00:00:00,Friday,692.0922320922322
77,2026-03-28 00:00:00,Saturday,1026.2994539706867
77,2026-03-29 00:00:00,Sunday,1108.5807150595883
77,2026-03-30 00:00:00,Monday,879.3558554121935
77,2026-03-31 00:00:00,Tuesday,779.9747474747475
77,2026-04-01 00:00:00,Wednesday,740.5885780885781
77,2026-04-02 00:00:00,Thursday,748.2950851964936
77,2026-04-03 00:00:00,Friday,458.0534533959192
77,2026-04-04 00:00:00,Saturday,1050.2497502497504
77,2026-04-05 00:00:00,Sunday,781.3572343149808
77,2026-04-06 00:00:00,Monday,455.0895679662803
77,2026-04-07 00:00:00,Tuesday,879.3026418026418
77,2026-04-08 00:00:00,Wednesday,0.0
77,2026-04-09 00:00:00,Thursday,828.9302589302589
77,2026-04-10 00:00:00,Friday,973.2118585639713
77,2026-04-11 00:00:00,Saturday,629.5006402048655
77,2026-04-12 00:00:00,Sunday,694.2480055156111
77,2026-04-13 00:00:00,Monday,691.3786213786213
77,2026-04-14 00:00:00,Tuesday,715.8341658341658
77,2026-04-15 00:00:00,Wednesday,0.0
77,2026-04-16 00:00:00,Thursday,638.7354312354313
77,2026-04-17 00:00:00,Friday,650.2423603793467
77,2026-04-18 00:00:00,Saturday,743.4382284382284
77,2026-04-19 00:00:00,Sunday,924.803142063416
77,2026-04-20 00:00:00,Monday,680.7692307692307
77,2026-04-21 00:00:00,Tuesday,911.0586635586635
77,2026-04-22 00:00:00,Wednesday,958.5814185814186
77,2026-04-23 00:00:00,Thursday,1142.4175824175825
77,2026-04-24 00:00:00,Friday,685.9770784770785
77,2026-04-25 00:00:00,Saturday,708.5255589480942
77,2026-04-26 00:00:00,Sunday,1029.4670194670196
77,2026-04-27 00:00:00,Monday,649.3686595095046
77,2026-04-28 00:00:00,Tuesday,885.7942057942058
77,2026-04-29 00:00:00,Wednesday,1022.6573426573426
77,2026-04-30 00:00:00,Thursday,1183.2167832167831
77,2026-05-01 00:00:00,Friday,940.8864375061557
77,2026-05-02 00:00:00,Saturday,424.55431892051615
77,2026-05-03 00:00:00,Sunday,676.8935290062051
77,2026-05-04 00:00:00,Monday,406.94832944832945
77,2026-05-05 00:00:00,Tuesday,885.4118104118104
77,2026-05-06 00:00:00,Wednesday,658.5679109622772
77,2026-05-07 00:00:00,Thursday,691.033411033411
77,2026-05-08 00:00:00,Friday,840.3096903096903
77,2026-05-09 00:00:00,Saturday,790.0912975912976
77,2026-05-10 00:00:00,Sunday,1302.2101841820152
77,2026-05-11 00:00:00,Monday,624.7670639219936
77,2026-05-12 00:00:00,Tuesday,468.38372894710926
77,2026-05-13 00:00:00,Wednesday,427.4725274725275
77,2026-05-14 00:00:00,Thursday,692.9144095341279
77,2026-05-15 00:00:00,Friday,724.3156843156843
77,2026-05-16 00:00:00,Saturday,462.4475524475524
77,2026-05-17 00:00:00,Sunday,837.092907092907
77,2026-05-18 00:00:00,Monday,825.3048360090613
77,2026-05-19 00:00:00,Tuesday,713.6563436563437
77,2026-05-20 00:00:00,Wednesday,1304.1288289175613
123,2026-02-26 00:00:00,Thursday,869.4705294705295
123,2026-02-27 00:00:00,Friday,1159.2907092907094
123,2026-02-28 00:00:00,Saturday,801.8063626514331
123,2026-03-01 00:00:00,Sunday,686.2181062181062
123,2026-03-02 00:00:00,Monday,804.0272056710412
123,2026-03-03 00:00:00,Tuesday,606.1238761238761
123,2026-03-04 00:00:00,Wednesday,417.13382507903054
123,2026-03-05 00:00:00,Thursday,538.1918081918081
123,2026-03-06 00:00:00,Friday,819.5104895104895
123,2026-03-07 00:00:00,Saturday,803.1631382316314
123,2026-03-08 00:00:00,Sunday,1383.6068157194918
123,2026-03-09 00:00:00,Monday,500.0630355559933
123,2026-03-10 00:00:00,Tuesday,994.7952047952048
123,2026-03-11 00:00:00,Wednesday,768.9727174234216
123,2026-03-12 00:00:00,Thursday,939.7802197802198
123,2026-03-13 00:00:00,Friday,546.3015857382054
123,2026-03-14 00:00:00,Saturday,737.3407148407149
123,2026-03-15 00:00:00,Sunday,975.1776990133154
123,2026-03-16 00:00:00,Monday,572.1378621378622
123,2026-03-17 00:00:00,Tuesday,813.1368631368632
123,2026-03-18 00:00:00,Wednesday,636.4211131334418
123,2026-03-19 00:00:00,Thursday,572.6740864769034
123,2026-03-20 00:00:00,Friday,995.124593716143
123,2026-03-21 00:00:00,Saturday,980.5011655011654
123,2026-03-22 00:00:00,Sunday,648.3226632522408
123,2026-03-23 00:00:00,Monday,657.1600621600621
123,2026-03-24 00:00:00,Tuesday,702.6573426573426
123,2026-03-25 00:00:00,Wednesday,0.0
123,2026-03-26 00:00:00,Thursday,663.7162837162837
123,2026-03-27 00:00:00,Friday,692.0922320922322
123,2026-03-28 00:00:00,Saturday,1026.2994539706867
123,2026-03-29 00:00:00,Sunday,1108.5807150595883
123,2026-03-30 00:00:00,Monday,879.3558554121935
123,2026-03-31 00:00:00,Tuesday,779.9747474747475
123,2026-04-01 00:00:00,Wednesday,740.5885780885781
123,2026-04-02 00:00:00,Thursday,748.2950851964936
123,2026-04-03 00:00:00,Friday,458.0534533959192
123,2026-04-04 00:00:00,Saturday,0.0
123,2026-04-05 00:00:00,Sunday,781.3572343149808
123,2026-04-06 00:00:00,Monday,455.0895679662803
123,2026-04-07 00:00:00,Tuesday,879.3026418026418
123,2026-04-08 00:00:00,Wednesday,0.0
123,2026-04-09 00:00:00,Thursday,828.9302589302589
123,2026-04-10 00:00:00,Friday,973.2118585639713
123,2026-04-11 00:00:00,Saturday,629.5006402048655
123,2026-04-12 00:00:00,Sunday,743.9260739260739
123,2026-04-13 00:00:00,Monday,691.3786213786213
123,2026-04-14 00:00:00,Tuesday,715.8341658341658
123,2026-04-15 00:00:00,Wednesday,0.0
123,2026-04-16 00:00:00,Thursday,638.7354312354313
123,2026-04-17 00:00:00,Friday,631.4345114345115
123,2026-04-18 00:00:00,Saturday,687.2175711612331
123,2026-04-19 00:00:00,Sunday,1035.067467743524
123,2026-04-20 00:00:00,Monday,680.7692307692307
123,2026-04-21 00:00:00,Tuesday,911.0586635586635
123,2026-04-22 00:00:00,Wednesday,795.1206539938935
123,2026-04-23 00:00:00,Thursday,0.0
123,2026-04-24 00:00:00,Friday,685.9770784770785
123,2026-04-25 00:00:00,Saturday,708.5255589480942
123,2026-04-26 00:00:00,Sunday,1029.4670194670196
123,2026-04-27 00:00:00,Monday,649.3686595095046
123,2026-04-28 00:00:00,Tuesday,0.0
123,2026-04-29 00:00:00,Wednesday,940.403821530582
123,2026-04-30 00:00:00,Thursday,1056.1745296956565
123,2026-05-01 00:00:00,Friday,0.0
123,2026-05-02 00:00:00,Saturday,481.85814185814183
123,2026-05-03 00:00:00,Sunday,676.8935290062051
123,2026-05-04 00:00:00,Monday,603.0946518270462
123,2026-05-05 00:00:00,Tuesday,930.7292707292706
123,2026-05-06 00:00:00,Wednesday,658.5679109622772
123,2026-05-07 00:00:00,Thursday,691.033411033411
123,2026-05-08 00:00:00,Friday,840.3096903096903
123,2026-05-09 00:00:00,Saturday,790.0912975912976
123,2026-05-10 00:00:00,Sunday,0.0
123,2026-05-11 00:00:00,Monday,624.7670639219936
123,2026-05-12 00:00:00,Tuesday,466.97527824288386
123,2026-05-13 00:00:00,Wednesday,427.4725274725275
123,2026-05-14 00:00:00,Thursday,692.9144095341279
123,2026-05-15 00:00:00,Friday,759.4464690239338
123,2026-05-16 00:00:00,Saturday,429.59040959040954
123,2026-05-17 00:00:00,Sunday,837.092907092907
123,2026-05-18 00:00:00,Monday,825.3048360090613
123,2026-05-19 00:00:00,Tuesday,612.1484071484072
123,2026-05-20 00:00:00,Wednesday,1304.1288289175613
202,2026-02-26 00:00:00,Thursday,869.4705294705295
202,2026-02-27 00:00:00,Friday,1159.2907092907094
202,2026-02-28 00:00:00,Saturday,801.8063626514331
202,2026-03-01 00:00:00,Sunday,686.2181062181062
202,2026-03-02 00:00:00,Monday,804.0272056710412
202,2026-03-03 00:00:00,Tuesday,554.6953046953047
202,2026-03-04 00:00:00,Wednesday,700.6029106029106
202,2026-03-05 00:00:00,Thursday,538.1918081918081
202,2026-03-06 00:00:00,Friday,819.5104895104895
202,2026-03-07 00:00:00,Saturday,803.1631382316314
202,2026-03-08 00:00:00,Sunday,1383.6068157194918
202,2026-03-09 00:00:00,Monday,500.0630355559933
202,2026-03-10 00:00:00,Tuesday,994.7952047952048
202,2026-03-11 00:00:00,Wednesday,763.6519036519037
202,2026-03-12 00:00:00,Thursday,0.0
202,2026-03-13 00:00:00,Friday,625.1748251748252
202,2026-03-14 00:00:00,Saturday,710.951825951826
202,2026-03-15 00:00:00,Sunday,975.1776990133154
202,2026-03-16 00:00:00,Monday,0.0
202,2026-03-17 00:00:00,Tuesday,813.1368631368632
202,2026-03-18 00:00:00,Wednesday,636.4211131334418
202,2026-03-19 00:00:00,Thursday,572.6740864769034
202,2026-03-20 00:00:00,Friday,995.124593716143
202,2026-03-21 00:00:00,Saturday,980.5011655011654
202,2026-03-22 00:00:00,Sunday,648.3226632522408
202,2026-03-23 00:00:00,Monday,657.1600621600621
202,2026-03-24 00:00:00,Tuesday,702.6573426573426
202,2026-03-25 00:00:00,Wednesday,0.0
202,2026-03-26 00:00:00,Thursday,663.7162837162837
202,2026-03-27 00:00:00,Friday,692.0922320922322
202,2026-03-28 00:00:00,Saturday,1026.2994539706867
202,2026-03-29 00:00:00,Sunday,1108.5807150595883
202,2026-03-30 00:00:00,Monday,879.3558554121935
202,2026-03-31 00:00:00,Tuesday,779.9747474747475
202,2026-04-01 00:00:00,Wednesday,740.5885780885781
202,2026-04-02 00:00:00,Thursday,748.2950851964936
202,2026-04-03 00:00:00,Friday,458.0534533959192
202,2026-04-04 00:00:00,Saturday,0.0
202,2026-04-05 00:00:00,Sunday,781.3572343149808
202,2026-04-06 00:00:00,Monday,455.0895679662803
202,2026-04-07 00:00:00,Tuesday,879.3026418026418
202,2026-04-08 00:00:00,Wednesday,0.0
202,2026-04-09 00:00:00,Thursday,828.9302589302589
202,2026-04-10 00:00:00,Friday,973.2118585639713
202,2026-04-11 00:00:00,Saturday,629.5006402048655
202,2026-04-12 00:00:00,Sunday,694.2480055156111
202,2026-04-13 00:00:00,Monday,700.1713779178568
202,2026-04-14 00:00:00,Tuesday,715.8341658341658
202,2026-04-15 00:00:00,Wednesday,0.0
202,2026-04-16 00:00:00,Thursday,638.7354312354313
202,2026-04-17 00:00:00,Friday,650.2423603793467
202,2026-04-18 00:00:00,Saturday,743.4382284382284
202,2026-04-19 00:00:00,Sunday,924.803142063416
202,2026-04-20 00:00:00,Monday,680.7692307692307
202,2026-04-21 00:00:00,Tuesday,911.0586635586635
202,2026-04-22 00:00:00,Wednesday,958.5814185814186
202,2026-04-23 00:00:00,Thursday,0.0
202,2026-04-24 00:00:00,Friday,685.9770784770785
202,2026-04-25 00:00:00,Saturday,708.5255589480942
202,2026-04-26 00:00:00,Sunday,0.0
202,2026-04-27 00:00:00,Monday,649.3686595095046
202,2026-04-28 00:00:00,Tuesday,0.0
202,2026-04-29 00:00:00,Wednesday,940.403821530582
202,2026-04-30 00:00:00,Thursday,1056.1745296956565
202,2026-05-01 00:00:00,Friday,0.0
202,2026-05-02 00:00:00,Saturday,481.85814185814183
202,2026-05-03 00:00:00,Sunday,676.8935290062051
202,2026-05-04 00:00:00,Monday,603.0946518270462
202,2026-05-05 00:00:00,Tuesday,930.7292707292706
202,2026-05-06 00:00:00,Wednesday,658.5679109622772
202,2026-05-07 00:00:00,Thursday,691.033411033411
202,2026-05-08 00:00:00,Friday,840.3096903096903
202,2026-05-09 00:00:00,Saturday,790.0912975912976
202,2026-05-10 00:00:00,Sunday,1302.2101841820152
202,2026-05-11 00:00:00,Monday,624.7670639219936
202,2026-05-12 00:00:00,Tuesday,466.97527824288386
202,2026-05-13 00:00:00,Wednesday,427.4725274725275
202,2026-05-14 00:00:00,Thursday,692.9144095341279
202,2026-05-15 00:00:00,Friday,724.3156843156843
202,2026-05-16 00:00:00,Saturday,462.4475524475524
202,2026-05-17 00:00:00,Sunday,837.092907092907
202,2026-05-18 00:00:00,Monday,825.3048360090613
202,2026-05-19 00:00:00,Tuesday,713.6563436563437
202,2026-05-20 00:00:00,Wednesday,1304.1288289175613
303,2026-02-26 00:00:00,Thursday,869.4705294705295
303,2026-02-27 00:00:00,Friday,1159.2907092907094
303,2026-02-28 00:00:00,Saturday,738.4260809612922
303,2026-03-01 00:00:00,Sunday,686.2181062181062
303,2026-03-02 00:00:00,Monday,804.0272056710412
303,2026-03-03 00:00:00,Tuesday,606.1238761238761
303,2026-03-04 00:00:00,Wednesday,700.6029106029106
303,2026-03-05 00:00:00,Thursday,538.1918081918081
303,2026-03-06 00:00:00,Friday,819.5104895104895
303,2026-03-07 00:00:00,Saturday,803.1631382316314
303,2026-03-08 00:00:00,Sunday,1383.6068157194918
303,2026-03-09 00:00:00,Monday,521.048951048951
303,2026-03-10 00:00:00,Tuesday,994.7952047952048
303,2026-03-11 00:00:00,Wednesday,768.9727174234216
303,2026-03-12 00:00:00,Thursday,0.0
303,2026-03-13 00:00:00,Friday,546.3015857382054
303,2026-03-14 00:00:00,Saturday,722.0629370629371
303,2026-03-15 00:00:00,Sunday,975.1776990133154
303,2026-03-16 00:00:00,Monday,0.0
303,2026-03-17 00:00:00,Tuesday,813.1368631368632
303,2026-03-18 00:00:00,Wednesday,636.4211131334418
303,2026-03-19 00:00:00,Thursday,572.6740864769034
303,2026-03-20 00:00:00,Friday,995.124593716143
303,2026-03-21 00:00:00,Saturday,980.5011655011654
303,2026-03-22 00:00:00,Sunday,648.3226632522408
303,2026-03-23 00:00:00,Monday,657.1600621600621
303,2026-03-24 00:00:00,Tuesday,702.6573426573426
303,2026-03-25 00:00:00,Wednesday,0.0
303,2026-03-26 00:00:00,Thursday,663.7162837162837
303,2026-03-27 00:00:00,Friday,692.0922320922322
303,2026-03-28 00:00:00,Saturday,1026.2994539706867
303,2026-03-29 00:00:00,Sunday,1108.5807150595883
303,2026-03-30 00:00:00,Monday,879.3558554121935
303,2026-03-31 00:00:00,Tuesday,779.9747474747475
303,2026-04-01 00:00:00,Wednesday,740.5885780885781
303,2026-04-02 00:00:00,Thursday,748.2950851964936
303,2026-04-03 00:00:00,Friday,458.0534533959192
303,2026-04-04 00:00:00,Saturday,1050.2497502497504
303,2026-04-05 00:00:00,Sunday,781.3572343149808
303,2026-04-06 00:00:00,Monday,455.0895679662803
303,2026-04-07 00:00:00,Tuesday,879.3026418026418
303,2026-04-08 00:00:00,Wednesday,1502.0368364030335
303,2026-04-09 00:00:00,Thursday,828.9302589302589
303,2026-04-10 00:00:00,Friday,973.2118585639713
303,2026-04-11 00:00:00,Saturday,629.5006402048655
303,2026-04-12 00:00:00,Sunday,743.9260739260739
303,2026-04-13 00:00:00,Monday,700.1713779178568
303,2026-04-14 00:00:00,Tuesday,715.8341658341658
303,2026-04-15 00:00:00,Wednesday,0.0
303,2026-04-16 00:00:00,Thursday,638.7354312354313
303,2026-04-17 00:00:00,Friday,650.2423603793467
303,2026-04-18 00:00:00,Saturday,743.4382284382284
303,2026-04-19 00:00:00,Sunday,924.803142063416
303,2026-04-20 00:00:00,Monday,680.7692307692307
303,2026-04-21 00:00:00,Tuesday,911.0586635586635
303,2026-04-22 00:00:00,Wednesday,958.5814185814186
303,2026-04-23 00:00:00,Thursday,1142.4175824175825
303,2026-04-24 00:00:00,Friday,685.9770784770785
303,2026-04-25 00:00:00,Saturday,695.084915084915
303,2026-04-26 00:00:00,Sunday,1029.4670194670196
303,2026-04-27 00:00:00,Monday,649.3686595095046
303,2026-04-28 00:00:00,Tuesday,885.7942057942058
303,2026-04-29 00:00:00,Wednesday,940.403821530582
303,2026-04-30 00:00:00,Thursday,1183.2167832167831
303,2026-05-01 00:00:00,Friday,940.8864375061557
303,2026-05-02 00:00:00,Saturday,424.55431892051615
303,2026-05-03 00:00:00,Sunday,676.8935290062051
303,2026-05-04 00:00:00,Monday,406.94832944832945
303,2026-05-05 00:00:00,Tuesday,885.4118104118104
303,2026-05-06 00:00:00,Wednesday,775.4693194129813
303,2026-05-07 00:00:00,Thursday,691.033411033411
303,2026-05-08 00:00:00,Friday,840.3096903096903
303,2026-05-09 00:00:00,Saturday,845.6468531468531
303,2026-05-10 00:00:00,Sunday,1302.2101841820152
303,2026-05-11 00:00:00,Monday,624.7670639219936
303,2026-05-12 00:00:00,Tuesday,466.97527824288386
303,2026-05-13 00:00:00,Wednesday,427.4725274725275
303,2026-05-14 00:00:00,Thursday,692.9144095341279
303,2026-05-15 00:00:00,Friday,724.3156843156843
303,2026-05-16 00:00:00,Saturday,462.4475524475524
303,2026-05-17 00:00:00,Sunday,837.092907092907
303,2026-05-18 00:00:00,Monday,825.3048360090613
303,2026-05-19 00:00:00,Tuesday,713.6563436563437
303,2026-05-20 00:00:00,Wednesday,1304.1288289175613
404,2026-02-26 00:00:00,Thursday,869.4705294705295
404,2026-02-27 00:00:00,Friday,1159.2907092907094
404,2026-02-28 00:00:00,Saturday,801.8063626514331
404,2026-03-01 00:00:00,Sunday,686.2181062181062
404,2026-03-02 00:00:00,Monday,804.0272056710412
404,2026-03-03 00:00:00,Tuesday,554.6953046953047
404,2026-03-04 00:00:00,Wednesday,417.13382507903054
404,2026-03-05 00:00:00,Thursday,538.1918081918081
404,2026-03-06 00:00:00,Friday,819.5104895104895
404,2026-03-07 00:00:00,Saturday,803.1631382316314
404,2026-03-08 00:00:00,Sunday,1383.6068157194918
404,2026-03-09 00:00:00,Monday,500.0630355559933
404,2026-03-10 00:00:00,Tuesday,994.7952047952048
404,2026-03-11 00:00:00,Wednesday,763.6519036519037
404,2026-03-12 00:00:00,Thursday,939.7802197802198
404,2026-03-13 00:00:00,Friday,625.1748251748252
404,2026-03-14 00:00:00,Saturday,722.0629370629371
404,2026-03-15 00:00:00,Sunday,975.1776990133154
404,2026-03-16 00:00:00,Monday,572.1378621378622
404,2026-03-17 00:00:00,Tuesday,813.1368631368632
404,2026-03-18 00:00:00,Wednesday,636.4211131334418
404,2026-03-19 00:00:00,Thursday,572.6740864769034
404,2026-03-20 00:00:00,Friday,995.124593716143
404,2026-03-21 00:00:00,Saturday,980.5011655011654
404,2026-03-22 00:00:00,Sunday,648.3226632522408
404,2026-03-23 00:00:00,Monday,657.1600621600621
404,2026-03-24 00:00:00,Tuesday,702.6573426573426
404,2026-03-25 00:00:00,Wednesday,0.0
404,2026-03-26 00:00:00,Thursday,663.7162837162837
404,2026-03-27 00:00:00,Friday,692.0922320922322
404,2026-03-28 00:00:00,Saturday,1026.2994539706867
404,2026-03-29 00:00:00,Sunday,1108.5807150595883
404,2026-03-30 00:00:00,Monday,879.3558554121935
404,2026-03-31 00:00:00,Tuesday,779.9747474747475
404,2026-04-01 00:00:00,Wednesday,740.5885780885781
404,2026-04-02 00:00:00,Thursday,748.2950851964936
404,2026-04-03 00:00:00,Friday,458.0534533959192
404,2026-04-04 00:00:00,Saturday,1050.2497502497504
404,2026-04-05 00:00:00,Sunday,781.3572343149808
404,2026-04-06 00:00:00,Monday,455.0895679662803
404,2026-04-07 00:00:00,Tuesday,879.3026418026418
404,2026-04-08 00:00:00,Wednesday,0.0
404,2026-04-09 00:00:00,Thursday,828.9302589302589
404,2026-04-10 00:00:00,Friday,0.0
404,2026-04-11 00:00:00,Saturday,629.5006402048655
404,2026-04-12 00:00:00,Sunday,694.2480055156111
404,2026-04-13 00:00:00,Monday,700.1713779178568
404,2026-04-14 00:00:00,Tuesday,715.8341658341658
404,2026-04-15 00:00:00,Wednesday,0.0
404,2026-04-16 00:00:00,Thursday,638.7354312354313
404,2026-04-17 00:00:00,Friday,650.2423603793467
404,2026-04-18 00:00:00,Saturday,743.4382284382284
404,2026-04-19 00:00:00,Sunday,924.803142063416
404,2026-04-20 00:00:00,Monday,680.7692307692307
404,2026-04-21 00:00:00,Tuesday,911.0586635586635
404,2026-04-22 00:00:00,Wednesday,772.5854427262879
404,2026-04-23 00:00:00,Thursday,1142.4175824175825
404,2026-04-24 00:00:00,Friday,685.9770784770785
404,2026-04-25 00:00:00,Saturday,708.5255589480942
404,2026-04-26 00:00:00,Sunday,1029.4670194670196
404,2026-04-27 00:00:00,Monday,649.3686595095046
404,2026-04-28 00:00:00,Tuesday,885.7942057942058
404,2026-04-29 00:00:00,Wednesday,1022.6573426573426
404,2026-04-30 00:00:00,Thursday,1183.2167832167831
404,2026-05-01 00:00:00,Friday,940.8864375061557
404,2026-05-02 00:00:00,Saturday,424.55431892051615
404,2026-05-03 00:00:00,Sunday,676.8935290062051
404,2026-05-04 00:00:00,Monday,406.94832944832945
404,2026-05-05 00:00:00,Tuesday,858.4556288781641
404,2026-05-06 00:00:00,Wednesday,658.5679109622772
404,2026-05-07 00:00:00,Thursday,691.033411033411
404,2026-05-08 00:00:00,Friday,840.3096903096903
404,2026-05-09 00:00:00,Saturday,845.6468531468531
404,2026-05-10 00:00:00,Sunday,1302.2101841820152
404,2026-05-11 00:00:00,Monday,624.7670639219936
404,2026-05-12 00:00:00,Tuesday,468.38372894710926
404,2026-05-13 00:00:00,Wednesday,427.4725274725275
404,2026-05-14 00:00:00,Thursday,692.9144095341279
404,2026-05-15 00:00:00,Friday,724.3156843156843
404,2026-05-16 00:00:00,Saturday,462.4475524475524
404,2026-05-17 00:00:00,Sunday,837.092907092907
404,2026-05-18 00:00:00,Monday,825.3048360090613
404,2026-05-19 00:00:00,Tuesday,713.6563436563437
