date,machine_number,machine_name,games_normalized,diff_coins_normalized,bb_count,rb_count,hall,payout,ym
20260705,2118,モンスターハンターライズ,3289,13500,101,13,マルハンメガシティ2000-蒲田1,2.3681970203709333,202607
20260705,2120,モンスターハンターライズ,1902,10900,75,6,マルハンメガシティ2000-蒲田1,2.9102698913424465,202607
20260705,2179,ToLOVEるダークネス TRANCE ver.8.7,3227,12800,47,14,マルハンメガシティ2000-蒲田1,2.3221774610060946,202607
20260705,2091,鉄拳6,3510,12100,33,75,マルハンメガシティ2000-蒲田1,2.1490978157644824,202607
20260705,2410,ヨルムンガンド,1404,7100,15,7,マルハンメガシティ2000-蒲田1,2.685660018993352,202607
20260705,1633,機動戦士ガンダムユニコーン 覚醒DRIVE,229,1500,9,2,マルハンメガシティ2000-蒲田1,3.183406113537118,202607
20260706,2103,スマスロ北斗の拳,619,6800,55,1,マルハンメガシティ2000-蒲田1,4.66182014001077,202607
20260706,2104,スマスロ北斗の拳,533,1900,21,2,マルハンメガシティ2000-蒲田1,2.1882426516572857,202607
20260706,2134,甲鉄城のカバネリ,129,1200,10,2,マルハンメガシティ2000-蒲田1,4.10077519379845,202607
20260707,2171,東京喰種,3364,14500,76,15,マルハンメガシティ2000-蒲田1,2.4367816091954024,202607
20260707,2266,化物語,2439,9600,60,20,マルハンメガシティ2000-蒲田1,2.3120131201312013,202607
20260707,2180,アズールレーン THE ANIMATION,2713,10100,132,23,マルハンメガシティ2000-蒲田1,2.2409386902567885,202607
20260707,2260,バイオハザード RE:3,2116,8200,55,75,マルハンメガシティ2000-蒲田1,2.2917454316320103,202607
20260707,2207,攻殻機動隊,2835,18500,45,17,マルハンメガシティ2000-蒲田1,3.1751910640799528,202607
20260709,2165,東京喰種,1591,6500,31,4,マルハンメガシティ2000-蒲田1,2.361826943222292,202607
20260709,2175,東京喰種,1124,4400,25,4,マルハンメガシティ2000-蒲田1,2.3048635824436534,202607
20260709,2118,モンスターハンターライズ,1210,3700,47,5,マルハンメガシティ2000-蒲田1,2.0192837465564737,202607
20260709,2022,からくりサーカス2,1034,4000,30,10,マルハンメガシティ2000-蒲田1,2.289490651192779,202607
20260709,2146,ゴッドイーター リザレクション,379,3900,34,3,マルハンメガシティ2000-蒲田1,4.430079155672823,202607
20260709,2413,ヤバチバ,2319,7600,22,4,マルハンメガシティ2000-蒲田1,2.0924248957884144,202607
20260709,2084,吉宗,1306,4800,9,4,マルハンメガシティ2000-蒲田1,2.225114854517611,202607
20260710,2169,東京喰種,2094,12400,50,12,マルハンメガシティ2000-蒲田1,2.973893664438077,202607
20260710,2068,北斗の拳 転生の章2,3100,11000,107,16,マルハンメガシティ2000-蒲田1,2.182795698924731,202607
20260710,2113,モンスターハンターライズ,616,4200,38,6,マルハンメガシティ2000-蒲田1,3.272727272727273,202607
20260710,2042,ミリオンゴッド‐神々の軌跡‐,907,6400,13,16,マルハンメガシティ2000-蒲田1,3.3520764424843805,202607
20260710,2012,マギアレコード 魔法少女まどか☆マギカ外伝,788,4000,4,20,マルハンメガシティ2000-蒲田1,2.692047377326565,202607
20260710,2415,ヤバチバ,882,3700,8,3,マルハンメガシティ2000-蒲田1,2.398337112622827,202607
20260710,2032,ビッグドリーム THE GOLDEN PUSHER,1022,3600,39,4,マルハンメガシティ2000-蒲田1,2.1741682974559686,202607
20260710,2207,攻殻機動隊,736,7300,15,4,マルハンメガシティ2000-蒲田1,4.306159420289855,202607
20260711,2165,東京喰種,2218,6900,35,10,マルハンメガシティ2000-蒲田1,2.0369702434625787,202607
20260711,2167,東京喰種,3138,9600,57,16,マルハンメガシティ2000-蒲田1,2.0197578075207137,202607
20260711,2217,ヨルムンガンド,3278,10600,29,20,マルハンメガシティ2000-蒲田1,2.077893024201749,202607
20260712,2069,北斗の拳 転生の章2,1744,13400,88,7,マルハンメガシティ2000-蒲田1,3.5611620795107033,202607
20260712,2114,モンスターハンターライズ,554,7500,42,3,マルハンメガシティ2000-蒲田1,5.512635379061372,202607
20260712,2399,モンキーターンV,3171,10000,80,14,マルハンメガシティ2000-蒲田1,2.0511931041732367,202607
20260712,2405,モンキーターンV,836,3800,15,3,マルハンメガシティ2000-蒲田1,2.515151515151515,202607
20260712,2088,からくりサーカス,2410,9200,63,11,マルハンメガシティ2000-蒲田1,2.272475795297372,202607
20260713,2175,東京喰種,767,3800,17,3,マルハンメガシティ2000-蒲田1,2.6514558887440245,202607
20260713,2063,北斗の拳 転生の章2,2822,9100,95,9,マルハンメガシティ2000-蒲田1,2.074887786439877,202607
20260713,2111,モンスターハンターライズ,1574,5200,62,8,マルハンメガシティ2000-蒲田1,2.101228293096146,202607
20260713,2117,モンスターハンターライズ,673,7500,57,3,マルハンメガシティ2000-蒲田1,4.714710252600297,202607
20260713,2407,モンキーターンV,516,2200,10,2,マルハンメガシティ2000-蒲田1,2.4211886304909562,202607
20260713,2412,ヤバチバ,992,4600,10,2,マルハンメガシティ2000-蒲田1,2.545698924731183,202607
20260713,2088,からくりサーカス,1225,8000,40,10,マルハンメガシティ2000-蒲田1,3.17687074829932,202607
20260713,2213,シャーマンキング,1566,10300,12,36,マルハンメガシティ2000-蒲田1,3.192422307364836,202607
20260713,2142,ULTRAMAN 最終決戦,3122,9400,45,11,マルハンメガシティ2000-蒲田1,2.0036301516122146,202607
20260714,2147,東京喰種,1513,7300,35,6,マルハンメガシティ2000-蒲田1,2.6082837629433797,202607
20260714,2184,スーパーブラックジャック,334,1200,6,0,マルハンメガシティ2000-蒲田1,2.197604790419162,202607
20260714,2180,アズールレーン THE ANIMATION,1411,5600,76,7,マルハンメガシティ2000-蒲田1,2.3229388140798486,202607
20260714,2083,いざ！番長,1407,5600,28,15,マルハンメガシティ2000-蒲田1,2.326699834162521,202607
20260714,2088,からくりサーカス,1945,6000,61,16,マルハンメガシティ2000-蒲田1,2.0282776349614395,202607
20260714,2221,BIRDIE WING ‐Golf Girls' Story‐,669,2900,18,18,マルハンメガシティ2000-蒲田1,2.4449427005480815,202607
20260714,2214,シャーマンキング,897,3100,5,10,マルハンメガシティ2000-蒲田1,2.1519881085098476,202607
20260714,2409,ソードアート・オンライン,3712,12000,109,21,マルハンメガシティ2000-蒲田1,2.0775862068965516,202607
20260715,2057,甲鉄城のカバネリ 海門(うなと)決戦,899,10100,50,3,マルハンメガシティ2000-蒲田1,4.744901742677048,202607
20260715,2058,甲鉄城のカバネリ 海門(うなと)決戦,365,1200,11,3,マルハンメガシティ2000-蒲田1,2.095890410958904,202607
20260715,2060,北斗の拳 転生の章2,245,1400,13,1,マルハンメガシティ2000-蒲田1,2.9047619047619047,202607
20260715,2016,からくりサーカス2,722,3300,17,5,マルハンメガシティ2000-蒲田1,2.5235457063711912,202607
20260715,2401,モンキーターンV,925,2800,29,3,マルハンメガシティ2000-蒲田1,2.009009009009009,202607
20260715,2413,ヤバチバ,1224,5900,12,8,マルハンメガシティ2000-蒲田1,2.606753812636166,202607
20260715,2277,沖ドキ!ゴージャス 30Φ,1685,6000,32,20,マルハンメガシティ2000-蒲田1,2.1869436201780417,202607
20260716,2168,東京喰種,548,5700,25,5,マルハンメガシティ2000-蒲田1,4.467153284671533,202607
20260716,2171,東京喰種,1469,5800,28,8,マルハンメガシティ2000-蒲田1,2.3160880417517586,202607
20260716,2039,ミリオンゴッド‐神々の軌跡‐,1393,7400,6,26,マルハンメガシティ2000-蒲田1,2.7707585546781526,202607
20260716,2109,スマスロ北斗の拳,1792,6000,66,4,マルハンメガシティ2000-蒲田1,2.1160714285714284,202607
20260716,2280,沖ドキ!BLACK,226,1800,9,3,マルハンメガシティ2000-蒲田1,3.6548672566371683,202607
20260716,2080,真打 吉宗,1988,11500,100,6,マルハンメガシティ2000-蒲田1,2.9282360831656606,202607
20260716,2221,BIRDIE WING ‐Golf Girls' Story‐,338,1300,12,12,マルハンメガシティ2000-蒲田1,2.282051282051282,202607
20260716,2213,シャーマンキング,797,6100,4,27,マルハンメガシティ2000-蒲田1,3.5512337933918863,202607
20260716,2141,デビル メイ クライ5 スタイリッシュトライブ,462,1700,15,2,マルハンメガシティ2000-蒲田1,2.2265512265512264,202607
20260717,2170,東京喰種,2837,9600,56,10,マルハンメガシティ2000-蒲田1,2.1279520620373633,202607
20260717,2014,マギアレコード 魔法少女まどか☆マギカ外伝,2015,9300,8,45,マルハンメガシティ2000-蒲田1,2.5384615384615383,202607
20260717,2184,スーパーブラックジャック,3333,10500,120,4,マルハンメガシティ2000-蒲田1,2.05010501050105,202607
20260717,2413,ヤバチバ,486,3800,8,3,マルハンメガシティ2000-蒲田1,3.606310013717421,202607
20260717,2043,新鬼武者3,3070,14300,93,30,マルハンメガシティ2000-蒲田1,2.552660152008686,202607
20260717,2102,東京リベンジャーズ,5430,16600,35,5,マルハンメガシティ2000-蒲田1,2.0190300798035605,202607
20260717,2269,チバリヨ2プラス,3211,11500,65,22,マルハンメガシティ2000-蒲田1,2.193812934703623,202607
20260717,2213,シャーマンキング,1171,7600,9,33,マルハンメガシティ2000-蒲田1,3.1633931113008824,202607
20260717,2215,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,910,3900,22,41,マルハンメガシティ2000-蒲田1,2.4285714285714284,202607
20260718,2412,ヤバチバ,2080,8400,24,7,マルハンメガシティ2000-蒲田1,2.3461538461538463,202607
20260718,2084,吉宗,1126,5500,10,1,マルハンメガシティ2000-蒲田1,2.6281823564239195,202607
20260718,2046,新鬼武者3,1291,4200,33,9,マルハンメガシティ2000-蒲田1,2.0844306738962044,202607
20260718,2182,アズールレーン THE ANIMATION,277,2600,29,2,マルハンメガシティ2000-蒲田1,4.128760529482551,202607
20260718,2261,バイオハザード RE:3,1384,8900,52,63,マルハンメガシティ2000-蒲田1,3.1435452793834298,202607
20260718,2032,ビッグドリーム THE GOLDEN PUSHER,2045,8100,87,6,マルハンメガシティ2000-蒲田1,2.3202933985330074,202607
20260718,2213,シャーマンキング,1996,7200,14,36,マルハンメガシティ2000-蒲田1,2.2024048096192383,202607
20260719,2109,スマスロ北斗の拳,1535,5700,62,4,マルハンメガシティ2000-蒲田1,2.237785016286645,202607
20260719,2032,ビッグドリーム THE GOLDEN PUSHER,269,3600,30,2,マルハンメガシティ2000-蒲田1,5.4609665427509295,202607
20260719,2141,デビル メイ クライ5 スタイリッシュトライブ,2106,6800,43,12,マルハンメガシティ2000-蒲田1,2.0762899651788542,202607
20260720,2117,モンスターハンターライズ,3118,10700,104,15,マルハンメガシティ2000-蒲田1,2.1438956596108616,202607
20250707,2012,マギアレコード 魔法少女まどか☆マギカ外伝,2983,10400,22,61,マルハンメガシティ2000-蒲田7,2.162141021343167,202507
20250707,2026,マギアレコード 魔法少女まどか☆マギカ外伝,2465,11900,16,59,マルハンメガシティ2000-蒲田7,2.6091954022988504,202507
20250707,2039,マギアレコード 魔法少女まどか☆マギカ外伝,2589,10500,16,58,マルハンメガシティ2000-蒲田7,2.3518733101583624,202507
20250707,3235,東京喰種,2147,15000,72,10,マルハンメガシティ2000-蒲田7,3.328830926874709,202507
20250707,2248,モンスターハンターライズ,1963,15300,94,8,マルハンメガシティ2000-蒲田7,3.598064187468161,202507
20250707,2252,モンスターハンターライズ,2551,12400,82,11,マルハンメガシティ2000-蒲田7,2.620279628903698,202507
20250707,2257,モンスターハンターライズ,2926,14600,103,14,マルハンメガシティ2000-蒲田7,2.6632490316700843,202507
20250707,2263,モンスターハンターライズ,3532,11100,88,19,マルハンメガシティ2000-蒲田7,2.0475651189127975,202507
20250707,2273,モンスターハンターライズ,3014,11500,92,15,マルハンメガシティ2000-蒲田7,2.271842512718425,202507
20250707,3068,かぐや様は告らせたい,3939,18800,59,4,マルハンメガシティ2000-蒲田7,2.5909283236015908,202507
20250707,3070,かぐや様は告らせたい,5234,17200,59,2,マルハンメガシティ2000-蒲田7,2.0954018596357153,202507
20250707,3092,からくりサーカス,4228,13600,87,19,マルハンメガシティ2000-蒲田7,2.0722169662567014,202507
20250707,3100,からくりサーカス,3794,15500,111,25,マルハンメガシティ2000-蒲田7,2.361799332279037,202507
20250707,3103,からくりサーカス,3793,11500,111,22,マルハンメガシティ2000-蒲田7,2.0106336233412425,202507
20250707,3112,からくりサーカス,1786,17000,71,14,マルハンメガシティ2000-蒲田7,4.172825681224338,202507
20250707,2281,ゴッドイーター リザレクション,2317,17800,91,11,マルハンメガシティ2000-蒲田7,3.5607826212055818,202507
20250707,2284,ゴッドイーター リザレクション,2597,12300,112,13,マルハンメガシティ2000-蒲田7,2.5787447054293415,202507
20250707,2291,ゴッドイーター リザレクション,2611,11600,95,14,マルハンメガシティ2000-蒲田7,2.4809140814502744,202507
20250707,2296,ゴッドイーター リザレクション,2789,15300,116,14,マルハンメガシティ2000-蒲田7,2.8286124058802438,202507
20250707,2104,押忍！番長4,2895,9800,60,14,マルハンメガシティ2000-蒲田7,2.1283822682786413,202507
20250708,3212,東京喰種,2870,11000,58,15,マルハンメガシティ2000-蒲田7,2.277584204413473,202507
20250708,2253,モンスターハンターライズ,2958,11800,85,7,マルハンメガシティ2000-蒲田7,2.329727293216137,202507
20250708,2265,モンスターハンターライズ,2380,15700,95,10,マルハンメガシティ2000-蒲田7,3.1988795518207285,202507
20250708,2062,バイオハザード5,2528,13200,58,20,マルハンメガシティ2000-蒲田7,2.740506329113924,202507
20250708,2156,わたしの幸せな結婚,2806,10200,37,30,マルハンメガシティ2000-蒲田7,2.211689237348539,202507
20250708,2104,押忍！番長4,2401,10200,61,13,マルハンメガシティ2000-蒲田7,2.4160766347355267,202507
20250708,2336,シャーマンキング,2662,10000,18,49,マルハンメガシティ2000-蒲田7,2.252191334835963,202507
20250708,2337,シャーマンキング,2066,15000,16,59,マルハンメガシティ2000-蒲田7,3.420135527589545,202507
20250708,2332,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,3007,10500,74,118,マルハンメガシティ2000-蒲田7,2.1639507815098105,202507
20250709,2044,マギアレコード 魔法少女まどか☆マギカ外伝,2519,8900,15,49,マルハンメガシティ2000-蒲田7,2.177716024877597,202507
20250709,2093,モンキーターンV,3083,13500,88,15,マルハンメガシティ2000-蒲田7,2.459617255919559,202507
20250709,3220,東京喰種,2991,9800,59,12,マルハンメガシティ2000-蒲田7,2.092165385044021,202507
20250709,2253,モンスターハンターライズ,2593,14400,86,10,マルハンメガシティ2000-蒲田7,2.8511376783648283,202507
20250709,2258,モンスターハンターライズ,2460,10500,88,11,マルハンメガシティ2000-蒲田7,2.4227642276422765,202507
20250709,2290,ゴッドイーター リザレクション,2766,12000,96,14,マルハンメガシティ2000-蒲田7,2.4461315979754157,202507
20250709,2070,デビル メイ クライ5 スタイリッシュトライブ,3608,10900,55,18,マルハンメガシティ2000-蒲田7,2.007021433850702,202507
20250709,2059,バイオハザード5,2469,16100,52,16,マルハンメガシティ2000-蒲田7,3.173619549075199,202507
20250709,2061,バイオハザード5,2473,15200,55,16,マルハンメガシティ2000-蒲田7,3.048793637956598,202507
20250709,2336,シャーマンキング,2085,7300,14,38,マルハンメガシティ2000-蒲田7,2.167066346922462,202507
20250709,2332,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,3037,9800,66,116,マルハンメガシティ2000-蒲田7,2.075622873449676,202507
20250709,2322,ガールズ&パンツァー 最終章,1702,8100,74,15,マルハンメガシティ2000-蒲田7,2.5863689776733256,202507
20250709,2334,ラブ嬢3～Wご指名はいかがですか?～,2441,11200,64,25,マルハンメガシティ2000-蒲田7,2.529427830124266,202507
20250710,2044,マギアレコード 魔法少女まどか☆マギカ外伝,2824,9300,13,59,マルハンメガシティ2000-蒲田7,2.0977337110481584,202507
20250710,3224,東京喰種,2910,11800,64,19,マルハンメガシティ2000-蒲田7,2.3516609392898054,202507
20250710,3235,東京喰種,2326,9400,51,6,マルハンメガシティ2000-蒲田7,2.347090856979077,202507
20250710,2268,モンスターハンターライズ,3125,11400,85,17,マルハンメガシティ2000-蒲田7,2.216,202507
20250710,3088,からくりサーカス,4094,12700,112,20,マルハンメガシティ2000-蒲田7,2.03403354502524,202507
20250710,3093,からくりサーカス,3698,14800,115,21,マルハンメガシティ2000-蒲田7,2.334054443843519,202507
20250710,3106,からくりサーカス,4983,18300,117,26,マルハンメガシティ2000-蒲田7,2.224162151314469,202507
20250710,3041,沖ドキ!ゴージャス 30Φ,3215,10000,60,26,マルハンメガシティ2000-蒲田7,2.0368066355624674,202507
20250710,2072,デビル メイ クライ5 スタイリッシュトライブ,2736,16400,78,9,マルハンメガシティ2000-蒲田7,2.9980506822612085,202507
20250710,2055,バイオハザード5,2119,14400,48,17,マルハンメガシティ2000-蒲田7,3.2652194431335535,202507
20250710,2058,バイオハザード5,3379,13600,47,17,マルハンメガシティ2000-蒲田7,2.3416198086218802,202507
20250710,2168,七つの魔剣が支配する,2879,12300,66,17,マルハンメガシティ2000-蒲田7,2.4241055922195205,202507
20250710,2330,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,2258,9600,34,106,マルハンメガシティ2000-蒲田7,2.41718334809566,202507
20250711,3217,東京喰種,2584,10100,51,12,マルハンメガシティ2000-蒲田7,2.302889576883385,202507
20250711,2260,モンスターハンターライズ,2628,12200,88,16,マルハンメガシティ2000-蒲田7,2.5474378488077116,202507
20250711,2264,モンスターハンターライズ,3081,14500,98,16,マルハンメガシティ2000-蒲田7,2.568754733311695,202507
20250711,2268,モンスターハンターライズ,1540,17400,91,5,マルハンメガシティ2000-蒲田7,4.766233766233766,202507
20250711,2272,モンスターハンターライズ,2691,11500,85,21,マルハンメガシティ2000-蒲田7,2.4245014245014245,202507
20250711,2277,モンスターハンターライズ,1760,16900,105,9,マルハンメガシティ2000-蒲田7,4.200757575757576,202507
20250711,2211,吉宗,3831,16900,32,3,マルハンメガシティ2000-蒲田7,2.4704602801705384,202507
20250711,2161,わたしの幸せな結婚,2284,10600,37,36,マルハンメガシティ2000-蒲田7,2.5469935785172213,202507
20250711,2164,わたしの幸せな結婚,2891,13900,36,29,マルハンメガシティ2000-蒲田7,2.6026749682924017,202507
20250712,2019,マギアレコード 魔法少女まどか☆マギカ外伝,1996,15300,13,66,マルハンメガシティ2000-蒲田7,3.555110220440882,202507
20250712,2096,モンキーターンV,2614,16400,98,14,マルハンメガシティ2000-蒲田7,3.0913032389696506,202507
20250712,3229,東京喰種,3099,10100,52,16,マルハンメガシティ2000-蒲田7,2.086371947940196,202507
20250712,2276,モンスターハンターライズ,2813,13300,91,18,マルハンメガシティ2000-蒲田7,2.5760161156535135,202507
20250712,2278,モンスターハンターライズ,2456,12300,86,6,マルハンメガシティ2000-蒲田7,2.6693811074918568,202507
20250712,3066,かぐや様は告らせたい,3916,17300,62,3,マルハンメガシティ2000-蒲田7,2.4725910793326524,202507
20250712,3095,からくりサーカス,4100,15000,110,22,マルハンメガシティ2000-蒲田7,2.2195121951219514,202507
20250712,2286,ゴッドイーター リザレクション,2383,17900,116,12,マルハンメガシティ2000-蒲田7,3.503846691845013,202507
20250712,2294,ゴッドイーター リザレクション,3402,11600,90,13,マルハンメガシティ2000-蒲田7,2.136586321771507,202507
20250712,2066,デビル メイ クライ5 スタイリッシュトライブ,2134,18600,75,10,マルハンメガシティ2000-蒲田7,3.9053420805998127,202507
20250712,2158,わたしの幸せな結婚,1744,14300,44,43,マルハンメガシティ2000-蒲田7,3.7331804281345566,202507
20250712,2337,シャーマンキング,2352,10700,17,51,マルハンメガシティ2000-蒲田7,2.516439909297052,202507
20250712,2331,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,2769,10900,74,124,マルハンメガシティ2000-蒲田7,2.3121463825689177,202507
20250712,2326,真・一騎当千,2579,8500,70,20,マルハンメガシティ2000-蒲田7,2.098617035026496,202507
20250713,2024,マギアレコード 魔法少女まどか☆マギカ外伝,2482,9800,13,56,マルハンメガシティ2000-蒲田7,2.31614289551437,202507
20250713,3211,東京喰種,3469,15700,90,18,マルハンメガシティ2000-蒲田7,2.508599980782166,202507
20250713,3225,東京喰種,1296,18500,73,7,マルハンメガシティ2000-蒲田7,5.758230452674897,202507
20250713,3228,東京喰種,4104,13600,73,19,マルハンメガシティ2000-蒲田7,2.10461338531514,202507
20250713,3232,東京喰種,3236,12500,78,16,マルハンメガシティ2000-蒲田7,2.287597857437165,202507
20250713,3099,からくりサーカス,4462,13800,136,23,マルハンメガシティ2000-蒲田7,2.0309278350515463,202507
20250713,2201,吉宗,5574,17600,37,3,マルハンメガシティ2000-蒲田7,2.0525056811386198,202507
20250713,2346,ルパン三世 大航海者の秘宝,3607,12200,58,23,マルハンメガシティ2000-蒲田7,2.12743739025968,202507
20250714,2190,スマスロ北斗の拳,3142,9600,101,9,マルハンメガシティ2000-蒲田7,2.0184595798854232,202507
20250714,2012,マギアレコード 魔法少女まどか☆マギカ外伝,2618,9700,9,57,マルハンメガシティ2000-蒲田7,2.235039470333588,202507
20250714,2079,モンキーターンV,1665,18400,104,5,マルハンメガシティ2000-蒲田7,4.683683683683683,202507
20250714,2112,モンキーターンV,3741,13800,106,11,マルハンメガシティ2000-蒲田7,2.2296177492649023,202507
20250714,3225,東京喰種,3342,11000,61,12,マルハンメガシティ2000-蒲田7,2.097147416716537,202507
20250714,2262,モンスターハンターライズ,2436,14300,100,11,マルハンメガシティ2000-蒲田7,2.956759715380405,202507
20250714,3115,からくりサーカス,3289,10900,75,19,マルハンメガシティ2000-蒲田7,2.104692409040235,202507
20250714,2302,スーパーブラックジャック,3040,11200,132,4,マルハンメガシティ2000-蒲田7,2.2280701754385963,202507
20250714,3250,ToLOVEるダークネス TRANCE ver.8.7,2811,9500,38,12,マルハンメガシティ2000-蒲田7,2.126526740187359,202507
20250714,2157,わたしの幸せな結婚,996,17400,38,36,マルハンメガシティ2000-蒲田7,6.823293172690763,202507
20250715,2222,スマスロ北斗の拳,3055,9400,104,7,マルハンメガシティ2000-蒲田7,2.0256410256410255,202507
20250715,3107,からくりサーカス,3453,10600,96,19,マルハンメガシティ2000-蒲田7,2.023264793899025,202507
20250715,3031,沖ドキ!ゴージャス 30Φ,2753,10700,57,31,マルハンメガシティ2000-蒲田7,2.295556362755782,202507
20250716,3209,東京喰種,3105,16200,60,13,マルハンメガシティ2000-蒲田7,2.739130434782609,202507
20250716,2257,モンスターハンターライズ,1036,12800,70,7,マルハンメガシティ2000-蒲田7,5.1184041184041185,202507
20250716,2261,モンスターハンターライズ,2673,14600,100,13,マルハンメガシティ2000-蒲田7,2.820675894749969,202507
20250716,2288,ゴッドイーター リザレクション,3560,11800,108,21,マルハンメガシティ2000-蒲田7,2.1048689138576777,202507
20250716,2290,ゴッドイーター リザレクション,3550,10900,99,13,マルハンメガシティ2000-蒲田7,2.023474178403756,202507
20250716,2291,ゴッドイーター リザレクション,3674,15500,117,16,マルハンメガシティ2000-蒲田7,2.4062783523861366,202507
20250716,2059,バイオハザード5,2567,13800,39,13,マルハンメガシティ2000-蒲田7,2.7919750681729645,202507
20250716,2335,シャーマンキング,2110,8200,14,38,マルハンメガシティ2000-蒲田7,2.2954186413902056,202507
20250717,2217,スマスロ北斗の拳,2604,15600,142,4,マルハンメガシティ2000-蒲田7,2.996927803379416,202507
20250717,2033,マギアレコード 魔法少女まどか☆マギカ外伝,3558,11200,23,75,マルハンメガシティ2000-蒲田7,2.049278620948098,202507
20250717,2283,ゴッドイーター リザレクション,3997,16500,126,19,マルハンメガシティ2000-蒲田7,2.3760320240180137,202507
20250717,2346,ルパン三世 大航海者の秘宝,3188,10600,54,18,マルハンメガシティ2000-蒲田7,2.1083228774571308,202507
20250718,2254,モンスターハンターライズ,3004,13400,98,16,マルハンメガシティ2000-蒲田7,2.486906347092765,202507
20250718,2267,モンスターハンターライズ,1582,6300,53,6,マルハンメガシティ2000-蒲田7,2.327433628318584,202507
20250718,2268,モンスターハンターライズ,2778,9300,87,17,マルハンメガシティ2000-蒲田7,2.1159107271418285,202507
20250718,2274,モンスターハンターライズ,1636,8100,55,8,マルハンメガシティ2000-蒲田7,2.650366748166259,202507
20250718,2054,バイオハザード5,3259,10800,46,17,マルハンメガシティ2000-蒲田7,2.104633323105247,202507
20250718,2057,バイオハザード5,3094,9700,44,15,マルハンメガシティ2000-蒲田7,2.0450333979745743,202507
20250719,2048,マギアレコード 魔法少女まどか☆マギカ外伝,3046,11500,17,68,マルハンメガシティ2000-蒲田7,2.258481068067411,202507
20250719,2098,モンキーターンV,2328,9800,68,12,マルハンメガシティ2000-蒲田7,2.4032073310423825,202507
20250719,2251,モンスターハンターライズ,2852,10900,92,12,マルハンメガシティ2000-蒲田7,2.2739597942964003,202507
20250719,3108,からくりサーカス,4462,16400,130,28,マルハンメガシティ2000-蒲田7,2.2251606155685044,202507
20250719,2289,ゴッドイーター リザレクション,3222,18400,120,20,マルハンメガシティ2000-蒲田7,2.903579557210842,202507
20250719,2291,ゴッドイーター リザレクション,3146,12600,93,10,マルハンメガシティ2000-蒲田7,2.3350286077558806,202507
20250719,2159,わたしの幸せな結婚,2809,11400,39,34,マルハンメガシティ2000-蒲田7,2.3527945888216446,202507
20250719,2325,バンドリ！,2288,12800,71,10,マルハンメガシティ2000-蒲田7,2.8648018648018647,202507
20250719,2347,ルパン三世 大航海者の秘宝,2744,15000,74,21,マルハンメガシティ2000-蒲田7,2.8221574344023326,202507
20250720,2029,マギアレコード 魔法少女まどか☆マギカ外伝,2869,9900,10,52,マルハンメガシティ2000-蒲田7,2.1502265597769257,202507
20250720,2074,デビル メイ クライ5 スタイリッシュトライブ,3737,13800,83,15,マルハンメガシティ2000-蒲田7,2.230933904201231,202507
20250721,2276,モンスターハンターライズ,3615,11500,88,16,マルハンメガシティ2000-蒲田7,2.060396496081143,202507
20250721,3091,からくりサーカス,4444,16400,118,24,マルハンメガシティ2000-蒲田7,2.23012301230123,202507
20250721,3109,からくりサーカス,3525,12600,109,17,マルハンメガシティ2000-蒲田7,2.1914893617021276,202507
20250721,3116,からくりサーカス,3824,13700,99,24,マルハンメガシティ2000-蒲田7,2.1942119944211993,202507
20250722,2265,モンスターハンターライズ,3492,12200,96,14,マルハンメガシティ2000-蒲田7,2.1645666284841543,202507
20250722,2276,モンスターハンターライズ,3453,11600,97,15,マルハンメガシティ2000-蒲田7,2.119799208417801,202507
20250722,2303,スーパーブラックジャック,2859,11500,124,3,マルハンメガシティ2000-蒲田7,2.340795149819284,202507
20250722,2069,デビル メイ クライ5 スタイリッシュトライブ,4046,12900,78,22,マルハンメガシティ2000-蒲田7,2.0627780523974297,202507
20250722,2159,わたしの幸せな結婚,1996,7800,29,25,マルハンメガシティ2000-蒲田7,2.302605210420842,202507
20250722,2326,真・一騎当千,1689,14600,80,22,マルハンメガシティ2000-蒲田7,3.8813893822774816,202507
20250722,2327,真・一騎当千,2739,8700,76,22,マルハンメガシティ2000-蒲田7,2.058780576852866,202507
20250723,2237,スマスロ北斗の拳,3785,15200,149,8,マルハンメガシティ2000-蒲田7,2.338617349185381,202507
20250723,2288,ゴッドイーター リザレクション,2958,10900,101,15,マルハンメガシティ2000-蒲田7,2.228307414919991,202507
20250723,2136,バイオハザード RE:2,490,1500,14,14,マルハンメガシティ2000-蒲田7,2.020408163265306,202507
20250724,2013,マギアレコード 魔法少女まどか☆マギカ外伝,2976,10600,17,60,マルハンメガシティ2000-蒲田7,2.1872759856630823,202507
20250724,2035,マギアレコード 魔法少女まどか☆マギカ外伝,2201,9900,10,53,マルハンメガシティ2000-蒲田7,2.4993184915947295,202507
20250724,2043,マギアレコード 魔法少女まどか☆マギカ外伝,2481,12200,9,70,マルハンメガシティ2000-蒲田7,2.639124009136101,202507
20250724,2258,モンスターハンターライズ,2660,11500,84,12,マルハンメガシティ2000-蒲田7,2.4411027568922306,202507
