date,machine_number,machine_name,games_normalized,diff_coins_normalized,bb_count,rb_count,hall,bonus_rate,ym,b_rate_disp
20250325,2354,グランベルム,768,3000,60,51,マルハンメガシティ2000-蒲田1,0.14453125,202503,6.9
20250326,2044,スマスロ北斗の拳,380,3900,35,1,マルハンメガシティ2000-蒲田1,0.09473684210526316,202503,10.6
20250328,2372,聖戦士ダンバイン,90,300,7,1,マルハンメガシティ2000-蒲田1,0.08888888888888889,202503,11.2
20250329,2101,スマスロ北斗の拳,1266,6400,61,4,マルハンメガシティ2000-蒲田1,0.05134281200631911,202503,19.5
20250329,2355,グランベルム,4991,2800,125,139,マルハンメガシティ2000-蒲田1,0.05289521138048487,202503,18.9
20250331,1632,コードギアス 反逆のルルーシュ/復活のルルーシュ,2831,10400,139,13,マルハンメガシティ2000-蒲田1,0.053691275167785234,202503,18.6
20250401,2372,聖戦士ダンバイン,2401,8300,163,6,マルハンメガシティ2000-蒲田1,0.07038733860891296,202504,14.2
20250402,2034,からくりサーカス,218,900,10,2,マルハンメガシティ2000-蒲田1,0.05504587155963303,202504,18.2
20250403,2010,モンスターハンターライズ,2212,17400,109,15,マルハンメガシティ2000-蒲田1,0.05605786618444846,202504,17.8
20250403,2011,モンスターハンターライズ,1093,18700,109,9,マルハンメガシティ2000-蒲田1,0.10795974382433669,202504,9.3
20250403,2355,グランベルム,5163,5100,172,140,マルハンメガシティ2000-蒲田1,0.06042998256827426,202504,16.5
20250403,2372,聖戦士ダンバイン,1126,1300,60,5,マルハンメガシティ2000-蒲田1,0.05772646536412078,202504,17.3
20250404,2271,沖ドキ!BLACK,328,3100,15,5,マルハンメガシティ2000-蒲田1,0.06097560975609756,202504,16.4
20250404,2354,グランベルム,4629,5900,162,152,マルハンメガシティ2000-蒲田1,0.06783322531864333,202504,14.7
20250404,2372,聖戦士ダンバイン,938,1200,50,4,マルハンメガシティ2000-蒲田1,0.057569296375266525,202504,17.4
20250405,2354,グランベルム,4197,3700,122,107,マルハンメガシティ2000-蒲田1,0.05456278294019538,202504,18.3
20250407,1632,コードギアス 反逆のルルーシュ/復活のルルーシュ,537,2400,30,4,マルハンメガシティ2000-蒲田1,0.0633147113594041,202504,15.8
20250407,2354,グランベルム,1856,1200,52,47,マルハンメガシティ2000-蒲田1,0.05334051724137931,202504,18.7
20250409,2047,ゴッドイーター リザレクション,1156,18100,111,6,マルハンメガシティ2000-蒲田1,0.10121107266435986,202504,9.9
20250410,2354,グランベルム,5377,4700,176,149,マルハンメガシティ2000-蒲田1,0.06044262599962805,202504,16.5
20250411,2070,スマスロ北斗の拳,2038,13800,122,2,マルハンメガシティ2000-蒲田1,0.06084396467124632,202504,16.4
20250413,2100,スマスロ北斗の拳,2353,12000,114,5,マルハンメガシティ2000-蒲田1,0.05057373565660858,202504,19.8
20250414,2061,スマスロ北斗の拳,922,5500,51,1,マルハンメガシティ2000-蒲田1,0.05639913232104121,202504,17.7
20250415,2024,からくりサーカス,98,500,7,1,マルハンメガシティ2000-蒲田1,0.08163265306122448,202504,12.3
20250415,2354,グランベルム,607,800,25,22,マルハンメガシティ2000-蒲田1,0.07742998352553541,202504,12.9
20250416,2026,からくりサーカス,437,12400,48,8,マルハンメガシティ2000-蒲田1,0.12814645308924486,202504,7.8
20250416,2008,モンスターハンターライズ,902,10800,69,5,マルハンメガシティ2000-蒲田1,0.082039911308204,202504,12.2
20250416,2367,甲鉄城のカバネリ,128,1300,9,1,マルハンメガシティ2000-蒲田1,0.078125,202504,12.8
20250417,2355,グランベルム,2284,1700,67,62,マルハンメガシティ2000-蒲田1,0.05647985989492119,202504,17.7
20250418,2041,からくりサーカス,290,1400,17,2,マルハンメガシティ2000-蒲田1,0.06551724137931035,202504,15.3
20250418,2002,モンスターハンターライズ,607,6800,54,6,マルハンメガシティ2000-蒲田1,0.09884678747940692,202504,10.1
20250419,2070,スマスロ北斗の拳,2332,11800,114,7,マルハンメガシティ2000-蒲田1,0.05188679245283019,202504,19.3
20250421,2260,チバリヨ2プラス,703,6400,29,8,マルハンメガシティ2000-蒲田1,0.05263157894736842,202504,19.0
20250421,2207,アイドルマスター ミリオンライブ！ ネクストプロローグ,2257,9200,104,10,マルハンメガシティ2000-蒲田1,0.05050952591936198,202504,19.8
20250421,2354,グランベルム,2061,1300,63,54,マルハンメガシティ2000-蒲田1,0.056768558951965066,202504,17.6
20250422,2355,グランベルム,4593,2600,125,112,マルハンメガシティ2000-蒲田1,0.051600261267145654,202504,19.4
20250423,2325,シャーマンキング,668,7900,9,31,マルハンメガシティ2000-蒲田1,0.059880239520958084,202504,16.7
20250424,2343,バイオハザード5,109,900,6,3,マルハンメガシティ2000-蒲田1,0.08256880733944955,202504,12.1
20250425,2076,スマスロ北斗の拳,916,6800,59,2,マルハンメガシティ2000-蒲田1,0.0665938864628821,202504,15.0
20250425,2355,グランベルム,1754,3300,77,69,マルハンメガシティ2000-蒲田1,0.08323831242873432,202504,12.0
20250425,2356,バイオハザード RE:2,868,3200,30,30,マルハンメガシティ2000-蒲田1,0.06912442396313365,202504,14.5
20250425,2357,バイオハザード RE:2,96,300,3,3,マルハンメガシティ2000-蒲田1,0.0625,202504,16.0
20250426,2012,モンスターハンターライズ,2626,14100,115,17,マルハンメガシティ2000-蒲田1,0.05026656511805026,202504,19.9
20250427,2209,アイドルマスター ミリオンライブ！ ネクストプロローグ,2277,11600,124,9,マルハンメガシティ2000-蒲田1,0.058410188844971456,202504,17.1
20250427,2355,グランベルム,2047,1400,61,65,マルハンメガシティ2000-蒲田1,0.061553492916463115,202504,16.2
20250428,2354,グランベルム,2346,1400,68,53,マルハンメガシティ2000-蒲田1,0.051577152600170505,202504,19.4
20250428,2355,グランベルム,1025,1200,36,31,マルハンメガシティ2000-蒲田1,0.06536585365853659,202504,15.3
20250428,2372,聖戦士ダンバイン,2135,2700,116,6,マルハンメガシティ2000-蒲田1,0.05714285714285714,202504,17.5
20250429,2355,グランベルム,2134,2400,65,63,マルハンメガシティ2000-蒲田1,0.05998125585754452,202504,16.7
20250501,2355,グランベルム,4370,5200,154,143,マルハンメガシティ2000-蒲田1,0.06796338672768878,202505,14.7
20250502,2062,スマスロ北斗の拳,239,1100,12,1,マルハンメガシティ2000-蒲田1,0.05439330543933055,202505,18.4
20250502,2099,スマスロ北斗の拳,1321,9900,86,4,マルハンメガシティ2000-蒲田1,0.06813020439061317,202505,14.7
20250502,2035,からくりサーカス,834,7100,39,7,マルハンメガシティ2000-蒲田1,0.05515587529976019,202505,18.1
20250505,2208,アイドルマスター ミリオンライブ！ ネクストプロローグ,636,15900,151,1,マルハンメガシティ2000-蒲田1,0.2389937106918239,202505,4.2
20250507,2372,聖戦士ダンバイン,1321,6500,120,6,マルハンメガシティ2000-蒲田1,0.09538228614685844,202505,10.5
20250508,2105,スマスロ北斗の拳,473,3500,31,1,マルハンメガシティ2000-蒲田1,0.06765327695560254,202505,14.8
20250508,2366,甲鉄城のカバネリ,220,2800,20,1,マルハンメガシティ2000-蒲田1,0.09545454545454546,202505,10.5
20250510,2013,ゴッドイーター リザレクション,1980,18000,105,12,マルハンメガシティ2000-蒲田1,0.05909090909090909,202505,16.9
20250510,2048,ゴッドイーター リザレクション,2548,18800,114,17,マルハンメガシティ2000-蒲田1,0.05141287284144427,202505,19.5
20250512,2026,からくりサーカス,893,3300,42,4,マルハンメガシティ2000-蒲田1,0.051511758118701005,202505,19.4
20250512,2146,革命機ヴァルヴレイヴ,514,3500,31,1,マルハンメガシティ2000-蒲田1,0.0622568093385214,202505,16.1
20250515,2063,スマスロ北斗の拳,1429,9100,82,3,マルハンメガシティ2000-蒲田1,0.05948215535339398,202505,16.8
20250516,2029,からくりサーカス,372,6400,32,4,マルハンメガシティ2000-蒲田1,0.0967741935483871,202505,10.3
20250518,2102,スマスロ北斗の拳,2348,11900,115,5,マルハンメガシティ2000-蒲田1,0.05110732538330494,202505,19.6
20250520,2015,ゴッドイーター リザレクション,1165,7500,53,10,マルハンメガシティ2000-蒲田1,0.05407725321888412,202505,18.5
20250521,2038,からくりサーカス,1370,10400,62,13,マルハンメガシティ2000-蒲田1,0.05474452554744526,202505,18.3
20250523,2106,スマスロ北斗の拳,976,7800,60,1,マルハンメガシティ2000-蒲田1,0.0625,202505,16.0
20250523,2037,からくりサーカス,308,3300,19,4,マルハンメガシティ2000-蒲田1,0.07467532467532467,202505,13.4
20250526,2037,からくりサーカス,164,500,8,1,マルハンメガシティ2000-蒲田1,0.054878048780487805,202505,18.2
20250526,2265,花笠,1929,14100,69,31,マルハンメガシティ2000-蒲田1,0.05184033177812338,202505,19.3
20250526,2271,沖ドキ!BLACK,138,1900,9,2,マルハンメガシティ2000-蒲田1,0.07971014492753623,202505,12.5
20250528,2005,モンスターハンターライズ,310,3300,24,3,マルハンメガシティ2000-蒲田1,0.08709677419354839,202505,11.5
20250528,2111,革命機ヴァルヴレイヴ,1158,9700,67,2,マルハンメガシティ2000-蒲田1,0.05958549222797927,202505,16.8
20250530,2214,ようこそ実力至上主義の教室へ,1700,13700,80,87,マルハンメガシティ2000-蒲田1,0.09823529411764706,202505,10.2
20250602,2036,からくりサーカス,50,200,2,1,マルハンメガシティ2000-蒲田1,0.06,202506,16.7
20250602,2039,からくりサーカス,370,4000,27,5,マルハンメガシティ2000-蒲田1,0.08648648648648649,202506,11.6
20250602,2108,スマスロ北斗の拳,1372,7800,72,4,マルハンメガシティ2000-蒲田1,0.05539358600583091,202506,18.1
20250602,2215,ようこそ実力至上主義の教室へ,1104,4100,31,37,マルハンメガシティ2000-蒲田1,0.06159420289855073,202506,16.2
20250604,2340,機動戦士ガンダムSEED,252,1000,11,2,マルハンメガシティ2000-蒲田1,0.051587301587301584,202506,19.4
20250604,2364,バイオハザード RE:2,929,3100,27,27,マルハンメガシティ2000-蒲田1,0.0581270182992465,202506,17.2
20250605,2037,からくりサーカス,233,1000,13,2,マルハンメガシティ2000-蒲田1,0.06437768240343347,202506,15.5
20250605,2038,からくりサーカス,201,1200,14,2,マルハンメガシティ2000-蒲田1,0.07960199004975124,202506,12.6
20250605,2336,機動戦士ガンダムSEED,740,5900,52,3,マルハンメガシティ2000-蒲田1,0.07432432432432433,202506,13.5
20250609,2264,花笠,1254,9500,47,18,マルハンメガシティ2000-蒲田1,0.051834130781499205,202506,19.3
20250612,2038,からくりサーカス,89,300,4,1,マルハンメガシティ2000-蒲田1,0.056179775280898875,202506,17.8
20250616,2334,ようこそ実力至上主義の教室へ,1217,4900,34,39,マルハンメガシティ2000-蒲田1,0.0599835661462613,202506,16.7
20250617,2037,からくりサーカス,844,19000,82,17,マルハンメガシティ2000-蒲田1,0.11729857819905214,202506,8.5
20250619,2375,ULTRAMAN,326,1600,15,2,マルハンメガシティ2000-蒲田1,0.05214723926380368,202506,19.2
20250623,2171,モンキーターンV,385,3400,21,3,マルハンメガシティ2000-蒲田1,0.06233766233766234,202506,16.0
20250624,2062,スマスロ北斗の拳,1005,6000,55,1,マルハンメガシティ2000-蒲田1,0.05572139303482587,202506,17.9
20250624,2259,花笠,90,700,3,2,マルハンメガシティ2000-蒲田1,0.05555555555555555,202506,18.0
20250624,2332,ソードアート・オンライン,317,4300,28,2,マルハンメガシティ2000-蒲田1,0.0946372239747634,202506,10.6
20250624,2364,バイオハザード RE:2,279,1000,10,10,マルハンメガシティ2000-蒲田1,0.07168458781362007,202506,14.0
20250625,2333,ソードアート・オンライン,1259,6900,61,8,マルハンメガシティ2000-蒲田1,0.05480540111199365,202506,18.2
20250626,2270,沖ドキ!BLACK,92,900,4,2,マルハンメガシティ2000-蒲田1,0.06521739130434782,202506,15.3
20250629,2029,からくりサーカス,2869,16100,138,17,マルハンメガシティ2000-蒲田1,0.05402579295921924,202506,18.5
20250630,2030,からくりサーカス,316,2700,19,3,マルハンメガシティ2000-蒲田1,0.06962025316455696,202506,14.4
20250630,2052,スーパーブラックジャック,2510,12000,126,2,マルハンメガシティ2000-蒲田1,0.05099601593625498,202506,19.6
20250630,2207,ギルティクラウン2,2118,8100,20,94,マルハンメガシティ2000-蒲田1,0.053824362606232294,202506,18.6
20250630,2334,ようこそ実力至上主義の教室へ,449,2100,14,16,マルハンメガシティ2000-蒲田1,0.066815144766147,202506,15.0
20250709,2013,ゴッドイーター リザレクション,2563,17300,123,16,マルハンメガシティ2000-蒲田1,0.054233320327740926,202507,18.4
20250710,2206,ギルティクラウン2,2387,11900,34,122,マルハンメガシティ2000-蒲田1,0.06535400083787181,202507,15.3
20250714,2040,からくりサーカス,1363,10900,74,11,マルハンメガシティ2000-蒲田1,0.06236243580337491,202507,16.0
20250714,2208,ギルティクラウン2,2133,8900,24,89,マルハンメガシティ2000-蒲田1,0.05297702766057196,202507,18.9
20250715,2033,からくりサーカス,214,1100,12,2,マルハンメガシティ2000-蒲田1,0.06542056074766354,202507,15.3
20250716,2039,からくりサーカス,548,1800,27,2,マルハンメガシティ2000-蒲田1,0.05291970802919708,202507,18.9
20250716,2350,ようこそ実力至上主義の教室へ,1165,3700,29,37,マルハンメガシティ2000-蒲田1,0.05665236051502146,202507,17.7
20250718,2031,からくりサーカス,912,7100,42,7,マルハンメガシティ2000-蒲田1,0.0537280701754386,202507,18.6
20250718,2041,からくりサーカス,248,3900,26,3,マルハンメガシティ2000-蒲田1,0.11693548387096774,202507,8.6
20250718,2175,モンキーターンV,65,400,3,1,マルハンメガシティ2000-蒲田1,0.06153846153846154,202507,16.2
20250718,2205,ルパン三世 大航海者の秘宝,494,5400,26,6,マルハンメガシティ2000-蒲田1,0.06477732793522267,202507,15.4
20250718,2365,バイオハザード RE:2,209,900,9,9,マルハンメガシティ2000-蒲田1,0.0861244019138756,202507,11.6
20250719,2028,からくりサーカス,1494,18100,84,19,マルハンメガシティ2000-蒲田1,0.06894243641231593,202507,14.5
20250723,2329,ようこそ実力至上主義の教室へ,474,5400,35,40,マルハンメガシティ2000-蒲田1,0.15822784810126583,202507,6.3
20250724,2024,からくりサーカス,594,4800,28,4,マルハンメガシティ2000-蒲田1,0.05387205387205387,202507,18.6
20250724,2349,ソードアート・オンライン,76,400,4,1,マルハンメガシティ2000-蒲田1,0.06578947368421052,202507,15.2
20250725,2101,スマスロ北斗の拳,1162,6700,63,1,マルハンメガシティ2000-蒲田1,0.055077452667814115,202507,18.2
20250728,2023,スーパービンゴネオ,214,1200,12,2,マルハンメガシティ2000-蒲田1,0.06542056074766354,202507,15.3
20250728,2365,バイオハザード RE:2,1254,4100,41,41,マルハンメガシティ2000-蒲田1,0.06539074960127592,202507,15.3
20250729,2035,からくりサーカス,247,5200,32,5,マルハンメガシティ2000-蒲田1,0.14979757085020243,202507,6.7
20250729,2040,からくりサーカス,298,900,14,2,マルハンメガシティ2000-蒲田1,0.053691275167785234,202507,18.6
20250731,2060,スマスロ北斗の拳,1108,8600,73,1,マルハンメガシティ2000-蒲田1,0.06678700361010831,202507,15.0
20250731,2033,からくりサーカス,127,700,9,1,マルハンメガシティ2000-蒲田1,0.07874015748031496,202507,12.7
20250804,2031,からくりサーカス,514,3500,25,5,マルハンメガシティ2000-蒲田1,0.058365758754863814,202508,17.1
20250804,2038,からくりサーカス,127,1200,11,1,マルハンメガシティ2000-蒲田1,0.09448818897637795,202508,10.6
20250804,2076,アズールレーン THE ANIMATION,2657,8300,121,19,マルハンメガシティ2000-蒲田1,0.05269100489273617,202508,19.0
20250804,2208,ギルティクラウン2,786,2500,12,36,マルハンメガシティ2000-蒲田1,0.061068702290076333,202508,16.4
20250804,2365,バイオハザード RE:2,2828,11300,100,100,マルハンメガシティ2000-蒲田1,0.07072135785007072,202508,14.1
20250806,2046,ゴッドイーター リザレクション,847,9700,48,5,マルハンメガシティ2000-蒲田1,0.06257378984651712,202508,16.0
20250806,2337,わたしの幸せな結婚,190,2500,7,7,マルハンメガシティ2000-蒲田1,0.07368421052631578,202508,13.6
20250806,2075,アズールレーン THE ANIMATION,2319,9600,130,12,マルハンメガシティ2000-蒲田1,0.061233290211297975,202508,16.3
20250806,2330,七つの魔剣が支配する,319,1400,17,1,マルハンメガシティ2000-蒲田1,0.05642633228840126,202508,17.7
20250810,2208,ギルティクラウン2,1326,9800,20,98,マルハンメガシティ2000-蒲田1,0.0889894419306184,202508,11.2
20250812,2041,からくりサーカス,469,1800,21,3,マルハンメガシティ2000-蒲田1,0.0511727078891258,202508,19.5
20250812,2069,緑ドン VIVA!情熱南米編 REVIVAL,294,6400,14,7,マルハンメガシティ2000-蒲田1,0.07142857142857142,202508,14.0
20250813,2106,スマスロ北斗の拳,2254,10900,109,4,マルハンメガシティ2000-蒲田1,0.05013309671694765,202508,19.9
20250813,2007,モンスターハンターライズ,2152,13200,110,15,マルハンメガシティ2000-蒲田1,0.05808550185873606,202508,17.2
20250901,2206,ルパン三世 大航海者の秘宝,1187,17900,55,9,マルハンメガシティ2000-蒲田1,0.05391743892165122,202509,18.5
20250902,2261,東京喰種,1561,17800,74,8,マルハンメガシティ2000-蒲田1,0.05253042921204356,202509,19.0
20250904,2256,緑ドン VIVA!情熱南米編 REVIVAL,549,14000,20,18,マルハンメガシティ2000-蒲田1,0.0692167577413479,202509,14.4
20250908,2004,スーパーブラックジャック,1751,8500,103,2,マルハンメガシティ2000-蒲田1,0.05996573386636208,202509,16.7
20250909,2043,ゴッドイーター リザレクション,2888,18400,133,18,マルハンメガシティ2000-蒲田1,0.05228531855955679,202509,19.1
20250909,2403,アズールレーン THE ANIMATION,1102,18700,203,7,マルハンメガシティ2000-蒲田1,0.19056261343012704,202509,5.2
20250912,2037,からくりサーカス,72,300,3,1,マルハンメガシティ2000-蒲田1,0.05555555555555555,202509,18.0
20250916,2028,からくりサーカス,224,3600,21,5,マルハンメガシティ2000-蒲田1,0.11607142857142858,202509,8.6
20250918,2040,からくりサーカス,1011,5800,49,8,マルハンメガシティ2000-蒲田1,0.05637982195845697,202509,17.7
20250918,2049,モンスターハンターライズ,584,3100,29,2,マルハンメガシティ2000-蒲田1,0.053082191780821915,202509,18.8
20250918,2278,沖ドキ!BLACK,305,2200,9,9,マルハンメガシティ2000-蒲田1,0.05901639344262295,202509,16.9
20250919,2073,スマスロ北斗の拳,788,5900,54,1,マルハンメガシティ2000-蒲田1,0.06979695431472081,202509,14.3
20250922,2062,スマスロ北斗の拳,1968,11400,105,5,マルハンメガシティ2000-蒲田1,0.05589430894308943,202509,17.9
20250924,2008,スーパーブラックジャック,131,1900,12,0,マルハンメガシティ2000-蒲田1,0.0916030534351145,202509,10.9
20250925,2065,スマスロ北斗の拳,570,2300,27,2,マルハンメガシティ2000-蒲田1,0.05087719298245614,202509,19.7
20250925,2069,スマスロ北斗の拳,935,5700,52,1,マルハンメガシティ2000-蒲田1,0.05668449197860963,202509,17.6
20250925,2014,モンスターハンターライズ,145,800,7,1,マルハンメガシティ2000-蒲田1,0.05517241379310345,202509,18.1
20250925,2404,アズールレーン THE ANIMATION,2273,10700,141,15,マルハンメガシティ2000-蒲田1,0.0686317641882974,202509,14.6
20250926,2015,モンスターハンターライズ,209,700,10,1,マルハンメガシティ2000-蒲田1,0.05263157894736842,202509,19.0
20250926,2047,モンスターハンターライズ,717,9700,59,8,マルハンメガシティ2000-蒲田1,0.09344490934449093,202509,10.7
20250926,2221,ダーリン・イン・ザ・フランキス,441,7100,33,1,マルハンメガシティ2000-蒲田1,0.07709750566893424,202509,13.0
20250926,2222,ダーリン・イン・ザ・フランキス,1149,9500,53,6,マルハンメガシティ2000-蒲田1,0.05134899912967798,202509,19.5
20250926,2139,七つの魔剣が支配する,154,600,11,1,マルハンメガシティ2000-蒲田1,0.07792207792207792,202509,12.8
20250927,2068,スマスロ北斗の拳,1782,10200,92,3,マルハンメガシティ2000-蒲田1,0.05331088664421998,202509,18.8
20250927,2142,転生したら剣でした,2116,7800,93,13,マルハンメガシティ2000-蒲田1,0.0500945179584121,202509,20.0
20250927,2139,七つの魔剣が支配する,1165,8600,58,8,マルハンメガシティ2000-蒲田1,0.05665236051502146,202509,17.7
20250929,2003,スーパーブラックジャック,871,5600,47,1,マルハンメガシティ2000-蒲田1,0.05510907003444317,202509,18.1
20250930,2070,スマスロ北斗の拳,635,4000,37,1,マルハンメガシティ2000-蒲田1,0.05984251968503937,202509,16.7
20251002,2165,モンキーターンV,87,500,4,1,マルハンメガシティ2000-蒲田1,0.05747126436781609,202510,17.4
20251002,2036,からくりサーカス,273,4300,28,5,マルハンメガシティ2000-蒲田1,0.12087912087912088,202510,8.3
20251002,2012,モンスターハンターライズ,47,600,5,1,マルハンメガシティ2000-蒲田1,0.1276595744680851,202510,7.8
20251002,2019,ゴッドイーター リザレクション,97,1100,9,1,マルハンメガシティ2000-蒲田1,0.10309278350515463,202510,9.7
20251002,2257,ダーリン・イン・ザ・フランキス,469,5100,32,2,マルハンメガシティ2000-蒲田1,0.07249466950959488,202510,13.8
20251003,2063,スマスロ北斗の拳,1400,8200,77,3,マルハンメガシティ2000-蒲田1,0.05714285714285714,202510,17.5
20251003,2035,からくりサーカス,107,300,5,1,マルハンメガシティ2000-蒲田1,0.056074766355140186,202510,17.8
20251003,2042,からくりサーカス,219,900,13,1,マルハンメガシティ2000-蒲田1,0.0639269406392694,202510,15.6
20251003,2118,スーパービンゴネオ,678,4900,31,3,マルハンメガシティ2000-蒲田1,0.05014749262536873,202510,19.9
20251006,2076,スマスロ北斗の拳,779,4000,40,2,マルハンメガシティ2000-蒲田1,0.05391527599486521,202510,18.5
20251008,2280,沖ドキ!BLACK,145,1600,7,3,マルハンメガシティ2000-蒲田1,0.06896551724137931,202510,14.5
20251009,2064,スマスロ北斗の拳,586,3800,36,2,マルハンメガシティ2000-蒲田1,0.06484641638225255,202510,15.4
20251009,2072,スマスロ北斗の拳,119,800,6,1,マルハンメガシティ2000-蒲田1,0.058823529411764705,202510,17.0
20251009,2274,沖ドキ!ゴージャス 30Φ,206,2000,9,4,マルハンメガシティ2000-蒲田1,0.06310679611650485,202510,15.8
20251010,2064,スマスロ北斗の拳,295,1800,18,2,マルハンメガシティ2000-蒲田1,0.06779661016949153,202510,14.8
20251010,2038,からくりサーカス,135,600,8,1,マルハンメガシティ2000-蒲田1,0.06666666666666667,202510,15.0
20251011,2050,モンスターハンターライズ,2150,15800,107,12,マルハンメガシティ2000-蒲田1,0.05534883720930232,202510,18.1
20251014,2220,モンキーターンV,174,1000,9,2,マルハンメガシティ2000-蒲田1,0.06321839080459771,202510,15.8
20251015,2061,スマスロ北斗の拳,1118,5900,57,2,マルハンメガシティ2000-蒲田1,0.052772808586762074,202510,18.9
20251015,2402,デビル メイ クライ5 スタイリッシュトライブ,535,5000,26,4,マルハンメガシティ2000-蒲田1,0.056074766355140186,202510,17.8
20251016,2070,スマスロ北斗の拳,88,500,5,1,マルハンメガシティ2000-蒲田1,0.06818181818181818,202510,14.7
20251016,2410,ソードアート・オンライン,162,2000,12,2,マルハンメガシティ2000-蒲田1,0.08641975308641975,202510,11.6
20251017,2032,からくりサーカス,386,2300,22,4,マルハンメガシティ2000-蒲田1,0.06735751295336788,202510,14.8
20251019,2027,革命機ヴァルヴレイヴ,626,2700,36,1,マルハンメガシティ2000-蒲田1,0.05910543130990415,202510,16.9
20251020,2029,からくりサーカス,568,6000,34,6,マルハンメガシティ2000-蒲田1,0.07042253521126761,202510,14.2
20251021,2075,スマスロ北斗の拳,526,3700,33,1,マルハンメガシティ2000-蒲田1,0.06463878326996197,202510,15.5
20251021,2028,からくりサーカス,152,800,9,1,マルハンメガシティ2000-蒲田1,0.06578947368421052,202510,15.2
20251023,2067,スマスロ北斗の拳,634,4600,39,2,マルハンメガシティ2000-蒲田1,0.06466876971608833,202510,15.5
20251023,2013,モンスターハンターライズ,38,200,1,1,マルハンメガシティ2000-蒲田1,0.05263157894736842,202510,19.0
20251023,2049,モンスターハンターライズ,422,3800,26,2,マルハンメガシティ2000-蒲田1,0.06635071090047394,202510,15.1
20251024,2067,スマスロ北斗の拳,210,1300,14,1,マルハンメガシティ2000-蒲田1,0.07142857142857142,202510,14.0
20251024,2036,からくりサーカス,210,1100,13,0,マルハンメガシティ2000-蒲田1,0.06190476190476191,202510,16.2
20251024,2017,ゴッドイーター リザレクション,640,6700,35,2,マルハンメガシティ2000-蒲田1,0.0578125,202510,17.3
20251024,2078,アズールレーン THE ANIMATION,919,2700,40,9,マルハンメガシティ2000-蒲田1,0.05331882480957562,202510,18.8
20251026,2008,新鬼武者3,2253,11300,83,31,マルハンメガシティ2000-蒲田1,0.05059920106524634,202510,19.8
20251026,2078,アズールレーン THE ANIMATION,3108,12500,172,18,マルハンメガシティ2000-蒲田1,0.06113256113256113,202510,16.4
20251026,2079,アズールレーン THE ANIMATION,1704,8400,109,9,マルハンメガシティ2000-蒲田1,0.06924882629107981,202510,14.4
20251029,2042,からくりサーカス,290,800,12,3,マルハンメガシティ2000-蒲田1,0.05172413793103448,202510,19.3
20251029,2047,モンスターハンターライズ,247,1000,12,2,マルハンメガシティ2000-蒲田1,0.05668016194331984,202510,17.6
20251030,2031,からくりサーカス,1304,10400,60,9,マルハンメガシティ2000-蒲田1,0.05291411042944785,202510,18.9
20251030,2186,ダーリン・イン・ザ・フランキス,708,5000,37,2,マルハンメガシティ2000-蒲田1,0.05508474576271186,202510,18.2
20251030,2272,沖ドキ!ゴージャス 30Φ,1022,9000,44,16,マルハンメガシティ2000-蒲田1,0.05870841487279843,202510,17.0
20251104,2066,スマスロ北斗の拳,561,3600,35,1,マルハンメガシティ2000-蒲田1,0.06417112299465241,202511,15.6
20251104,2013,モンスターハンターライズ,769,5000,37,2,マルハンメガシティ2000-蒲田1,0.05071521456436931,202511,19.7
20251105,2038,からくりサーカス,26,600,6,0,マルハンメガシティ2000-蒲田1,0.23076923076923078,202511,4.3
20251105,2276,沖ドキ!BLACK,145,1700,8,3,マルハンメガシティ2000-蒲田1,0.07586206896551724,202511,13.2
20251106,2035,からくりサーカス,460,2900,21,3,マルハンメガシティ2000-蒲田1,0.05217391304347826,202511,19.2
20251106,2002,新鬼武者3,1615,10300,67,31,マルハンメガシティ2000-蒲田1,0.06068111455108359,202511,16.5
20251106,2278,沖ドキ!BLACK,4050,-2500,381,12,マルハンメガシティ2000-蒲田1,0.09703703703703703,202511,10.3
20251107,2278,沖ドキ!BLACK,4606,1500,623,247,マルハンメガシティ2000-蒲田1,0.18888406426400348,202511,5.3
20251107,2267,アズールレーン THE ANIMATION,3423,12200,170,26,マルハンメガシティ2000-蒲田1,0.05725971370143149,202511,17.5
20251108,2267,アズールレーン THE ANIMATION,1938,16000,187,12,マルハンメガシティ2000-蒲田1,0.10268317853457172,202511,9.7
20251110,2006,新鬼武者3,1113,5700,43,13,マルハンメガシティ2000-蒲田1,0.050314465408805034,202511,19.9
20251112,2020,ゴッドイーター リザレクション,268,2500,18,1,マルハンメガシティ2000-蒲田1,0.0708955223880597,202511,14.1
20251112,2142,絶対衝激IV,2113,6400,72,51,マルハンメガシティ2000-蒲田1,0.05821107430194037,202511,17.2
20251113,2045,ゴッドイーター リザレクション,135,1200,11,1,マルハンメガシティ2000-蒲田1,0.08888888888888889,202511,11.2
20251114,2140,絶対衝激IV,1307,3900,54,43,マルハンメガシティ2000-蒲田1,0.07421576128538639,202511,13.5
20251115,2267,アズールレーン THE ANIMATION,2303,10200,134,15,マルハンメガシティ2000-蒲田1,0.06469821971341728,202511,15.5
20251117,2267,アズールレーン THE ANIMATION,2927,9000,130,18,マルハンメガシティ2000-蒲田1,0.05056371711650154,202511,19.8
20251117,2136,甲鉄城のカバネリ,93,1500,10,1,マルハンメガシティ2000-蒲田1,0.11827956989247312,202511,8.5
20251118,2273,沖ドキ!ゴージャス 30Φ,424,3500,17,6,マルハンメガシティ2000-蒲田1,0.054245283018867926,202511,18.4
