dd,segment,rank_from_aisle,machine_instance_id,machine_number,machine_name,avg_diff_on_dd,n_dd,avg_diff_non_dd,n_non_dd,dd_specific_lift,low_confidence,new_machine_flag,exclusion_flag,exclusion_reason,single_machine_dominance_flag
19,h_nonjug,10,slot_510,510,ALL_MODELS,-371.27777777777777,18,196.33333333333334,531,-567.6111111111111,False,False,False,,False
19,h_nonjug,10,slot_530,530,ALL_MODELS,-540.5,18,-188.14312617702447,531,-352.35687382297556,False,False,False,,False
19,h_nonjug,10,slot_549,549,ALL_MODELS,550.1111111111111,18,74.49905838041431,531,475.61205273069675,False,True,False,,False
19,h_nonjug,10,slot_564,564,ALL_MODELS,415.22222222222223,18,72.20338983050847,531,343.0188323917138,False,True,False,,False
19,h_nonjug,10,slot_583,583,ALL_MODELS,707.0555555555555,18,-103.4331450094162,531,810.4887005649717,False,False,False,,False
19,h_nonjug,10,slot_598,598,ALL_MODELS,444.3333333333333,18,123.09792843691149,531,321.2354048964218,False,True,False,,False
19,h_nonjug,10,slot_617,617,ALL_MODELS,-15.055555555555555,18,-106.52542372881356,531,91.469868173258,False,False,False,,False
19,h_nonjug,10,slot_631,631,ALL_MODELS,6.833333333333333,18,-150.1261770244821,531,156.95951035781545,False,True,False,,False
19,h_nonjug,11,slot_511,511,ALL_MODELS,542.1666666666666,18,125.16007532956685,531,417.0065913370998,False,False,False,,False
19,h_nonjug,11,slot_529,529,ALL_MODELS,-274.44444444444446,18,-102.95103578154426,531,-171.4934086629002,False,False,False,,False
19,h_nonjug,11,slot_550,550,ALL_MODELS,236.55555555555554,18,-131.76271186440678,531,368.31826741996235,False,True,False,,False
19,h_nonjug,11,slot_563,563,ALL_MODELS,-530.3333333333334,18,147.62523540489642,531,-677.9585687382298,False,False,False,,False
19,h_nonjug,11,slot_584,584,ALL_MODELS,-140.33333333333334,18,99.88512241054615,531,-240.21845574387947,False,False,False,,False
19,h_nonjug,11,slot_597,597,ALL_MODELS,211.27777777777777,18,87.44632768361582,531,123.83145009416195,False,True,False,,False
19,h_nonjug,11,slot_618,618,ALL_MODELS,-267.72222222222223,18,-177.77401129943502,531,-89.94821092278721,False,False,False,,False
19,h_nonjug,11,slot_630,630,ALL_MODELS,-20.944444444444443,18,-214.39736346516008,531,193.45291902071563,False,False,False,,False
19,h_nonjug,12,slot_512,512,ALL_MODELS,191.77777777777777,18,82.9774011299435,531,108.80037664783427,False,False,False,,False
19,h_nonjug,12,slot_528,528,ALL_MODELS,553.2222222222222,18,3.7570621468926553,531,549.4651600753295,False,True,False,,False
19,h_nonjug,12,slot_551,551,ALL_MODELS,-426.55555555555554,18,-34.792843691148775,531,-391.76271186440675,False,False,False,,False
19,h_nonjug,12,slot_562,562,ALL_MODELS,-492.27777777777777,18,-39.346516007532955,531,-452.9312617702448,False,True,False,,False
19,h_nonjug,12,slot_585,585,ALL_MODELS,361.22222222222223,18,203.12429378531073,531,158.0979284369115,False,False,False,,False
19,h_nonjug,12,slot_596,596,ALL_MODELS,-468.3888888888889,18,135.67796610169492,531,-604.0668549905838,False,False,False,,False
19,h_nonjug,12,slot_619,619,ALL_MODELS,-653.7777777777778,18,11.664783427495292,531,-665.4425612052731,False,False,False,,False
19,h_nonjug,12,slot_629,629,ALL_MODELS,-187.83333333333334,18,-11.07909604519774,531,-176.7542372881356,False,False,False,,False
19,h_nonjug,13,slot_513,513,ALL_MODELS,1409.0,18,21.890772128060263,531,1387.1092278719398,False,True,False,,False
19,h_nonjug,13,slot_527,527,ALL_MODELS,284.6666666666667,18,-126.89077212806026,531,411.557438794727,False,False,False,,False
19,h_nonjug,13,slot_552,552,ALL_MODELS,278.72222222222223,18,57.465160075329564,531,221.25706214689268,False,False,False,,False
19,h_nonjug,13,slot_561,561,ALL_MODELS,-332.0,18,-47.932203389830505,531,-284.06779661016947,False,True,False,,False
19,h_nonjug,13,slot_586,586,ALL_MODELS,-811.6111111111111,18,-85.16949152542372,531,-726.4416195856874,False,False,False,,False
19,h_nonjug,13,slot_595,595,ALL_MODELS,-197.66666666666666,18,-153.9190207156309,531,-43.747645951035764,False,False,False,,False
19,h_nonjug,13,slot_620,620,ALL_MODELS,-365.05555555555554,18,-109.60640301318267,531,-255.44915254237287,False,False,False,,False
19,h_nonjug,13,slot_628,628,ALL_MODELS,-356.77777777777777,18,-88.2090395480226,531,-268.5687382297552,False,False,False,,False
19,h_nonjug,14,slot_514,514,ALL_MODELS,-276.55555555555554,18,177.71939736346516,531,-454.27495291902073,False,True,False,,False
19,h_nonjug,14,slot_526,526,ALL_MODELS,150.55555555555554,18,-10.871939736346516,531,161.42749529190206,False,False,False,,False
19,h_nonjug,14,slot_553,553,ALL_MODELS,-418.44444444444446,18,-1.6967984934086628,531,-416.7476459510358,False,False,False,,False
19,h_nonjug,14,slot_560,560,ALL_MODELS,-356.8888888888889,18,-7.7419962335216574,531,-349.14689265536725,False,False,False,,False
19,h_nonjug,14,slot_587,587,ALL_MODELS,188.61111111111111,18,91.51035781544256,531,97.10075329566855,False,False,False,,False
19,h_nonjug,14,slot_594,594,ALL_MODELS,-619.4444444444445,18,188.00376647834275,531,-807.4482109227872,False,True,False,,False
19,h_nonjug,14,slot_621,621,ALL_MODELS,-13.0,18,-12.20527306967985,531,-0.7947269303201505,False,False,False,,False
19,h_nonjug,14,slot_627,627,ALL_MODELS,-303.3333333333333,18,-6.404896421845574,531,-296.9284369114877,False,False,False,,False
19,h_nonjug,15,slot_515,515,ALL_MODELS,54.388888888888886,18,-71.4105461393597,531,125.79943502824858,False,True,False,,False
19,h_nonjug,15,slot_525,525,ALL_MODELS,-439.22222222222223,18,-172.79472693032014,531,-266.4274952919021,False,False,False,,False
19,h_nonjug,15,slot_554,554,ALL_MODELS,-409.3888888888889,18,144.96798493408662,531,-554.3568738229756,False,True,False,,False
19,h_nonjug,15,slot_559,559,ALL_MODELS,53.77777777777778,18,-95.89830508474576,531,149.67608286252354,False,False,False,,False
19,h_nonjug,15,slot_588,588,ALL_MODELS,559.6111111111111,18,-118.66290018832392,531,678.274011299435,False,False,False,,False
19,h_nonjug,15,slot_593,593,ALL_MODELS,-1018.8888888888889,18,-107.1713747645951,531,-911.7175141242938,False,False,False,,False
19,h_nonjug,15,slot_622,622,ALL_MODELS,107.05555555555556,18,-18.617702448210924,531,125.67325800376648,False,False,False,,False
19,h_nonjug,15,slot_626,626,ALL_MODELS,-202.94444444444446,18,-192.9642184557439,531,-9.980225988700568,False,False,False,,False
19,h_nonjug,16,slot_516,516,ALL_MODELS,-489.27777777777777,18,114.37853107344633,531,-603.6563088512241,False,False,False,,False
19,h_nonjug,16,slot_524,524,ALL_MODELS,637.2222222222222,18,-175.6572504708098,531,812.879472693032,False,False,False,,False
19,h_nonjug,16,slot_555,555,ALL_MODELS,-536.7222222222222,18,-270.76082862523543,531,-265.96139359698674,False,False,False,,False
19,h_nonjug,16,slot_558,558,ALL_MODELS,122.77777777777777,18,-18.9774011299435,531,141.75517890772127,False,False,False,,False
19,h_nonjug,16,slot_589,589,ALL_MODELS,-435.77777777777777,18,-179.38041431261772,531,-256.3973634651601,False,False,False,,False
19,h_nonjug,16,slot_592,592,ALL_MODELS,57.05555555555556,18,-125.984934086629,531,183.04048964218455,False,False,False,,False
19,h_nonjug,16,slot_623,623,ALL_MODELS,54.166666666666664,18,-38.568738229755176,531,92.73540489642184,False,False,False,,False
19,h_nonjug,16,slot_625,625,ALL_MODELS,-459.8888888888889,18,-140.52919020715632,531,-319.3596986817326,False,True,False,,False
19,h_nonjug,17,slot_517,517,ALL_MODELS,-641.5,18,-95.24482109227871,531,-546.2551789077213,False,True,False,,False
19,h_nonjug,17,slot_523,523,ALL_MODELS,-241.5,18,-258.1939736346516,531,16.693973634651627,False,False,False,,False
19,h_nonjug,17,slot_556,556,ALL_MODELS,-825.1111111111111,18,-98.28248587570621,531,-726.8286252354048,False,False,False,,False
19,h_nonjug,17,slot_557,557,ALL_MODELS,-486.6666666666667,18,-242.67419962335217,531,-243.99246704331452,False,False,False,,False
19,h_nonjug,17,slot_590,590,ALL_MODELS,466.8333333333333,18,-233.52542372881356,531,700.3587570621469,False,False,False,,False
19,h_nonjug,17,slot_591,591,ALL_MODELS,-345.6666666666667,18,-143.6854990583804,531,-201.98116760828628,False,True,False,,False
19,h_nonjug,17,slot_624,624,ALL_MODELS,609.2777777777778,18,-319.8738229755179,531,929.1516007532957,False,True,False,,False
19,h_nonjug,18,slot_518,518,ALL_MODELS,-327.05555555555554,18,66.13182674199624,531,-393.1873822975518,False,True,False,,True
19,h_nonjug,19,slot_519,519,ALL_MODELS,-232.77777777777777,18,21.966101694915253,531,-254.74387947269304,False,True,False,,True
19,h_nonjug,20,slot_520,520,ALL_MODELS,-664.7222222222222,18,95.76647834274952,531,-760.4887005649717,False,True,False,,True
19,h_nonjug,21,slot_521,521,ALL_MODELS,45.111111111111114,18,32.89642184557439,531,12.214689265536727,False,True,False,,True
19,h_nonjug,22,slot_522,522,ALL_MODELS,-353.94444444444446,18,-114.92090395480226,531,-239.0235404896422,False,True,False,,True
19,mixed_805,1,slot_805,805,ALL_MODELS,53.166666666666664,18,38.26553672316384,531,14.901129943502823,False,True,False,,True
19,mixed_805,2,slot_806,806,ALL_MODELS,-266.05555555555554,18,95.34651600753295,531,-361.4020715630885,False,False,False,,True
19,mixed_805,3,slot_807,807,ALL_MODELS,142.44444444444446,18,39.16572504708098,531,103.27871939736347,False,False,False,,True
19,mixed_805,4,slot_808,808,ALL_MODELS,332.0,18,54.37476459510358,531,277.62523540489644,False,True,False,,True
19,mixed_805,5,slot_809,809,ALL_MODELS,315.55555555555554,18,5.937853107344632,531,309.61770244821093,False,True,False,,True
19,mixed_805,6,slot_810,810,ALL_MODELS,-89.88888888888889,18,-62.42372881355932,531,-27.465160075329564,False,True,False,,True
19,mixed_805,7,slot_811,811,ALL_MODELS,-120.88888888888889,18,14.256120527306967,531,-135.14500941619585,False,True,False,,True
19,mixed_805,8,slot_812,812,ALL_MODELS,-133.77777777777777,18,-36.71374764595104,531,-97.06403013182674,False,True,False,,True
19,mixed_805,9,slot_813,813,ALL_MODELS,465.27777777777777,18,65.90772128060263,531,399.37005649717514,False,False,False,,True
19,mixed_805,10,slot_814,814,ALL_MODELS,150.66666666666666,18,51.983050847457626,531,98.68361581920902,False,True,False,,True
19,mixed_805,11,slot_815,815,ALL_MODELS,-106.77777777777777,18,67.33898305084746,531,-174.11676082862522,False,True,False,,True
19,v_jug,1,slot_712,712,ALL_MODELS,-220.16666666666666,18,60.88512241054614,531,-281.0517890772128,False,True,False,,False
19,v_jug,1,slot_733,733,ALL_MODELS,502.5,18,152.97175141242937,531,349.5282485875706,False,True,False,,False
19,v_jug,1,slot_734,734,ALL_MODELS,472.8888888888889,18,91.32956685499059,531,381.5593220338983,False,True,False,,False
19,v_jug,2,slot_713,713,ALL_MODELS,-254.88888888888889,18,60.76647834274953,531,-315.6553672316384,False,True,False,,False
19,v_jug,2,slot_732,732,ALL_MODELS,283.22222222222223,18,207.3295668549906,531,75.89265536723164,False,True,False,,False
19,v_jug,2,slot_735,735,ALL_MODELS,187.5,18,96.4256120527307,531,91.0743879472693,False,False,False,,False
19,v_jug,3,slot_714,714,ALL_MODELS,84.5,18,-2.0508474576271185,531,86.55084745762711,False,False,False,,False
19,v_jug,3,slot_731,731,ALL_MODELS,203.16666666666666,18,94.14312617702448,531,109.02354048964217,False,True,False,,False
19,v_jug,3,slot_736,736,ALL_MODELS,140.16666666666666,18,16.578154425612052,531,123.5885122410546,False,True,False,,False
19,v_jug,4,slot_715,715,ALL_MODELS,260.3333333333333,18,4.783427495291902,531,255.5499058380414,False,True,False,,False
19,v_jug,4,slot_730,730,ALL_MODELS,-84.77777777777777,18,-38.23728813559322,531,-46.54048964218455,False,False,False,,False
19,v_jug,4,slot_737,737,ALL_MODELS,193.88888888888889,18,103.84745762711864,531,90.04143126177024,False,True,False,,False
19,v_jug,5,slot_716,716,ALL_MODELS,-207.94444444444446,18,26.160075329566855,531,-234.10451977401132,False,False,False,,False
19,v_jug,5,slot_729,729,ALL_MODELS,189.88888888888889,18,15.429378531073446,531,174.45951035781545,False,False,False,,False
19,v_jug,5,slot_738,738,ALL_MODELS,390.3333333333333,18,59.89265536723164,531,330.4406779661017,False,False,False,,False
19,v_jug,6,slot_717,717,ALL_MODELS,193.22222222222223,18,61.43502824858757,531,131.78719397363466,False,True,False,,False
19,v_jug,6,slot_728,728,ALL_MODELS,-7.5,18,31.760828625235405,531,-39.260828625235405,False,True,False,,False
19,v_jug,6,slot_739,739,ALL_MODELS,-255.22222222222223,18,-31.75141242937853,531,-223.4708097928437,False,False,False,,True
19,v_jug,7,slot_718,718,ALL_MODELS,-66.72222222222223,18,60.23540489642185,531,-126.95762711864407,False,True,False,,False
19,v_jug,7,slot_727,727,ALL_MODELS,39.333333333333336,18,67.1864406779661,531,-27.853107344632768,False,True,False,,False
19,v_jug,7,slot_740,740,ALL_MODELS,-245.44444444444446,18,-49.01129943502825,531,-196.4331450094162,False,False,False,,True
19,v_jug,8,slot_719,719,ALL_MODELS,-297.8333333333333,18,32.47645951035781,531,-330.3097928436911,False,True,False,,True
19,v_jug,8,slot_726,726,ALL_MODELS,-99.0,18,57.792843691148775,531,-156.7928436911488,False,True,False,,False
19,v_jug,8,slot_741,741,ALL_MODELS,27.444444444444443,18,61.47834274952919,531,-34.03389830508475,False,False,False,,False
19,v_jug,9,slot_720,720,ALL_MODELS,-75.5,18,19.677966101694917,531,-95.17796610169492,False,True,False,,False
19,v_jug,9,slot_725,725,ALL_MODELS,-72.33333333333333,18,85.31638418079096,531,-157.6497175141243,False,True,False,,False
19,v_jug,9,slot_742,742,ALL_MODELS,61.611111111111114,18,64.3804143126177,531,-2.769303201506588,False,True,False,,False
19,v_jug,10,slot_721,721,ALL_MODELS,-512.4444444444445,18,73.96610169491525,531,-586.4105461393597,False,False,False,,False
19,v_jug,10,slot_724,724,ALL_MODELS,413.72222222222223,18,14.129943502824858,531,399.59227871939737,False,True,False,,False
19,v_jug,10,slot_743,743,ALL_MODELS,108.0,18,72.97551789077212,531,35.024482109227876,False,False,False,,False
19,v_jug,11,slot_722,722,ALL_MODELS,239.72222222222223,18,-25.463276836158194,531,265.1854990583804,False,True,False,,False
19,v_jug,11,slot_723,723,ALL_MODELS,268.94444444444446,18,-59.89453860640301,531,328.83898305084745,False,True,False,,False
19,v_jug,11,slot_744,744,ALL_MODELS,-600.6666666666666,18,12.659133709981168,531,-613.3258003766477,False,True,False,,True
19,v_nonjug,1,slot_692,692,ALL_MODELS,-489.6111111111111,18,-249.35404896421846,531,-240.25706214689262,False,False,False,,False
19,v_nonjug,1,slot_711,711,ALL_MODELS,-270.5,18,-256.79661016949154,531,-13.703389830508456,False,False,False,,False
19,v_nonjug,1,slot_755,755,ALL_MODELS,311.44444444444446,18,-248.11111111111111,531,559.5555555555555,False,True,False,,False
19,v_nonjug,2,slot_693,693,ALL_MODELS,-698.2222222222222,18,-209.90583804143125,531,-488.3163841807909,False,False,False,,True
19,v_nonjug,2,slot_710,710,ALL_MODELS,-195.88888888888889,18,-79.64971751412429,531,-116.2391713747646,False,True,False,,False
19,v_nonjug,2,slot_754,754,ALL_MODELS,-375.1111111111111,18,-118.030131826742,531,-257.0809792843691,False,False,False,,False
19,v_nonjug,3,slot_694,694,ALL_MODELS,17.555555555555557,18,-111.94726930320151,531,129.50282485875707,False,False,False,,False
19,v_nonjug,3,slot_709,709,ALL_MODELS,-315.72222222222223,18,-50.33898305084746,531,-265.3832391713748,False,True,False,,True
19,v_nonjug,3,slot_753,753,ALL_MODELS,-143.61111111111111,18,-23.271186440677965,531,-120.33992467043315,False,False,False,,False
19,v_nonjug,4,slot_695,695,ALL_MODELS,-2.388888888888889,18,-121.42749529190208,531,119.03860640301319,False,False,False,,False
19,v_nonjug,4,slot_708,708,ALL_MODELS,-654.1666666666666,18,-111.59510357815442,531,-542.5715630885122,False,True,False,,False
19,v_nonjug,4,slot_752,752,ALL_MODELS,1174.5555555555557,18,41.22598870056497,531,1133.3295668549906,False,True,False,,True
19,v_nonjug,5,slot_696,696,ALL_MODELS,-639.7222222222222,18,-37.335216572504706,531,-602.3870056497175,False,False,False,,True
19,v_nonjug,5,slot_707,707,ALL_MODELS,85.16666666666667,18,-9.016949152542374,531,94.18361581920905,False,False,False,,False
19,v_nonjug,5,slot_751,751,ALL_MODELS,-408.1666666666667,18,-85.68361581920904,531,-322.48305084745766,False,True,False,,False
19,v_nonjug,6,slot_697,697,ALL_MODELS,-160.66666666666666,18,27.284369114877588,531,-187.95103578154425,False,False,False,,False
19,v_nonjug,6,slot_706,706,ALL_MODELS,-168.61111111111111,18,-166.52919020715632,531,-2.0819209039547957,False,False,False,,False
19,v_nonjug,6,slot_750,750,ALL_MODELS,-476.22222222222223,18,-7.9453860640301315,531,-468.2768361581921,False,True,False,,True
19,v_nonjug,7,slot_698,698,ALL_MODELS,-400.55555555555554,18,-215.16007532956687,531,-185.39548022598868,False,False,False,,False
19,v_nonjug,7,slot_705,705,ALL_MODELS,-473.6666666666667,18,-110.65913370998116,531,-363.0075329566855,False,False,False,,False
19,v_nonjug,7,slot_749,749,ALL_MODELS,-356.5,18,-43.186440677966104,531,-313.3135593220339,False,False,False,,False
19,v_nonjug,8,slot_699,699,ALL_MODELS,576.5,18,-110.54613935969869,531,687.0461393596987,False,False,False,,False
19,v_nonjug,8,slot_704,704,ALL_MODELS,-500.8333333333333,18,-22.250470809792844,531,-478.5828625235405,False,False,False,,False
19,v_nonjug,8,slot_748,748,ALL_MODELS,417.1666666666667,18,-66.87947269303201,531,484.0461393596987,False,False,False,,False
19,v_nonjug,9,slot_700,700,ALL_MODELS,148.72222222222223,18,-191.90207156308853,531,340.6242937853108,False,False,False,,False
19,v_nonjug,9,slot_703,703,ALL_MODELS,111.44444444444444,18,-143.54613935969869,531,254.9905838041431,False,False,False,,False
19,v_nonjug,9,slot_747,747,ALL_MODELS,-78.61111111111111,18,-1.1337099811676083,531,-77.4774011299435,False,False,False,,False
19,v_nonjug,10,slot_702,702,ALL_MODELS,-227.61111111111111,18,-127.70433145009416,531,-99.90677966101696,False,False,False,,True
19,v_nonjug,10,slot_746,746,ALL_MODELS,-131.11111111111111,18,105.65348399246705,531,-236.76459510357816,False,False,False,,False
19,v_nonjug,11,slot_701,701,ALL_MODELS,-485.05555555555554,18,-198.63841807909606,531,-286.4171374764595,False,False,False,,True
19,v_nonjug,11,slot_745,745,ALL_MODELS,306.27777777777777,18,-11.789077212806026,531,318.0668549905838,False,True,False,,False
20,h_jug,1,slot_641,641,ALL_MODELS,719.6111111111111,18,517.1826741996233,531,202.42843691148778,False,True,False,,False
20,h_jug,1,slot_674,674,ALL_MODELS,780.5555555555555,18,555.4613935969868,531,225.09416195856875,False,True,False,,True
20,h_jug,1,slot_675,675,ALL_MODELS,51.166666666666664,18,257.1996233521657,531,-206.03295668549904,False,True,False,,False
20,h_jug,2,slot_642,642,ALL_MODELS,325.6666666666667,18,335.59322033898303,531,-9.926553672316345,False,True,False,,False
20,h_jug,2,slot_673,673,ALL_MODELS,-42.05555555555556,18,274.2674199623352,531,-316.32297551789077,False,True,False,,False
20,h_jug,2,slot_676,676,ALL_MODELS,-304.6111111111111,18,136.2391713747646,531,-440.8502824858757,False,False,False,,False
20,h_jug,3,slot_643,643,ALL_MODELS,68.11111111111111,18,127.8361581920904,531,-59.72504708097928,False,True,False,,False
20,h_jug,3,slot_672,672,ALL_MODELS,446.6111111111111,18,147.51977401129943,531,299.09133709981165,False,True,False,,True
20,h_jug,3,slot_677,677,ALL_MODELS,-111.61111111111111,18,70.35969868173258,531,-181.97080979284368,False,True,False,,False
20,h_jug,4,slot_644,644,ALL_MODELS,-241.27777777777777,18,9.67984934086629,531,-250.95762711864407,False,False,False,,True
20,h_jug,4,slot_671,671,ALL_MODELS,34.333333333333336,18,1.8775894538606404,531,32.45574387947269,False,True,False,,False
20,h_jug,4,slot_678,678,ALL_MODELS,148.88888888888889,18,-21.386064030131827,531,170.2749529190207,False,False,False,,False
20,h_jug,5,slot_645,645,ALL_MODELS,-374.27777777777777,18,54.717514124293785,531,-428.9952919020716,False,False,False,,False
20,h_jug,5,slot_670,670,ALL_MODELS,282.72222222222223,18,129.90395480225988,531,152.81826741996235,False,True,False,,False
20,h_jug,5,slot_679,679,ALL_MODELS,-175.94444444444446,18,107.31450094161958,531,-283.25894538606406,False,True,False,,False
20,h_jug,6,slot_646,646,ALL_MODELS,-111.38888888888889,18,50.546139359698685,531,-161.93502824858757,False,True,False,,False
20,h_jug,6,slot_669,669,ALL_MODELS,-623.0,18,106.39171374764595,531,-729.391713747646,False,True,False,,True
20,h_jug,6,slot_680,680,ALL_MODELS,-208.44444444444446,18,-68.4180790960452,531,-140.02636534839925,False,True,False,,False
20,h_jug,7,slot_647,647,ALL_MODELS,-423.55555555555554,18,89.68361581920904,531,-513.2391713747646,False,True,False,,True
20,h_jug,7,slot_668,668,ALL_MODELS,-358.8333333333333,18,73.83239171374764,531,-432.66572504708097,False,True,False,,False
20,h_jug,7,slot_681,681,ALL_MODELS,-24.0,18,-35.80979284369115,531,11.809792843691149,False,True,False,,False
20,h_jug,8,slot_648,648,ALL_MODELS,-450.6111111111111,18,56.27683615819209,531,-506.8879472693032,False,True,False,,False
20,h_jug,8,slot_667,667,ALL_MODELS,-423.1111111111111,18,73.51789077212806,531,-496.62900188323914,False,False,False,,False
20,h_jug,8,slot_682,682,ALL_MODELS,270.8888888888889,18,-7.962335216572504,531,278.8512241054614,False,True,False,,False
20,h_jug,9,slot_649,649,ALL_MODELS,-344.44444444444446,18,-46.88323917137476,531,-297.5612052730697,False,True,False,,True
20,h_jug,9,slot_666,666,ALL_MODELS,-4.111111111111111,18,48.580037664783426,531,-52.69114877589453,False,True,False,,False
20,h_jug,9,slot_683,683,ALL_MODELS,146.38888888888889,18,-28.41996233521657,531,174.80885122410547,False,False,False,,False
20,h_jug,10,slot_650,650,ALL_MODELS,-9.166666666666666,18,42.16007532956686,531,-51.32674199623352,False,True,False,,False
20,h_jug,10,slot_665,665,ALL_MODELS,143.44444444444446,18,29.815442561205273,531,113.62900188323918,False,True,False,,False
20,h_jug,10,slot_684,684,ALL_MODELS,-443.77777777777777,18,-14.015065913370998,531,-429.76271186440675,False,False,False,,True
20,h_jug,11,slot_651,651,ALL_MODELS,-182.33333333333334,18,-36.23352165725047,531,-146.09981167608288,False,True,False,,False
20,h_jug,11,slot_664,664,ALL_MODELS,-260.8888888888889,18,33.813559322033896,531,-294.7024482109228,False,True,False,,False
20,h_jug,11,slot_685,685,ALL_MODELS,-478.6111111111111,18,-16.871939736346516,531,-461.73917137476457,False,True,False,,True
20,h_jug,12,slot_652,652,ALL_MODELS,-71.27777777777777,18,-20.91337099811676,531,-50.36440677966101,False,True,False,,False
20,h_jug,12,slot_663,663,ALL_MODELS,375.44444444444446,18,73.24105461393597,531,302.2033898305085,False,True,False,,True
20,h_jug,12,slot_686,686,ALL_MODELS,-56.388888888888886,18,-24.145009416195858,531,-32.243879472693024,False,True,False,,False
20,h_jug,13,slot_653,653,ALL_MODELS,-251.5,18,3.632768361581921,531,-255.13276836158192,False,True,False,,False
20,h_jug,13,slot_662,662,ALL_MODELS,99.88888888888889,18,85.56308851224105,531,14.325800376647834,False,True,False,,False
20,h_jug,13,slot_687,687,ALL_MODELS,-190.11111111111111,18,-17.736346516007533,531,-172.37476459510358,False,False,False,,False
20,h_jug,14,slot_654,654,ALL_MODELS,-37.94444444444444,18,79.3879472693032,531,-117.33239171374764,False,True,False,,False
20,h_jug,14,slot_661,661,ALL_MODELS,175.11111111111111,18,18.9774011299435,531,156.1337099811676,False,False,False,,True
20,h_jug,14,slot_688,688,ALL_MODELS,-28.5,18,0.647834274952919,531,-29.14783427495292,False,True,False,,False
20,h_jug,15,slot_655,655,ALL_MODELS,-82.94444444444444,18,-42.45009416195857,531,-40.494350282485875,False,False,False,,False
20,h_jug,15,slot_660,660,ALL_MODELS,-245.11111111111111,18,-48.696798493408664,531,-196.41431261770245,False,True,False,,False
20,h_jug,15,slot_689,689,ALL_MODELS,-314.05555555555554,18,63.4482109227872,531,-377.50376647834275,False,True,False,,False
20,h_jug,16,slot_656,656,ALL_MODELS,-90.44444444444444,18,-24.896421845574388,531,-65.54802259887006,False,True,False,,False
20,h_jug,16,slot_659,659,ALL_MODELS,-5.111111111111111,18,-90.87947269303201,531,85.7683615819209,False,True,False,,False
20,h_jug,16,slot_690,690,ALL_MODELS,120.88888888888889,18,-52.95668549905838,531,173.84557438794727,False,False,False,,True
20,h_jug,17,slot_657,657,ALL_MODELS,318.3888888888889,18,-128.16949152542372,531,446.55838041431264,False,True,False,,False
20,h_jug,17,slot_658,658,ALL_MODELS,-152.27777777777777,18,-149.40677966101694,531,-2.8709981167608305,False,True,False,,False
20,h_jug,17,slot_691,691,ALL_MODELS,-347.05555555555554,18,-10.414312617702448,531,-336.6412429378531,False,False,False,,False
20,h_nonjug,1,slot_501,501,ALL_MODELS,103.61111111111111,18,19.685499058380415,531,83.9256120527307,False,True,False,,False
20,h_nonjug,1,slot_539,539,ALL_MODELS,-799.6111111111111,18,-193.80037664783427,531,-605.8107344632768,False,False,False,,False
20,h_nonjug,1,slot_540,540,ALL_MODELS,287.8888888888889,18,391.74199623352166,531,-103.85310734463275,False,True,False,,False
20,h_nonjug,1,slot_573,573,ALL_MODELS,-699.3888888888889,18,236.47080979284368,531,-935.8596986817327,False,True,False,,False
20,h_nonjug,1,slot_574,574,ALL_MODELS,-509.22222222222223,18,109.74199623352166,531,-618.9642184557439,False,False,False,,False
20,h_nonjug,1,slot_607,607,ALL_MODELS,-349.6111111111111,18,152.05649717514123,531,-501.6676082862523,False,True,False,,False
20,h_nonjug,1,slot_608,608,ALL_MODELS,-650.3888888888889,18,-15.382297551789078,531,-635.0065913370998,False,True,False,,False
20,h_nonjug,1,slot_640,640,ALL_MODELS,2059.777777777778,18,-187.03201506591338,531,2246.8097928436914,False,True,False,,False
20,h_nonjug,2,slot_502,502,ALL_MODELS,-1005.5,18,107.2015065913371,531,-1112.7015065913372,False,False,False,,False
20,h_nonjug,2,slot_538,538,ALL_MODELS,201.16666666666666,18,-104.23728813559322,531,305.4039548022599,False,False,False,,False
20,h_nonjug,2,slot_541,541,ALL_MODELS,108.72222222222223,18,239.9924670433145,531,-131.27024482109226,False,True,False,,False
20,h_nonjug,2,slot_572,572,ALL_MODELS,1036.1666666666667,18,343.8757062146893,531,692.2909604519775,False,False,False,,False
20,h_nonjug,2,slot_575,575,ALL_MODELS,-300.77777777777777,18,190.8418079096045,531,-491.61958568738225,False,False,False,,False
20,h_nonjug,2,slot_606,606,ALL_MODELS,334.44444444444446,18,342.0508474576271,531,-7.606403013182671,False,True,False,,False
20,h_nonjug,2,slot_609,609,ALL_MODELS,-302.77777777777777,18,56.16195856873823,531,-358.939736346516,False,False,False,,False
20,h_nonjug,2,slot_639,639,ALL_MODELS,-649.2222222222222,18,-143.32580037664783,531,-505.8964218455743,False,True,False,,False
20,h_nonjug,3,slot_503,503,ALL_MODELS,643.1666666666666,18,130.045197740113,531,513.1214689265537,False,True,False,,False
20,h_nonjug,3,slot_537,537,ALL_MODELS,-582.6111111111111,18,-171.27306967984933,531,-411.3380414312618,False,True,False,,False
20,h_nonjug,3,slot_542,542,ALL_MODELS,714.6111111111111,18,327.3728813559322,531,387.2382297551789,False,True,False,,False
20,h_nonjug,3,slot_571,571,ALL_MODELS,-112.88888888888889,18,165.04896421845575,531,-277.9378531073446,False,False,False,,False
20,h_nonjug,3,slot_576,576,ALL_MODELS,401.8333333333333,18,-3.662900188323917,531,405.49623352165725,False,False,False,,False
