date,section,avg_diff,total_diff,n_machines,total_games
20251022,805-815,1052.5454545454545,11578,11,22851
20251023,501-522,-380.09090909090907,-8362,22,42938
20251023,523-539,-335.70588235294116,-5707,17,32757
20251023,540-556,-640.4117647058823,-10887,17,18477
20251023,557-573,210.76470588235293,3583,17,28368
20251023,574-590,-2.411764705882353,-41,17,35479
20251023,591-607,301.2352941176471,5121,17,26828
20251023,608-623,133.8125,2141,16,12430
20251023,624-640,-114.88235294117646,-1953,17,22384
20251023,641-657,741.5294117647059,12606,17,91808
20251023,658-674,-165.41176470588235,-2812,17,86308
20251023,675-691,-339.52941176470586,-5772,17,49875
20251023,692-700,-180.11111111111111,-1621,9,13564
20251023,701-711,536.7272727272727,5904,11,29118
20251023,712-722,-172.72727272727272,-1900,11,30125
20251023,723-733,-73.0,-803,11,29833
20251023,734-744,-182.8181818181818,-2011,11,25238
20251023,745-755,-27.272727272727273,-300,11,25721
20251023,805-815,32.90909090909091,362,11,22819
20251024,501-522,244.4090909090909,5377,22,121935
20251024,523-539,-140.88235294117646,-2395,17,78681
20251024,540-556,768.5294117647059,13065,17,63021
20251024,557-573,3.823529411764706,65,17,75860
20251024,574-590,969.7058823529412,16485,17,72879
20251024,591-607,1322.6470588235295,22485,17,76210
20251024,608-623,275.875,4414,16,50780
20251024,624-640,421.47058823529414,7165,17,59182
20251024,641-657,36.76470588235294,625,17,120515
20251024,658-674,8.0,136,17,128948
20251024,675-691,1.6470588235294117,28,17,124785
20251024,692-700,-1032.3333333333333,-9291,9,24479
20251024,701-711,-722.2727272727273,-7945,11,54092
20251024,712-722,205.9090909090909,2265,11,84419
20251024,723-733,-20.818181818181817,-229,11,74945
20251024,734-744,1106.3636363636363,12170,11,88424
20251024,745-755,247.9090909090909,2727,11,40909
20251024,805-815,-228.0909090909091,-2509,11,65101
20251025,501-522,-45.68181818181818,-1005,22,100195
20251025,523-539,-2096.0588235294117,-35633,17,71659
20251025,540-556,-847.4705882352941,-14407,17,54481
20251025,557-573,1183.4705882352941,20119,17,82509
20251025,574-590,-453.0,-7701,17,65002
20251025,591-607,-627.5294117647059,-10668,17,56802
20251025,608-623,663.9375,10623,16,33438
20251025,624-640,555.4705882352941,9443,17,54958
20251025,641-657,51.35294117647059,873,17,106273
20251025,658-674,-352.6470588235294,-5995,17,99828
20251025,675-691,478.7647058823529,8139,17,94343
20251025,692-700,-573.4444444444445,-5161,9,28181
20251025,701-711,-178.8181818181818,-1967,11,38394
20251025,712-722,-88.18181818181819,-970,11,48263
20251025,723-733,-120.54545454545455,-1326,11,48933
20251025,734-744,892.4545454545455,9817,11,66271
20251025,745-755,566.6363636363636,6233,11,58973
20251025,805-815,-536.3636363636364,-5900,11,37817
20251026,501-522,-310.3636363636364,-6828,22,89526
20251026,523-539,513.3529411764706,8727,17,58105
20251026,540-556,399.52941176470586,6792,17,56209
20251026,557-573,125.05882352941177,2126,17,53078
20251026,574-590,741.2352941176471,12601,17,57601
20251026,591-607,-521.4117647058823,-8864,17,50250
20251026,608-623,-199.875,-3198,16,27180
20251026,624-640,-532.5882352941177,-9054,17,37992
20251026,641-657,-43.0,-731,17,97025
20251026,658-674,-174.94117647058823,-2974,17,97015
20251026,675-691,-128.52941176470588,-2185,17,61731
20251026,692-700,-83.66666666666667,-753,9,19226
20251026,701-711,-657.8181818181819,-7236,11,25687
20251026,712-722,3.6363636363636362,40,11,41915
20251026,723-733,-23.181818181818183,-255,11,39885
20251026,734-744,-77.81818181818181,-856,11,41286
20251026,745-755,-234.45454545454547,-2579,11,33758
20251026,805-815,-532.0,-5852,11,31111
20251027,501-522,366.1818181818182,8056,22,78697
20251027,523-539,-265.11764705882354,-4507,17,43526
20251027,540-556,509.7647058823529,8666,17,46133
20251027,557-573,-90.70588235294117,-1542,17,60530
20251027,574-590,-246.52941176470588,-4191,17,48441
20251027,591-607,783.7647058823529,13324,17,79899
20251027,608-623,-171.5,-2744,16,24366
20251027,624-640,-503.4117647058824,-8558,17,28767
20251027,641-657,400.2352941176471,6804,17,106487
20251027,658-674,353.5882352941176,6011,17,107118
20251027,675-691,82.58823529411765,1404,17,105602
20251027,692-700,-801.5555555555555,-7214,9,26277
20251027,701-711,353.6363636363636,3890,11,60212
20251027,712-722,141.1818181818182,1553,11,45604
20251027,723-733,1097.8181818181818,12076,11,64660
20251027,734-744,-145.72727272727272,-1603,11,53726
20251027,745-755,733.1818181818181,8065,11,28600
20251027,805-815,370.1818181818182,4072,11,45132
20251028,501-522,508.1818181818182,11180,22,32501
20251028,523-539,380.88235294117646,6475,17,29707
20251028,540-556,-417.88235294117646,-7104,17,16420
20251028,557-573,-828.7647058823529,-14089,17,44331
20251028,574-590,313.2352941176471,5325,17,25113
20251028,591-607,203.94117647058823,3467,17,28003
20251028,608-623,-179.3125,-2869,16,17489
20251028,624-640,-319.70588235294116,-5435,17,20479
20251028,641-657,161.52941176470588,2746,17,101360
20251028,658-674,-170.11764705882354,-2892,17,93620
20251028,675-691,3.1176470588235294,53,17,67027
20251028,692-700,76.77777777777777,691,9,14771
20251028,701-711,-511.72727272727275,-5629,11,27751
20251028,712-722,-362.54545454545456,-3988,11,34256
20251028,723-733,228.8181818181818,2517,11,33667
20251028,734-744,331.54545454545456,3647,11,37414
20251028,745-755,-572.8181818181819,-6301,11,27835
20251028,805-815,-473.8181818181818,-5212,11,19468
20251029,501-522,15.272727272727273,336,22,21994
20251029,523-539,-400.4117647058824,-6807,17,26938
20251029,540-556,-94.6470588235294,-1609,17,26243
20251029,557-573,-420.88235294117646,-7155,17,41868
20251029,574-590,303.11764705882354,5153,17,24389
20251029,591-607,275.11764705882354,4677,17,28524
20251029,608-623,281.0625,4497,16,15403
20251029,624-640,-525.3529411764706,-8931,17,14464
20251029,641-657,-13.823529411764707,-235,17,78846
20251029,658-674,277.6470588235294,4720,17,95573
20251029,675-691,93.41176470588235,1588,17,56204
20251029,692-700,-293.55555555555554,-2642,9,21099
20251029,701-711,-342.45454545454544,-3767,11,23468
20251029,712-722,63.81818181818182,702,11,33767
20251029,723-733,420.09090909090907,4621,11,31336
20251029,734-744,244.36363636363637,2688,11,33781
20251029,745-755,-957.0,-10527,11,27706
20251029,805-815,141.45454545454547,1556,11,19751
20251030,501-522,-395.3181818181818,-8697,22,61970
20251030,523-539,-1006.9411764705883,-17118,17,47301
20251030,540-556,1297.4117647058824,22056,17,46777
20251030,557-573,216.23529411764707,3676,17,47390
20251030,574-590,1151.2941176470588,19572,17,48736
20251030,591-607,-70.41176470588235,-1197,17,31128
20251030,608-623,275.9375,4415,16,27500
20251030,624-640,547.5882352941177,9309,17,66410
20251030,641-657,89.6470588235294,1524,17,100411
20251030,658-674,-441.47058823529414,-7505,17,92872
20251030,675-691,-96.0,-1632,17,69404
20251030,692-700,-226.33333333333334,-2037,9,15283
20251030,701-711,-139.63636363636363,-1536,11,36675
20251030,712-722,-281.6363636363636,-3098,11,38738
20251030,723-733,39.54545454545455,435,11,37299
20251030,734-744,-313.09090909090907,-3444,11,40338
20251030,745-755,-169.0,-1859,11,29506
20251030,805-815,874.2727272727273,9617,11,67325
20251031,501-522,196.54545454545453,4324,22,36589
20251031,523-539,-375.11764705882354,-6377,17,30000
20251031,540-556,324.88235294117646,5523,17,18553
20251031,557-573,-406.0,-6902,17,31996
20251031,574-590,-373.1764705882353,-6344,17,21710
20251031,591-607,82.23529411764706,1398,17,25119
20251031,608-623,682.1875,10915,16,13508
20251031,624-640,-551.2941176470588,-9372,17,24202
20251031,641-657,-318.4117647058824,-5413,17,59201
20251031,658-674,408.3529411764706,6942,17,77502
20251031,675-691,352.05882352941177,5985,17,49992
20251031,692-700,-96.44444444444444,-868,9,13951
20251031,701-711,282.90909090909093,3112,11,25198
20251031,712-722,-83.9090909090909,-923,11,41759
20251031,723-733,-251.63636363636363,-2768,11,25607
20251031,734-744,-350.27272727272725,-3853,11,27747
20251031,745-755,-345.0,-3795,11,21302
20251031,805-815,-55.90909090909091,-615,11,17340
20251101,501-522,1706.909090909091,37552,22,134897
20251101,523-539,-979.2352941176471,-16647,17,57175
20251101,540-556,-1170.3529411764705,-19896,17,56221
20251101,557-573,-288.3529411764706,-4902,17,64107
20251101,574-590,-760.7647058823529,-12933,17,63538
20251101,591-607,61.0,1037,17,47558
20251101,608-623,-737.75,-11804,16,39395
20251101,624-640,169.2941176470588,2878,17,44690
20251101,641-657,311.94117647058823,5303,17,123437
20251101,658-674,204.8235294117647,3482,17,108683
20251101,675-691,-665.0,-11305,17,102916
20251101,692-700,689.7777777777778,6208,9,25109
20251101,701-711,-626.6363636363636,-6893,11,38917
20251101,712-722,-719.1818181818181,-7911,11,62699
20251101,723-733,-205.9090909090909,-2265,11,62807
20251101,734-744,917.6363636363636,10094,11,68883
20251101,745-755,-733.0909090909091,-8064,11,29638
20251101,805-815,-141.0909090909091,-1552,11,42332
20251102,501-522,-628.2727272727273,-13822,22,72435
20251102,523-539,70.70588235294117,1202,17,58857
20251102,540-556,1570.1176470588234,26692,17,58063
20251102,557-573,-963.9411764705883,-16387,17,52809
20251102,574-590,-392.3529411764706,-6670,17,59234
20251102,591-607,234.35294117647058,3984,17,52327
20251102,608-623,526.1875,8419,16,22257
20251102,624-640,80.94117647058823,1376,17,36498
20251102,641-657,207.41176470588235,3526,17,95246
20251102,658-674,-197.23529411764707,-3353,17,107253
20251102,675-691,-195.41176470588235,-3322,17,89976
20251102,692-700,-560.7777777777778,-5047,9,26527
20251102,701-711,-308.27272727272725,-3391,11,30757
20251102,712-722,-232.54545454545453,-2558,11,52397
20251102,723-733,-375.3636363636364,-4129,11,51248
20251102,734-744,303.1818181818182,3335,11,47601
20251102,745-755,-167.27272727272728,-1840,11,26083
20251102,805-815,105.0,1155,11,34215
20251103,501-522,-502.5,-11055,22,74707
20251103,523-539,-832.0588235294117,-14145,17,57011
20251103,540-556,-677.0,-11509,17,47404
20251103,557-573,-788.4705882352941,-13404,17,50856
20251103,574-590,-155.76470588235293,-2648,17,48240
20251103,591-607,-644.6470588235294,-10959,17,52381
20251103,608-623,-62.8125,-1005,16,26867
20251103,624-640,-163.94117647058823,-2787,17,34939
20251103,641-657,552.1176470588235,9386,17,128945
20251103,658-674,620.7058823529412,10552,17,136424
20251103,675-691,1148.7058823529412,19528,17,135259
20251103,692-700,-981.6666666666666,-8835,9,34311
20251103,701-711,-165.0909090909091,-1816,11,41449
20251103,712-722,700.8181818181819,7709,11,85589
20251103,723-733,129.45454545454547,1424,11,74273
20251103,734-744,114.63636363636364,1261,11,78977
20251103,745-755,-583.2727272727273,-6416,11,39821
20251103,805-815,322.72727272727275,3550,11,52434
20251104,501-522,1317.909090909091,28994,22,109857
20251104,523-539,753.3529411764706,12807,17,80280
20251104,540-556,3612.235294117647,61408,17,99762
20251104,557-573,-47.8235294117647,-813,17,120609
20251104,574-590,769.9411764705883,13089,17,77196
20251104,591-607,-90.3529411764706,-1536,17,66901
20251104,608-623,1350.1875,21603,16,56691
20251104,624-640,-312.6470588235294,-5315,17,68471
20251104,641-657,207.0,3519,17,122700
20251104,658-674,281.70588235294116,4789,17,123515
20251104,675-691,539.0,9163,17,120209
20251104,692-700,-1487.5555555555557,-13388,9,23889
20251104,701-711,-60.72727272727273,-668,11,60434
20251104,712-722,82.63636363636364,909,11,77623
20251104,723-733,-211.72727272727272,-2329,11,68608
20251104,734-744,-136.9090909090909,-1506,11,69040
20251104,745-755,97.63636363636364,1074,11,46275
20251104,805-815,-89.63636363636364,-986,11,51852
20251105,501-522,594.9090909090909,13088,22,30999
20251105,523-539,-26.294117647058822,-447,17,36862
20251105,540-556,150.7058823529412,2562,17,12475
20251105,557-573,-905.0,-15385,17,80311
20251105,574-590,-136.05882352941177,-2313,17,24958
20251105,591-607,-204.7058823529412,-3480,17,28246
20251105,608-623,494.5,7912,16,16813
20251105,624-640,-747.3529411764706,-12705,17,16162
20251105,641-657,121.05882352941177,2058,17,73138
20251105,658-674,-90.47058823529412,-1538,17,73568
20251105,675-691,-346.4117647058824,-5889,17,42920
20251105,692-700,-34.44444444444444,-310,9,15862
20251105,701-711,-52.90909090909091,-582,11,34671
20251105,712-722,162.27272727272728,1785,11,26054
20251105,723-733,-303.54545454545456,-3339,11,25263
20251105,734-744,120.72727272727273,1328,11,43709
20251105,745-755,-225.36363636363637,-2479,11,11062
20251105,805-815,253.9090909090909,2793,11,21088
20251106,501-522,-73.13636363636364,-1609,22,28854
20251106,523-539,108.6470588235294,1847,17,31666
20251106,540-556,-201.35294117647058,-3423,17,13995
20251106,557-573,570.0,9690,17,80503
20251106,574-590,259.11764705882354,4405,17,20930
20251106,591-607,820.0588235294117,13941,17,22067
20251106,608-623,-249.8125,-3997,16,16778
20251106,624-640,-104.11764705882354,-1770,17,17992
20251106,641-657,-77.6470588235294,-1320,17,60879
20251106,658-674,-146.05882352941177,-2483,17,66881
20251106,675-691,-56.88235294117647,-967,17,30931
20251106,692-700,344.44444444444446,3100,9,9329
20251106,701-711,-277.45454545454544,-3052,11,27083
20251106,712-722,48.45454545454545,533,11,33899
20251106,723-733,-250.36363636363637,-2754,11,23285
20251106,734-744,-215.1818181818182,-2367,11,19201
20251106,745-755,-457.45454545454544,-5032,11,20564
20251106,805-815,278.90909090909093,3068,11,24310
20251107,501-522,981.6818181818181,21597,22,69722
20251107,523-539,-646.9411764705883,-10998,17,49536
20251107,540-556,-99.41176470588235,-1690,17,54732
20251107,557-573,841.4117647058823,14304,17,84099
20251107,574-590,-463.94117647058823,-7887,17,47649
20251107,591-607,467.6470588235294,7950,17,32744
20251107,608-623,305.375,4886,16,34997
20251107,624-640,267.0,4539,17,34683
20251107,641-657,-175.35294117647058,-2981,17,102683
20251107,658-674,399.88235294117646,6798,17,103391
20251107,675-691,200.41176470588235,3407,17,74905
20251107,692-700,-293.77777777777777,-2644,9,8382
20251107,701-711,1193.0,13123,11,55449
20251107,712-722,-426.72727272727275,-4694,11,46927
20251107,723-733,-53.36363636363637,-587,11,37302
20251107,734-744,1242.1818181818182,13664,11,71982
20251107,745-755,-304.0,-3344,11,22908
20251107,805-815,386.8181818181818,4255,11,31021
20251108,501-522,926.5909090909091,20385,22,88461
20251108,523-539,-223.76470588235293,-3804,17,73015
20251108,540-556,-259.5882352941176,-4413,17,41415
20251108,557-573,473.29411764705884,8046,17,106674
20251108,574-590,-737.0588235294117,-12530,17,50059
20251108,591-607,36.64705882352941,623,17,61979
20251108,608-623,291.75,4668,16,38538
20251108,624-640,-910.9411764705883,-15486,17,44267
20251108,641-657,-339.4117647058824,-5770,17,110167
20251108,658-674,509.5882352941176,8663,17,130636
20251108,675-691,11.764705882352942,200,17,87768
20251108,692-700,-360.44444444444446,-3244,9,25354
20251108,701-711,1398.3636363636363,15382,11,61748
20251108,712-722,182.9090909090909,2012,11,65401
20251108,723-733,-340.0,-3740,11,53883
20251108,734-744,-440.0,-4840,11,51471
20251108,745-755,585.0909090909091,6436,11,29356
20251108,805-815,-385.27272727272725,-4238,11,42108
20251109,501-522,161.8181818181818,3560,22,87468
20251109,523-539,-116.05882352941177,-1973,17,54044
20251109,540-556,-555.2352941176471,-9439,17,47094
20251109,557-573,359.47058823529414,6111,17,87968
20251109,574-590,2176.823529411765,37006,17,58941
20251109,591-607,-589.7647058823529,-10026,17,40732
20251109,608-623,-739.6875,-11835,16,28610
20251109,624-640,-960.2941176470588,-16325,17,33747
20251109,641-657,-253.76470588235293,-4314,17,96603
20251109,658-674,-57.23529411764706,-973,17,89934
20251109,675-691,-99.6470588235294,-1694,17,78213
20251109,692-700,6.666666666666667,60,9,18587
20251109,701-711,-476.8181818181818,-5245,11,30584
20251109,712-722,65.45454545454545,720,11,52528
20251109,723-733,-171.45454545454547,-1886,11,43252
20251109,734-744,-111.27272727272727,-1224,11,42315
20251109,745-755,539.6363636363636,5936,11,28344
20251109,805-815,-120.63636363636364,-1327,11,33159
20251110,501-522,-336.1363636363636,-7395,22,25619
20251110,523-539,-821.2941176470588,-13962,17,36588
20251110,540-556,110.76470588235294,1883,17,12362
20251110,557-573,1537.235294117647,26133,17,50688
20251110,574-590,300.05882352941177,5101,17,22253
20251110,591-607,-643.4117647058823,-10938,17,28808
20251110,608-623,471.1875,7539,16,18115
20251110,624-640,-485.94117647058823,-8261,17,19075
20251110,641-657,362.5882352941176,6164,17,94676
20251110,658-674,288.1764705882353,4899,17,87294
20251110,675-691,52.294117647058826,889,17,83353
20251110,692-700,-284.8888888888889,-2564,9,21478
20251110,701-711,-367.54545454545456,-4043,11,30555
20251110,712-722,92.45454545454545,1017,11,34824
20251110,723-733,-480.90909090909093,-5290,11,28565
20251110,734-744,20.09090909090909,221,11,32662
20251110,745-755,134.27272727272728,1477,11,17650
20251110,805-815,986.6363636363636,10853,11,64132
20251111,501-522,632.5,13915,22,85951
20251111,523-539,-226.94117647058823,-3858,17,46474
20251111,540-556,25.470588235294116,433,17,67307
20251111,557-573,-1664.2941176470588,-28293,17,89513
20251111,574-590,4118.705882352941,70018,17,82670
20251111,591-607,360.2352941176471,6124,17,43834
20251111,608-623,88.375,1414,16,34435
20251111,624-640,184.0,3128,17,45297
20251111,641-657,568.2941176470588,9661,17,106326
20251111,658-674,212.76470588235293,3617,17,94582
20251111,675-691,-53.11764705882353,-903,17,83885
20251111,692-700,649.6666666666666,5847,9,12801
20251111,701-711,-193.54545454545453,-2129,11,43326
20251111,712-722,-88.45454545454545,-973,11,51779
20251111,723-733,696.2727272727273,7659,11,58233
20251111,734-744,720.0909090909091,7921,11,62230
20251111,745-755,-662.8181818181819,-7291,11,27515
20251111,805-815,-390.8181818181818,-4299,11,26255
20251112,501-522,-447.8636363636364,-9853,22,24838
20251112,523-539,-378.1764705882353,-6429,17,22255
20251112,540-556,93.58823529411765,1591,17,16767
20251112,557-573,564.5882352941177,9598,17,33045
20251112,574-590,451.6470588235294,7678,17,13633
20251112,591-607,6.0588235294117645,103,17,19346
20251112,608-623,-97.125,-1554,16,9931
20251112,624-640,-260.1764705882353,-4423,17,10649
20251112,641-657,71.17647058823529,1210,17,73730
20251112,658-674,-76.05882352941177,-1293,17,73867
20251112,675-691,-98.41176470588235,-1673,17,60743
20251112,692-700,677.2222222222222,6095,9,9694
20251112,701-711,-176.63636363636363,-1943,11,37750
20251112,712-722,-19.09090909090909,-210,11,31312
20251112,723-733,-54.0,-594,11,31524
20251112,734-744,322.1818181818182,3544,11,39093
20251112,745-755,-40.63636363636363,-447,11,22468
20251112,805-815,-51.90909090909091,-571,11,21275
20251113,501-522,225.5,4961,22,23793
20251113,523-539,-269.88235294117646,-4588,17,22520
20251113,540-556,-311.94117647058823,-5303,17,13623
20251113,557-573,432.11764705882354,7346,17,48476
20251113,574-590,933.8823529411765,15876,17,16526
20251113,591-607,450.3529411764706,7656,17,20322
20251113,608-623,-445.5625,-7129,16,16378
20251113,624-640,-439.3529411764706,-7469,17,13623
20251113,641-657,99.05882352941177,1684,17,80467
20251113,658-674,806.4117647058823,13709,17,85566
20251113,675-691,-51.470588235294116,-875,17,48672
20251113,692-700,114.11111111111111,1027,9,9694
20251113,701-711,-574.6363636363636,-6321,11,29308
20251113,712-722,-487.27272727272725,-5360,11,31590
20251113,723-733,-22.727272727272727,-250,11,32134
20251113,734-744,-699.1818181818181,-7691,11,18311
20251113,745-755,865.6363636363636,9522,11,18490
20251113,805-815,155.72727272727272,1713,11,17643
20251114,501-522,700.8181818181819,15418,22,105772
20251114,523-539,-334.6470588235294,-5689,17,62399
20251114,540-556,66.11764705882354,1124,17,68960
20251114,557-573,139.94117647058823,2379,17,92315
20251114,574-590,39.470588235294116,671,17,62094
20251114,591-607,203.41176470588235,3458,17,64982
20251114,608-623,159.6875,2555,16,37234
20251114,624-640,-869.4117647058823,-14780,17,63517
20251114,641-657,-293.88235294117646,-4996,17,117287
20251114,658-674,-308.94117647058823,-5252,17,108471
20251114,675-691,188.23529411764707,3200,17,104990
20251114,692-700,-528.7777777777778,-4759,9,19626
20251114,701-711,285.72727272727275,3143,11,59042
20251114,712-722,2214.090909090909,24355,11,97936
20251114,723-733,208.0909090909091,2289,11,58889
20251114,734-744,58.27272727272727,641,11,63114
20251114,745-755,-412.72727272727275,-4540,11,32300
20251114,805-815,-72.36363636363636,-796,11,58791
20251115,501-522,-352.04545454545456,-7745,22,96160
20251115,523-539,939.7058823529412,15975,17,66323
20251115,540-556,1197.8823529411766,20364,17,39390
20251115,557-573,137.11764705882354,2331,17,67929
20251115,574-590,-1102.1764705882354,-18737,17,57060
20251115,591-607,205.0,3485,17,64354
20251115,608-623,-1116.0625,-17857,16,44253
20251115,624-640,-9.588235294117647,-163,17,34013
20251115,641-657,-201.23529411764707,-3421,17,107301
20251115,658-674,-520.1764705882352,-8843,17,100649
20251115,675-691,-429.70588235294116,-7305,17,75034
20251115,692-700,449.22222222222223,4043,9,18960
20251115,701-711,-271.45454545454544,-2986,11,45077
20251115,712-722,279.45454545454544,3074,11,55474
20251115,723-733,218.45454545454547,2403,11,56051
20251115,734-744,461.27272727272725,5074,11,56594
20251115,745-755,6.0,66,11,31248
20251115,805-815,-432.27272727272725,-4755,11,39116
20251116,501-522,380.0,8360,22,95280
20251116,523-539,146.35294117647058,2488,17,54324
20251116,540-556,-685.9411764705883,-11661,17,39021
20251116,557-573,18.941176470588236,322,17,83214
20251116,574-590,-1471.764705882353,-25020,17,50337
20251116,591-607,345.1764705882353,5868,17,46699
20251116,608-623,1161.375,18582,16,39352
20251116,624-640,268.6470588235294,4567,17,34402
20251116,641-657,299.05882352941177,5084,17,113368
20251116,658-674,-240.64705882352942,-4091,17,100529
20251116,675-691,630.4705882352941,10718,17,87229
20251116,692-700,-905.2222222222222,-8147,9,22402
20251116,701-711,623.7272727272727,6861,11,47702
20251116,712-722,-325.09090909090907,-3576,11,52200
20251116,723-733,-207.8181818181818,-2286,11,48146
20251116,734-744,1242.909090909091,13672,11,65914
20251116,745-755,41.09090909090909,452,11,18868
20251116,805-815,491.09090909090907,5402,11,45646
20251117,501-522,536.5454545454545,11804,22,73075
20251117,523-539,2174.764705882353,36971,17,60415
20251117,540-556,212.7058823529412,3616,17,49367
20251117,557-573,230.05882352941177,3911,17,59017
20251117,574-590,-1236.1764705882354,-21015,17,58208
20251117,591-607,-510.88235294117646,-8685,17,51998
20251117,608-623,162.4375,2599,16,37493
20251117,624-640,-350.1764705882353,-5953,17,50531
20251117,641-657,-51.94117647058823,-883,17,99039
20251117,658-674,764.2941176470588,12993,17,110270
20251117,675-691,-242.64705882352942,-4125,17,76538
20251117,692-700,-446.0,-4014,9,21416
20251117,701-711,573.5454545454545,6309,11,54602
20251117,712-722,206.0909090909091,2267,11,43950
20251117,723-733,932.6363636363636,10259,11,60395
20251117,734-744,51.09090909090909,562,11,53717
20251117,745-755,-34.90909090909091,-384,11,23730
20251117,805-815,275.72727272727275,3033,11,42064
20251118,501-522,-268.40909090909093,-5905,22,31741
20251118,523-539,-601.0588235294117,-10218,17,32950
20251118,540-556,13.117647058823529,223,17,18923
20251118,557-573,-615.8235294117648,-10469,17,45117
20251118,574-590,204.76470588235293,3481,17,15466
20251118,591-607,-141.8235294117647,-2411,17,24376
20251118,608-623,-908.125,-14530,16,27264
20251118,624-640,179.0,3043,17,14996
20251118,641-657,-68.82352941176471,-1170,17,74143
20251118,658-674,-108.11764705882354,-1838,17,72166
20251118,675-691,279.88235294117646,4758,17,50530
20251118,692-700,24.444444444444443,220,9,8931
20251118,701-711,109.54545454545455,1205,11,24094
20251118,712-722,-311.09090909090907,-3422,11,33059
20251118,723-733,-22.363636363636363,-246,11,23146
20251118,734-744,-388.0,-4268,11,21066
20251118,745-755,-586.2727272727273,-6449,11,16890
20251118,805-815,243.63636363636363,2680,11,23768
20251119,501-522,-298.45454545454544,-6566,22,43495
20251119,523-539,-388.3529411764706,-6602,17,48059
20251119,540-556,-249.76470588235293,-4246,17,24664
20251119,557-573,515.7647058823529,8768,17,48861
20251119,574-590,-226.47058823529412,-3850,17,20080
20251119,591-607,-190.94117647058823,-3246,17,22261
20251119,608-623,-158.625,-2538,16,25012
20251119,624-640,10.882352941176471,185,17,18459
20251119,641-657,-186.47058823529412,-3170,17,83207
20251119,658-674,-26.235294117647058,-446,17,87839
20251119,675-691,136.76470588235293,2325,17,52037
20251119,692-700,459.22222222222223,4133,9,16366
20251119,701-711,295.09090909090907,3246,11,32711
20251119,712-722,-324.90909090909093,-3574,11,34911
20251119,723-733,-376.0,-4136,11,23462
20251119,734-744,121.0,1331,11,44402
20251119,745-755,-105.72727272727273,-1163,11,21308
20251119,805-815,243.54545454545453,2679,11,27887
20251120,501-522,-196.72727272727272,-4328,22,38368
20251120,523-539,-288.7647058823529,-4909,17,31241
20251120,540-556,450.11764705882354,7652,17,22189
20251120,557-573,-945.7647058823529,-16078,17,27916
20251120,574-590,97.0,1649,17,19195
20251120,591-607,110.47058823529412,1878,17,24680
20251120,608-623,891.3125,14261,16,32882
20251120,624-640,145.0,2465,17,12447
20251120,641-657,315.70588235294116,5367,17,80690
20251120,658-674,79.52941176470588,1352,17,92266
20251120,675-691,-167.41176470588235,-2846,17,54917
20251120,692-700,-188.22222222222223,-1694,9,12056
20251120,701-711,76.72727272727273,844,11,27314
20251120,712-722,-125.81818181818181,-1384,11,28240
20251120,723-733,-78.81818181818181,-867,11,21865
20251120,734-744,-289.1818181818182,-3181,11,32917
20251120,745-755,-35.27272727272727,-388,11,17571
20251120,805-815,-328.0,-3608,11,22017
20251121,501-522,-96.5909090909091,-2125,22,38702
20251121,523-539,-598.7058823529412,-10178,17,39348
20251121,540-556,-321.47058823529414,-5465,17,20347
20251121,557-573,413.52941176470586,7030,17,35797
20251121,574-590,-803.9411764705883,-13667,17,32031
20251121,591-607,-272.1764705882353,-4627,17,17301
20251121,608-623,199.25,3188,16,26565
20251121,624-640,-241.47058823529412,-4105,17,20905
20251121,641-657,7.0,119,17,77179
20251121,658-674,509.52941176470586,8662,17,81100
20251121,675-691,295.8235294117647,5029,17,63852
20251121,692-700,277.77777777777777,2500,9,7211
20251121,701-711,230.54545454545453,2536,11,28318
20251121,712-722,-164.9090909090909,-1814,11,29429
20251121,723-733,-408.1818181818182,-4490,11,30059
20251121,734-744,-13.636363636363637,-150,11,20748
20251121,745-755,266.09090909090907,2927,11,16617
20251121,805-815,474.90909090909093,5224,11,16555
20251122,501-522,826.5454545454545,18184,22,115556
20251122,523-539,-703.5294117647059,-11960,17,54781
20251122,540-556,-240.11764705882354,-4082,17,52447
20251122,557-573,-137.58823529411765,-2339,17,71283
20251122,574-590,-27.058823529411764,-460,17,44788
20251122,591-607,-423.1764705882353,-7194,17,43785
20251122,608-623,-1246.5,-19944,16,43267
20251122,624-640,-858.1176470588235,-14588,17,35600
20251122,641-657,-146.35294117647058,-2488,17,104142
20251122,658-674,-26.352941176470587,-448,17,103525
20251122,675-691,-95.3529411764706,-1621,17,89623
20251122,692-700,307.6666666666667,2769,9,11629
20251122,701-711,49.90909090909091,549,11,44612
20251122,712-722,-30.727272727272727,-338,11,47590
20251122,723-733,520.0909090909091,5721,11,50079
20251122,734-744,-121.63636363636364,-1338,11,40389
20251122,745-755,-86.63636363636364,-953,11,42582
20251122,805-815,84.18181818181819,926,11,34085
20251123,501-522,942.6363636363636,20738,22,79961
20251123,523-539,-1139.0,-19363,17,50120
20251123,540-556,-699.5882352941177,-11893,17,44790
20251123,557-573,-879.6470588235294,-14954,17,73408
20251123,574-590,-128.76470588235293,-2189,17,51116
20251123,591-607,680.8235294117648,11574,17,53040
20251123,608-623,-547.5,-8760,16,46119
20251123,624-640,-642.7647058823529,-10927,17,40844
20251123,641-657,429.8235294117647,7307,17,107491
20251123,658-674,-697.0,-11849,17,105187
20251123,675-691,75.47058823529412,1283,17,81347
