hall,machine_name,axis,outcome,axis_level,axis_level_order,n,avg_diff,plus_rate,hit104_rate,baseline_hit104_rate,baseline_plus_rate
蒲田7,ジャグラーガールズ,dd,hit104,18,18,105,46.666666666666664,32.38095238095238,22.857142857142858,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,19,19,103,594.1747572815534,51.45631067961165,39.80582524271845,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,20,20,106,436.79245283018867,46.22641509433962,31.132075471698112,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,21,21,108,217.59259259259258,38.88888888888889,24.074074074074073,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,22,22,107,242.99065420560748,43.925233644859816,27.102803738317753,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,23,23,103,115.53398058252426,36.89320388349515,26.21359223300971,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,24,24,105,-58.095238095238095,34.285714285714285,20.952380952380953,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,25,25,107,148.5981308411215,37.38317757009346,23.364485981308412,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,26,26,105,168.57142857142858,39.04761904761905,22.857142857142858,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,27,27,108,319.44444444444446,48.148148148148145,32.407407407407405,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,28,28,108,-136.11111111111111,28.703703703703702,14.814814814814813,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,29,29,99,184.84848484848484,38.38383838383838,27.27272727272727,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,30,30,99,854.5454545454545,61.61616161616161,40.4040404040404,27.7,41.72
蒲田7,ジャグラーガールズ,dd,hit104,31,31,54,275.9259259259259,38.88888888888889,22.22222222222222,27.7,41.72
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,1,1,23,-504.3478260869565,21.73913043478261,13.043478260869565,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,2,2,23,-152.17391304347825,30.434782608695656,21.73913043478261,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,3,3,23,-73.91304347826087,26.08695652173913,21.73913043478261,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,4,4,23,326.0869565217391,34.78260869565217,26.08695652173913,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,5,5,23,143.47826086956522,34.78260869565217,30.434782608695656,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,6,6,20,350.0,45.0,40.0,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,7,7,22,177.27272727272728,36.36363636363637,36.36363636363637,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,8,8,26,-234.6153846153846,26.923076923076923,19.230769230769234,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,9,9,26,11.538461538461538,30.76923076923077,23.076923076923077,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,10,10,26,584.6153846153846,46.15384615384615,30.76923076923077,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,11,11,25,24.0,36.0,28.000000000000004,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,12,12,21,100.0,28.57142857142857,19.047619047619047,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,13,13,25,48.0,36.0,24.0,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,14,14,25,136.0,36.0,24.0,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,15,15,25,44.0,36.0,20.0,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,16,16,23,52.17391304347826,34.78260869565217,17.391304347826086,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,17,17,23,-760.8695652173913,21.73913043478261,8.695652173913043,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,18,18,22,181.8181818181818,40.909090909090914,27.27272727272727,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,19,19,23,-126.08695652173913,39.130434782608695,21.73913043478261,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,20,20,23,769.5652173913044,52.17391304347826,43.47826086956522,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,21,21,23,-443.4782608695652,21.73913043478261,13.043478260869565,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,22,22,23,-265.2173913043478,26.08695652173913,21.73913043478261,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,23,23,22,-36.36363636363637,22.727272727272727,18.181818181818183,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,24,24,23,-226.08695652173913,34.78260869565217,30.434782608695656,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,25,25,23,-200.0,21.73913043478261,17.391304347826086,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,26,26,23,-482.60869565217394,26.08695652173913,17.391304347826086,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,27,27,23,243.47826086956522,47.82608695652174,34.78260869565217,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,28,28,23,917.3913043478261,60.86956521739131,47.82608695652174,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,29,29,19,-173.68421052631578,31.57894736842105,21.052631578947366,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,30,30,19,-94.73684210526316,47.368421052631575,36.84210526315789,24.96,34.89
蒲田7,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,31,31,14,-114.28571428571429,57.14285714285714,21.428571428571427,24.96,34.89
蒲田1,甲鉄城のカバネリ,dd,hit104,1,1,57,431.57894736842104,49.122807017543856,42.10526315789473,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,2,2,58,134.48275862068965,48.275862068965516,43.103448275862064,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,3,3,58,593.1034482758621,63.793103448275865,56.896551724137936,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,4,4,56,342.85714285714283,50.0,41.07142857142857,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,5,5,57,66.66666666666667,36.84210526315789,31.57894736842105,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,6,6,60,-400.0,20.0,20.0,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,7,7,60,326.6666666666667,50.0,38.333333333333336,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,8,8,53,377.35849056603774,60.37735849056604,45.28301886792453,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,9,9,58,941.3793103448276,60.3448275862069,53.44827586206896,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,10,10,60,351.6666666666667,50.0,45.0,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,11,11,59,430.50847457627117,47.45762711864407,45.76271186440678,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,12,12,51,417.6470588235294,39.21568627450981,37.254901960784316,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,13,13,55,998.1818181818181,58.18181818181818,56.36363636363636,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,14,14,53,277.35849056603774,52.83018867924528,47.16981132075472,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,15,15,55,-103.63636363636364,38.18181818181819,32.72727272727273,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,16,16,49,-218.3673469387755,38.775510204081634,30.612244897959183,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,17,17,56,1085.7142857142858,64.28571428571429,55.35714285714286,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,18,18,47,57.4468085106383,36.17021276595745,29.78723404255319,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,19,19,49,208.16326530612244,46.93877551020408,42.857142857142854,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,20,20,46,-21.73913043478261,36.95652173913043,32.608695652173914,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,21,21,54,11.11111111111111,40.74074074074074,37.03703703703704,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,22,22,52,1046.1538461538462,67.3076923076923,53.84615384615385,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,23,23,52,-40.38461538461539,40.38461538461539,38.46153846153847,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,24,24,48,50.0,37.5,37.5,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,25,25,49,281.6326530612245,51.02040816326531,44.89795918367347,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,26,26,49,283.6734693877551,38.775510204081634,36.734693877551024,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,27,27,52,501.9230769230769,57.692307692307686,48.07692307692308,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,28,28,51,770.5882352941177,54.90196078431373,50.98039215686274,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,29,29,44,252.27272727272728,56.81818181818182,50.0,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,30,30,45,1162.2222222222222,62.22222222222222,57.77777777777777,42.75,48.43
蒲田1,甲鉄城のカバネリ,dd,hit104,31,31,28,400.0,42.857142857142854,42.857142857142854,42.75,48.43
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,1,1,33,266.6666666666667,42.42424242424242,36.36363636363637,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,2,2,33,800.0,48.484848484848484,42.42424242424242,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,3,3,33,-766.6666666666666,27.27272727272727,27.27272727272727,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,4,4,33,-203.03030303030303,42.42424242424242,36.36363636363637,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,5,5,33,-521.2121212121212,39.39393939393939,33.33333333333333,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,6,6,33,-469.6969696969697,33.33333333333333,21.21212121212121,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,7,7,33,-239.3939393939394,36.36363636363637,33.33333333333333,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,8,8,35,-151.42857142857142,37.142857142857146,31.428571428571427,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,9,9,35,677.1428571428571,48.57142857142857,45.714285714285715,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,10,10,35,342.85714285714283,42.857142857142854,40.0,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,11,11,35,-357.14285714285717,37.142857142857146,31.428571428571427,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,12,12,22,-150.0,31.818181818181817,27.27272727272727,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,13,13,35,-162.85714285714286,34.285714285714285,31.428571428571427,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,14,14,35,185.71428571428572,45.714285714285715,40.0,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,15,15,35,25.714285714285715,37.142857142857146,34.285714285714285,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,16,16,35,225.71428571428572,37.142857142857146,31.428571428571427,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,17,17,35,-977.1428571428571,25.71428571428571,20.0,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,18,18,33,857.5757575757576,48.484848484848484,42.42424242424242,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,19,19,35,-382.85714285714283,34.285714285714285,34.285714285714285,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,20,20,35,711.4285714285714,42.857142857142854,40.0,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,21,21,35,2.857142857142857,48.57142857142857,45.714285714285715,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,22,22,35,905.7142857142857,37.142857142857146,31.428571428571427,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,23,23,35,148.57142857142858,40.0,34.285714285714285,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,24,24,34,664.7058823529412,47.05882352941176,35.294117647058826,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,25,25,31,-83.87096774193549,29.03225806451613,25.806451612903224,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,26,26,33,-172.72727272727272,33.33333333333333,33.33333333333333,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,27,27,35,-448.57142857142856,45.714285714285715,34.285714285714285,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,28,28,35,62.857142857142854,40.0,34.285714285714285,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,29,29,34,441.1764705882353,52.94117647058824,50.0,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,30,30,35,5.714285714285714,42.857142857142854,37.142857142857146,34.96,39.84
蒲田1,甲鉄城のカバネリ 海門(うなと)決戦,dd,hit104,31,31,11,-300.0,45.45454545454545,45.45454545454545,34.96,39.84
蒲田1,ジャグラーガールズ,dd,hit104,1,1,96,354.1666666666667,44.79166666666667,31.25,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,2,2,95,147.3684210526316,50.526315789473685,35.78947368421053,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,3,3,96,1.0416666666666667,41.66666666666667,18.75,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,4,4,96,56.25,35.41666666666667,21.875,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,5,5,96,39.583333333333336,43.75,22.916666666666664,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,6,6,96,179.16666666666666,46.875,30.208333333333332,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,7,7,96,164.58333333333334,45.83333333333333,34.375,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,8,8,94,27.659574468085108,36.17021276595745,26.595744680851062,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,9,9,96,193.75,42.70833333333333,29.166666666666668,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,10,10,96,-5.208333333333333,35.41666666666667,22.916666666666664,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,11,11,96,-11.458333333333334,43.75,20.833333333333336,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,12,12,91,-139.56043956043956,35.16483516483517,14.285714285714285,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,13,13,96,97.91666666666667,44.79166666666667,29.166666666666668,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,14,14,95,-50.526315789473685,35.78947368421053,23.157894736842106,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,15,15,95,-57.89473684210526,31.57894736842105,17.894736842105264,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,16,16,93,82.79569892473118,34.40860215053764,24.731182795698924,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,17,17,96,45.833333333333336,41.66666666666667,27.083333333333332,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,18,18,86,140.69767441860466,38.372093023255815,25.581395348837212,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,19,19,85,-91.76470588235294,30.58823529411765,20.0,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,20,20,85,-107.05882352941177,30.58823529411765,23.52941176470588,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,21,21,89,-25.84269662921348,40.44943820224719,21.34831460674157,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,22,22,89,-56.17977528089887,35.95505617977528,17.97752808988764,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,23,23,88,153.4090909090909,43.18181818181818,26.136363636363637,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,24,24,86,-45.348837209302324,32.55813953488372,19.767441860465116,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,25,25,88,146.5909090909091,43.18181818181818,28.40909090909091,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,26,26,88,-52.27272727272727,35.22727272727273,19.318181818181817,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,27,27,89,-34.831460674157306,35.95505617977528,20.224719101123593,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,28,28,89,64.04494382022472,41.57303370786517,22.47191011235955,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,29,29,75,-101.33333333333333,28.000000000000004,18.666666666666668,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,30,30,78,861.5384615384615,58.97435897435898,44.871794871794876,24.55,39.36
蒲田1,ジャグラーガールズ,dd,hit104,31,31,48,-220.83333333333334,27.083333333333332,18.75,24.55,39.36
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,1,1,16,-325.0,31.25,18.75,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,2,2,14,521.4285714285714,57.14285714285714,42.857142857142854,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,3,3,13,-230.76923076923077,30.76923076923077,23.076923076923077,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,4,4,15,80.0,33.33333333333333,20.0,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,5,5,13,7.6923076923076925,46.15384615384615,30.76923076923077,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,6,6,12,325.0,58.333333333333336,58.333333333333336,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,7,7,14,-285.7142857142857,50.0,21.428571428571427,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,8,8,16,12.5,25.0,18.75,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,9,9,17,-817.6470588235294,11.76470588235294,11.76470588235294,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,10,10,17,-635.2941176470588,11.76470588235294,5.88235294117647,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,11,11,17,1423.5294117647059,70.58823529411765,52.94117647058824,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,12,12,17,-41.1764705882353,47.05882352941176,41.17647058823529,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,13,13,17,-311.7647058823529,29.411764705882355,17.647058823529413,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,14,14,17,-223.52941176470588,29.411764705882355,29.411764705882355,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,15,15,17,-217.64705882352942,29.411764705882355,23.52941176470588,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,16,16,16,100.0,37.5,37.5,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,17,17,17,-411.7647058823529,23.52941176470588,17.647058823529413,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,18,18,15,-100.0,40.0,20.0,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,19,19,17,-294.11764705882354,29.411764705882355,23.52941176470588,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,20,20,13,1015.3846153846154,46.15384615384615,38.46153846153847,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,21,21,16,237.5,56.25,31.25,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,22,22,16,181.25,37.5,25.0,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,23,23,15,-160.0,33.33333333333333,13.333333333333334,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,24,24,15,366.6666666666667,46.666666666666664,33.33333333333333,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,25,25,15,-46.666666666666664,40.0,40.0,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,26,26,15,-213.33333333333334,33.33333333333333,20.0,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,27,27,16,-156.25,31.25,18.75,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,28,28,15,153.33333333333334,40.0,40.0,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,29,29,14,-192.85714285714286,35.714285714285715,7.142857142857142,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,30,30,13,200.0,30.76923076923077,23.076923076923077,26.11,36.52
蒲田1,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,31,31,11,-400.0,18.181818181818183,9.090909090909092,26.11,36.52
楽園,甲鉄城のカバネリ,dd,hit104,1,1,119,118.05042016806723,41.17647058823529,31.092436974789916,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,2,2,113,182.8230088495575,39.823008849557525,32.743362831858406,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,3,3,119,112.4201680672269,38.655462184873954,33.61344537815126,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,4,4,112,401.25892857142856,45.535714285714285,41.964285714285715,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,5,5,106,154.88679245283018,48.113207547169814,41.509433962264154,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,6,6,122,420.3524590163934,44.26229508196721,38.52459016393443,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,7,7,110,160.0909090909091,42.72727272727273,36.36363636363637,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,8,8,106,6.650943396226415,36.79245283018868,31.132075471698112,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,9,9,104,160.16346153846155,37.5,36.53846153846153,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,10,10,119,397.39495798319325,54.621848739495796,47.05882352941176,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,11,11,126,302.7142857142857,46.82539682539682,39.682539682539684,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,12,12,99,-6.373737373737374,40.4040404040404,29.292929292929294,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,13,13,109,159.8165137614679,44.95412844036697,38.53211009174312,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,14,14,103,-7.961165048543689,33.980582524271846,28.155339805825243,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,15,15,115,-277.4869565217391,26.956521739130434,24.347826086956523,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,16,16,118,316.771186440678,50.0,44.91525423728814,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,17,17,117,40.65811965811966,36.75213675213676,28.205128205128204,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,18,18,105,123.27619047619048,42.857142857142854,36.19047619047619,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,19,19,109,32.669724770642205,36.69724770642202,32.11009174311927,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,20,20,122,-100.30327868852459,38.52459016393443,31.147540983606557,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,21,21,113,184.94690265486724,42.47787610619469,37.16814159292036,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,22,22,133,120.66917293233082,43.609022556390975,36.09022556390977,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,23,23,127,-34.889763779527556,40.15748031496063,36.22047244094488,35.57,41.31
楽園,甲鉄城のカバネリ,dd,hit104,24,24,111,98.16216216216216,40.54054054054054,37.83783783783784,35.57,41.31
