hall,granularity,group_value,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
蒲田1,kakuban,19,1571,dd_bin,hit104,chi2,1.1930287494560636,0.879245049777729,0.0,1571,5,,
蒲田1,kakuban,19,1571,dd_bin,plus,chi2,4.074873410957201,0.395967661186979,0.006787289995052575,1571,5,,
蒲田1,kakuban,19,1571,is_x_day,diff,kruskal,5.329015314869651,0.020973231285626857,0.0027590919788844175,1571,2,0.0,
蒲田1,kakuban,19,1571,is_x_day,hit104,chi2,4.860499861158004,0.027478373779285095,0.04958338845273666,1571,2,,
蒲田1,kakuban,19,1571,is_x_day,plus,chi2,12.486040676392191,0.0004100042446544738,0.08553096952172029,1571,2,,
蒲田1,kakuban,20,1583,day_of_week,diff,kruskal,6.516117738492319,0.36791896137193625,0.00032748587467786754,1583,7,0.0,
蒲田1,kakuban,20,1583,day_of_week,hit104,chi2,11.912673702754722,0.06394554252242592,0.06111523279044585,1583,7,,
蒲田1,kakuban,20,1583,day_of_week,plus,chi2,8.110458776164604,0.23012202797300524,0.036491750885414405,1583,7,,
蒲田1,kakuban,20,1583,dd,diff,kruskal,29.779771232198456,0.47697344329307634,0.0,1583,31,0.0,
蒲田1,kakuban,20,1583,dd,hit104,chi2,44.09130421727117,0.046791664903017983,0.09431483743499335,1583,31,,
蒲田1,kakuban,20,1583,dd,plus,chi2,42.00414409914428,0.0715152860888689,0.08704005192277177,1583,31,,
蒲田1,kakuban,20,1583,dd_bin,diff,kruskal,2.7743487310000496,0.5962686414135702,0.0,1583,5,0.0,
蒲田1,kakuban,20,1583,dd_bin,hit104,chi2,5.255875074436979,0.2620360414285549,0.028147021568015764,1583,5,,
蒲田1,kakuban,20,1583,dd_bin,plus,chi2,4.252863924608801,0.37286473862650554,0.012579345632963373,1583,5,,
蒲田1,kakuban,20,1583,is_x_day,diff,kruskal,4.542563446663346,0.033062044846573574,0.002240710592449934,1583,2,0.0,
蒲田1,kakuban,20,1583,is_x_day,hit104,chi2,3.341107873941032,0.06756909986758947,0.038463510692336694,1583,2,,
蒲田1,kakuban,20,1583,is_x_day,plus,chi2,7.967818858898256,0.004761628010828042,0.06636293313851234,1583,2,,
