hall,granularity,group_value,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
蒲田1,section,2151-2161,5812,day_of_week,hit104,chi2,5.1133859376905715,0.5293550633245077,0.0,5812,7,,
蒲田1,section,2151-2161,5812,day_of_week,plus,chi2,10.578231836303383,0.10231961798990973,0.028065609660066222,5812,7,,
蒲田1,section,2151-2161,5812,dd,diff,kruskal,36.53495092627091,0.19108209009692437,0.0011304187729235268,5812,31,0.0,
蒲田1,section,2151-2161,5812,dd,hit104,chi2,48.54796956646512,0.017467426521558256,0.056488794540318486,5812,31,,
蒲田1,section,2151-2161,5812,dd,plus,chi2,52.446294783432116,0.00681506292675299,0.06214367754639584,5812,31,,
蒲田1,section,2151-2161,5812,dd_bin,diff,kruskal,7.43976919706707,0.1143947321543844,0.0005923487510017341,5812,5,0.0,
蒲田1,section,2151-2161,5812,dd_bin,hit104,chi2,11.192925203840105,0.02447925962244194,0.035180868719517325,5812,5,,
蒲田1,section,2151-2161,5812,dd_bin,plus,chi2,11.900519599411048,0.018106563908454703,0.03687087769088273,5812,5,,
蒲田1,section,2151-2161,5812,is_x_day,diff,kruskal,2.807831263029422,0.09380511153113928,0.000311158565065305,5812,2,0.0,
蒲田1,section,2151-2161,5812,is_x_day,hit104,chi2,3.410494058410189,0.06478304793660301,0.02036629820629281,5812,2,,
蒲田1,section,2151-2161,5812,is_x_day,plus,chi2,13.468379680131505,0.00024261774154458657,0.0463208564828119,5812,2,,
蒲田1,section,2162-2166,2566,day_of_week,diff,kruskal,9.46004966419534,0.14931010419378302,0.0013521100680716452,2566,7,0.0,
蒲田1,section,2162-2166,2566,day_of_week,hit104,chi2,15.30537881020592,0.018010002707259182,0.06022388717057774,2566,7,,
蒲田1,section,2162-2166,2566,day_of_week,plus,chi2,15.198820939086728,0.018765442081956803,0.05987798886021562,2566,7,,
蒲田1,section,2162-2166,2566,dd,diff,kruskal,34.025729813251864,0.27980532590968366,0.0015880590979297294,2566,31,0.0,
蒲田1,section,2162-2166,2566,dd,hit104,chi2,35.3295477127643,0.23084717007094785,0.04553281110131386,2566,31,,
蒲田1,section,2162-2166,2566,dd,plus,chi2,34.80058892431273,0.24996858779524678,0.043208970197863884,2566,31,,
蒲田1,section,2162-2166,2566,dd_bin,diff,kruskal,2.9856503782086175,0.560229640091315,0.0,2566,5,0.0,
蒲田1,section,2162-2166,2566,dd_bin,hit104,chi2,2.178766350621151,0.7029185290229534,0.0,2566,5,,
蒲田1,section,2162-2166,2566,dd_bin,plus,chi2,5.524405488320291,0.23759253220990367,0.024366005987732166,2566,5,,
蒲田1,section,2162-2166,2566,is_x_day,diff,kruskal,2.5562523899625327,0.10985872725550216,0.0006069627105938115,2566,2,0.0,
蒲田1,section,2162-2166,2566,is_x_day,hit104,chi2,1.088065837247877,0.2969001544260794,0.005846509330813146,2566,2,,
蒲田1,section,2162-2166,2566,is_x_day,plus,chi2,1.5981302173906402,0.2061683875690595,0.01526555634124219,2566,2,,
蒲田1,section,2167-2176,5174,day_of_week,diff,kruskal,5.5466879367411694,0.4758318910534324,0.0,5174,7,0.0,
蒲田1,section,2167-2176,5174,day_of_week,hit104,chi2,12.23559351240418,0.05691470785294922,0.03471580756601867,5174,7,,
蒲田1,section,2167-2176,5174,day_of_week,plus,chi2,17.639707547516615,0.007198579054488788,0.04743273466074509,5174,7,,
蒲田1,section,2167-2176,5174,dd,diff,kruskal,20.80908837328863,0.8937624694710005,0.0,5174,31,0.0,
蒲田1,section,2167-2176,5174,dd,hit104,chi2,43.66655496352216,0.05111434720851982,0.05138852235944203,5174,31,,
蒲田1,section,2167-2176,5174,dd,plus,chi2,38.767015090908714,0.1310344620692601,0.04115389606973048,5174,31,,
蒲田1,section,2167-2176,5174,dd_bin,diff,kruskal,1.2558331365846962,0.8688232666014033,0.0,5174,5,0.0,
蒲田1,section,2167-2176,5174,dd_bin,hit104,chi2,2.634083888478923,0.6207973392459976,0.0,5174,5,,
蒲田1,section,2167-2176,5174,dd_bin,plus,chi2,1.4633062770461747,0.8331208120316851,0.0,5174,5,,
蒲田1,section,2167-2176,5174,is_x_day,diff,kruskal,2.890171828801632,0.08912141998421028,0.00036546245723156066,5174,2,0.0,
蒲田1,section,2167-2176,5174,is_x_day,hit104,chi2,19.148051452829375,1.2096092430018106e-05,0.0592299623819007,5174,2,,
蒲田1,section,2167-2176,5174,is_x_day,plus,chi2,23.539822538132903,1.2235491522041796e-06,0.06600884789909817,5174,2,,
蒲田1,section,2177-2186,4997,day_of_week,diff,kruskal,12.572448123522864,0.05035087532820076,0.0013171238724494717,4997,7,0.0,
蒲田1,section,2177-2186,4997,day_of_week,hit104,chi2,4.119456825563588,0.6605144273203734,0.0,4997,7,,
蒲田1,section,2177-2186,4997,day_of_week,plus,chi2,7.9120205092202,0.24462004992896014,0.019556837702504454,4997,7,,
蒲田1,section,2177-2186,4997,dd,diff,kruskal,24.09984295518107,0.7674885309575706,0.0,4997,31,0.0,
蒲田1,section,2177-2186,4997,dd,hit104,chi2,28.284878349439456,0.5553433332974695,0.0,4997,31,,
蒲田1,section,2177-2186,4997,dd,plus,chi2,28.920954725077575,0.5217520520263519,0.0,4997,31,,
