island,section,last_digit,dd,dd_mean,global_mean,deviation_dd,n_records
ジャグラー島,658-674,4,21,479.47058823529414,310.54174757281555,168.9288406624786,34
ジャグラー島,658-674,4,22,269.02941176470586,310.54174757281555,-41.5123358081097,34
ジャグラー島,658-674,4,23,-11.941176470588236,310.54174757281555,-322.4829240434038,34
ジャグラー島,658-674,4,24,63.970588235294116,310.54174757281555,-246.57115933752144,34
ジャグラー島,658-674,4,25,594.1470588235294,310.54174757281555,283.60531125071384,34
ジャグラー島,658-674,4,26,517.6470588235294,310.54174757281555,207.10531125071384,34
ジャグラー島,658-674,4,27,41.0,310.54174757281555,-269.54174757281555,34
ジャグラー島,658-674,4,28,354.55882352941177,310.54174757281555,44.017075956596216,34
ジャグラー島,658-674,4,29,179.63333333333333,310.54174757281555,-130.90841423948223,30
ジャグラー島,658-674,4,30,50.92857142857143,310.54174757281555,-259.6131761442441,28
ジャグラー島,658-674,4,31,747.2777777777778,310.54174757281555,436.7360302049623,18
ジャグラー島,658-674,5,1,-161.05882352941177,29.434951456310678,-190.49377498572244,17
ジャグラー島,658-674,5,2,-243.0,29.434951456310678,-272.43495145631067,17
ジャグラー島,658-674,5,3,-166.58823529411765,29.434951456310678,-196.02318675042832,17
ジャグラー島,658-674,5,4,332.6470588235294,29.434951456310678,303.2121073672187,17
ジャグラー島,658-674,5,5,850.8888888888889,29.434951456310678,821.4539374325782,18
ジャグラー島,658-674,5,6,-114.41176470588235,29.434951456310678,-143.84671616219302,17
ジャグラー島,658-674,5,7,142.88235294117646,29.434951456310678,113.4474014848658,17
ジャグラー島,658-674,5,8,90.76470588235294,29.434951456310678,61.329754426042264,17
ジャグラー島,658-674,5,9,170.47058823529412,29.434951456310678,141.03563677898345,17
ジャグラー島,658-674,5,10,87.17647058823529,29.434951456310678,57.74151913192461,17
ジャグラー島,658-674,5,11,653.6470588235294,29.434951456310678,624.2121073672187,17
ジャグラー島,658-674,5,12,-134.1764705882353,29.434951456310678,-163.61142204454598,17
ジャグラー島,658-674,5,13,-49.470588235294116,29.434951456310678,-78.90553969160479,17
ジャグラー島,658-674,5,14,463.70588235294116,29.434951456310678,434.2709308966305,17
ジャグラー島,658-674,5,15,-87.23529411764706,29.434951456310678,-116.67024557395774,17
ジャグラー島,658-674,5,16,-53.0,29.434951456310678,-82.43495145631067,17
ジャグラー島,658-674,5,17,165.2941176470588,29.434951456310678,135.85916619074814,17
ジャグラー島,658-674,5,18,122.23529411764706,29.434951456310678,92.80034266133637,17
ジャグラー島,658-674,5,19,-38.588235294117645,29.434951456310678,-68.02318675042832,17
ジャグラー島,658-674,5,20,-25.470588235294116,29.434951456310678,-54.905539691604794,17
ジャグラー島,658-674,5,21,-26.11764705882353,29.434951456310678,-55.55259851513421,17
ジャグラー島,658-674,5,22,-213.7058823529412,29.434951456310678,-243.14083380925186,17
ジャグラー島,658-674,5,23,-211.23529411764707,29.434951456310678,-240.67024557395774,17
ジャグラー島,658-674,5,24,-299.1764705882353,29.434951456310678,-328.611422044546,17
ジャグラー島,658-674,5,25,231.11764705882354,29.434951456310678,201.68269560251287,17
ジャグラー島,658-674,5,26,-118.94117647058823,29.434951456310678,-148.3761279268989,17
ジャグラー島,658-674,5,27,339.05882352941177,29.434951456310678,309.6238720731011,17
ジャグラー島,658-674,5,28,-245.2941176470588,29.434951456310678,-274.7290691033695,17
ジャグラー島,658-674,5,29,-312.6666666666667,29.434951456310678,-342.10161812297736,15
ジャグラー島,658-674,5,30,-290.42857142857144,29.434951456310678,-319.8635228848821,14
ジャグラー島,658-674,5,31,-199.66666666666666,29.434951456310678,-229.10161812297733,9
ジャグラー島,658-674,6,1,438.4117647058824,54.2873786407767,384.1243860651057,17
ジャグラー島,658-674,6,2,-201.52941176470588,54.2873786407767,-255.81679040548258,17
ジャグラー島,658-674,6,3,905.8235294117648,54.2873786407767,851.536150770988,17
ジャグラー島,658-674,6,4,15.235294117647058,54.2873786407767,-39.05208452312964,17
ジャグラー島,658-674,6,5,450.0,54.2873786407767,395.7126213592233,18
ジャグラー島,658-674,6,6,-161.58823529411765,54.2873786407767,-215.87561393489435,17
ジャグラー島,658-674,6,7,-167.35294117647058,54.2873786407767,-221.64031981724727,17
ジャグラー島,658-674,6,8,411.4117647058824,54.2873786407767,357.1243860651057,17
ジャグラー島,658-674,6,9,187.88235294117646,54.2873786407767,133.59497430039977,17
ジャグラー島,658-674,6,10,-98.17647058823529,54.2873786407767,-152.463849229012,17
ジャグラー島,658-674,6,11,5.705882352941177,54.2873786407767,-48.58149628783553,17
ジャグラー島,658-674,6,12,-113.47058823529412,54.2873786407767,-167.7579668760708,17
ジャグラー島,658-674,6,13,-40.8235294117647,54.2873786407767,-95.1109080525414,17
ジャグラー島,658-674,6,14,71.70588235294117,54.2873786407767,17.418503712164473,17
ジャグラー島,658-674,6,15,-87.76470588235294,54.2873786407767,-142.05208452312965,17
ジャグラー島,658-674,6,16,-277.70588235294116,54.2873786407767,-331.99326099371785,17
ジャグラー島,658-674,6,17,365.11764705882354,54.2873786407767,310.83026841804684,17
ジャグラー島,658-674,6,18,-327.94117647058823,54.2873786407767,-382.2285551113649,17
ジャグラー島,658-674,6,19,138.2941176470588,54.2873786407767,84.00673900628212,17
ジャグラー島,658-674,6,20,79.23529411764706,54.2873786407767,24.947915476870357,17
ジャグラー島,658-674,6,21,38.588235294117645,54.2873786407767,-15.699143346659056,17
ジャグラー島,658-674,6,22,-267.29411764705884,54.2873786407767,-321.58149628783553,17
ジャグラー島,658-674,6,23,-212.11764705882354,54.2873786407767,-266.40502569960023,17
ジャグラー島,658-674,6,24,316.8235294117647,54.2873786407767,262.536150770988,17
ジャグラー島,658-674,6,25,151.23529411764707,54.2873786407767,96.94791547687038,17
ジャグラー島,658-674,6,26,42.0,54.2873786407767,-12.287378640776701,17
ジャグラー島,658-674,6,27,272.29411764705884,54.2873786407767,218.00673900628215,17
ジャグラー島,658-674,6,28,-365.7647058823529,54.2873786407767,-420.0520845231296,17
ジャグラー島,658-674,6,29,-11.066666666666666,54.2873786407767,-65.35404530744337,15
ジャグラー島,658-674,6,30,220.28571428571428,54.2873786407767,165.99833564493758,14
ジャグラー島,658-674,6,31,-230.0,54.2873786407767,-284.2873786407767,9
ジャグラー島,658-674,7,1,157.94117647058823,37.95890410958904,119.98227236099919,17
ジャグラー島,658-674,7,2,332.88235294117646,37.95890410958904,294.9234488315874,17
ジャグラー島,658-674,7,3,415.70588235294116,37.95890410958904,377.74697824335215,17
ジャグラー島,658-674,7,4,315.6470588235294,37.95890410958904,277.6881547139403,17
ジャグラー島,658-674,7,5,368.3333333333333,37.95890410958904,330.3744292237443,18
ジャグラー島,658-674,7,6,42.705882352941174,37.95890410958904,4.746978243352132,17
ジャグラー島,658-674,7,7,113.58823529411765,37.95890410958904,75.62933118452861,17
ジャグラー島,658-674,7,8,-154.35294117647058,37.95890410958904,-192.31184528605962,17
ジャグラー島,658-674,7,9,-434.0,37.95890410958904,-471.95890410958907,17
ジャグラー島,658-674,7,10,228.35294117647058,37.95890410958904,190.39403706688154,17
ジャグラー島,658-674,7,11,346.6470588235294,37.95890410958904,308.6881547139403,17
ジャグラー島,658-674,7,12,-88.82352941176471,37.95890410958904,-126.78243352135375,17
ジャグラー島,658-674,7,13,-503.94117647058823,37.95890410958904,-541.9000805801772,17
ジャグラー島,658-674,7,14,681.0,37.95890410958904,643.0410958904109,17
ジャグラー島,658-674,7,15,-279.0,37.95890410958904,-316.95890410958907,17
ジャグラー島,658-674,7,16,-168.35294117647058,37.95890410958904,-206.31184528605962,17
ジャグラー島,658-674,7,17,347.2352941176471,37.95890410958904,309.276390008058,17
ジャグラー島,658-674,7,18,103.3529411764706,37.95890410958904,65.39403706688155,17
ジャグラー島,658-674,7,19,-206.7058823529412,37.95890410958904,-244.66478646253023,17
ジャグラー島,658-674,7,20,-368.5882352941176,37.95890410958904,-406.54713940370664,17
ジャグラー島,658-674,7,21,-216.11764705882354,37.95890410958904,-254.07655116841258,17
ジャグラー島,658-674,7,22,463.7647058823529,37.95890410958904,425.80580177276386,17
ジャグラー島,658-674,7,23,-536.5294117647059,37.95890410958904,-574.4883158742949,17
ジャグラー島,658-674,7,24,880.5882352941177,37.95890410958904,842.6293311845286,17
ジャグラー島,658-674,7,25,-242.8235294117647,37.95890410958904,-280.7824335213537,17
ジャグラー島,658-674,7,26,-337.88235294117646,37.95890410958904,-375.84125705076553,17
ジャグラー島,658-674,7,27,-263.1875,37.95890410958904,-301.14640410958907,16
ジャグラー島,658-674,7,28,-384.0625,37.95890410958904,-422.02140410958907,16
ジャグラー島,658-674,7,29,577.2142857142857,37.95890410958904,539.2553816046966,14
ジャグラー島,658-674,7,30,159.23076923076923,37.95890410958904,121.27186512118018,13
ジャグラー島,658-674,7,31,-244.11111111111111,37.95890410958904,-282.07001522070016,9
ジャグラー島,658-674,8,1,-193.2058823529412,-43.68252427184466,-149.52335808109652,34
ジャグラー島,658-674,8,2,-42.0,-43.68252427184466,1.6825242718446631,34
ジャグラー島,658-674,8,3,-157.55882352941177,-43.68252427184466,-113.8762992575671,34
ジャグラー島,658-674,8,4,472.7647058823529,-43.68252427184466,516.4472301541975,34
ジャグラー島,658-674,8,5,-118.02777777777777,-43.68252427184466,-74.3452535059331,36
ジャグラー島,658-674,8,6,-182.58823529411765,-43.68252427184466,-138.90571102227298,34
ジャグラー島,658-674,8,7,191.0,-43.68252427184466,234.68252427184467,34
ジャグラー島,658-674,8,8,-120.20588235294117,-43.68252427184466,-76.52335808109652,34
ジャグラー島,658-674,8,9,303.97058823529414,-43.68252427184466,347.6531125071388,34
ジャグラー島,658-674,8,10,-151.5,-43.68252427184466,-107.81747572815533,34
ジャグラー島,658-674,8,11,14.147058823529411,-43.68252427184466,57.829583095374076,34
ジャグラー島,658-674,8,12,112.08823529411765,-43.68252427184466,155.77075956596232,34
ジャグラー島,658-674,8,13,-201.11764705882354,-43.68252427184466,-157.43512278697887,34
ジャグラー島,658-674,8,14,455.0,-43.68252427184466,498.68252427184467,34
ジャグラー島,658-674,8,15,167.91176470588235,-43.68252427184466,211.59428897772702,34
ジャグラー島,658-674,8,16,-169.0,-43.68252427184466,-125.31747572815533,34
ジャグラー島,658-674,8,17,-285.1470588235294,-43.68252427184466,-241.46453455168472,34
ジャグラー島,658-674,8,18,367.55882352941177,-43.68252427184466,411.24134780125644,34
ジャグラー島,658-674,8,19,-282.3529411764706,-43.68252427184466,-238.67041690462594,34
ジャグラー島,658-674,8,20,-303.02941176470586,-43.68252427184466,-259.3468874928612,34
ジャグラー島,658-674,8,21,-130.26470588235293,-43.68252427184466,-86.58218161050826,34
ジャグラー島,658-674,8,22,-84.08823529411765,-43.68252427184466,-40.40571102227299,34
ジャグラー島,658-674,8,23,-15.676470588235293,-43.68252427184466,28.00605368360937,34
ジャグラー島,658-674,8,24,-129.52941176470588,-43.68252427184466,-85.84688749286121,34
ジャグラー島,658-674,8,25,-148.02941176470588,-43.68252427184466,-104.34688749286121,34
ジャグラー島,658-674,8,26,-203.64705882352942,-43.68252427184466,-159.96453455168475,34
ジャグラー島,658-674,8,27,-127.08823529411765,-43.68252427184466,-83.40571102227298,34
ジャグラー島,658-674,8,28,-284.94117647058823,-43.68252427184466,-241.25865219874356,34
ジャグラー島,658-674,8,29,-165.6,-43.68252427184466,-121.91747572815532,30
ジャグラー島,658-674,8,30,197.21428571428572,-43.68252427184466,240.8968099861304,28
ジャグラー島,658-674,8,31,-166.44444444444446,-43.68252427184466,-122.76192017259979,18
ジャグラー島,658-674,9,1,-300.6470588235294,-12.153398058252428,-288.49366076527696,34
ジャグラー島,658-674,9,2,171.05882352941177,-12.153398058252428,183.2122215876642,34
ジャグラー島,658-674,9,3,-192.11764705882354,-12.153398058252428,-179.9642490005711,34
ジャグラー島,658-674,9,4,-283.20588235294116,-12.153398058252428,-271.0524842946887,34
ジャグラー島,658-674,9,5,611.0555555555555,-12.153398058252428,623.2089536138079,36
ジャグラー島,658-674,9,6,19.852941176470587,-12.153398058252428,32.006339234723015,34
ジャグラー島,658-674,9,7,23.764705882352942,-12.153398058252428,35.91810394060537,34
ジャグラー島,658-674,9,8,77.61764705882354,-12.153398058252428,89.77104511707597,34
ジャグラー島,658-674,9,9,-247.35294117647058,-12.153398058252428,-235.19954311821814,34
ジャグラー島,658-674,9,10,-209.8235294117647,-12.153398058252428,-197.67013135351226,34
ジャグラー島,658-674,9,11,382.55882352941177,-12.153398058252428,394.7122215876642,34
ジャグラー島,658-674,9,12,-4.5588235294117645,-12.153398058252428,7.594574528840663,34
ジャグラー島,658-674,9,13,27.264705882352942,-12.153398058252428,39.41810394060537,34
ジャグラー島,658-674,9,14,23.823529411764707,-12.153398058252428,35.97692747001713,34
ジャグラー島,658-674,9,15,35.911764705882355,-12.153398058252428,48.06516276413478,34
ジャグラー島,658-674,9,16,105.8529411764706,-12.153398058252428,118.00633923472301,34
ジャグラー島,658-674,9,17,183.85294117647058,-12.153398058252428,196.00633923472301,34
ジャグラー島,658-674,9,18,-55.794117647058826,-12.153398058252428,-43.6407195888064,34
ジャグラー島,658-674,9,19,-366.61764705882354,-12.153398058252428,-354.4642490005711,34
ジャグラー島,658-674,9,20,-254.14705882352942,-12.153398058252428,-241.99366076527699,34
ジャグラー島,658-674,9,21,275.1470588235294,-12.153398058252428,287.3004568817818,34
ジャグラー島,658-674,9,22,-140.08823529411765,-12.153398058252428,-127.93483723586522,34
ジャグラー島,658-674,9,23,37.588235294117645,-12.153398058252428,49.74163335237007,34
ジャグラー島,658-674,9,24,101.94117647058823,-12.153398058252428,114.09457452884067,34
ジャグラー島,658-674,9,25,-283.8529411764706,-12.153398058252428,-271.6995431182182,34
ジャグラー島,658-674,9,26,-380.6764705882353,-12.153398058252428,-368.52307252998287,34
ジャグラー島,658-674,9,27,461.3529411764706,-12.153398058252428,473.50633923472304,34
ジャグラー島,658-674,9,28,-133.85294117647058,-12.153398058252428,-121.69954311821814,34
ジャグラー島,658-674,9,29,-355.43333333333334,-12.153398058252428,-343.2799352750809,30
ジャグラー島,658-674,9,30,163.75,-12.153398058252428,175.90339805825244,28
ジャグラー島,658-674,9,31,167.61111111111111,-12.153398058252428,179.76450916936355,18
ジャグラー島,675-691,0,1,59.73529411764706,-55.17281553398058,114.90810965162764,34
ジャグラー島,675-691,0,2,-271.6764705882353,-55.17281553398058,-216.50365505425472,34
ジャグラー島,675-691,0,3,-56.705882352941174,-55.17281553398058,-1.5330668189605916,34
ジャグラー島,675-691,0,4,-134.55882352941177,-55.17281553398058,-79.38600799543119,34
ジャグラー島,675-691,0,5,-400.52777777777777,-55.17281553398058,-345.3549622437972,36
ジャグラー島,675-691,0,6,-72.8529411764706,-55.17281553398058,-17.68012564249001,34
ジャグラー島,675-691,0,7,86.11764705882354,-55.17281553398058,141.29046259280412,34
ジャグラー島,675-691,0,8,137.64705882352942,-55.17281553398058,192.81987435751,34
ジャグラー島,675-691,0,9,-281.7647058823529,-55.17281553398058,-226.59189034837235,34
ジャグラー島,675-691,0,10,226.05882352941177,-55.17281553398058,281.2316390633923,34
ジャグラー島,675-691,0,11,-254.2941176470588,-55.17281553398058,-199.12130211307823,34
ジャグラー島,675-691,0,12,-19.235294117647058,-55.17281553398058,35.937521416333524,34
ジャグラー島,675-691,0,13,95.26470588235294,-55.17281553398058,150.43752141633354,34
ジャグラー島,675-691,0,14,175.58823529411765,-55.17281553398058,230.76105082809823,34
ジャグラー島,675-691,0,15,-241.44117647058823,-55.17281553398058,-186.26836093660765,34
ジャグラー島,675-691,0,16,87.44117647058823,-55.17281553398058,142.61399200456881,34
ジャグラー島,675-691,0,17,326.0882352941176,-55.17281553398058,381.2610508280982,34
ジャグラー島,675-691,0,18,221.94117647058823,-55.17281553398058,277.1139920045688,34
ジャグラー島,675-691,0,19,-94.73529411764706,-55.17281553398058,-39.562478583666476,34
ジャグラー島,675-691,0,20,21.91176470588235,-55.17281553398058,77.08458023986293,34
ジャグラー島,675-691,0,21,-100.76470588235294,-55.17281553398058,-45.59189034837236,34
ジャグラー島,675-691,0,22,46.14705882352941,-55.17281553398058,101.31987435751,34
ジャグラー島,675-691,0,23,-37.411764705882355,-55.17281553398058,17.761050828098227,34
ジャグラー島,675-691,0,24,-278.11764705882354,-55.17281553398058,-222.94483152484295,34
ジャグラー島,675-691,0,25,-170.85294117647058,-55.17281553398058,-115.68012564249,34
ジャグラー島,675-691,0,26,-190.55882352941177,-55.17281553398058,-135.38600799543119,34
ジャグラー島,675-691,0,27,-143.85294117647058,-55.17281553398058,-88.68012564249,34
ジャグラー島,675-691,0,28,-272.9117647058824,-55.17281553398058,-217.7389491719018,34
ジャグラー島,675-691,0,29,-23.5,-55.17281553398058,31.672815533980582,30
ジャグラー島,675-691,0,30,-164.28571428571428,-55.17281553398058,-109.1128987517337,28
ジャグラー島,675-691,0,31,87.83333333333333,-55.17281553398058,143.00614886731393,18
ジャグラー島,675-691,1,1,-468.6470588235294,-15.292233009708738,-453.35482581382064,34
ジャグラー島,675-691,1,2,388.2647058823529,-15.292233009708738,403.5569388920617,34
ジャグラー島,675-691,1,3,-67.29411764705883,-15.292233009708738,-52.00188463735009,34
ジャグラー島,675-691,1,4,22.470588235294116,-15.292233009708738,37.762821245002854,34
ジャグラー島,675-691,1,5,-165.80555555555554,-15.292233009708738,-150.5133225458468,36
ジャグラー島,675-691,1,6,211.7941176470588,-15.292233009708738,227.08635065676754,34
ジャグラー島,675-691,1,7,20.529411764705884,-15.292233009708738,35.82164477441462,34
ジャグラー島,675-691,1,8,95.08823529411765,-15.292233009708738,110.38046830382639,34
ジャグラー島,675-691,1,9,-74.23529411764706,-15.292233009708738,-58.94306110793832,34
ジャグラー島,675-691,1,10,205.26470588235293,-15.292233009708738,220.55693889206168,34
ジャグラー島,675-691,1,11,-237.11764705882354,-15.292233009708738,-221.82541404911478,34
ジャグラー島,675-691,1,12,21.794117647058822,-15.292233009708738,37.086350656767564,34
ジャグラー島,675-691,1,13,-0.47058823529411764,-15.292233009708738,14.82164477441462,34
ジャグラー島,675-691,1,14,253.61764705882354,-15.292233009708738,268.9098800685323,34
ジャグラー島,675-691,1,15,-81.88235294117646,-15.292233009708738,-66.59011993146773,34
ジャグラー島,675-691,1,16,119.44117647058823,-15.292233009708738,134.73340948029698,34
ジャグラー島,675-691,1,17,190.02941176470588,-15.292233009708738,205.3216447744146,34
ジャグラー島,675-691,1,18,126.26470588235294,-15.292233009708738,141.55693889206168,34
ジャグラー島,675-691,1,19,23.323529411764707,-15.292233009708738,38.61576242147345,34
ジャグラー島,675-691,1,20,-138.2058823529412,-15.292233009708738,-122.91364934323245,34
ジャグラー島,675-691,1,21,-53.205882352941174,-15.292233009708738,-37.913649343232436,34
ジャグラー島,675-691,1,22,-218.0,-15.292233009708738,-202.70776699029125,34
ジャグラー島,675-691,1,23,-302.70588235294116,-15.292233009708738,-287.4136493432324,34
ジャグラー島,675-691,1,24,-96.08823529411765,-15.292233009708738,-80.79600228440891,34
ジャグラー島,675-691,1,25,296.44117647058823,-15.292233009708738,311.733409480297,34
ジャグラー島,675-691,1,26,11.735294117647058,-15.292233009708738,27.027527127355796,34
ジャグラー島,675-691,1,27,-89.08823529411765,-15.292233009708738,-73.79600228440891,34
ジャグラー島,675-691,1,28,-214.3235294117647,-15.292233009708738,-199.03129640205594,34
ジャグラー島,675-691,1,29,-252.36666666666667,-15.292233009708738,-237.07443365695792,30
ジャグラー島,675-691,1,30,241.14285714285714,-15.292233009708738,256.43509015256586,28
ジャグラー島,675-691,1,31,-393.6666666666667,-15.292233009708738,-378.37443365695793,18
ジャグラー島,675-691,2,1,349.1764705882353,39.219844357976655,309.9566262302586,17
ジャグラー島,675-691,2,2,656.0625,39.219844357976655,616.8426556420234,16
ジャグラー島,675-691,2,3,1.588235294117647,39.219844357976655,-37.63160906385901,17
ジャグラー島,675-691,2,4,567.4117647058823,39.219844357976655,528.1919203479057,17
ジャグラー島,675-691,2,5,-263.27777777777777,39.219844357976655,-302.49762213575445,18
ジャグラー島,675-691,2,6,-41.64705882352941,39.219844357976655,-80.86690318150607,17
ジャグラー島,675-691,2,7,480.2352941176471,39.219844357976655,441.01544975967045,17
ジャグラー島,675-691,2,8,-514.5294117647059,39.219844357976655,-553.7492561226825,17
ジャグラー島,675-691,2,9,-46.1764705882353,39.219844357976655,-85.39631494621196,17
ジャグラー島,675-691,2,10,86.94117647058823,39.219844357976655,47.72133211261158,17
ジャグラー島,675-691,2,11,-147.35294117647058,39.219844357976655,-186.57278553444723,17
ジャグラー島,675-691,2,12,243.76470588235293,39.219844357976655,204.54486152437627,17
ジャグラー島,675-691,2,13,-183.05882352941177,39.219844357976655,-222.27866788738842,17
ジャグラー島,675-691,2,14,-204.2941176470588,39.219844357976655,-243.51396200503547,17
ジャグラー島,675-691,2,15,217.23529411764707,39.219844357976655,178.01544975967042,17
ジャグラー島,675-691,2,16,-286.29411764705884,39.219844357976655,-325.5139620050355,17
ジャグラー島,675-691,2,17,-243.05882352941177,39.219844357976655,-282.27866788738845,17
ジャグラー島,675-691,2,18,112.6470588235294,39.219844357976655,73.42721446555275,17
ジャグラー島,675-691,2,19,-427.8235294117647,39.219844357976655,-467.0433737697414,17
ジャグラー島,675-691,2,20,326.5882352941176,39.219844357976655,287.36839093614094,17
ジャグラー島,675-691,2,21,110.58823529411765,39.219844357976655,71.368390936141,17
ジャグラー島,675-691,2,22,-536.4117647058823,39.219844357976655,-575.631609063859,17
ジャグラー島,675-691,2,23,-283.47058823529414,39.219844357976655,-322.69043259327077,17
ジャグラー島,675-691,2,24,132.76470588235293,39.219844357976655,93.54486152437627,17
ジャグラー島,675-691,2,25,654.9411764705883,39.219844357976655,615.7213321126117,17
ジャグラー島,675-691,2,26,154.23529411764707,39.219844357976655,115.01544975967042,17
ジャグラー島,675-691,2,27,104.82352941176471,39.219844357976655,65.60368505378806,17
ジャグラー島,675-691,2,28,-85.76470588235294,39.219844357976655,-124.9845502403296,17
ジャグラー島,675-691,2,29,304.8,39.219844357976655,265.5801556420233,15
ジャグラー島,675-691,2,30,303.5,39.219844357976655,264.2801556420234,14
ジャグラー島,675-691,2,31,-405.77777777777777,39.219844357976655,-444.99762213575445,9
ジャグラー島,675-691,3,1,-2.0588235294117645,-29.518446601941747,27.459623072529983,17
ジャグラー島,675-691,3,2,699.7058823529412,-29.518446601941747,729.2243289548829,17
ジャグラー島,675-691,3,3,-103.52941176470588,-29.518446601941747,-74.01096516276414,17
ジャグラー島,675-691,3,4,-64.3529411764706,-29.518446601941747,-34.83449457452885,17
ジャグラー島,675-691,3,5,429.94444444444446,-29.518446601941747,459.4628910463862,18
ジャグラー島,675-691,3,6,65.82352941176471,-29.518446601941747,95.34197601370646,17
ジャグラー島,675-691,3,7,245.23529411764707,-29.518446601941747,274.7537407195888,17
ジャグラー島,675-691,3,8,-132.35294117647058,-29.518446601941747,-102.83449457452883,17
ジャグラー島,675-691,3,9,-403.94117647058823,-29.518446601941747,-374.42272986864646,17
ジャグラー島,675-691,3,10,-466.70588235294116,-29.518446601941747,-437.1874357509994,17
ジャグラー島,675-691,3,11,-110.3529411764706,-29.518446601941747,-80.83449457452885,17
ジャグラー島,675-691,3,12,51.529411764705884,-29.518446601941747,81.04785836664763,17
ジャグラー島,675-691,3,13,205.2941176470588,-29.518446601941747,234.81256424900056,17
ジャグラー島,675-691,3,14,-288.52941176470586,-29.518446601941747,-259.01096516276414,17
ジャグラー島,675-691,3,15,-469.05882352941177,-29.518446601941747,-439.54037692747,17
ジャグラー島,675-691,3,16,179.47058823529412,-29.518446601941747,208.98903483723586,17
ジャグラー島,675-691,3,17,314.52941176470586,-29.518446601941747,344.0478583666476,17
ジャグラー島,675-691,3,18,-1.8235294117647058,-29.518446601941747,27.69491719017704,17
ジャグラー島,675-691,3,19,101.82352941176471,-29.518446601941747,131.34197601370647,17
ジャグラー島,675-691,3,20,105.70588235294117,-29.518446601941747,135.22432895488294,17
ジャグラー島,675-691,3,21,147.05882352941177,-29.518446601941747,176.57727013135352,17
ジャグラー島,675-691,3,22,-340.94117647058823,-29.518446601941747,-311.42272986864646,17
ジャグラー島,675-691,3,23,-19.41176470588235,-29.518446601941747,10.106681896059396,17
ジャグラー島,675-691,3,24,-428.70588235294116,-29.518446601941747,-399.1874357509994,17
ジャグラー島,675-691,3,25,37.88235294117647,-29.518446601941747,67.40079954311821,17
ジャグラー島,675-691,3,26,-275.0,-29.518446601941747,-245.48155339805825,17
ジャグラー島,675-691,3,27,169.23529411764707,-29.518446601941747,198.75374071958882,17
ジャグラー島,675-691,3,28,-297.94117647058823,-29.518446601941747,-268.42272986864646,17
ジャグラー島,675-691,3,29,-22.733333333333334,-29.518446601941747,6.785113268608413,15
ジャグラー島,675-691,3,30,-238.71428571428572,-29.518446601941747,-209.19583911234398,14
ジャグラー島,675-691,3,31,-97.11111111111111,-29.518446601941747,-67.59266450916937,9
ジャグラー島,675-691,4,1,-149.58823529411765,-21.299029126213593,-128.28920616790407,17
ジャグラー島,675-691,4,2,-150.2941176470588,-21.299029126213593,-128.99508852084523,17
ジャグラー島,675-691,4,3,-362.05882352941177,-21.299029126213593,-340.75979440319816,17
ジャグラー島,675-691,4,4,696.4705882352941,-21.299029126213593,717.7696173615077,17
ジャグラー島,675-691,4,5,-158.5,-21.299029126213593,-137.20097087378642,18
ジャグラー島,675-691,4,6,217.11764705882354,-21.299029126213593,238.41667618503712,17
ジャグラー島,675-691,4,7,28.764705882352942,-21.299029126213593,50.06373500856654,17
ジャグラー島,675-691,4,8,148.88235294117646,-21.299029126213593,170.18138206739005,17
ジャグラー島,675-691,4,9,45.11764705882353,-21.299029126213593,66.41667618503712,17
ジャグラー島,675-691,4,10,-179.2941176470588,-21.299029126213593,-157.99508852084523,17
ジャグラー島,675-691,4,11,8.235294117647058,-21.299029126213593,29.53432324386065,17
ジャグラー島,675-691,4,12,-185.7058823529412,-21.299029126213593,-164.4068532267276,17
ジャグラー島,675-691,4,13,178.05882352941177,-21.299029126213593,199.35785265562535,17
ジャグラー島,675-691,4,14,522.4117647058823,-21.299029126213593,543.7107938320959,17
ジャグラー島,675-691,4,15,2.0588235294117645,-21.299029126213593,23.357852655625358,17
ジャグラー島,675-691,4,16,-222.76470588235293,-21.299029126213593,-201.46567675613935,17
ジャグラー島,675-691,4,17,-23.88235294117647,-21.299029126213593,-2.5833238149628777,17
ジャグラー島,675-691,4,18,-457.88235294117646,-21.299029126213593,-436.58332381496285,17
ジャグラー島,675-691,4,19,378.70588235294116,-21.299029126213593,400.00491147915477,17
ジャグラー島,675-691,4,20,-422.47058823529414,-21.299029126213593,-401.17155910908053,17
ジャグラー島,675-691,4,21,-60.94117647058823,-21.299029126213593,-39.642147344374635,17
ジャグラー島,675-691,4,22,25.823529411764707,-21.299029126213593,47.1225585379783,17
ジャグラー島,675-691,4,23,106.29411764705883,-21.299029126213593,127.59314677327242,17
ジャグラー島,675-691,4,24,-438.29411764705884,-21.299029126213593,-416.99508852084523,17
ジャグラー島,675-691,4,25,-261.6470588235294,-21.299029126213593,-240.3480296973158,17
ジャグラー島,675-691,4,26,62.23529411764706,-21.299029126213593,83.53432324386065,17
ジャグラー島,675-691,4,27,-58.11764705882353,-21.299029126213593,-36.81861793260994,17
ジャグラー島,675-691,4,28,100.23529411764706,-21.299029126213593,121.53432324386065,17
ジャグラー島,675-691,4,29,401.6,-21.299029126213593,422.89902912621363,15
ジャグラー島,675-691,4,30,-103.5,-21.299029126213593,-82.2009708737864,14
ジャグラー島,675-691,4,31,-555.3333333333334,-21.299029126213593,-534.0343042071198,9
ジャグラー島,675-691,5,1,249.08823529411765,131.6757281553398,117.41250713877784,34
