date,month,weekday,expert,model,target_label,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,confidence_band,operational_pick_tail,operational_pick_source,operational_pick_pred,operational_pick_actual_raw_diff,operational_pick_in_actual_top2,top1_is_avoid,top2_is_avoid,hit_at_2,hit_at_3,pred_span_quartile,rolling_median,zscore,is_anomaly,anomaly_direction,is_hit_rate_miss_day,difficulty_failure,actual_top1_tail,actual_top2_tail,actual_top3_tail,actual_top1_diff,actual_top2_diff,actual_top3_diff,loss_scenario,loss_value,chosen_tail,top1_match,top2_match,top3_match,rescue_source
2026-01-20,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.422852575718785,8500.0,0.5,0.422852575718785,2,0.0267346747641073,7400.0,0.5,0.0267346747641073,0.3961179009546777,high,5,top1_default,0.422852575718785,8500.0,1,0,0,1.0,1.0,Q3,169.5,0.4404430134973731,0,normal,0,hit_day,5,2,3,8500.0,7400.0,4600.0,hit1,0.0,5,1,1,0,rank1
2026-01-20,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.9938661242685848,28400.0,0.5,0.9938661242685848,9,0.9836428101636128,22500.0,0.5,0.9836428101636128,0.0102233141049719,low,6,top1_default,0.9938661242685848,28400.0,1,0,0,1.0,1.0,Q1,169.5,0.4404430134973731,0,normal,0,hit_day,6,9,3,28400.0,22500.0,17700.0,hit1,0.0,6,1,1,0,rank1
2026-01-21,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,4,0.7487706398035778,40800.0,0.5,0.7487706398035778,2,0.635544363397544,30500.0,0.5,0.635544363397544,0.1132262764060337,medium,4,top1_default,0.7487706398035778,40800.0,1,0,0,1.0,1.0,Q2,169.5,0.8666313857923647,0,normal,0,hit_day,4,3,2,40800.0,33300.0,30500.0,hit1,0.0,4,1,0,0,rank1
2026-01-21,2026-01,Wednesday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,9,0.9498706453645412,13200.0,0.5,0.9498706453645412,4,0.0836558372406733,900.0,0.5,0.0836558372406733,0.8662148081238679,high,9,top1_default,0.9498706453645412,13200.0,1,0,0,1.0,1.0,Q4,169.5,0.8666313857923647,0,normal,0,hit_day,9,8,0,13200.0,6500.0,6200.0,hit1,0.0,9,1,0,0,rank1
2026-01-21,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,0,0.9604191432203896,25700.0,0.5,0.9604191432203896,5,0.008646797606839,9300.0,0.5,0.008646797606839,0.9517723456135506,high,0,top1_default,0.9604191432203896,25700.0,1,0,0,1.0,1.0,Q4,169.5,0.8666313857923647,0,normal,0,hit_day,0,5,9,25700.0,9300.0,6700.0,hit1,0.0,0,1,1,0,rank1
2026-01-22,2026-01,Thursday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,6,0.560018241857927,22100.0,0.5,0.560018241857927,5,0.4639268128242683,21700.0,0.5,0.4639268128242683,0.0960914290336587,low,6,top1_default,0.560018241857927,22100.0,1,0,0,1.0,1.0,Q2,176.5,0.2273256717508132,0,normal,0,hit_day,6,5,2,22100.0,21700.0,10200.0,hit1,0.0,6,1,1,0,rank1
2026-01-22,2026-01,Thursday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,3,0.0617793315797202,5900.0,0.5,0.0617793315797202,6,0.0294239204014507,7800.0,0.5,0.0294239204014507,0.0323554111782694,low,3,top1_default,0.0617793315797202,5900.0,0,0,0,1.0,1.0,Q1,176.5,0.2273256717508132,0,normal,0,hit_day,4,6,7,7800.0,7800.0,6600.0,miss1_hit2,0.0,6,0,1,0,rank2
2026-01-22,2026-01,Thursday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,0,0.9924317392930668,28100.0,0.5,0.9924317392930668,1,0.9783226735341264,25200.0,0.5,0.9783226735341264,0.0141090657589406,low,0,top1_default,0.9924317392930668,28100.0,1,0,0,1.0,1.0,Q1,176.5,0.2273256717508132,0,normal,0,hit_day,3,0,1,39000.0,28100.0,25200.0,hit1,10900.0,0,1,0,0,rank1
2026-01-23,2026-01,Friday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,4,0.7622920441950799,22300.0,0.5,0.7622920441950799,2,0.0619447486712567,19200.0,0.5,0.0619447486712567,0.7003472955238231,high,4,top1_default,0.7622920441950799,22300.0,1,0,0,1.0,1.0,Q4,176.5,-0.9877134487745847,0,normal,0,hit_day,4,2,9,22300.0,19200.0,10200.0,hit1,0.0,4,1,1,0,rank1
2026-01-23,2026-01,Friday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.461569135710025,7500.0,0.5,0.461569135710025,4,0.0263642192775788,5400.0,0.5,0.0263642192775788,0.4352049164324462,high,5,top1_default,0.461569135710025,7500.0,1,0,0,1.0,1.0,Q3,176.5,-0.9877134487745847,0,normal,0,hit_day,5,0,4,7500.0,6300.0,5400.0,hit1,0.0,5,1,0,0,rank1
2026-01-23,2026-01,Friday,3F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,0,0.7190762869731853,9400.0,0.5,0.7190762869731853,5,0.3582320885146792,10400.0,0.5,0.3582320885146792,0.360844198458506,high,0,top1_default,0.7190762869731853,9400.0,1,0,0,1.0,1.0,Q3,176.5,-0.9877134487745847,0,normal,0,hit_day,5,0,6,10400.0,9400.0,6200.0,hit1,1000.0,0,1,1,0,rank1
2026-01-24,2026-01,Saturday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,7,0.6753448098136271,31800.0,0.5,0.6753448098136271,6,0.5510617836774996,32000.0,0.5,0.5510617836774996,0.1242830261361275,medium,7,top1_default,0.6753448098136271,31800.0,1,0,0,1.0,1.0,Q2,176.5,0.18904907360623355,0,normal,0,hit_day,6,7,0,32000.0,31800.0,15300.0,hit1,200.0,7,1,1,0,rank1
2026-01-24,2026-01,Saturday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,0,0.9895293282155412,17500.0,0.5,0.9895293282155412,1,0.9552425072906424,16300.0,0.5,0.9552425072906424,0.0342868209248989,low,0,top1_default,0.9895293282155412,17500.0,1,0,0,1.0,1.0,Q1,176.5,0.18904907360623355,0,normal,0,hit_day,0,1,5,17500.0,16300.0,13500.0,hit1,0.0,0,1,1,0,rank1
2026-01-24,2026-01,Saturday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.950307520105791,24800.0,0.5,0.950307520105791,4,0.8889699141335271,22700.0,0.5,0.8889699141335271,0.0613376059722639,low,6,top1_default,0.950307520105791,24800.0,1,0,0,1.0,1.0,Q2,176.5,0.18904907360623355,0,normal,0,hit_day,6,4,2,24800.0,22700.0,15200.0,hit1,0.0,6,1,1,0,rank1
2026-01-25,2026-01,Sunday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,5,0.5666513080794651,23200.0,0.5,0.5666513080794651,6,0.0120843847048333,15300.0,0.5,0.0120843847048333,0.5545669233746318,high,5,top1_default,0.5666513080794651,23200.0,1,0,0,1.0,1.0,Q4,169.5,-0.38116190113832843,0,normal,0,hit_day,5,6,7,23200.0,15300.0,12600.0,hit1,0.0,5,1,1,0,rank1
2026-01-25,2026-01,Sunday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.0674390567825131,8400.0,0.5,0.0674390567825131,2,0.04393460068971,5400.0,0.5,0.04393460068971,0.0235044560928031,low,5,top1_default,0.0674390567825131,8400.0,1,0,0,1.0,1.0,Q1,169.5,-0.38116190113832843,0,normal,0,hit_day,3,5,9,9600.0,8400.0,7700.0,hit1,1200.0,5,1,0,0,rank1
2026-01-25,2026-01,Sunday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,4,0.9819757536998952,34200.0,0.5,0.9819757536998952,8,0.9219201358161784,21500.0,0.5,0.9219201358161784,0.0600556178837167,low,4,top1_default,0.9819757536998952,34200.0,1,0,0,1.0,1.0,Q2,169.5,-0.38116190113832843,0,normal,0,hit_day,4,8,5,34200.0,21500.0,19900.0,hit1,0.0,4,1,1,0,rank1
2026-01-26,2026-01,Monday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,5,0.9618017595645748,28200.0,0.5,0.9618017595645748,7,0.4845504318026827,19700.0,0.5,0.4845504318026827,0.4772513277618919,high,5,top1_default,0.9618017595645748,28200.0,1,0,0,1.0,1.0,Q3,175.5,0.015724170520958647,0,normal,0,hit_day,5,7,8,28200.0,19700.0,16600.0,hit1,0.0,5,1,1,0,rank1
2026-01-26,2026-01,Monday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.7197876298832059,8900.0,0.5,0.7197876298832059,3,0.1419455508040079,7900.0,0.5,0.1419455508040079,0.5778420790791979,high,5,top1_default,0.7197876298832059,8900.0,1,0,0,1.0,1.0,Q4,175.5,0.015724170520958647,0,normal,0,hit_day,5,3,2,8900.0,7900.0,5500.0,hit1,0.0,5,1,1,0,rank1
2026-01-26,2026-01,Monday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,8,0.997891509471426,41200.0,0.5,0.997891509471426,0,0.4523387511183602,18000.0,0.5,0.4523387511183602,0.5455527583530659,high,8,top1_default,0.997891509471426,41200.0,1,0,0,1.0,1.0,Q4,175.5,0.015724170520958647,0,normal,0,hit_day,8,0,4,41200.0,18000.0,12200.0,hit1,0.0,8,1,1,0,rank1
2026-01-27,2026-01,Tuesday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,8,0.1664245104875235,29600.0,0.5,0.1664245104875235,0,0.0051264715151725,9900.0,0.5,0.0051264715151725,0.1612980389723509,medium,8,top1_default,0.1664245104875235,29600.0,1,0,0,1.0,1.0,Q2,179.0,0.9488888980581913,0,normal,0,hit_day,8,7,2,29600.0,13600.0,12300.0,hit1,0.0,8,1,0,0,rank1
2026-01-27,2026-01,Tuesday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,7,0.9771823457852667,27800.0,0.5,0.9771823457852667,1,0.8025446054024585,17100.0,0.5,0.8025446054024585,0.1746377403828083,medium,7,top1_default,0.9771823457852667,27800.0,1,0,0,1.0,1.0,Q2,179.0,0.9488888980581913,0,normal,0,hit_day,7,1,0,27800.0,17100.0,12100.0,hit1,0.0,7,1,1,0,rank1
2026-01-27,2026-01,Tuesday,3F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,1.25,6,0.9428871467099964,31400.0,0.5,0.9428871467099964,3,0.8670966432887933,37900.0,0.5,0.8670966432887933,0.0757905034212029,low,6,top1_default,0.9428871467099964,31400.0,1,0,0,1.0,1.0,Q2,179.0,0.9488888980581913,0,normal,0,hit_day,3,6,7,37900.0,31400.0,24800.0,hit1,6500.0,6,1,1,0,rank1
2026-01-28,2026-01,Wednesday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,1,0.2808451917639938,45600.0,0.5,0.2808451917639938,4,0.0064857649509858,-5800.0,0.5,0.0064857649509858,0.274359426813008,medium,1,top1_default,0.2808451917639938,45600.0,1,0,0,1.0,1.0,Q3,172.0,-1.212638040688185,0,normal,0,hit_day,1,9,5,45600.0,15300.0,15000.0,hit1,0.0,1,1,0,0,rank1
2026-01-28,2026-01,Wednesday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.963479993455637,19400.0,0.5,0.963479993455637,5,0.0086123349817095,-4200.0,0.5,0.0086123349817095,0.9548676584739274,high,6,top1_default,0.963479993455637,19400.0,1,0,0,1.0,1.0,Q4,172.0,-1.212638040688185,0,normal,0,hit_day,6,7,8,19400.0,4700.0,4100.0,hit1,0.0,6,1,0,0,rank1
2026-01-28,2026-01,Wednesday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.4458781709183146,13400.0,0.5,0.4458781709183146,8,0.0051268776685796,-20300.0,0.5,0.0051268776685796,0.4407512932497349,high,5,top1_default,0.4458781709183146,13400.0,1,0,0,1.0,1.0,Q3,172.0,-1.212638040688185,0,normal,0,hit_day,5,2,3,13400.0,4200.0,2500.0,hit1,0.0,5,1,0,0,rank1
2026-01-29,2026-01,Thursday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,6,0.3484567417749266,23900.0,0.5,0.3484567417749266,7,0.0010565207566263,-12100.0,0.5,0.0010565207566263,0.3474002210183003,high,6,top1_default,0.3484567417749266,23900.0,1,0,0,1.0,1.0,Q3,163.0,-1.042480559659666,0,normal,0,hit_day,6,9,4,23900.0,8900.0,-1700.0,hit1,0.0,6,1,0,0,rank1
2026-01-29,2026-01,Thursday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,0,0.9477263190657084,10200.0,0.5,0.9477263190657084,1,0.5566222127472128,8500.0,0.5,0.5566222127472128,0.3911041063184954,high,0,top1_default,0.9477263190657084,10200.0,1,0,0,1.0,1.0,Q3,163.0,-1.042480559659666,0,normal,0,hit_day,0,1,8,10200.0,8500.0,6800.0,hit1,0.0,0,1,1,0,rank1
2026-01-29,2026-01,Thursday,3F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,1.0,0,0.3063492752437529,19300.0,0.5,0.3063492752437529,2,0.291520905264433,8800.0,0.5,0.291520905264433,0.0148283699793199,low,0,top1_default,0.3063492752437529,19300.0,1,0,0,1.0,1.0,Q1,163.0,-1.042480559659666,0,normal,0,hit_day,0,2,4,19300.0,8800.0,7700.0,hit1,0.0,0,1,1,0,rank1
2026-01-30,2026-01,Friday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,6,0.9820228585395968,43800.0,0.5,0.9820228585395968,3,0.939673914419187,40700.0,0.5,0.939673914419187,0.0423489441204097,low,6,top1_default,0.9820228585395968,43800.0,1,0,0,1.0,1.0,Q2,163.0,0.3893769742163311,0,normal,0,hit_day,6,3,7,43800.0,40700.0,25300.0,hit1,0.0,6,1,1,0,rank1
2026-01-30,2026-01,Friday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,9,0.6995828662489433,17000.0,0.5,0.6995828662489433,1,0.4113965379178303,11100.0,0.5,0.4113965379178303,0.2881863283311129,medium,9,top1_default,0.6995828662489433,17000.0,1,0,0,1.0,1.0,Q3,163.0,0.3893769742163311,0,normal,0,hit_day,9,1,5,17000.0,11100.0,6100.0,hit1,0.0,9,1,1,0,rank1
2026-01-30,2026-01,Friday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,3,0.8847072194346441,23300.0,0.5,0.8847072194346441,9,0.2193142769056989,10200.0,0.5,0.2193142769056989,0.6653929425289452,high,3,top1_default,0.8847072194346441,23300.0,1,0,0,1.0,1.0,Q4,163.0,0.3893769742163311,0,normal,0,hit_day,3,8,9,23300.0,10500.0,10200.0,hit1,0.0,3,1,0,0,rank1
2026-01-31,2026-01,Saturday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,7,0.1733739876763787,24800.0,0.5,0.1733739876763787,6,0.0017728395452158,-3800.0,0.5,0.0017728395452158,0.1716011481311629,medium,7,top1_default,0.1733739876763787,24800.0,1,0,0,1.0,1.0,Q2,163.0,-2.6788118651726456,1,low_anomaly,0,hit_day,7,9,3,24800.0,-2700.0,-2800.0,hit1,0.0,7,1,0,0,rank1
2026-01-31,2026-01,Saturday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,9,0.0148697946805782,5200.0,0.5,0.0148697946805782,4,0.0064451369942754,6300.0,0.5,0.0064451369942754,0.0084246576863027,low,9,top1_default,0.0148697946805782,5200.0,0,0,0,1.0,1.0,Q1,163.0,-2.6788118651726456,1,low_anomaly,0,hit_day,1,4,9,7300.0,6300.0,5200.0,miss1_hit2,1000.0,4,0,1,0,rank2
2026-01-31,2026-01,Saturday,3F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,8,0.0130001798035464,-5100.0,0.5,0.0130001798035464,3,0.009770501890305,-15400.0,0.5,0.009770501890305,0.0032296779132414,low,8,top1_default,0.0130001798035464,-5100.0,1,0,0,1.0,1.0,Q1,163.0,-2.6788118651726456,1,low_anomaly,0,hit_day,0,8,5,2100.0,-5100.0,-8400.0,hit1,7200.0,8,1,0,0,rank1
2026-02-01,2026-02,Sunday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,7,0.9608957454858006,38200.0,0.5,0.9608957454858006,6,0.0685010485140263,21300.0,0.5,0.0685010485140263,0.8923946969717743,high,7,top1_default,0.9608957454858006,38200.0,1,0,0,1.0,1.0,Q4,163.0,-0.6622266588647253,0,normal,0,hit_day,7,6,9,38200.0,21300.0,12300.0,hit1,0.0,7,1,1,0,rank1
2026-02-01,2026-02,Sunday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,4,0.0472191984130152,9800.0,0.5,0.0472191984130152,0,0.0445964587848764,8500.0,0.5,0.0445964587848764,0.0026227396281388,low,4,top1_default,0.0472191984130152,9800.0,1,0,0,1.0,1.0,Q1,163.0,-0.6622266588647253,0,normal,0,hit_day,4,0,3,9800.0,8500.0,7700.0,hit1,0.0,4,1,1,0,rank1
2026-02-01,2026-02,Sunday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,4,0.7997062789927439,16600.0,0.5,0.7997062789927439,6,0.2577431136216633,11100.0,0.5,0.2577431136216633,0.5419631653710806,high,4,top1_default,0.7997062789927439,16600.0,1,0,0,1.0,1.0,Q4,163.0,-0.6622266588647253,0,normal,0,hit_day,4,6,0,16600.0,11100.0,1000.0,hit1,0.0,4,1,1,0,rank1
2026-02-02,2026-02,Monday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,1.25,7,0.9909894548887154,66400.0,0.5,0.9909894548887154,5,0.1664035088038897,21000.0,0.5,0.1664035088038897,0.8245859460848256,high,7,top1_default,0.9909894548887154,66400.0,1,0,0,1.0,1.0,Q4,148.0,-0.2731039307428898,0,normal,0,hit_day,7,5,1,66400.0,21000.0,20300.0,hit1,0.0,7,1,1,0,rank1
2026-02-02,2026-02,Monday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,2,0.4380000289243994,12000.0,0.5,0.4380000289243994,5,0.0472639796140927,8900.0,0.5,0.0472639796140927,0.3907360493103066,high,2,top1_default,0.4380000289243994,12000.0,1,0,0,1.0,1.0,Q3,148.0,-0.2731039307428898,0,normal,0,hit_day,2,5,3,12000.0,8900.0,5300.0,hit1,0.0,2,1,1,0,rank1
2026-02-02,2026-02,Monday,3F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,1.25,0,0.6859750834793595,13500.0,0.5,0.6859750834793595,7,0.0486035911658648,9700.0,0.5,0.0486035911658648,0.6373714923134947,high,0,top1_default,0.6859750834793595,13500.0,1,0,0,1.0,1.0,Q4,148.0,-0.2731039307428898,0,normal,0,hit_day,0,7,4,13500.0,9700.0,5300.0,hit1,0.0,0,1,1,0,rank1
2026-02-03,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,4,0.5577399993065911,25100.0,0.5,0.5577399993065911,9,0.0192754957571523,16400.0,0.5,0.0192754957571523,0.5384645035494389,high,4,top1_default,0.5577399993065911,25100.0,1,0,0,1.0,1.0,Q4,125.5,-1.0103213542603233,0,normal,1,miss_day,4,9,3,25100.0,16400.0,10500.0,hit1,0.0,4,1,1,0,rank1
2026-02-03,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,5,0.0009946797143162,-9600.0,0.5,0.0009946797143162,2,0.0007452480639681,-5600.0,0.5,0.0007452480639681,0.0002494316503481,undefined,2,top2_on_undefined,0.0007452480639681,-5600.0,0,0,0,0.0,0.0,Q1,125.5,-1.0103213542603233,0,normal,1,miss_day,0,1,8,4400.0,3900.0,2800.0,critical_miss,10000.0,5,0,0,0,none
2026-02-03,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,9,0.985858419841573,21800.0,0.5,0.985858419841573,5,0.0010179635297056,-14800.0,0.5,0.0010179635297056,0.9848404563118672,high,9,top1_default,0.985858419841573,21800.0,1,0,0,1.0,1.0,Q4,125.5,-1.0103213542603233,0,normal,1,miss_day,9,1,0,21800.0,800.0,-500.0,hit1,0.0,9,1,0,0,rank1
2026-02-04,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,9,0.4114968669849714,34800.0,0.5,0.4114968669849714,8,0.1756344323909208,29000.0,0.5,0.1756344323909208,0.2358624345940505,medium,9,top1_default,0.4114968669849714,34800.0,1,0,0,1.0,1.0,Q3,110.5,-0.19497286285670334,0,normal,0,hit_day,9,8,1,34800.0,29000.0,11300.0,hit1,0.0,9,1,1,0,rank1
2026-02-04,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,0,0.9920207554849833,21000.0,0.5,0.9920207554849833,4,0.9638979003822332,20100.0,0.5,0.9638979003822332,0.02812285510275,low,0,top1_default,0.9920207554849833,21000.0,1,0,0,1.0,1.0,Q1,110.5,-0.19497286285670334,0,normal,0,hit_day,0,4,9,21000.0,20100.0,3300.0,hit1,0.0,0,1,1,0,rank1
2026-02-04,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,8,0.6744978255584102,14400.0,0.5,0.6744978255584102,9,0.5793076397105176,17700.0,0.5,0.5793076397105176,0.0951901858478926,low,8,top1_default,0.6744978255584102,14400.0,1,0,0,1.0,1.0,Q2,110.5,-0.19497286285670334,0,normal,0,hit_day,9,8,3,17700.0,14400.0,12700.0,hit1,3300.0,8,1,1,0,rank1
2026-02-05,2026-02,Thursday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,1.0,1,0.1338822641155283,22100.0,0.5,0.1338822641155283,7,0.0017082267743164,-18600.0,0.5,0.0017082267743164,0.1321740373412119,medium,1,top1_default,0.1338822641155283,22100.0,1,0,0,1.0,1.0,Q2,110.5,0.067154455587515,0,normal,0,hit_day,1,4,9,22100.0,8900.0,5300.0,hit1,0.0,1,1,0,0,rank1
2026-02-05,2026-02,Thursday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,2,0.9799886907987818,17700.0,0.5,0.9799886907987818,1,0.1508264126328607,7600.0,0.5,0.1508264126328607,0.829162278165921,high,2,top1_default,0.9799886907987818,17700.0,1,0,0,1.0,1.0,Q4,110.5,0.067154455587515,0,normal,0,hit_day,2,1,8,17700.0,7600.0,4100.0,hit1,0.0,2,1,1,0,rank1
2026-02-05,2026-02,Thursday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,7,0.936275703303169,19900.0,0.5,0.936275703303169,8,0.9043381202214478,21000.0,0.5,0.9043381202214478,0.0319375830817212,low,7,top1_default,0.936275703303169,19900.0,1,0,0,1.0,1.0,Q1,110.5,0.067154455587515,0,normal,0,hit_day,8,7,2,21000.0,19900.0,17700.0,hit1,1100.0,7,1,1,0,rank1
2026-02-06,2026-02,Friday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,1,0.9684324104289688,37200.0,0.5,0.9684324104289688,5,0.2867329269697087,26400.0,0.5,0.2867329269697087,0.6816994834592602,high,1,top1_default,0.9684324104289688,37200.0,1,0,0,1.0,1.0,Q4,110.5,-0.4812832147715498,0,normal,0,hit_day,1,5,0,37200.0,26400.0,5300.0,hit1,0.0,1,1,1,0,rank1
2026-02-06,2026-02,Friday,3F_A,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,5,0.7819262288590003,6500.0,0.5,0.7819262288590003,1,0.0053071482263639,-4800.0,0.5,0.0053071482263639,0.7766190806326364,high,5,top1_default,0.7819262288590003,6500.0,1,0,0,1.0,1.0,Q4,110.5,-0.4812832147715498,0,normal,0,hit_day,5,8,6,6500.0,4300.0,2900.0,hit1,0.0,5,1,0,0,rank1
2026-02-06,2026-02,Friday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,2,0.7765408262893337,16700.0,0.5,0.7765408262893337,0,0.248122594993607,10800.0,0.5,0.248122594993607,0.5284182312957266,high,2,top1_default,0.7765408262893337,16700.0,1,0,0,1.0,1.0,Q4,110.5,-0.4812832147715498,0,normal,0,hit_day,2,0,8,16700.0,10800.0,8600.0,hit1,0.0,2,1,1,0,rank1
2026-02-07,2026-02,Saturday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,6,0.9589639757534386,56900.0,0.5,0.9589639757534386,4,0.0931851555020769,30900.0,0.5,0.0931851555020769,0.8657788202513617,high,6,top1_default,0.9589639757534386,56900.0,1,0,0,1.0,1.0,Q4,110.5,0.6572059925144582,0,normal,0,hit_day,6,4,8,56900.0,30900.0,20800.0,hit1,0.0,6,1,1,0,rank1
2026-02-07,2026-02,Saturday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,8,0.8747527441272676,12800.0,0.5,0.8747527441272676,2,0.7332918941236323,15200.0,0.5,0.7332918941236323,0.1414608500036352,medium,8,top1_default,0.8747527441272676,12800.0,1,0,0,1.0,1.0,Q2,110.5,0.6572059925144582,0,normal,0,hit_day,2,8,1,15200.0,12800.0,5900.0,hit1,2400.0,8,1,1,0,rank1
2026-02-07,2026-02,Saturday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,7,0.9788741918154708,28000.0,0.5,0.9788741918154708,1,0.952130591460338,28700.0,0.5,0.952130591460338,0.0267436003551327,low,7,top1_default,0.9788741918154708,28000.0,1,0,0,1.0,1.0,Q1,110.5,0.6572059925144582,0,normal,0,hit_day,1,7,4,28700.0,28000.0,23500.0,hit1,700.0,7,1,1,0,rank1
2026-02-08,2026-02,Sunday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,2,0.9547414779825658,49300.0,0.5,0.9547414779825658,0,0.933961781151574,34300.0,0.5,0.933961781151574,0.0207796968309917,low,2,top1_default,0.9547414779825658,49300.0,1,0,0,1.0,1.0,Q1,110.5,0.6403926092071283,0,normal,0,hit_day,2,0,6,49300.0,34300.0,26700.0,hit1,0.0,2,1,1,0,rank1
2026-02-08,2026-02,Sunday,3F_A,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,1,0.6699699958196318,12300.0,0.5,0.6699699958196318,4,0.4105297663737411,14200.0,0.5,0.4105297663737411,0.2594402294458907,medium,1,top1_default,0.6699699958196318,12300.0,1,0,0,1.0,1.0,Q3,110.5,0.6403926092071283,0,normal,0,hit_day,4,1,7,14200.0,12300.0,11300.0,hit1,1900.0,1,1,1,0,rank1
2026-02-08,2026-02,Sunday,3F_N,xgb_ranker_ndcg,is_rank_1,full_2025,0.75,6,0.8203623243668954,18500.0,0.5,0.8203623243668954,7,0.2377860740943806,12700.0,0.5,0.2377860740943806,0.5825762502725147,high,6,top1_default,0.8203623243668954,18500.0,1,0,0,1.0,1.0,Q4,110.5,0.6403926092071283,0,normal,0,hit_day,6,7,8,18500.0,12700.0,9200.0,hit1,0.0,6,1,1,0,rank1
2026-02-09,2026-02,Monday,2F_N,xgb_ranker_ndcg,is_rank_1,recent_60d,0.75,9,0.9466587782508517,45400.0,0.5,0.9466587782508517,8,0.5101003716136481,24800.0,0.5,0.5101003716136481,0.4365584066372036,high,9,top1_default,0.9466587782508517,45400.0,1,0,0,1.0,1.0,Q3,118.0,0.20681188246974375,0,normal,0,hit_day,9,8,5,45400.0,24800.0,19600.0,hit1,0.0,9,1,1,0,rank1
