date,machine_number,machine_name,last_digit,is_zorome,games_normalized,diff_coins_normalized,date_dt,floor,section,section_min,section_max,rank_from_min,rank_from_max,section_size,section_size_group,lr,kakuban_old,kakuban_new,seg,payout_rate,hit_104,kakuban_raw,kakuban_group_label,kakuban_group,kakuban_edge,hist_metric,hist_n,hist_diff,trail_7d_hit,trail_7d_diff,trail_14d_hit,trail_14d_diff,trail_diff_7d,debut_date,debut_days,pre_existing,debut_phase_label,debut_phase,debut_score,kakuban_score,trail_7d_score,trail_14d_score,momentum,momentum_score,kakuban_raw_rank_score,debut_rank_score,trail_rank_score,momentum_rank_score,target_date,section_rank,section_score,section_hist_coverage,section_selected
20260523,2027,モンキーターンV,7,0,4264,-2100,2026-05-23,2F,2023-2031,2023,2031,5,5,9,small,L,5,5,N,83.58348968105066,False,5,K5-9,4,0,0.41304347826086957,46,882.6086956521739,0.0,-700.0,0.3333333333333333,844.4444444444445,-700.0,2025-07-08,319,True,pre_existing,5,0.0,0.0,0.0,0.3333333333333333,-0.41304347826086957,0.021739130434782608,1.0,0.5625,0.9375,1.0,2026-05-23,1,0.4325426137257527,1.0,True
20260523,2028,モンキーターンV,8,0,4152,-2100,2026-05-23,2F,2023-2031,2023,2031,6,4,9,small,L,6,4,N,83.14065510597302,False,4,K3-4,3,0,0.38,50,588.0,0.5,783.3333333333334,0.46153846153846156,461.53846153846155,783.3333333333334,2025-07-08,319,True,pre_existing,5,0.0,0.25,0.5,0.46153846153846156,0.12,0.7536231884057971,0.875,0.5625,0.625,0.5,2026-05-23,1,0.4325426137257527,1.0,True
20260523,2029,戦国乙女4 戦乱に閃く炯眼の軍師,9,0,8289,-2400,2026-05-23,2F,2023-2031,2023,2031,7,3,9,small,L,7,3,N,90.34865484376886,False,3,K3-4,3,0,0.5306122448979592,49,1761.2244897959183,0.7142857142857143,2614.285714285714,0.6666666666666666,2233.3333333333335,2614.285714285714,2025-07-08,319,True,pre_existing,5,0.0,0.5,0.7142857142857143,0.6666666666666666,0.18367346938775508,0.8405797101449275,0.6875,0.5625,0.125,0.25,2026-05-23,1,0.4325426137257527,1.0,True
20260523,2030,戦国乙女4 戦乱に閃く炯眼の軍師,0,0,4885,-2300,2026-05-23,2F,2023-2031,2023,2031,8,2,9,small,L,8,2,N,84.30569771409075,False,2,K2,2,0,0.425531914893617,47,727.6595744680851,0.5,2166.6666666666665,0.6363636363636364,2190.909090909091,2166.6666666666665,2025-07-08,319,True,pre_existing,5,0.0,0.75,0.5,0.6363636363636364,0.07446808510638298,0.6521739130434783,0.4375,0.5625,0.625,0.75,2026-05-23,1,0.4325426137257527,1.0,True
20260523,2031,戦国乙女4 戦乱に閃く炯眼の軍師,1,0,4933,-1400,2026-05-23,2F,2023-2031,2023,2031,9,1,9,small,L,9,1,N,90.53990134468545,False,1,K1,1,1,0.3617021276595745,47,402.1276595744681,0.0,-1133.3333333333333,0.18181818181818182,-290.90909090909093,-1133.3333333333333,2025-07-08,319,True,pre_existing,5,0.0,1.0,0.0,0.18181818181818182,-0.3617021276595745,0.057971014492753624,0.1875,0.5625,0.9375,0.875,2026-05-23,1,0.4325426137257527,1.0,True
20260523,2065,マギアレコード 魔法少女まどか☆マギカ外伝,5,0,3782,-1200,2026-05-23,2F,2065-2076,2065,2076,1,12,12,medium,R,1,12,N,89.42358540454785,False,12,K10-14,5,1,0.3090909090909091,55,-283.6363636363636,0.16666666666666666,-1400.0,0.3076923076923077,-338.46153846153845,-1400.0,2025-07-08,319,True,pre_existing,5,0.0,1.0,0.16666666666666666,0.3076923076923077,-0.14242424242424243,0.2898550724637681,0.125,0.5416666666666666,0.9166666666666666,0.8333333333333334,2026-05-23,3,0.3944348805676485,1.0,True
20260523,2066,マギアレコード 魔法少女まどか☆マギカ外伝,6,1,2829,-700,2026-05-23,2F,2065-2076,2065,2076,2,11,12,medium,R,2,11,N,91.75209143395782,False,11,K10-14,5,0,0.5,48,1135.4166666666667,0.4,1260.0,0.36363636363636365,372.72727272727275,1260.0,2025-07-08,319,True,pre_existing,5,0.0,0.8181818181818181,0.4,0.36363636363636365,-0.09999999999999998,0.4057971014492754,0.2916666666666667,0.5416666666666666,0.4166666666666667,0.5833333333333334,2026-05-23,3,0.3944348805676485,1.0,True
20260523,2067,マギアレコード 魔法少女まどか☆マギカ外伝,7,0,3949,-600,2026-05-23,2F,2065-2076,2065,2076,3,10,12,medium,R,3,10,N,94.93542669030134,False,10,K10-14,5,0,0.38,50,418.0,0.2857142857142857,1071.4285714285713,0.2727272727272727,336.3636363636364,1071.4285714285713,2025-07-08,319,True,pre_existing,5,0.0,0.6363636363636364,0.2857142857142857,0.2727272727272727,-0.0942857142857143,0.42028985507246375,0.4583333333333333,0.5416666666666666,0.7083333333333334,0.5,2026-05-23,3,0.3944348805676485,1.0,True
20260523,2068,マギアレコード 魔法少女まどか☆マギカ外伝,8,0,4120,3500,2026-05-23,2F,2065-2076,2065,2076,4,9,12,medium,R,4,9,N,128.31715210355986,True,9,K5-9,4,0,0.4666666666666667,45,557.7777777777778,0.3333333333333333,666.6666666666666,0.45454545454545453,472.72727272727275,666.6666666666666,2025-07-08,319,True,pre_existing,5,0.0,0.4545454545454546,0.3333333333333333,0.45454545454545453,-0.13333333333333336,0.3188405797101449,0.625,0.5416666666666666,0.5833333333333334,0.6666666666666666,2026-05-23,3,0.3944348805676485,1.0,True
20260523,2069,マギアレコード 魔法少女まどか☆マギカ外伝,9,0,4044,-1600,2026-05-23,2F,2065-2076,2065,2076,5,8,12,medium,R,5,8,N,86.81173755357732,False,8,K5-9,4,0,0.46938775510204084,49,679.5918367346939,0.6666666666666666,1500.0,0.5,791.6666666666666,1500.0,2025-07-08,319,True,pre_existing,5,0.0,0.2727272727272727,0.6666666666666666,0.5,0.1972789115646258,0.855072463768116,0.7916666666666666,0.5416666666666666,0.08333333333333333,0.16666666666666666,2026-05-23,3,0.3944348805676485,1.0,True
20260523,2070,マギアレコード 魔法少女まどか☆マギカ外伝,0,0,5175,-3100,2026-05-23,2F,2065-2076,2065,2076,6,7,12,medium,R,6,7,N,80.03220611916264,False,7,K5-9,4,0,0.4791666666666667,48,1293.75,0.4,760.0,0.3333333333333333,366.6666666666667,760.0,2025-07-08,319,True,pre_existing,5,0.0,0.09090909090909094,0.4,0.3333333333333333,-0.07916666666666666,0.43478260869565216,0.9583333333333334,0.5416666666666666,0.4166666666666667,0.4166666666666667,2026-05-23,3,0.3944348805676485,1.0,True
20260523,2071,マギアレコード 魔法少女まどか☆マギカ外伝,1,0,4767,-2200,2026-05-23,2F,2065-2076,2065,2076,7,6,12,medium,L,7,6,N,84.6164603873855,False,6,K5-9,4,0,0.34,50,-60.0,0.6,2000.0,0.4166666666666667,633.3333333333334,2000.0,2025-07-08,319,True,pre_existing,5,0.0,0.09090909090909094,0.6,0.4166666666666667,0.25999999999999995,0.8985507246376812,0.9583333333333334,0.5416666666666666,0.16666666666666666,0.08333333333333333,2026-05-23,3,0.3944348805676485,1.0,True
20260523,2072,マギアレコード 魔法少女まどか☆マギカ外伝,2,0,6357,-3500,2026-05-23,2F,2065-2076,2065,2076,8,5,12,medium,L,8,5,N,81.6475276597976,False,5,K5-9,4,0,0.25,52,-476.9230769230769,0.0,-1000.0,0.15384615384615385,-792.3076923076923,-1000.0,2025-07-08,319,True,pre_existing,5,0.0,0.2727272727272727,0.0,0.15384615384615385,-0.25,0.17391304347826086,0.7916666666666666,0.5416666666666666,1.0,1.0,2026-05-23,3,0.3944348805676485,1.0,True
20260523,2073,マギアレコード 魔法少女まどか☆マギカ外伝,3,0,5233,-100,2026-05-23,2F,2065-2076,2065,2076,9,4,12,medium,L,9,4,N,99.3630167526594,False,4,K3-4,3,0,0.33962264150943394,53,422.64150943396226,0.4,1640.0,0.36363636363636365,727.2727272727273,1640.0,2025-07-08,319,True,pre_existing,5,0.0,0.4545454545454546,0.4,0.36363636363636365,0.06037735849056608,0.6376811594202898,0.625,0.5416666666666666,0.4166666666666667,0.3333333333333333,2026-05-23,3,0.3944348805676485,1.0,True
20260523,2074,マギアレコード 魔法少女まどか☆マギカ外伝,4,0,5207,-800,2026-05-23,2F,2065-2076,2065,2076,10,3,12,medium,L,10,3,N,94.87868894436976,False,3,K3-4,3,0,0.425531914893617,47,914.8936170212766,0.2857142857142857,-885.7142857142857,0.36363636363636365,136.36363636363637,-885.7142857142857,2025-07-08,319,True,pre_existing,5,0.0,0.6363636363636364,0.2857142857142857,0.36363636363636365,-0.13981762917933133,0.30434782608695654,0.4583333333333333,0.5416666666666666,0.7083333333333334,0.75,2026-05-23,3,0.3944348805676485,1.0,True
20260523,2075,マギアレコード 魔法少女まどか☆マギカ外伝,5,0,3498,3300,2026-05-23,2F,2065-2076,2065,2076,11,2,12,medium,L,11,2,N,131.44654088050314,True,2,K2,2,0,0.34782608695652173,46,443.4782608695652,0.5,2283.3333333333335,0.2727272727272727,1000.0,2283.3333333333335,2025-07-08,319,True,pre_existing,5,0.0,0.8181818181818181,0.5,0.2727272727272727,0.15217391304347827,0.782608695652174,0.2916666666666667,0.5416666666666666,0.25,0.25,2026-05-23,3,0.3944348805676485,1.0,True
20260523,2076,マギアレコード 魔法少女まどか☆マギカ外伝,6,0,4863,5200,2026-05-23,2F,2065-2076,2065,2076,12,1,12,medium,L,12,1,N,135.64329289190488,True,1,K1,1,1,0.42592592592592593,54,238.88888888888889,0.25,-875.0,0.2727272727272727,-609.0909090909091,-875.0,2025-07-08,319,True,pre_existing,5,0.0,1.0,0.25,0.2727272727272727,-0.17592592592592593,0.2318840579710145,0.125,0.5416666666666666,0.8333333333333334,0.9166666666666666,2026-05-23,3,0.3944348805676485,1.0,True
20260523,2230,化物語,0,0,4979,-3900,2026-05-23,2F,2230-2246,2230,2246,1,17,17,large,R,1,17,N,73.89033942558747,False,17,K15+,6,1,0.42857142857142855,56,403.57142857142856,0.2857142857142857,-700.0,0.3076923076923077,-46.15384615384615,-700.0,2025-07-08,319,True,pre_existing,5,0.0,1.0,0.2857142857142857,0.3076923076923077,-0.14285714285714285,0.2753623188405797,0.09375,0.53125,0.6875,0.8125,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2231,化物語,1,0,4937,2400,2026-05-23,2F,2230-2246,2230,2246,2,16,17,large,R,2,16,N,116.20417257443792,True,16,K15+,6,0,0.41304347826086957,46,795.6521739130435,0.0,-1500.0,0.2857142857142857,-1214.2857142857142,-1500.0,2025-07-08,319,True,pre_existing,5,0.0,0.875,0.0,0.2857142857142857,-0.41304347826086957,0.021739130434782608,0.1875,0.53125,0.96875,1.0,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2232,化物語,2,0,3533,-500,2026-05-23,2F,2230-2246,2230,2246,3,15,17,large,R,3,15,N,95.2825738277196,False,15,K15+,6,0,0.2978723404255319,47,189.36170212765958,0.5,750.0,0.3,-40.0,750.0,2025-07-08,319,True,pre_existing,5,0.0,0.75,0.5,0.3,0.2021276595744681,0.8695652173913043,0.28125,0.53125,0.375,0.25,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2233,化物語,3,1,3638,-1900,2026-05-23,2F,2230-2246,2230,2246,4,14,17,large,R,4,14,N,82.59116730804472,False,14,K10-14,5,0,0.2826086956521739,46,-176.08695652173913,0.0,-2166.6666666666665,0.3333333333333333,-1166.6666666666667,-2166.6666666666665,2025-07-08,319,True,pre_existing,5,0.0,0.625,0.0,0.3333333333333333,-0.2826086956521739,0.09420289855072464,0.40625,0.53125,0.96875,0.9375,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2234,化物語,4,0,3898,1000,2026-05-23,2F,2230-2246,2230,2246,5,13,17,large,R,5,13,N,108.55139387720199,True,13,K10-14,5,0,0.44680851063829785,47,578.7234042553191,0.6,1740.0,0.5,1050.0,1740.0,2025-07-08,319,True,pre_existing,5,0.0,0.5,0.6,0.5,0.15319148936170213,0.7971014492753623,0.53125,0.53125,0.25,0.3125,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2235,化物語,5,0,3465,-3200,2026-05-23,2F,2230-2246,2230,2246,6,12,17,large,R,6,12,N,69.21596921596922,False,12,K10-14,5,0,0.46808510638297873,47,1072.340425531915,0.75,1125.0,0.75,1725.0,1125.0,2025-07-08,319,True,pre_existing,5,0.0,0.375,0.75,0.75,0.28191489361702127,0.9420289855072463,0.65625,0.53125,0.15625,0.1875,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2236,化物語,6,0,4574,-2900,2026-05-23,2F,2230-2246,2230,2246,7,11,17,large,R,7,11,N,78.86605451100422,False,11,K10-14,5,0,0.40476190476190477,42,623.8095238095239,0.3333333333333333,3033.3333333333335,0.2857142857142857,1257.142857142857,3033.3333333333335,2025-07-08,319,True,pre_existing,5,0.0,0.25,0.3333333333333333,0.2857142857142857,-0.07142857142857145,0.4492753623188406,0.78125,0.53125,0.625,0.625,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2237,化物語,7,0,4891,-1400,2026-05-23,2F,2230-2246,2230,2246,8,10,17,large,R,8,10,N,90.45866557622844,False,10,K10-14,5,0,0.3541666666666667,48,193.75,0.4,-100.0,0.4444444444444444,-11.11111111111111,-100.0,2025-07-08,319,True,pre_existing,5,0.0,0.125,0.4,0.4444444444444444,0.04583333333333334,0.5942028985507246,0.90625,0.53125,0.53125,0.5,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2238,化物語,8,0,2644,-2900,2026-05-23,2F,2230-2246,2230,2246,9,9,17,large,L,9,9,N,63.439233484619265,False,9,K5-9,4,0,0.3333333333333333,51,-117.6470588235294,0.2,320.0,0.3333333333333333,333.3333333333333,320.0,2025-07-08,319,True,pre_existing,5,0.0,0.0,0.2,0.3333333333333333,-0.1333333333333333,0.3333333333333333,1.0,0.53125,0.875,0.75,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2239,化物語,9,0,4639,200,2026-05-23,2F,2230-2246,2230,2246,10,8,17,large,L,10,8,N,101.43709132715384,False,8,K5-9,4,0,0.3958333333333333,48,506.25,0.5,1133.3333333333333,0.4444444444444444,766.6666666666666,1133.3333333333333,2025-07-08,319,True,pre_existing,5,0.0,0.125,0.5,0.4444444444444444,0.10416666666666669,0.7246376811594203,0.90625,0.53125,0.375,0.375,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2240,化物語,0,0,3352,-3400,2026-05-23,2F,2230-2246,2230,2246,11,7,17,large,L,11,7,N,66.18933969769292,False,7,K5-9,4,0,0.41304347826086957,46,608.695652173913,0.25,425.0,0.3333333333333333,55.55555555555556,425.0,2025-07-08,319,True,pre_existing,5,0.0,0.25,0.25,0.3333333333333333,-0.16304347826086957,0.2608695652173913,0.78125,0.53125,0.78125,0.875,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2241,化物語,1,0,5491,1900,2026-05-23,2F,2230-2246,2230,2246,12,6,17,large,L,12,6,N,111.53402537485582,True,6,K5-9,4,0,0.38636363636363635,44,65.9090909090909,0.4,-980.0,0.45454545454545453,172.72727272727272,-980.0,2025-07-08,319,True,pre_existing,5,0.0,0.375,0.4,0.45454545454545453,0.013636363636363669,0.5217391304347826,0.65625,0.53125,0.53125,0.5625,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2242,化物語,2,0,3797,1600,2026-05-23,2F,2230-2246,2230,2246,13,5,17,large,L,13,5,N,114.04617680625056,True,5,K5-9,4,0,0.36363636363636365,44,175.0,0.25,1750.0,0.14285714285714285,385.7142857142857,1750.0,2025-07-08,319,True,pre_existing,5,0.0,0.5,0.25,0.14285714285714285,-0.11363636363636365,0.36231884057971014,0.53125,0.53125,0.78125,0.6875,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2243,化物語,3,0,4024,500,2026-05-23,2F,2230-2246,2230,2246,14,4,17,large,L,14,4,N,104.14181577203445,True,4,K3-4,3,0,0.5365853658536586,41,1395.121951219512,1.0,5750.0,0.75,2800.0,5750.0,2025-07-08,319,True,pre_existing,5,0.0,0.625,1.0,0.75,0.46341463414634143,0.9855072463768116,0.40625,0.53125,0.0625,0.125,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2244,化物語,4,1,3673,-1100,2026-05-23,2F,2230-2246,2230,2246,15,3,17,large,L,15,3,N,90.0172429440058,False,3,K3-4,3,0,0.4489795918367347,49,748.9795918367347,0.5,216.66666666666666,0.5,530.0,216.66666666666666,2025-07-08,319,True,pre_existing,5,0.0,0.75,0.5,0.5,0.05102040816326531,0.6231884057971014,0.28125,0.53125,0.375,0.4375,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2246,化物語,6,0,4930,2500,2026-05-23,2F,2230-2246,2230,2246,17,1,17,large,L,17,1,N,116.90331304935768,True,1,K1,1,1,0.2549019607843137,51,-1037.2549019607843,0.75,2400.0,0.3333333333333333,-333.3333333333333,2400.0,2025-07-08,319,True,pre_existing,5,0.0,1.0,0.75,0.3333333333333333,0.4950980392156863,1.0,0.09375,0.53125,0.15625,0.0625,2026-05-23,4,0.3892871996726309,1.0,True
20260523,2247,新鬼武者3,7,0,3334,-3600,2026-05-23,2F,2247-2263,2247,2263,1,17,17,large,L,1,1,N,64.00719856028795,False,1,K1,1,1,0.3269230769230769,52,175.0,0.3333333333333333,683.3333333333334,0.2727272727272727,90.9090909090909,683.3333333333334,2025-07-08,319,True,pre_existing,5,0.0,1.0,0.3333333333333333,0.2727272727272727,0.0064102564102563875,0.5072463768115942,0.08823529411764706,0.5294117647058824,0.5882352941176471,0.47058823529411764,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2248,新鬼武者3,8,0,3740,-3600,2026-05-23,2F,2247-2263,2247,2263,2,16,17,large,L,2,2,N,67.9144385026738,False,2,K2,2,0,0.38636363636363635,44,54.54545454545455,0.2,260.0,0.2727272727272727,-18.181818181818183,260.0,2025-07-08,319,True,pre_existing,5,0.0,0.875,0.2,0.2727272727272727,-0.18636363636363634,0.21739130434782608,0.20588235294117646,0.5294117647058824,0.7352941176470589,0.7647058823529411,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2249,新鬼武者3,9,0,4677,300,2026-05-23,2F,2247-2263,2247,2263,3,15,17,large,L,3,3,N,102.13812272824461,False,3,K3-4,3,0,0.35555555555555557,45,631.1111111111111,0.4,2740.0,0.3333333333333333,2355.5555555555557,2740.0,2025-07-08,319,True,pre_existing,5,0.0,0.75,0.4,0.3333333333333333,0.04444444444444445,0.5507246376811594,0.3235294117647059,0.5294117647058824,0.47058823529411764,0.35294117647058826,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2250,新鬼武者3,0,0,1651,-400,2026-05-23,2F,2247-2263,2247,2263,4,14,17,large,L,4,4,N,91.92408641227539,False,4,K3-4,3,0,0.3953488372093023,43,109.30232558139535,0.6666666666666666,2466.6666666666665,0.25,-37.5,2466.6666666666665,2025-07-08,319,True,pre_existing,5,0.0,0.625,0.6666666666666666,0.25,0.2713178294573643,0.927536231884058,0.4411764705882353,0.5294117647058824,0.11764705882352941,0.11764705882352941,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2251,新鬼武者3,1,0,5608,-1500,2026-05-23,2F,2247-2263,2247,2263,5,13,17,large,L,5,5,N,91.08416547788873,False,5,K5-9,4,0,0.3,40,312.5,0.0,-1275.0,0.125,-1037.5,-1275.0,2025-07-08,319,True,pre_existing,5,0.0,0.5,0.0,0.125,-0.3,0.07246376811594203,0.5588235294117647,0.5294117647058824,0.9411764705882353,0.9411764705882353,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2252,新鬼武者3,2,0,4966,-2600,2026-05-23,2F,2247-2263,2247,2263,6,12,17,large,L,6,6,N,82.54799301919721,False,6,K5-9,4,0,0.34146341463414637,41,409.7560975609756,0.5,1600.0,0.42857142857142855,771.4285714285714,1600.0,2025-07-08,319,True,pre_existing,5,0.0,0.375,0.5,0.42857142857142855,0.15853658536585363,0.8115942028985508,0.6764705882352942,0.5294117647058824,0.35294117647058826,0.23529411764705882,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2253,新鬼武者3,3,0,3837,3300,2026-05-23,2F,2247-2263,2247,2263,7,11,17,large,L,7,7,N,128.6682303883242,True,7,K5-9,4,0,0.2727272727272727,44,-290.90909090909093,0.0,-1040.0,0.125,-662.5,-1040.0,2025-07-08,319,True,pre_existing,5,0.0,0.25,0.0,0.125,-0.2727272727272727,0.13043478260869565,0.7941176470588235,0.5294117647058824,0.9411764705882353,0.8823529411764706,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2254,新鬼武者3,4,0,2648,-1000,2026-05-23,2F,2247-2263,2247,2263,8,10,17,large,L,8,8,N,87.41188318227593,False,8,K5-9,4,0,0.3111111111111111,45,160.0,0.6,2320.0,0.6,2000.0,2320.0,2025-07-08,319,True,pre_existing,5,0.0,0.125,0.6,0.6,0.28888888888888886,0.9565217391304348,0.9117647058823529,0.5294117647058824,0.20588235294117646,0.058823529411764705,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2255,スマスロ北斗の拳,5,1,4404,600,2026-05-23,2F,2247-2263,2247,2263,9,9,17,large,L,9,9,N,104.54132606721163,True,9,K5-9,4,0,0.40816326530612246,49,573.469387755102,0.0,-1333.3333333333333,0.3076923076923077,-246.15384615384616,-1333.3333333333333,2025-07-08,319,True,pre_existing,5,0.0,0.0,0.0,0.3076923076923077,-0.40816326530612246,0.043478260869565216,1.0,0.5294117647058824,0.9411764705882353,1.0,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2256,スマスロ北斗の拳,6,0,3089,-1700,2026-05-23,2F,2247-2263,2247,2263,10,8,17,large,R,10,10,N,81.6553361389878,False,10,K10-14,5,0,0.5,44,745.4545454545455,0.6,860.0,0.8181818181818182,1900.0,860.0,2025-07-08,319,True,pre_existing,5,0.0,0.125,0.6,0.8181818181818182,0.09999999999999998,0.6956521739130435,0.9117647058823529,0.5294117647058824,0.20588235294117646,0.29411764705882354,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2257,スマスロ北斗の拳,7,0,1895,3800,2026-05-23,2F,2247-2263,2247,2263,11,7,17,large,R,11,11,N,166.84256816182938,True,11,K10-14,5,0,0.4583333333333333,48,806.25,0.5,900.0,0.45454545454545453,754.5454545454545,900.0,2025-07-08,319,True,pre_existing,5,0.0,0.25,0.5,0.45454545454545453,0.041666666666666685,0.5362318840579711,0.7941176470588235,0.5294117647058824,0.35294117647058826,0.4117647058823529,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2258,スマスロ北斗の拳,8,0,1684,-1300,2026-05-23,2F,2247-2263,2247,2263,12,6,17,large,R,12,12,N,74.26761678543151,False,12,K10-14,5,0,0.45652173913043476,46,647.8260869565217,0.7142857142857143,1500.0,0.7272727272727273,1872.7272727272727,1500.0,2025-07-08,319,True,pre_existing,5,0.0,0.375,0.7142857142857143,0.7272727272727273,0.25776397515527955,0.8840579710144928,0.6764705882352942,0.5294117647058824,0.058823529411764705,0.17647058823529413,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2259,スマスロ北斗の拳,9,0,3747,-1800,2026-05-23,2F,2247-2263,2247,2263,13,5,17,large,R,13,13,N,83.98718975180144,False,13,K10-14,5,0,0.5365853658536586,41,890.2439024390244,0.5,500.0,0.2727272727272727,236.36363636363637,500.0,2025-07-08,319,True,pre_existing,5,0.0,0.5,0.5,0.2727272727272727,-0.03658536585365857,0.4782608695652174,0.5588235294117647,0.5294117647058824,0.35294117647058826,0.5882352941176471,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2260,スマスロ北斗の拳,0,0,3821,-800,2026-05-23,2F,2247-2263,2247,2263,14,4,17,large,R,14,14,N,93.02102416470383,False,14,K10-14,5,0,0.46511627906976744,43,390.69767441860466,0.3333333333333333,-600.0,0.5,-50.0,-600.0,2025-07-08,319,True,pre_existing,5,0.0,0.625,0.3333333333333333,0.5,-0.13178294573643412,0.34782608695652173,0.4411764705882353,0.5294117647058824,0.5882352941176471,0.6470588235294118,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2261,スマスロ北斗の拳,1,0,2680,500,2026-05-23,2F,2247-2263,2247,2263,15,3,17,large,R,15,15,N,106.21890547263682,True,15,K15+,6,0,0.3333333333333333,42,559.5238095238095,0.3333333333333333,1216.6666666666667,0.45454545454545453,1027.2727272727273,1216.6666666666667,2025-07-08,319,True,pre_existing,5,0.0,0.75,0.3333333333333333,0.45454545454545453,0.0,0.4927536231884058,0.3235294117647059,0.5294117647058824,0.5882352941176471,0.5294117647058824,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2262,スマスロ北斗の拳,2,0,2845,500,2026-05-23,2F,2247-2263,2247,2263,16,2,17,large,R,16,16,N,105.85823081429409,True,16,K15+,6,0,0.45652173913043476,46,913.0434782608696,0.2,-340.0,0.3333333333333333,400.0,-340.0,2025-07-08,319,True,pre_existing,5,0.0,0.875,0.2,0.3333333333333333,-0.25652173913043474,0.15942028985507245,0.20588235294117646,0.5294117647058824,0.7352941176470589,0.8235294117647058,2026-05-23,5,0.38920987998124623,1.0,True
20260523,2263,スマスロ北斗の拳,3,0,5114,-2500,2026-05-23,2F,2247-2263,2247,2263,17,1,17,large,R,17,17,N,83.70486246903924,False,17,K15+,6,1,0.3125,48,150.0,0.14285714285714285,-85.71428571428571,0.16666666666666666,-100.0,-85.71428571428571,2025-07-08,319,True,pre_existing,5,0.0,1.0,0.14285714285714285,0.16666666666666666,-0.16964285714285715,0.2463768115942029,0.08823529411764706,0.5294117647058824,0.8235294117647058,0.7058823529411765,2026-05-23,5,0.38920987998124623,1.0,True
20260523,3234,東京喰種,4,0,4353,8300,2026-05-23,3F,3234-3249,3234,3249,1,16,16,large,L,1,1,N,163.55769967072519,True,1,K1,1,1,0.25,56,-837.5,0.14285714285714285,-1871.4285714285713,0.07142857142857142,-1450.0,-1871.4285714285713,2025-07-08,319,True,pre_existing,5,0.0,1.0,0.14285714285714285,0.07142857142857142,-0.10714285714285715,0.391304347826087,0.09375,0.53125,0.90625,0.625,2026-05-23,2,0.401293048496432,1.0,True
20260523,3235,東京喰種,5,0,6079,-7000,2026-05-23,3F,3234-3249,3234,3249,2,15,16,large,L,2,2,N,61.616493940889406,False,2,K2,2,0,0.4444444444444444,54,301.85185185185185,0.16666666666666666,-666.6666666666666,0.25,-916.6666666666666,-666.6666666666666,2025-07-08,319,True,pre_existing,5,0.0,0.8666666666666667,0.16666666666666666,0.25,-0.2777777777777778,0.11594202898550725,0.21875,0.53125,0.78125,0.9375,2026-05-23,2,0.401293048496432,1.0,True
20260523,3236,東京喰種,6,0,4144,-3500,2026-05-23,3F,3234-3249,3234,3249,3,14,16,large,L,3,3,N,71.84684684684684,False,3,K3-4,3,0,0.46938775510204084,49,1228.5714285714287,0.5714285714285714,3700.0,0.5,1891.6666666666667,3700.0,2025-07-08,319,True,pre_existing,5,0.0,0.7333333333333334,0.5714285714285714,0.5,0.10204081632653056,0.7101449275362319,0.34375,0.53125,0.1875,0.25,2026-05-23,2,0.401293048496432,1.0,True
20260523,3237,東京喰種,7,0,5061,-5500,2026-05-23,3F,3234-3249,3234,3249,4,13,16,large,L,4,4,N,63.775274978594474,False,4,K3-4,3,0,0.3829787234042553,47,410.63829787234044,0.42857142857142855,314.2857142857143,0.25,-408.3333333333333,314.2857142857143,2025-07-08,319,True,pre_existing,5,0.0,0.6,0.42857142857142855,0.25,0.04559270516717323,0.5797101449275363,0.46875,0.53125,0.34375,0.4375,2026-05-23,2,0.401293048496432,1.0,True
