date,machine_name,machine_count,total_games,avg_games,total_diff_coins,avg_diff_coins,win_rate,efficiency,entity_key,jug_flag,hana_flag,oki_flag,bt_flag,is_a_type,floor_bucket,atype_bucket,segment_floor2,segment_type2,segment_floor_type4,daily_global_avg_diff,shrunk_avg_diff,raw_avg_rank,shrunk_rank,is_rank_1,is_top_2,is_top_3,is_top_5,day_of_week,day_of_month,month_progress,is_thursday,is_month_end_event,floor_is_2f,floor_is_3f,atype_is_a,atype_is_n,is_left_censored,lag_1_avg_diff_coins,lag_7_avg_diff_coins,lag_14_avg_diff_coins,lag_21_avg_diff_coins,lag_3_avg_diff_coins,lag_1_total_games,lag_7_total_games,lag_14_total_games,lag_21_total_games,lag_1_efficiency,lag_7_efficiency,lag_14_efficiency,lag_21_efficiency,rolling_avg_diff_7d,rolling_avg_diff_14d,rolling_avg_diff_28d,rolling_std_diff_7d,rolling_std_diff_14d,rolling_std_efficiency_7d,rolling_std_efficiency_14d,rolling_avg_games_7d,rolling_avg_games_14d,rolling_avg_games_28d,rolling_avg_efficiency_7d,rolling_avg_efficiency_14d,rolling_avg_efficiency_28d,ewm_avg_diff_7d,ewm_avg_diff_21d,ewm_diff_momentum_7v21,ewm_efficiency_7d,ewm_efficiency_21d,ewm_efficiency_momentum_7v21,prior_rank1_rate,prior_top2_rate,prior_top3_rate,prior_top5_rate,prior_rank1_rate_smooth,prior_rank1_confidence,prior_top2_rate_smooth,prior_top2_confidence,prior_top3_rate_smooth,prior_top3_confidence,prior_top5_rate_smooth,prior_top5_confidence,days_since_last_rank1,days_since_last_top2,days_since_last_top3,days_since_last_top5,days_since_first_seen,days_since_first_seen_raw,new_machine_flag_raw,new_machine_flag_effective,days_since_first_seen_effective,count_delta_1d,count_delta_3d,count_delta_7d,count_delta_14d,count_increase_flag,count_decrease_flag,days_since_last_count_increase,days_since_last_count_decrease,count_delta_1d_bin,count_delta_7d_bin,days_since_first_seen_bin,same_weekday_rank1_rate,same_weekday_top3_rate,same_weekday_top2_rate,same_weekday_top5_rate,same_weekday_rolling_rank_sum_3,diff_delta_1_vs_7,diff_delta_1_vs_14,eff_delta_1_vs_7,eff_delta_1_vs_14,lag_1_avg_diff_coins_vs_mean,lag_1_avg_diff_coins_zscore,lag_1_avg_diff_coins_rank_pct,lag_7_avg_diff_coins_vs_mean,lag_7_avg_diff_coins_zscore,lag_7_avg_diff_coins_rank_pct,rolling_avg_diff_7d_vs_mean,rolling_avg_diff_7d_zscore,rolling_avg_diff_7d_rank_pct,rolling_avg_diff_14d_vs_mean,rolling_avg_diff_14d_zscore,rolling_avg_diff_14d_rank_pct,lag_1_efficiency_vs_mean,lag_1_efficiency_zscore,lag_1_efficiency_rank_pct,rolling_avg_efficiency_7d_vs_mean,rolling_avg_efficiency_7d_zscore,rolling_avg_efficiency_7d_rank_pct,hall_avg_diff_yesterday,hall_total_games_yesterday,hall_avg_efficiency_yesterday,hall_machine_type_count,hall_diff_spread_yesterday,rank_pct,prior_avg_rank_pct,rank_pct_std_14d,rank_pct_rolling_7d,rank_pct_rolling_28d,rank_pct_trend_7vs28,same_weekday_avg_rank_pct,ewm_rank_7d,ewm_rank_30d,ewm_rank_momentum_7v30,rank_pct_avg_1m,rank_pct_avg_2m,rank_pct_avg_3m,rank_trend_1m_available,rank_trend_2m_available,rank_trend_1m_vs_2m,rank_trend_2m_vs_3m,rank_trend_acceleration,event_group,is_event_day,proba_is_rank_1,threshold_is_rank_1,proba_is_top_2,threshold_is_top_2,proba_is_top_3,threshold_is_top_3,proba_is_top_5,threshold_is_top_5,ensemble_score,nextday_rank,recommended_pick,recommended_pick_rank,previous_day_raw_avg_rank,previous_day_shrunk_rank,previous_day_avg_diff_coins,previous_day_shrunk_avg_diff
2026-05-21,無職転生 ～異世界行ったら本気だす～,6,0.0,0.0,0.0,0.0,0.0,0.0,無職転生 ～異世界行ったら本気だす～,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,0,650.0,816.7,1716.7,3733.3,533.3,10771.0,12422.0,19248.0,34431.0,0.3620833720174543,0.39446143938174205,0.535120532003325,0.6505765153495396,383.3428571428571,47.62857142857144,-146.42142857142855,640.5158516309149,1128.8067276339434,0.43664810657301173,0.4346096463521927,2566.557142857143,2967.4357142857143,3332.4035714285715,0.0788875653450258,0.01578999165186017,-0.06670157435674741,194.47827863160717,14.185255641400374,180.2930229902068,-0.0015452528676800775,-0.020902005348724467,0.01935675248104439,0.013333333333333334,0.03333333333333333,0.05333333333333334,0.10666666666666667,0.019736842105263157,0.9375,0.039473684210526314,0.9375,0.05921052631578947,0.9375,0.1118421052631579,0.9375,81.0,65.0,9.0,9.0,150.0,150.0,0,0,150.0,0.0,0.0,0.0,0.0,0,0,80.0,24.0,0,0,7,0.0,0.047619047619047616,0.0,0.14285714285714285,21.0,-166.70000000000005,-1066.7,-0.03237806736428778,-0.17303715998587071,323.1017543859649,0.20458461589348784,0.7105263157894737,681.3280701754386,0.5974291086239744,0.8157894736842105,203.13408521303253,0.3553381015566956,0.7017543859649122,-109.68713241436924,-0.2396191311754271,0.37719298245614036,0.2785367791870379,0.5284463095105936,0.8245614035087719,0.047910656500450385,0.25120320006843977,0.6403508771929824,326.8982456140351,2716754.0,0.08354659283041635,114,8928.6,0.0,0.5620190779975077,0.36331743569899366,0.375,0.598302620134812,-0.22330262013481195,0.5214162970442726,0.4435323405556341,0.5387133499680107,-0.09518100941237656,0.5899226281075596,0.5762165688193085,0.5242857142857142,1,1,0.013706059288251082,0.05193085453359425,-0.03822479524534317,1,1,0.8026666666666668,0.5,0.4066666666666667,0.0,0.4106666666666667,0.0,0.8213333333333334,0.5,1.7029333333333334,27,0,0,18.0,17.0,650.0,613.2501068376068
2026-05-21,ソードアート・オンライン,4,0.0,0.0,0.0,0.0,0.0,0.0,ソードアート・オンライン,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1,1175.0,1675.0,-600.0,1625.0,325.0,10772.0,14807.0,14912.0,20110.0,0.43631637578908283,0.45248868778280543,-0.1609442060085837,0.3232222774738936,635.7142857142857,433.92857142857144,547.3214285714286,658.2579824267792,776.3082718656506,0.19323327760618897,0.28010497372803617,3193.2714285714287,3064.8642857142863,3187.5607142857148,0.21407979640394162,0.16798119070313783,0.19235771336712665,591.2811104169812,513.4376413268938,77.84346909008741,0.2270405470762808,0.18490425324825494,0.04213629382802586,0.022082018927444796,0.03470031545741325,0.04416403785488959,0.07255520504731862,0.025078369905956112,0.9694189602446484,0.03761755485893417,0.9694189602446484,0.047021943573667714,0.9694189602446484,0.07523510971786834,0.9694189602446484,31.0,31.0,26.0,7.0,317.0,317.0,0,0,,0.0,0.0,0.0,0.0,0,0,226.0,31.0,0,0,-1,0.022222222222222223,0.06666666666666667,0.044444444444444446,0.1111111111111111,75.0,-500.0,1775.0,-0.0161723119937226,0.5972605817976665,848.1017543859649,0.5370090669714506,0.8157894736842105,1539.6280701754386,1.350037765713239,0.9035087719298246,455.5055137844611,0.7968060325623443,0.8245614035087719,276.61286758563074,0.6042799510193891,0.7982456140350878,0.35276978295866646,0.6692828518210843,0.8508771929824561,0.18310288755936618,0.9600375919760589,0.8596491228070176,326.8982456140351,2716754.0,0.08354659283041635,114,8928.6,0.0,0.43608012928219997,0.26864567603784834,0.3194444444444445,0.36847004783648624,-0.04902560339204176,0.43729946088508836,0.309849738450128,0.3790459102750646,-0.06919617182493665,0.37586884830035516,0.4427853881278539,0.4471428571428571,1,1,-0.06691653982749873,-0.004357469015003224,-0.06255907081249551,1,1,0.804416403785489,0.5,0.4069400630914827,0.0,0.40883280757097795,0.0,0.8145110410094638,0.5,1.7010725552050472,28,0,0,7.0,7.0,1175.0,1063.5834876543208
2026-05-21,スーパーリオエース2,8,0.0,0.0,0.0,0.0,0.0,0.0,スーパーリオエース2,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,0,-1512.5,-1337.5,0.0,0.0,0.0,47992.0,59682.0,0.0,0.0,-0.25212535422570426,-0.17928353607452832,0.0,0.0,-796.4285714285714,-1010.0,-1010.0,1926.7269619004883,1627.0478549268985,0.2687352040171275,0.22606159963689526,6982.828571428572,7073.75,7073.75,-0.11341505662884645,-0.1413824635280089,-0.1413824635280089,-516.4342880249023,-1218.0913486123216,701.6570605874192,-0.07931209487765123,-0.16382142765498897,0.08450933277733774,0.0,0.0,0.1,0.1,0.08333333333333333,0.5,0.08333333333333333,0.5,0.16666666666666666,0.5,0.16666666666666666,0.5,365.0,365.0,2.0,2.0,10.0,10.0,0,0,10.0,0.0,0.0,0.0,0.0,0,0,365.0,365.0,0,0,4,0.0,0.0,0.0,0.0,70.0,-175.0,-1512.5,-0.07284181815117594,-0.25212535422570426,-1839.3982456140352,-1.1646875278324063,0.05263157894736842,-1472.8719298245614,-1.2915019983336093,0.08771929824561403,-976.637343358396,-1.7084107727878362,0.043859649122807015,-1167.3157038429406,-2.550081934001174,0.017543859649122806,-0.3356719470561206,-0.6368444488579665,0.20175438596491227,-0.14439196547342187,-0.7570700641673376,0.18421052631578946,326.8982456140351,2716754.0,0.08354659283041635,114,8928.6,0.0,0.7958333333333334,0.3089770557624859,0.7301587301587301,0.7958333333333334,-0.06567460317460327,0.9722222222222222,0.7003996107313367,0.8783645803607956,-0.17796496962945885,0.7958333333333334,0.5,0.5,0,0,0.0,0.0,0.0,1,1,0.8,0.5,0.4,0.0,0.42000000000000004,0.0,0.8200000000000001,0.5,1.7000000000000002,29,0,0,70.0,70.0,-1512.5,-1413.396977124183
2026-05-21,鉄拳6,3,0.0,0.0,0.0,0.0,0.0,0.0,鉄拳6,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,0,3033.3,-966.7,-1333.3,1833.3,966.7,10516.0,7748.0,9983.0,4778.0,0.8653480410802586,-0.3742901393908105,-0.40068115796854653,1.151109250732524,190.47142857142862,-247.61428571428567,-51.07142857142857,1718.9254828858313,1481.4948068950985,0.5473355607810141,0.4954507018070682,2967.0857142857144,2945.807142857143,2504.425,0.03548077869452014,-0.09951410757481789,-0.07160088221574387,596.1438851770288,73.15096495540772,522.992920221621,0.14062960793112878,-0.019088409543035548,0.1597180174741643,0.015873015873015872,0.031746031746031744,0.03968253968253968,0.07142857142857142,0.0234375,0.9264705882352942,0.0390625,0.9264705882352942,0.046875,0.9264705882352942,0.078125,0.9264705882352942,26.0,26.0,26.0,11.0,126.0,126.0,0,0,126.0,0.0,0.0,0.0,0.0,0,0,365.0,31.0,0,0,7,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,74.0,4000.0,4366.6,1.2396381804710692,1.266029199048805,2706.401754385965,1.7136649859013136,0.9473684210526315,-1102.0719298245615,-0.9663624316917601,0.11403508771929824,10.262656641604053,0.017952245306992104,0.5263157894736842,-404.92998955722635,-0.8845975835891791,0.15789473684210525,0.7818014482498423,1.4832514804812984,0.9298245614035088,0.004503869849944716,0.023614506701389922,0.5350877192982456,326.8982456140351,2716754.0,0.08354659283041635,114,8928.6,0.0,0.5249660751265983,0.364716492631313,0.509920634920635,0.5579269949989129,-0.048006360078277854,0.42752390111485045,0.4463255852415378,0.540351403316948,-0.09402581807541016,0.5380834601725013,0.500150032615786,0.5147619047619048,1,1,0.03793342755671525,-0.014611872146118698,0.05254529970283395,1,1,0.8031746031746032,0.5,0.40634920634920635,0.0,0.40793650793650793,0.0,0.8142857142857143,0.5,1.6987301587301586,30,0,0,5.0,5.0,3033.3,2658.9434523809523
2026-05-21,新鬼武者3,8,0.0,0.0,0.0,0.0,0.0,0.0,新鬼武者3,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,0,1062.5,2212.5,-512.5,1675.0,700.0,10586.0,9115.0,32801.0,27953.0,0.8029472888720952,1.9418540866703236,-0.12499618914057498,0.47937609558902444,844.6428571428571,161.60714285714283,112.94642857142857,1138.0002824503783,1057.0898946303812,0.7639598667757632,0.6419062211486388,2176.8571428571427,2580.4357142857143,2912.45,0.5065335158907306,0.15078311966932434,0.08104176609599643,679.0743065118102,289.22916393511844,389.8451425766917,0.4020409236503575,0.18674119690171748,0.21529972674864,0.008888888888888889,0.03111111111111111,0.044444444444444446,0.08,0.013215859030837005,0.9574468085106383,0.03524229074889868,0.9574468085106383,0.048458149779735685,0.9574468085106383,0.08370044052863436,0.9574468085106383,75.0,44.0,7.0,7.0,225.0,225.0,0,0,225.0,0.0,0.0,0.0,0.0,0,0,365.0,45.0,0,0,7,0.0,0.09375,0.0625,0.09375,68.0,-1150.0,1575.0,-1.1389067977982283,0.9279434780126702,735.6017543859649,0.4657752560261728,0.8070175438596491,2077.1280701754386,1.8213498397962866,0.9385964912280702,664.4340852130325,1.1622803046645527,0.8859649122807017,4.291439014202155,0.009374945496712984,0.543859649122807,0.7194006960416789,1.3648633548221518,0.9122807017543859,0.47555660704615516,2.493419005906561,0.9912280701754386,326.8982456140351,2716754.0,0.08354659283041635,114,8928.6,0.0,0.5170415002966625,0.3335749022916473,0.2857142857142857,0.5078074037834311,-0.22209311806914545,0.4510849687063216,0.2917230811467101,0.4735672764104556,-0.1818441952637455,0.517789193302892,0.420143509458578,0.5042857142857143,1,1,0.09764568384431399,-0.08414220482713636,0.18178788867145035,1,1,0.8017777777777778,0.5,0.40622222222222226,0.0,0.4088888888888889,0.0,0.8160000000000001,0.5,1.698488888888889,31,0,0,8.0,8.0,1062.5,1010.1324346405229
2026-05-21,いざ！番長,6,0.0,0.0,0.0,0.0,0.0,0.0,いざ！番長,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1,-450.0,-400.0,2400.0,-1383.3,100.0,12807.0,4155.0,27914.0,9343.0,-0.21082220660576248,-0.5776173285198556,0.5158701726732106,-0.8883656213207749,452.3857142857147,239.29285714285703,41.074999999999996,1612.3407843138825,1381.6271686030116,0.5161916877493329,0.4136660834158844,2523.285714285714,2861.6857142857148,2905.753571428572,-0.09120707095142322,-0.07983080858904987,-0.09892618797567912,203.29457329745458,169.79244633876158,33.502126958693,-0.07183082768441532,-0.06851557882704024,-0.0033152488573750805,0.012618296529968454,0.028391167192429023,0.03785488958990536,0.08201892744479496,0.01567398119122257,0.9694189602446484,0.03134796238244514,0.9694189602446484,0.04075235109717868,0.9694189602446484,0.08463949843260188,0.9694189602446484,70.0,70.0,22.0,4.0,317.0,317.0,0,0,,0.0,0.0,0.0,0.0,0,0,226.0,45.0,0,0,-1,0.022222222222222223,0.08888888888888889,0.08888888888888889,0.1111111111111111,127.0,-50.0,-2850.0,0.36679512191409314,-0.726692379278973,-776.8982456140351,-0.4919237577936721,0.30701754385964913,-535.3719298245614,-0.46944605516550303,0.2631578947368421,272.1769423558901,0.47611329178370304,0.7192982456140351,81.97715329991635,0.17908476425250625,0.6228070175438597,-0.29436879943617883,-0.5584831782400099,0.2807017543859649,-0.12218397979599864,-0.6406300594433291,0.23684210526315788,326.8982456140351,2716754.0,0.08354659283041635,114,8928.6,0.0,0.5280510806648078,0.3301768538981619,0.5515873015873016,0.5574853228962818,-0.005898021308980206,0.49269491520295766,0.5929286132913145,0.552319611863715,0.04060900142759949,0.5614155251141552,0.5351337247227658,0.5190476190476191,1,1,0.026281800391389387,0.016086105675146678,0.01019569471624271,1,1,0.8025236593059938,0.5,0.4056782334384858,0.0,0.4075709779179811,0.0,0.8164037854889591,0.5,1.6981703470031548,32,0,0,53.0,53.0,-450.0,-402.1345085470086
2026-05-21,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,5,0.0,0.0,0.0,0.0,0.0,0.0,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1,220.0,-300.0,-240.0,-20.0,1780.0,27291.0,8545.0,24239.0,17895.0,0.04030632809351068,-0.17554125219426564,-0.049506992862741864,-0.005588153115395362,362.85714285714283,432.85714285714283,217.85714285714286,1180.0242128266455,918.3465792174758,0.332346822933762,0.25455300091551275,3822.085714285714,3882.9857142857145,3941.7571428571428,0.02769942458929876,0.06434031146378115,0.01788483935289991,376.5224998196358,287.4278499029272,89.09464991670859,0.0227043913031129,0.023332987027728864,-0.0006285957246159636,0.00946372239747634,0.028391167192429023,0.050473186119873815,0.0694006309148265,0.012539184952978056,0.9694189602446484,0.03134796238244514,0.9694189602446484,0.05329153605015674,0.9694189602446484,0.07210031347962383,0.9694189602446484,98.0,98.0,3.0,3.0,317.0,317.0,0,0,,0.0,0.0,0.0,0.0,0,0,197.0,255.0,0,0,-1,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,139.0,520.0,460.0,0.21584758028777631,0.08981332095625255,-106.89824561403509,-0.06768683927512924,0.5701754385964912,-435.3719298245614,-0.3817600878942383,0.32456140350877194,182.64837092731827,0.31950288062031496,0.6666666666666666,275.5414390142022,0.6019393411615951,0.7894736842105263,-0.04324026473690567,-0.08203641324916354,0.5350877192982456,-0.003277484255276665,-0.017184371771062787,0.5087719298245614,326.8982456140351,2716754.0,0.08354659283041635,114,8928.6,0.0,0.48308915546991027,0.28596934204729796,0.44841269841269843,0.4529857034137856,-0.004573005001087149,0.571926646855137,0.42867428188961004,0.4521798875027482,-0.023505605613138136,0.4556633688483004,0.5199151989562948,0.4447619047619048,1,1,-0.0642518301079944,0.07515329419438999,-0.1394051243023844,1,1,0.8018927444794953,0.5,0.4056782334384858,0.0,0.41009463722397477,0.0,0.8138801261829653,0.5,1.698044164037855,33,0,0,30.0,30.0,220.0,215.65921717171716
2026-05-21,絶対衝激IV,3,0.0,0.0,0.0,0.0,0.0,0.0,絶対衝激IV,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,0,266.7,-566.7,-650.0,500.0,-300.0,8192.0,3820.0,2588.0,15387.0,0.09765625,-0.44502617801047123,-1.0046367851622875,0.12997985312276597,-519.0428571428572,-644.0428571428572,-359.5214285714286,1138.530358045176,1066.4584277045112,0.5238082263275519,0.5117399426335791,1926.042857142857,2078.242857142857,2395.4392857142857,-0.3425854184022972,-0.4491700141216726,-0.20192744415533617,-562.8100302908548,-460.88753160326246,-101.92249868759234,-0.3224321415383656,-0.2900236603269177,-0.032408481211447904,0.0,0.02127659574468085,0.06382978723404255,0.0851063829787234,0.02040816326530612,0.8245614035087719,0.04081632653061224,0.8245614035087719,0.08163265306122448,0.8245614035087719,0.10204081632653061,0.8245614035087719,365.0,191.0,177.0,168.0,47.0,47.0,0,0,47.0,0.0,0.0,0.0,-1.0,0,0,365.0,163.0,0,0,6,0.0,0.0,0.0,0.14285714285714285,117.0,833.4000000000001,916.7,0.5426824280104712,1.1022930351622875,-60.1982456140351,-0.038116892864956176,0.5877192982456141,-702.0719298245615,-0.6156185626067013,0.20175438596491227,-699.2516290726818,-1.2231858879051984,0.09649122807017543,-801.3585609857979,-1.7506232309730094,0.043859649122807015,0.01410965716958365,0.026769162340027342,0.5964912280701754,-0.37356232724687266,-1.958646758024407,0.02631578947368421,326.8982456140351,2716754.0,0.08354659283041635,114,8928.6,0.0,0.6844301236588471,0.29800917565809265,0.671875,0.6429429945054945,0.028932005494505475,0.8258241758241758,0.6315228661727873,0.6401767642302271,-0.008653898057439768,0.6452083333333333,0.7536450477626948,0.5,1,0,-0.10843671442936154,0.0,-0.10843671442936154,1,1,0.8,0.5,0.4042553191489362,0.0,0.41276595744680855,0.0,0.8170212765957447,0.5,1.697872340425532,34,0,0,17.0,17.0,266.7,202.20022321428567
2026-05-21,甲鉄城のカバネリ,6,0.0,0.0,0.0,0.0,0.0,0.0,甲鉄城のカバネリ,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1,950.0,950.0,183.3,350.0,50.0,12278.0,7523.0,22966.0,16049.0,0.4642449910408861,0.7576764588594975,0.04789689105634416,0.13084927409807465,538.0857142857145,334.5214285714286,317.26071428571424,420.834866380986,481.4615587795339,0.26383735776129613,0.26269630251626186,1961.0285714285715,2348.485714285714,2705.539285714286,0.27540793266227087,0.1629858903844584,0.12594852606145504,488.4254251715787,349.6377099354794,138.7877152360993,0.23741174863617454,0.15800018098467122,0.07941156765150331,0.0031545741324921135,0.015772870662460567,0.0473186119873817,0.10094637223974763,0.006269592476489028,0.9694189602446484,0.018808777429467086,0.9694189602446484,0.050156739811912224,0.9694189602446484,0.10344827586206896,0.9694189602446484,38.0,38.0,38.0,28.0,317.0,317.0,0,0,,0.0,0.0,0.0,0.0,0,0,197.0,290.0,0,0,-1,0.0,0.1111111111111111,0.044444444444444446,0.2222222222222222,65.0,0.0,766.7,-0.2934314678186114,0.416348099984542,623.1017543859649,0.39454144508089506,0.7894736842105263,814.6280701754386,0.7143145029965701,0.8596491228070176,357.8769423558899,0.6260264650036103,0.7719298245614035,177.20572472848792,0.38711816841324936,0.7192982456140351,0.3806983982104698,0.7222696555840667,0.8596491228070176,0.24443102381769544,1.2815907746626871,0.9210526315789473,326.8982456140351,2716754.0,0.08354659283041635,114,8928.6,0.0,0.42355596781036486,0.20216499227079562,0.3095238095238095,0.39266688410524025,-0.08314307458143078,0.3885596809134291,0.32729039132578697,0.39080650845246556,-0.0635161171266786,0.4002790461694571,0.4680560991519896,0.35095238095238096,1,1,-0.0677770529825325,0.11710371819960863,-0.18488077118214113,1,1,0.8006309148264985,0.5,0.4031545741324921,0.0,0.40946372239747636,0.0,0.8201892744479495,0.5,1.6969085173501577,35,0,0,10.0,11.0,950.0,890.1731837606839
2026-05-21,スマスロ炎炎ノ消防隊2,12,0.0,0.0,0.0,0.0,0.0,0.0,スマスロ炎炎ノ消防隊2,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,0,-741.7,825.0,275.0,2100.0,308.3,45967.0,66833.0,79090.0,69887.0,-0.19361716013661975,0.14813041461553425,0.04172461752433936,0.3605820825046146,301.1857142857143,318.45714285714286,210.71428571428572,976.962521336022,797.7781441307777,0.18927832806123066,0.151946455374442,5189.771428571427,5434.3714285714295,5637.442857142857,0.055227711243862075,0.05860591937547225,0.0325698934301965,36.37234160949282,159.57907760563862,-123.2067359961458,-0.0007846421787361876,0.024279854919001878,-0.025064497097738066,0.009259259259259259,0.027777777777777776,0.027777777777777776,0.07407407407407407,0.01818181818181818,0.9152542372881356,0.03636363636363636,0.9152542372881356,0.03636363636363636,0.9152542372881356,0.08181818181818182,0.9152542372881356,37.0,6.0,6.0,6.0,108.0,108.0,0,0,108.0,0.0,0.0,0.0,0.0,0,0,365.0,365.0,0,0,7,0.0,0.0,0.0,0.13333333333333333,39.0,-1566.7,-1016.7,-0.341747574752154,-0.23534177766095912,-1068.598245614035,-0.6766251147068943,0.22807017543859648,689.6280701754386,0.6047070439074893,0.8333333333333334,120.97694235588975,0.21162237240388881,0.6140350877192983,161.14143901420218,0.35202462461205586,0.6754385964912281,-0.2771637529670361,-0.5258413729527036,0.30701754385964913,0.02425080239928665,0.12715081804130438,0.5789473684210527,326.8982456140351,2716754.0,0.08354659283041635,114,8928.6,0.0,0.6165464714551473,0.26148007340616886,0.4404761904761905,0.4741519895629484,-0.033675799086757885,0.40076864535768647,0.5142241210930655,0.491968262725696,0.022255858367369485,0.47130898021308976,0.6682583170254404,0.6523809523809523,1,1,-0.1969493368123506,0.01587736464448808,-0.21282670145683869,1,1,0.8018518518518519,0.5,0.40555555555555556,0.0,0.40555555555555556,0.0,0.8148148148148149,0.5,1.6955555555555557,36,0,0,58.0,60.0,-741.7,-705.1419444444444
2026-05-21,スマスロ秘宝伝,3,0.0,0.0,0.0,0.0,0.0,0.0,スマスロ秘宝伝,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,0,-1800.0,-600.0,200.0,-400.0,-200.0,11353.0,2436.0,3258.0,9782.0,-0.47564520391086057,-0.7389162561576355,0.1841620626151013,-0.24534859946841137,-571.4285714285714,30.950000000000014,32.142857142857146,662.8880617275831,1110.9730251866195,0.303224904314372,0.36426852029318796,2971.1857142857148,3147.592857142857,2776.6071428571427,-0.259546676024067,-0.03683987168885629,-0.023905198393561828,-580.15711946578,-89.6325638285922,-490.52455563718786,-0.20207333800833766,-0.06783601539487205,-0.1342373226134656,0.01680672268907563,0.025210084033613446,0.025210084033613446,0.058823529411764705,0.024793388429752067,0.9224806201550387,0.03305785123966942,0.9224806201550387,0.03305785123966942,0.9224806201550387,0.06611570247933884,0.9224806201550387,64.0,39.0,39.0,39.0,119.0,119.0,0,0,119.0,0.0,0.0,0.0,0.0,0,0,365.0,45.0,0,0,7,0.0,0.0,0.0,0.0,99.0,-1200.0,-2000.0,0.2632710522467749,-0.6598072665259619,-2126.898245614035,-1.3467294891370047,0.03508771929824561,-735.3719298245614,-0.6448179897080324,0.17543859649122806,-751.637343358396,-1.314823095139304,0.08771929824561403,-126.36570384294066,-0.27605462462842245,0.3684210526315789,-0.559191796741277,-1.0609113890058128,0.10526315789473684,-0.29052358486864244,-1.5232614108235372,0.07017543859649122,326.8982456140351,2716754.0,0.08354659283041635,114,8928.6,0.0,0.5814431443475702,0.2927552302370781,0.6966731898238747,0.5336175566116858,0.16305563321218897,0.536622152067087,0.6915468726781573,0.5454810505114236,0.1460658221667337,0.5370906718851923,0.4852380952380953,0.5833688699360341,1,1,0.051852576647097026,-0.0981307746979388,0.14998335134503582,1,1,0.8033613445378152,0.5,0.4050420168067227,0.0,0.4050420168067227,0.0,0.8117647058823529,0.5,1.6951260504201682,37,0,0,71.0,71.0,-1800.0,-1509.659099804305
