date,machine_name,machine_count,total_games,avg_games,total_diff_coins,avg_diff_coins,win_rate,efficiency,entity_key,jug_flag,hana_flag,oki_flag,bt_flag,is_a_type,floor_bucket,atype_bucket,segment_floor2,segment_type2,segment_floor_type4,daily_global_avg_diff,shrunk_avg_diff,raw_avg_rank,shrunk_rank,is_rank_1,is_top_2,is_top_3,is_top_5,day_of_week,day_of_month,month_progress,is_thursday,is_month_end_event,floor_is_2f,floor_is_3f,atype_is_a,atype_is_n,lag_1_avg_diff_coins,lag_7_avg_diff_coins,lag_14_avg_diff_coins,lag_21_avg_diff_coins,lag_1_total_games,lag_7_total_games,lag_14_total_games,lag_21_total_games,lag_1_efficiency,lag_7_efficiency,lag_14_efficiency,lag_21_efficiency,rolling_avg_diff_7d,rolling_avg_diff_14d,rolling_avg_diff_28d,rolling_avg_games_7d,rolling_avg_games_14d,rolling_avg_games_28d,rolling_avg_efficiency_7d,rolling_avg_efficiency_14d,rolling_avg_efficiency_28d,prior_rank1_rate,prior_top2_rate,prior_top3_rate,prior_top5_rate,days_since_last_rank1,days_since_last_top2,days_since_last_top3,days_since_last_top5,days_since_first_seen,count_delta_1d,count_delta_7d,count_increase_flag,count_decrease_flag,days_since_last_count_increase,days_since_last_count_decrease,count_delta_1d_bin,count_delta_7d_bin,days_since_first_seen_bin,same_weekday_rank1_rate,same_weekday_top3_rate,same_weekday_rolling_rank_sum_3,event_group,is_event_day,proba_is_rank_1,threshold_is_rank_1,proba_is_top_2,threshold_is_top_2,proba_is_top_3,threshold_is_top_3,proba_is_top_5,threshold_is_top_5,ensemble_score,nextday_rank,previous_day_raw_avg_rank,previous_day_shrunk_rank,previous_day_avg_diff_coins,previous_day_shrunk_avg_diff
2026-05-21,ネオプラネット,1,0.0,0.0,0.0,0.0,0.0,0.0,ネオプラネット,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-1500.0,-1600.0,-300.0,1300.0,3486.0,2675.0,758.0,1830.0,-0.43029259896729777,-0.5981308411214953,-0.39577836411609496,0.7103825136612022,-600.0,-571.4285714285714,-142.85714285714286,2886.8571428571427,2938.0714285714284,3465.285714285714,-0.3740734836765646,-0.2812162193974723,-0.12603383952030053,0.012987012987012988,0.012987012987012988,0.03896103896103896,0.11688311688311688,73.0,73.0,35.0,17.0,77.0,0.0,0.0,0,0,999.0,42.0,0,0,6,0.0,0.0,95.0,1,1,0.010452304035425186,0.0857008546590805,0.03370888903737068,0.10988269001245499,0.08820116519927979,0.11724374443292618,0.10738028585910797,0.14733178913593292,0.1332922287285328,32,60.0,53.0,-1500.0,-744.8611940298507
2026-05-21,ラブ嬢3～Wご指名はいかがですか?～,2,0.0,0.0,0.0,0.0,0.0,0.0,ラブ嬢3～Wご指名はいかがですか?～,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,400.0,-300.0,-350.0,-950.0,7970.0,8011.0,2961.0,3477.0,0.10037641154328733,-0.07489701660217202,-0.2364066193853428,-0.546448087431694,-178.57142857142858,442.85714285714283,369.64285714285717,3633.9285714285716,3455.535714285714,3497.660714285714,-0.024185476833698233,0.09949708364397027,0.08840460249518053,0.031746031746031744,0.047619047619047616,0.06349206349206349,0.12698412698412698,15.0,13.0,13.0,13.0,63.0,0.0,0.0,0,0,999.0,999.0,0,0,6,0.0,0.0,119.0,1,1,0.01587696559727192,0.0857008546590805,0.03896842896938324,0.10988269001245499,0.05708230286836624,0.11724374443292618,0.11876478046178818,0.14733178913593292,0.12880700267851353,33,22.0,23.0,400.0,300.8067708333333
2026-05-21,デビル メイ クライ5 スタイリッシュトライブ,4,0.0,0.0,0.0,0.0,0.0,0.0,デビル メイ クライ5 スタイリッシュトライブ,0,0,0,0,0,3F,N,3F,N,3F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,0,1,750.0,1825.0,-175.0,-1575.0,12882.0,10728.0,5213.0,9741.0,0.2328830926874709,0.680462341536167,-0.13427968540187993,-0.6467508469356329,575.0,332.14285714285717,417.85714285714283,3091.057142857143,2843.3642857142854,2891.1428571428573,0.17667723587871698,0.0918365166995984,0.043559946711116244,0.029940119760479042,0.04790419161676647,0.0658682634730539,0.11976047904191617,30.0,15.0,15.0,7.0,167.0,0.0,0.0,0,0,999.0,47.0,0,0,7,0.0,0.041666666666666664,133.0,1,1,0.012583662755787373,0.0857008546590805,0.038098692893981934,0.10988269001245499,0.0726756900548935,0.11724374443292618,0.10192199051380157,0.14733178913593292,0.12743682730942965,34,8.0,8.0,750.0,563.0403125
2026-05-21,ガールズ&パンツァー 最終章,3,0.0,0.0,0.0,0.0,0.0,0.0,ガールズ&パンツァー 最終章,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,3400.0,300.0,-433.3,3366.7,9100.0,10535.0,6451.0,10125.0,1.120879120879121,0.0854295206454675,-0.20151914431871026,0.9975308641975309,600.0,516.6642857142857,255.95714285714283,2464.7714285714287,2389.9785714285713,2560.467857142857,0.29527861240639475,0.1691701961368474,0.09055811336108578,0.015772870662460567,0.0473186119873817,0.08832807570977919,0.12302839116719243,44.0,1.0,1.0,1.0,317.0,0.0,0.0,0,0,163.0,45.0,0,0,7,0.0,0.06666666666666667,81.0,1,1,0.011038774624466896,0.0857008546590805,0.0425897091627121,0.10988269001245499,0.06803425401449203,0.11724374443292618,0.09994938224554062,0.14733178913593292,0.12591084726154805,35,2.0,2.0,3400.0,2593.0628472222224
2026-05-21,いざ！番長,6,0.0,0.0,0.0,0.0,0.0,0.0,いざ！番長,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-450.0,-400.0,2400.0,-1383.3,12807.0,4155.0,27914.0,9343.0,-0.21082220660576248,-0.5776173285198556,0.5158701726732106,-0.8883656213207749,452.3857142857147,239.29285714285703,41.074999999999996,2523.285714285714,2861.6857142857148,2905.753571428572,-0.09120707095142322,-0.07983080858904987,-0.09892618797567912,0.015772870662460567,0.031545741324921134,0.0473186119873817,0.0914826498422713,70.0,22.0,5.0,4.0,317.0,0.0,0.0,0,0,225.0,45.0,0,0,7,0.044444444444444446,0.08888888888888889,127.0,1,1,0.03609262779355049,0.0857008546590805,0.03633620962500572,0.10988269001245499,0.050380971282720566,0.11724374443292618,0.07614593952894211,0.14733178913593292,0.12584855407476425,36,53.0,53.0,-450.0,-361.10694444444437
2026-05-21,東京リベンジャーズ,9,0.0,0.0,0.0,0.0,0.0,0.0,東京リベンジャーズ,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-88.9,-44.4,-1084.6,-153.8,25201.0,14393.0,74890.0,75202.0,-0.03174477203285584,-0.027791287431390258,-0.18827613833622647,-0.0265950373660275,-252.37142857142857,131.87857142857143,74.73571428571431,3544.2714285714287,4234.635714285714,4410.7357142857145,-0.12539472961204964,-0.04532392818357438,-0.04190960209052886,0.015748031496062992,0.023622047244094488,0.03937007874015748,0.06692913385826772,11.0,11.0,11.0,11.0,254.0,0.0,0.0,0,0,999.0,10.0,0,0,7,0.0,0.027777777777777776,152.0,1,1,0.01976623758673668,0.0857008546590805,0.03873791918158531,0.10988269001245499,0.06639625132083893,0.11724374443292618,0.0881316214799881,0.14733178913593292,0.12584697231650355,37,44.0,45.0,-88.9,-62.78486111111111
2026-05-21,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,5,0.0,0.0,0.0,0.0,0.0,0.0,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,220.0,-300.0,-240.0,-20.0,27291.0,8545.0,24239.0,17895.0,0.04030632809351068,-0.17554125219426564,-0.049506992862741864,-0.005588153115395362,362.85714285714283,432.85714285714283,217.85714285714286,3822.085714285714,3882.9857142857145,3941.7571428571428,0.02769942458929876,0.06434031146378115,0.01788483935289991,0.012618296529968454,0.025236593059936908,0.05362776025236593,0.08201892744479496,98.0,3.0,3.0,3.0,317.0,0.0,0.0,0,0,197.0,254.0,0,0,7,0.022222222222222223,0.022222222222222223,136.0,1,1,0.0202106274664402,0.0857008546590805,0.03368471935391426,0.10988269001245499,0.059470027685165405,0.11724374443292618,0.10327895730733871,0.14733178913593292,0.12415200248360635,38,30.0,31.0,220.0,212.04189814814816
2026-05-21,麻雀格闘倶楽部 覚醒,1,0.0,0.0,0.0,0.0,0.0,0.0,麻雀格闘倶楽部 覚醒,0,0,0,0,0,3F,N,3F,N,3F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,0,1,-1000.0,-2000.0,-500.0,-1700.0,2111.0,2867.0,519.0,3414.0,-0.4737091425864519,-0.6975933031042902,-0.9633911368015414,-0.4979496192149971,357.14285714285717,192.85714285714286,167.85714285714286,2656.8571428571427,2752.9285714285716,2454.9285714285716,-0.09648268262571731,-0.09072044105386644,-0.06086996876745365,0.012048192771084338,0.060240963855421686,0.07228915662650602,0.08433734939759036,36.0,35.0,25.0,25.0,83.0,0.0,0.0,0,0,999.0,999.0,0,0,6,0.0,0.08333333333333333,87.0,1,1,0.022411448881030083,0.0857008546590805,0.026462038978934288,0.10988269001245499,0.060509245842695236,0.11724374443292618,0.10840017348527908,0.14733178913593292,0.12324669696390629,39,66.0,53.0,-1000.0,-399.26214285714286
2026-05-21,スーパーリオエース2,8,0.0,0.0,0.0,0.0,0.0,0.0,スーパーリオエース2,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-1512.5,-1337.5,0.0,0.0,47992.0,59682.0,0.0,0.0,-0.25212535422570426,-0.17928353607452832,0.0,0.0,-796.4285714285714,-1010.0,-1010.0,6982.828571428572,7073.75,7073.75,-0.11341505662884645,-0.1413824635280089,-0.1413824635280089,0.0,0.1,0.1,0.1,999.0,2.0,2.0,2.0,10.0,0.0,0.0,0,0,999.0,999.0,0,0,4,0.0,0.0,71.0,1,1,0.01481352373957634,0.0857008546590805,0.03346603363752365,0.10988269001245499,0.04899889975786209,0.11724374443292618,0.1254892796278,0.14733178913593292,0.12118140235543251,40,70.0,71.0,-1512.5,-1325.3054012345679
2026-05-21,スマスロ炎炎ノ消防隊,4,0.0,0.0,0.0,0.0,0.0,0.0,スマスロ炎炎ノ消防隊,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-775.0,300.0,1425.0,250.0,15629.0,25378.0,2976.0,4084.0,-0.19834922259901466,0.04728505004334463,1.9153225806451613,0.24485798237022527,353.57142857142856,248.21428571428572,158.92857142857142,4222.571428571428,3333.3214285714284,3169.3678571428572,0.14340169323591676,0.2026888144747723,0.0828007096535315,0.029411764705882353,0.04411764705882353,0.058823529411764705,0.11029411764705882,63.0,42.0,42.0,5.0,272.0,0.0,0.0,0,0,152.0,257.0,0,0,7,0.05128205128205128,0.10256410256410256,69.0,1,1,0.03132576122879982,0.0857008546590805,0.027638742700219154,0.10988269001245499,0.05368722230195999,0.11724374443292618,0.08031093329191208,0.14733178913593292,0.11777346208691598,41,53.0,53.0,-775.0,-618.0914285714285
2026-05-21,転生したら剣でした,5,0.0,0.0,0.0,0.0,0.0,0.0,転生したら剣でした,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-600.0,-580.0,-360.0,1440.0,13051.0,15574.0,19393.0,7240.0,-0.22986744310780782,-0.1862077822011044,-0.09281699582323519,0.994475138121547,65.71428571428571,-128.57142857142858,-229.28571428571428,3029.8571428571427,2973.7428571428572,2831.9428571428575,0.02256371696779422,-0.018482654991193483,-0.05391070489407257,0.0,0.015625,0.03125,0.078125,999.0,48.0,4.0,4.0,64.0,0.0,0.0,0,0,999.0,29.0,0,0,6,0.0,0.0,151.0,1,1,0.011598324403166771,0.0857008546590805,0.03773223236203194,0.10988269001245499,0.049732755869627,0.11724374443292618,0.10069785267114639,0.14733178913593292,0.11190290488302708,42,53.0,53.0,-600.0,-463.6166666666667
2026-05-21,範馬刃牙,2,0.0,0.0,0.0,0.0,0.0,0.0,範馬刃牙,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1950.0,-250.0,-425.0,275.0,3074.0,2320.0,4461.0,3516.0,1.2687052700065062,-0.21551724137931033,-0.3810804752297691,0.31285551763367464,-71.42857142857143,169.64285714285714,197.32142857142858,1151.357142857143,1272.6214285714286,1550.5214285714285,-0.057161403220093936,0.11152118380806618,0.14064106053704775,0.0,0.0,0.011904761904761904,0.07142857142857142,999.0,999.0,76.0,1.0,84.0,0.0,0.0,0,0,999.0,7.0,0,0,6,0.0,0.0,72.0,1,1,0.01784202642738819,0.0857008546590805,0.026697218418121338,0.10988269001245499,0.05380796641111374,0.11724374443292618,0.0989554226398468,0.14733178913593292,0.11106675006449224,43,4.0,5.0,1950.0,1386.1246575342466
2026-05-21,バイオハザード5,4,0.0,0.0,0.0,0.0,0.0,0.0,バイオハザード5,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-425.0,1875.0,2650.0,-525.0,3198.0,9566.0,5584.0,3851.0,-0.5315822388993121,0.7840267614467907,1.8982808022922637,-0.5453129057387691,489.2857142857143,1173.2142857142858,762.2,2266.5714285714284,2546.9000000000005,2411.7357142857145,0.1165789197200322,0.41465321237366587,0.2475946460584551,0.012987012987012988,0.05844155844155844,0.09740259740259741,0.15584415584415584,33.0,22.0,8.0,8.0,154.0,0.0,0.0,0,0,999.0,22.0,0,0,7,0.045454545454545456,0.09090909090909091,101.0,1,1,0.012275760062038898,0.0857008546590805,0.021044325083494186,0.10988269001245499,0.04705829545855522,0.11724374443292618,0.12681810557842255,0.14733178913593292,0.1080734396353364,44,49.0,49.0,-425.0,-313.028
2026-05-21,タクトオーパス デスティニー,4,0.0,0.0,0.0,0.0,0.0,0.0,タクトオーパス デスティニー,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-1300.0,-500.0,0.0,0.0,16558.0,20679.0,0.0,0.0,-0.31404759028868223,-0.09671647565162725,0.0,0.0,-389.2857142857143,-920.0,-920.0,4728.357142857143,4931.16,4931.16,-0.07452491686612847,-0.17334752431031752,-0.17334752431031752,0.0,0.0,0.0,0.0,999.0,999.0,999.0,999.0,10.0,0.0,0.0,0,0,999.0,999.0,0,0,4,0.0,0.0,60.0,1,1,0.005497091915458441,0.0857008546590805,0.037375133484601974,0.10988269001245499,0.050268080085515976,0.11724374443292618,0.10390737652778625,0.14733178913593292,0.10712099736556412,45,67.0,67.0,-1300.0,-1005.5497222222223
2026-05-21,スマスロ北斗の拳,9,0.0,0.0,0.0,0.0,0.0,0.0,スマスロ北斗の拳,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-566.7,444.4,3577.8,866.7,22973.0,16983.0,48375.0,45130.0,-0.22199973882383667,0.2355296472943532,0.6656330749354005,0.1728340350099712,330.142857142857,686.5,396.825,3055.7571428571428,3506.878571428572,3596.2964285714284,0.10946108975777225,0.15430744771764027,0.07761231847279093,0.00946372239747634,0.028391167192429023,0.03470031545741325,0.05362776025236593,49.0,9.0,9.0,9.0,317.0,0.0,0.0,0,0,999.0,31.0,0,0,7,0.022222222222222223,0.044444444444444446,39.0,1,1,0.012671593576669693,0.0857008546590805,0.0340542271733284,0.10988269001245499,0.04929208755493164,0.11724374443292618,0.09397125244140625,0.14733178913593292,0.10707872882485389,46,55.0,59.0,-566.7,-492.80486111111117
2026-05-21,吉宗,4,0.0,0.0,0.0,0.0,0.0,0.0,吉宗,0,0,0,0,0,3F,N,3F,N,3F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,0,1,225.0,100.0,-350.0,-250.0,15218.0,6517.0,8585.0,7898.0,0.05914049152319621,0.06137793463249962,-0.163075131042516,-0.12661433274246645,392.857142857143,125.0,96.42857142857143,2508.2428571428572,2699.0642857142857,2847.567857142857,0.2115487884753092,0.058119598795790005,0.06977354307384434,0.02531645569620253,0.05907172995780591,0.08016877637130802,0.12658227848101267,64.0,33.0,33.0,5.0,237.0,0.0,0.0,0,0,145.0,41.0,0,0,7,0.0,0.0,111.0,1,1,0.013657746836543083,0.0857008546590805,0.03260146453976631,0.10988269001245499,0.04493330046534538,0.11724374443292618,0.08904468268156052,0.14733178913593292,0.10231677182018756,47,28.0,28.0,225.0,220.29514285714285
2026-05-21,スマスロ炎炎ノ消防隊2,12,0.0,0.0,0.0,0.0,0.0,0.0,スマスロ炎炎ノ消防隊2,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-741.7,825.0,275.0,2100.0,45967.0,66833.0,79090.0,69887.0,-0.19361716013661975,0.14813041461553425,0.04172461752433936,0.3605820825046146,301.1857142857143,318.45714285714286,210.71428571428572,5189.771428571427,5434.3714285714295,5637.442857142857,0.055227711243862075,0.05860591937547225,0.0325698934301965,0.027777777777777776,0.027777777777777776,0.037037037037037035,0.07407407407407407,6.0,6.0,6.0,6.0,108.0,0.0,0.0,0,0,999.0,999.0,0,0,7,0.0,0.0,39.0,1,1,0.020891837775707245,0.0857008546590805,0.029338521882891655,0.10988269001245499,0.043921101838350296,0.11724374443292618,0.0753384530544281,0.14733178913593292,0.100850697606802,48,58.0,61.0,-741.7,-671.396047008547
2026-05-21,痛いのは嫌なので防御力に極振りしたいと思います。,8,0.0,0.0,0.0,0.0,0.0,0.0,痛いのは嫌なので防御力に極振りしたいと思います。,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,537.5,-187.5,-450.0,1762.5,17592.0,16663.0,33657.0,39592.0,0.24442928603910868,-0.09001980435695853,-0.10696140475978251,0.35613255203071326,16.071428571428573,144.64285714285714,256.25,3147.157142857143,3682.985714285714,3812.921428571429,-0.0013616409894155151,0.011945054323784007,0.043075365494575545,0.022082018927444796,0.031545741324921134,0.06309148264984227,0.12302839116719243,10.0,10.0,10.0,10.0,317.0,0.0,0.0,0,0,197.0,999.0,0,0,7,0.0,0.1111111111111111,109.0,1,1,0.009941852651536465,0.0857008546590805,0.024159684777259827,0.10988269001245499,0.059502020478248596,0.11724374443292618,0.08878794312477112,0.14733178913593292,0.10048599001020193,49,23.0,23.0,537.5,496.9168209876543
2026-05-21,ToLOVEるダークネス TRANCE ver.8.7,5,0.0,0.0,0.0,0.0,0.0,0.0,ToLOVEるダークネス TRANCE ver.8.7,0,0,0,0,0,3F,N,3F,N,3F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,0,1,-280.0,2240.0,640.0,1720.0,15232.0,8511.0,29909.0,29689.0,-0.09191176470588236,1.315944072376924,0.10699120666020262,0.28966957458991544,-2.857142857142857,140.0,364.0464285714285,3449.8,3717.4428571428575,4248.935714285714,0.10640353458003508,0.05607268326979209,0.09033281452306044,0.04416403785488959,0.05993690851735016,0.08832807570977919,0.14511041009463724,17.0,17.0,10.0,7.0,317.0,0.0,0.0,0,0,80.0,24.0,0,0,7,0.0,0.022222222222222223,32.0,1,1,0.011801130138337612,0.0857008546590805,0.03301826864480972,0.10988269001245499,0.04511187970638275,0.11724374443292618,0.08634500950574875,0.14733178913593292,0.09982087668031454,50,51.0,51.0,-280.0,-204.62476851851852
2026-05-21,ゴッドイーター リザレクション,10,0.0,0.0,0.0,0.0,0.0,0.0,ゴッドイーター リザレクション,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,120.0,10.0,20.0,-210.0,23072.0,19662.0,43792.0,33425.0,0.052011095700416086,0.005085952598921778,0.004567044208987943,-0.06282722513089005,-21.428571428571427,69.28571428571422,219.51785714285714,2733.7999999999997,3048.1357142857146,3079.378571428572,-0.03419484317301006,-0.0014635341419592458,0.060878701125420695,0.00946372239747634,0.022082018927444796,0.031545741324921134,0.05362776025236593,23.0,23.0,23.0,16.0,317.0,0.0,0.0,0,0,80.0,24.0,0,0,7,0.0,0.022222222222222223,120.0,1,1,0.010557645000517368,0.0857008546590805,0.032868169248104095,0.10988269001245499,0.04348563775420189,0.11724374443292618,0.09141954779624939,0.14733178913593292,0.09951138217002153,51,33.0,33.0,120.0,124.75012626262627
2026-05-21,北斗の拳 転生の章2,26,0.0,0.0,0.0,0.0,0.0,0.0,北斗の拳 転生の章2,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-180.8,1130.8,-107.7,15.4,67797.0,73778.0,138507.0,122004.0,-0.06932460138354204,0.3984927756241698,-0.020215584771888784,0.0032785810301301597,890.6571428571427,357.6857142857142,212.91071428571422,3167.514285714286,3528.878571428572,3828.7678571428573,0.2163800120515287,0.10075849088417022,0.07040606951240862,0.014705882352941176,0.03676470588235294,0.058823529411764705,0.07352941176470588,55.0,55.0,4.0,4.0,136.0,0.0,0.0,0,0,999.0,999.0,0,0,7,0.0,0.10526315789473684,89.0,1,1,0.02602863311767578,0.0857008546590805,0.029339460656046867,0.10988269001245499,0.05124559998512268,0.11724374443292618,0.045154452323913574,0.14733178913593292,0.0983093425631523,52,45.0,48.0,-180.8,-167.72402263374485
2026-05-21,ゾンビランドサガ,3,0.0,0.0,0.0,0.0,0.0,0.0,ゾンビランドサガ,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,6233.3,-100.0,-466.7,300.0,14248.0,4687.0,9379.0,10283.0,1.3124649073554182,-0.06400682739492213,-0.14926964495148737,0.08752309637265389,761.9,245.22857142857143,199.99285714285716,3944.528571428571,3659.757142857143,3780.7357142857145,0.12061240031024302,0.0244602393072616,0.014013427672153023,0.03785488958990536,0.056782334384858045,0.07255520504731862,0.12302839116719243,1.0,1.0,1.0,1.0,317.0,0.0,0.0,0,0,163.0,45.0,0,0,7,0.044444444444444446,0.044444444444444446,124.0,1,1,0.009848559275269508,0.0857008546590805,0.04026050865650177,0.10988269001245499,0.04693705216050148,0.11724374443292618,0.06535766273736954,0.14733178913593292,0.09636226259171964,53,1.0,1.0,6233.3,4718.037847222223
2026-05-21,ゴブリンスレイヤーII,3,0.0,0.0,0.0,0.0,0.0,0.0,ゴブリンスレイヤーII,0,0,0,0,0,3F,N,3F,N,3F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,0,1,0,1,3333.3,1300.0,-833.3,-228.6,10901.0,5118.0,3354.0,15161.0,0.9173470323823503,0.7620164126611958,-0.7453786523553966,-0.10553393575621661,109.49999999999987,-59.53571428571422,-92.52499999999998,1890.7999999999997,1759.542857142857,1593.1464285714287,-0.15623798808829864,-0.1748276781585809,-0.15028777848869646,0.0,0.0,0.03896103896103896,0.05194805194805195,999.0,999.0,1.0,1.0,77.0,0.0,0.0,0,0,999.0,14.0,0,0,6,0.0,0.0,139.0,1,1,0.009054926224052906,0.0857008546590805,0.024147221818566322,0.10988269001245499,0.0455787219107151,0.11724374443292618,0.08501438051462173,0.14733178913593292,0.08972568903118372,54,3.0,3.0,3333.3,2558.071575342466
2026-05-21,ヨルムンガンド,5,0.0,0.0,0.0,0.0,0.0,0.0,ヨルムンガンド,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,2940.0,-360.0,-200.0,240.0,6138.0,3159.0,19809.0,19710.0,2.3949169110459434,-0.5698005698005698,-0.050482104094098645,0.060882800608828,374.2857142857143,272.85714285714283,-155.71428571428572,1872.9428571428568,2408.957142857143,2945.1500000000005,0.2574957313134231,0.17258313911314588,0.008146652642314622,0.0,0.0,0.044444444444444446,0.044444444444444446,999.0,999.0,1.0,1.0,45.0,0.0,0.0,0,0,999.0,999.0,0,0,6,0.0,0.0,134.0,1,1,0.009302530437707901,0.0857008546590805,0.020880408585071564,0.10988269001245499,0.03840242698788643,0.11724374443292618,0.09786578267812729,0.14733178913593292,0.08819462656974793,55,3.0,3.0,2940.0,2478.708564814815
2026-05-21,新鬼武者3,8,0.0,0.0,0.0,0.0,0.0,0.0,新鬼武者3,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,1062.5,2212.5,-512.5,1675.0,10586.0,9115.0,32801.0,27953.0,0.8029472888720952,1.9418540866703236,-0.12499618914057498,0.47937609558902444,844.6428571428571,161.60714285714283,112.94642857142857,2176.8571428571427,2580.4357142857143,2912.45,0.5065335158907306,0.15078311966932434,0.08104176609599643,0.008888888888888889,0.03111111111111111,0.044444444444444446,0.08444444444444445,75.0,44.0,7.0,7.0,225.0,0.0,0.0,0,0,999.0,45.0,0,0,7,0.0,0.09375,68.0,1,1,0.013196920976042747,0.0857008546590805,0.02591073326766491,0.10988269001245499,0.04569634795188904,0.11724374443292618,0.06670907139778137,0.14733178913593292,0.08802694492042065,56,8.0,8.0,1062.5,963.5834876543208
2026-05-21,ドッチ,2,0.0,0.0,0.0,0.0,0.0,0.0,ドッチ,0,0,0,0,0,2F,N,2F,N,2F_N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0.6451612903225806,1,0,1,0,0,1,-1200.0,300.0,-100.0,-350.0,10940.0,8644.0,13452.0,12356.0,-0.21937842778793418,0.06941230911614993,-0.014867677668748141,-0.05665263839430236,-500.0,-396.42857142857144,-180.35714285714286,4027.214285714286,4523.857142857143,5143.571428571428,-0.17411304710799394,-0.10080374630365076,-0.048948191974252896,0.0,0.0,0.0,0.06451612903225806,999.0,999.0,999.0,9.0,31.0,0.0,0.0,0,0,999.0,999.0,0,0,6,0.0,0.0,114.0,1,1,0.005841952282935381,0.0857008546590805,0.02544425241649151,0.10988269001245499,0.03767066076397896,0.11724374443292618,0.09095582365989685,0.14733178913593292,0.0851820801384747,57,64.0,62.0,-1200.0,-742.5828703703704
