date,machine_number,machine_name,games,diff,payout,day_baseline,edge,pool_size,universe_size
20251115,3162,ファンキージャグラー2,9299,3800,1.1362153636591747,371.1764705882353,3428.823529411765,170,170
20251115,3322,ジャグラーガールズ,1748,-500,0.9046529366895499,371.1764705882353,-871.1764705882354,170,170
20251116,3141,マイジャグラーV,6268,500,1.026590087215486,345.5621301775148,154.4378698224852,169,169
20251116,3162,ファンキージャグラー2,8054,2300,1.0951907954639517,345.5621301775148,1954.4378698224853,169,169
20251116,3335,アイムジャグラーEX-TP,3799,-1100,0.9034833728174081,345.5621301775148,-1445.5621301775147,169,169
20251117,3141,マイジャグラーV,5215,300,1.0191754554170662,403.50877192982455,-103.50877192982455,171,171
20251117,3162,ファンキージャグラー2,3823,1200,1.104629871828407,403.50877192982455,796.4912280701755,171,171
20251117,3335,アイムジャグラーEX-TP,4207,300,1.0237699072973616,403.50877192982455,-103.50877192982455,171,171
20251118,3141,マイジャグラーV,6961,1800,1.086194512282718,91.89189189189189,1708.1081081081081,148,148
20251118,3159,ファンキージャグラー2,6174,-1500,0.9190152251376741,91.89189189189189,-1591.8918918918919,148,148
20251118,3162,ファンキージャグラー2,3674,-600,0.9455634186173109,91.89189189189189,-691.8918918918919,148,148
20251119,3141,マイジャグラーV,4696,-900,0.9361158432708688,221.52777777777777,-1121.5277777777778,144,144
20251119,3278,マイジャグラーV,4356,-900,0.931129476584022,221.52777777777777,-1121.5277777777778,144,144
20251119,3162,ファンキージャグラー2,4944,-1000,0.9325782092772384,221.52777777777777,-1221.5277777777778,144,144
20251120,3141,マイジャグラーV,4839,400,1.0275539023214162,119.25925925925925,280.74074074074076,135,135
20251120,3162,ファンキージャグラー2,5270,200,1.0126502213788742,119.25925925925925,80.74074074074075,135,135
20251120,3335,アイムジャグラーEX-TP,2187,-100,0.9847584209724127,119.25925925925925,-219.25925925925924,135,135
20251121,3159,ファンキージャグラー2,3652,-1100,0.8995983935742972,429.3706293706294,-1529.3706293706293,143,143
20251121,3162,ファンキージャグラー2,5001,2700,1.1799640071985602,429.3706293706294,2270.6293706293704,143,143
20251121,3171,ゴーゴージャグラー3,7624,2600,1.1136761105281567,429.3706293706294,2170.6293706293704,143,143
20251122,3162,ファンキージャグラー2,7008,600,1.028538812785388,-34.30232558139535,634.3023255813954,172,172
20251122,3164,ファンキージャグラー2,4555,-300,0.9780461031833151,-34.30232558139535,-265.69767441860466,172,172
20251122,3171,ゴーゴージャグラー3,6133,500,1.027175389966846,-34.30232558139535,534.3023255813954,172,172
20251123,3141,マイジャグラーV,3804,-800,0.9298983526112864,63.905325443786985,-863.905325443787,169,169
20251123,3164,ファンキージャグラー2,4244,-400,0.9685830977065661,63.905325443786985,-463.905325443787,169,169
20251123,3171,ゴーゴージャグラー3,1706,-600,0.8827667057444314,63.905325443786985,-663.905325443787,169,169
20251124,3141,マイジャグラーV,6387,800,1.041751474348938,110.36585365853658,689.6341463414634,164,164
20251124,3164,ファンキージャグラー2,1980,-1000,0.8316498316498316,110.36585365853658,-1110.3658536585365,164,164
20251124,3171,ゴーゴージャグラー3,5997,0,1.0,110.36585365853658,-110.36585365853658,164,164
20251125,3141,マイジャグラーV,1489,-1500,0.664204163868368,105.4421768707483,-1605.4421768707482,147,147
20251125,3330,ネオアイムジャグラーEX,2267,-300,0.9558888398764888,105.4421768707483,-405.4421768707483,147,147
20251125,3189,ゴーゴージャグラー3,6326,1800,1.094846664558963,105.4421768707483,1694.5578231292518,147,147
20251126,3141,マイジャグラーV,8278,400,1.0161069501489892,207.89473684210526,192.10526315789474,152,152
20251126,3330,ネオアイムジャグラーEX,2002,-200,0.9666999666999667,207.89473684210526,-407.89473684210526,152,152
20251126,3159,ファンキージャグラー2,1048,-500,0.8409669211195929,207.89473684210526,-707.8947368421052,152,152
20251127,3330,ネオアイムジャグラーEX,2482,-400,0.94627988181574,4.216867469879518,-404.2168674698795,166,166
20251127,3159,ファンキージャグラー2,4793,900,1.0625912789484666,4.216867469879518,895.7831325301205,166,166
20251127,3171,ゴーゴージャグラー3,4287,1000,1.0777544514423452,4.216867469879518,995.7831325301205,166,166
20251128,3330,ネオアイムジャグラーEX,1796,400,1.0742390497401633,42.567567567567565,357.43243243243245,148,148
20251128,3159,ファンキージャグラー2,3106,-1000,0.8926808327967375,42.567567567567565,-1042.5675675675675,148,148
20251128,3189,ゴーゴージャグラー3,2961,500,1.0562872903298435,42.567567567567565,457.43243243243245,148,148
20251129,3330,ネオアイムジャグラーEX,4287,-1300,0.8989192131249514,0.5847953216374269,-1300.5847953216373,171,171
20251129,3186,ゴーゴージャグラー3,7636,500,1.0218264361795006,0.5847953216374269,499.41520467836256,171,171
20251129,3189,ゴーゴージャグラー3,3720,-400,0.96415770609319,0.5847953216374269,-400.58479532163744,171,171
20251130,3330,ネオアイムジャグラーEX,4076,-300,0.9754661432777233,232.16374269005848,-532.1637426900585,171,171
20251130,3186,ゴーゴージャグラー3,1824,-1400,0.7441520467836257,232.16374269005848,-1632.1637426900584,171,171
20251130,3189,ゴーゴージャグラー3,4454,-200,0.9850321808112558,232.16374269005848,-432.1637426900585,171,171
20251201,3330,ネオアイムジャグラーEX,3121,-700,0.9252376375093453,189.41176470588235,-889.4117647058823,170,170
20251201,3189,ゴーゴージャグラー3,5996,0,1.0,189.41176470588235,-189.41176470588235,170,170
20251201,3317,ジャグラーガールズ,5150,300,1.0194174757281553,189.41176470588235,110.58823529411765,170,170
20251202,3330,ネオアイムジャグラーEX,1323,-400,0.8992189468379944,362.0689655172414,-762.0689655172414,145,145
20251202,3186,ゴーゴージャグラー3,7348,1700,1.077118490292143,362.0689655172414,1337.9310344827586,145,145
20251202,3307,ウルトラミラクルジャグラー,1314,100,1.0253678335870118,362.0689655172414,-262.0689655172414,145,145
20251203,3330,ネオアイムジャグラーEX,4617,800,1.057757562630857,153.75,646.25,160,160
20251203,3186,ゴーゴージャグラー3,5907,1000,1.0564302240279895,153.75,846.25,160,160
20251203,3307,ウルトラミラクルジャグラー,6047,1500,1.0826856292376386,153.75,1346.25,160,160
20251204,3186,ゴーゴージャグラー3,5986,800,1.0445483906893864,274.12587412587413,525.8741258741259,143,143
20251204,3189,ゴーゴージャグラー3,2485,400,1.0536552649228705,274.12587412587413,125.87412587412587,143,143
20251204,3307,ウルトラミラクルジャグラー,2747,-800,0.9029244023783521,274.12587412587413,-1074.1258741258741,143,143
20251205,3186,ゴーゴージャグラー3,5249,-100,0.9936495840477552,-1.9607843137254901,-98.03921568627452,153,153
20251205,3189,ゴーゴージャグラー3,2126,-400,0.9372844151771715,-1.9607843137254901,-398.03921568627453,153,153
20251205,3307,ウルトラミラクルジャグラー,1498,-400,0.9109924343569203,-1.9607843137254901,-398.03921568627453,153,153
20251206,3186,ゴーゴージャグラー3,4950,-300,0.9797979797979798,122.22222222222223,-422.22222222222223,171,171
20251206,3189,ゴーゴージャグラー3,3649,-900,0.9177856947108797,122.22222222222223,-1022.2222222222222,171,171
20251206,3307,ウルトラミラクルジャグラー,6230,100,1.0053504547886571,122.22222222222223,-22.22222222222223,171,171
20251207,3186,ゴーゴージャグラー3,4342,-700,0.9462613235068325,188.88888888888889,-888.8888888888889,171,171
20251207,3189,ゴーゴージャグラー3,6999,-300,0.9857122446063723,188.88888888888889,-488.8888888888889,171,171
20251207,3307,ウルトラミラクルジャグラー,6869,-400,0.9805891202018732,188.88888888888889,-588.8888888888889,171,171
20251208,3186,ゴーゴージャグラー3,7675,-400,0.9826275787187839,182.70676691729324,-582.7067669172932,133,133
20251208,3189,ゴーゴージャグラー3,8132,2700,1.1106738809640924,182.70676691729324,2517.2932330827066,133,133
20251208,3307,ウルトラミラクルジャグラー,2527,-600,0.9208547685001979,182.70676691729324,-782.7067669172932,133,133
20251209,3186,ゴーゴージャグラー3,4724,-100,0.9929438329099634,143.05555555555554,-243.05555555555554,144,144
20251209,3318,ジャグラーガールズ,6538,0,1.0,143.05555555555554,-143.05555555555554,144,144
20251209,3307,ウルトラミラクルジャグラー,2172,-600,0.9079189686924494,143.05555555555554,-743.0555555555555,144,144
20251210,3349,ネオアイムジャグラーEX,5716,500,1.0291579192908793,133.79310344827587,366.2068965517241,145,145
20251210,3186,ゴーゴージャグラー3,2893,-1300,0.8502131581979491,133.79310344827587,-1433.7931034482758,145,145
20251210,3189,ゴーゴージャグラー3,5868,900,1.0511247443762781,133.79310344827587,766.2068965517242,145,145
20251211,3338,ネオアイムジャグラーEX,1417,-700,0.8353328628557987,287.0967741935484,-987.0967741935484,155,155
20251211,3189,ゴーゴージャグラー3,1994,-600,0.8996990972918756,287.0967741935484,-887.0967741935484,155,155
20251211,3302,ハッピージャグラーVIII,1657,-600,0.8792999396499698,287.0967741935484,-887.0967741935484,155,155
20251212,3349,ネオアイムジャグラーEX,1571,700,1.1485253553999575,185.09316770186336,514.9068322981366,161,161
20251212,3189,ゴーゴージャグラー3,3291,-900,0.9088422971741112,185.09316770186336,-1085.0931677018634,161,161
20251212,3302,ハッピージャグラーVIII,7847,2900,1.1231893292553417,185.09316770186336,2714.9068322981366,161,161
20251213,3349,ネオアイムジャグラーEX,1484,-1000,0.7753818508535489,13.450292397660819,-1013.4502923976609,171,171
20251213,3189,ゴーゴージャグラー3,5652,-400,0.976409530549658,13.450292397660819,-413.4502923976608,171,171
20251213,3302,ハッピージャグラーVIII,3441,-800,0.9225031483095999,13.450292397660819,-813.4502923976609,171,171
20251214,3338,ネオアイムジャグラーEX,7264,1600,1.0734214390602055,141.1042944785276,1458.8957055214723,163,163
20251214,3349,ネオアイムジャグラーEX,1306,-100,0.9744767738642164,141.1042944785276,-241.1042944785276,163,163
20251214,3302,ハッピージャグラーVIII,4014,-1000,0.916957316060455,141.1042944785276,-1141.1042944785277,163,163
20251215,3338,ネオアイムジャグラーEX,3273,800,1.0814746919238212,112.24489795918367,687.7551020408164,147,147
20251215,3349,ネオアイムジャグラーEX,6161,1600,1.0865660336525456,112.24489795918367,1487.7551020408164,147,147
20251215,3302,ハッピージャグラーVIII,4161,1400,1.1121525274373147,112.24489795918367,1287.7551020408164,147,147
20251216,3338,ネオアイムジャグラーEX,1839,-500,0.9093710349827805,263.768115942029,-763.768115942029,138,138
20251216,3189,ゴーゴージャグラー3,7002,-500,0.9761972769684852,263.768115942029,-763.768115942029,138,138
20251216,3302,ハッピージャグラーVIII,2182,-200,0.9694469905285671,263.768115942029,-463.768115942029,138,138
20251217,3338,ネオアイムジャグラーEX,6230,2100,1.1123595505617978,274.23312883435585,1825.7668711656443,163,163
20251217,3298,ハッピージャグラーVIII,4684,500,1.0355821235411329,274.23312883435585,225.76687116564415,163,163
20251217,3302,ハッピージャグラーVIII,5330,-200,0.9874921826141339,274.23312883435585,-474.23312883435585,163,163
20251218,3335,ネオアイムジャグラーEX,1089,-300,0.9081726354453628,154.76190476190476,-454.76190476190476,126,126
20251218,3189,ゴーゴージャグラー3,4782,-400,0.972117663460198,154.76190476190476,-554.7619047619048,126,126
20251218,3302,ハッピージャグラーVIII,3279,600,1.0609942055504726,154.76190476190476,445.23809523809524,126,126
20251219,3338,ネオアイムジャグラーEX,5778,3600,1.2076843198338525,262.5,3337.5,136,136
20251219,3349,ネオアイムジャグラーEX,3171,-100,0.9894880689582677,262.5,-362.5,136,136
20251219,3302,ハッピージャグラーVIII,4413,-300,0.9773396782234308,262.5,-562.5,136,136
20251220,3338,ネオアイムジャグラーEX,3163,-600,0.9367688902940247,-65.68047337278107,-534.3195266272189,169,169
20251220,3189,ゴーゴージャグラー3,1477,-600,0.8645903859174001,-65.68047337278107,-534.3195266272189,169,169
20251220,3302,ハッピージャグラーVIII,7441,600,1.0268781077812121,-65.68047337278107,665.6804733727811,169,169
20251221,3286,マイジャグラーV,5135,-1100,0.9285946121389159,-10.778443113772456,-1089.2215568862275,167,167
20251221,3338,ネオアイムジャグラーEX,4298,100,1.0077555452148286,-10.778443113772456,110.77844311377245,167,167
20251221,3349,ネオアイムジャグラーEX,6371,1500,1.0784806152880237,-10.778443113772456,1510.7784431137725,167,167
20251222,3286,マイジャグラーV,6632,0,1.0,246.54088050314465,-246.54088050314465,159,159
20251222,3335,ネオアイムジャグラーEX,2811,200,1.023716352424997,246.54088050314465,-46.54088050314465,159,159
20251222,3338,ネオアイムジャグラーEX,4496,-600,0.9555160142348754,246.54088050314465,-846.5408805031446,159,159
20251223,3151,ファンキージャグラー2,4599,-200,0.9855040950931362,83.70370370370371,-283.7037037037037,135,135
20251223,3298,ハッピージャグラーVIII,2342,-600,0.9146029035012809,83.70370370370371,-683.7037037037037,135,135
20251223,3302,ハッピージャグラーVIII,5449,1100,1.0672906343671622,83.70370370370371,1016.2962962962963,135,135
20251224,3123,マイジャグラーV,1593,-400,0.9163004812722327,142.06349206349208,-542.063492063492,126,126
20251224,3349,ネオアイムジャグラーEX,1982,-500,0.9159098553649512,142.06349206349208,-642.063492063492,126,126
20251224,3302,ハッピージャグラーVIII,2890,900,1.1038062283737025,142.06349206349208,757.936507936508,126,126
20251225,3338,ネオアイムジャグラーEX,2372,-500,0.9297358066329399,451.00671140939596,-951.006711409396,149,149
20251225,3298,ハッピージャグラーVIII,9445,2100,1.0741132874536792,451.00671140939596,1648.9932885906042,149,149
20251225,3302,ハッピージャグラーVIII,9293,4000,1.1434771691954517,451.00671140939596,3548.993288590604,149,149
