date,month,weekday,expert,model,target_label,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,confidence_band,operational_pick_tail,operational_pick_source,operational_pick_pred,operational_pick_actual_raw_diff,operational_pick_in_actual_top2,top1_is_avoid,top2_is_avoid,hit_at_2,hit_at_3
2026-01-30,2026-01,Friday,2F_N,xgb_ranker_ndcg,is_top_3,full_2025,0.75,6,0.9992722132019058,43800.0,0.5,0.9992722132019058,3,0.99518453103843,40700.0,0.5,0.99518453103843,0.004087682163475881,low,6,top1_default,0.9992722132019058,43800.0,1,0,0,1.0,1.0
2026-01-30,2026-01,Friday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,9,0.9928498318097838,17000.0,0.5,0.9928498318097838,1,0.797637250587382,11100.0,0.5,0.797637250587382,0.19521258122240182,medium,9,top1_default,0.9928498318097838,17000.0,1,0,0,1.0,1.0
2026-01-30,2026-01,Friday,3F_N,xgb_ranker_ndcg,is_top_3,recent_60d,1.25,3,0.990209695930458,23300.0,0.5,0.990209695930458,9,0.9709225598715023,10200.0,0.5,0.9709225598715023,0.01928713605895571,low,3,top1_default,0.990209695930458,23300.0,1,0,0,1.0,1.0
2026-01-31,2026-01,Saturday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,0.75,7,0.6016108167096796,24800.0,0.5,0.6016108167096796,8,0.009038169327004505,-17600.0,0.5,0.009038169327004505,0.5925726473826751,high,7,top1_default,0.6016108167096796,24800.0,1,0,0,1.0,1.0
2026-01-31,2026-01,Saturday,3F_A,xgb_ranker_ndcg,is_top_3,recent_60d,0.75,1,0.9031401666542617,7300.0,0.5,0.9031401666542617,9,0.7271722460759772,5200.0,0.5,0.7271722460759772,0.17596792057828448,medium,1,top1_default,0.9031401666542617,7300.0,1,0,0,1.0,1.0
2026-01-31,2026-01,Saturday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,0,0.10328081432680275,2100.0,0.5,0.10328081432680275,8,0.0010056615813485938,-5100.0,0.5,0.0010056615813485938,0.10227515274545415,medium,0,top1_default,0.10328081432680275,2100.0,1,0,0,1.0,1.0
2026-02-01,2026-02,Sunday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,0.75,7,0.9978822298205514,38200.0,0.5,0.9978822298205514,6,0.849434515965256,21300.0,0.5,0.849434515965256,0.14844771385529543,medium,7,top1_default,0.9978822298205514,38200.0,1,0,0,1.0,1.0
2026-02-01,2026-02,Sunday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,4,0.70169486259612,9800.0,0.5,0.70169486259612,0,0.689407192586236,8500.0,0.5,0.689407192586236,0.012287670009884066,low,4,top1_default,0.70169486259612,9800.0,1,0,0,1.0,1.0
2026-02-01,2026-02,Sunday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,4,0.949747621686449,16600.0,0.5,0.949747621686449,6,0.8532678918421552,11100.0,0.5,0.8532678918421552,0.09647972984429376,low,4,top1_default,0.949747621686449,16600.0,1,0,0,1.0,1.0
2026-02-02,2026-02,Monday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,0.75,7,0.9974144431358087,66400.0,0.5,0.9974144431358087,5,0.9380655440004926,21000.0,0.5,0.9380655440004926,0.05934889913531616,low,7,top1_default,0.9974144431358087,66400.0,1,0,0,1.0,1.0
2026-02-02,2026-02,Monday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,2,0.9273346694828282,12000.0,0.5,0.9273346694828282,5,0.894827636180907,8900.0,0.5,0.894827636180907,0.03250703330192117,low,2,top1_default,0.9273346694828282,12000.0,1,0,0,1.0,1.0
2026-02-02,2026-02,Monday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,0,0.8044152562309139,13500.0,0.5,0.8044152562309139,7,0.6449344407190079,9700.0,0.5,0.6449344407190079,0.15948081551190607,medium,0,top1_default,0.8044152562309139,13500.0,1,0,0,1.0,1.0
2026-02-03,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,1.0,4,0.9775761428901704,25100.0,0.5,0.9775761428901704,6,0.8441890002486135,10100.0,0.5,0.8441890002486135,0.13338714264155682,medium,4,top1_default,0.9775761428901704,25100.0,1,0,0,1.0,1.0
2026-02-03,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,0,0.18137329151679013,4400.0,0.5,0.18137329151679013,1,0.10943471107034969,3900.0,0.5,0.10943471107034969,0.07193858044644044,low,0,top1_default,0.18137329151679013,4400.0,1,0,0,1.0,1.0
2026-02-03,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,9,0.9990344653650867,21800.0,0.5,0.9990344653650867,1,0.02242290070216597,800.0,0.5,0.02242290070216597,0.9766115646629207,high,9,top1_default,0.9990344653650867,21800.0,1,0,0,1.0,1.0
2026-02-04,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,9,0.9914132236944115,34800.0,0.5,0.9914132236944115,8,0.8659035105131365,29000.0,0.5,0.8659035105131365,0.12550971318127502,medium,9,top1_default,0.9914132236944115,34800.0,1,0,0,1.0,1.0
2026-02-04,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,0.75,0,0.9919805063988915,21000.0,0.5,0.9919805063988915,4,0.9901751227322612,20100.0,0.5,0.9901751227322612,0.0018053836666303003,low,0,top1_default,0.9919805063988915,21000.0,1,0,0,1.0,1.0
2026-02-04,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.25,9,0.9926266259107049,17700.0,0.5,0.9926266259107049,8,0.9875930470911876,14400.0,0.5,0.9875930470911876,0.005033578819517381,low,9,top1_default,0.9926266259107049,17700.0,1,0,0,1.0,1.0
2026-02-05,2026-02,Thursday,2F_N,xgb_ranker_ndcg,is_top_3,full_2025,0.75,1,0.9320678831313876,22100.0,0.5,0.9320678831313876,4,0.26828837921353565,8900.0,0.5,0.26828837921353565,0.6637795039178519,high,1,top1_default,0.9320678831313876,22100.0,1,0,0,1.0,1.0
2026-02-05,2026-02,Thursday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,2,0.9980825939690486,17700.0,0.5,0.9980825939690486,1,0.8220411036383133,7600.0,0.5,0.8220411036383133,0.17604149033073535,medium,2,top1_default,0.9980825939690486,17700.0,1,0,0,1.0,1.0
2026-02-05,2026-02,Thursday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,8,0.9965997394707565,21000.0,0.5,0.9965997394707565,2,0.996433212771399,17700.0,0.5,0.996433212771399,0.00016652669935757203,undefined,2,top2_on_undefined,0.996433212771399,17700.0,0,0,0,1.0,1.0
2026-02-06,2026-02,Friday,2F_N,xgb_ranker_ndcg,is_top_3,full_2025,0.75,1,0.9983074847930777,37200.0,0.5,0.9983074847930777,5,0.9604476555572794,26400.0,0.5,0.9604476555572794,0.03785982923579834,low,1,top1_default,0.9983074847930777,37200.0,1,0,0,1.0,1.0
2026-02-06,2026-02,Friday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,5,0.8884679410462115,6500.0,0.5,0.8884679410462115,8,0.5341117923148176,4300.0,0.5,0.5341117923148176,0.35435614873139387,high,5,top1_default,0.8884679410462115,6500.0,1,0,0,1.0,1.0
2026-02-06,2026-02,Friday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,2,0.9916892101241335,16700.0,0.5,0.9916892101241335,0,0.9528510309027284,10800.0,0.5,0.9528510309027284,0.03883817922140509,low,2,top1_default,0.9916892101241335,16700.0,1,0,0,1.0,1.0
2026-02-07,2026-02,Saturday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,1.25,6,0.9981390567376666,56900.0,0.5,0.9981390567376666,4,0.9939781423626713,30900.0,0.5,0.9939781423626713,0.004160914374995217,low,6,top1_default,0.9981390567376666,56900.0,1,0,0,1.0,1.0
2026-02-07,2026-02,Saturday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,8,0.9886005167874965,12800.0,0.5,0.9886005167874965,2,0.9869786274514643,15200.0,0.5,0.9869786274514643,0.001621889336032245,low,8,top1_default,0.9886005167874965,12800.0,1,0,0,1.0,1.0
2026-02-07,2026-02,Saturday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,7,0.9989684079730331,28000.0,0.5,0.9989684079730331,1,0.9982391615633642,28700.0,0.5,0.9982391615633642,0.0007292464096688711,undefined,1,top2_on_undefined,0.9982391615633642,28700.0,1,0,0,1.0,1.0
2026-02-08,2026-02,Sunday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,1.0,0,0.9984217642735422,34300.0,0.5,0.9984217642735422,2,0.9970235470800122,49300.0,0.5,0.9970235470800122,0.0013982171935300602,low,0,top1_default,0.9984217642735422,34300.0,1,0,0,1.0,1.0
2026-02-08,2026-02,Sunday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,1,0.984664791951884,12300.0,0.5,0.984664791951884,4,0.9786087291832458,14200.0,0.5,0.9786087291832458,0.006056062768638237,low,1,top1_default,0.984664791951884,12300.0,1,0,0,1.0,1.0
2026-02-08,2026-02,Sunday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,6,0.9863906464855834,18500.0,0.5,0.9863906464855834,7,0.9653147100549061,12700.0,0.5,0.9653147100549061,0.02107593643067729,low,6,top1_default,0.9863906464855834,18500.0,1,0,0,1.0,1.0
2026-02-09,2026-02,Monday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,1.25,9,0.9983435009370951,45400.0,0.5,0.9983435009370951,8,0.9912736678549621,24800.0,0.5,0.9912736678549621,0.007069833082133048,low,9,top1_default,0.9983435009370951,45400.0,1,0,0,1.0,1.0
2026-02-09,2026-02,Monday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,6,0.9555306433980176,7300.0,0.5,0.9555306433980176,7,0.9484852566210699,8100.0,0.5,0.9484852566210699,0.007045386776947771,low,6,top1_default,0.9555306433980176,7300.0,1,0,0,1.0,1.0
2026-02-09,2026-02,Monday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,8,0.999207930856615,27000.0,0.5,0.999207930856615,4,0.9835610165791348,13300.0,0.5,0.9835610165791348,0.015646914277480217,low,8,top1_default,0.999207930856615,27000.0,1,0,0,1.0,1.0
2026-02-10,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,1.0,7,0.9982504321104877,37500.0,0.5,0.9982504321104877,8,0.9980437736183738,45000.0,0.5,0.9980437736183738,0.00020665849211387588,undefined,8,top2_on_undefined,0.9980437736183738,45000.0,1,0,0,1.0,1.0
2026-02-10,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,6,0.9734098484671044,9400.0,0.5,0.9734098484671044,5,0.8406111577614916,6600.0,0.5,0.8406111577614916,0.1327986907056128,medium,6,top1_default,0.9734098484671044,9400.0,1,0,0,1.0,1.0
2026-02-10,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,6,0.9965772326131824,25600.0,0.5,0.9965772326131824,9,0.9950843538463194,21300.0,0.5,0.9950843538463194,0.0014928787668629928,low,6,top1_default,0.9965772326131824,25600.0,1,0,0,1.0,1.0
2026-02-11,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,1,0.8464200383128343,27700.0,0.5,0.8464200383128343,4,0.006495186174997182,9500.0,0.5,0.006495186174997182,0.8399248521378371,high,1,top1_default,0.8464200383128343,27700.0,1,0,0,1.0,1.0
2026-02-11,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,0.75,2,0.9236634227691135,9200.0,0.5,0.9236634227691135,7,0.2101637976369124,5400.0,0.5,0.2101637976369124,0.7134996251322011,high,2,top1_default,0.9236634227691135,9200.0,1,0,0,1.0,1.0
2026-02-11,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.25,1,0.9945065823721401,39300.0,0.5,0.9945065823721401,8,0.9933466803539818,22800.0,0.5,0.9933466803539818,0.0011599020181582986,low,1,top1_default,0.9945065823721401,39300.0,1,0,0,1.0,1.0
2026-02-12,2026-02,Thursday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,1.0,4,0.9974288556074667,26900.0,0.5,0.9974288556074667,0,0.9852826748519278,26400.0,0.5,0.9852826748519278,0.012146180755538971,low,4,top1_default,0.9974288556074667,26900.0,1,0,0,1.0,1.0
2026-02-12,2026-02,Thursday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,1,0.9985233189132044,20300.0,0.5,0.9985233189132044,0,0.9941184741878203,10600.0,0.5,0.9941184741878203,0.0044048447253841605,low,1,top1_default,0.9985233189132044,20300.0,1,0,0,1.0,1.0
2026-02-12,2026-02,Thursday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,6,0.998878654238631,23600.0,0.5,0.998878654238631,1,0.9947748006874054,18200.0,0.5,0.9947748006874054,0.004103853551225556,low,6,top1_default,0.998878654238631,23600.0,1,0,0,1.0,1.0
2026-02-13,2026-02,Friday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,0.75,8,0.9661830685219911,22900.0,0.5,0.9661830685219911,5,0.8874663733842428,13800.0,0.5,0.8874663733842428,0.07871669513774826,low,8,top1_default,0.9661830685219911,22900.0,1,0,0,1.0,1.0
2026-02-13,2026-02,Friday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,4,0.9297074470923804,7700.0,0.5,0.9297074470923804,5,0.8467333148994317,5900.0,0.5,0.8467333148994317,0.08297413219294869,low,4,top1_default,0.9297074470923804,7700.0,1,0,0,1.0,1.0
2026-02-13,2026-02,Friday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,2,0.931090296304333,11600.0,0.5,0.931090296304333,3,0.8735700402361226,11500.0,0.5,0.8735700402361226,0.05752025606821043,low,2,top1_default,0.931090296304333,11600.0,1,0,0,1.0,1.0
2026-02-14,2026-02,Saturday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,1.25,6,0.8396422109219407,26600.0,0.5,0.8396422109219407,7,0.060437926134315124,9900.0,0.5,0.060437926134315124,0.7792042847876256,high,6,top1_default,0.8396422109219407,26600.0,1,0,0,1.0,1.0
2026-02-14,2026-02,Saturday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,6,0.9931282898601398,20200.0,0.5,0.9931282898601398,5,0.9790919896307773,14500.0,0.5,0.9790919896307773,0.01403630022936253,low,6,top1_default,0.9931282898601398,20200.0,1,0,0,1.0,1.0
2026-02-14,2026-02,Saturday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,7,0.683338764018231,9300.0,0.5,0.683338764018231,5,0.4753702000831072,6500.0,0.5,0.4753702000831072,0.2079685639351238,medium,7,top1_default,0.683338764018231,9300.0,1,0,0,1.0,1.0
2026-02-15,2026-02,Sunday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,1.0,6,0.2594777971912294,9900.0,0.5,0.2594777971912294,2,0.09549063760585048,8400.0,0.5,0.09549063760585048,0.1639871595853789,medium,6,top1_default,0.2594777971912294,9900.0,1,0,0,1.0,1.0
2026-02-15,2026-02,Sunday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,5,0.989451347592358,14000.0,0.5,0.989451347592358,8,0.981470552724286,13000.0,0.5,0.981470552724286,0.007980794868072016,low,5,top1_default,0.989451347592358,14000.0,1,0,0,1.0,1.0
2026-02-15,2026-02,Sunday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,9,0.9492202183118174,18100.0,0.5,0.9492202183118174,4,0.212824789755202,5200.0,0.5,0.212824789755202,0.7363954285566153,high,9,top1_default,0.9492202183118174,18100.0,1,0,0,1.0,1.0
2026-02-16,2026-02,Monday,2F_N,xgb_ranker_ndcg,is_top_3,full_2025,0.75,2,0.9617418798158814,19400.0,0.5,0.9617418798158814,8,0.7177847215769956,13600.0,0.5,0.7177847215769956,0.24395715823888586,medium,2,top1_default,0.9617418798158814,19400.0,1,0,0,1.0,1.0
2026-02-16,2026-02,Monday,3F_A,xgb_ranker_ndcg,is_top_3,recent_60d,0.75,8,0.9539401562090912,7300.0,0.5,0.9539401562090912,4,0.9185189018474005,7600.0,0.5,0.9185189018474005,0.035421254361690746,low,8,top1_default,0.9539401562090912,7300.0,1,0,0,1.0,1.0
2026-02-16,2026-02,Monday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,0,0.9958177143420884,19300.0,0.5,0.9958177143420884,8,0.09775107724162803,1700.0,0.5,0.09775107724162803,0.8980666371004604,high,0,top1_default,0.9958177143420884,19300.0,1,0,0,1.0,1.0
2026-02-17,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,is_top_3,full_2025,0.75,2,0.9923091760845325,32400.0,0.5,0.9923091760845325,0,0.7338227281547471,17900.0,0.5,0.7338227281547471,0.25848644792978537,medium,2,top1_default,0.9923091760845325,32400.0,1,0,0,1.0,1.0
2026-02-17,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,3,0.9315620287878172,8100.0,0.5,0.9315620287878172,5,0.7740487126264343,7000.0,0.5,0.7740487126264343,0.15751331616138298,medium,3,top1_default,0.9315620287878172,8100.0,1,0,0,1.0,1.0
2026-02-17,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,0,0.9920529435077566,19100.0,0.5,0.9920529435077566,4,0.9145890874318098,13600.0,0.5,0.9145890874318098,0.07746385607594686,low,0,top1_default,0.9920529435077566,19100.0,1,0,0,1.0,1.0
2026-02-18,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,8,0.9931239832532303,71500.0,0.5,0.9931239832532303,3,0.9111116674076029,18500.0,0.5,0.9111116674076029,0.0820123158456274,low,8,top1_default,0.9931239832532303,71500.0,1,0,0,1.0,1.0
2026-02-18,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,0.75,8,0.9962122364181769,26400.0,0.5,0.9962122364181769,0,0.9845115561578589,13600.0,0.5,0.9845115561578589,0.011700680260318008,low,8,top1_default,0.9962122364181769,26400.0,1,0,0,1.0,1.0
2026-02-18,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.25,8,0.9698323099960446,14300.0,0.5,0.9698323099960446,0,0.9327524537339192,12100.0,0.5,0.9327524537339192,0.0370798562621254,low,8,top1_default,0.9698323099960446,14300.0,1,0,0,1.0,1.0
2026-02-19,2026-02,Thursday,2F_N,xgb_ranker_ndcg,is_top_3,full_2025,0.75,8,0.9958545241145488,21900.0,0.5,0.9958545241145488,1,0.9797841876475152,23200.0,0.5,0.9797841876475152,0.016070336467033597,low,8,top1_default,0.9958545241145488,21900.0,0,0,0,1.0,1.0
2026-02-19,2026-02,Thursday,3F_A,xgb_ranker_ndcg,is_top_3,recent_60d,1.25,2,0.997761561343615,7600.0,0.5,0.997761561343615,4,0.9910827394083398,10900.0,0.5,0.9910827394083398,0.006678821935275248,low,2,top1_default,0.997761561343615,7600.0,0,0,0,1.0,1.0
2026-02-19,2026-02,Thursday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,4,0.9806277212521646,15900.0,0.5,0.9806277212521646,5,0.9190842682353304,18500.0,0.5,0.9190842682353304,0.06154345301683417,low,4,top1_default,0.9806277212521646,15900.0,1,0,0,1.0,1.0
2026-02-20,2026-02,Friday,2F_N,xgb_ranker_ndcg,is_top_3,full_2025,0.75,4,0.8948135219415169,21400.0,0.5,0.8948135219415169,9,0.6780076565568786,14800.0,0.5,0.6780076565568786,0.2168058653846383,medium,4,top1_default,0.8948135219415169,21400.0,1,0,0,1.0,1.0
2026-02-20,2026-02,Friday,3F_A,xgb_ranker_ndcg,is_top_3,recent_60d,0.75,7,0.7699246417165094,4600.0,0.5,0.7699246417165094,1,0.3470626460253031,3000.0,0.5,0.3470626460253031,0.4228619956912063,high,7,top1_default,0.7699246417165094,4600.0,1,0,0,1.0,1.0
2026-02-20,2026-02,Friday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,5,0.9791276372960006,18500.0,0.5,0.9791276372960006,4,0.9649372581794837,15700.0,0.5,0.9649372581794837,0.014190379116516882,low,5,top1_default,0.9791276372960006,18500.0,1,0,0,1.0,1.0
2026-02-21,2026-02,Saturday,2F_N,xgb_ranker_ndcg,is_top_3,full_2025,0.75,0,0.9025739039171214,24000.0,0.5,0.9025739039171214,1,0.37132313020780866,13900.0,0.5,0.37132313020780866,0.5312507737093128,high,0,top1_default,0.9025739039171214,24000.0,1,0,0,1.0,1.0
2026-02-21,2026-02,Saturday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,9,0.7533691423944372,7500.0,0.5,0.7533691423944372,7,0.6717644640432191,7000.0,0.5,0.6717644640432191,0.0816046783512181,low,9,top1_default,0.7533691423944372,7500.0,1,0,0,1.0,1.0
2026-02-21,2026-02,Saturday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,8,0.7598460299008876,9200.0,0.5,0.7598460299008876,6,0.2995317140188483,5100.0,0.5,0.2995317140188483,0.46031431588203925,high,8,top1_default,0.7598460299008876,9200.0,1,0,0,1.0,1.0
2026-02-22,2026-02,Sunday,2F_N,xgb_ranker_ndcg,is_top_3,full_2025,0.75,7,0.9991338160040097,49200.0,0.5,0.9991338160040097,6,0.9989790961139435,52400.0,0.5,0.9989790961139435,0.00015471989006621278,undefined,6,top2_on_undefined,0.9989790961139435,52400.0,1,0,0,1.0,1.0
2026-02-22,2026-02,Sunday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,5,0.9971023830388611,22100.0,0.5,0.9971023830388611,4,0.9730765986234401,12100.0,0.5,0.9730765986234401,0.024025784415421025,low,5,top1_default,0.9971023830388611,22100.0,1,0,0,1.0,1.0
2026-02-22,2026-02,Sunday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,3,0.995998882093855,29600.0,0.5,0.995998882093855,2,0.9957102993488801,29100.0,0.5,0.9957102993488801,0.0002885827449748968,undefined,2,top2_on_undefined,0.9957102993488801,29100.0,0,0,0,0.0,1.0
2026-02-23,2026-02,Monday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,0.75,1,0.20321439795448112,7500.0,0.5,0.20321439795448112,9,0.13850926539661598,9700.0,0.5,0.13850926539661598,0.06470513255786514,low,1,top1_default,0.20321439795448112,7500.0,1,0,0,1.0,1.0
2026-02-23,2026-02,Monday,3F_A,xgb_ranker_ndcg,is_top_3,recent_60d,0.75,4,0.9940672494024387,11700.0,0.5,0.9940672494024387,9,0.9891760286915159,10800.0,0.5,0.9891760286915159,0.00489122071092285,low,4,top1_default,0.9940672494024387,11700.0,1,0,0,1.0,1.0
2026-02-23,2026-02,Monday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,5,0.5877905436348104,8800.0,0.5,0.5877905436348104,8,0.1697543535599425,6400.0,0.5,0.1697543535599425,0.4180361900748679,high,5,top1_default,0.5877905436348104,8800.0,1,0,0,1.0,1.0
2026-02-24,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,0.75,8,0.9722913707691032,19100.0,0.5,0.9722913707691032,6,0.7759910129795803,16300.0,0.5,0.7759910129795803,0.19630035778952293,medium,8,top1_default,0.9722913707691032,19100.0,1,0,0,1.0,1.0
2026-02-24,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,is_top_3,recent_60d,1.0,8,0.9956244385001449,13800.0,0.5,0.9956244385001449,1,0.9751910902194721,7800.0,0.5,0.9751910902194721,0.02043334828067278,low,8,top1_default,0.9956244385001449,13800.0,1,0,0,1.0,1.0
2026-02-24,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,2,0.9955605355394048,27400.0,0.5,0.9955605355394048,7,0.9849358498158363,17900.0,0.5,0.9849358498158363,0.010624685723568561,low,2,top1_default,0.9955605355394048,27400.0,1,0,0,1.0,1.0
2026-02-25,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,4,0.9887472932088911,54400.0,0.5,0.9887472932088911,5,0.9717110178011571,25500.0,0.5,0.9717110178011571,0.017036275407734003,low,4,top1_default,0.9887472932088911,54400.0,1,0,0,1.0,1.0
2026-02-25,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,0.75,4,0.9886047558835708,24000.0,0.5,0.9886047558835708,0,0.45557331168533405,5300.0,0.5,0.45557331168533405,0.5330314441982367,high,4,top1_default,0.9886047558835708,24000.0,1,0,0,1.0,1.0
2026-02-25,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.25,0,0.9915010416539134,31200.0,0.5,0.9915010416539134,6,0.9897781401801504,13300.0,0.5,0.9897781401801504,0.0017229014737629722,low,0,top1_default,0.9915010416539134,31200.0,1,0,0,1.0,1.0
2026-02-26,2026-02,Thursday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,1.0,2,0.9975788927110459,40200.0,0.5,0.9975788927110459,4,0.9967369053276521,27100.0,0.5,0.9967369053276521,0.0008419873833938052,undefined,4,top2_on_undefined,0.9967369053276521,27100.0,1,0,0,1.0,1.0
2026-02-26,2026-02,Thursday,3F_A,xgb_ranker_ndcg,is_top_3,recent_60d,1.25,2,0.9952314648838613,11100.0,0.5,0.9952314648838613,8,0.9791700588047687,5400.0,0.5,0.9791700588047687,0.016061406079092566,low,2,top1_default,0.9952314648838613,11100.0,1,0,0,1.0,1.0
2026-02-26,2026-02,Thursday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,2,0.9154864220390226,14300.0,0.5,0.9154864220390226,5,0.24975947932382467,1300.0,0.5,0.24975947932382467,0.665726942715198,high,2,top1_default,0.9154864220390226,14300.0,1,0,0,1.0,1.0
2026-02-27,2026-02,Friday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,1.0,9,0.997621706583691,39500.0,0.5,0.997621706583691,4,0.9974579798894725,42500.0,0.5,0.9974579798894725,0.00016372669421849118,undefined,4,top2_on_undefined,0.9974579798894725,42500.0,1,0,0,1.0,1.0
2026-02-27,2026-02,Friday,3F_A,xgb_ranker_ndcg,is_top_3,recent_60d,1.25,2,0.9888622271996663,11300.0,0.5,0.9888622271996663,5,0.9488052991170532,11600.0,0.5,0.9488052991170532,0.040056928082613075,low,2,top1_default,0.9888622271996663,11300.0,1,0,0,1.0,1.0
2026-02-27,2026-02,Friday,3F_N,xgb_ranker_ndcg,is_top_3,full_2025,1.0,1,0.9891302807976746,24500.0,0.5,0.9891302807976746,6,0.21527692672382925,1700.0,0.5,0.21527692672382925,0.7738533540738454,high,1,top1_default,0.9891302807976746,24500.0,1,0,0,1.0,1.0
2026-02-28,2026-02,Saturday,2F_N,xgb_ranker_ndcg,is_top_3,recent_60d,0.75,7,0.9977186744749694,36800.0,0.5,0.9977186744749694,9,0.9975334968780394,49700.0,0.5,0.9975334968780394,0.00018517759693004177,undefined,9,top2_on_undefined,0.9975334968780394,49700.0,1,0,0,1.0,1.0
2026-02-28,2026-02,Saturday,3F_A,xgb_ranker_ndcg,is_top_3,full_2025,1.25,2,0.9989328416216129,26200.0,0.5,0.9989328416216129,8,0.9984401946303457,21800.0,0.5,0.9984401946303457,0.0004926469912671649,undefined,8,top2_on_undefined,0.9984401946303457,21800.0,0,0,0,1.0,1.0
