metric,test_type,n_current,n_baseline,n_paired,mean_current,mean_baseline,delta_mean,ci_low,ci_high,p_value,cohens_d,cohens_d_label,condition,difficulty,p_value_adj_bonferroni,p_value_adj_bh,sig_raw_0_05,sig_bh_0_05,sig_bonf_0_05
loss_value,mannwhitneyu,20,16,0,2525.0,4168.75,-1643.75,-5825.0,1832.5937499999986,0.7897382132867469,-0.2909229213837265,small,difficulty_failure,miss_day,1.0,1.0,False,False,False
critical_miss_rate,wilcoxon,144,143,98,0.027777777777777776,0.02097902097902098,0.006798756798756796,-0.030612244897959183,0.07142857142857142,0.4142161782425253,0.043930922864320106,negligible,pred_span_quartile,Q1,1.0,0.8771636715724066,False,False,False
hit_at_2,wilcoxon,144,143,98,0.9722222222222222,0.9790209790209791,-0.006798756798756855,-0.07142857142857142,0.030612244897959183,0.4142161782425253,-0.04393092286432049,negligible,pred_span_quartile,Q1,1.0,0.8771636715724066,False,False,False
loss_value,wilcoxon,144,143,98,2849.3055555555557,2020.2797202797203,829.0258352758353,-684.7193877551019,1694.8979591836735,0.14070130106489864,0.1576648186925137,negligible,pred_span_quartile,Q1,1.0,0.8201884761625055,False,False,False
critical_miss_rate,mannwhitneyu,146,147,69,0.00684931506849315,0.0,0.00684931506849315,0.0,0.02054794520547945,0.31896218517430763,0.11724276861551453,negligible,pred_span_quartile,Q2,1.0,0.8201884761625055,False,False,False
hit_at_2,mannwhitneyu,146,147,69,0.9931506849315068,1.0,-0.006849315068493178,-0.020547945205479423,0.0,0.31896218517430763,-0.117242768615515,negligible,pred_span_quartile,Q2,1.0,0.8201884761625055,False,False,False
loss_value,wilcoxon,146,147,69,563.6986301369863,349.65986394557825,214.038766191408,-166.66666666666666,294.2028985507246,0.3428288397234035,0.0920027291892416,negligible,pred_span_quartile,Q2,1.0,0.8227892153361684,False,False,False
critical_miss_rate,wilcoxon,147,147,59,0.0,0.006802721088435374,-0.006802721088435374,-0.05084745762711865,0.0,0.31731050786291415,-0.11664236870396087,negligible,pred_span_quartile,Q3,1.0,0.8201884761625055,False,False,False
hit_at_2,wilcoxon,147,147,59,1.0,0.9931972789115646,0.006802721088435382,0.0,0.05084745762711865,0.31731050786291415,0.116642368703961,negligible,pred_span_quartile,Q3,1.0,0.8201884761625055,False,False,False
loss_value,wilcoxon,147,147,59,85.71428571428571,110.20408163265306,-24.48979591836735,-525.4237288135594,13.559322033898304,0.28504940740261275,-0.03866310642959475,negligible,pred_span_quartile,Q3,1.0,0.8201884761625055,False,False,False
critical_miss_rate,mannwhitneyu,147,147,99,0.0,0.0,0.0,0.0,0.0,1.0,,na,pred_span_quartile,Q4,1.0,1.0,False,False,False
hit_at_2,mannwhitneyu,147,147,99,1.0,1.0,0.0,0.0,0.0,1.0,,na,pred_span_quartile,Q4,1.0,1.0,False,False,False
loss_value,mannwhitneyu,147,147,99,3.401360544217687,1.3605442176870748,2.040816326530612,-4.081632653061225,10.204081632653061,1.0,0.06497983230676314,negligible,pred_span_quartile,Q4,1.0,1.0,False,False,False
critical_miss_rate,wilcoxon,168,168,168,0.011904761904761904,0.0,0.011904761904761904,0.0,0.02976190476190476,0.15729920705028502,0.15476742123536932,negligible,weekday,fri_sat,1.0,0.8201884761625055,False,False,False
hit_at_2,wilcoxon,168,168,168,0.9880952380952381,1.0,-0.011904761904761862,-0.02976190476190476,0.0,0.15729920705028502,-0.15476742123536877,negligible,weekday,fri_sat,1.0,0.8201884761625055,False,False,False
loss_value,wilcoxon,168,168,168,755.952380952381,388.6904761904762,367.26190476190476,-50.0,903.5863095238093,0.23423533538400176,0.1429953456926892,negligible,weekday,fri_sat,1.0,0.8201884761625055,False,False,False
critical_miss_rate,wilcoxon,252,252,252,0.003968253968253968,0.003968253968253968,0.0,-0.011904761904761904,0.011904761904761904,1.0,0.0,negligible,weekday,mon_thu,1.0,1.0,False,False,False
hit_at_2,wilcoxon,252,252,252,0.996031746031746,0.996031746031746,0.0,-0.011904761904761904,0.011904761904761904,1.0,0.0,negligible,weekday,mon_thu,1.0,1.0,False,False,False
loss_value,wilcoxon,252,252,252,760.7142857142857,587.3015873015873,173.41269841269832,-263.8988095238095,587.6984126984127,0.23328662988815108,0.06030527732679401,negligible,weekday,mon_thu,1.0,0.8201884761625055,False,False,False
critical_miss_rate,wilcoxon,84,84,84,0.011904761904761904,0.023809523809523808,-0.011904761904761904,-0.05952380952380952,0.023809523809523808,0.5637028616507731,-0.08944702990410522,negligible,weekday,sunday,1.0,0.9538683500762398,False,False,False
hit_at_2,wilcoxon,84,84,84,0.9880952380952381,0.9761904761904762,0.011904761904761973,-0.023809523809523808,0.05952380952380952,0.5637028616507731,0.08944702990410575,negligible,weekday,sunday,1.0,0.9538683500762398,False,False,False
loss_value,wilcoxon,84,84,84,1433.3333333333333,603.5714285714286,829.7619047619047,-76.22023809523807,1850.0297619047615,0.03254958947794005,0.23359171924113986,small,weekday,sunday,1.0,0.6823088923088635,True,False,False
critical_miss_rate,wilcoxon,80,80,80,0.0125,0.0125,0.0,-0.0375,0.0375,1.0,0.0,negligible,weekday,wednesday,1.0,1.0,False,False,False
hit_at_2,wilcoxon,80,80,80,0.9875,0.9875,0.0,-0.0375,0.0375,1.0,0.0,negligible,weekday,wednesday,1.0,1.0,False,False,False
loss_value,wilcoxon,80,80,80,832.5,1158.75,-326.25,-1097.53125,166.25,0.5829195472688132,-0.08697545216565113,negligible,weekday,wednesday,1.0,0.9538683500762398,False,False,False
