hall,axis,focus_value,offset_value,n_days,focus_mean_excess,offset_mean_excess,offset_gap,corr_excess,verdict
蒲田1,machine_name,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,沖ドキ!ゴージャス 30Φ,46,1987.1086748421733,-974.1232092157977,2961.231884057971,-0.002026628648690642,offset_candidate
蒲田1,machine_name,七つの魔剣が支配する,甲鉄城のカバネリ 海門(うなと)決戦,7,2616.9528912015767,-343.31325582229977,2960.2661470238763,0.47982040729714526,no_offset
蒲田1,machine_name,ギルティクラウン2,アズールレーン THE ANIMATION,7,1843.8956426094505,-1109.7632617728134,2953.658904382264,0.8867454845568151,no_offset
蒲田1,machine_name, サラリーマン金太郎,バイオハザード5,13,2414.7290362037065,-524.8628649972675,2939.591901200974,0.22014502460583352,no_offset
蒲田1,machine_name,緑ドン VIVA!情熱南米編 REVIVAL,ダーリン・イン・ザ・フランキス,9,1451.556732608892,-1487.4129328652682,2938.96966547416,-0.19710270834192803,offset_candidate
蒲田1,machine_name,ラブ嬢3～Wご指名はいかがですか?～,チバリヨ2プラス,7,1520.4051752634841,-1416.8367130080983,2937.2418882715824,-0.09209377452886457,offset_candidate
蒲田1,machine_name,ゴジラ対エヴァンゲリオン,スーパーブラックジャック,21,2311.1390945991543,-616.6052255776731,2927.7443201768274,0.1942660541592802,offset_candidate
蒲田1,machine_name,アズールレーン THE ANIMATION,戦国乙女5 業火を穿つ宿焔の双刃,13,1671.0657922189514,-1253.0966297530679,2924.1624219720193,0.16402593991191636,offset_candidate
蒲田1,machine_name,スーパービンゴネオ,にゃんこ大戦争 超神速,27,2416.6572210219692,-505.90481064562533,2922.5620316675945,-0.4181680176030521,offset_candidate
蒲田1,machine_name,七つの魔剣が支配する,スマスロ炎炎ノ消防隊,26,2616.9528912015767,-304.2517256136534,2921.20461681523,-0.05176908883774602,offset_candidate
蒲田1,machine_name,ようこそ実力至上主義の教室へ,アズールレーン THE ANIMATION,5,1423.2924648406286,-1496.8321140272474,2920.124578867876,-0.6942374965450416,offset_candidate
蒲田1,machine_name,ワンパンマン,七つの魔剣が支配する,10,1971.5668146836465,-947.0100355205423,2918.5768502041888,0.27328550444065114,no_offset
蒲田1,machine_name,にゃんこ大戦争 超神速,七つの魔剣が支配する,26,1315.828435492359,-1602.1202824563588,2917.948717948718,0.22258145323578493,no_offset
蒲田1,machine_name,スーパービンゴネオ,沖ドキ!GOLD‐30,12,2416.6572210219692,-494.2675307903696,2910.924751812339,0.15211377525448574,offset_candidate
蒲田1,machine_name,ワンパンマン,バンドリ！,5,1971.5668146836465,-938.4790907925022,2910.0459054761486,0.6214370525088264,no_offset
蒲田1,machine_name,戦姫絶唱シンフォギア 正義の歌,グランベルム,9,2023.4264975619117,-886.4559246458276,2909.882422207739,0.24613355707519188,no_offset
蒲田1,machine_name, サラリーマン金太郎,ありふれた職業で世界最強,20,2414.7290362037065,-494.37459361815536,2909.103629821862,-0.3304693710726342,offset_candidate
蒲田1,machine_name,桃太郎電鉄 ～パチスロも定番!～,沖ドキ!BLACK,10,2157.865485181698,-734.4030795868669,2892.268564768565,0.4442127604600973,no_offset
蒲田1,machine_name,桃太郎電鉄 ～パチスロも定番!～,チバリヨ2プラス,5,2157.865485181698,-734.3867608126625,2892.2522459943607,-0.19811322099207349,offset_candidate
蒲田1,machine_name,スーパービンゴネオ,いざ！番長,73,2416.6572210219692,-474.5040563041749,2891.161277326144,0.13672817237977422,offset_candidate
蒲田1,machine_name,タクトオーパス デスティニー,スマスロ炎炎ノ消防隊2,21,2293.8033675237884,-594.5299658095448,2888.333333333333,0.09074419986227023,offset_candidate
蒲田1,machine_name,化物語,ダークハイビ,6,1261.6566700662156,-1625.761151093041,2887.4178211592566,0.021078325944360154,offset_candidate
蒲田1,machine_name,スーパービンゴネオ,鉄拳6,15,2416.6572210219692,-467.67656861548153,2884.3337896374505,-0.07835553659654486,offset_candidate
蒲田1,machine_name,ゴジラ対エヴァンゲリオン,ダンベル何キロ持てる？,35,2311.1390945991543,-571.9561434960839,2883.095238095238,-0.26275870055254796,offset_candidate
蒲田1,machine_name,無職転生 ～異世界行ったら本気だす～,ビッグドリーム THE GOLDEN PUSHER,21,1977.6554884443478,-898.8456756862909,2876.5011641306387,-0.2029386645586086,offset_candidate
蒲田1,machine_name,七つの魔剣が支配する,頭文字D 2nd,18,2616.9528912015767,-258.8119332929598,2875.7648244945367,0.11424751997564439,offset_candidate
蒲田1,machine_name,ゾンビランドサガ,ドッチ,7,1529.4032389642948,-1342.2605266714095,2871.6637656357043,0.28931648045256664,no_offset
蒲田1,machine_name,七つの魔剣が支配する,ありふれた職業で世界最強,34,2616.9528912015767,-254.39460009609758,2871.3474912976744,0.057706192171410486,offset_candidate
蒲田1,machine_name,七つの魔剣が支配する,ニューパルサーBT,18,2616.9528912015767,-247.15852859367462,2864.111419795251,-0.07529884164787917,offset_candidate
蒲田1,machine_name,スーパービンゴネオ,主役は銭形4,5,2416.6572210219692,-446.6776833674321,2863.3349043894013,0.25496174534062993,no_offset
蒲田1,machine_name,不二子BT,ダークハイビ,5,998.0653164488219,-1862.5616688130242,2860.626985261846,-0.10611785568877521,offset_candidate
蒲田1,machine_name,沖ドキ!DUO アンコール,ミリオンゴッド‐神々の軌跡‐,31,1212.1696415709282,-1647.2283809545338,2859.398022525462,-0.03867265259845832,offset_candidate
