hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
ザシティ,ウルトラミラクルジャグラー,recent60d,13,2.0,0.002087464774031938,0.0021089999999999998
ザシティ,ウルトラミラクルジャグラー,recent60d,14,3.0,0.0022267899965741694,0.0023523333333333334
ザシティ,ウルトラミラクルジャグラー,recent60d,15,3.0,0.0025234318673395817,0.0023046666666666667
ザシティ,ウルトラミラクルジャグラー,recent60d,16,3.0,0.002847044963675633,0.002836333333333333
ザシティ,ウルトラミラクルジャグラー,recent60d,17,2.0,0.002753831417624521,0.0027575
ザシティ,ウルトラミラクルジャグラー,recent60d,18,2.0,0.0028613819415006358,0.0028925
ザシティ,ウルトラミラクルジャグラー,recent60d,19,2.0,0.003099402258135931,0.0032265
ザシティ,ウルトラミラクルジャグラー,recent60d,20,2.0,0.0024864864864864865,0.0025085000000000003
ザシティ,ウルトラミラクルジャグラー,recent60d,21,3.0,0.0027666769136181985,0.0026786666666666664
ザシティ,ウルトラミラクルジャグラー,recent60d,22,1.0,0.0022875241949674467,0.002287
ザシティ,ウルトラミラクルジャグラー,recent60d,23,3.0,0.0022443890274314216,0.002011
ザシティ,ウルトラミラクルジャグラー,recent60d,24,3.0,0.002329041858057838,0.0020993333333333333
ザシティ,ウルトラミラクルジャグラー,recent60d,25,2.0,0.0026422987999559617,0.002602
ザシティ,ウルトラミラクルジャグラー,recent60d,26,2.0,0.002312902692879564,0.0024035000000000003
ザシティ,ウルトラミラクルジャグラー,recent60d,27,2.0,0.0028386689796562055,0.002356
ザシティ,ウルトラミラクルジャグラー,recent60d,28,3.0,0.002278336814125688,0.002381
ザシティ,ウルトラミラクルジャグラー,recent60d,29,3.0,0.002138751503809651,0.001983
ザシティ,ウルトラミラクルジャグラー,recent60d,30,3.0,0.0030279173984133715,0.003087
ザシティ,ウルトラミラクルジャグラー,recent60d,31,2.0,0.0032401091405184173,0.0032459999999999998
ザシティ,ゴーゴージャグラー3,full,1,200.0,0.0031022724455552876,0.0030220750000000004
ザシティ,ゴーゴージャグラー3,full,2,173.0,0.003174936742651214,0.0030820693641618493
ザシティ,ゴーゴージャグラー3,full,3,215.0,0.0032901656618768292,0.0031428651162790696
ザシティ,ゴーゴージャグラー3,full,4,185.0,0.00309864985628462,0.0029465999999999997
ザシティ,ゴーゴージャグラー3,full,5,224.0,0.0035348484759580847,0.0033350357142857144
ザシティ,ゴーゴージャグラー3,full,6,222.0,0.0036824538227638337,0.0034534594594594595
ザシティ,ゴーゴージャグラー3,full,7,186.0,0.0033100404560500183,0.0031538225806451614
ザシティ,ゴーゴージャグラー3,full,8,238.0,0.003372287548906859,0.0032194579831932774
ザシティ,ゴーゴージャグラー3,full,9,165.0,0.0033801630846962954,0.0032249454545454546
ザシティ,ゴーゴージャグラー3,full,10,157.0,0.0033087109256481895,0.0031436751592356688
ザシティ,ゴーゴージャグラー3,full,11,170.0,0.0032967489971758353,0.0031297235294117645
ザシティ,ゴーゴージャグラー3,full,12,161.0,0.003364564592630669,0.003175546583850932
ザシティ,ゴーゴージャグラー3,full,13,182.0,0.0030180078321735823,0.0029077252747252745
ザシティ,ゴーゴージャグラー3,full,14,168.0,0.0031894719459640863,0.003059946428571429
ザシティ,ゴーゴージャグラー3,full,15,221.0,0.0034611010126994984,0.003293212669683258
ザシティ,ゴーゴージャグラー3,full,16,169.0,0.003190252840870243,0.0030752899408284023
ザシティ,ゴーゴージャグラー3,full,17,148.0,0.0031991865952541118,0.0030801959459459457
ザシティ,ゴーゴージャグラー3,full,18,247.0,0.003275878102723968,0.0031068744939271257
ザシティ,ゴーゴージャグラー3,full,19,176.0,0.0031945871066841316,0.002997090909090909
ザシティ,ゴーゴージャグラー3,full,20,173.0,0.003171308619678826,0.0030044739884393062
ザシティ,ゴーゴージャグラー3,full,21,169.0,0.003160490553929448,0.0030467810650887574
ザシティ,ゴーゴージャグラー3,full,22,170.0,0.003137681229937677,0.002965123529411765
ザシティ,ゴーゴージャグラー3,full,23,163.0,0.0030673902877255163,0.002921791411042945
ザシティ,ゴーゴージャグラー3,full,24,151.0,0.0030796788334930786,0.002951774834437086
ザシティ,ゴーゴージャグラー3,full,25,186.0,0.0033206854107909554,0.0031928494623655913
ザシティ,ゴーゴージャグラー3,full,26,143.0,0.003143855616509752,0.0030443986013986013
ザシティ,ゴーゴージャグラー3,full,27,149.0,0.0031642972900896467,0.0031070402684563758
ザシティ,ゴーゴージャグラー3,full,28,245.0,0.003475775686337301,0.0032756204081632653
ザシティ,ゴーゴージャグラー3,full,29,155.0,0.0030539105859603783,0.0029710451612903225
ザシティ,ゴーゴージャグラー3,full,30,190.0,0.0031212310652690145,0.0029770631578947366
ザシティ,ゴーゴージャグラー3,full,31,105.0,0.0031388406637890354,0.0029976761904761903
ザシティ,ゴーゴージャグラー3,recent60d,1,20.0,0.003128800311699352,0.00308045
ザシティ,ゴーゴージャグラー3,recent60d,2,24.0,0.003293071883383804,0.0032315833333333333
ザシティ,ゴーゴージャグラー3,recent60d,3,23.0,0.003710691823899371,0.0036003913043478257
ザシティ,ゴーゴージャグラー3,recent60d,4,26.0,0.0036132637751379922,0.0034924230769230766
ザシティ,ゴーゴージャグラー3,recent60d,5,13.0,0.0037642861462175727,0.0036302307692307693
ザシティ,ゴーゴージャグラー3,recent60d,6,30.0,0.0037232459344643774,0.0034694333333333332
ザシティ,ゴーゴージャグラー3,recent60d,7,22.0,0.003662463954198152,0.003493727272727273
ザシティ,ゴーゴージャグラー3,recent60d,8,24.0,0.003210591277771247,0.0031815
ザシティ,ゴーゴージャグラー3,recent60d,9,23.0,0.0031306640303180094,0.003169391304347826
ザシティ,ゴーゴージャグラー3,recent60d,10,24.0,0.0033695245226506927,0.0031910833333333335
ザシティ,ゴーゴージャグラー3,recent60d,11,21.0,0.0029243141329023817,0.002862761904761905
ザシティ,ゴーゴージャグラー3,recent60d,12,8.0,0.0038413917902155622,0.003709375
ザシティ,ゴーゴージャグラー3,recent60d,13,26.0,0.0031347413400581417,0.0031185384615384617
ザシティ,ゴーゴージャグラー3,recent60d,14,18.0,0.003298165756938685,0.003214888888888889
