hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
蒲田1,ジャグラーガールズ,full,20,59,0.003009348896387675,0.0028891694915254237
蒲田1,ジャグラーガールズ,full,21,71,0.003152062932481576,0.0030007183098591547
蒲田1,ジャグラーガールズ,full,22,76,0.0029782584791463416,0.0028381184210526317
蒲田1,ジャグラーガールズ,full,23,61,0.003202407593178486,0.0030165245901639347
蒲田1,ジャグラーガールズ,full,24,52,0.0031723638007568463,0.0030094423076923076
蒲田1,ジャグラーガールズ,full,25,71,0.0032058692067014997,0.0031045211267605633
蒲田1,ジャグラーガールズ,full,26,63,0.003208172320541728,0.003051746031746032
蒲田1,ジャグラーガールズ,full,27,82,0.003074808199203034,0.002867707317073171
蒲田1,ジャグラーガールズ,full,28,61,0.0030982366978553762,0.0028864426229508197
蒲田1,ジャグラーガールズ,full,29,52,0.0030305378694870113,0.0028649807692307694
蒲田1,ジャグラーガールズ,full,30,76,0.00353439462538338,0.003416434210526316
蒲田1,ジャグラーガールズ,full,31,36,0.003067379532524505,0.003046972222222222
蒲田1,ジャグラーガールズ,recent60d,1,5,0.0027179095937440397,0.002356
蒲田1,ジャグラーガールズ,recent60d,2,5,0.003086677233669809,0.0031042
蒲田1,ジャグラーガールズ,recent60d,3,6,0.0026349264037797567,0.002643666666666667
蒲田1,ジャグラーガールズ,recent60d,4,7,0.0032647161441459404,0.0032965714285714287
蒲田1,ジャグラーガールズ,recent60d,5,4,0.0026066350710900474,0.00252425
蒲田1,ジャグラーガールズ,recent60d,6,8,0.0026792873486789354,0.002607875
蒲田1,ジャグラーガールズ,recent60d,7,7,0.0030775406436074127,0.003062
蒲田1,ジャグラーガールズ,recent60d,8,6,0.003523412146499768,0.0034645
蒲田1,ジャグラーガールズ,recent60d,9,6,0.002637346309572453,0.0023383333333333333
蒲田1,ジャグラーガールズ,recent60d,10,7,0.0026988178004634924,0.002588571428571429
蒲田1,ジャグラーガールズ,recent60d,11,7,0.002592746711052783,0.0024291428571428567
蒲田1,ジャグラーガールズ,recent60d,12,2,0.0025057825751734772,0.002622
蒲田1,ジャグラーガールズ,recent60d,13,8,0.0034527492266240895,0.00336525
蒲田1,ジャグラーガールズ,recent60d,14,6,0.0027961043041156144,0.0024836666666666666
蒲田1,ジャグラーガールズ,recent60d,15,8,0.003061674580317065,0.002995
蒲田1,ジャグラーガールズ,recent60d,16,6,0.0031431788328016514,0.003146833333333333
蒲田1,ジャグラーガールズ,recent60d,17,8,0.002785583986589755,0.002707125
蒲田1,ジャグラーガールズ,recent60d,18,7,0.0029603919967333605,0.0027645714285714287
蒲田1,ジャグラーガールズ,recent60d,19,6,0.0035166745693061482,0.003214166666666667
蒲田1,ジャグラーガールズ,recent60d,20,6,0.003671210689701714,0.0035725000000000006
蒲田1,ジャグラーガールズ,recent60d,21,5,0.00269757218503347,0.0026216
蒲田1,ジャグラーガールズ,recent60d,22,6,0.0032991313296407278,0.0031008333333333335
蒲田1,ジャグラーガールズ,recent60d,23,6,0.003649466438767497,0.0034045
蒲田1,ジャグラーガールズ,recent60d,24,6,0.0031188664533648804,0.0029395
蒲田1,ジャグラーガールズ,recent60d,25,3,0.0038419978388762157,0.003842333333333333
蒲田1,ジャグラーガールズ,recent60d,26,6,0.0033311462171301673,0.002973166666666667
蒲田1,ジャグラーガールズ,recent60d,27,8,0.003078723729072312,0.002898375
蒲田1,ジャグラーガールズ,recent60d,28,5,0.0029059338451603643,0.0026788
蒲田1,ジャグラーガールズ,recent60d,29,5,0.0034560315980031817,0.0033732
蒲田1,ジャグラーガールズ,recent60d,30,8,0.004134773100054675,0.0039621249999999995
蒲田1,ジャグラーガールズ,recent60d,31,4,0.002976324689966178,0.0028125
蒲田1,ネオアイムジャグラーEX,full,1,174,0.0030855858621833053,0.002935149425287356
蒲田1,ネオアイムジャグラーEX,full,2,147,0.0030582609817794803,0.0028719931972789113
蒲田1,ネオアイムジャグラーEX,full,3,156,0.0029920363021685484,0.00282975641025641
蒲田1,ネオアイムジャグラーEX,full,4,167,0.002947138285182609,0.0028328443113772453
