hall,machine_name,period,dd,n,rb_rate_pooled,rb_rate_mean
ヒロキ,ハッピージャグラーVIII,full,7,30.0,0.0031478620770060335,0.003015966666666667
ヒロキ,ハッピージャグラーVIII,full,8,23.0,0.0029578596294763493,0.002857608695652174
ヒロキ,ハッピージャグラーVIII,full,9,23.0,0.0034611097126829443,0.0031638695652173913
ヒロキ,ハッピージャグラーVIII,full,10,17.0,0.002932643794147326,0.0029510588235294117
ヒロキ,ハッピージャグラーVIII,full,11,38.0,0.003211844977867269,0.003015394736842105
ヒロキ,ハッピージャグラーVIII,full,12,18.0,0.0032410327801100647,0.0030699444444444446
ヒロキ,ハッピージャグラーVIII,full,13,30.0,0.0031616982836495033,0.003012833333333333
ヒロキ,ハッピージャグラーVIII,full,14,22.0,0.002987196144407058,0.002954181818181818
ヒロキ,ハッピージャグラーVIII,full,15,27.0,0.0031991565203576123,0.00305562962962963
ヒロキ,ハッピージャグラーVIII,full,16,35.0,0.002955338545188952,0.0027552
ヒロキ,ハッピージャグラーVIII,full,17,23.0,0.0032123419405000616,0.002995521739130435
ヒロキ,ハッピージャグラーVIII,full,18,16.0,0.002800539363136604,0.0028295625
ヒロキ,ハッピージャグラーVIII,full,19,21.0,0.002692177446664409,0.002642095238095238
ヒロキ,ハッピージャグラーVIII,full,20,21.0,0.002830249918857514,0.0028014761904761906
ヒロキ,ハッピージャグラーVIII,full,21,22.0,0.002755576450922008,0.002691818181818182
ヒロキ,ハッピージャグラーVIII,full,22,24.0,0.002874734740385319,0.002886541666666667
ヒロキ,ハッピージャグラーVIII,full,23,26.0,0.0030742076884285657,0.0029966153846153845
ヒロキ,ハッピージャグラーVIII,full,24,14.0,0.003152244398011384,0.0030475000000000003
ヒロキ,ハッピージャグラーVIII,full,25,28.0,0.0031380401130703998,0.0029640714285714283
ヒロキ,ハッピージャグラーVIII,full,26,36.0,0.002907646245969599,0.0026609444444444445
ヒロキ,ハッピージャグラーVIII,full,27,25.0,0.0028639712417784275,0.00288456
ヒロキ,ハッピージャグラーVIII,full,28,22.0,0.0029358269740223796,0.0027426363636363638
ヒロキ,ハッピージャグラーVIII,full,29,20.0,0.0027807184698990755,0.00281775
ヒロキ,ハッピージャグラーVIII,full,30,42.0,0.0033598882395069808,0.003097595238095238
ヒロキ,ハッピージャグラーVIII,full,31,17.0,0.0026815957847196085,0.0026715882352941174
ヒロキ,ハッピージャグラーVIII,recent60d,1,1.0,0.006476683937823834,0.006477
ヒロキ,ハッピージャグラーVIII,recent60d,2,,,
ヒロキ,ハッピージャグラーVIII,recent60d,3,,,
ヒロキ,ハッピージャグラーVIII,recent60d,4,2.0,0.001293103448275862,0.0012929999999999999
ヒロキ,ハッピージャグラーVIII,recent60d,5,,,
ヒロキ,ハッピージャグラーVIII,recent60d,6,3.0,0.002661540736359604,0.0025536666666666668
ヒロキ,ハッピージャグラーVIII,recent60d,7,2.0,0.003428927680798005,0.0034465
ヒロキ,ハッピージャグラーVIII,recent60d,8,1.0,0.002158894645941278,0.002159
ヒロキ,ハッピージャグラーVIII,recent60d,9,1.0,0.002253944402704733,0.002254
ヒロキ,ハッピージャグラーVIII,recent60d,10,2.0,0.0027536830510808204,0.002702
ヒロキ,ハッピージャグラーVIII,recent60d,11,3.0,0.004531233142733844,0.004567000000000001
ヒロキ,ハッピージャグラーVIII,recent60d,12,,,
ヒロキ,ハッピージャグラーVIII,recent60d,13,1.0,0.0020222446916076846,0.002022
ヒロキ,ハッピージャグラーVIII,recent60d,14,1.0,0.0031739314430808295,0.003174
ヒロキ,ハッピージャグラーVIII,recent60d,15,,,
ヒロキ,ハッピージャグラーVIII,recent60d,16,3.0,0.0038008917476792634,0.0033776666666666664
ヒロキ,ハッピージャグラーVIII,recent60d,17,1.0,0.0026365348399246705,0.002636
ヒロキ,ハッピージャグラーVIII,recent60d,18,1.0,0.004260758414997869,0.004261
