baseline,variant,segment,event_type,n_days,acf_acf_lag1,acf_acf_lag2,acf_acf_lag3,acf_acf_threshold,acf_serial_correlation_detected,acf_recommended_bootstrap,additive_mean_diff,additive_ci_lower,additive_ci_upper,additive_se,p_value_wilcoxon,loo_min_mean,loo_max_mean,loo_sign_flips,loo_fragile,wins,losses,ties,win_pct,p_value_sign,lift_t2500_pooled_diff,lift_t2500_ci_lower,lift_t2500_ci_upper,lift_t2500_p_value,lift_t3500_pooled_diff,lift_t3500_ci_lower,lift_t3500_ci_upper,lift_t3500_p_value,lift_t4500_pooled_diff,lift_t4500_ci_lower,lift_t4500_ci_upper,lift_t4500_p_value,q_value_wilcoxon,q_value_sign,lift_t2500_q_value,lift_t3500_q_value,lift_t4500_q_value
v6a_hit_an,v9b_blend_05,3F_R_N,event,46,0.367505295886346,0.01807886637401982,0.0031799193938292104,0.29488391230979427,True,block,-9.490701938187534,-27.288755020080327,0.1433734939759006,7.638028120330619,,-11.708835341365461,-6.165060240963858,0,False,2,5,39,28.6,0.453125,-0.008368822035554002,-0.019267912151260787,0.0,0.0918,0.007320234113712409,-0.024376053976287757,0.057028638645132766,0.8414,0.0076371687052625425,-0.024234196011879483,0.05897864666267828,0.8572,,1.0,0.40525714285714287,0.9080347826086956,1.0
v6a_hit_an,v9b_blend_05,3F_R_N,non_event,127,0.017724644443386048,0.17490491017330193,0.2181066677741222,0.17747130188322277,True,block,0.5080163172374551,-5.935662650602406,10.340956626506012,4.096972605132793,1.0,-1.8775100401606415,2.0140562248996003,3,True,8,5,114,61.5,0.5810546875,0.0012242798353909734,-0.0037546835647399913,0.006501844536968,0.8268,0.0,-0.007405726744454377,0.007439510051562508,1.0,0.0,-0.010478907380823433,0.010500096542846803,1.0,1.0,1.0,0.9593142857142858,1.0,1.0
v6a_hit_an,v9c_percentile,2F_L_N,event,46,0.19624119549613983,-0.4097444193247749,-0.2350859987880816,0.29488391230979427,True,block,35.95246202200104,-64.3758935742972,108.91845381526103,43.84289231850705,0.4415199707991633,15.914457831325297,62.55863453815261,0,False,25,21,0,54.3,0.6587380770236564,0.01673764407110756,-0.050710230356352116,0.08329824797356859,0.6376,0.029565217391304355,-0.07728726266825318,0.13128136591329734,0.5812,-0.0030213727784023092,-0.15289188465054296,0.13870629377096053,0.9922,0.9980907365883468,1.0,0.9563999999999999,0.8834666666666666,1.0
v6a_hit_an,v9c_percentile,2F_L_N,non_event,127,0.05100054008942754,0.03542113032483453,-0.08642821621019574,0.17747130188322277,False,iid,-6.248600702020671,-69.64988378711698,58.43923370647944,32.88588946621184,0.7110269674987951,-15.771084337349388,1.4508032128514157,2,True,60,62,5,49.2,0.9279107996055402,-0.029382716049382696,-0.09064043646213725,0.03286290317271868,0.3636,0.00739992226972408,-0.0695784921434611,0.08400322745901642,0.8596,0.03263994432927597,-0.06264704565172763,0.1297210561897748,0.4964,0.9980907365883468,1.0,0.6712615384615385,0.9080347826086956,1.0
v6a_hit_an,v9c_percentile,2F_R_N,event,46,-0.0028859740050836296,-0.004789339286967427,-0.01206785968286001,0.29488391230979427,False,iid,-5.329753797799887,-123.47496726034572,104.63265125720271,58.29174887542741,0.7444019163815274,-24.899196787148583,25.281526104417683,7,True,21,22,3,48.8,1.0,0.011158429380738077,-0.06715063083620414,0.0869730964588624,0.7938,0.0253416149068324,-0.08183638443600533,0.13023865665782106,0.6626,0.0,-0.15111418873048207,0.1366203681703741,1.0,0.9980907365883468,1.0,0.9593142857142858,0.8834666666666666,1.0
v6a_hit_an,v9c_percentile,2F_R_N,non_event,127,0.14107380918921783,-0.03992814078060918,0.05345845319151166,0.17747130188322277,False,iid,48.44782278721182,-20.34012664832559,117.43643866805803,35.00979994983553,0.28265126364925974,37.56726907630521,58.168674698795165,0,False,67,55,5,54.9,0.3193082974752441,0.05876543209876517,-0.004946665431348862,0.1237007069306481,0.0736,0.05456815725345465,-0.024783826947720564,0.13660480345796483,0.187,0.09362113194537369,-0.0038942644597581106,0.19338525359146286,0.0622,0.9980907365883468,1.0,0.40525714285714287,0.7021714285714287,1.0
v6a_hit_an,v9c_percentile,3F_L_A,event,46,0.0936676443345633,0.036840507904208335,-0.2294233587672767,0.29488391230979427,False,iid,15.755500261917224,-33.19408067050812,62.321886458878964,24.09142349030181,0.41314763192110737,6.977510040160633,24.2301204819277,0,False,25,20,1,55.6,0.5514843298025198,0.05584824115980913,-0.012818915580232192,0.1269976537432289,0.1182,0.05920091718910647,-0.01810293837069447,0.150282552238295,0.1568,0.030076699974102006,-0.03352841455836004,0.10021063946499645,0.3584,0.9980907365883468,1.0,0.40525714285714287,0.7021714285714287,1.0
v6a_hit_an,v9c_percentile,3F_L_A,non_event,127,0.10070735203772697,-0.03536915641567312,-0.23178148370251753,0.17747130188322277,True,block,3.2174366758372095,-17.050406024096386,27.700189156626493,11.402463369340651,0.6092674197058936,-0.06827309236947557,6.28112449799197,1,True,68,55,4,55.3,0.2791985549760796,0.009640000140860416,-0.022350715473862977,0.04123250172854358,0.5716,0.008922399231139078,-0.028329066995948293,0.04649761746840345,0.6396,0.022177127575900568,-0.030467044752014345,0.08122945199242822,0.4644,0.9980907365883468,1.0,0.9145599999999999,0.8834666666666666,1.0
v6a_hit_an,v9c_percentile,3F_L_N,event,46,0.1438680968293224,-0.0979064763098809,-0.06503959870699673,0.29488391230979427,False,iid,14.21267679413306,-59.18948729701414,90.56023114195915,38.01284260662096,0.9073552150803152,-3.440963855421683,24.230120481927713,2,True,19,17,10,52.8,0.8679394004284404,0.05300253955850753,0.0,0.11259654366502957,0.0542,0.04366645568312655,-0.03264149385598824,0.12519272518924002,0.2786,0.02717385750262591,-0.059167448465767915,0.11053791844790041,0.5362,0.9980907365883468,1.0,0.40525714285714287,0.7429333333333334,1.0
v6a_hit_an,v9c_percentile,3F_L_N,non_event,127,0.07758703315520829,0.03359669939017878,0.09949030675478163,0.17747130188322277,False,iid,16.30732378332226,-23.251060146096197,57.575182620244746,20.737704939589438,0.852153025701885,10.445783132530115,21.574297188755015,0,False,48,48,31,50.0,1.0,-0.003672839506172698,-0.035422498473990226,0.028212496647046257,0.8394,0.011811395889108622,-0.027653521002203214,0.05199006901364665,0.5674,-0.0012217876629174729,-0.053036211699164074,0.05022591552930993,0.974,0.9980907365883468,1.0,0.9593142857142858,0.8834666666666666,1.0
v6a_hit_an,v9c_percentile,3F_R_A,event,46,0.047809917263614964,-0.19810460626585288,0.08151994431008369,0.29488391230979427,False,iid,18.560633839706647,-17.906102671555796,55.870079229963316,18.869964993178108,0.6740160967437174,11.85220883534136,24.42128514056224,0,False,25,21,0,54.3,0.6587380770236564,-0.0015300603064308804,-0.042712723916777,0.04170107527204692,0.927,0.0382626751252908,-0.02536458133078053,0.0964673318681657,0.2048,-0.02411418359988632,-0.16821031503129086,0.07903062544238194,0.725,0.9980907365883468,1.0,0.9664,0.7021714285714287,1.0
v6a_hit_an,v9c_percentile,3F_R_A,non_event,127,-0.09493188864522684,0.033736996186628364,0.007062299473905943,0.17747130188322277,False,iid,25.80722891566265,5.959454748126366,46.077079973437044,10.28820741023181,0.009403877884303417,22.683734939759038,28.486947791164663,0,False,74,51,2,59.2,0.04866218514586795,0.03114749034749026,0.0028412213192282377,0.060043015351160044,0.0318,-0.004010838609098788,-0.03468254149845143,0.02316320099935216,0.8058,-0.02269509762437283,-0.06098230429422051,0.005254216883616973,0.1782,0.18616283385194463,0.5839462217504154,0.38160000000000005,0.9080347826086956,1.0
v6a_hit_an,v9c_percentile,3F_R_N,event,46,0.4463465409972966,0.26556518126200407,0.32621048350717335,0.29488391230979427,True,block,-25.620220010476686,-70.96987951807228,0.0,19.59528318762503,,-26.332931726907624,-16.296787148594372,0,False,2,6,38,25.0,0.2890625,-0.013948036725923041,-0.026852958326347907,-0.0028187780387108176,0.0106,-0.0012614966555182239,-0.037979004062867444,0.05105544577837391,0.8702,-0.004678484593573007,-0.047841202657583105,0.050264689830315915,0.8074,,1.0,0.2544,0.9080347826086956,1.0
v6a_hit_an,v9c_percentile,3F_R_N,non_event,127,-0.1908009993251615,-0.10199548452598564,-0.04845309968724451,0.17747130188322277,True,block,5.503510103405753,-1.8753253012048163,13.626216867469884,3.994889456774359,0.37359619140625,2.628514056224903,7.64658634538153,0,False,12,7,108,63.2,0.359283447265625,0.006121399176954645,-0.001222715277559705,0.014711570039495081,0.1538,0.00739992226972408,-0.00361611679084331,0.020092545314364024,0.2504,0.010473047304730532,-0.0026153965927824207,0.026631977978466403,0.181,0.9980907365883468,1.0,0.4614,0.7429333333333334,1.0
