date,weekday,avg_diff,is_anomaly,anomaly_direction,zscore,rolling_median,iqd_bound_upper,iqd_bound_lower
2026-01-14,水,382,1,high,2.88631677852349,-16.5,356.0,-389.0
2026-01-15,木,-26,0,,-0.07605637982195845,-16.5,320.5,-353.5
2026-01-16,金,-73,0,,-0.437872131147541,-23.5,281.5,-328.5
2026-01-17,土,80,0,,0.7842078313253013,-16.5,315.5,-348.5
2026-01-18,日,-50,0,,-0.2842232704402516,-16.5,301.5,-334.5
2026-01-19,月,-225,0,,-1.6374909638554218,-23.5,308.5,-355.5
2026-01-20,火,-116,0,,-0.7005192878338279,-28.5,308.5,-365.5
2026-01-21,水,15,0,,0.3082284866468843,-23.5,313.5,-360.5
2026-01-22,木,31,0,,0.3860090361445783,-16.5,315.5,-348.5
2026-01-23,金,-66,0,,-0.3822166666666667,-23.5,276.5,-323.5
2026-01-24,土,21,0,,0.40020333333333336,-23.5,276.5,-323.5
2026-01-25,日,101,0,,1.017881818181818,-23.5,306.5,-353.5
2026-01-26,月,-97,0,,-0.5660428790199081,-28.5,298.0,-355.0
2026-01-27,火,148,0,,1.3470363901018922,-23.5,320.0,-367.0
2026-01-28,水,81,0,,0.7935294117647058,-16.5,315.0,-348.0
2026-01-29,木,-136,0,,-0.9725822021116138,-16.5,315.0,-348.0
2026-01-30,金,309,0,,2.548801843317972,1.5,327.0,-324.0
2026-01-31,土,-45,0,,-0.2529375,-16.5,287.5,-320.5
2026-02-01,日,12,0,,0.25461258278145693,-16.5,285.5,-318.5
2026-02-02,月,168,0,,1.4909999999999999,0.0,304.0,-304.0
2026-02-03,火,286,0,,2.5382499999999997,0.0,304.0,-304.0
2026-02-04,水,130,0,,0.9946740506329114,13.5,329.5,-302.5
2026-02-05,木,100,0,,0.6796804915514593,18.0,343.5,-307.5
2026-02-06,金,-99,0,,-0.8823401162790697,13.5,357.5,-330.5
2026-02-07,土,236,0,,1.59178349120433,18.0,387.5,-351.5
2026-02-08,日,39,0,,0.09492286874154261,26.0,395.5,-343.5
2026-02-09,月,-37,0,,-0.4015967523680649,18.0,387.5,-351.5
2026-02-10,火,-192,0,,-1.4602577319587629,18.0,406.0,-370.0
2026-02-11,水,-88,0,,-0.7401270270270269,13.5,383.5,-356.5
2026-02-12,木,-86,0,,-0.7314741144414169,13.5,380.5,-353.5
2026-02-13,金,-116,0,,-0.8046019151846786,-7.0,358.5,-372.5
2026-02-14,土,459,1,high,3.1924541832669324,13.5,390.0,-363.0
2026-02-15,日,-280,0,,-2.025225063938619,13.5,404.5,-377.5
2026-02-16,月,-90,0,,-0.5334056122448979,-12.5,379.5,-404.5
2026-02-17,火,267,0,,1.568676605504587,13.5,449.5,-422.5
2026-02-18,水,-289,0,,-1.8718922018348623,13.5,449.5,-422.5
2026-02-19,木,203,0,,1.0710944206008584,18.0,484.0,-448.0
2026-02-20,金,-47,0,,-0.36764592274678115,16.5,482.5,-449.5
2026-02-21,土,-107,0,,-0.5339497382198953,-12.5,465.0,-490.0
2026-02-22,日,-248,0,,-1.3127665289256198,-12.5,471.5,-496.5
2026-02-23,月,-176,0,,-0.7328571428571429,-41.0,456.0,-538.0
2026-02-24,火,180,0,,1.1124216417910446,-41.0,495.0,-577.0
2026-02-25,水,-282,0,,-1.174738934056007,-41.0,512.5,-594.5
2026-02-26,木,-52,0,,-0.029730027548209366,-46.0,498.5,-590.5
2026-02-27,金,32,0,,0.3864903581267218,-46.0,498.5,-590.5
2026-02-28,土,213,0,,1.2150567375886525,-41.0,523.0,-605.0
2026-03-01,日,-149,0,,-0.5103654729109275,-46.0,498.5,-590.5
2026-03-02,月,-155,0,,-0.47558730158730156,-49.5,549.0,-648.0
2026-03-03,火,246,0,,1.2545381589299764,-49.5,586.0,-685.0
2026-03-04,水,220,0,,1.0756079881656804,-49.5,626.5,-725.5
2026-03-05,木,-32,0,,0.07658556366585563,-49.5,567.0,-666.0
2026-03-06,金,-81,0,,-0.06503906899418122,-66.5,535.0,-668.0
2026-03-07,土,78,0,,0.6602218458933107,-66.5,524.0,-657.0
2026-03-08,日,42,0,,0.4180643522438611,-49.5,541.0,-640.0
2026-03-09,月,106,0,,0.8749509906152242,-49.5,430.0,-529.0
2026-03-10,火,-185,0,,-0.6330950495049505,-66.5,438.5,-571.5
2026-03-11,水,-122,0,,-0.2056891089108911,-83.5,421.5,-588.5
2026-03-12,木,173,0,,1.0823634840871021,-66.5,530.5,-663.5
2026-03-13,金,-135,0,,-0.30623529411764705,-66.5,537.0,-670.0
2026-03-14,土,167,0,,0.9213201892744479,-49.5,584.5,-683.5
2026-03-15,日,-17,0,,0.09574921135646687,-39.5,594.5,-673.5
2026-03-16,月,-41,0,,0.0136148023549201,-44.0,550.5,-638.5
2026-03-17,火,-87,0,,-0.20461022927689596,-44.0,523.0,-611.0
2026-03-18,水,92,0,,0.6114514991181658,-36.5,530.5,-603.5
2026-03-19,木,-52,0,,-0.04607043756670224,-44.0,424.5,-512.5
2026-03-20,金,93,0,,0.7904773755656108,-36.5,405.5,-478.5
2026-03-21,土,-119,0,,-0.4727803738317757,-44.0,384.0,-472.0
2026-03-22,日,-89,0,,-0.2679088785046729,-46.5,381.5,-474.5
2026-03-23,月,-194,0,,-0.8863140311804009,-46.5,402.5,-495.5
2026-03-24,火,362,0,,2.3998950892857143,-36.5,411.5,-484.5
2026-03-25,水,-167,0,,-0.7859129464285715,-36.5,411.5,-484.5
2026-03-26,木,-104,0,,-0.362464953271028,-46.5,381.5,-474.5
2026-03-27,金,174,0,,1.3025894495412844,-36.5,399.5,-472.5
2026-03-28,土,-187,0,,-0.9063593750000001,-36.5,411.5,-484.5
2026-03-29,日,-117,0,,-0.4245736607142857,-46.5,401.5,-494.5
2026-03-30,月,366,0,,2.4842075892857145,-46.5,401.5,-494.5
2026-03-31,火,-142,0,,-0.5751316964285714,-46.5,401.5,-494.5
2026-04-01,水,77,0,,0.6920293785310734,-36.5,406.0,-479.0
2026-04-02,木,-144,0,,-0.6146144859813084,-46.5,381.5,-474.5
2026-04-03,金,-38,0,,0.05466746126340882,-46.5,373.0,-466.0
2026-04-04,土,248,0,,1.856450934579439,-46.5,381.5,-474.5
2026-04-05,日,-8,0,,0.19856775700934579,-39.5,388.5,-467.5
2026-04-06,月,-5,0,,0.2174789719626168,-39.5,388.5,-467.5
2026-04-07,火,146,0,,1.117140625,-39.5,408.5,-487.5
2026-04-08,水,-78,0,,-0.19856775700934579,-46.5,381.5,-474.5
2026-04-09,木,-17,0,,0.14368047337278106,-39.5,383.0,-462.0
2026-04-10,金,-122,0,,-0.5268284023668639,-39.5,383.0,-462.0
2026-04-11,土,75,0,,0.7470882708585247,-39.5,374.0,-453.0
2026-04-12,日,-195,0,,-1.0146045949214026,-39.5,374.0,-453.0
2026-04-13,月,-22,0,,0.12106410256410256,-39.5,350.5,-429.5
2026-04-14,火,417,1,high,2.9785659008464327,-39.5,374.0,-453.0
2026-04-15,水,-90,0,,-0.2936154776299879,-45.0,368.5,-458.5
2026-04-16,木,-71,0,,-0.16964449818621521,-45.0,368.5,-458.5
2026-04-17,金,58,0,,0.712548717948718,-45.0,345.0,-435.0
2026-04-18,土,-72,0,,-0.12106410256410256,-54.5,335.5,-444.5
2026-04-19,日,130,0,,1.2763615384615385,-54.5,335.5,-444.5
2026-04-20,月,-231,0,,-1.2070899873257288,-54.5,340.0,-449.0
2026-04-21,火,-322,0,,-1.6901990632318502,-54.5,372.5,-481.5
2026-04-22,水,-307,0,,-1.5954215456674474,-54.5,372.5,-481.5
2026-04-23,木,18,0,,0.4707701564380265,-54.5,361.0,-470.0
2026-04-24,金,200,0,,1.5729784537389102,-30.0,364.5,-424.5
2026-04-25,土,-203,0,,-1.0931007025761126,-30.0,397.0,-457.0
2026-04-26,日,-20,0,,0.06493381468110711,-30.0,385.5,-445.5
2026-04-27,月,414,1,high,2.974980988593156,-21.0,373.5,-415.5
2026-04-28,火,-166,0,,-0.9161826697892272,-21.0,406.0,-448.0
2026-04-29,水,-125,0,,-0.614652278177458,-30.0,387.0,-447.0
2026-04-30,木,-150,0,,-0.7708571428571428,-30.0,390.0,-450.0
2026-05-01,金,63,0,,0.6241641791044775,-30.0,372.0,-432.0
2026-05-02,土,-222,0,,-1.2603795620437956,-30.0,381.0,-441.0
2026-05-03,日,-35,0,,-0.042669099756691,-28.5,382.5,-439.5
2026-05-04,月,-20,0,,0.05979921773142113,-28.5,355.0,-412.0
2026-05-05,火,228,0,,1.6837883211678832,-28.5,382.5,-439.5
2026-05-06,水,265,0,,1.8351402085747393,-28.5,403.0,-460.0
2026-05-07,木,2,0,,0.20021654501216546,-28.5,382.5,-439.5
2026-05-08,金,176,0,,1.2317636152954807,-21.0,410.5,-452.5
2026-05-09,土,352,0,,1.935296153846154,-21.0,499.0,-541.0
2026-05-10,日,-291,0,,-1.3090026954177898,-21.0,535.5,-577.5
2026-05-11,月,6,0,,0.13232697547683922,-21.0,529.5,-571.5
2026-05-12,火,-208,0,,-0.916486830154405,-21.0,529.5,-571.5
2026-05-13,水,-137,0,,-0.5366594005449591,-27.5,523.0,-578.0
2026-05-14,木,207,0,,1.1492842870118074,-27.5,523.0,-578.0
2026-05-15,金,21,0,,0.20094096276112625,-20.0,530.5,-570.5
2026-05-16,土,-6,0,,0.034306993642143506,-13.0,537.5,-563.5
2026-05-17,日,165,0,,0.7545074626865671,-13.0,623.5,-649.5
2026-05-18,月,-151,0,,-0.5844960753532182,-13.0,624.0,-650.0
2026-05-19,火,29,0,,0.18776470588235294,-13.0,590.5,-616.5
2026-05-20,水,107,0,,0.4881029045643154,-2.0,600.5,-604.5
2026-05-21,木,-88,0,,-0.3902910008410429,-2.0,592.5,-596.5
2026-05-22,金,-20,0,,-0.08534973637961335,-2.0,567.0,-571.0
2026-05-23,土,-86,0,,-0.34614059753954307,-13.0,556.0,-582.0
