hall,machine_name,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
レイトギャップ,アイムジャグラーEX-TP,11749,dd_bin,hit104,chi2,22.172170410540357,0.00018520811903321847,0.039329403934598064,11749,5,,
レイトギャップ,アイムジャグラーEX-TP,11749,dd_bin,plus,chi2,17.286855319147627,0.0016999591666871086,0.033629744751238935,11749,5,,
レイトギャップ,アイムジャグラーEX-TP,11749,is_x_day,diff,kruskal,2.482961347713034,0.11508538384338374,0.00012624170832663948,11749,2,0.0,
レイトギャップ,アイムジャグラーEX-TP,11749,is_x_day,hit104,chi2,2.874413312215397,0.08999776838238642,0.012631090631387766,11749,2,,
レイトギャップ,アイムジャグラーEX-TP,11749,is_x_day,plus,chi2,1.7711003194841397,0.18324596444575444,0.00810120276424142,11749,2,,
レイトギャップ,アズールレーン THE ANIMATION,296,day_of_week,diff,kruskal,6.073669659830678,0.4149884044112261,0.00025491231775321056,296,7,0.0,
レイトギャップ,アズールレーン THE ANIMATION,296,day_of_week,hit104,chi2,6.389189638815218,0.3810329586652434,0.03536036727404559,296,7,,
レイトギャップ,アズールレーン THE ANIMATION,296,day_of_week,plus,chi2,7.313916936673075,0.29278930636621875,0.06621978858915507,296,7,,
レイトギャップ,アズールレーン THE ANIMATION,296,dd,diff,kruskal,33.179184472127005,0.31481877302853967,0.011996922536328322,296,31,0.0,
レイトギャップ,アズールレーン THE ANIMATION,296,dd,hit104,chi2,42.96799785580272,0.058977245026126356,0.2088422548670991,296,31,,warning: 51.6% of expected cells are below 5
レイトギャップ,アズールレーン THE ANIMATION,296,dd,plus,chi2,45.14674423114214,0.0374049175515112,0.225833463462905,296,31,,warning: 51.6% of expected cells are below 5
レイトギャップ,アズールレーン THE ANIMATION,296,dd_bin,diff,kruskal,2.6992667077042913,0.6093429353630868,0.0,296,5,0.0,
レイトギャップ,アズールレーン THE ANIMATION,296,dd_bin,hit104,chi2,0.6898730999457484,0.952571877607584,0.0,296,5,,
レイトギャップ,アズールレーン THE ANIMATION,296,dd_bin,plus,chi2,0.3105263761436574,0.9891245682045896,0.0,296,5,,
レイトギャップ,アズールレーン THE ANIMATION,296,is_x_day,diff,kruskal,0.010282969164817763,0.9192289865328539,0.0,296,2,0.0,
レイトギャップ,アズールレーン THE ANIMATION,296,is_x_day,hit104,chi2,0.4304400452003445,0.5117731037493418,0.0,296,2,,
レイトギャップ,アズールレーン THE ANIMATION,296,is_x_day,plus,chi2,0.2797995671368332,0.5968326176044663,0.0,296,2,,
レイトギャップ,アレックス ブライト,643,day_of_week,diff,kruskal,2.570067085008716,0.8605451021911313,0.0,643,7,0.0,
レイトギャップ,アレックス ブライト,643,day_of_week,hit104,chi2,7.588486593830475,0.2698277511305527,0.049595633267797964,643,7,,
レイトギャップ,アレックス ブライト,643,day_of_week,plus,chi2,3.6884248323730757,0.7187549317674602,0.0,643,7,,
レイトギャップ,アレックス ブライト,643,dd,diff,kruskal,26.28428004807674,0.6605453266535704,0.0,643,31,0.0,
レイトギャップ,アレックス ブライト,643,dd,hit104,chi2,27.75349094653223,0.5834979824244645,0.0,643,31,,
レイトギャップ,アレックス ブライト,643,dd,plus,chi2,25.405703319322036,0.7050857073190786,0.0,643,31,,
レイトギャップ,アレックス ブライト,643,dd_bin,diff,kruskal,3.0852431781406278,0.5436628862388545,0.0,643,5,0.0,
レイトギャップ,アレックス ブライト,643,dd_bin,hit104,chi2,4.353857995878469,0.36022948522028014,0.023269660889702243,643,5,,
レイトギャップ,アレックス ブライト,643,dd_bin,plus,chi2,4.891989140452234,0.29856070266989754,0.037144173933138944,643,5,,
レイトギャップ,アレックス ブライト,643,is_x_day,diff,kruskal,0.38565769906120023,0.5345907768481409,0.0,643,2,0.0,
レイトギャップ,アレックス ブライト,643,is_x_day,hit104,chi2,1.6994409773578316,0.19236110130677392,0.03297041622539839,643,2,,
レイトギャップ,アレックス ブライト,643,is_x_day,plus,chi2,0.11982356172520486,0.7292259298808131,0.0,643,2,,
レイトギャップ,ウルトラミラクルジャグラー,1846,day_of_week,diff,kruskal,5.970174737253244,0.4265394240846161,0.0,1846,7,0.0,
レイトギャップ,ウルトラミラクルジャグラー,1846,day_of_week,hit104,chi2,4.240595692277708,0.6441534176736678,0.0,1846,7,,
レイトギャップ,ウルトラミラクルジャグラー,1846,day_of_week,plus,chi2,2.6602200156977323,0.8501231991757482,0.0,1846,7,,
レイトギャップ,ウルトラミラクルジャグラー,1846,dd,diff,kruskal,30.449265339276604,0.44282651928506933,0.00024752911254909295,1846,31,0.0,
レイトギャップ,ウルトラミラクルジャグラー,1846,dd,hit104,chi2,36.65366834269232,0.18745052823421537,0.059979265296950524,1846,31,,
レイトギャップ,ウルトラミラクルジャグラー,1846,dd,plus,chi2,34.778923982435266,0.2507734453690656,0.05080738492168829,1846,31,,
レイトギャップ,ウルトラミラクルジャグラー,1846,dd_bin,diff,kruskal,2.7922011271278895,0.5931796867857775,0.0,1846,5,0.0,
レイトギャップ,ウルトラミラクルジャグラー,1846,dd_bin,hit104,chi2,3.0975572293924145,0.541634236963572,0.0,1846,5,,
レイトギャップ,ウルトラミラクルジャグラー,1846,dd_bin,plus,chi2,5.12989804199864,0.27422694003616704,0.02472318674712327,1846,5,,
レイトギャップ,ウルトラミラクルジャグラー,1846,is_x_day,diff,kruskal,1.2931330224020399,0.2554713763761108,0.00015896584728960947,1846,2,0.0,
レイトギャップ,ウルトラミラクルジャグラー,1846,is_x_day,hit104,chi2,1.251776634595821,0.26321342081779325,0.011669214657438792,1846,2,,
レイトギャップ,ウルトラミラクルジャグラー,1846,is_x_day,plus,chi2,0.2631879681022851,0.6079383888539158,0.0,1846,2,,
レイトギャップ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,512,day_of_week,diff,kruskal,2.5967589432727967,0.857485516572489,0.0,512,7,0.0,
レイトギャップ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,512,day_of_week,hit104,chi2,2.6134945558120193,0.8555558506377173,0.0,512,7,,
レイトギャップ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,512,day_of_week,plus,chi2,6.363744851830706,0.3836998582532153,0.026246032853051895,512,7,,
レイトギャップ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,512,dd,diff,kruskal,28.926743103333504,0.5214475783177146,0.0,512,31,0.0,
レイトギャップ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,512,dd,hit104,chi2,32.87333437574924,0.32806550435198056,0.07421654385286294,512,31,,warning: 50.0% of expected cells are below 5
レイトギャップ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,512,dd,plus,chi2,26.68907730561495,0.6395463384770548,0.0,512,31,,
レイトギャップ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,512,dd_bin,diff,kruskal,5.4507881540321,0.24408922646699013,0.002861515096710257,512,5,0.0,
レイトギャップ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,512,dd_bin,hit104,chi2,10.073249728781708,0.039211711819007664,0.10894840848575434,512,5,,
レイトギャップ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,512,dd_bin,plus,chi2,3.456678369021924,0.48449599314867575,0.0,512,5,,
レイトギャップ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,512,is_x_day,diff,kruskal,0.11341809035917554,0.7362857484005407,0.0,512,2,0.0,
レイトギャップ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,512,is_x_day,hit104,chi2,0.06159668479518248,0.8039898835026773,0.0,512,2,,
レイトギャップ,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,512,is_x_day,plus,chi2,0.07665074860926127,0.7818885937543494,0.0,512,2,,
レイトギャップ,ゴジラ対エヴァンゲリオン,1106,day_of_week,diff,kruskal,8.18226411988899,0.22505203389123582,0.001985681637751583,1106,7,0.0,
レイトギャップ,ゴジラ対エヴァンゲリオン,1106,day_of_week,hit104,chi2,11.27442980504331,0.0802562285045605,0.06905309293186904,1106,7,,
レイトギャップ,ゴジラ対エヴァンゲリオン,1106,day_of_week,plus,chi2,8.728576254416197,0.1894279620090124,0.049642601581150816,1106,7,,
レイトギャップ,ゴジラ対エヴァンゲリオン,1106,dd,diff,kruskal,31.497187734149616,0.39126969038265985,0.0013927327759531312,1106,31,0.0,
レイトギャップ,ゴジラ対エヴァンゲリオン,1106,dd,hit104,chi2,32.15400640264818,0.3603995407364088,0.043872076723794576,1106,31,,
レイトギャップ,ゴジラ対エヴァンゲリオン,1106,dd,plus,chi2,26.070342368993906,0.6715362120001431,0.0,1106,31,,
レイトギャップ,ゴジラ対エヴァンゲリオン,1106,dd_bin,diff,kruskal,9.369541377084472,0.05249801611514309,0.004876967644945025,1106,5,0.0,
レイトギャップ,ゴジラ対エヴァンゲリオン,1106,dd_bin,hit104,chi2,5.21952773011486,0.2655050265218982,0.033171824936429783,1106,5,,
レイトギャップ,ゴジラ対エヴァンゲリオン,1106,dd_bin,plus,chi2,3.7155031835586767,0.4458750902681803,0.0,1106,5,,
レイトギャップ,ゴジラ対エヴァンゲリオン,1106,is_x_day,diff,kruskal,1.0091667576993915,0.3151025408454331,8.303222553796611e-06,1106,2,0.0,
レイトギャップ,ゴジラ対エヴァンゲリオン,1106,is_x_day,hit104,chi2,3.2254252023223664,0.0725029653500248,0.04486805237355716,1106,2,,
レイトギャップ,ゴジラ対エヴァンゲリオン,1106,is_x_day,plus,chi2,1.166059211802835,0.28021244841189374,0.01222542302097096,1106,2,,
レイトギャップ,ゴッドイーター リザレクション,2662,day_of_week,diff,kruskal,23.888234580880024,0.0005475641105092113,0.006737564813890781,2662,7,0.0,
レイトギャップ,ゴッドイーター リザレクション,2662,day_of_week,hit104,chi2,7.765183543325953,0.2558162986326456,0.025739195811073208,2662,7,,
レイトギャップ,ゴッドイーター リザレクション,2662,day_of_week,plus,chi2,8.11238847368728,0.22998456359692285,0.028159995320254764,2662,7,,
レイトギャップ,ゴッドイーター リザレクション,2662,dd,diff,kruskal,23.752804127166762,0.7830916252447868,0.0,2662,31,0.0,
レイトギャップ,ゴッドイーター リザレクション,2662,dd,hit104,chi2,46.66762951292754,0.0268060204524636,0.07911659444131995,2662,31,,
レイトギャップ,ゴッドイーター リザレクション,2662,dd,plus,chi2,45.798502568069885,0.0324765243206771,0.07702479344426583,2662,31,,
レイトギャップ,ゴッドイーター リザレクション,2662,dd_bin,diff,kruskal,3.874241965209899,0.42329280091242005,0.0,2662,5,0.0,
レイトギャップ,ゴッドイーター リザレクション,2662,dd_bin,hit104,chi2,6.531089210332686,0.16284202162037587,0.030832044154475737,2662,5,,
レイトギャップ,ゴッドイーター リザレクション,2662,dd_bin,plus,chi2,7.5921785757655655,0.10771262975938628,0.036733783787067875,2662,5,,
レイトギャップ,ゴッドイーター リザレクション,2662,is_x_day,diff,kruskal,0.38996140419114755,0.5323196900322457,0.0,2662,2,0.0,
レイトギャップ,ゴッドイーター リザレクション,2662,is_x_day,hit104,chi2,6.269857673438415,0.012280900738185484,0.044500157788871286,2662,2,,
レイトギャップ,ゴッドイーター リザレクション,2662,is_x_day,plus,chi2,6.042018395295422,0.013969304369565987,0.04352748965629405,2662,2,,
レイトギャップ,ゴーゴージャグラー3,6472,day_of_week,diff,kruskal,39.91895746861264,4.725273667730824e-07,0.005246551812623765,6472,7,0.0,
レイトギャップ,ゴーゴージャグラー3,6472,day_of_week,hit104,chi2,18.23628421325305,0.005668057998069416,0.04348331324350732,6472,7,,
レイトギャップ,ゴーゴージャグラー3,6472,day_of_week,plus,chi2,15.940420742492243,0.014077351183866823,0.039191910341464964,6472,7,,
レイトギャップ,ゴーゴージャグラー3,6472,dd,diff,kruskal,45.4295602031891,0.03519041791806914,0.0023955224659507994,6472,31,0.0,
レイトギャップ,ゴーゴージャグラー3,6472,dd,hit104,chi2,59.10668227799641,0.0011794712952476985,0.06706193312930071,6472,31,,
レイトギャップ,ゴーゴージャグラー3,6472,dd,plus,chi2,44.15080540081595,0.046212308130404556,0.04675561043444831,6472,31,,
レイトギャップ,ゴーゴージャグラー3,6472,dd_bin,diff,kruskal,6.094477191271577,0.19220288439394007,0.00032387153104555073,6472,5,0.0,
レイトギャップ,ゴーゴージャグラー3,6472,dd_bin,hit104,chi2,12.843476871064508,0.012066465559566194,0.03696669707859803,6472,5,,
レイトギャップ,ゴーゴージャグラー3,6472,dd_bin,plus,chi2,8.070031950324454,0.08904625936166577,0.025077268645602977,6472,5,,
レイトギャップ,ゴーゴージャグラー3,6472,is_x_day,diff,kruskal,5.643424277638337,0.01752095467273567,0.0007176853597586301,6472,2,0.0,
レイトギャップ,ゴーゴージャグラー3,6472,is_x_day,hit104,chi2,8.839102600538386,0.0029484408821375033,0.034805125080935015,6472,2,,
レイトギャップ,ゴーゴージャグラー3,6472,is_x_day,plus,chi2,8.57815605902035,0.0034021973160027383,0.0342209175101427,6472,2,,
レイトギャップ,シャーマンキング,444,day_of_week,diff,kruskal,16.73824709771984,0.010294927635394299,0.024572647820869195,444,7,0.0,
レイトギャップ,シャーマンキング,444,day_of_week,hit104,chi2,16.573262338020008,0.010986390463961606,0.15439221936201802,444,7,,
