hall,machine_name,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
ARROW,アレックス ブライト,597,dd_bin,diff,kruskal,2.8260108463560942,0.5873511721510216,0.0,597,5,0.0,
ARROW,アレックス ブライト,597,dd_bin,hit104,chi2,1.8313980884528853,0.7667331500365704,0.0,597,5,,
ARROW,アレックス ブライト,597,dd_bin,plus,chi2,3.4673313014080898,0.48286304659153667,0.0,597,5,,
ARROW,アレックス ブライト,597,is_x_day,diff,kruskal,1.1334902898560475,0.2870320764457774,0.00022435342832949158,597,2,0.0,
ARROW,アレックス ブライト,597,is_x_day,hit104,chi2,0.06329477204380085,0.8013622230291683,0.0,597,2,,
ARROW,アレックス ブライト,597,is_x_day,plus,chi2,0.9461895356626613,0.3306911184766006,0.0,597,2,,
ARROW,ウルトラミラクルジャグラー,537,day_of_week,diff,kruskal,4.534596584913177,0.6047287473769913,0.0,537,7,0.0,
ARROW,ウルトラミラクルジャグラー,537,day_of_week,hit104,chi2,4.312595338038767,0.6344540001956795,0.0,537,7,,
ARROW,ウルトラミラクルジャグラー,537,day_of_week,plus,chi2,5.58153170657643,0.4716577755842385,0.0,537,7,,
ARROW,ウルトラミラクルジャグラー,537,dd,diff,kruskal,46.342487890511954,0.028814350968365456,0.032297406898244965,537,31,0.0,
ARROW,ウルトラミラクルジャグラー,537,dd,hit104,chi2,56.894450461741755,0.0021519827064766057,0.22376766056515826,537,31,,warning: 50.0% of expected cells are below 5
ARROW,ウルトラミラクルジャグラー,537,dd,plus,chi2,36.1886218638008,0.201966571114401,0.10696520096639105,537,31,,
ARROW,ウルトラミラクルジャグラー,537,dd_bin,diff,kruskal,4.991932103057385,0.28812631407990735,0.0018645340283033555,537,5,0.0,
ARROW,ウルトラミラクルジャグラー,537,dd_bin,hit104,chi2,9.304573454350933,0.053921470901219674,0.09941178874716132,537,5,,
ARROW,ウルトラミラクルジャグラー,537,dd_bin,plus,chi2,2.5880690833557374,0.628938082148293,0.0,537,5,,
ARROW,ウルトラミラクルジャグラー,537,is_x_day,diff,kruskal,2.325333836696357,0.1272829109269344,0.002477259507843658,537,2,0.0,
ARROW,ウルトラミラクルジャグラー,537,is_x_day,hit104,chi2,3.8743729324180194,0.049028621539482606,0.07320637944271241,537,2,,
ARROW,ウルトラミラクルジャグラー,537,is_x_day,plus,chi2,1.6811370896998652,0.19477342854717014,0.03559918303678475,537,2,,
ARROW,ゴッドイーター リザレクション,3231,day_of_week,diff,kruskal,9.529874982200674,0.14589754660049217,0.0010948743741317228,3231,7,0.0,
ARROW,ゴッドイーター リザレクション,3231,day_of_week,hit104,chi2,2.211174808886613,0.89928848451216,0.0,3231,7,,
ARROW,ゴッドイーター リザレクション,3231,day_of_week,plus,chi2,3.238768522068506,0.7783371497227514,0.0,3231,7,,
ARROW,ゴッドイーター リザレクション,3231,dd,diff,kruskal,33.09246908295057,0.3185431443031162,0.0009663965884220538,3231,31,0.0,
ARROW,ゴッドイーター リザレクション,3231,dd,hit104,chi2,31.481112972019524,0.39204016315043455,0.021346508675449755,3231,31,,
ARROW,ゴッドイーター リザレクション,3231,dd,plus,chi2,47.567170975495706,0.021887914203114017,0.07372840447367107,3231,31,,
ARROW,ゴッドイーター リザレクション,3231,dd_bin,diff,kruskal,1.5106272424831202,0.8247573321810298,0.0,3231,5,0.0,
ARROW,ゴッドイーター リザレクション,3231,dd_bin,hit104,chi2,1.5232867363711606,0.8225086638281863,0.0,3231,5,,
ARROW,ゴッドイーター リザレクション,3231,dd_bin,plus,chi2,1.2563774375300547,0.8687320559955389,0.0,3231,5,,
ARROW,ゴッドイーター リザレクション,3231,is_x_day,diff,kruskal,1.6287954981631356,0.20186972904396447,0.00019473381795080075,3231,2,0.0,
ARROW,ゴッドイーター リザレクション,3231,is_x_day,hit104,chi2,5.85626294235424,0.015521715789321955,0.03877358988450324,3231,2,,
ARROW,ゴッドイーター リザレクション,3231,is_x_day,plus,chi2,6.787145824631413,0.009181659209799478,0.042327181986478224,3231,2,,
ARROW,ゴーゴージャグラー3,4284,day_of_week,diff,kruskal,10.837073441106975,0.09354429321364792,0.0011309500680633563,4284,7,0.0,
ARROW,ゴーゴージャグラー3,4284,day_of_week,hit104,chi2,13.00609146551045,0.042939315881023836,0.04044086651351833,4284,7,,
ARROW,ゴーゴージャグラー3,4284,day_of_week,plus,chi2,11.645325948677034,0.07036529728105231,0.03630083325179084,4284,7,,
ARROW,ゴーゴージャグラー3,4284,dd,diff,kruskal,102.773194830456,6.740023453991457e-10,0.017111026294487658,4284,31,0.0,
ARROW,ゴーゴージャグラー3,4284,dd,hit104,chi2,93.64323169653827,1.822102009964583e-08,0.12189283743224616,4284,31,,
ARROW,ゴーゴージャグラー3,4284,dd,plus,chi2,115.0833189910116,6.720125777535896e-12,0.14093871541172975,4284,31,,
ARROW,ゴーゴージャグラー3,4284,dd_bin,diff,kruskal,10.653778609417213,0.030743379448555597,0.0015549844845564882,4284,5,0.0,
ARROW,ゴーゴージャグラー3,4284,dd_bin,hit104,chi2,22.14560532414478,0.00018747829987555316,0.06508794027534345,4284,5,,
ARROW,ゴーゴージャグラー3,4284,dd_bin,plus,chi2,8.12098167184051,0.0872456693420946,0.031015379476884736,4284,5,,
ARROW,ゴーゴージャグラー3,4284,is_x_day,diff,kruskal,0.132908764407649,0.7154349930488343,0.0,4284,2,0.0,
ARROW,ゴーゴージャグラー3,4284,is_x_day,hit104,chi2,0.13996855898980162,0.7083122709051223,0.0,4284,2,,
ARROW,ゴーゴージャグラー3,4284,is_x_day,plus,chi2,0.4684382101740858,0.49370654362006683,0.0,4284,2,,
ARROW,ジャグラーガールズ,537,day_of_week,diff,kruskal,3.090741364482643,0.7973747196813793,0.0,537,7,0.0,
ARROW,ジャグラーガールズ,537,day_of_week,hit104,chi2,9.071587195219301,0.1695919061275529,0.07556261387298066,537,7,,
ARROW,ジャグラーガールズ,537,day_of_week,plus,chi2,1.3338613381256907,0.9697577628098638,0.0,537,7,,
ARROW,ジャグラーガールズ,537,dd,diff,kruskal,39.77472774148206,0.109301648753614,0.019317643757869683,537,31,0.0,
ARROW,ジャグラーガールズ,537,dd,hit104,chi2,38.64009506494204,0.13399804124146736,0.1265512314023014,537,31,,warning: 50.0% of expected cells are below 5
ARROW,ジャグラーガールズ,537,dd,plus,chi2,29.220527995405867,0.5060349437621569,0.0,537,31,,
ARROW,ジャグラーガールズ,537,dd_bin,diff,kruskal,2.283810327193558,0.6837181776456656,0.0,537,5,0.0,
ARROW,ジャグラーガールズ,537,dd_bin,hit104,chi2,1.8859312595206805,0.7567289492445083,0.0,537,5,,
ARROW,ジャグラーガールズ,537,dd_bin,plus,chi2,4.472469347294637,0.3458243964699448,0.029454248587949063,537,5,,
ARROW,ジャグラーガールズ,537,is_x_day,diff,kruskal,0.43909170897918764,0.5075611748228592,0.0,537,2,0.0,
ARROW,ジャグラーガールズ,537,is_x_day,hit104,chi2,0.021325749619282665,0.8838950332800015,0.0,537,2,,
ARROW,ジャグラーガールズ,537,is_x_day,plus,chi2,2.7494553938958637,0.09728756076658304,0.05710026212731609,537,2,,
ARROW,スマスロ ハナビ,555,day_of_week,diff,kruskal,4.523138665190221,0.6062546742209141,0.0,555,7,0.0,
ARROW,スマスロ ハナビ,555,day_of_week,hit104,chi2,4.099569470322065,0.6632039023058596,0.0,555,7,,
ARROW,スマスロ ハナビ,555,day_of_week,plus,chi2,3.4743995859213257,0.7473725466678018,0.0,555,7,,
ARROW,スマスロ ハナビ,555,dd,diff,kruskal,19.20059714302427,0.9357080645822669,0.0,555,31,0.0,
ARROW,スマスロ ハナビ,555,dd,hit104,chi2,30.28893665158371,0.4509291716853676,0.020586429234476046,555,31,,warning: 50.0% of expected cells are below 5
ARROW,スマスロ ハナビ,555,dd,plus,chi2,24.40621118012422,0.7533436091096182,0.0,555,31,,
ARROW,スマスロ ハナビ,555,dd_bin,diff,kruskal,1.9709232075843923,0.7411070696298372,0.0,555,5,0.0,
ARROW,スマスロ ハナビ,555,dd_bin,hit104,chi2,2.4379904861352832,0.6557728974767452,0.0,555,5,,
ARROW,スマスロ ハナビ,555,dd_bin,plus,chi2,3.276502521632956,0.5126638230334997,0.0,555,5,,
ARROW,スマスロ ハナビ,555,is_x_day,diff,kruskal,2.9013893349534925,0.08850324139548324,0.0034383170613987205,555,2,0.0,
ARROW,スマスロ ハナビ,555,is_x_day,hit104,chi2,1.883951383773546,0.1698857260078534,0.03990397327055459,555,2,,
ARROW,スマスロ ハナビ,555,is_x_day,plus,chi2,3.324837209302327,0.06824076985020736,0.06475501909831377,555,2,,
ARROW,スマスロ北斗の拳,11793,day_of_week,diff,kruskal,53.6755379975515,8.576378433055567e-10,0.0040450991004201175,11793,7,0.0,
ARROW,スマスロ北斗の拳,11793,day_of_week,hit104,chi2,15.821680211951549,0.014743766294050427,0.028859440780638766,11793,7,,
ARROW,スマスロ北斗の拳,11793,day_of_week,plus,chi2,11.913810126789521,0.06391944779655355,0.022393463573149558,11793,7,,
ARROW,スマスロ北斗の拳,11793,dd,diff,kruskal,52.18178530305309,0.007280060873274094,0.0018858855044255305,11793,31,0.0,
ARROW,スマスロ北斗の拳,11793,dd,hit104,chi2,69.42443532419168,5.795213232265001e-05,0.05781958816241907,11793,31,,
ARROW,スマスロ北斗の拳,11793,dd,plus,chi2,99.11893563562921,2.5566997014331806e-09,0.07655909559484052,11793,31,,
ARROW,スマスロ北斗の拳,11793,dd_bin,diff,kruskal,3.283103866052283,0.5116137489796205,0.0,11793,5,0.0,
ARROW,スマスロ北斗の拳,11793,dd_bin,hit104,chi2,2.795801235765882,0.5925577123606239,0.0,11793,5,,
ARROW,スマスロ北斗の拳,11793,dd_bin,plus,chi2,5.754560924003683,0.21824293280556556,0.012196873152057338,11793,5,,
ARROW,スマスロ北斗の拳,11793,is_x_day,diff,kruskal,12.333949214125228,0.00044479440890930007,0.0009612373177953717,11793,2,0.0,
ARROW,スマスロ北斗の拳,11793,is_x_day,hit104,chi2,23.12380687424905,1.5189830659016734e-06,0.043314705237343445,11793,2,,
ARROW,スマスロ北斗の拳,11793,is_x_day,plus,chi2,33.42966676244926,7.388823313244439e-09,0.05244172170198989,11793,2,,
ARROW,スマスロ炎炎ノ消防隊2,554,day_of_week,diff,kruskal,3.742734850241787,0.7114439181349723,0.0,554,7,0.0,
ARROW,スマスロ炎炎ノ消防隊2,554,day_of_week,hit104,chi2,3.986226801778749,0.6785404084860069,0.0,554,7,,
ARROW,スマスロ炎炎ノ消防隊2,554,day_of_week,plus,chi2,5.808491702706812,0.44498147236179497,0.0,554,7,,
ARROW,スマスロ炎炎ノ消防隊2,554,dd,diff,kruskal,31.574477439562525,0.38757478462727557,0.0030104731157983267,554,31,0.0,
ARROW,スマスロ炎炎ノ消防隊2,554,dd,hit104,chi2,32.99335375298369,0.3228306088114924,0.07290303967261565,554,31,,
ARROW,スマスロ炎炎ノ消防隊2,554,dd,plus,chi2,30.274473203028855,0.4516625859711854,0.01995584525740434,554,31,,
ARROW,スマスロ炎炎ノ消防隊2,554,dd_bin,diff,kruskal,3.459158483484583,0.4841154980845206,0.0,554,5,0.0,
ARROW,スマスロ炎炎ノ消防隊2,554,dd_bin,hit104,chi2,0.6019934230037657,0.9628419148977225,0.0,554,5,,
ARROW,スマスロ炎炎ノ消防隊2,554,dd_bin,plus,chi2,2.2410034742358684,0.6915298180492999,0.0,554,5,,
ARROW,スマスロ炎炎ノ消防隊2,554,is_x_day,diff,kruskal,0.20963347740401866,0.6470548324042356,0.0,554,2,0.0,
ARROW,スマスロ炎炎ノ消防隊2,554,is_x_day,hit104,chi2,2.7890949164327146,0.09490781814277387,0.05685062503758432,554,2,,
ARROW,スマスロ炎炎ノ消防隊2,554,is_x_day,plus,chi2,2.021011143103987,0.15513580700526802,0.042930747835221675,554,2,,
ARROW,スマート沖スロ ニューキングハナハナV,689,day_of_week,diff,kruskal,6.318849455908284,0.3884361918164562,0.0004675211963464571,689,7,0.0,
ARROW,スマート沖スロ ニューキングハナハナV,689,day_of_week,hit104,chi2,1.9736119158168348,0.9221094307999592,0.0,689,7,,
ARROW,スマート沖スロ ニューキングハナハナV,689,day_of_week,plus,chi2,6.009147576199967,0.42216614291054133,0.0007874809602308072,689,7,,
ARROW,スマート沖スロ ニューキングハナハナV,689,dd,diff,kruskal,21.328055153221566,0.8773502033846254,0.0,689,31,0.0,
ARROW,スマート沖スロ ニューキングハナハナV,689,dd,hit104,chi2,15.429297293327494,0.9870780217789323,0.0,689,31,,
ARROW,スマート沖スロ ニューキングハナハナV,689,dd,plus,chi2,21.816178889817103,0.8606465799990812,0.0,689,31,,
ARROW,スマート沖スロ ニューキングハナハナV,689,dd_bin,diff,kruskal,1.413238260884311,0.8418909100002272,0.0,689,5,0.0,
ARROW,スマート沖スロ ニューキングハナハナV,689,dd_bin,hit104,chi2,1.24392973855838,0.8708142611304053,0.0,689,5,,
ARROW,スマート沖スロ ニューキングハナハナV,689,dd_bin,plus,chi2,1.01511729172355,0.9074951163666984,0.0,689,5,,
ARROW,スマート沖スロ ニューキングハナハナV,689,is_x_day,diff,kruskal,0.7478014570685081,0.38717319639842607,0.0,689,2,0.0,
ARROW,スマート沖スロ ニューキングハナハナV,689,is_x_day,hit104,chi2,1.9510782414726904,0.16247070731128327,0.0371520046899782,689,2,,
ARROW,スマート沖スロ ニューキングハナハナV,689,is_x_day,plus,chi2,2.252126894873558,0.1334308966274961,0.04263617119375149,689,2,,
ARROW,スーパービンゴネオ,1860,day_of_week,diff,kruskal,20.273007757363686,0.0024758696079806653,0.007702648546877327,1860,7,0.0,
ARROW,スーパービンゴネオ,1860,day_of_week,hit104,chi2,10.333507810770524,0.11129178041555002,0.04826345086783199,1860,7,,
ARROW,スーパービンゴネオ,1860,day_of_week,plus,chi2,12.53673618121338,0.05101173012259066,0.05928346820130945,1860,7,,
ARROW,スーパービンゴネオ,1860,dd,diff,kruskal,27.617461119121376,0.5907003113966194,0.0,1860,31,0.0,
ARROW,スーパービンゴネオ,1860,dd,hit104,chi2,30.549963447286732,0.4377639108889761,0.016945723774102084,1860,31,,
ARROW,スーパービンゴネオ,1860,dd,plus,chi2,32.03464399414525,0.365917876831939,0.03295151759758901,1860,31,,
ARROW,スーパービンゴネオ,1860,dd_bin,diff,kruskal,9.435584054974669,0.05108781287587152,0.002930233991900091,1860,5,0.0,
ARROW,スーパービンゴネオ,1860,dd_bin,hit104,chi2,4.783922489389783,0.3101953705807433,0.020506903561404638,1860,5,,
ARROW,スーパービンゴネオ,1860,dd_bin,plus,chi2,6.03420193289302,0.19660857089945608,0.03306188328129943,1860,5,,
ARROW,スーパービンゴネオ,1860,is_x_day,diff,kruskal,0.7424337909100864,0.3888823618017685,0.0,1860,2,0.0,
ARROW,スーパービンゴネオ,1860,is_x_day,hit104,chi2,0.3588714639403639,0.5491336644827738,0.0,1860,2,,
ARROW,スーパービンゴネオ,1860,is_x_day,plus,chi2,0.6349565399706321,0.4255430298869166,0.0,1860,2,,
ARROW,スーパーブラックジャック,2520,day_of_week,diff,kruskal,21.052432600964465,0.0017952403775629722,0.005989825945469346,2520,7,0.0,
ARROW,スーパーブラックジャック,2520,day_of_week,hit104,chi2,6.728964236240022,0.34664129091751916,0.016983545888649035,2520,7,,
ARROW,スーパーブラックジャック,2520,day_of_week,plus,chi2,8.103149933112164,0.23064329214030144,0.028878524561817942,2520,7,,
ARROW,スーパーブラックジャック,2520,dd,diff,kruskal,37.9230031156924,0.1517364926405498,0.003183207358655043,2520,31,0.0,
ARROW,スーパーブラックジャック,2520,dd,hit104,chi2,39.389716726234745,0.11723543292601826,0.06101499798130999,2520,31,,
ARROW,スーパーブラックジャック,2520,dd,plus,chi2,37.7519611323122,0.1562224440117078,0.05543165938642985,2520,31,,
ARROW,スーパーブラックジャック,2520,dd_bin,diff,kruskal,2.8193023323043684,0.5885054017606668,0.0,2520,5,0.0,
ARROW,スーパーブラックジャック,2520,dd_bin,hit104,chi2,1.218859154001356,0.8749839280089752,0.0,2520,5,,
ARROW,スーパーブラックジャック,2520,dd_bin,plus,chi2,0.41823895736097205,0.9809565739259924,0.0,2520,5,,
ARROW,スーパーブラックジャック,2520,is_x_day,diff,kruskal,1.206325264293645,0.2720611169457129,8.194013673298056e-05,2520,2,0.0,
ARROW,スーパーブラックジャック,2520,is_x_day,hit104,chi2,6.559840103194344,0.010430573827638848,0.04697876504747792,2520,2,,
ARROW,スーパーブラックジャック,2520,is_x_day,plus,chi2,7.961810556661616,0.004777460043296916,0.052569599495480075,2520,2,,
ARROW,ディスクアップ ULTRAREMIX,447,day_of_week,diff,kruskal,6.35840312713349,0.3842613362465373,0.0008145525616670237,447,7,0.0,
ARROW,ディスクアップ ULTRAREMIX,447,day_of_week,hit104,chi2,10.807455876717844,0.09451266483534154,0.10367709294932966,447,7,,
ARROW,ディスクアップ ULTRAREMIX,447,day_of_week,plus,chi2,9.552877828649567,0.14478837001915312,0.08908406252637413,447,7,,
ARROW,ディスクアップ ULTRAREMIX,447,dd,diff,kruskal,19.47713736138174,0.9294481214635303,0.0,447,31,0.0,
ARROW,ディスクアップ ULTRAREMIX,447,dd,hit104,chi2,17.27039648294967,0.9691877700267765,0.0,447,31,,
ARROW,ディスクアップ ULTRAREMIX,447,dd,plus,chi2,21.712889846780385,0.8642821872225993,0.0,447,31,,
ARROW,ディスクアップ ULTRAREMIX,447,dd_bin,diff,kruskal,1.2608073410426042,0.8679891748796009,0.0,447,5,0.0,
ARROW,ディスクアップ ULTRAREMIX,447,dd_bin,hit104,chi2,0.5085157781959236,0.972666689742923,0.0,447,5,,
ARROW,ディスクアップ ULTRAREMIX,447,dd_bin,plus,chi2,3.761276263105602,0.4392764715057571,0.0,447,5,,
ARROW,ディスクアップ ULTRAREMIX,447,is_x_day,diff,kruskal,5.97438494392941,0.014515142978121493,0.01117839313242564,447,2,0.0,
ARROW,ディスクアップ ULTRAREMIX,447,is_x_day,hit104,chi2,5.435612589813768,0.019730169090053963,0.0997012659547693,447,2,,
ARROW,ディスクアップ ULTRAREMIX,447,is_x_day,plus,chi2,6.108686807923503,0.013451903991607238,0.10700226650870795,447,2,,
ARROW,ニューパルサーDX3,537,day_of_week,diff,kruskal,15.619176659392997,0.015950720700760323,0.01814938992338301,537,7,0.0,
ARROW,ニューパルサーDX3,537,day_of_week,hit104,chi2,11.226990025568973,0.08160931481877796,0.0986458136443558,537,7,,
ARROW,ニューパルサーDX3,537,day_of_week,plus,chi2,19.24193236655147,0.0037739707370071564,0.15711237772415546,537,7,,
ARROW,ニューパルサーDX3,537,dd,diff,kruskal,38.85135184643609,0.12909386279561744,0.017492790210348,537,31,0.0,
ARROW,ニューパルサーDX3,537,dd,hit104,chi2,33.808543754538846,0.2885516517034473,0.08367254345386241,537,31,,
ARROW,ニューパルサーDX3,537,dd,plus,chi2,38.65376409100226,0.1336763678567257,0.1266519489486676,537,31,,
ARROW,ニューパルサーDX3,537,dd_bin,diff,kruskal,6.005118912464958,0.19876631601097108,0.003769020512152177,537,5,0.0,
