hall,machine_name,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
蒲田7,からくりサーカス,5097,dd,plus,chi2,35.702576560221374,0.21797603726486423,0.033434634234100806,5097,31,,
蒲田7,からくりサーカス,5097,dd_bin,diff,kruskal,8.399079193393177,0.07800600140786919,0.0008639197159059657,5097,5,0.0,
蒲田7,からくりサーカス,5097,dd_bin,hit104,chi2,6.119378970082847,0.19040859880197927,0.020389621874905454,5097,5,,
蒲田7,からくりサーカス,5097,dd_bin,plus,chi2,6.040097530694542,0.19617371091125466,0.020004476931552016,5097,5,,
蒲田7,からくりサーカス,5097,is_x_day,diff,kruskal,0.24468129199392344,0.6208452963741696,0.0,5097,2,0.0,
蒲田7,からくりサーカス,5097,is_x_day,hit104,chi2,4.34487821010449,0.037120422053744044,0.025619031856822946,5097,2,,
蒲田7,からくりサーカス,5097,is_x_day,plus,chi2,4.388500504205082,0.03618212192010483,0.025785556003668844,5097,2,,
蒲田7,この素晴らしい世界に祝福を！,856,day_of_week,diff,kruskal,5.891968766060868,0.4354001042519189,0.0,856,7,0.0,
蒲田7,この素晴らしい世界に祝福を！,856,day_of_week,hit104,chi2,2.752438667655989,0.8392149538020935,0.0,856,7,,
蒲田7,この素晴らしい世界に祝福を！,856,day_of_week,plus,chi2,4.499015588749461,0.609470587005486,0.0,856,7,,
蒲田7,この素晴らしい世界に祝福を！,856,dd,diff,kruskal,42.958042628726545,0.05909642927750767,0.015706718337850357,856,31,0.0,
蒲田7,この素晴らしい世界に祝福を！,856,dd,hit104,chi2,41.220304622386216,0.08331005964170961,0.1143771958410756,856,31,,
蒲田7,この素晴らしい世界に祝福を！,856,dd,plus,chi2,45.18646638799348,0.03708663271317256,0.13312000212153022,856,31,,
蒲田7,この素晴らしい世界に祝福を！,856,dd_bin,diff,kruskal,3.1581504393166657,0.5317167655620499,0.0,856,5,0.0,
蒲田7,この素晴らしい世界に祝福を！,856,dd_bin,hit104,chi2,6.047909281304332,0.19559883447381599,0.048885038955021005,856,5,,
蒲田7,この素晴らしい世界に祝福を！,856,dd_bin,plus,chi2,5.064072588180341,0.2807862049772197,0.03520027370307214,856,5,,
蒲田7,この素晴らしい世界に祝福を！,856,is_x_day,diff,kruskal,0.2130195633248516,0.6444109258886201,0.0,856,2,0.0,
蒲田7,この素晴らしい世界に祝福を！,856,is_x_day,hit104,chi2,1.0822163842623553,0.29820226434798436,0.00973610297572287,856,2,,
蒲田7,この素晴らしい世界に祝福を！,856,is_x_day,plus,chi2,0.05080797024464328,0.8216632625358872,0.0,856,2,,
蒲田7,アズールレーン THE ANIMATION,2045,day_of_week,diff,kruskal,8.804448547290638,0.18487810302825597,0.0013760787768845135,2045,7,0.0,
蒲田7,アズールレーン THE ANIMATION,2045,day_of_week,hit104,chi2,20.366789145495886,0.0023822310430967144,0.08382915590085921,2045,7,,
蒲田7,アズールレーン THE ANIMATION,2045,day_of_week,plus,chi2,21.220677906129445,0.0016743953985453952,0.08628488439946194,2045,7,,
蒲田7,アズールレーン THE ANIMATION,2045,dd,diff,kruskal,38.53423331322405,0.13650984982859715,0.00423745447528503,2045,31,0.0,
蒲田7,アズールレーン THE ANIMATION,2045,dd,hit104,chi2,45.44089031095992,0.03510417178854336,0.08687389048003263,2045,31,,
蒲田7,アズールレーン THE ANIMATION,2045,dd,plus,chi2,35.655318458431225,0.21957854997813717,0.052531989624065106,2045,31,,
蒲田7,アズールレーン THE ANIMATION,2045,dd_bin,diff,kruskal,3.955590261733707,0.4120494167846024,0.0,2045,5,0.0,
蒲田7,アズールレーン THE ANIMATION,2045,dd_bin,hit104,chi2,1.3205283704005049,0.8578830897735537,0.0,2045,5,,
蒲田7,アズールレーン THE ANIMATION,2045,dd_bin,plus,chi2,0.3176979112389189,0.9886432574698937,0.0,2045,5,,
蒲田7,アズールレーン THE ANIMATION,2045,is_x_day,diff,kruskal,0.03877427192607672,0.8438965297020968,0.0,2045,2,0.0,
蒲田7,アズールレーン THE ANIMATION,2045,is_x_day,hit104,chi2,4.777737538034616,0.028829974599489334,0.04298801319602214,2045,2,,
蒲田7,アズールレーン THE ANIMATION,2045,is_x_day,plus,chi2,4.927159243872376,0.026437744158330924,0.04383003413014545,2045,2,,
蒲田7,アレックス ブライト,1340,day_of_week,diff,kruskal,12.745023413795145,0.04726849615815713,0.005060032568488481,1340,7,0.0,
蒲田7,アレックス ブライト,1340,day_of_week,hit104,chi2,11.253993873089101,0.0808365708068735,0.06261369551160022,1340,7,,
蒲田7,アレックス ブライト,1340,day_of_week,plus,chi2,4.969300419598821,0.5477565772086055,0.0,1340,7,,
蒲田7,アレックス ブライト,1340,dd,diff,kruskal,29.143425540556798,0.5100716612570656,0.0,1340,31,0.0,
蒲田7,アレックス ブライト,1340,dd,hit104,chi2,30.79428597797311,0.42557014058618986,0.024009607686132542,1340,31,,
蒲田7,アレックス ブライト,1340,dd,plus,chi2,26.929808943561508,0.6269545484838133,0.0,1340,31,,
蒲田7,アレックス ブライト,1340,dd_bin,diff,kruskal,6.2534136699670615,0.1810056337334297,0.0016879503145820686,1340,5,0.0,
蒲田7,アレックス ブライト,1340,dd_bin,hit104,chi2,6.645222824609367,0.15586707799311783,0.044421743076123475,1340,5,,
蒲田7,アレックス ブライト,1340,dd_bin,plus,chi2,1.8785119201929876,0.7580911982147136,0.0,1340,5,,
蒲田7,アレックス ブライト,1340,is_x_day,diff,kruskal,1.6277403179442165,0.20201587941032736,0.0004691631673723591,1340,2,0.0,
蒲田7,アレックス ブライト,1340,is_x_day,hit104,chi2,1.3180230951788046,0.25094715167655335,0.015393189918111207,1340,2,,
蒲田7,アレックス ブライト,1340,is_x_day,plus,chi2,3.880915281029659,0.04883792606466303,0.04637872201991275,1340,2,,
蒲田7,ウルトラミラクルジャグラー,1778,day_of_week,diff,kruskal,14.704118320287566,0.022687154573916065,0.004914804246350969,1778,7,0.0,
蒲田7,ウルトラミラクルジャグラー,1778,day_of_week,hit104,chi2,13.610325243240872,0.03430522954093253,0.06542769198482914,1778,7,,
蒲田7,ウルトラミラクルジャグラー,1778,day_of_week,plus,chi2,8.723384753747,0.18974272150429014,0.03912383941165944,1778,7,,
蒲田7,ウルトラミラクルジャグラー,1778,dd,diff,kruskal,38.4121447491874,0.1394521495082684,0.00481519447577985,1778,31,0.0,
蒲田7,ウルトラミラクルジャグラー,1778,dd,hit104,chi2,37.785686980172116,0.1553300076068146,0.06612009270828464,1778,31,,
蒲田7,ウルトラミラクルジャグラー,1778,dd,plus,chi2,43.130873025207144,0.05705642821320105,0.08590605773336182,1778,31,,
蒲田7,ウルトラミラクルジャグラー,1778,dd_bin,diff,kruskal,3.187906571099599,0.5268864553109818,0.0,1778,5,0.0,
蒲田7,ウルトラミラクルジャグラー,1778,dd_bin,hit104,chi2,5.6281751309461105,0.22869041272072882,0.03024868471301572,1778,5,,
蒲田7,ウルトラミラクルジャグラー,1778,dd_bin,plus,chi2,1.8783156007684387,0.758127239658198,0.0,1778,5,,
蒲田7,ウルトラミラクルジャグラー,1778,is_x_day,diff,kruskal,2.7005016623721882,0.10031667697536994,0.000957489674759115,1778,2,0.0,
蒲田7,ウルトラミラクルジャグラー,1778,is_x_day,hit104,chi2,0.8093135597603439,0.3683232747977083,0.0,1778,2,,
蒲田7,ウルトラミラクルジャグラー,1778,is_x_day,plus,chi2,15.30291630714495,9.157502720777342e-05,0.08971397710089624,1778,2,,
蒲田7,ガールズ&パンツァー 最終章,997,day_of_week,diff,kruskal,5.819085475707434,0.4437585442506915,0.0,997,7,0.0,
蒲田7,ガールズ&パンツァー 最終章,997,day_of_week,hit104,chi2,5.170865118154009,0.5220927701445284,0.0,997,7,,
蒲田7,ガールズ&パンツァー 最終章,997,day_of_week,plus,chi2,5.179011441024677,0.5210672874370275,0.0,997,7,,
蒲田7,ガールズ&パンツァー 最終章,997,dd,diff,kruskal,37.2463423661159,0.17007263990274063,0.0075013896129564155,997,31,0.0,
