hall,machine_name,axis,outcome,axis_level,axis_level_order,n,avg_diff,plus_rate,hit104_rate
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,14,14,29,13.827586206896552,44.827586206896555,24.137931034482758
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,15,15,29,-303.9310344827586,31.03448275862069,13.793103448275861
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,16,16,29,-157.9655172413793,37.93103448275862,24.137931034482758
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,17,17,29,117.17241379310344,37.93103448275862,27.586206896551722
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,18,18,29,412.2758620689655,37.93103448275862,27.586206896551722
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,19,19,29,-60.62068965517241,37.93103448275862,24.137931034482758
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,20,20,29,-196.89655172413794,37.93103448275862,20.689655172413794
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,21,21,28,-274.2857142857143,39.285714285714285,17.857142857142858
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,22,22,28,-131.82142857142858,39.285714285714285,21.428571428571427
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,23,23,29,154.3448275862069,41.37931034482759,31.03448275862069
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,24,24,29,234.27586206896552,51.724137931034484,37.93103448275862
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,25,25,27,-386.55555555555554,33.33333333333333,14.814814814814813
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,26,26,28,-284.0357142857143,32.142857142857146,25.0
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,27,27,29,1175.8275862068965,72.41379310344827,62.06896551724138
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,28,28,28,-490.75,21.428571428571427,10.714285714285714
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,29,29,25,-313.4,24.0,8.0
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,30,30,21,310.7142857142857,47.61904761904761,33.33333333333333
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,dd,hit104,31,31,13,1280.076923076923,76.92307692307693,53.84615384615385
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,is_x_day,hit104,0,0,616,-161.87012987012986,34.090909090909086,20.941558441558442
みとや,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,is_x_day,hit104,1,1,217,397.0599078341014,50.69124423963134,38.24884792626728
みとや,ジャグラーガールズ,dd,plus,1,1,110,-100.0909090909091,30.909090909090907,17.272727272727273
みとや,ジャグラーガールズ,dd,plus,2,2,107,-93.14953271028037,31.775700934579437,21.49532710280374
