hall,machine_name,n_machine_days,axis,outcome,test,statistic,p_value,effect_size,n_obs,n_levels,n_sparse_levels,note
楽園,この素晴らしい世界に祝福を！,1450,is_x_day,plus,chi2,0.10393185228060046,0.7471613235940675,0.0,1450,2,,
楽園,とある科学の超電磁砲2,926,day_of_week,diff,kruskal,13.977521777143872,0.02988826845396121,0.008680654817349153,926,7,0.0,
楽園,とある科学の超電磁砲2,926,day_of_week,hit104,chi2,9.90337559977112,0.12878050210446118,0.06490653294671467,926,7,,
楽園,とある科学の超電磁砲2,926,day_of_week,plus,chi2,14.857249369726485,0.0213965293080469,0.09781821655062993,926,7,,
楽園,とある科学の超電磁砲2,926,dd,diff,kruskal,48.39920395794378,0.018080943085022266,0.020557769785412048,926,31,0.0,
楽園,とある科学の超電磁砲2,926,dd,hit104,chi2,41.370455300288924,0.08093256831900174,0.11071285537325054,926,31,,
楽園,とある科学の超電磁砲2,926,dd,plus,chi2,47.595823994147146,0.021745597715136553,0.13779503811218075,926,31,,
楽園,とある科学の超電磁砲2,926,dd_bin,diff,kruskal,4.626215550824797,0.32784277777746346,0.0006799300226110712,926,5,0.0,
楽園,とある科学の超電磁砲2,926,dd_bin,hit104,chi2,5.087109018039221,0.27847578062228906,0.03421373138606788,926,5,,
楽園,とある科学の超電磁砲2,926,dd_bin,plus,chi2,5.983874083164629,0.20035580772896008,0.046260742476773475,926,5,,
楽園,とある科学の超電磁砲2,926,is_x_day,diff,kruskal,2.73796937760986,0.09798921297564142,0.0018809192398375107,926,2,0.0,
楽園,とある科学の超電磁砲2,926,is_x_day,hit104,chi2,0.026071073260233144,0.871726865763685,0.0,926,2,,
楽園,とある科学の超電磁砲2,926,is_x_day,plus,chi2,0.5881725805641295,0.4431266417497228,0.0,926,2,,
楽園,とある魔術の禁書目録,203,day_of_week,diff,kruskal,3.9400606962414924,0.6847877071229735,0.0,203,7,0.0,
楽園,とある魔術の禁書目録,203,day_of_week,hit104,chi2,6.6641176236198865,0.35302881677784387,0.05604233731805895,203,7,,
楽園,とある魔術の禁書目録,203,day_of_week,plus,chi2,6.547652073382772,0.36471003474388286,0.05063760768241961,203,7,,
楽園,とある魔術の禁書目録,203,dd,diff,kruskal,21.807591524511032,0.8280684907415222,0.0,200,31,1.0,dropped sparse levels (<5): 31:3
楽園,とある魔術の禁書目録,203,dd,hit104,chi2,24.394503690753687,0.7538902244059742,0.0,203,31,,warning: 91.9% of expected cells are below 5
楽園,とある魔術の禁書目録,203,dd,plus,chi2,24.310131076388892,0.7578154670119013,0.0,203,31,,warning: 91.9% of expected cells are below 5
楽園,とある魔術の禁書目録,203,dd_bin,diff,kruskal,5.165194734355079,0.2707635608074623,0.005884821890682215,203,5,0.0,
楽園,とある魔術の禁書目録,203,dd_bin,hit104,chi2,1.824084022433352,0.7680732103238376,0.0,203,5,,
楽園,とある魔術の禁書目録,203,dd_bin,plus,chi2,1.2588652382501382,0.8683149788135924,0.0,203,5,,
楽園,とある魔術の禁書目録,203,is_x_day,diff,kruskal,2.169031763850854,0.14081486905706786,0.005816078427118677,203,2,0.0,
楽園,とある魔術の禁書目録,203,is_x_day,hit104,chi2,7.966220087432548e-05,0.9928786809132815,0.0,203,2,,
楽園,とある魔術の禁書目録,203,is_x_day,plus,chi2,0.17445312500000015,0.6761841234257971,0.0,203,2,,
楽園,アズールレーン THE ANIMATION,787,day_of_week,diff,kruskal,6.331001244513296,0.38715034006991855,0.0004243605698888415,787,7,0.0,
楽園,アズールレーン THE ANIMATION,787,day_of_week,hit104,chi2,9.376140606546166,0.15350295396533983,0.06546479417496442,787,7,,
