date,last_digit,is_rank_1,is_top_3,is_top_5,month_progress,day_of_week,day_of_month,days_since_last_rank1,rolling_avg_diff_7d,rolling_avg_diff_14d,rolling_avg_diff_21d,rolling_avg_diff_28d,rolling_avg_diff_35d,rolling_avg_games_7d,rolling_avg_games_14d,rolling_avg_games_21d,rolling_avg_games_28d,rolling_avg_games_35d,rolling_avg_efficiency_7d,rolling_avg_efficiency_14d,rolling_avg_efficiency_21d,rolling_avg_efficiency_28d,rolling_avg_efficiency_35d,rolling_rank_sum_7d,rolling_rank_sum_14d,rolling_rank_sum_21d,dow_lastdigit_rank1_rate,periodicity_strength,prior_week_rank1_rate,prior_same_weekday_rank1_rate
2025-09-25,8,1,1,1,0.8,3.0,25.0,0.0,9542.857,10114.286,13804.762,15975.0,16640.0,307894.28,311821.28,307944.28,317388.28,325655.12,0.03316041,0.032035388,0.046447042,0.05124645,0.052998926,47.0,96.0,138.0,0.09756097,0.045774646,,0.33333334
2025-09-25,9,0,1,1,0.8,3.0,25.0,0.0,19985.715,19000.0,21771.428,17621.428,18300.0,310303.72,321644.34,317468.94,323089.16,330763.94,0.054026537,0.054154065,0.0648218,0.050867714,0.052108485,38.0,80.0,115.0,0.07317073,0.03547945,,0.0
2025-09-25,ã‚¾ãƒ­ç›®,0,0,0,0.8,3.0,25.0,0.0,38242.855,34300.0,26519.047,22400.0,25977.143,307089.84,311060.22,307421.25,315022.16,324437.3,0.13075675,0.108901314,0.083400235,0.06879324,0.07800834,23.0,55.0,107.0,0.12195122,0.038751386,,0.33333334
2025-09-26,0,0,0,1,0.8333333,4.0,26.0,0.0,20957.143,19607.143,21395.238,18760.715,20554.285,324197.28,320897.16,320864.84,327064.28,334079.56,0.06527064,0.06185837,0.06752541,0.05980613,0.062447056,34.0,79.0,115.0,0.1,0.036321186,,0.33333334
2025-09-26,1,0,0,0,0.8333333,4.0,26.0,0.0,16200.0,14078.571,10600.0,10310.714,12957.143,347921.0,338808.78,336424.9,344144.9,350548.03,0.038179394,0.036937844,0.027864655,0.02845176,0.03643961,51.0,102.0,155.0,0.075,0.046272263,,0.0
2025-09-26,2,0,0,0,0.8333333,4.0,26.0,0.0,9214.286,20764.285,25642.857,23521.428,22071.428,321319.0,318922.0,320445.53,326406.72,333236.16,0.021626377,0.056258123,0.073880866,0.06708513,0.062816106,58.0,92.0,119.0,0.075,0.047563225,,0.0
2025-09-26,3,0,0,0,0.8333333,4.0,26.0,0.0,18700.0,10214.286,9323.81,11550.0,14874.286,337647.28,322994.06,323708.44,329140.3,334156.2,0.05236723,0.028394243,0.02833165,0.03424066,0.042068526,40.0,100.0,152.0,0.075,0.03312406,,0.33333334
2025-09-26,4,0,0,0,0.8333333,4.0,26.0,0.0,18742.857,18557.143,19509.523,18007.143,19854.285,325628.72,323097.44,321562.44,329686.4,335093.34,0.055603992,0.05109763,0.055783235,0.049702946,0.05489914,44.0,82.0,120.0,0.125,0.0377796,,0.0
2025-09-26,5,0,1,1,0.8333333,4.0,26.0,0.0,11742.857,20514.285,19338.096,19746.428,17282.857,329222.44,327883.56,328106.38,332411.75,334035.16,0.035654854,0.06297529,0.058563728,0.056398753,0.04935468,44.0,79.0,125.0,0.1,0.03521127,,0.0
2025-09-26,6,0,0,0,0.8333333,4.0,26.0,0.0,14971.429,19635.715,23342.857,22439.285,20977.143,327261.56,322922.22,319223.34,324549.2,331472.88,0.0436468,0.056680426,0.06823319,0.06735195,0.0608395,38.0,75.0,110.0,0.175,0.033639003,,0.0
2025-09-26,7,0,0,1,0.8333333,4.0,26.0,0.0,11071.429,16771.428,12476.19,11264.286,16500.0,312823.28,313892.84,311344.94,320235.0,327075.5,0.036694486,0.047184568,0.035562143,0.0325737,0.048267636,45.0,83.0,136.0,0.075,0.052751012,,0.33333334
2025-09-26,8,0,1,1,0.8333333,4.0,26.0,0.0,13557.143,10121.429,13914.286,16092.857,17045.715,314077.72,309876.84,309791.2,317134.16,324336.62,0.047665507,0.03283461,0.04597472,0.05178105,0.054778013,40.0,96.0,134.0,0.075,0.045774646,,0.0
2025-09-26,9,1,1,1,0.8333333,4.0,26.0,0.0,20700.0,19971.428,21028.572,18203.572,18254.285,315213.16,320079.22,316862.9,322627.25,329185.4,0.05530407,0.05796072,0.06235923,0.053078365,0.05238047,38.0,76.0,115.0,0.1,0.03547945,,0.0
2025-09-26,ã‚¾ãƒ­ç›®,0,0,0,0.8333333,4.0,26.0,0.0,34242.855,33150.0,26985.715,22242.857,24962.857,314402.56,307898.78,308042.75,314520.44,322348.03,0.10958424,0.10520973,0.08532743,0.06823663,0.074995965,30.0,60.0,105.0,0.025,0.038751386,,0.0
2025-09-27,0,0,1,1,0.8666667,5.0,27.0,0.0,22885.715,18521.428,21104.762,19217.857,19680.0,325116.84,319822.56,320372.44,323835.94,330564.5,0.07312358,0.05797152,0.06652845,0.061922375,0.06079751,35.0,83.0,117.0,0.075,0.036321186,,0.0
2025-09-27,1,0,0,0,0.8666667,5.0,27.0,0.0,18828.572,15885.714,10476.19,10557.143,11900.0,347885.28,336193.66,335384.06,341166.72,347414.84,0.047982145,0.043082166,0.027525937,0.02936183,0.03384465,48.0,100.0,154.0,0.075,0.046272263,,0.33333334
2025-09-27,2,0,0,0,0.8666667,5.0,27.0,0.0,9342.857,17528.572,23852.38,23464.285,20717.143,321116.72,317124.22,319217.38,323856.47,330148.0,0.02208766,0.044411723,0.06729895,0.066522606,0.05866928,57.0,100.0,127.0,0.175,0.047563225,,0.0
2025-09-27,3,0,0,0,0.8666667,5.0,27.0,0.0,18585.715,11521.429,6771.4287,11828.571,15365.714,334713.16,323477.5,322928.56,326133.1,331357.16,0.051697873,0.03373144,0.018817088,0.03485448,0.043277387,41.0,99.0,160.0,0.1,0.03312406,,0.0
2025-09-27,4,0,0,1,0.8666667,5.0,27.0,0.0,19057.143,19735.715,18919.047,18032.143,18600.0,319699.44,321250.66,320331.34,326370.4,331507.2,0.056925192,0.055582117,0.05361688,0.049876694,0.05157487,46.0,82.0,122.0,0.075,0.0377796,,0.33333334
2025-09-27,5,0,1,1,0.8666667,5.0,27.0,0.0,13285.714,21078.572,20409.523,20935.715,17488.572,328894.84,326920.72,328691.38,330692.25,332427.5,0.041420802,0.06534064,0.062433425,0.060732678,0.0505442,44.0,78.0,118.0,0.075,0.03521127,,0.0
2025-09-27,6,0,0,0,0.8666667,5.0,27.0,0.0,12471.429,18157.143,22142.857,19996.428,19854.285,327166.44,324323.28,321254.94,322389.4,328711.84,0.03460399,0.05132642,0.063740425,0.059633695,0.057287794,42.0,80.0,111.0,0.075,0.033639003,,0.0
2025-09-27,7,0,0,0,0.8666667,5.0,27.0,0.0,10385.714,18814.285,12400.0,12010.714,15097.143,316437.28,315808.66,312182.2,319293.1,324931.22,0.03315574,0.05451501,0.03507156,0.03515083,0.044800512,48.0,80.0,135.0,0.125,0.052751012,,0.0
2025-09-27,8,1,1,1,0.8666667,5.0,27.0,0.0,15585.714,11771.429,14580.952,15360.714,16371.429,316955.44,311642.28,311547.53,315012.9,322493.38,0.05441774,0.038627565,0.048044868,0.050200198,0.053314663,40.0,94.0,130.0,0.125,0.045774646,,0.0
2025-09-27,9,0,0,0,0.8666667,5.0,27.0,0.0,31414.285,23235.715,23057.143,19732.143,19928.572,317950.56,318406.56,316265.62,320846.5,326474.66,0.095740154,0.07055189,0.07010762,0.05923983,0.05879648,30.0,73.0,112.0,0.075,0.03547945,,0.33333334
2025-09-27,ã‚¾ãƒ­ç›®,0,0,1,0.8666667,5.0,27.0,0.0,35571.43,36185.715,27847.62,22217.857,24200.0,312978.44,308296.34,309201.8,312722.94,319950.44,0.11466706,0.11675418,0.088624336,0.06846612,0.07319181,31.0,55.0,100.0,0.025,0.038751386,,0.0
2025-09-28,0,0,1,1,0.9,6.0,28.0,0.0,24800.0,18542.857,22557.143,19428.572,20274.285,323536.28,322315.06,320246.94,322630.34,329542.9,0.07833298,0.057476174,0.070351385,0.06265676,0.062417217,31.0,78.0,110.0,0.075,0.036321186,,0.0
2025-09-28,1,0,0,1,0.9,6.0,28.0,0.0,4100.0,13071.429,10109.523,9428.571,11077.143,349135.84,340171.06,336212.25,340096.22,347083.2,0.012851342,0.03572423,0.026672065,0.026846597,0.0319546,58.0,104.0,156.0,0.125,0.046272263,,0.0
2025-09-28,2,0,0,0,0.9,6.0,28.0,0.0,6514.2856,15178.571,20890.477,22353.572,20091.428,329402.72,320713.16,321328.16,323561.16,330257.25,0.013548629,0.03779707,0.0593314,0.06399163,0.05717783,60.0,103.0,131.0,0.05,0.047563225,,0.0
2025-09-28,3,0,0,0,0.9,6.0,28.0,0.0,15800.0,11014.286,7580.952,9850.0,13828.571,337063.72,324509.06,323686.56,325396.28,330444.3,0.04422032,0.03238121,0.020995894,0.030011537,0.039614387,45.0,99.0,159.0,0.05,0.03312406,,0.0
2025-09-28,4,0,0,1,0.9,6.0,28.0,0.0,23585.715,16850.0,18161.904,17407.143,18894.285,323453.44,320891.72,321380.25,325307.97,330875.62,0.06875298,0.048383083,0.051437013,0.048524585,0.05235899,41.0,86.0,121.0,0.075,0.0377796,,0.0
2025-09-28,5,0,0,0,0.9,6.0,28.0,0.0,14714.286,19371.428,20047.62,20492.857,19065.715,337873.0,329111.34,330361.16,330995.8,332648.84,0.043386657,0.06048008,0.061135817,0.059592407,0.054339983,41.0,78.0,115.0,0.1,0.03521127,,0.0
2025-09-28,6,0,1,1,0.9,6.0,28.0,0.0,15642.857,15642.857,18966.666,19403.572,19348.572,330922.84,326014.16,323582.94,322276.4,327979.25,0.042642362,0.0446061,0.054634023,0.05819311,0.056170195,42.0,84.0,118.0,0.075,0.033639003,,0.33333334
2025-09-28,7,0,0,0,0.9,6.0,28.0,0.0,12314.286,17050.0,10409.523,10978.571,14200.0,323298.56,319243.5,313685.8,318470.78,324725.03,0.037903905,0.04927774,0.029631456,0.03281135,0.042648837,48.0,82.0,139.0,0.075,0.052751012,,0.0
2025-09-28,8,0,0,0,0.9,6.0,28.0,0.0,29657.143,15578.571,16495.238,16092.857,19451.428,321619.56,314122.06,313584.84,313765.34,321842.75,0.09099587,0.04797527,0.052450676,0.05242484,0.060974486,30.0,86.0,124.0,0.075,0.045774646,,0.0
2025-09-28,9,0,0,0,0.9,6.0,28.0,0.0,27785.715,24978.572,19242.857,18839.285,19997.143,321394.84,322188.56,318339.44,320177.03,326075.06,0.08596331,0.07495338,0.05947299,0.057230517,0.05899955,34.0,68.0,117.0,0.075,0.03547945,,0.0
2025-09-28,ã‚¾ãƒ­ç›®,1,1,1,0.9,6.0,28.0,0.0,33771.43,33985.715,27652.38,22210.715,23951.428,314815.0,308501.44,310242.53,311057.66,319073.47,0.10939368,0.11084923,0.08787769,0.06871516,0.07272877,32.0,56.0,96.0,0.225,0.038751386,,0.6666667
2025-09-29,0,1,1,1,0.93333334,0.0,29.0,0.0,25785.715,20021.428,24228.572,21060.715,20842.857,325224.16,322940.5,318468.0,321132.97,328277.38,0.08030386,0.061290886,0.07519564,0.06723715,0.06430421,28.0,76.0,108.0,0.09756097,0.036321186,,0.0
2025-09-29,1,0,0,1,0.93333334,0.0,29.0,0.0,-214.28572,12292.857,8909.523,9771.429,10340.0,347237.72,340649.84,334174.0,337724.75,346344.53,0.0017964329,0.0335674,0.023901232,0.0277544,0.03014979,57.0,103.0,159.0,0.14634146,0.046272263,,0.0
2025-09-29,2,0,0,0,0.93333334,0.0,29.0,0.0,-4857.143,13442.857,19428.572,20542.857,20274.285,324592.72,318407.06,318302.16,320979.16,328330.7,-0.01711236,0.03298996,0.055525444,0.059450824,0.057502296,67.0,106.0,136.0,0.12195122,0.047563225,,0.33333334
2025-09-29,3,0,0,0,0.93333334,0.0,29.0,0.0,17628.572,11157.143,7666.6665,8503.571,12925.714,337289.56,325445.5,323080.53,323493.94,329544.28,0.049256902,0.032755986,0.021242794,0.026840582,0.03735962,41.0,96.0,157.0,0.048780486,0.03312406,,0.0
2025-09-29,4,0,0,0,0.93333334,0.0,29.0,0.0,20414.285,19100.0,18414.285,17639.285,19294.285,319786.56,318802.34,317834.1,322510.34,329411.47,0.0609663,0.055221744,0.052977834,0.04980923,0.053805605,41.0,81.0,122.0,0.14634146,0.0377796,,0.33333334
2025-09-29,5,0,1,1,0.93333334,0.0,29.0,0.0,13571.429,18535.715,19728.572,19228.572,18974.285,337560.56,329111.94,329410.28,329314.7,332152.1,0.040300693,0.05820558,0.060329635,0.056571025,0.054111533,39.0,78.0,116.0,0.09756097,0.03521127,,0.0
2025-09-29,6,0,0,0,0.93333334,0.0,29.0,0.0,11500.0,15878.571,17842.857,20700.0,19785.715,325944.44,324835.84,320450.53,318865.84,326453.75,0.033031575,0.045713753,0.052798264,0.06224584,0.05781005,43.0,82.0,120.0,0.0,0.033639003,,0.0
2025-09-29,7,0,0,0,0.93333334,0.0,29.0,0.0,8814.286,13385.714,13228.571,10617.857,13462.857,324048.56,316422.56,311229.2,315453.9,323084.12,0.02717531,0.03954783,0.037069596,0.032059535,0.04082454,47.0,86.0,134.0,0.09756097,0.052751012,,0.0
2025-09-29,8,0,0,1,0.93333334,0.0,29.0,0.0,26857.143,16807.143,16342.857,15510.714,18342.857,321316.0,314078.84,311403.72,311610.7,320503.03,0.08314371,0.051439017,0.052109737,0.051058594,0.058234982,31.0,84.0,125.0,0.14634146,0.045774646,,0.33333334
2025-09-29,9,0,0,0,0.93333334,0.0,29.0,0.0,20757.143,20014.285,19004.762,17114.285,19620.0,319498.16,318908.28,315424.53,317549.75,324918.16,0.06533714,0.061216973,0.05827035,0.052482504,0.05774317,36.0,76.0,118.0,0.07317073,0.03547945,,0.0
2025-09-29,ã‚¾ãƒ­ç›®,0,1,1,0.93333334,0.0,29.0,0.0,34042.855,34007.145,31009.523,23346.428,25371.428,315891.28,307927.66,308955.2,309507.34,318209.06,0.109475754,0.11125757,0.09727787,0.07238743,0.0768563,32.0,56.0,91.0,0.024390243,0.038751386,,0.0
2025-09-30,0,0,1,1,0.96666664,1.0,30.0,0.0,35014.285,22078.572,23980.953,23992.857,19994.285,311220.44,314562.66,316882.2,316204.6,325628.03,0.112705804,0.070355356,0.07519899,0.07667511,0.063056536,19.0,69.0,106.0,0.12195122,0.036321186,,0.33333334
2025-09-30,1,0,0,0,0.96666664,1.0,30.0,0.0,5000.0,12371.429,10009.523,10992.857,9248.571,326991.44,332309.94,331675.44,333555.56,343189.72,0.017015032,0.034756478,0.027778111,0.03148846,0.027578887,50.0,98.0,152.0,0.024390243,0.046272263,,0.0
2025-09-30,2,0,1,1,0.96666664,1.0,30.0,0.0,-2342.8572,7150.0,18333.334,20371.428,19394.285,308641.0,312135.22,317569.44,317547.7,326999.6,-0.010798381,0.015270023,0.05166632,0.058919523,0.0546918,67.0,114.0,138.0,0.07317073,0.047563225,,0.0
2025-09-30,3,0,0,1,0.96666664,1.0,30.0,0.0,9257.143,9364.286,4652.381,7682.143,11302.857,325182.0,318686.28,319973.16,319526.22,328024.53,0.019715363,0.024831872,0.010550342,0.023016611,0.031455435,47.0,96.0,162.0,0.07317073,0.03312406,,0.0
2025-09-30,4,1,1,1,0.96666664,1.0,30.0,0.0,10671.429,15814.286,17014.285,19000.0,18868.572,307062.84,310701.44,316711.06,319738.8,328753.2,0.03282728,0.046033144,0.04810769,0.053473316,0.052289307,50.0,88.0,124.0,0.07317073,0.0377796,,0.0
2025-09-30,5,0,0,0,0.96666664,1.0,30.0,0.0,14842.857,18442.857,19895.238,18589.285,18454.285,326695.28,325495.84,329634.62,326233.1,331501.44,0.044954207,0.058376238,0.06087089,0.055234622,0.05256226,35.0,74.0,110.0,0.09756097,0.03521127,,0.33333334
2025-09-30,6,0,0,0,0.96666664,1.0,30.0,0.0,13542.857,13071.429,16290.477,22146.428,18837.143,311584.84,317709.06,319846.72,316149.5,324846.8,0.03899396,0.038293634,0.047293745,0.06653334,0.054939505,42.0,87.0,123.0,0.14634146,0.033639003,,0.33333334
2025-09-30,7,0,0,0,0.96666664,1.0,30.0,0.0,7842.857,11828.571,11014.286,12635.714,12791.429,305900.16,306337.94,309107.1,310610.0,320747.66,0.024501994,0.03538139,0.029024728,0.037583113,0.038680572,49.0,89.0,140.0,0.07317073,0.052751012,,0.0
2025-09-30,8,0,0,0,0.96666664,1.0,30.0,0.0,23057.143,17421.428,14538.096,17046.428,17342.857,308638.56,305850.66,309994.72,307344.47,318850.16,0.0735541,0.054209165,0.045791768,0.055812236,0.05519483,33.0,79.0,129.0,0.12195122,0.045774646,,0.0
2025-09-30,9,0,0,1,0.96666664,1.0,30.0,0.0,15442.857,19278.572,18200.0,18539.285,18911.428,308784.84,313060.34,315077.62,315009.97,323960.5,0.05119111,0.059647836,0.055491287,0.056767542,0.05556263,40.0,76.0,119.0,0.09756097,0.03547945,,0.0
2025-09-30,ã‚¾ãƒ­ç›®,0,0,0,0.96666664,1.0,30.0,0.0,30914.285,32428.572,31366.666,24192.857,23537.143,301708.16,301082.5,307068.94,306141.28,315646.06,0.10256618,0.10768717,0.09888966,0.075417146,0.071772255,30.0,54.0,83.0,0.09756097,0.038751386,,0.0
2025-10-01,0,0,1,1,0.0,2.0,1.0,0.0,37571.43,25621.428,23147.62,24939.285,22451.428,302983.84,316640.22,314506.66,314875.8,325696.44,0.1230977,0.081988,0.07385914,0.080002576,0.07109116,19.0,63.0,108.0,0.024390243,0.036321186,,0.0
2025-10-01,1,0,0,1,0.0,2.0,1.0,0.0,6257.143,12257.143,11961.904,11728.571,9414.286,324145.44,338954.56,333262.16,333720.1,343787.4,0.020827224,0.032702558,0.033471346,0.033539005,0.027955437,51.0,102.0,149.0,0.19512194,0.046272263,,0.0
2025-10-01,2,0,0,0,0.0,2.0,1.0,0.0,5814.2856,11050.0,20366.666,22271.428,20665.715,299447.72,317145.66,317626.1,317831.84,327268.8,0.013572203,0.027331617,0.05784304,0.06470099,0.058539916,58.0,108.0,133.0,0.12195122,0.047563225,,0.33333334
2025-10-01,3,0,1,1,0.0,2.0,1.0,0.0,11842.857,10285.714,7561.905,8303.571,12220.0,317496.72,323518.94,320164.8,318951.94,327271.03,0.029441347,0.025953291,0.019765327,0.02511129,0.034417845,47.0,98.0,155.0,0.07317073,0.03312406,,0.33333334
2025-10-01,4,0,0,0,0.0,2.0,1.0,0.0,18728.572,21300.0,18523.809,21264.285,18631.428,301150.44,317301.22,316889.34,319724.97,328573.47,0.057181984,0.064751476,0.052666,0.060362812,0.051667746,41.0,78.0,121.0,0.07317073,0.0377796,,0.0
2025-10-01,5,0,0,0,0.0,2.0,1.0,0.0,14628.571,14521.429,19752.38,18853.572,18282.857,313750.84,325391.0,327643.06,326417.34,331421.25,0.045972776,0.045512658,0.060731087,0.056092583,0.052014127,39.0,82.0,114.0,0.048780486,0.03521127,,0.0
2025-10-01,6,1,1,1,0.0,2.0,1.0,0.0,9514.286,13214.286,16833.334,21400.0,18800.0,297353.44,319096.94,317791.38,313945.1,323690.25,0.030146657,0.038616978,0.049151905,0.06467068,0.05496453,51.0,90.0,125.0,0.07317073,0.033639003,,0.0
2025-10-01,7,0,0,0,0.0,2.0,1.0,0.0,10728.571,13135.714,12480.952,14142.857,12242.857,296631.16,310940.28,308968.16,310516.03,320455.22,0.03407549,0.03891917,0.033593334,0.042268835,0.037100073,47.0,89.0,137.0,0.07317073,0.052751012,,0.33333334
2025-10-01,8,0,0,1,0.0,2.0,1.0,0.0,22042.857,18414.285,13766.667,15528.571,16742.857,294037.84,308145.56,308137.75,305860.84,317385.7,0.0705927,0.058372322,0.043289486,0.050975975,0.053321443,35.0,80.0,134.0,0.17073171,0.045774646,,0.0
2025-10-01,9,0,0,0,0.0,2.0,1.0,0.0,15842.857,19950.0,18323.809,19628.572,19640.0,301621.56,316412.72,315093.44,315444.03,324416.47,0.054213557,0.060800355,0.05586422,0.06007459,0.057746485,43.0,77.0,122.0,0.09756097,0.03547945,,0.0
2025-10-01,ã‚¾ãƒ­ç›®,0,0,0,0.0,2.0,1.0,0.0,32014.285,32207.143,31338.096,26003.572,22825.715,291151.72,305437.94,305535.72,305688.16,314424.8,0.10755585,0.10543676,0.099133916,0.08136976,0.06993321,31.0,57.0,88.0,0.048780486,0.038751386,,0.0
2025-10-02,0,0,0,0,0.032258064,3.0,2.0,0.0,39614.285,29764.285,25728.572,25571.428,22931.428,304654.0,314521.84,316467.34,315683.47,323361.38,0.1287778,0.09500405,0.08189709,0.08164698,0.073349185,18.0,54.0,101.0,0.12195122,0.036321186,,0.0
2025-10-02,1,0,0,0,0.032258064,3.0,2.0,0.0,12957.143,15442.857,13766.667,12432.143,12188.571,329782.84,334678.66,335997.9,333764.28,341018.6,0.040877495,0.04282124,0.038470156,0.035681047,0.035615336,49.0,96.0,150.0,0.09756097,0.046272263,,0.0
2025-10-02,2,1,1,1,0.032258064,3.0,2.0,0.0,5471.4287,6635.7144,16823.809,21892.857,20100.0,317187.0,316699.72,319604.44,320245.53,324959.97,0.013654756,0.014534641,0.04608401,0.06348882,0.057081994,59.0,117.0,143.0,0.17073171,0.047563225,,0.0
2025-10-02,3,0,0,0,0.032258064,3.0,2.0,0.0,10057.143,12985.714,9771.429,10485.714,11185.714,307995.0,320115.56,318712.0,319504.34,324547.84,0.029399173,0.035498023,0.02723194,0.032376405,0.033090413,49.0,93.0,152.0,0.0,0.03312406,,0.0
2025-10-02,4,0,0,1,0.032258064,3.0,2.0,0.0,21457.143,21892.857,20223.809,19682.143,18845.715,304589.72,314887.28,319266.2,317646.06,325131.25,0.064996384,0.067444965,0.057890166,0.05687168,0.05327782,43.0,80.0,120.0,0.048780486,0.0377796,,0.0
2025-10-02,5,0,0,0,0.032258064,3.0,2.0,0.0,16200.0,14364.286,18809.523,17300.0,18208.572,318090.0,321618.0,326346.56,324820.47,328736.9,0.05125737,0.045396864,0.057992376,0.05175945,0.052034922,40.0,83.0,122.0,0.024390243,0.03521127,,0.0
2025-10-02,6,0,0,0,0.032258064,3.0,2.0,0.0,18600.0,16257.143,19157.143,24042.857,19948.572,303427.16,316125.22,320223.16,315905.47,321505.25,0.058661,0.04874125,0.05601486,0.07320637,0.058992054,45.0,85.0,121.0,0.07317073,0.033639003,,0.0
2025-10-02,7,0,0,1,0.032258064,3.0,2.0,0.0,15114.286,11364.286,15304.762,13817.857,13108.571,304405.84,305910.06,311828.0,309659.5,316917.3,0.04904939,0.03551356,0.04445906,0.041529663,0.040093165,47.0,96.0,134.0,0.17073171,0.052751012,,0.0
2025-10-02,8,0,1,1,0.032258064,3.0,2.0,0.0,26400.0,17971.428,15542.857,16953.572,18060.0,304926.28,306410.28,309522.94,307189.78,314895.88,0.082419656,0.057790034,0.048830144,0.055440195,0.05748109,35.0,82.0,131.0,0.09756097,0.045774646,,0.6666667
2025-10-02,9,0,1,1,0.032258064,3.0,2.0,0.0,21671.428,20828.572,19890.477,21746.428,18431.428,308706.16,309504.94,317331.62,315278.25,320212.53,0.0766699,0.065348215,0.061659344,0.067783825,0.056028154,39.0,77.0,119.0,0.07317073,0.03547945,,0.0
2025-10-02,ã‚¾ãƒ­ç›®,0,0,0,0.032258064,3.0,2.0,0.0,24885.715,31564.285,31161.904,26110.715,22897.143,300809.28,303949.56,307643.25,305768.25,312179.56,0.07662185,0.1036893,0.09814149,0.08170564,0.07035896,38.0,61.0,93.0,0.12195122,0.038751386,,0.33333334
2025-10-03,0,0,0,0,0.06451613,4.0,3.0,0.0,34457.145,27707.143,24557.143,24660.715,21900.0,299427.84,311812.56,313740.72,315505.6,321537.0,0.10798231,0.08662648,0.07723302,0.07763964,0.06944137,23.0,57.0,102.0,0.1,0.036321186,,0.33333334
2025-10-03,1,0,0,1,0.06451613,4.0,3.0,0.0,13142.857,14671.429,13766.667,11235.714,10877.143,324493.72,336207.34,334037.1,333442.1,340214.66,0.041194428,0.03968691,0.038356707,0.031197099,0.031000294,44.0,95.0,146.0,0.075,0.046272263,,0.0
2025-10-03,2,0,1,1,0.06451613,4.0,3.0,0.0,15985.714,12600.0,19171.428,23228.572,22014.285,319226.72,320272.84,319023.56,320140.8,324970.72,0.052049875,0.036838125,0.054855373,0.06842312,0.06407808,50.0,108.0,142.0,0.075,0.047563225,,0.0
2025-10-03,3,0,0,0,0.06451613,4.0,3.0,0.0,5228.5713,11964.286,8552.381,8300.0,10285.714,301176.0,319411.66,315721.38,318075.3,323547.47,0.009310038,0.030838633,0.02203284,0.023576247,0.029254537,55.0,95.0,155.0,0.075,0.03312406,,0.0
2025-10-03,4,1,1,1,0.06451613,4.0,3.0,0.0,20971.428,19857.143,19361.904,19875.0,18600.0,303799.16,314713.94,316664.66,317121.6,324508.94,0.06310626,0.05935513,0.055100508,0.05761399,0.05238361,38.0,82.0,120.0,0.125,0.0377796,,0.0
2025-10-03,5,0,0,0,0.06451613,4.0,3.0,0.0,12314.286,12028.571,17780.953,17582.143,18260.0,314554.16,321888.28,323440.44,324718.3,328840.22,0.035808574,0.035731714,0.053919714,0.05287494,0.052280717,44.0,88.0,123.0,0.1,0.03521127,,0.0
2025-10-03,6,0,0,0,0.06451613,4.0,3.0,0.0,13828.571,14400.0,17700.0,20964.285,20717.143,299449.72,313355.66,315098.06,314279.94,319529.28,0.03672632,0.04018656,0.050029058,0.06035647,0.061226822,50.0,88.0,125.0,0.175,0.033639003,,0.0
2025-10-03,7,0,0,0,0.06451613,4.0,3.0,0.0,13414.286,12242.857,15652.381,12710.714,11694.286,301023.0,306923.16,309602.9,308764.47,316392.6,0.042344887,0.039519686,0.045571342,0.037257828,0.03452794,45.0,90.0,128.0,0.075,0.052751012,,0.33333334
2025-10-03,8,0,0,1,0.06451613,4.0,3.0,0.0,23457.143,18507.143,14566.667,16300.0,17565.715,300247.84,307162.78,306667.2,307405.34,313756.88,0.07233165,0.05999858,0.04600029,0.052563954,0.05589117,37.0,77.0,133.0,0.075,0.045774646,,0.0
2025-10-03,9,0,1,1,0.06451613,4.0,3.0,0.0,24128.572,22414.285,21357.143,21803.572,19388.572,306007.72,310610.44,315388.72,314149.1,319303.34,0.08744667,0.07137537,0.06778937,0.06863109,0.059952024,38.0,76.0,114.0,0.1,0.03547945,,0.33333334
2025-10-03,ã‚¾ãƒ­ç›®,0,0,0,0.06451613,4.0,3.0,0.0,21985.715,28114.285,29428.572,25735.715,22191.428,297186.16,305794.34,304327.9,305328.6,311053.56,0.06395899,0.086771615,0.09145948,0.07998532,0.0673811,38.0,68.0,98.0,0.025,0.038751386,,0.0
2025-10-04,0,0,0,1,0.09677419,5.0,4.0,0.0,33128.57,28007.143,23390.477,24110.715,22000.0,304787.28,314952.06,314810.8,316476.16,320026.2,0.10177621,0.0874499,0.07257308,0.07534039,0.069893144,26.0,61.0,109.0,0.075,0.036321186,,0.0
2025-10-04,1,0,0,0,0.09677419,5.0,4.0,0.0,17085.715,17957.143,16285.714,12128.571,11862.857,327357.0,337621.16,333248.1,333377.28,338404.78,0.0546387,0.051310424,0.046934344,0.034304127,0.034417205,41.0,89.0,141.0,0.075,0.046272263,,0.33333334
2025-10-04,2,0,0,0,0.09677419,5.0,4.0,0.0,22857.143,16100.0,19304.762,23603.572,23342.857,323609.44,322363.06,319285.94,320315.4,323807.06,0.07682089,0.049454276,0.055214778,0.06967943,0.06858227,42.0,99.0,142.0,0.175,0.047563225,,0.0
2025-10-04,3,0,0,0,0.09677419,5.0,4.0,0.0,7557.143,13071.429,10200.0,6967.857,10974.286,309755.84,322234.5,318903.62,319635.4,322857.66,0.017374866,0.03453637,0.028279249,0.018456532,0.031358555,53.0,94.0,152.0,0.1,0.03312406,,0.0
