hall,weekday,is_novel,machine_name,category,n,hit104_rate,baseline_hit104_rate,residual,rank_desc,rank_asc,p_value,q_value,is_machine_significant
蒲田7,水,True,スマスロ炎炎ノ消防隊2,other,231,28.57142857142857,30.020013342228154,-1.4485847707995845,66,35,0.6164298564176968,0.8999759296104985,False
蒲田7,水,True,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,other,122,34.42622950819672,36.02409638554217,-1.597866877345453,67,34,0.7071973036411482,0.9429297381881976,False
蒲田7,水,True,吉宗,other,234,32.47863247863248,34.12121212121212,-1.6425796425796406,68,33,0.5821161986581478,0.8999759296104985,False
蒲田7,水,True,モンスターハンターライズ,other,799,31.78973717146433,33.460144927536234,-1.6704077560719028,69,32,0.24642990427221068,0.7361084455311142,False
蒲田7,水,True,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,bt,196,32.6530612244898,34.503360716952955,-1.850299492463158,70,31,0.5493867941939972,0.8938110791718623,False
蒲田7,水,True,ミリオンゴッド‐神々の軌跡‐,other,174,23.563218390804597,25.513196480938415,-1.9499780901338184,71,30,0.5447699546875349,0.8938110791718623,False
蒲田7,水,True,バイオハザード RE:2,other,26,42.30769230769231,44.26229508196721,-1.9546027742749033,72,29,0.8465634712110064,0.9959570249541252,False
蒲田7,水,True,七つの魔剣が支配する,other,245,31.020408163265305,33.274544385655496,-2.2541362223901906,73,28,0.417337636087186,0.8694534085149709,False
蒲田7,水,True,スマスロ サンダーV,bt,56,26.785714285714285,29.166666666666668,-2.380952380952383,74,27,0.7699245060198276,0.98708270002542,False
蒲田7,水,True,痛いのは嫌なので防御力に極振りしたいと思います。,other,344,33.13953488372093,35.60119811724433,-2.461663233523403,75,26,0.2860174542261661,0.8171927263604746,False
蒲田7,水,True,ファンキージャグラー2,jug,1238,25.605815831987076,28.20422120033015,-2.598405368343073,76,25,0.018363070302307397,0.4590767575576849,False
蒲田7,水,True,新鬼武者3,other,417,29.73621103117506,32.34289617486339,-2.606685143688331,77,24,0.19247141190207906,0.7361084455311142,False
蒲田7,水,True,アレックス ブライト,bt,196,28.57142857142857,31.56716417910448,-2.995735607675911,78,23,0.3201061580926256,0.83567866759973,False
蒲田7,水,True,バンドリ！,other,101,31.683168316831683,34.751773049645394,-3.0686047328137107,79,22,0.5321986172447271,0.8938110791718623,False
蒲田7,水,True,咲‐Saki‐ 頂上決戦,other,48,25.0,28.22085889570552,-3.2208588957055184,80,21,0.6349676468902841,0.8999759296104985,False
蒲田7,水,True,鉄拳6,other,167,28.74251497005988,32.42530755711775,-3.682792587057868,81,20,0.25027687148057887,0.7361084455311142,False
