hall,weekday,is_novel,machine_name,category,n,hit104_rate,baseline_hit104_rate,residual,rank_desc,rank_asc,p_value,q_value,is_machine_significant
楽園,月,True,不二子BT,bt,44,34.090909090909086,27.388535031847134,6.7023740590619525,27,155,0.2344478963019592,0.800661683597257,False
楽園,月,True,犬夜叉,other,16,37.5,30.8411214953271,6.658878504672899,28,154,0.5843194114195229,0.960601966182918,False
楽園,月,True,アズールレーン THE ANIMATION,other,108,37.96296296296296,31.76620076238882,6.196762200574142,29,153,0.11758827463151103,0.6896803735875481,False
楽園,月,True,ToLOVEるダークネス TRANCE ver.8.7,other,98,41.83673469387755,35.68147013782542,6.155264556052131,30,152,0.13770220566025138,0.7572897071836796,False
楽園,月,True,Re:ゼロから始める異世界生活 season2,other,38,31.57894736842105,25.454545454545453,6.124401913875598,31,151,0.34439649278530926,0.8628175467755362,False
楽園,月,True,炎炎ノ消防隊,other,142,47.183098591549296,41.14114114114114,6.041957450408155,32,150,0.08763967808543977,0.6616563479267831,False
楽園,月,True,回胴黙示録カイジ 狂宴,other,73,34.24657534246575,28.26086956521739,5.985705777248363,33,149,0.1902434041142601,0.7915964833064125,False
楽園,月,True,ありふれた職業で世界最強,other,99,33.33333333333333,27.42382271468144,5.90951061865189,34,148,0.1380693941274112,0.7572897071836796,False
楽園,月,True,けものフレンズ,other,54,44.44444444444444,38.56041131105398,5.88403313339046,35,147,0.3262696732237671,0.8628175467755362,False
楽園,月,True,ルパン三世 大航海者の秘宝,other,77,33.76623376623377,27.923211169284468,5.8430225969493,36,146,0.19900993399122047,0.7915964833064125,False
楽園,月,True,ヨルムンガンド,other,25,28.000000000000004,22.22222222222222,5.777777777777782,37,145,0.4615436032811563,0.950096201587186,False
楽園,月,True,戦姫絶唱シンフォギア 正義の歌,other,27,33.33333333333333,27.65151515151515,5.68181818181818,38,144,0.5152023248663478,0.950096201587186,False
楽園,月,True,いざ！番長,other,161,33.54037267080746,28.234265734265733,5.306106936541724,39,143,0.09252699754455632,0.6616563479267831,False
楽園,月,True,HEY！エリートサラリーマン鏡,other,183,39.34426229508197,34.494773519163765,4.8494887759182035,40,142,0.11812205293488393,0.6896803735875481,False
楽園,月,True,新鬼武者2,other,246,40.243902439024396,35.40816326530612,4.835739173718274,41,141,0.07075129529607978,0.6616563479267831,False
楽園,月,True,翔べ！ハーレムエース,bt,78,37.17948717948718,32.5497287522604,4.629758427226783,42,140,0.3308191421796112,0.8628175467755362,False
楽園,月,True,バイオハザード7 レジデント イービル,other,165,38.78787878787879,34.36988543371522,4.4179933541635705,43,139,0.18728035164001006,0.7915964833064125,False
楽園,月,True,ファミスタ回胴版!!,bt,173,38.72832369942196,34.390243902439025,4.338079796982939,44,138,0.17143280272708045,0.7915964833064125,False
楽園,月,True,革命機ヴァルヴレイヴ,other,273,33.33333333333333,28.999538958045186,4.333794375288143,45,137,0.07020533859048894,0.6616563479267831,False
楽園,月,True,ニューパルサーBT,bt,31,38.70967741935484,34.43396226415094,4.275715155203898,46,136,0.571398265013724,0.960601966182918,False
楽園,月,True,真・一騎当千,other,64,32.8125,28.73051224944321,4.081987750556792,47,135,0.40486710615374166,0.932606019228418,False
楽園,月,True,ミリオンゴッド‐神々の軌跡‐,other,96,27.083333333333332,23.08823529411765,3.9950980392156836,48,134,0.2718597219689618,0.8604632650684437,False
楽園,月,True,ToLOVEるダークネス,other,181,34.806629834254146,30.941358024691358,3.8652718095627883,49,133,0.19587383739066347,0.7915964833064125,False
楽園,月,True,範馬刃牙,other,22,27.27272727272727,23.463687150837988,3.809040121889282,50,132,0.6145532904572327,0.960601966182918,False
楽園,月,True,沖ドキ!DUO アンコール,oki,68,30.88235294117647,27.106227106227106,3.776125834949365,51,131,0.41220155546007425,0.932606019228418,False
楽園,月,True,ガールズ&パンツァー 最終章,other,83,33.734939759036145,30.273752012882447,3.4611877461536977,52,130,0.47113946821775055,0.950096201587186,False
楽園,月,True,A‐SLOT+ 異世界かるてっと,bt,16,37.5,34.21052631578947,3.2894736842105274,53,129,0.793327810198036,1.0,False
楽園,月,True,吉宗,other,162,35.80246913580247,32.54637436762226,3.256094768180205,54,128,0.3126779360614386,0.8604632650684437,False
楽園,月,True,新ハナビ,bt,645,35.038759689922486,31.970835174547062,3.0679245153754238,55,127,0.051216267155321925,0.5793840221945793,False
