weekday,segment6,rank_basis,kakuban_group,n,mean_residual,median_residual,std_residual,mean_games
Sun,2F_R_A,rank_from_min,K5-9,656,-5.9657111181501445,-135.71428571428572,1622.5745461501342,5855.632621951219
Sun,2F_R_N,rank_from_min,K1,1064,-43.53293057807102,-585.4166666666666,2952.4574089544835,4637.24530075188
Sun,2F_R_N,rank_from_min,K10-14,3573,57.88407025219887,-541.1764705882352,3016.3948235330663,4462.131542121467
Sun,2F_R_N,rank_from_min,K15+,1356,176.8094219787674,-506.8181818181818,3310.969789017031,4549.412241887906
Sun,2F_R_N,rank_from_min,K2,1012,63.58269164862109,-529.1666666666667,3208.232042964815,4508.856719367589
Sun,2F_R_N,rank_from_min,K3-4,1990,104.4515315661118,-578.125,3152.445209613276,4482.561809045226
Sun,2F_R_N,rank_from_min,K5-9,4669,124.6855811604687,-508.33333333333337,3074.4942458880328,4476.557935318056
Sun,3F_L_A,rank_from_min,K1,610,-107.2343476195935,-248.33333333333334,1260.927075898692,6104.003278688525
Sun,3F_L_A,rank_from_min,K10-14,2427,46.54308677176414,-157.14285714285714,1282.8652169213665,6060.093943139678
Sun,3F_L_A,rank_from_min,K15+,709,71.16991494636065,-122.72727272727272,1289.0861140256898,6072.458392101552
Sun,3F_L_A,rank_from_min,K2,576,118.22111771330522,-121.42857142857144,1235.4795892319717,6112.180555555556
Sun,3F_L_A,rank_from_min,K3-4,1119,73.96833394487551,-120.0,1312.633181549924,6054.898123324397
Sun,3F_L_A,rank_from_min,K5-9,3021,70.55608561690985,-143.75,1282.51265081227,6052.178748758689
Sun,3F_L_N,rank_from_min,K1,561,-147.89282884871122,-755.5555555555555,3496.2050832621107,5278.331550802139
Sun,3F_L_N,rank_from_min,K10-14,2637,134.84915518476382,-450.0,3617.88808517773,5140.688661357603
Sun,3F_L_N,rank_from_min,K15+,796,-96.85196817420436,-425.0,3112.431085836413,5358.628140703518
Sun,3F_L_N,rank_from_min,K2,551,91.45359807564886,-586.6666666666667,3852.5133687318416,5163.524500907441
Sun,3F_L_N,rank_from_min,K3-4,1070,137.33136774959206,-445.0,3523.7733351452125,5065.721495327103
Sun,3F_L_N,rank_from_min,K5-9,2935,50.38795597739379,-500.0,3561.494248517705,5124.324361158433
Sun,3F_R_A,rank_from_min,K1,619,-81.9043886915454,-243.75,1316.365464057954,6253.819063004847
Sun,3F_R_A,rank_from_min,K10-14,2528,38.28865342858618,-137.5,1347.7547365950718,6160.674841772152
Sun,3F_R_A,rank_from_min,K15+,719,-52.09624056981499,-190.9090909090909,1285.259642869004,5828.7371349095965
Sun,3F_R_A,rank_from_min,K2,597,-3.06667996994629,-157.14285714285714,1280.3911973445042,6075.780569514238
Sun,3F_R_A,rank_from_min,K3-4,1182,37.54208742470165,-110.26785714285714,1330.3261528724388,6037.920473773265
Sun,3F_R_A,rank_from_min,K5-9,2743,61.44543693030751,-120.0,1345.998976048465,5951.547575647101
Sun,3F_R_N,rank_from_min,K1,551,-624.1513626019072,-1075.0,3614.3763697678264,5328.381125226861
Sun,3F_R_N,rank_from_min,K10-14,2124,-72.27490807999284,-766.6666666666667,3831.482492010573,5146.347457627118
Sun,3F_R_N,rank_from_min,K15+,429,-567.1503496503497,-1137.5,3549.4272901091826,5488.009324009324
Sun,3F_R_N,rank_from_min,K2,538,18.282254971381384,-623.8095238095237,3770.7684770200754,5072.001858736059
Sun,3F_R_N,rank_from_min,K3-4,1061,-137.56116945678684,-880.0,3791.6513300158263,5067.740810556079
Sun,3F_R_N,rank_from_min,K5-9,2435,143.9643020110166,-522.2222222222222,3818.680820411942,4987.750308008213
Thu,2F_L_A,rank_from_min,K1,189,-159.84001007810534,-216.66666666666669,1365.955602701221,4771.26455026455
Thu,2F_L_A,rank_from_min,K10-14,148,-137.92792792792795,-307.5,1415.6059203586315,4934.97972972973
Thu,2F_L_A,rank_from_min,K2,160,-0.15848214285715584,-50.0,1375.2501247733935,4827.7875
Thu,2F_L_A,rank_from_min,K3-4,403,346.487061325771,125.0,1532.9257791664766,5076.401985111663
Thu,2F_L_A,rank_from_min,K5-9,520,169.40315934065933,6.25,1450.7046055683256,4768.703846153846
Thu,2F_L_N,rank_from_min,K1,844,-24.70104263437829,-444.9579831932773,2799.900569097772,4375.38981042654
Thu,2F_L_N,rank_from_min,K10-14,2759,110.727063633834,-452.9411764705883,3049.1251737272237,4306.7397607828925
Thu,2F_L_N,rank_from_min,K15+,1062,48.37394382509037,-426.1363636363636,2906.04096196206,4451.353107344633
Thu,2F_L_N,rank_from_min,K2,753,64.8543683269486,-442.8571428571429,2897.60438787407,4284.278884462152
Thu,2F_L_N,rank_from_min,K3-4,1561,187.4924689632927,-450.0,3163.0171099922636,4335.386931454196
Thu,2F_L_N,rank_from_min,K5-9,4225,219.7085673424692,-405.88235294117646,3076.942489151154,4230.599289940828
Thu,2F_R_A,rank_from_min,K1,175,-54.13333333333334,-30.0,1319.973969346415,5035.771428571428
Thu,2F_R_A,rank_from_min,K10-14,99,19.18470418470414,-30.0,1472.915226918698,5742.828282828283
Thu,2F_R_A,rank_from_min,K15+,2,659.090909090909,659.090909090909,1979.8989873223331,4637.5
Thu,2F_R_A,rank_from_min,K2,164,255.42392566782812,-14.285714285714253,1510.2339860698123,5384.426829268293
Thu,2F_R_A,rank_from_min,K3-4,239,86.95923671865093,107.14285714285711,1390.9876581310216,4840.092050209205
Thu,2F_R_A,rank_from_min,K5-9,561,128.48513785679563,28.571428571428584,1392.6575443306547,4813.741532976827
Thu,2F_R_N,rank_from_min,K1,854,-106.34764242354818,-627.2058823529412,2830.5980728862746,4232.269320843091
Thu,2F_R_N,rank_from_min,K10-14,2669,231.12273257968386,-318.75,2942.227906210873,4164.589359310603
Thu,2F_R_N,rank_from_min,K15+,1043,126.44347855066368,-495.4545454545455,2995.2025164788615,4179.889741131352
Thu,2F_R_N,rank_from_min,K2,767,111.66186850192524,-371.42857142857144,2829.373443636192,4182.590612777053
Thu,2F_R_N,rank_from_min,K3-4,1477,295.24483741507515,-300.0,3064.9949541238966,4273.224779959377
Thu,2F_R_N,rank_from_min,K5-9,3478,261.35103812747747,-280.9523809523809,3021.6701789356944,4254.216791259344
Thu,3F_L_A,rank_from_min,K1,535,-156.83928454722846,-318.75,1174.6377807544966,5380.302803738317
Thu,3F_L_A,rank_from_min,K10-14,1972,201.74499372331522,16.025641025641036,1250.559616488507,5554.536511156187
Thu,3F_L_A,rank_from_min,K15+,574,-6.876583782071589,-127.27272727272737,1237.7238107797666,5320.831010452962
Thu,3F_L_A,rank_from_min,K2,461,188.00266255797706,16.666666666666686,1223.2504309670123,5613.156182212581
Thu,3F_L_A,rank_from_min,K3-4,902,232.21732812641903,93.02884615384616,1231.430608984476,5582.525498891353
Thu,3F_L_A,rank_from_min,K5-9,2402,294.24359275889253,133.33333333333331,1287.7521395061724,5665.051623646961
Thu,3F_L_N,rank_from_min,K1,461,-198.00825500120513,-580.0,3162.798865870018,4629.062906724512
Thu,3F_L_N,rank_from_min,K10-14,1972,151.36031424063876,-316.66666666666663,3240.773260100704,4470.720588235294
Thu,3F_L_N,rank_from_min,K15+,665,83.87656641604012,-268.75,2838.612693260889,4639.953383458646
Thu,3F_L_N,rank_from_min,K2,399,227.93004336237414,-422.2222222222222,3261.501910074511,4479.428571428572
Thu,3F_L_N,rank_from_min,K3-4,815,182.87486610186,-357.14285714285717,3291.5997896214926,4450.01717791411
Thu,3F_L_N,rank_from_min,K5-9,2234,123.14950405706897,-306.6666666666667,3416.3657956412353,4474.589973142345
Thu,3F_R_A,rank_from_min,K1,561,-62.11170959165612,-175.0,1145.2856810262845,5403.65953654189
Thu,3F_R_A,rank_from_min,K10-14,2081,130.41822885587902,-58.33333333333334,1228.3385610757757,5469.726093224412
Thu,3F_R_A,rank_from_min,K15+,598,12.289513023208663,-134.375,1175.2195023307752,5208.020066889632
Thu,3F_R_A,rank_from_min,K2,500,184.80172827172825,44.5054945054945,1228.7280090582428,5527.706
Thu,3F_R_A,rank_from_min,K3-4,946,91.69430023816918,-91.66666666666667,1231.8702150693834,5367.028541226216
Thu,3F_R_A,rank_from_min,K5-9,2184,190.73650269907137,-33.33333333333334,1293.4578737183554,5481.999542124542
Thu,3F_R_N,rank_from_min,K1,460,-626.2021221532091,-1335.0,3536.4796379409927,4678.476086956522
Thu,3F_R_N,rank_from_min,K10-14,1629,97.51326405331926,-633.3333333333334,3658.7538110739742,4532.596071209331
Thu,3F_R_N,rank_from_min,K15+,367,-748.433242506812,-1360.0,3244.0879246614318,4748.869209809264
Thu,3F_R_N,rank_from_min,K2,419,-151.811095957874,-800.0,3307.8038493495314,4542.427207637232
Thu,3F_R_N,rank_from_min,K3-4,820,107.60148083623695,-805.5555555555555,3896.449684375568,4489.829268292683
Thu,3F_R_N,rank_from_min,K5-9,1849,18.134652364641532,-720.0,3592.1578076511214,4440.333153055706
Tue,2F_L_A,rank_from_min,K1,200,-93.675,-113.33333333333331,1612.3741571516157,5247.56
Tue,2F_L_A,rank_from_min,K10-14,149,80.30201342281879,-41.66666666666663,1795.5011142476874,5251.013422818792
Tue,2F_L_A,rank_from_min,K2,192,160.56051587301585,-95.0,1504.1219936076793,4996.411458333333
Tue,2F_L_A,rank_from_min,K3-4,441,78.32226541410216,-125.0,1667.3506800728037,5447.834467120181
Tue,2F_L_A,rank_from_min,K5-9,612,166.0864067849362,-5.0,1625.0754742601232,5139.3741830065355
Tue,2F_L_N,rank_from_min,K1,927,-137.81781864306134,-654.5454545454545,2818.9618814126716,4569.61380798274
Tue,2F_L_N,rank_from_min,K10-14,3048,69.33845466586321,-573.5294117647059,3071.080608696431,4466.319881889764
Tue,2F_L_N,rank_from_min,K15+,1199,141.1033258553251,-517.6470588235294,3141.0115837046105,4532.547956630526
Tue,2F_L_N,rank_from_min,K2,848,167.1035468878144,-461.02941176470586,3094.8997888336366,4539.864386792453
Tue,2F_L_N,rank_from_min,K3-4,1776,262.7759429643621,-435.5042016806723,3246.762948306529,4580.149211711711
Tue,2F_L_N,rank_from_min,K5-9,4898,217.4001258068134,-458.9572192513368,3215.950620684869,4420.900775826868
Tue,2F_R_A,rank_from_min,K1,178,11.974986623863014,-119.28571428571429,1551.1240612961483,5637.5
Tue,2F_R_A,rank_from_min,K10-14,95,7.481203007518799,-271.42857142857144,1813.8662622992067,5736.38947368421
Tue,2F_R_A,rank_from_min,K15+,4,-1061.3636363636363,-661.3636363636364,1691.2532233715735,5132.25
Tue,2F_R_A,rank_from_min,K2,178,166.5977795612627,-103.57142857142857,1682.0137239112044,5562.544943820225
Tue,2F_R_A,rank_from_min,K3-4,268,120.55929766750661,-192.85714285714286,1712.8515659062568,5494.350746268657
Tue,2F_R_A,rank_from_min,K5-9,613,102.97737336073389,-100.0,1626.1158718056897,5419.331158238173
Tue,2F_R_N,rank_from_min,K1,941,-91.29268855272167,-664.2857142857143,2852.5349375941864,4424.920297555792
Tue,2F_R_N,rank_from_min,K10-14,3024,111.2479586985014,-508.82352941176475,2978.5954914518074,4326.464947089947
Tue,2F_R_N,rank_from_min,K15+,1143,29.493697980265868,-547.0588235294117,3056.87981526064,4319.055993000875
Tue,2F_R_N,rank_from_min,K2,869,78.32450812761181,-537.5,2942.901929641318,4386.023014959724
Tue,2F_R_N,rank_from_min,K3-4,1664,213.13105220963678,-410.4166666666667,3029.264005662301,4430.8629807692305
Tue,2F_R_N,rank_from_min,K5-9,4029,200.81489181057754,-422.22222222222223,3022.2222793690876,4347.795234549516
Tue,3F_L_A,rank_from_min,K1,570,-125.67880584327953,-336.9318181818182,1265.1151875310327,5599.238596491228
Tue,3F_L_A,rank_from_min,K10-14,2103,88.27368601441354,-136.36363636363637,1288.2730803544264,5629.264384213029
Tue,3F_L_A,rank_from_min,K15+,633,-5.152412753123664,-168.75,1271.0853536252519,5417.1611374407585
Tue,3F_L_A,rank_from_min,K2,502,-18.795721211059867,-180.90909090909093,1202.0377505715194,5480.306772908367
Tue,3F_L_A,rank_from_min,K3-4,968,121.55021416255919,-116.02564102564102,1275.9767475661235,5635.854338842975
Tue,3F_L_A,rank_from_min,K5-9,2642,282.79775517190353,68.75,1339.2191190600745,5786.1161998485995
Tue,3F_L_N,rank_from_min,K1,496,-95.99086341525857,-496.66666666666663,3303.2636494213266,4667.175403225807
Tue,3F_L_N,rank_from_min,K10-14,2239,116.62696640365242,-405.55555555555554,3497.4141121141156,4643.867798124163
Tue,3F_L_N,rank_from_min,K15+,712,-4.380071785268423,-346.875,2907.8647785273747,4803.289325842697
Tue,3F_L_N,rank_from_min,K2,470,149.09338061465724,-660.0,3756.1050953546214,4576.21914893617
Tue,3F_L_N,rank_from_min,K3-4,932,24.170477382655484,-466.66666666666663,3463.4003219786814,4703.639484978541
Tue,3F_L_N,rank_from_min,K5-9,2513,126.56831302623188,-413.3333333333333,3518.36560893753,4696.539594110624
Tue,3F_R_A,rank_from_min,K1,596,-40.51100884574039,-292.8571428571429,1269.802452832532,5621.511744966443
Tue,3F_R_A,rank_from_min,K10-14,2234,135.08759295017128,-76.9230769230769,1316.4267152782236,5662.247985675917
Tue,3F_R_A,rank_from_min,K15+,642,54.43807231190409,-175.0,1308.9959128374546,5378.5965732087225
Tue,3F_R_A,rank_from_min,K2,521,21.92034293281894,-114.28571428571433,1175.7548930909682,5504.6372360844525
Tue,3F_R_A,rank_from_min,K3-4,1032,210.00805880166345,13.333333333333334,1369.1976421142408,5733.569767441861
Tue,3F_R_A,rank_from_min,K5-9,2417,199.0818425127486,-7.692307692307693,1374.0997054918907,5710.347538270584
Tue,3F_R_N,rank_from_min,K1,518,-255.6333118833119,-744.047619047619,3576.3355542756153,4853.9324324324325
Tue,3F_R_N,rank_from_min,K10-14,1834,-27.508016565404777,-770.0892857142858,3771.6228757610447,4675.1586695747
Tue,3F_R_N,rank_from_min,K15+,407,-33.773546273546295,-400.0,3530.222903297191,4905.916461916462
Tue,3F_R_N,rank_from_min,K2,463,-206.79111385374884,-856.25,3492.8195429952525,4573.699784017279
Tue,3F_R_N,rank_from_min,K3-4,957,75.40532583636033,-713.3333333333333,3879.3132122517113,4695.080459770115
Tue,3F_R_N,rank_from_min,K5-9,2107,293.58870846234396,-486.6666666666667,3914.89846009954,4618.041290934979
Wed,2F_L_A,rank_from_min,K1,210,134.56349206349205,-50.0,1517.6882702324242,5159.685714285714
Wed,2F_L_A,rank_from_min,K10-14,149,243.4004474272931,-16.666666666666657,1655.918846198386,5063.201342281879
Wed,2F_L_A,rank_from_min,K2,179,120.27932960893855,0.0,1376.9754240086515,4897.150837988826
Wed,2F_L_A,rank_from_min,K3-4,434,206.4104674127715,57.14285714285717,1561.3476356694514,5063.447004608295
Wed,2F_L_A,rank_from_min,K5-9,588,207.34855847100744,38.75,1535.174198353709,4991.18537414966
Wed,2F_L_N,rank_from_min,K1,936,-163.36526866763478,-743.0555555555555,3052.1788112418617,4549.827991452991
Wed,2F_L_N,rank_from_min,K10-14,3100,107.87041572437681,-550.0,3144.312363362232,4418.49129032258
Wed,2F_L_N,rank_from_min,K15+,1189,2.8979437175895044,-629.4117647058823,3219.3088273812655,4633.47771236333
Wed,2F_L_N,rank_from_min,K2,851,422.99668240525017,-318.75,3320.5222736362034,4453.312573443009
Wed,2F_L_N,rank_from_min,K3-4,1730,-64.19027132525942,-616.025641025641,2960.6384047377437,4451.554335260115
Wed,2F_L_N,rank_from_min,K5-9,4768,197.54817412657363,-444.4444444444444,3163.8557810855723,4392.8294882550335
Wed,2F_R_A,rank_from_min,K1,183,-31.195680457975534,42.85714285714286,1433.8149587390426,5542.726775956284
Wed,2F_R_A,rank_from_min,K10-14,100,-41.42142857142857,11.42857142857143,1581.323485935663,5620.65
Wed,2F_R_A,rank_from_min,K15+,1,-281.81818181818187,-281.81818181818187,,4522.0
Wed,2F_R_A,rank_from_min,K2,173,141.8896229011836,-271.42857142857144,1820.2831774719841,5117.450867052024
Wed,2F_R_A,rank_from_min,K3-4,255,16.52134793311264,-150.0,1529.5835899046135,5237.266666666666
Wed,2F_R_A,rank_from_min,K5-9,592,19.586148648648646,-200.0,1554.9980798788458,5156.581081081081
Wed,2F_R_N,rank_from_min,K1,955,-66.07451661024189,-695.4545454545455,3042.029418308205,4406.94554973822
Wed,2F_R_N,rank_from_min,K10-14,3005,140.16996028831693,-494.1176470588234,3062.200021122321,4270.188352745425
Wed,2F_R_N,rank_from_min,K15+,1177,121.73433886569225,-582.3529411764706,3239.867504974875,4406.911639762107
Wed,2F_R_N,rank_from_min,K2,863,312.7415779507491,-425.0,3207.228845538069,4427.067207415991
Wed,2F_R_N,rank_from_min,K3-4,1656,140.15139430207634,-355.55555555555554,2966.7465376484215,4310.882246376812
Wed,2F_R_N,rank_from_min,K5-9,3926,182.31780480872135,-344.09722222222223,3075.339746787206,4249.94803871625
Wed,3F_L_A,rank_from_min,K1,588,28.05895210231944,-150.0,1136.0989770228177,5672.714285714285
Wed,3F_L_A,rank_from_min,K10-14,2148,135.80634662513154,-68.99038461538461,1249.4887385060536,5625.457635009311
Wed,3F_L_A,rank_from_min,K15+,644,113.26257528703181,-102.27272727272728,1210.2821808250624,5618.785714285715
Wed,3F_L_A,rank_from_min,K2,504,81.05086464461463,-153.58974358974356,1184.047995053739,5701.878968253968
Wed,3F_L_A,rank_from_min,K3-4,1006,180.32105982155682,-22.25274725274715,1249.1814216044345,5593.993041749503
Wed,3F_L_A,rank_from_min,K5-9,2664,137.51745267370268,-61.53846153846155,1251.8177464883865,5521.71584084084
Wed,3F_L_N,rank_from_min,K1,529,275.44896030245746,-222.22222222222223,3488.3556852412676,4848.678638941399
Wed,3F_L_N,rank_from_min,K10-14,2305,104.30947216196674,-393.3333333333333,3314.2600472699596,4642.338828633406
Wed,3F_L_N,rank_from_min,K15+,747,152.95255094451878,-160.0,2977.596360837198,4861.894243641232
Wed,3F_L_N,rank_from_min,K2,471,120.68555589256225,-300.0,3250.2300955989585,4578.709129511677
Wed,3F_L_N,rank_from_min,K3-4,953,144.6374648145372,-520.0,3408.5677337394927,4617.568730325289
Wed,3F_L_N,rank_from_min,K5-9,2561,149.84522879827443,-444.44444444444446,3524.0578360518307,4714.488090589613
Wed,3F_R_A,rank_from_min,K1,609,-10.150798845380125,-264.2857142857143,1330.6212354471322,5762.172413793103
Wed,3F_R_A,rank_from_min,K10-14,2246,146.9124326993873,-71.42857142857143,1325.2033288923633,5640.5596616206585
Wed,3F_R_A,rank_from_min,K15+,651,90.48439463762044,-95.45454545454545,1282.8839653312293,5434.293394777265
Wed,3F_R_A,rank_from_min,K2,514,54.721522802748474,-162.01923076923077,1188.2713630439027,5391.741245136187
Wed,3F_R_A,rank_from_min,K3-4,1035,192.5368906455863,-20.0,1324.6573699647681,5667.786473429952
Wed,3F_R_A,rank_from_min,K5-9,2429,167.50827017088852,-7.142857142857167,1283.9599437169256,5587.396871140387
Wed,3F_R_N,rank_from_min,K1,525,-445.5868858654573,-1000.0,3366.799197091591,4818.885714285714
Wed,3F_R_N,rank_from_min,K10-14,1913,-75.49131257312126,-726.6666666666667,3667.85461769868,4705.5546262415055
Wed,3F_R_N,rank_from_min,K15+,414,-334.80676328502415,-1083.75,3649.4334075522015,4940.466183574879
Wed,3F_R_N,rank_from_min,K2,496,49.96131752432156,-780.0,3659.828247829055,4679.955645161291
Wed,3F_R_N,rank_from_min,K3-4,961,-154.4147548023719,-800.0,3672.0242062458974,4666.174817898023
Wed,3F_R_N,rank_from_min,K5-9,2191,94.03207928538826,-625.0,3708.252302531487,4579.910543130991
