suspect_tweet_id,suspect_handle,image_index,image_path,matched_tweet_id,matched_handle,matched_image_path
2096988031018549741,999999Q9Q,6,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096988031018549741_6.jpg,2096243690364944585,999999Q9Q,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096243690364944585_4.jpg
2096988031018549741,999999Q9Q,6,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096988031018549741_6.jpg,2096628920485613987,999999Q9Q,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096628920485613987_6.jpg
2096988031018549741,999999Q9Q,6,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096988031018549741_6.jpg,2096590711080780260,999999Q9Q,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096590711080780260_2.jpg
2096988031018549741,999999Q9Q,7,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096988031018549741_7.jpg,2096243690364944585,999999Q9Q,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096243690364944585_3.jpg
2096988031018549741,999999Q9Q,7,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096988031018549741_7.jpg,2096628920485613987,999999Q9Q,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096628920485613987_5.jpg
2096988031018549741,999999Q9Q,7,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096988031018549741_7.jpg,2096590711080780260,999999Q9Q,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096590711080780260_3.jpg
2097284311992951229,kawasakislot,3,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\kawasakislot\2097284311992951229_3.jpg,2097272760749932804,kawasakislot,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\kawasakislot\2097272760749932804_1.jpg
2097284311992951229,kawasakislot,4,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\kawasakislot\2097284311992951229_4.jpg,2097272760749932804,kawasakislot,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\kawasakislot\2097272760749932804_2.jpg
2097284311992951229,kawasakislot,5,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\kawasakislot\2097284311992951229_5.jpg,2097272760749932804,kawasakislot,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\kawasakislot\2097272760749932804_3.jpg
2097421339275694547,999999Q9Q,3,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2097421339275694547_3.jpg,2096906321073418495,j75gJ3j1539G,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\j75gJ3j1539G\2096906321073418495_1.jpg
2097421339275694547,999999Q9Q,3,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2097421339275694547_3.jpg,2096954707080253783,999999Q9Q,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096954707080253783_1.jpg
2097421339275694547,999999Q9Q,4,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2097421339275694547_4.jpg,2096906321073418495,j75gJ3j1539G,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\j75gJ3j1539G\2096906321073418495_2.jpg
2097421339275694547,999999Q9Q,4,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2097421339275694547_4.jpg,2096954707080253783,999999Q9Q,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096954707080253783_2.jpg
2097421339275694547,999999Q9Q,5,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2097421339275694547_5.jpg,2096906321073418495,j75gJ3j1539G,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\j75gJ3j1539G\2096906321073418495_3.jpg
2097421339275694547,999999Q9Q,5,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2097421339275694547_5.jpg,2096954707080253783,999999Q9Q,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096954707080253783_3.jpg
2097421339275694547,999999Q9Q,6,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2097421339275694547_6.jpg,2096906321073418495,j75gJ3j1539G,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\j75gJ3j1539G\2096906321073418495_4.jpg
2097421339275694547,999999Q9Q,6,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2097421339275694547_6.jpg,2096954707080253783,999999Q9Q,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\999999Q9Q\2096954707080253783_4.jpg
2097709452887744862,sloneko222,5,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\sloneko222\2097709452887744862_5.jpg,2097297329367961743,sloneko222,C:\Users\apto117\Documents\pachinko-analyzer\src\2026project\scraper\twitter_monitor\images\sloneko222\2097297329367961743_2.jpg
