test_date,variant,window,DD,dow,is_event,event_type,avg_diff,avg_diff_other,avg_diff_vs_other,win_rate,payout_rate,hit@10,hit@20,hit@50,lift@10,lift@20,lift@50,hit_t2500,hit_t3500,hit_t4500,lift_t2500,lift_t3500,lift_t4500,n_machines_scored,n_actual_machines,split_period,a_seg_hist_coverage,a_seg_fallback_count
2025-11-04,v12b_debut_multiplier_half,90,4,1,False,non_event,280.0,156.6265060240964,123.37349397590361,46.0,102.63278646597311,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,10.0,7.0,3.0,1.5191489361702128,1.5866666666666664,1.0448780487804878,714,714,,100.0,0
2025-11-05,v11_seg_weights,90,5,2,False,non_event,240.0,207.68072289156626,32.31927710843374,38.0,102.21345448307537,0.0,0.0,5.0,0.0,0.0,1.428,5.0,5.0,5.0,0.7360824742268042,1.0656716417910448,1.428,714,714,,100.0,0
2025-11-05,v12b_debut_multiplier_half,90,5,2,False,non_event,240.0,207.68072289156626,32.31927710843374,38.0,102.2337633327749,0.0,0.0,5.0,0.0,0.0,1.428,5.0,5.0,5.0,0.7360824742268042,1.0656716417910448,1.428,714,714,,100.0,0
2025-11-06,v11_seg_weights,90,6,3,False,non_event,512.0,-4.518072289156627,516.5180722891566,28.000000000000004,106.02968678603561,3.0,5.0,6.0,4.284000000000001,3.5700000000000003,1.7136,6.0,6.0,5.0,1.4045901639344263,1.9040000000000001,2.856,714,714,,100.0,0
2025-11-06,v12b_debut_multiplier_half,90,6,3,False,non_event,256.0,14.759036144578314,241.24096385542168,24.0,103.45442719929616,2.0,3.0,4.0,2.8560000000000003,2.1420000000000003,1.1424,4.0,4.0,3.0,0.9363934426229509,1.2693333333333334,1.7136,714,714,,100.0,0
2025-11-07,v11_seg_weights,90,7,4,True,event,656.0,228.16265060240963,427.8373493975904,46.0,104.7862529476314,0.0,2.0,5.0,0.0,1.4280000000000002,1.428,12.0,9.0,7.0,1.5721100917431192,1.5866666666666667,1.666,714,714,,100.0,0
2025-11-07,v12b_debut_multiplier_half,90,7,4,True,event,600.0,232.37951807228916,367.62048192771084,44.0,104.33026029194615,0.0,2.0,5.0,0.0,1.4280000000000002,1.428,11.0,9.0,7.0,1.4411009174311926,1.5866666666666667,1.666,714,714,,100.0,0
2025-11-08,v11_seg_weights,90,8,5,False,non_event,148.0,124.6987951807229,23.301204819277103,30.0,101.17349115203528,1.0,2.0,4.0,1.4280000000000002,1.4280000000000002,1.1424,10.0,8.0,4.0,1.2417391304347827,1.3283720930232559,1.1199999999999999,714,714,,100.0,0
2025-11-08,v12b_debut_multiplier_half,90,8,5,False,non_event,-102.0,143.52409638554218,-245.52409638554218,30.0,99.19388490573195,0.0,1.0,3.0,0.0,0.7140000000000001,0.8568,8.0,6.0,3.0,0.9933913043478261,0.9962790697674418,0.84,714,714,,100.0,0
2025-11-09,v11_seg_weights,90,9,6,False,non_event,644.0,113.40361445783132,530.5963855421687,44.0,104.50423986056441,2.0,6.0,8.0,2.8560000000000003,4.284000000000001,2.2848,11.0,8.0,8.0,1.3199999999999998,1.4646153846153847,2.38,714,714,,100.0,0
2025-11-09,v12b_debut_multiplier_half,90,9,6,False,non_event,456.0,127.56024096385542,328.43975903614455,40.0,103.28414320592873,2.0,6.0,7.0,2.8560000000000003,4.284000000000001,1.9992,10.0,7.0,7.0,1.2,1.2815384615384615,2.0825,714,714,,100.0,0
2025-11-10,v11_seg_weights,90,10,0,False,non_event,-112.0,162.04819277108433,-274.04819277108436,34.0,98.87623989870106,0.0,0.0,5.0,0.0,0.0,1.428,6.0,6.0,2.0,1.032289156626506,1.53,0.6965853658536585,714,714,,100.0,0
2025-11-10,v12b_debut_multiplier_half,90,10,0,False,non_event,-148.0,164.75903614457832,-312.7590361445783,34.0,98.44536182102753,0.0,0.0,5.0,0.0,0.0,1.428,5.0,5.0,3.0,0.8602409638554217,1.2750000000000001,1.0448780487804878,714,714,,100.0,0
2025-11-11,v11_seg_weights,90,11,1,True,event,-466.0,420.63253012048193,-886.632530120482,30.0,96.60452807312069,0.0,1.0,3.0,0.0,0.7140000000000001,0.8568,8.0,7.0,4.0,0.9441322314049587,1.0984615384615386,0.8654545454545456,714,714,,100.0,0
2025-11-11,v12b_debut_multiplier_half,90,11,1,True,event,-206.0,401.0542168674699,-607.0542168674699,30.0,98.466878624418,0.0,1.0,4.0,0.0,0.7140000000000001,1.1424,9.0,8.0,5.0,1.0621487603305786,1.2553846153846155,1.081818181818182,714,714,,100.0,0
2025-11-12,v11_seg_weights,90,12,2,False,non_event,384.0,216.71686746987953,167.28313253012047,46.0,105.35488675251219,1.0,1.0,4.0,1.4280000000000002,0.7140000000000001,1.1424,8.0,5.0,2.0,1.3439999999999999,1.1704918032786886,0.7933333333333333,714,714,,100.0,0
