hall,date,machine_name,machine_number,diff,games,days_since_debut,debut_phase,games_14d,games_tier,pre_existing
蒲田7,2026-04-23,攻殻機動隊,2331,-300,3911,80.0,61-180日,4747.571428571428,高,False
蒲田7,2026-04-23,攻殻機動隊,2332,1700,4427,80.0,61-180日,4747.571428571428,高,False
蒲田7,2026-04-24,攻殻機動隊,2330,3400,4079,81.0,61-180日,4762.952380952382,高,False
蒲田7,2026-04-24,攻殻機動隊,2331,-2700,2546,81.0,61-180日,4762.952380952382,高,False
蒲田7,2026-04-24,攻殻機動隊,2332,3800,4740,81.0,61-180日,4762.952380952382,高,False
蒲田7,2026-04-25,攻殻機動隊,2330,-900,4598,82.0,61-180日,4650.285714285715,中,False
蒲田7,2026-04-25,攻殻機動隊,2331,-3100,5489,82.0,61-180日,4650.285714285715,中,False
蒲田7,2026-04-25,攻殻機動隊,2332,100,5497,82.0,61-180日,4650.285714285715,中,False
蒲田7,2026-04-26,攻殻機動隊,2330,5900,4320,83.0,61-180日,4641.619047619048,中,False
蒲田7,2026-04-26,攻殻機動隊,2331,800,5245,83.0,61-180日,4641.619047619048,中,False
蒲田7,2026-04-26,攻殻機動隊,2332,-2300,5518,83.0,61-180日,4641.619047619048,中,False
蒲田7,2026-04-27,攻殻機動隊,2330,4300,4546,84.0,61-180日,4621.785714285715,中,False
蒲田7,2026-04-27,攻殻機動隊,2331,-2500,4585,84.0,61-180日,4621.785714285715,中,False
蒲田7,2026-04-27,攻殻機動隊,2332,-2400,4722,84.0,61-180日,4621.785714285715,中,False
蒲田7,2026-04-28,攻殻機動隊,2330,-400,5651,85.0,61-180日,4675.02380952381,高,False
蒲田7,2026-04-28,攻殻機動隊,2331,2700,3807,85.0,61-180日,4675.02380952381,高,False
蒲田7,2026-04-28,攻殻機動隊,2332,-2800,4488,85.0,61-180日,4675.02380952381,高,False
蒲田7,2026-04-29,攻殻機動隊,2330,-800,6541,86.0,61-180日,4674.428571428572,高,False
蒲田7,2026-04-29,攻殻機動隊,2331,3500,5130,86.0,61-180日,4674.428571428572,高,False
蒲田7,2026-04-29,攻殻機動隊,2332,0,6127,86.0,61-180日,4674.428571428572,高,False
蒲田7,2026-04-30,攻殻機動隊,2330,900,4665,87.0,61-180日,4750.357142857143,高,False
蒲田7,2026-04-30,攻殻機動隊,2331,-5200,5902,87.0,61-180日,4750.357142857143,高,False
蒲田7,2026-04-30,攻殻機動隊,2332,600,5116,87.0,61-180日,4750.357142857143,高,False
蒲田7,2026-05-01,攻殻機動隊,2330,-800,4742,88.0,61-180日,4750.952380952381,高,False
蒲田7,2026-05-01,攻殻機動隊,2331,-200,5099,88.0,61-180日,4750.952380952381,高,False
蒲田7,2026-05-01,攻殻機動隊,2332,-4100,5472,88.0,61-180日,4750.952380952381,高,False
蒲田7,2026-05-02,攻殻機動隊,2330,-2700,5302,89.0,61-180日,4789.2619047619055,高,False
蒲田7,2026-05-02,攻殻機動隊,2331,-3300,5471,89.0,61-180日,4789.2619047619055,高,False
蒲田7,2026-05-02,攻殻機動隊,2332,2300,4808,89.0,61-180日,4789.2619047619055,高,False
蒲田7,2026-05-03,攻殻機動隊,2330,-2800,5331,90.0,61-180日,4835.190476190476,高,False
蒲田7,2026-05-03,攻殻機動隊,2331,3400,4226,90.0,61-180日,4835.190476190476,高,False
蒲田7,2026-05-03,攻殻機動隊,2332,7200,4333,90.0,61-180日,4835.190476190476,高,False
蒲田7,2026-05-04,攻殻機動隊,2330,-500,4695,91.0,61-180日,4816.7619047619055,高,False
蒲田7,2026-05-04,攻殻機動隊,2331,5500,4650,91.0,61-180日,4816.7619047619055,高,False
蒲田7,2026-05-04,攻殻機動隊,2332,-2200,5450,91.0,61-180日,4816.7619047619055,高,False
蒲田7,2026-05-05,攻殻機動隊,2330,-2900,4913,92.0,61-180日,4846.52380952381,高,False
蒲田7,2026-05-05,攻殻機動隊,2331,-2300,5231,92.0,61-180日,4846.52380952381,高,False
蒲田7,2026-05-05,攻殻機動隊,2332,-1900,5486,92.0,61-180日,4846.52380952381,高,False
蒲田7,2026-05-06,攻殻機動隊,2330,-1900,4687,93.0,61-180日,4894.452380952382,高,False
蒲田7,2026-05-06,攻殻機動隊,2331,-4300,5435,93.0,61-180日,4894.452380952382,高,False
蒲田7,2026-05-06,攻殻機動隊,2332,-1400,5108,93.0,61-180日,4894.452380952382,高,False
蒲田7,2026-05-07,攻殻機動隊,2330,1500,5214,94.0,61-180日,4910.619047619048,高,False
蒲田7,2026-05-07,攻殻機動隊,2331,100,4999,94.0,61-180日,4910.619047619048,高,False
蒲田7,2026-05-07,攻殻機動隊,2332,3800,4757,94.0,61-180日,4910.619047619048,高,False
蒲田7,2026-05-08,攻殻機動隊,2330,2600,4460,95.0,61-180日,4969.547619047619,高,False
蒲田7,2026-05-08,攻殻機動隊,2331,-2200,5020,95.0,61-180日,4969.547619047619,高,False
蒲田7,2026-05-08,攻殻機動隊,2332,7700,3804,95.0,61-180日,4969.547619047619,高,False
蒲田7,2026-05-09,攻殻機動隊,2330,-100,5016,96.0,61-180日,5015.238095238096,高,False
蒲田7,2026-05-09,攻殻機動隊,2331,1300,5484,96.0,61-180日,5015.238095238096,高,False
蒲田7,2026-05-09,攻殻機動隊,2332,5200,4412,96.0,61-180日,5015.238095238096,高,False
蒲田7,2026-05-10,攻殻機動隊,2330,200,4832,97.0,61-180日,4999.238095238096,高,False
蒲田7,2026-05-10,攻殻機動隊,2331,9100,3353,97.0,61-180日,4999.238095238096,高,False
蒲田7,2026-05-10,攻殻機動隊,2332,-300,5711,97.0,61-180日,4999.238095238096,高,False
蒲田7,2026-05-11,攻殻機動隊,2330,-2000,5938,98.0,61-180日,4970.976190476191,高,False
蒲田7,2026-05-11,攻殻機動隊,2331,6700,4281,98.0,61-180日,4970.976190476191,高,False
蒲田7,2026-05-11,攻殻機動隊,2332,-2300,3988,98.0,61-180日,4970.976190476191,高,False
蒲田7,2026-05-12,攻殻機動隊,2330,5100,3317,99.0,61-180日,4979.404761904762,高,False
蒲田7,2026-05-12,攻殻機動隊,2331,-2400,4145,99.0,61-180日,4979.404761904762,高,False
蒲田7,2026-05-12,攻殻機動隊,2332,-2300,4830,99.0,61-180日,4979.404761904762,高,False
蒲田7,2026-05-13,攻殻機動隊,2330,0,5725,100.0,61-180日,4940.02380952381,高,False
蒲田7,2026-05-13,攻殻機動隊,2331,-600,3602,100.0,61-180日,4940.02380952381,高,False
蒲田7,2026-05-13,攻殻機動隊,2332,-800,3897,100.0,61-180日,4940.02380952381,高,False
蒲田7,2026-05-14,攻殻機動隊,2330,-2900,4942,101.0,61-180日,4831.119047619047,高,False
蒲田7,2026-05-14,攻殻機動隊,2331,400,2949,101.0,61-180日,4831.119047619047,高,False
蒲田7,2026-05-14,攻殻機動隊,2332,-2200,5287,101.0,61-180日,4831.119047619047,高,False
蒲田7,2026-05-15,攻殻機動隊,2330,7100,2717,102.0,61-180日,4771.476190476191,高,False
蒲田7,2026-05-15,攻殻機動隊,2331,-2000,3520,102.0,61-180日,4771.476190476191,高,False
蒲田7,2026-05-15,攻殻機動隊,2332,-2500,2005,102.0,61-180日,4771.476190476191,高,False
蒲田7,2026-05-16,攻殻機動隊,2330,-3500,5329,103.0,61-180日,4603.119047619048,中,False
蒲田7,2026-05-16,攻殻機動隊,2331,-1000,4936,103.0,61-180日,4603.119047619048,中,False
蒲田7,2026-05-16,攻殻機動隊,2332,-4700,6352,103.0,61-180日,4603.119047619048,中,False
蒲田7,2026-05-17,攻殻機動隊,2330,-1500,5063,104.0,61-180日,4627.785714285715,中,False
蒲田7,2026-05-17,攻殻機動隊,2331,300,4750,104.0,61-180日,4627.785714285715,中,False
蒲田7,2026-05-17,攻殻機動隊,2332,-3400,5666,104.0,61-180日,4627.785714285715,中,False
蒲田7,2026-05-18,攻殻機動隊,2330,1100,4951,105.0,61-180日,4665.619047619048,中,False
蒲田7,2026-05-18,攻殻機動隊,2331,-1200,4605,105.0,61-180日,4665.619047619048,中,False
蒲田7,2026-05-18,攻殻機動隊,2332,6000,3507,105.0,61-180日,4665.619047619048,中,False
蒲田7,2026-05-19,攻殻機動隊,2330,6300,4587,106.0,61-180日,4624.380952380952,中,False
蒲田7,2026-05-19,攻殻機動隊,2331,-2400,5060,106.0,61-180日,4624.380952380952,中,False
蒲田7,2026-05-19,攻殻機動隊,2332,4600,3452,106.0,61-180日,4624.380952380952,中,False
蒲田7,2026-05-20,攻殻機動隊,2330,-4100,4503,107.0,61-180日,4564.119047619048,中,False
蒲田7,2026-05-20,攻殻機動隊,2331,100,4572,107.0,61-180日,4564.119047619048,中,False
蒲田7,2026-05-20,攻殻機動隊,2332,-1300,4575,107.0,61-180日,4564.119047619048,中,False
蒲田7,2026-05-21,攻殻機動隊,2330,2300,4976,108.0,61-180日,4526.5,中,False
蒲田7,2026-05-21,攻殻機動隊,2331,600,3930,108.0,61-180日,4526.5,中,False
蒲田7,2026-05-21,攻殻機動隊,2332,300,5561,108.0,61-180日,4526.5,中,False
蒲田7,2026-05-22,攻殻機動隊,2330,13000,3968,109.0,61-180日,4514.523809523809,中,False
蒲田7,2026-05-22,攻殻機動隊,2331,-500,4730,109.0,61-180日,4514.523809523809,中,False
蒲田7,2026-05-22,攻殻機動隊,2332,100,5293,109.0,61-180日,4514.523809523809,中,False
蒲田7,2026-05-23,攻殻機動隊,2330,4800,3927,110.0,61-180日,4531.357142857143,中,False
蒲田7,2026-05-23,攻殻機動隊,2331,-1300,5070,110.0,61-180日,4531.357142857143,中,False
蒲田7,2026-05-23,攻殻機動隊,2332,1400,4373,110.0,61-180日,4531.357142857143,中,False
蒲田7,2026-05-24,攻殻機動隊,2330,1200,4663,111.0,61-180日,4494.642857142857,中,False
蒲田7,2026-05-24,攻殻機動隊,2331,-1000,4885,111.0,61-180日,4494.642857142857,中,False
蒲田7,2026-05-24,攻殻機動隊,2332,2200,4565,111.0,61-180日,4494.642857142857,中,False
蒲田7,2026-05-25,攻殻機動隊,2330,-2600,4730,112.0,61-180日,4499.809523809524,中,False
蒲田7,2026-05-25,攻殻機動隊,2331,-2700,3647,112.0,61-180日,4499.809523809524,中,False
蒲田7,2026-05-25,攻殻機動隊,2332,-4500,5335,112.0,61-180日,4499.809523809524,中,False
蒲田7,2026-05-26,攻殻機動隊,2330,-1500,4979,113.0,61-180日,4488.02380952381,中,False
蒲田7,2026-05-26,攻殻機動隊,2331,200,4043,113.0,61-180日,4488.02380952381,中,False
蒲田7,2026-05-26,攻殻機動隊,2332,2700,3636,113.0,61-180日,4488.02380952381,中,False
蒲田7,2026-05-27,攻殻機動隊,2330,-4000,5630,114.0,61-180日,4496.738095238095,中,False
蒲田7,2026-05-27,攻殻機動隊,2331,0,5001,114.0,61-180日,4496.738095238095,中,False
蒲田7,2026-05-27,攻殻機動隊,2332,1800,4349,114.0,61-180日,4496.738095238095,中,False
蒲田7,2026-05-28,攻殻機動隊,2330,4000,4387,115.0,61-180日,4538.547619047619,中,False
蒲田7,2026-05-28,攻殻機動隊,2331,4400,5400,115.0,61-180日,4538.547619047619,中,False
蒲田7,2026-05-28,攻殻機動隊,2332,-4300,3889,115.0,61-180日,4538.547619047619,中,False
蒲田7,2026-05-29,攻殻機動隊,2330,11600,3520,116.0,61-180日,4550.404761904762,中,False
蒲田7,2026-05-29,攻殻機動隊,2331,3400,3466,116.0,61-180日,4550.404761904762,中,False
蒲田7,2026-05-29,攻殻機動隊,2332,2800,3479,116.0,61-180日,4550.404761904762,中,False
蒲田7,2026-05-30,攻殻機動隊,2330,1100,4586,117.0,61-180日,4603.333333333333,中,False
蒲田7,2026-05-30,攻殻機動隊,2331,-2600,3903,117.0,61-180日,4603.333333333333,中,False
蒲田7,2026-05-30,攻殻機動隊,2332,-1800,5152,117.0,61-180日,4603.333333333333,中,False
蒲田7,2026-06-01,攻殻機動隊,2330,-400,4179,119.0,61-180日,4532.47619047619,中,False
蒲田7,2026-06-01,攻殻機動隊,2331,-5700,5473,119.0,61-180日,4532.47619047619,中,False
蒲田7,2026-06-01,攻殻機動隊,2332,4600,4740,119.0,61-180日,4532.47619047619,中,False
蒲田7,2026-06-02,攻殻機動隊,2330,800,4382,120.0,61-180日,4506.5952380952385,中,False
蒲田7,2026-06-02,攻殻機動隊,2331,-1100,4155,120.0,61-180日,4506.5952380952385,中,False
蒲田7,2026-06-02,攻殻機動隊,2332,-3400,3143,120.0,61-180日,4506.5952380952385,中,False
蒲田7,2026-06-03,攻殻機動隊,2330,-2800,2208,121.0,61-180日,4473.666666666667,中,False
蒲田7,2026-06-03,攻殻機動隊,2331,-1500,4680,121.0,61-180日,4473.666666666667,中,False
蒲田7,2026-06-03,攻殻機動隊,2332,-2900,5076,121.0,61-180日,4473.666666666667,中,False
蒲田7,2026-06-04,攻殻機動隊,2330,-2900,2607,122.0,61-180日,4446.642857142857,中,False
蒲田7,2026-06-04,攻殻機動隊,2331,1500,4281,122.0,61-180日,4446.642857142857,中,False
蒲田7,2026-06-04,攻殻機動隊,2332,-3000,4851,122.0,61-180日,4446.642857142857,中,False
蒲田7,2026-06-05,攻殻機動隊,2330,-2200,3495,123.0,61-180日,4401.142857142857,中,False
蒲田7,2026-06-05,攻殻機動隊,2331,-2900,3190,123.0,61-180日,4401.142857142857,中,False
蒲田7,2026-06-05,攻殻機動隊,2332,-1600,2783,123.0,61-180日,4401.142857142857,中,False
蒲田7,2026-06-06,攻殻機動隊,2330,400,4819,124.0,61-180日,4282.119047619048,中,False
蒲田7,2026-06-06,攻殻機動隊,2331,-2500,4128,124.0,61-180日,4282.119047619048,中,False
蒲田7,2026-06-06,攻殻機動隊,2332,1800,3768,124.0,61-180日,4282.119047619048,中,False
蒲田7,2026-06-07,攻殻機動隊,2330,-1100,4776,125.0,61-180日,4251.7380952380945,中,False
蒲田7,2026-06-07,攻殻機動隊,2331,-1900,4071,125.0,61-180日,4251.7380952380945,中,False
蒲田7,2026-06-07,攻殻機動隊,2332,-4900,4753,125.0,61-180日,4251.7380952380945,中,False
蒲田7,2026-06-08,攻殻機動隊,2029,-1500,4533,126.0,61-180日,4257.214285714285,中,False
蒲田7,2026-06-08,攻殻機動隊,2030,-1200,3378,126.0,61-180日,4257.214285714285,中,False
蒲田7,2026-06-08,攻殻機動隊,2031,-2400,2271,126.0,61-180日,4257.214285714285,中,False
蒲田7,2026-06-09,攻殻機動隊,2029,-2800,4794,127.0,61-180日,4163.619047619048,中,False
蒲田7,2026-06-09,攻殻機動隊,2030,-1900,1794,127.0,61-180日,4163.619047619048,中,False
蒲田7,2026-06-09,攻殻機動隊,2031,-1600,1262,127.0,61-180日,4163.619047619048,中,False
蒲田7,2026-06-10,攻殻機動隊,2029,-2500,3657,128.0,61-180日,4024.047619047619,中,False
蒲田7,2026-06-10,攻殻機動隊,2030,7700,3854,128.0,61-180日,4024.047619047619,中,False
蒲田7,2026-06-10,攻殻機動隊,2031,-400,3063,128.0,61-180日,4024.047619047619,中,False
蒲田7,2026-06-11,攻殻機動隊,2029,-1600,5400,129.0,61-180日,3974.4285714285716,中,False
蒲田7,2026-06-11,攻殻機動隊,2030,-900,4894,129.0,61-180日,3974.4285714285716,中,False
蒲田7,2026-06-11,攻殻機動隊,2031,13500,4922,129.0,61-180日,3974.4285714285716,中,False
蒲田7,2026-06-13,攻殻機動隊,2029,-2000,4780,131.0,61-180日,3980.0476190476193,中,False
蒲田7,2026-06-13,攻殻機動隊,2030,5100,4754,131.0,61-180日,3980.0476190476193,中,False
蒲田7,2026-06-13,攻殻機動隊,2031,-1200,3802,131.0,61-180日,3980.0476190476193,中,False
蒲田7,2026-06-14,攻殻機動隊,2029,100,5636,132.0,61-180日,3971.9523809523807,中,False
蒲田7,2026-06-14,攻殻機動隊,2030,4800,4935,132.0,61-180日,3971.9523809523807,中,False
蒲田7,2026-06-14,攻殻機動隊,2031,1700,5841,132.0,61-180日,3971.9523809523807,中,False
蒲田7,2026-06-15,攻殻機動隊,2029,-1800,2018,133.0,61-180日,4113.547619047619,中,False
蒲田7,2026-06-15,攻殻機動隊,2030,5200,3311,133.0,61-180日,4113.547619047619,中,False
蒲田7,2026-06-15,攻殻機動隊,2031,-2100,1904,133.0,61-180日,4113.547619047619,中,False
蒲田7,2026-06-16,攻殻機動隊,2029,-100,2878,134.0,61-180日,3960.976190476191,中,False
蒲田7,2026-06-16,攻殻機動隊,2030,5100,2451,134.0,61-180日,3960.976190476191,中,False
蒲田7,2026-06-16,攻殻機動隊,2031,900,3920,134.0,61-180日,3960.976190476191,中,False
蒲田7,2026-06-17,攻殻機動隊,2029,1600,4608,135.0,61-180日,3838.523809523809,中,False
蒲田7,2026-06-17,攻殻機動隊,2030,-4000,4664,135.0,61-180日,3838.523809523809,中,False
蒲田7,2026-06-17,攻殻機動隊,2031,-3100,4653,135.0,61-180日,3838.523809523809,中,False
蒲田7,2026-06-18,攻殻機動隊,2029,-2000,1784,136.0,61-180日,3891.9761904761904,中,False
蒲田7,2026-06-18,攻殻機動隊,2030,-1300,1616,136.0,61-180日,3891.9761904761904,中,False
蒲田7,2026-06-18,攻殻機動隊,2031,-2100,3120,136.0,61-180日,3891.9761904761904,中,False
蒲田7,2026-06-19,攻殻機動隊,2029,-200,5946,137.0,61-180日,3762.3571428571427,中,False
蒲田7,2026-06-19,攻殻機動隊,2030,-600,5043,137.0,61-180日,3762.3571428571427,中,False
蒲田7,2026-06-19,攻殻機動隊,2031,3800,5232,137.0,61-180日,3762.3571428571427,中,False
蒲田7,2026-06-20,攻殻機動隊,2029,-2700,3993,138.0,61-180日,3869.0714285714284,中,False
蒲田7,2026-06-20,攻殻機動隊,2030,-2800,3638,138.0,61-180日,3869.0714285714284,中,False
蒲田7,2026-06-20,攻殻機動隊,2031,-2300,4377,138.0,61-180日,3869.0714285714284,中,False
蒲田7,2026-06-21,攻殻機動隊,2029,-1200,3355,139.0,61-180日,3929.547619047619,中,False
蒲田7,2026-06-21,攻殻機動隊,2030,4100,4683,139.0,61-180日,3929.547619047619,中,False
蒲田7,2026-06-21,攻殻機動隊,2031,-800,4517,139.0,61-180日,3929.547619047619,中,False
蒲田7,2026-06-22,攻殻機動隊,2029,-2400,5097,140.0,61-180日,3925.7380952380954,中,False
蒲田7,2026-06-22,攻殻機動隊,2030,100,1790,140.0,61-180日,3925.7380952380954,中,False
蒲田7,2026-06-22,攻殻機動隊,2031,-2700,3099,140.0,61-180日,3925.7380952380954,中,False
蒲田7,2025-10-07,新鬼武者3,2196,-1700,5378,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2197,-1000,6130,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2198,-3300,5890,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2199,-4500,6710,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2200,-4800,6946,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2201,-200,6152,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2202,4400,5011,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2203,-1600,6072,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2204,-1900,6393,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2205,-1900,6095,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2206,-2100,6235,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2207,-4100,6768,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2208,-400,5821,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2209,1300,5381,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2210,5300,4845,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2211,-3600,6987,0.0,1-14日,,,False
蒲田7,2025-10-07,新鬼武者3,2212,-5300,6898,0.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2196,-3800,6137,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2197,-3800,6480,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2198,-2200,5564,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2199,-1700,6576,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2200,-1300,5249,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2201,-1400,5835,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2202,-1300,5546,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2203,3900,5725,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2204,3600,5710,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2205,-100,5452,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2206,100,4619,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2207,1600,4746,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2208,-6500,6625,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2209,-1900,5991,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2210,-500,5801,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2211,-2200,5848,1.0,1-14日,,,False
蒲田7,2025-10-08,新鬼武者3,2212,-5600,6004,1.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2196,1100,5144,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2197,-5300,6164,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2198,-5000,6572,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2199,-3500,6194,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2200,100,5158,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2201,-3100,6349,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2202,-5200,6022,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2203,-200,6230,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2204,-200,4957,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2205,-2400,5340,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2206,-6300,6436,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2207,3800,5305,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2208,2000,4648,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2209,800,5622,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2210,-100,6627,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2211,-3900,6743,2.0,1-14日,,,False
蒲田7,2025-10-09,新鬼武者3,2212,-3800,6083,2.0,1-14日,,,False
蒲田7,2025-10-10,新鬼武者3,2196,8900,4327,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2197,-400,6809,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2198,2400,5361,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2199,200,5641,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2200,-3100,5702,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2201,-2600,5087,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2202,-100,6326,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2203,-1700,5178,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2204,200,6137,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2205,2800,5876,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2206,7900,3944,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2207,-1400,6245,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2208,-2700,6027,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2209,-3100,6381,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2210,6800,4990,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2211,-2000,6465,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-10,新鬼武者3,2212,-4300,7286,3.0,1-14日,5906.156862745098,高,False
蒲田7,2025-10-11,新鬼武者3,2196,1500,4568,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2197,-1600,4767,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2198,1800,5700,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2199,-2000,6449,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2200,-3300,5742,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2201,-500,5174,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2202,-2600,4878,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2203,2200,4277,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2204,-3300,6342,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2205,-1100,5248,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2206,800,5224,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2207,3300,5201,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2208,-3000,5155,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2209,-3700,6099,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2210,-2700,5496,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2211,-3200,5165,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-11,新鬼武者3,2212,-2900,5930,4.0,1-14日,5867.588235294117,高,False
蒲田7,2025-10-13,新鬼武者3,2196,-4900,6426,6.0,1-14日,5769.541176470588,高,False
蒲田7,2025-10-13,新鬼武者3,2197,-100,4756,6.0,1-14日,5769.541176470588,高,False
蒲田7,2025-10-13,新鬼武者3,2198,100,4807,6.0,1-14日,5769.541176470588,高,False
蒲田7,2025-10-13,新鬼武者3,2199,-1900,5886,6.0,1-14日,5769.541176470588,高,False
蒲田7,2025-10-13,新鬼武者3,2200,-4800,6636,6.0,1-14日,5769.541176470588,高,False
蒲田7,2025-10-13,新鬼武者3,2201,3900,5177,6.0,1-14日,5769.541176470588,高,False
蒲田7,2025-10-13,新鬼武者3,2202,0,5754,6.0,1-14日,5769.541176470588,高,False
蒲田7,2025-10-13,新鬼武者3,2203,-2500,5647,6.0,1-14日,5769.541176470588,高,False
蒲田7,2025-10-13,新鬼武者3,2204,-1500,5206,6.0,1-14日,5769.541176470588,高,False
蒲田7,2025-10-13,新鬼武者3,2205,-400,5460,6.0,1-14日,5769.541176470588,高,False
蒲田7,2025-10-13,新鬼武者3,2206,100,5378,6.0,1-14日,5769.541176470588,高,False
蒲田7,2025-10-13,新鬼武者3,2207,1500,5154,6.0,1-14日,5769.541176470588,高,False
蒲田7,2025-10-13,新鬼武者3,2208,-2000,5428,6.0,1-14日,5769.541176470588,高,False
蒲田7,2025-10-13,新鬼武者3,2209,-2700,4414,6.0,1-14日,5769.541176470588,高,False
