hall,machine_name,event_type,n_event_days,n_normal_days,hit104_rate_event,hit104_rate_normal,hit104_gap,hit104_chi2_p,hit104_cramers_v,bottom3_rate_event,bottom3_rate_normal,bottom3_gap,bottom3_chi2_p,bottom3_cramers_v,note
蒲田1,デビル メイ クライ5 スタイリッシュトライブ,is_x_day,342,741,34.21052631578947,30.634278002699055,3.5762483130904172,0.23996793254272328,0.03570659046807735,0.0,0.5398110661268556,0.5398110661268556,0.1734351358128156,0.041364065995220384,warning: 50.0% of expected cells are below 5
蒲田1,バイオハザード RE:3,is_any_event,113,123,30.973451327433626,25.203252032520325,5.770199294913301,0.32383759738620116,0.06422234546040305,4.424778761061947,2.4390243902439024,-1.9857543708180443,0.399734996404448,0.05481569030133174,warning: 50.0% of expected cells are below 5
蒲田1,バイオハザード RE:3,is_weekend,70,166,32.857142857142854,25.903614457831324,6.95352839931153,0.2769944163863766,0.0707639176276079,5.714285714285714,2.4096385542168677,-3.3046471600688467,0.200066643988051,0.08340954331450577,warning: 25.0% of expected cells are below 5
蒲田1,バイオハザード RE:3,is_x_day,73,163,32.87671232876712,25.766871165644172,7.1098411631229474,0.2606744573667454,0.07321814172783042,2.73972602739726,3.6809815950920246,0.9412555676947645,0.7118869711443594,0.024040880705076758,warning: 25.0% of expected cells are below 5
蒲田1,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,is_any_event,113,79,35.39823008849557,26.582278481012654,8.81595160748292,0.19665649850382205,0.09317971969019362,0.8849557522123894,0.0,-0.8849557522123894,0.4018527107864571,0.06050031561718494,warning: 50.0% of expected cells are below 5
蒲田1,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,is_weekend,68,124,38.23529411764706,28.225806451612907,10.00948766603415,0.1542403603327665,0.10281975918277693,0.0,0.8064516129032258,0.8064516129032258,0.45780403596129404,0.053582988273570754,warning: 50.0% of expected cells are below 5
蒲田1,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,is_x_day,67,125,37.3134328358209,28.799999999999997,8.5134328358209,0.22717540646048728,0.08715585278932929,1.4925373134328357,0.0,-1.4925373134328357,0.17085337847507254,0.09883275952297871,warning: 50.0% of expected cells are below 5
蒲田1,ビッグドリーム THE GOLDEN PUSHER,is_any_event,67,78,47.76119402985074,29.48717948717949,18.274014542671253,0.023759415613240506,0.18776561731843186,17.91044776119403,8.974358974358974,-8.936088786835054,0.11187030842108367,0.13202923436826236,
蒲田1,ビッグドリーム THE GOLDEN PUSHER,is_weekend,42,103,47.61904761904761,33.980582524271846,13.638465094775768,0.12471283980137313,0.12749881683679753,21.428571428571427,9.70873786407767,-11.719833564493758,0.05781681298473492,0.1575442760059809,
蒲田1,ビッグドリーム THE GOLDEN PUSHER,is_x_day,43,102,51.162790697674424,32.35294117647059,18.809849521203837,0.03300126303636604,0.17705860386325875,13.953488372093023,12.745098039215685,-1.2083903328773378,0.8438640042736294,0.016356089671753875,
蒲田1,モンスターハンターライズ,is_any_event,2567,2366,34.47604207245812,32.16398985629755,2.3120522161605734,0.08533867550851895,0.024496451336404556,0.19477989871445267,0.5071851225697379,0.31240522385528524,0.06141080843635947,0.026632270544847934,
蒲田1,モンスターハンターライズ,is_weekend,1498,3435,34.445927903871834,32.896652110625915,1.5492757932459185,0.2886083880040293,0.015108913859813637,0.33377837116154874,0.34934497816593885,0.01556660700439011,0.93163308421695,0.0012214701012181097,
蒲田1,モンスターハンターライズ,is_x_day,1506,3427,34.462151394422314,32.88590604026846,1.5762453541538548,0.27957703437260534,0.015394960899404706,0.0,0.4960606944849723,0.4960606944849723,0.006181873159859853,0.038982883255720656,
蒲田1,ヨルムンガンド,is_any_event,115,96,28.695652173913043,33.33333333333333,-4.637681159420286,0.4674729226181823,0.05002099405006642,0.8695652173913043,0.0,-0.8695652173913043,0.35975229276384924,0.06304883249912806,warning: 50.0% of expected cells are below 5
蒲田1,ヨルムンガンド,is_weekend,65,146,27.692307692307693,32.19178082191781,-4.4994731296101165,0.513378421476055,0.044994731296101154,0.0,0.684931506849315,0.684931506849315,0.5036077730373443,0.04604374107985614,warning: 50.0% of expected cells are below 5
蒲田1,ヨルムンガンド,is_x_day,69,142,26.08695652173913,33.098591549295776,-7.011635027556647,0.30071811440516694,0.07124508571173975,1.4492753623188406,0.0,-1.4492753623188406,0.15044126843223124,0.09899425222595007,warning: 50.0% of expected cells are below 5
蒲田1,北斗の拳 転生の章2,is_any_event,1370,1482,32.77372262773723,29.554655870445345,3.219066757291884,0.0635339520173654,0.034743317197280396,0.948905109489051,1.7543859649122806,0.8054808554232296,0.06423654244353058,0.03465153185558876,
蒲田1,北斗の拳 転生の章2,is_weekend,840,2012,30.833333333333336,31.21272365805169,-0.3793903247183543,0.8418613470390439,0.0037359133538621882,0.8333333333333334,1.5904572564612325,0.7571239231278991,0.11251159815775653,0.029716895057133305,
蒲田1,北斗の拳 転生の章2,is_x_day,865,1987,34.91329479768786,29.441368897835936,5.471925899851925,0.003709351968341539,0.054338057323541945,0.9248554913294799,1.560140915953699,0.6352854246242191,0.1793145747944262,0.025145409296559503,
蒲田1,新鬼武者3,is_any_event,1019,916,30.323846908734055,29.912663755458514,0.411183153275541,0.8439617404039553,0.004474530970286852,1.0794896957801767,1.3100436681222707,0.23055397234209396,0.6403281432784783,0.010621835620988151,
蒲田1,新鬼武者3,is_weekend,613,1322,32.30016313213703,29.122541603630864,3.1776215285061653,0.15639122152704213,0.032219998127114825,0.6525285481239804,1.4372163388804842,0.7846877907565037,0.13840633090435633,0.033684879505357854,
蒲田1,新鬼武者3,is_x_day,620,1315,29.03225806451613,30.646387832699617,-1.614129768183485,0.47021492121599084,0.01641627221353255,1.2903225806451613,1.1406844106463878,-0.14963816999877344,0.7768532789596173,0.00644307590193272,
蒲田1,東京喰種,is_any_event,2646,2637,39.002267573696145,34.774364808494504,4.227902765201641,0.0014505828396135674,0.043811311918551456,5.933484504913077,6.560485400075844,0.6270008951627677,0.3463965066928485,0.012954689605950902,
蒲田1,東京喰種,is_weekend,1552,3731,39.3041237113402,35.88850174216028,3.4156219691799237,0.019099641882345947,0.03224330592919632,5.09020618556701,6.727418922540873,1.6372127369738632,0.02510272789649299,0.030815730243214046,
蒲田1,東京喰種,is_x_day,1584,3699,39.64646464646464,35.712354690456884,3.9341099560077595,0.006621573682616196,0.037357476420367214,6.186868686868687,6.2719653960529875,0.08509670918430068,0.9067755114824064,0.00161117007136097,
蒲田1,機動戦士ガンダムユニコーン 覚醒DRIVE,is_any_event,108,69,24.074074074074073,31.88405797101449,-7.809983896940416,0.2543378435377535,0.08567834871200367,0.0,0.0,0.0,,,insufficient contingency table
蒲田1,機動戦士ガンダムユニコーン 覚醒DRIVE,is_weekend,56,121,14.285714285714285,33.057851239669425,-18.77213695395514,0.008985853634052738,0.19637443061263088,0.0,0.0,0.0,,,insufficient contingency table
蒲田1,機動戦士ガンダムユニコーン 覚醒DRIVE,is_x_day,62,115,30.64516129032258,25.217391304347824,5.427769985974756,0.4384075052852838,0.05824393737750067,0.0,0.0,0.0,,,insufficient contingency table
蒲田1,沖ドキ!DUO アンコール,is_any_event,383,407,29.50391644908616,28.992628992628994,0.5112874564571648,0.8745409693736952,0.005617587372718125,2.3498694516971277,2.7027027027027026,0.35283325100557494,0.7523710653388896,0.011225501118397065,
蒲田1,沖ドキ!DUO アンコール,is_weekend,244,546,30.327868852459016,28.754578754578752,1.573290097880264,0.6533157759814989,0.01598041854928577,2.8688524590163933,2.380952380952381,-0.48790007806401237,0.6866953777281009,0.01435032581967791,
蒲田1,沖ドキ!DUO アンコール,is_x_day,243,547,28.39506172839506,29.61608775137112,-1.2210260229760586,0.7276932361030526,0.012388246147868591,2.05761316872428,2.742230347349177,0.6846171786248973,0.5718530936438588,0.020113341707483242,
蒲田1,無職転生 ～異世界行ったら本気だす～,is_any_event,193,183,26.94300518134715,31.693989071038253,-4.750983889691103,0.31146674063710245,0.05219760736137341,1.5544041450777202,1.639344262295082,0.08494011721736183,0.9476203914583609,0.0033879778952293164,warning: 50.0% of expected cells are below 5
蒲田1,無職転生 ～異世界行ったら本気だす～,is_weekend,116,260,27.586206896551722,30.0,-2.4137931034482776,0.6346475149574968,0.024506345372930862,2.586206896551724,1.153846153846154,-1.4323607427055702,0.30596272877844566,0.05279485373026455,warning: 50.0% of expected cells are below 5
蒲田1,無職転生 ～異世界行ったら本気だす～,is_x_day,118,258,24.576271186440678,31.3953488372093,-6.819077650768623,0.17741548701795418,0.06955675800923924,0.847457627118644,1.937984496124031,1.0905268690053869,0.4335816912194598,0.04038413079805435,warning: 50.0% of expected cells are below 5
蒲田1,鉄拳6,is_any_event,539,545,33.95176252319109,31.009174311926607,2.9425882112644857,0.3009254066293737,0.03141920936384233,0.5565862708719851,2.385321100917431,1.828734830045446,0.012546465743941936,0.07582243938631968,
蒲田1,鉄拳6,is_weekend,338,746,36.3905325443787,30.6970509383378,5.693481606040901,0.0636880372774179,0.05632209665109233,0.8875739644970414,1.742627345844504,0.8550533813474627,0.27951517966815026,0.032845461999154876,warning: 25.0% of expected cells are below 5
蒲田1,鉄拳6,is_x_day,341,743,34.01759530791789,31.76312247644684,2.2544728314710483,0.4617033079786762,0.022355775006184714,0.0,2.1534320323014806,2.1534320323014806,0.0063323286357273014,0.08291959029803996,
