hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_weekday,window1_range,window1_n,window1_p,window1_effect,window1_top_weekday,n_common_weekdays,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
楽園,ハイパーラッシュ,hit104,2026-04-02..2026-06-30,82,0.4968641817873013,0.0,水,2026-01-02..2026-04-01,154,0.6827472492307141,0.0,火,7,0.14285714285714288,0.7599453002180927,False,False,
楽園,ハイパーラッシュ,plus,2026-04-02..2026-06-30,82,0.5880655034620079,0.0,金,2026-01-02..2026-04-01,154,0.4225375642140271,0.0,火,7,-0.3243374865704013,0.477885479739931,False,False,
楽園,ハッピージャグラーVIII,hit104,2026-04-02..2026-06-30,798,0.5690562097189507,0.0,水,2026-01-02..2026-04-01,823,0.7836048841300689,0.0,火,7,-0.42857142857142866,0.3373683110858243,False,False,
楽園,ハッピージャグラーVIII,plus,2026-04-02..2026-06-30,798,0.20165897728781196,0.05628024299230653,水,2026-01-02..2026-04-01,823,0.7281670796535509,0.0,日,7,-0.3783937343321348,0.4026022019217552,False,False,
楽園,バイオハザード RE:2,hit104,2026-04-02..2026-06-30,178,0.15268118827131755,0.1377510311611043,水,2026-01-02..2026-04-01,233,0.221904844981838,0.09741679358198037,水,7,0.25,0.5887244480896832,False,False,
楽園,バイオハザード RE:2,plus,2026-04-02..2026-06-30,178,0.14605599001232175,0.14047568021374515,水,2026-01-02..2026-04-01,233,0.28550581317259904,0.07693773671746176,水,7,0.6071428571428572,0.14823116148116164,False,True,
楽園,バイオハザード RE:3,hit104,2026-06-11..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
楽園,バイオハザード RE:3,plus,2026-06-11..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 40
楽園,バイオハザード5,hit104,2026-04-02..2026-06-30,168,0.8892843971244202,0.0,木,2026-01-02..2026-04-01,198,0.6589915461684428,0.0,火,7,0.6071428571428572,0.14823116148116164,False,True,
楽園,バイオハザード5,plus,2026-04-02..2026-06-30,168,0.9817425337916056,0.0,火,2026-01-02..2026-04-01,198,0.6166626118726024,0.0,火,7,0.8545454545454546,0.014307497022347281,False,True,
楽園,バイオハザード7 レジデント イービル,hit104,2026-03-10..2026-06-07,144,0.152817081923725,0.15301022743028508,水,2025-12-10..2026-03-09,209,0.6203352747101036,0.0,木,7,0.23424374030084538,0.6131550369752419,False,False,
楽園,バイオハザード7 レジデント イービル,plus,2026-03-10..2026-06-07,144,0.5855553013710799,0.0,水,2025-12-10..2026-03-09,209,0.8398921064877884,0.0,木,7,0.36037498507822363,0.4271488085609065,False,False,
楽園,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,hit104,2026-04-02..2026-06-30,207,0.08833409501405286,0.15536304372925586,水,2026-01-02..2026-04-01,70,0.9892569434326817,0.0,水,7,-0.10714285714285716,0.8191508555699912,False,False,
楽園,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,plus,2026-04-02..2026-06-30,207,0.08338210083369342,0.15791275713503822,水,2026-01-02..2026-04-01,70,0.9755225393976021,0.0,水,7,-0.16216874328520064,0.7282995630820221,False,False,
楽園,バーサスリヴァイズ,hit104,2026-04-02..2026-06-30,467,0.6466130347530912,0.0,水,2026-01-02..2026-04-01,476,0.14214960588254583,0.08700409343864113,水,7,0.6306562238868914,0.12888769568495795,False,True,
