weekday,entity,machine_type,mean_diff,rank_pct_mean,n_days,top1_rate
月,沖ドキ!ゴージャス 30Φ,AT系,-143.0607769423559,0.6566420185266987,24,0.0
月,無職転生 ～異世界行ったら本気だす～,AT系,-85.03787878787877,0.5301576568013132,22,0.0
月,甲鉄城のカバネリ,AT系,449.0036231884058,0.40729546938647,46,0.021739130434782608
月,甲鉄城のカバネリ 海門(うなと)決戦,AT系,-411.27450980392155,0.6607215758318025,12,0.0
月,痛いのは嫌なので防御力に極振りしたいと思います。,AT系,579.5652173913044,0.4322864236668248,46,0.06521739130434782
月,真・一騎当千,AT系,-80.43478260869566,0.6312998266392803,23,0.0
月,真打 吉宗,AT系,-414.2857142857143,0.6626704672479321,7,0.0
月,範馬刃牙,AT系,-567.7083333333334,0.7307266505636071,12,0.0
月,絶対衝激IV,AT系,-523.6111111111111,0.7540842613927291,6,0.0
月,翔べ！ハーレムエース,BT,236.36363636363637,0.5478533540975803,11,0.0
月,荒野のコトブキ飛行隊,AT系,-475.0,0.6279737903225806,8,0.0
月,虚構推理,AT系,-797.1428571428571,0.761317907444668,7,0.0
月,転生したら剣でした,AT系,-391.0,0.6661546338965694,10,0.0
月,鉄拳6,AT系,346.53439153439155,0.48674427131765363,18,0.0
月,銀河英雄伝説 Die Neue These,AT系,-136.36363636363637,0.5383121051105241,11,0.0
月,防空少女ラブキューレ2～極限の共鳴～,AT系,1665.2173913043478,0.32554909239211544,23,0.13043478260869565
月,革命機ヴァルヴレイヴ,AT系,341.45833333333337,0.47587606008473904,40,0.025
月,革命機ヴァルヴレイヴ2,AT系,10.714285714285714,0.5279253493572235,28,0.03571428571428571
月,麻雀格闘倶楽部 覚醒,AT系,400.0,0.577045835148602,11,0.18181818181818182
木,A‐SLOT+ 異世界かるてっと,BT,-195.2380952380952,0.5706740442655935,7,0.0
木,L麻雀物語,AT系,450.0,0.6038163740362257,15,0.06666666666666667
木,SHAKE BONUS TRIGGER,BT,116.12903225806451,0.49569886618283154,31,0.0
木,ToLOVEるダークネス TRANCE ver.8.7,AT系,21.3828502415459,0.5040046193634463,46,0.0
木,いざ！番長,AT系,438.543823326432,0.48470998715839664,46,0.021739130434782608
木,うみねこのなく頃に2,BT,-150.66964285714286,0.5905935309927196,16,0.0
木,かぐや様は告らせたい,AT系,187.60106788710908,0.4954690814807519,46,0.021739130434782608
木,からくりサーカス,AT系,371.2791818376526,0.5385320476988763,46,0.06521739130434782
木,この素晴らしい世界に祝福を！,AT系,351.0869565217391,0.45788936516030865,46,0.0
木,とある科学の超電磁砲2,AT系,-55.925925925925924,0.526384432421269,27,0.0
木,とある魔術の禁書目録,AT系,-466.6666666666667,0.6454555634936835,12,0.0
木,わたしの幸せな結婚,AT系,1102.7777777777778,0.32178782398109584,9,0.1111111111111111
木,アイムジャグラーEX-TP,A型,313.41177014752617,0.4614506036802435,26,0.0
木,アクダマドライブ,AT系,-907.1428571428571,0.7486027274759669,7,0.14285714285714285
木,アズールレーン THE ANIMATION,AT系,-220.17857142857142,0.6392436813309713,42,0.0
木,アレックス ブライト,BT,81.70289855072464,0.5303228251662782,46,0.0
木,ウルトラミラクルジャグラー,A型,125.65217391304348,0.4978140583288878,46,0.0
木,ガールズ&パンツァー 最終章,AT系,498.1884057971015,0.43327892483974795,46,0.0
木,キングハナハナ-30,A型,178.80434782608697,0.4459306036013046,46,0.0
木,クランキークレスト,BT,620.4545454545455,0.41549797445608866,22,0.0
木,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,BT,-36.42857142857143,0.5821418972259915,35,0.02857142857142857
木,グランベルム,AT系,404.2857142857143,0.48936491584161956,35,0.02857142857142857
木,ゴッドイーター リザレクション,AT系,-4.076958846779818,0.5406936017831467,46,0.0
木,ゴブリンスレイヤーII,AT系,-422.94372294372295,0.6526130873956961,11,0.0
木,ゴーゴージャグラー3,A型,169.84877126654064,0.4798034400917118,46,0.0
木,シャーマンキング,AT系,390.57971014492756,0.5268518281579101,46,0.06521739130434782
木,ジャグラーガールズ,A型,284.54106280193236,0.43365503503695313,46,0.0
木,スマスロ サンダーV,BT,310.4166666666667,0.38879887618788417,12,0.0
木,スマスロ ドルアーガの塔,BT,-383.3333333333333,0.6337930436291092,6,0.0
木,スマスロ ハナビ,BT,90.0,0.4513352002109274,16,0.0
木,スマスロ北斗の拳,AT系,496.95971174886296,0.3848826099651039,46,0.0
木,スマスロ炎炎ノ消防隊,AT系,419.87179487179486,0.5333081107004359,39,0.07692307692307693
木,スマスロ炎炎ノ消防隊2,AT系,313.54166666666663,0.38081751377832207,16,0.0
木,スマスロ秘宝伝,AT系,-67.6470588235294,0.5323841901207631,17,0.0
木,スマート沖スロ ニューキングハナハナV,A型,-97.11538461538461,0.5517887909192257,13,0.0
木,スーパーブラックジャック,AT系,308.6538461538462,0.4971000874346007,46,0.021739130434782608
木,スーパーリオエース2,AT系,-1137.5,0.9366197183098591,2,0.0
木,ソードアート・オンライン,AT系,466.899585921325,0.42259250694926737,46,0.021739130434782608
木,ゾンビランドサガ,AT系,21.376811594202902,0.5793758643878008,46,0.043478260869565216
木,タクトオーパス デスティニー,AT系,-512.5,0.8098591549295775,2,0.0
木,ダーリン・イン・ザ・フランキス,AT系,-298.2600732600732,0.6579842106905397,26,0.0
木,ディスクアップ ULTRAREMIX,BT,200.6361271578663,0.445278424744302,46,0.0
木,ディスクアップ2,BT,105.43478260869566,0.5221831507433609,46,0.0
木,デビル メイ クライ5 スタイリッシュトライブ,AT系,-36.80555555555555,0.5974184702759928,24,0.0
木,ドッチ,AT系,-30.0,0.5262128325508607,5,0.0
木,ネオアイムジャグラーEX,A型,113.7282924589426,0.47937517473056096,37,0.0
木,ネオプラネット,AT系,809.0909090909091,0.3263404524768161,11,0.0
木,ハイパーラッシュ,BT,344.11764705882354,0.5031276804463826,17,0.0
木,ハイビリターン‐30,BT,496.42857142857144,0.48188194038573934,4,0.0
木,ハッピージャグラーVIII,A型,341.95652173913044,0.4209136293703833,46,0.021739130434782608
木,バイオハザード RE:2,AT系,350.0,0.589223396400863,13,0.07692307692307693
木,バイオハザード RE:3,AT系,171.875,0.47183098591549294,2,0.0
木,バイオハザード5,AT系,667.1085858585859,0.39738490549832295,22,0.045454545454545456
木,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,AT系,-131.52173913043478,0.6275394392843033,46,0.021739130434782608
木,バベル,AT系,-883.3333333333333,0.8934426229508197,2,0.0
木,バンドリ！,AT系,647.8260869565217,0.5188652605724005,46,0.06521739130434782
木,バーサスリヴァイズ,BT,353.44202898550725,0.42718293983785083,46,0.021739130434782608
木,バーニングエクスプレス,AT系,500.0,0.4658868908868909,8,0.125
木,ビッグドリーム THE GOLDEN PUSHER,AT系,-1850.0,0.9647887323943662,2,0.0
木,ファンキージャグラー2,A型,447.55434782608694,0.4047840547246798,46,0.021739130434782608
木,プリズムナナ,AT系,319.4444444444444,0.5328463453406044,24,0.041666666666666664
木,マイジャグラーV,A型,186.61327231121282,0.4685274169182878,46,0.021739130434782608
木,マギアレコード 魔法少女まどか☆マギカ外伝,AT系,280.60756911460237,0.41729111937373137,46,0.0
木,マジカルハロウィン ボーナストリガー,BT,-384.44444444444446,0.6784295995027751,15,0.0
木,マジカルハロウィン8,BT,134.7826086956522,0.5104298203929186,46,0.0
木,マタドールIII,BT,-325.0,0.672452636968766,5,0.0
木,ミスタージャグラー,A型,360.1449275362318,0.407641700311352,46,0.0
木,ミリオンゴッド‐神々の軌跡‐,AT系,-1406.8555555555554,0.8704225352112676,5,0.0
木,モンキーターンV,AT系,342.8892696508888,0.3773033300256309,46,0.0
木,モンスターハンターライズ,AT系,191.43413478764583,0.4678766392358778,46,0.0
木,ヨルムンガンド,AT系,-205.71428571428572,0.608148893360161,7,0.0
木,ラブ嬢3～Wご指名はいかがですか?～,AT系,1416.6666666666667,0.3470484231907785,9,0.0
木,ルパン三世 大航海者の秘宝,AT系,3100.0,0.1694915254237288,2,0.0
木,ヱヴァンゲリヲン ～約束の扉～,BT,-35.75757575757576,0.5726188808032199,44,0.0
木,七つの魔剣が支配する,AT系,393.58178053830227,0.46342906699566766,46,0.021739130434782608
木,不二子BT,BT,-167.42424242424244,0.5632433960232769,22,0.0
木,主役は銭形5,AT系,380.35714285714283,0.4622338901776572,28,0.03571428571428571
木,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,BT,441.30434782608694,0.39194806094044116,46,0.0
木,化物語,AT系,-253.34967320261435,0.6198122157916248,24,0.0
木,北斗の拳 転生の章2,AT系,244.80769230769232,0.4275133839930227,20,0.0
木,吉宗,AT系,-87.59948096885813,0.5742212788273161,34,0.0
木,咲‐Saki‐ 頂上決戦,AT系,-267.5925925925926,0.6518027193813264,18,0.0
木,回胴黙示録カイジ 狂宴,AT系,638.8888888888889,0.5135783615795932,9,0.0
木,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,AT系,9.130434782608695,0.5548420383019702,46,0.021739130434782608
木,戦国†恋姫,BT,162.96296296296296,0.4694827763141024,27,0.0
木,戦国乙女4 戦乱に閃く炯眼の軍師,AT系,111.71593804745979,0.5160409436363862,46,0.0
木,押忍!番長ZERO,AT系,1244.8717948717947,0.3164606645781586,13,0.0
木,押忍！番長4,AT系,895.5128205128204,0.4444463435904019,13,0.07692307692307693
木,攻殻機動隊,AT系,-41.66666666666667,0.63499938337756,16,0.0625
木,新ハナビ,BT,130.70652173913044,0.4811628796097382,46,0.0
木,新鬼武者3,AT系,294.1526610644258,0.4596137042965424,33,0.0
木,東京リベンジャーズ,AT系,187.55707064530594,0.45834448437316094,37,0.0
木,東京喰種,AT系,70.94379639448569,0.5269669750282588,46,0.0
木,機動戦士ガンダムユニコーン 覚醒DRIVE,AT系,-723.3333333333334,0.8282863849765258,5,0.0
木,沖ドキ!DUO アンコール,AT系,-185.0899100899101,0.5922439237851473,22,0.0
木,沖ドキ!ゴージャス 30Φ,AT系,-227.67857142857142,0.6510160753924957,24,0.0
木,無職転生 ～異世界行ったら本気だす～,AT系,176.13636363636363,0.5032676417738768,22,0.0
木,甲鉄城のカバネリ,AT系,627.6268115942029,0.38554086854916886,46,0.0
木,甲鉄城のカバネリ 海門(うなと)決戦,AT系,-344.1176470588236,0.669633541992697,12,0.0
木,痛いのは嫌なので防御力に極振りしたいと思います。,AT系,631.5217391304348,0.3974340265994289,46,0.0
木,真・一騎当千,AT系,875.0,0.46834004718327493,22,0.045454545454545456
木,真打 吉宗,AT系,-883.8095238095237,0.7354963112005366,7,0.0
木,範馬刃牙,AT系,-64.58333333333333,0.49652777777777773,12,0.0
木,絶対衝激IV,AT系,-1517.857142857143,0.8298256802721088,7,0.0
木,翔べ！ハーレムエース,BT,569.6969696969696,0.5161673646619255,11,0.0
木,荒野のコトブキ飛行隊,AT系,-246.42857142857142,0.6539746543778803,7,0.0
木,虚構推理,AT系,-111.42857142857143,0.4278169014084507,7,0.14285714285714285
木,転生したら剣でした,AT系,-603.3333333333334,0.7752460601922968,9,0.0
木,鉄拳6,AT系,374.021164021164,0.42229328736779237,18,0.05555555555555555
木,銀河英雄伝説 Die Neue These,AT系,-66.66666666666667,0.5653432316475795,12,0.08333333333333333
木,防空少女ラブキューレ2～極限の共鳴～,AT系,1177.2727272727273,0.47119930358043544,22,0.13636363636363635
木,革命機ヴァルヴレイヴ,AT系,212.14285714285714,0.5621942645031077,41,0.04878048780487805
木,革命機ヴァルヴレイヴ2,AT系,-94.3103448275862,0.5452343357197134,29,0.0
木,麻雀格闘倶楽部 覚醒,AT系,383.3333333333333,0.45739546283024546,12,0.0
水,A‐SLOT+ 異世界かるてっと,BT,-409.5238095238095,0.6557399955287279,7,0.0
水,L麻雀物語,AT系,361.6666666666667,0.5685016215662937,15,0.06666666666666667
水,SHAKE BONUS TRIGGER,BT,-307.258064516129,0.6311291217443106,31,0.0
水,ToLOVEるダークネス TRANCE ver.8.7,AT系,342.78381642512073,0.4836922940073778,46,0.021739130434782608
水,いざ！番長,AT系,431.0990338164251,0.43768786619706157,46,0.0
水,うみねこのなく頃に2,BT,208.70535714285714,0.45941667517180373,16,0.0
水,かぐや様は告らせたい,AT系,445.4843630816172,0.47452312405093844,46,0.021739130434782608
水,からくりサーカス,AT系,290.6554839463385,0.4565072121337514,46,0.021739130434782608
水,この素晴らしい世界に祝福を！,AT系,50.54347826086955,0.5493577441925225,46,0.0
水,とある科学の超電磁砲2,AT系,471.1111111111111,0.5153070455519372,27,0.07407407407407407
水,とある魔術の禁書目録,AT系,-283.3333333333333,0.6837300979791795,12,0.08333333333333333
水,わたしの幸せな結婚,AT系,538.3333333333334,0.47817311934692824,9,0.0
水,アイムジャグラーEX-TP,A型,282.9853045741391,0.43296863742319114,26,0.0
水,アクダマドライブ,AT系,-121.42857142857143,0.5833333333333333,7,0.14285714285714285
水,アズールレーン THE ANIMATION,AT系,105.35714285714286,0.5568876501821846,42,0.0
水,アレックス ブライト,BT,-20.471014492753625,0.5657986788164184,46,0.0
水,ウルトラミラクルジャグラー,A型,306.0869565217391,0.4675210542392853,46,0.021739130434782608
水,ガールズ&パンツァー 最終章,AT系,484.2391304347826,0.4765617915052864,46,0.043478260869565216
水,キングハナハナ-30,A型,227.58152173913044,0.45276169400458854,46,0.0
水,クランキークレスト,BT,212.87878787878788,0.5292453490562893,22,0.0
水,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,BT,-77.85714285714286,0.5849608069859742,35,0.0
水,グランベルム,AT系,447.14285714285717,0.4761929736478857,35,0.0
水,ゴッドイーター リザレクション,AT系,209.4803534061846,0.47090719105566864,46,0.0
水,ゴブリンスレイヤーII,AT系,-619.0476190476192,0.6803908651734738,11,0.0
水,ゴーゴージャグラー3,A型,139.1304347826087,0.4790688018688587,46,0.0
水,シャーマンキング,AT系,241.304347826087,0.5228342511015296,46,0.043478260869565216
水,ジャグラーガールズ,A型,179.22705314009664,0.4783820249566397,46,0.0
水,スマスロ サンダーV,BT,372.9166666666667,0.365302726179946,12,0.0
水,スマスロ ドルアーガの塔,BT,-333.3333333333333,0.6495793217104692,6,0.0
水,スマスロ ハナビ,BT,-40.0,0.5060583154725454,16,0.0
水,スマスロ北斗の拳,AT系,441.38908134328346,0.37526518206693515,46,0.021739130434782608
水,スマスロ炎炎ノ消防隊,AT系,-20.940170940170947,0.5668687432627255,39,0.02564102564102564
水,スマスロ炎炎ノ消防隊2,AT系,-426.5625,0.6698592825066341,16,0.0
水,スマスロ秘宝伝,AT系,221.5686274509804,0.546605241873784,17,0.0
水,スマート沖スロ ニューキングハナハナV,A型,60.57692307692308,0.4976689976689977,13,0.0
水,スーパーブラックジャック,AT系,329.50459866220734,0.48764912950755634,46,0.021739130434782608
水,スーパーリオエース2,AT系,-1231.25,0.9084507042253521,2,0.0
水,ソードアート・オンライン,AT系,489.03985507246375,0.4347956910679104,46,0.0
水,ゾンビランドサガ,AT系,917.3913043478261,0.44019448327706795,46,0.13043478260869565
水,タクトオーパス デスティニー,AT系,-1837.5,0.9647887323943662,2,0.0
水,ダーリン・イン・ザ・フランキス,AT系,-4.981684981684973,0.5359072288151199,26,0.0
水,ディスクアップ ULTRAREMIX,BT,375.02432350258437,0.38687043662057813,46,0.0
水,ディスクアップ2,BT,423.9130434782609,0.4248140147989021,46,0.0
水,デビル メイ クライ5 スタイリッシュトライブ,AT系,854.4097222222222,0.3547679288564592,24,0.08333333333333333
水,ドッチ,AT系,-470.0,0.6651799687010955,5,0.0
水,ネオアイムジャグラーEX,A型,25.083412268009795,0.5008055592915067,37,0.0
水,ネオプラネット,AT系,-267.27272727272725,0.6193421162171162,11,0.0
水,ハイパーラッシュ,BT,700.9803921568628,0.41205540172368965,17,0.0
水,ハイビリターン‐30,BT,382.1428571428571,0.6127264757451782,4,0.0
水,ハッピージャグラーVIII,A型,259.5652173913044,0.4397106308862452,46,0.0
水,バイオハザード RE:2,AT系,169.23076923076923,0.4817766931697664,13,0.0
水,バイオハザード RE:3,AT系,-240.625,0.5915492957746479,2,0.0
水,バイオハザード5,AT系,1049.0530303030303,0.3095326430944948,22,0.0
水,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,AT系,501.0869565217391,0.4907423268996798,46,0.06521739130434782
水,バベル,AT系,-100.0,0.5573770491803278,2,0.0
水,バンドリ！,AT系,185.8695652173913,0.6384854296822846,46,0.08695652173913043
水,バーサスリヴァイズ,BT,425.36231884057975,0.39876103958308706,46,0.0
水,バーニングエクスプレス,AT系,-50.0,0.6050851925851926,8,0.0
水,ビッグドリーム THE GOLDEN PUSHER,AT系,-1357.142857142857,0.795774647887324,2,0.0
水,ファンキージャグラー2,A型,203.2608695652174,0.48212294061944005,46,0.021739130434782608
水,プリズムナナ,AT系,473.61111111111103,0.5145592431626571,24,0.08333333333333333
水,マイジャグラーV,A型,221.31960335621665,0.44849320344548266,46,0.0
水,マギアレコード 魔法少女まどか☆マギカ外伝,AT系,238.26726342710998,0.48325128751481156,46,0.0
水,マジカルハロウィン ボーナストリガー,BT,-262.22222222222223,0.6673662847082995,15,0.0
水,マジカルハロウィン8,BT,180.43478260869566,0.5381758983569327,46,0.021739130434782608
水,マタドールIII,BT,325.0,0.45058883768561186,5,0.0
水,ミスタージャグラー,A型,222.46376811594203,0.4645278902427999,46,0.0
水,ミリオンゴッド‐神々の軌跡‐,AT系,-1537.2666666666669,0.9156885758998434,5,0.0
水,モンキーターンV,AT系,257.25887056471765,0.44115208313375637,46,0.0
水,モンスターハンターライズ,AT系,242.1770737401645,0.4863547155230735,46,0.021739130434782608
水,ヨルムンガンド,AT系,-405.7142857142857,0.5975575676279902,7,0.0
水,ラブ嬢3～Wご指名はいかがですか?～,AT系,600.0,0.5364368225079751,9,0.1111111111111111
水,ルパン三世 大航海者の秘宝,AT系,425.0,0.5338983050847458,2,0.0
水,ヱヴァンゲリヲン ～約束の扉～,BT,309.6969696969697,0.45132077175010643,44,0.0
水,七つの魔剣が支配する,AT系,414.5962732919255,0.4314787891782927,46,0.0
水,不二子BT,BT,210.6060606060606,0.48800684128789124,22,0.0
水,主役は銭形5,AT系,537.5,0.5342256186493025,28,0.07142857142857142
水,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,BT,265.2173913043478,0.4596687028428639,46,0.0
水,化物語,AT系,-81.45424836601306,0.5600623495372424,24,0.0
水,北斗の拳 転生の章2,AT系,-31.538461538461547,0.5417115119350269,20,0.0
水,吉宗,AT系,292.2318339100346,0.5353199785307016,34,0.029411764705882353
水,咲‐Saki‐ 頂上決戦,AT系,-242.5925925925926,0.653470212621841,18,0.0
水,回胴黙示録カイジ 狂宴,AT系,811.1111111111111,0.3606264190089281,9,0.0
水,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,AT系,250.1086956521739,0.4869648344064014,46,0.0
水,戦国†恋姫,BT,18.51851851851852,0.5564363289258251,27,0.0
水,戦国乙女4 戦乱に閃く炯眼の軍師,AT系,448.0902611880873,0.4586007379838571,46,0.06521739130434782
水,押忍!番長ZERO,AT系,919.2307692307693,0.3875305506402205,13,0.0
水,押忍！番長4,AT系,297.43589743589746,0.5519794982474796,13,0.0
水,攻殻機動隊,AT系,-350.0,0.5566144451248554,16,0.0
水,新ハナビ,BT,322.55434782608694,0.4393108699624221,46,0.0
水,新鬼武者3,AT系,-210.65380697733642,0.6188857659099549,33,0.0
水,東京リベンジャーズ,AT系,118.40120663650073,0.526823406012181,37,0.0
水,東京喰種,AT系,-83.29798515376457,0.5907330636240854,46,0.0
水,機動戦士ガンダムユニコーン 覚醒DRIVE,AT系,-290.4761904761905,0.5970266040688575,5,0.0
水,沖ドキ!DUO アンコール,AT系,-195.93462093462094,0.6053962764520577,22,0.0
水,沖ドキ!ゴージャス 30Φ,AT系,34.32017543859649,0.5692499719751477,24,0.0
水,無職転生 ～異世界行ったら本気だす～,AT系,-592.8030303030303,0.6199218746113752,22,0.0
水,甲鉄城のカバネリ,AT系,350.90579710144925,0.44060958755860197,46,0.0
水,甲鉄城のカバネリ 海門(うなと)決戦,AT系,-190.19607843137257,0.5834750856183802,12,0.0
水,痛いのは嫌なので防御力に極振りしたいと思います。,AT系,315.1630434782609,0.44749418181313816,46,0.0
水,真・一騎当千,AT系,-70.45454545454545,0.6077992066829295,22,0.0
水,真打 吉宗,AT系,-771.4285714285714,0.7195674044265593,7,0.0
水,範馬刃牙,AT系,104.16666666666667,0.4359903381642512,12,0.0
水,絶対衝激IV,AT系,319.0476190476191,0.5157678662862994,7,0.0
水,翔べ！ハーレムエース,BT,496.96969696969694,0.4512919339562879,11,0.0
水,荒野のコトブキ飛行隊,AT系,-128.57142857142858,0.6432603686635945,7,0.0
水,虚構推理,AT系,-174.28571428571428,0.5228593784931813,7,0.0
水,転生したら剣でした,AT系,283.3333333333333,0.46395858223815206,9,0.0
水,鉄拳6,AT系,-204.83245149911818,0.6202421919404978,18,0.0
水,銀河英雄伝説 Die Neue These,AT系,245.83333333333334,0.5035848209761253,12,0.08333333333333333
水,防空少女ラブキューレ2～極限の共鳴～,AT系,-150.0,0.6236685174924198,22,0.0
水,革命機ヴァルヴレイヴ,AT系,492.56968641114986,0.44707106277925535,41,0.024390243902439025
水,革命機ヴァルヴレイヴ2,AT系,47.93103448275862,0.5354896483347429,29,0.0
水,麻雀格闘倶楽部 覚醒,AT系,25.0,0.5652387065430543,12,0.08333333333333333
火,A‐SLOT+ 異世界かるてっと,BT,276.1904761904762,0.473563603845294,7,0.0
火,L麻雀物語,AT系,1391.6666666666667,0.37709246827649195,15,0.13333333333333333
火,SHAKE BONUS TRIGGER,BT,-24.193548387096776,0.5343823501600743,31,0.0
火,ToLOVEるダークネス TRANCE ver.8.7,AT系,650.9903381642512,0.4550918872867066,46,0.10869565217391304
火,いざ！番長,AT系,81.21118012422363,0.5353628759574309,46,0.0
火,うみねこのなく頃に2,BT,217.63392857142858,0.4354507935292917,16,0.0
火,かぐや様は告らせたい,AT系,26.727688787185354,0.5744633409086755,46,0.043478260869565216
火,からくりサーカス,AT系,129.61026791798903,0.5508688449605378,46,0.021739130434782608
火,この素晴らしい世界に祝福を！,AT系,501.6304347826087,0.4484070049428798,46,0.021739130434782608
火,とある科学の超電磁砲2,AT系,-21.923076923076923,0.5300975686633443,26,0.038461538461538464
火,とある魔術の禁書目録,AT系,-500.0,0.6307948334127146,12,0.0
火,わたしの幸せな結婚,AT系,233.33333333333334,0.5895544284117903,9,0.0
火,アイムジャグラーEX-TP,A型,389.35595435335773,0.41338468371480597,26,0.0
火,アクダマドライブ,AT系,514.2857142857143,0.5104236530292868,7,0.2857142857142857
火,アズールレーン THE ANIMATION,AT系,-186.60714285714286,0.6740220729569593,42,0.047619047619047616
火,アレックス ブライト,BT,490.39855072463763,0.4224598766200587,46,0.0
火,ウルトラミラクルジャグラー,A型,272.60869565217394,0.47641332339018144,46,0.0
火,ガールズ&パンツァー 最終章,AT系,290.5797101449275,0.5349992430478632,46,0.043478260869565216
火,キングハナハナ-30,A型,366.98369565217394,0.4158063025308949,46,0.0
火,クランキークレスト,BT,362.8787878787879,0.4604218362237314,22,0.0
火,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,BT,-46.42857142857143,0.5857298961361808,35,0.0
火,グランベルム,AT系,35.714285714285715,0.5495681913761524,35,0.0
火,ゴッドイーター リザレクション,AT系,101.59614043245756,0.5384795501736861,46,0.0
火,ゴブリンスレイヤーII,AT系,-315.1515151515152,0.6376811594202899,11,0.0
火,ゴーゴージャグラー3,A型,214.74480151228735,0.47068411538605104,46,0.0
火,シャーマンキング,AT系,244.38405797101453,0.5433197370213246,46,0.043478260869565216
火,ジャグラーガールズ,A型,194.68599033816423,0.4942280019637947,46,0.0
火,スマスロ サンダーV,BT,416.6666666666667,0.3747490984554671,12,0.0
火,スマスロ ドルアーガの塔,BT,-400.0,0.6403417468991239,6,0.0
火,スマスロ ハナビ,BT,-25.0,0.5243592442335171,16,0.0
火,スマスロ北斗の拳,AT系,467.54044087506287,0.3777093990649823,46,0.0
火,スマスロ炎炎ノ消防隊,AT系,-109.18803418803418,0.5956102756433292,39,0.0
火,スマスロ炎炎ノ消防隊2,AT系,-215.625,0.6358302289582908,16,0.0625
火,スマスロ秘宝伝,AT系,-507.843137254902,0.6470694551257212,17,0.0
火,スマート沖スロ ニューキングハナハナV,A型,101.92307692307692,0.456775108949022,13,0.0
火,スーパーブラックジャック,AT系,329.50459866220734,0.4721340592358692,46,0.0
火,スーパーリオエース2,AT系,450.0,0.5070422535211268,2,0.0
火,ソードアート・オンライン,AT系,465.23033126293996,0.42716870808731217,46,0.021739130434782608
火,ゾンビランドサガ,AT系,264.31159420289856,0.543179980383471,46,0.0
火,タクトオーパス デスティニー,AT系,-1237.5,0.6619718309859155,2,0.0
火,ダーリン・イン・ザ・フランキス,AT系,-94.6886446886447,0.623172808140189,26,0.0
火,ディスクアップ ULTRAREMIX,BT,496.1661768183508,0.3837313159807947,46,0.0
火,ディスクアップ2,BT,86.41304347826087,0.5289095720009024,46,0.0
火,デビル メイ クライ5 スタイリッシュトライブ,AT系,315.0,0.5000608758093866,24,0.0
火,ドッチ,AT系,-50.0,0.574960876369327,5,0.0
火,ネオアイムジャグラーEX,A型,32.50426859559987,0.5251700082080387,37,0.0
火,ネオプラネット,AT系,-30.90909090909091,0.5423136837909565,11,0.0
火,ハイパーラッシュ,BT,693.5185185185186,0.36770614497709675,18,0.0
火,ハイビリターン‐30,BT,614.2857142857143,0.5161455289304501,4,0.0
火,ハッピージャグラーVIII,A型,312.17391304347825,0.4391421940522024,46,0.0
火,バイオハザード RE:2,AT系,696.1538461538462,0.44082064375799407,13,0.0
火,バイオハザード RE:3,AT系,-59.375,0.5492957746478874,2,0.0
火,バイオハザード5,AT系,-114.89898989898988,0.6426170568067275,22,0.0
火,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,AT系,222.10144927536234,0.5263017186984307,46,0.043478260869565216
火,バベル,AT系,1766.6666666666665,0.12295081967213115,2,0.0
火,バンドリ！,AT系,758.695652173913,0.5128232902480667,46,0.13043478260869565
火,バーサスリヴァイズ,BT,98.91304347826087,0.5231295078079486,46,0.0
火,バーニングエクスプレス,AT系,612.5,0.37702020202020203,8,0.0
火,ビッグドリーム THE GOLDEN PUSHER,AT系,349.99999999999994,0.4859154929577465,2,0.0
火,ファンキージャグラー2,A型,201.17753623188403,0.4697180463441036,46,0.0
火,プリズムナナ,AT系,-534.7222222222223,0.6590306504919181,24,0.0
火,マイジャグラーV,A型,186.3081617086194,0.4730733019296011,46,0.0
火,マギアレコード 魔法少女まどか☆マギカ外伝,AT系,214.97533796127146,0.4562264104517728,46,0.0
火,マジカルハロウィン ボーナストリガー,BT,55.555555555555536,0.48428354274698804,15,0.0
火,マジカルハロウィン8,BT,626.0869565217391,0.41227458580113796,46,0.021739130434782608
火,マタドールIII,BT,-305.0,0.6755760368663595,5,0.0
火,ミスタージャグラー,A型,300.72463768115944,0.44403214653258777,46,0.0
火,ミリオンゴッド‐神々の軌跡‐,AT系,-1113.3666666666666,0.808450704225352,5,0.0
火,モンキーターンV,AT系,402.3149139715856,0.41012476293393,46,0.0
火,モンスターハンターライズ,AT系,455.77013365571133,0.4323842902192462,46,0.043478260869565216
火,ヨルムンガンド,AT系,-531.4285714285714,0.6490610328638498,7,0.0
火,ラブ嬢3～Wご指名はいかがですか?～,AT系,461.1111111111111,0.5020705090305336,9,0.0
火,ルパン三世 大航海者の秘宝,AT系,75.0,0.576271186440678,2,0.0
火,ヱヴァンゲリヲン ～約束の扉～,BT,275.0,0.43984016152101724,44,0.0
火,七つの魔剣が支配する,AT系,309.05797101449275,0.514237749096882,46,0.021739130434782608
