weekday,entity,observed_top1,expected_top1,residual,chi2,p_value,dof,cramers_v,is_significant_5pct
金,ルパン三世 大航海者の秘宝,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,七つの魔剣が支配する,1.0,0.71875,0.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,主役は銭形5,0.0,0.71875,-0.71875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,北斗の拳 転生の章2,1.0,0.2875,0.7125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,吉宗,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,回胴黙示録カイジ 狂宴,1.0,0.575,0.42500000000000004,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,1.0,0.2875,0.7125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,戦国†恋姫,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,戦国乙女4 戦乱に閃く炯眼の軍師,1.0,1.00625,-0.006250000000000089,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,押忍！番長4,0.0,0.8625,-0.8625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,攻殻機動隊,2.0,0.71875,1.28125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,新鬼武者3,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,東京リベンジャーズ,1.0,0.2875,0.7125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,東京喰種,1.0,0.14375,0.85625,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,無職転生 ～異世界行ったら本気だす～,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,甲鉄城のカバネリ,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,痛いのは嫌なので防御力に極振りしたいと思います。,0.0,0.71875,-0.71875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,真・一騎当千,0.0,0.43125,-0.43125,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,虚構推理,0.0,0.14375,-0.14375,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,鉄拳6,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,銀河英雄伝説 Die Neue These,0.0,0.71875,-0.71875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,防空少女ラブキューレ2～極限の共鳴～,2.0,1.86875,0.1312500000000001,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,革命機ヴァルヴレイヴ,1.0,1.29375,-0.29374999999999996,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,革命機ヴァルヴレイヴ2,0.0,0.2875,-0.2875,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
金,麻雀格闘倶楽部 覚醒,1.0,1.00625,-0.006250000000000089,395.6962940441201,0.6597288810095373,408,0.4539733690588534,0
