test_type,group_a,group_b,n_entities,statistic,p_value,cliffs_delta,is_significant_5pct
mannwhitney_pair,ウルトラミラクルジャグラー,クランキークレスト,94,23938.5,0.6157256770643433,-0.028469967532467555,0
mannwhitney_pair,ウルトラミラクルジャグラー,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,94,33349.0,0.002998294272585048,-0.14577356557377052,1
mannwhitney_pair,ウルトラミラクルジャグラー,グランベルム,94,37831.5,0.47683569467314013,-0.03491071428571424,0
mannwhitney_pair,ウルトラミラクルジャグラー,ゴッドイーター リザレクション,94,47926.5,0.1616737573632161,-0.06393554687500003,0
mannwhitney_pair,ウルトラミラクルジャグラー,ゴブリンスレイヤーII,94,8960.0,0.00020216218928477642,-0.2727272727272727,1
mannwhitney_pair,ウルトラミラクルジャグラー,ゴーゴージャグラー3,94,53836.5,0.25969878708147454,0.05149414062500002,0
mannwhitney_pair,ウルトラミラクルジャグラー,シャーマンキング,94,43545.5,0.001063716176784659,-0.14950195312500003,1
mannwhitney_pair,ウルトラミラクルジャグラー,ジャグラーガールズ,94,54869.0,0.11674652130507455,0.0716601562500001,0
mannwhitney_pair,ウルトラミラクルジャグラー,スマスロ サンダーV,94,14056.5,0.411850155131933,0.058471385542168575,0
mannwhitney_pair,ウルトラミラクルジャグラー,スマスロ ハナビ,94,18027.0,0.8136835528956469,0.015033783783783727,0
mannwhitney_pair,ウルトラミラクルジャグラー,スマスロ北斗の拳,94,65141.5,2.5087217821556803e-09,0.27229492187499993,1
mannwhitney_pair,ウルトラミラクルジャグラー,スマスロ炎炎ノ消防隊,94,39261.0,0.04003547509416504,-0.09786305147058827,1
mannwhitney_pair,ウルトラミラクルジャグラー,スマスロ炎炎ノ消防隊2,94,12686.5,7.248525000324874e-06,-0.285670045045045,1
mannwhitney_pair,ウルトラミラクルジャグラー,スマスロ秘宝伝,94,14960.5,0.0005563745894234013,-0.21425945378151257,1
mannwhitney_pair,ウルトラミラクルジャグラー,スマート沖スロ ニューキングハナハナV,94,13813.0,0.45530581012252513,-0.051304945054945095,0
mannwhitney_pair,ウルトラミラクルジャグラー,スーパーブラックジャック,94,50140.5,0.6506887565308375,-0.020693359375000053,0
mannwhitney_pair,ウルトラミラクルジャグラー,ソードアート・オンライン,94,58488.0,0.0018333331195076105,0.14234375,1
mannwhitney_pair,ウルトラミラクルジャグラー,ゾンビランドサガ,94,44221.5,0.002848203575046816,-0.13629882812500005,1
mannwhitney_pair,ウルトラミラクルジャグラー,ダーリン・イン・ザ・フランキス,94,21399.0,1.1908803052570598e-06,-0.26108425414364644,1
mannwhitney_pair,ウルトラミラクルジャグラー,ディスクアップ ULTRAREMIX,94,59903.5,0.0001982503198011136,0.16999023437499994,1
mannwhitney_pair,ウルトラミラクルジャグラー,ディスクアップ2,94,50178.5,0.6624328492824137,-0.01995117187499995,0
mannwhitney_pair,ウルトラミラクルジャグラー,デビル メイ クライ5 スタイリッシュトライブ,94,25573.5,0.4369297083791529,-0.04290793413173655,0
mannwhitney_pair,ウルトラミラクルジャグラー,ネオアイムジャグラーEX,94,43019.5,0.340004678908182,0.046194066147859925,0
mannwhitney_pair,ウルトラミラクルジャグラー,ネオプラネット,94,9979.5,0.009639149998660359,-0.18997564935064937,1
mannwhitney_pair,ウルトラミラクルジャグラー,ハイパーラッシュ,94,20024.5,0.4879037661669082,0.04294270833333336,0
mannwhitney_pair,ウルトラミラクルジャグラー,ハッピージャグラーVIII,94,56516.0,0.023038489439083692,0.10382812499999994,1
mannwhitney_pair,ウルトラミラクルジャグラー,バイオハザード RE:2,94,14615.5,0.9177087679987871,-0.007099184782608736,0
mannwhitney_pair,ウルトラミラクルジャグラー,バイオハザード5,94,25325.5,0.6238086354440546,0.02782061688311699,0
mannwhitney_pair,ウルトラミラクルジャグラー,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,94,49078.0,0.36434274074179596,-0.04144531250000005,0
mannwhitney_pair,ウルトラミラクルジャグラー,バンドリ！,94,46187.0,0.03207932452081584,-0.09791015624999999,1
mannwhitney_pair,ウルトラミラクルジャグラー,バーサスリヴァイズ,94,55072.5,0.09780570667615847,0.07563476562500004,0
mannwhitney_pair,ウルトラミラクルジャグラー,ファンキージャグラー2,94,57423.0,0.007799773101257468,0.12154296875000004,1
mannwhitney_pair,ウルトラミラクルジャグラー,プリズムナナ,94,20529.5,4.008513077865516e-05,-0.22705195783132526,1
mannwhitney_pair,ウルトラミラクルジャグラー,マイジャグラーV,94,56228.5,0.0315647584279434,0.09821289062499994,1
mannwhitney_pair,ウルトラミラクルジャグラー,マギアレコード 魔法少女まどか☆マギカ外伝,94,55138.5,0.0922184142087489,0.07692382812499998,0
mannwhitney_pair,ウルトラミラクルジャグラー,マジカルハロウィン ボーナストリガー,94,13821.0,0.009427814399776477,-0.1694110576923077,1
mannwhitney_pair,ウルトラミラクルジャグラー,マジカルハロウィン8,94,54115.5,0.21262143338472728,0.05694335937499995,0
mannwhitney_pair,ウルトラミラクルジャグラー,ミスタージャグラー,94,54291.5,0.18628510364904627,0.06038085937499993,0
mannwhitney_pair,ウルトラミラクルジャグラー,モンキーターンV,94,61553.5,9.5660733253135e-06,0.20221679687499994,1
mannwhitney_pair,ウルトラミラクルジャグラー,モンスターハンターライズ,94,51934.5,0.7536399484349153,0.014345703125000053,0
mannwhitney_pair,ウルトラミラクルジャグラー,ラブ嬢3～Wご指名はいかがですか?～,94,9651.0,0.5936858359610646,-0.04255952380952377,0
mannwhitney_pair,ウルトラミラクルジャグラー,ヱヴァンゲリヲン ～約束の扉～,94,47197.0,0.3965002307060531,-0.039149022801302946,0
mannwhitney_pair,ウルトラミラクルジャグラー,七つの魔剣が支配する,94,51038.0,0.9449467629417644,-0.003164062500000009,0
mannwhitney_pair,ウルトラミラクルジャグラー,不二子BT,94,23607.5,0.5306263115367706,-0.035641339869281086,0
mannwhitney_pair,ウルトラミラクルジャグラー,主役は銭形5,94,26194.5,0.0029941738753955774,-0.15610502577319585,1
mannwhitney_pair,ウルトラミラクルジャグラー,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,94,56270.5,0.030172024309489898,0.09903320312500008,1
mannwhitney_pair,ウルトラミラクルジャグラー,化物語,94,21976.5,0.0017997096261394578,-0.17257153614457832,1
mannwhitney_pair,ウルトラミラクルジャグラー,北斗の拳 転生の章2,94,19923.5,0.07611740729527586,-0.10415917266187047,0
mannwhitney_pair,ウルトラミラクルジャグラー,吉宗,94,35080.0,0.13051747830103055,-0.07489451476793252,0
mannwhitney_pair,ウルトラミラクルジャグラー,咲‐Saki‐ 頂上決戦,94,12980.5,4.685680551915866e-09,-0.35612599206349205,1
mannwhitney_pair,ウルトラミラクルジャグラー,回胴黙示録カイジ 狂宴,94,12234.0,0.007335670605523445,0.2136904761904761,1
mannwhitney_pair,ウルトラミラクルジャグラー,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,94,52431.0,0.5987944196284208,0.024042968749999893,0
mannwhitney_pair,ウルトラミラクルジャグラー,戦国†恋姫,94,27790.0,0.15178486499293434,-0.0761303191489362,0
mannwhitney_pair,ウルトラミラクルジャグラー,戦国乙女4 戦乱に閃く炯眼の軍師,94,53166.0,0.4006807571148959,0.03839843749999994,0
mannwhitney_pair,ウルトラミラクルジャグラー,押忍!番長ZERO,94,16364.0,0.10251878052944709,0.11168478260869574,0
mannwhitney_pair,ウルトラミラクルジャグラー,押忍！番長4,94,15197.5,0.6355805017468643,0.032438858695652106,0
mannwhitney_pair,ウルトラミラクルジャグラー,攻殻機動隊,94,15850.5,0.09136932338841357,-0.10751689189189184,0
mannwhitney_pair,ウルトラミラクルジャグラー,新ハナビ,94,57993.0,0.0036802685958178104,0.1326757812499999,1
mannwhitney_pair,ウルトラミラクルジャグラー,新鬼武者3,94,34295.0,0.23181771375769822,-0.05989583333333337,0
mannwhitney_pair,ウルトラミラクルジャグラー,東京リベンジャーズ,94,38241.0,0.1480954377681535,-0.07001459143968869,0
mannwhitney_pair,ウルトラミラクルジャグラー,東京喰種,94,40085.5,2.0129444740467206e-06,-0.21708007812499996,1
mannwhitney_pair,ウルトラミラクルジャグラー,沖ドキ!DUO アンコール,94,20908.5,0.01023189866449152,-0.14589460784313724,1
mannwhitney_pair,ウルトラミラクルジャグラー,沖ドキ!ゴージャス 30Φ,94,17127.5,7.680274354016173e-11,-0.359000748502994,1
mannwhitney_pair,ウルトラミラクルジャグラー,無職転生 ～異世界行ったら本気だす～,94,21096.0,0.014971481526647469,-0.138235294117647,1
mannwhitney_pair,ウルトラミラクルジャグラー,甲鉄城のカバネリ,94,59106.0,0.0007242760207998492,0.1544140624999999,1
mannwhitney_pair,ウルトラミラクルジャグラー,甲鉄城のカバネリ 海門(うなと)決戦,94,8890.0,3.450183380590456e-06,-0.3305722891566265,1
mannwhitney_pair,ウルトラミラクルジャグラー,痛いのは嫌なので防御力に極振りしたいと思います。,94,56548.5,0.02221402456417692,0.10446289062500003,1
mannwhitney_pair,ウルトラミラクルジャグラー,真・一騎当千,94,19931.0,0.0007481670211807104,-0.19111201298701297,1
mannwhitney_pair,ウルトラミラクルジャグラー,範馬刃牙,94,12054.0,0.1457631241713271,-0.10312500000000002,0
mannwhitney_pair,ウルトラミラクルジャグラー,翔べ！ハーレムエース,94,12798.0,0.5973525433647395,0.03879870129870122,0
mannwhitney_pair,ウルトラミラクルジャグラー,転生したら剣でした,94,7005.5,6.614906477288331e-05,-0.31586914062500004,1
mannwhitney_pair,ウルトラミラクルジャグラー,鉄拳6,94,18687.5,0.22969927485791652,-0.07304067460317465,0
mannwhitney_pair,ウルトラミラクルジャグラー,銀河英雄伝説 Die Neue These,94,10693.0,0.006232300561064423,-0.19480421686746985,1
mannwhitney_pair,ウルトラミラクルジャグラー,防空少女ラブキューレ2～極限の共鳴～,94,24332.5,0.8260150618253106,-0.01247970779220775,0
mannwhitney_pair,ウルトラミラクルジャグラー,革命機ヴァルヴレイヴ,94,43525.0,0.3710986994053087,-0.042143485915492995,0
mannwhitney_pair,ウルトラミラクルジャグラー,革命機ヴァルヴレイヴ2,94,27669.5,0.009387302541469656,-0.13532812500000002,1
mannwhitney_pair,ウルトラミラクルジャグラー,麻雀格闘倶楽部 覚醒,94,11444.0,0.052245626451621945,-0.13825301204819274,0
mannwhitney_pair,ガールズ&パンツァー 最終章,キングハナハナ-30,94,56982.5,0.013425811379162128,0.11293945312500009,1
mannwhitney_pair,ガールズ&パンツァー 最終章,クランキークレスト,94,24609.0,0.9825771769851783,-0.0012581168831168332,0
mannwhitney_pair,ガールズ&パンツァー 最終章,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,94,35878.5,0.0992216149631136,-0.08098104508196724,0
mannwhitney_pair,ガールズ&パンツァー 最終章,グランベルム,94,38470.0,0.7044174907989448,-0.018622448979591866,0
mannwhitney_pair,ガールズ&パンツァー 最終章,ゴッドイーター リザレクション,94,50035.0,0.6185441564179324,-0.022753906249999956,0
mannwhitney_pair,ガールズ&パンツァー 最終章,ゴブリンスレイヤーII,94,10151.5,0.01647292588193579,-0.17601461038961042,1
mannwhitney_pair,ガールズ&パンツァー 最終章,ゴーゴージャグラー3,94,53377.0,0.352047511887323,0.042519531249999964,0
mannwhitney_pair,ガールズ&パンツァー 最終章,シャーマンキング,94,44884.5,0.006921340409191014,-0.12334960937499995,1
mannwhitney_pair,ガールズ&パンツァー 最終章,ジャグラーガールズ,94,54421.5,0.16844127537156617,0.06291992187500006,0
mannwhitney_pair,ガールズ&パンツァー 最終章,スマスロ サンダーV,94,14022.5,0.4326371893750416,0.05591114457831314,0
mannwhitney_pair,ガールズ&パンツァー 最終章,スマスロ ハナビ,94,18041.5,0.8037479622013873,0.01585022522522528,0
mannwhitney_pair,ガールズ&パンツァー 最終章,スマスロ北斗の拳,94,60945.5,3.089644205803381e-05,0.19034179687500008,1
mannwhitney_pair,ガールズ&パンツァー 最終章,スマスロ炎炎ノ消防隊,94,40562.5,0.1539156662772952,-0.0679572610294118,0
mannwhitney_pair,ガールズ&パンツァー 最終章,スマスロ炎炎ノ消防隊2,94,14437.5,0.003305609401589093,-0.18707770270270274,1
mannwhitney_pair,ガールズ&パンツァー 最終章,スマスロ秘宝伝,94,16414.5,0.026315114014144846,-0.13789390756302522,1
mannwhitney_pair,ガールズ&パンツァー 最終章,スマート沖スロ ニューキングハナハナV,94,14291.0,0.7882880351534917,-0.01847527472527477,0
mannwhitney_pair,ガールズ&パンツァー 最終章,スーパーブラックジャック,94,52009.5,0.7294090878452044,0.015810546875000053,0
mannwhitney_pair,ガールズ&パンツァー 最終章,ソードアート・オンライン,94,57245.5,0.009745889542117544,0.11807617187500008,1
mannwhitney_pair,ガールズ&パンツァー 最終章,ゾンビランドサガ,94,47198.0,0.08708370209411716,-0.07816406249999996,0
mannwhitney_pair,ガールズ&パンツァー 最終章,ダーリン・イン・ザ・フランキス,94,23442.0,0.0003930945359460783,-0.19053867403314917,1
mannwhitney_pair,ガールズ&パンツァー 最終章,ディスクアップ ULTRAREMIX,94,57491.0,0.007151917244740002,0.12287109374999994,1
mannwhitney_pair,ガールズ&パンツァー 最終章,ディスクアップ2,94,51173.5,0.9911300579863276,-0.0005175781249999734,0
mannwhitney_pair,ガールズ&パンツァー 最終章,デビル メイ クライ5 スタイリッシュトライブ,94,26063.0,0.6560741071180043,-0.024588323353293418,0
mannwhitney_pair,ガールズ&パンツァー 最終章,ネオアイムジャグラーEX,94,42533.0,0.4778850589208209,0.03436284046692606,0
mannwhitney_pair,ガールズ&パンツァー 最終章,ネオプラネット,94,10901.5,0.1167408202000556,-0.11513798701298705,0
mannwhitney_pair,ガールズ&パンツァー 最終章,ハイパーラッシュ,94,19827.5,0.5976287367293978,0.032682291666666696,0
mannwhitney_pair,ガールズ&パンツァー 最終章,ハッピージャグラーVIII,94,55499.0,0.06607060556886975,0.08396484375000002,0
mannwhitney_pair,ガールズ&パンツァー 最終章,バイオハザード RE:2,94,14748.5,0.9778079336579925,0.001936141304347716,0
mannwhitney_pair,ガールズ&パンツァー 最終章,バイオハザード5,94,25791.0,0.4100750745256386,0.04671266233766236,0
mannwhitney_pair,ガールズ&パンツァー 最終章,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,94,50240.0,0.6816033302457901,-0.018750000000000044,0
mannwhitney_pair,ガールズ&パンツァー 最終章,バンドリ！,94,47801.5,0.1461937131701523,-0.06637695312500003,0
mannwhitney_pair,ガールズ&パンツァー 最終章,バーサスリヴァイズ,94,54739.5,0.13022870144248958,0.06913085937499996,0
mannwhitney_pair,ガールズ&パンツァー 最終章,ファンキージャグラー2,94,55780.5,0.05019339300459004,0.0894628906249999,0
mannwhitney_pair,ガールズ&パンツァー 最終章,プリズムナナ,94,22009.5,0.0019416544021792748,-0.17132906626506028,1
mannwhitney_pair,ガールズ&パンツァー 最終章,マイジャグラーV,94,54955.0,0.10841735878781589,0.07333984374999991,0
mannwhitney_pair,ガールズ&パンツァー 最終章,マギアレコード 魔法少女まどか☆マギカ外伝,94,54776.5,0.12625903931556842,0.06985351562499997,0
mannwhitney_pair,ガールズ&パンツァー 最終章,マジカルハロウィン ボーナストリガー,94,14857.5,0.10071181640881201,-0.10712139423076927,0
mannwhitney_pair,ガールズ&パンツァー 最終章,マジカルハロウィン8,94,54214.5,0.19749407502720784,0.058876953124999964,0
mannwhitney_pair,ガールズ&パンツァー 最終章,ミスタージャグラー,94,54126.5,0.21090012534265135,0.05715820312499997,0
mannwhitney_pair,ガールズ&パンツァー 最終章,モンキーターンV,94,58538.0,0.00170471316407967,0.1433203125,1
mannwhitney_pair,ガールズ&パンツァー 最終章,モンスターハンターライズ,94,52890.5,0.46991861467823537,0.03301757812499995,0
mannwhitney_pair,ガールズ&パンツァー 最終章,ラブ嬢3～Wご指名はいかがですか?～,94,9768.0,0.698138123586113,-0.030952380952380953,0
mannwhitney_pair,ガールズ&パンツァー 最終章,ヱヴァンゲリヲン ～約束の扉～,94,48500.0,0.7846844856519091,-0.0126221498371335,0
mannwhitney_pair,ガールズ&パンツァー 最終章,七つの魔剣が支配する,94,52286.0,0.6425492568205475,0.021210937500000027,0
mannwhitney_pair,ガールズ&パンツァー 最終章,不二子BT,94,24397.0,0.9526930317617951,-0.0033905228758169814,0
mannwhitney_pair,ガールズ&パンツァー 最終章,主役は銭形5,94,27527.0,0.031398415604480576,-0.11317654639175256,1
mannwhitney_pair,ガールズ&パンツァー 最終章,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,94,55568.5,0.06180898511046927,0.0853222656249999,0
mannwhitney_pair,ガールズ&パンツァー 最終章,化物語,94,23284.0,0.02568734783971365,-0.12334337349397595,1
mannwhitney_pair,ガールズ&パンツァー 最終章,北斗の拳 転生の章2,94,21183.0,0.4184539180082214,-0.047526978417266164,0
mannwhitney_pair,ガールズ&パンツァー 最終章,吉宗,94,36520.5,0.4562796947919826,-0.0369066455696202,0
mannwhitney_pair,ガールズ&パンツァー 最終章,咲‐Saki‐ 頂上決戦,94,15167.5,4.633069593555132e-05,-0.2476438492063492,1
mannwhitney_pair,ガールズ&パンツァー 最終章,回胴黙示録カイジ 狂宴,94,11649.0,0.05083352840209724,0.1556547619047619,0
mannwhitney_pair,ガールズ&パンツァー 最終章,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,94,53068.5,0.42445482699808423,0.03649414062499989,0
mannwhitney_pair,ガールズ&パンツァー 最終章,戦国†恋姫,94,29307.5,0.6288952485665082,-0.025681515957446832,0
mannwhitney_pair,ガールズ&パンツァー 最終章,戦国乙女4 戦乱に閃く炯眼の軍師,94,53912.5,0.24621247711315875,0.052978515625,0
mannwhitney_pair,ガールズ&パンツァー 最終章,押忍!番長ZERO,94,15948.5,0.22247104031419074,0.08345788043478253,0
mannwhitney_pair,ガールズ&パンツァー 最終章,押忍！番長4,94,15776.0,0.29434974870567776,0.07173913043478253,0
mannwhitney_pair,ガールズ&パンツァー 最終章,攻殻機動隊,94,16011.0,0.12203067500444997,-0.09847972972972974,0
mannwhitney_pair,ガールズ&パンツァー 最終章,新ハナビ,94,56115.5,0.035592716875377,0.09600585937499995,1
mannwhitney_pair,ガールズ&パンツァー 最終章,新鬼武者3,94,35605.5,0.6323757529391811,-0.023972039473684204,0
mannwhitney_pair,ガールズ&パンツァー 最終章,東京リベンジャーズ,94,40185.5,0.6388657504636808,-0.022726167315175072,0
mannwhitney_pair,ガールズ&パンツァー 最終章,東京喰種,94,44847.5,0.006607981658009002,-0.12407226562499996,1
mannwhitney_pair,ガールズ&パンツァー 最終章,沖ドキ!DUO アンコール,94,22380.0,0.13110907636380353,-0.08578431372549022,0
mannwhitney_pair,ガールズ&パンツァー 最終章,沖ドキ!ゴージャス 30Φ,94,20908.5,8.08442327051719e-05,-0.21749625748503,1
mannwhitney_pair,ガールズ&パンツァー 最終章,無職転生 ～異世界行ったら本気だす～,94,21946.0,0.06847833062810031,-0.1035130718954248,0
mannwhitney_pair,ガールズ&パンツァー 最終章,甲鉄城のカバネリ,94,57898.5,0.004184336664801162,0.13083007812500003,1
mannwhitney_pair,ガールズ&パンツァー 最終章,甲鉄城のカバネリ 海門(うなと)決戦,94,10419.0,0.0024857836326210095,-0.2154367469879518,1
mannwhitney_pair,ガールズ&パンツァー 最終章,痛いのは嫌なので防御力に極振りしたいと思います。,94,56017.5,0.03943205581255548,0.09409179687499991,1
mannwhitney_pair,ガールズ&パンツァー 最終章,真・一騎当千,94,21261.0,0.015561870391794444,-0.13713474025974026,1
mannwhitney_pair,ガールズ&パンツァー 最終章,範馬刃牙,94,12425.5,0.28704769094268523,-0.07548363095238098,0
mannwhitney_pair,ガールズ&パンツァー 最終章,翔べ！ハーレムエース,94,12762.0,0.6252734665671129,0.03587662337662345,0
mannwhitney_pair,ガールズ&パンツァー 最終章,転生したら剣でした,94,8374.5,0.021401376717062666,-0.18217773437499996,1
mannwhitney_pair,ガールズ&パンツァー 最終章,鉄拳6,94,19309.0,0.4876832886983078,-0.042212301587301604,0
mannwhitney_pair,ガールズ&パンツァー 最終章,銀河英雄伝説 Die Neue These,94,11344.0,0.040669897697291124,-0.14578313253012043,1
mannwhitney_pair,ガールズ&パンツァー 最終章,防空少女ラブキューレ2～極限の共鳴～,94,25242.0,0.6666917871840808,0.024431818181818166,0
mannwhitney_pair,ガールズ&パンツァー 最終章,革命機ヴァルヴレイヴ,94,44310.5,0.5978804801166271,-0.024856954225352168,0
mannwhitney_pair,ガールズ&パンツァー 最終章,革命機ヴァルヴレイヴ2,94,29860.5,0.19941809761486573,-0.06685937500000005,0
mannwhitney_pair,ガールズ&パンツァー 最終章,麻雀格闘倶楽部 覚醒,94,12474.5,0.3945858776624239,-0.06065512048192767,0
mannwhitney_pair,キングハナハナ-30,クランキークレスト,94,20702.5,0.004818241221942355,-0.15980113636363635,1
mannwhitney_pair,キングハナハナ-30,クレアの秘宝伝 ～はじまりの扉と太陽の石～ ボーナストリガーver.,94,29196.0,2.836902291595249e-07,-0.2521516393442623,1
mannwhitney_pair,キングハナハナ-30,グランベルム,94,35443.0,0.05076016042043235,-0.09584183673469393,0
mannwhitney_pair,キングハナハナ-30,ゴッドイーター リザレクション,94,41890.0,6.875360963227984e-05,-0.18183593750000004,1
mannwhitney_pair,キングハナハナ-30,ゴブリンスレイヤーII,94,7654.0,2.455208092107133e-07,-0.3787337662337662,1
mannwhitney_pair,キングハナハナ-30,ゴーゴージャグラー3,94,42572.0,0.00022514931884309015,-0.16851562499999995,1
mannwhitney_pair,キングハナハナ-30,シャーマンキング,94,40943.5,1.1555047668237191e-05,-0.200322265625,1
mannwhitney_pair,キングハナハナ-30,ジャグラーガールズ,94,45749.0,0.019777507054710545,-0.10646484374999998,1
mannwhitney_pair,キングハナハナ-30,スマスロ サンダーV,94,12616.0,0.48287782849160976,-0.050000000000000044,0
mannwhitney_pair,キングハナハナ-30,スマスロ ハナビ,94,15284.0,0.02858113314749994,-0.13941441441441438,1
mannwhitney_pair,キングハナハナ-30,スマスロ北斗の拳,94,58938.0,0.0009382079069252997,0.1511328125,1
mannwhitney_pair,キングハナハナ-30,スマスロ炎炎ノ消防隊,94,36413.0,0.0006110552578551342,-0.1633042279411765,1
mannwhitney_pair,キングハナハナ-30,スマスロ炎炎ノ消防隊2,94,10599.5,2.4209931739475086e-10,-0.40318130630630633,1
mannwhitney_pair,キングハナハナ-30,スマスロ秘宝伝,94,13234.5,8.979301049472602e-07,-0.30491071428571426,1
mannwhitney_pair,キングハナハナ-30,スマート沖スロ ニューキングハナハナV,94,11030.0,0.00041548093024537083,-0.24244505494505497,1
mannwhitney_pair,キングハナハナ-30,スーパーブラックジャック,94,44600.0,0.00477534652518093,-0.12890625,1
mannwhitney_pair,キングハナハナ-30,ソードアート・オンライン,94,52979.5,0.4468562029825234,0.03475585937499992,0
mannwhitney_pair,キングハナハナ-30,ゾンビランドサガ,94,40296.5,3.1322825741464746e-06,-0.21295898437500005,1
mannwhitney_pair,キングハナハナ-30,ダーリン・イン・ザ・フランキス,94,19390.0,7.853717569928745e-10,-0.3304558011049724,1
mannwhitney_pair,キングハナハナ-30,ディスクアップ ULTRAREMIX,94,53628.5,0.2991879264089077,0.04743164062499994,0
mannwhitney_pair,キングハナハナ-30,ディスクアップ2,94,45391.0,0.013006365592070286,-0.11345703124999995,1
mannwhitney_pair,キングハナハナ-30,デビル メイ クライ5 スタイリッシュトライブ,94,23499.5,0.02893945810265803,-0.12052769461077839,1
mannwhitney_pair,キングハナハナ-30,ネオアイムジャグラーEX,94,33978.5,0.0003331272925498198,-0.17367461089494163,1
mannwhitney_pair,キングハナハナ-30,ネオプラネット,94,8989.0,0.0002293699293450266,-0.27037337662337657,1
mannwhitney_pair,キングハナハナ-30,ハイパーラッシュ,94,18301.5,0.4496797870508693,-0.04679687499999996,0
mannwhitney_pair,キングハナハナ-30,ハッピージャグラーVIII,94,47443.0,0.10822635252582245,-0.07337890624999999,0
mannwhitney_pair,キングハナハナ-30,バイオハザード RE:2,94,13809.5,0.36596116206226104,-0.06185461956521743,0
mannwhitney_pair,キングハナハナ-30,バイオハザード5,94,23562.0,0.4404120559360233,-0.043749999999999956,0
mannwhitney_pair,キングハナハナ-30,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,94,46035.0,0.027225927105923416,-0.10087890624999996,1
mannwhitney_pair,キングハナハナ-30,バンドリ！,94,43971.0,0.0019947389740574066,-0.14119140625000004,1
mannwhitney_pair,キングハナハナ-30,バーサスリヴァイズ,94,48804.0,0.305707367934578,-0.04679687499999996,0
mannwhitney_pair,キングハナハナ-30,ファンキージャグラー2,94,47097.0,0.07940292500060994,-0.08013671874999995,0
mannwhitney_pair,キングハナハナ-30,プリズムナナ,94,18810.0,1.3048525103687897e-07,-0.2917921686746988,1
mannwhitney_pair,キングハナハナ-30,マイジャグラーV,94,44530.0,0.004347511901719775,-0.13027343749999998,1
mannwhitney_pair,キングハナハナ-30,マギアレコード 魔法少女まどか☆マギカ外伝,94,46446.0,0.042100917734226535,-0.09285156250000004,1
mannwhitney_pair,キングハナハナ-30,マジカルハロウィン ボーナストリガー,94,11681.5,4.9497308917989585e-06,-0.2979867788461539,1
mannwhitney_pair,キングハナハナ-30,マジカルハロウィン8,94,49920.0,0.5843182204650573,-0.025000000000000022,0
mannwhitney_pair,キングハナハナ-30,ミスタージャグラー,94,45909.5,0.023703336085455114,-0.10333007812499995,1
mannwhitney_pair,キングハナハナ-30,モンキーターンV,94,54455.5,0.1639823613421203,0.0635839843749999,0
mannwhitney_pair,キングハナハナ-30,モンスターハンターライズ,94,46284.0,0.03557305243249889,-0.09601562500000005,1
mannwhitney_pair,キングハナハナ-30,ラブ嬢3～Wご指名はいかがですか?～,94,9191.0,0.268620356928605,-0.08819444444444446,0
mannwhitney_pair,キングハナハナ-30,ヱヴァンゲリヲン ～約束の扉～,94,39979.0,5.547225484099677e-05,-0.18609527687296412,1
mannwhitney_pair,キングハナハナ-30,七つの魔剣が支配する,94,46512.5,0.04506307406659322,-0.091552734375,1
mannwhitney_pair,キングハナハナ-30,不二子BT,94,20814.5,0.008401345616532845,-0.14973447712418297,1
mannwhitney_pair,キングハナハナ-30,主役は銭形5,94,24062.5,1.9152980078019263e-05,-0.2247905927835051,1
mannwhitney_pair,キングハナハナ-30,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,94,51200.5,1.0,9.765624999991118e-06,0
mannwhitney_pair,キングハナハナ-30,化物語,94,19478.0,1.4128539873050432e-06,-0.2666415662650602,1
mannwhitney_pair,キングハナハナ-30,北斗の拳 転生の章2,94,17337.0,0.00017366540076124657,-0.2204586330935252,1
mannwhitney_pair,キングハナハナ-30,吉宗,94,32159.5,0.002160158859186508,-0.15191191983122365,1
mannwhitney_pair,キングハナハナ-30,咲‐Saki‐ 頂上決戦,94,11282.0,4.3551778927716436e-13,-0.4403769841269841,1
mannwhitney_pair,キングハナハナ-30,回胴黙示録カイジ 狂宴,94,11820.0,0.030327003645710917,0.17261904761904767,1
mannwhitney_pair,キングハナハナ-30,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,94,47437.5,0.10771298926464251,-0.073486328125,0
mannwhitney_pair,キングハナハナ-30,戦国†恋姫,94,24346.0,0.00033160291992514844,-0.19062500000000004,1
mannwhitney_pair,キングハナハナ-30,戦国乙女4 戦乱に閃く炯眼の軍師,94,48107.0,0.1860701532589415,-0.06041015625000001,0
mannwhitney_pair,キングハナハナ-30,押忍!番長ZERO,94,15529.5,0.42155483919334413,0.05499320652173911,0
mannwhitney_pair,キングハナハナ-30,押忍！番長4,94,14044.0,0.502158814517793,-0.045923913043478315,0
