hall,machine_name,outcome,window0_range,window0_n,window0_p,window0_effect,window0_top_dd,window1_range,window1_n,window1_p,window1_effect,window1_top_dd,n_common_dd_levels,spearman_rho,spearman_p,recent_significant,consistent_with_prior_window,note
ヒロキ,ゴーゴージャグラー3,plus,2026-04-02..2026-06-30,478,0.9660748714088959,0.0,19.0,2026-01-02..2026-04-01,477,0.211162156674445,0.11079608191838361,21.0,31,0.5350250957153837,0.0019277160200197145,False,True,
ヒロキ,ジャグラーガールズ,hit104,2026-04-02..2026-06-30,233,0.13238839541100333,0.19230457228944528,13.0,2026-01-02..2026-04-01,237,0.5707850691881265,0.0,16.0,31,0.18546833439937163,0.3178385500255475,False,False,
ヒロキ,ジャグラーガールズ,plus,2026-04-02..2026-06-30,233,0.6834876166048288,0.0,13.0,2026-01-02..2026-04-01,237,0.2654803898427963,0.1344124094595804,31.0,31,-0.04734767402352949,0.8003229962808641,False,False,
ヒロキ,スマスロ サンダーV,hit104,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window0_n=85 < 200; window1_n=1 < 200
ヒロキ,スマスロ サンダーV,plus,2026-04-02..2026-06-30,,,,,2026-04-01..2026-04-01,,,,,,,,False,False,skip: window0_n=85 < 200; window1_n=1 < 200
ヒロキ,スマスロ ハナビ,hit104,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window0_n=158 < 200; window1_n=53 < 200
ヒロキ,スマスロ ハナビ,plus,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window0_n=158 < 200; window1_n=53 < 200
ヒロキ,スマスロ北斗の拳,hit104,2026-04-02..2026-06-30,655,0.24145663983252724,0.08732104577363627,28.0,2026-01-02..2026-04-01,749,0.6946097502170281,0.0,4.0,31,-0.08605730602948618,0.6452921344144161,False,False,
ヒロキ,スマスロ北斗の拳,plus,2026-04-02..2026-06-30,655,0.32980882106799436,0.0652885571804109,28.0,2026-01-02..2026-04-01,749,0.3950546321604785,0.042925325160457856,4.0,31,0.01956236775096347,0.9168102463434428,False,False,
ヒロキ,スマスロ炎炎ノ消防隊2,hit104,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window1_n=87 < 200
ヒロキ,スマスロ炎炎ノ消防隊2,plus,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window1_n=87 < 200
ヒロキ,スマスロ真・北斗無双,hit104,2026-04-02..2026-06-30,,,,,2026-03-23..2026-04-01,,,,,,,,False,False,skip: window0_n=156 < 200; window1_n=24 < 200
ヒロキ,スマスロ真・北斗無双,plus,2026-04-02..2026-06-30,,,,,2026-03-23..2026-04-01,,,,,,,,False,False,skip: window0_n=156 < 200; window1_n=24 < 200
ヒロキ,スマスロ秘宝伝,hit104,2026-04-02..2026-06-30,,,,,2026-01-22..2026-04-01,,,,,,,,False,False,skip: window0_n=168 < 200; window1_n=188 < 200
ヒロキ,スマスロ秘宝伝,plus,2026-04-02..2026-06-30,,,,,2026-01-22..2026-04-01,,,,,,,,False,False,skip: window0_n=168 < 200; window1_n=188 < 200
ヒロキ,スーパーブラックジャック,hit104,2026-04-01..2026-06-29,,,,,2026-01-01..2026-03-31,,,,,,,,False,False,skip: window0_n=186 < 200; window1_n=191 < 200
ヒロキ,スーパーブラックジャック,plus,2026-04-01..2026-06-29,,,,,2026-01-01..2026-03-31,,,,,,,,False,False,skip: window0_n=186 < 200; window1_n=191 < 200
ヒロキ,スーパーリオエース2,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=53 < 200; window1_n=0 < 200
ヒロキ,スーパーリオエース2,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=53 < 200; window1_n=0 < 200
ヒロキ,タクトオーパス デスティニー,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=20 < 200; window1_n=0 < 200
ヒロキ,タクトオーパス デスティニー,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=20 < 200; window1_n=0 < 200
ヒロキ,ダーリン・イン・ザ・フランキス,hit104,2026-03-31..2026-06-28,,,,,2025-12-31..2026-03-30,,,,,,,,False,False,skip: window0_n=118 < 200; window1_n=87 < 200
ヒロキ,ダーリン・イン・ザ・フランキス,plus,2026-03-31..2026-06-28,,,,,2025-12-31..2026-03-30,,,,,,,,False,False,skip: window0_n=118 < 200; window1_n=87 < 200
ヒロキ,ディスクアップ ULTRAREMIX,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=81 < 200; window1_n=87 < 200
ヒロキ,ディスクアップ ULTRAREMIX,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=81 < 200; window1_n=87 < 200
ヒロキ,ディスクアップ2,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=89 < 200; window1_n=91 < 200
ヒロキ,ディスクアップ2,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=89 < 200; window1_n=91 < 200
ヒロキ,デビル メイ クライ5 スタイリッシュトライブ,hit104,2026-03-31..2026-06-28,,,,,2025-12-31..2026-03-30,,,,,,,,False,False,skip: window0_n=48 < 200; window1_n=144 < 200
ヒロキ,デビル メイ クライ5 スタイリッシュトライブ,plus,2026-03-31..2026-06-28,,,,,2025-12-31..2026-03-30,,,,,,,,False,False,skip: window0_n=48 < 200; window1_n=144 < 200
ヒロキ,ドッチ,hit104,2026-05-21..2026-06-28,,,,,empty,,,,,,,,False,False,skip: window0_n=35 < 200; window1_n=0 < 200
ヒロキ,ドッチ,plus,2026-05-21..2026-06-28,,,,,empty,,,,,,,,False,False,skip: window0_n=35 < 200; window1_n=0 < 200
ヒロキ,ネオアイムジャグラーEX,hit104,2026-04-02..2026-06-30,552,0.5569367894216997,0.0,22.0,2026-01-02..2026-04-01,567,0.45702864754022515,0.014308746004220623,4.0,31,-0.1132666516621652,0.5440607629225497,False,False,
ヒロキ,ネオアイムジャグラーEX,plus,2026-04-02..2026-06-30,552,0.6955572698889891,0.0,21.0,2026-01-02..2026-04-01,567,0.797741094505834,0.0,14.0,31,-0.04806719386037564,0.7973507890972314,False,False,
ヒロキ,ハッピージャグラーVIII,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=182 < 200
ヒロキ,ハッピージャグラーVIII,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=182 < 200
ヒロキ,バイオハザード RE:3,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=54 < 200; window1_n=0 < 200
ヒロキ,バイオハザード RE:3,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=54 < 200; window1_n=0 < 200
ヒロキ,バイオハザード5,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=176 < 200; window1_n=182 < 200
ヒロキ,バイオハザード5,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=176 < 200; window1_n=182 < 200
ヒロキ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,hit104,2026-04-02..2026-06-30,241,0.10896290740685828,0.20069492698020389,13.0,2026-01-02..2026-04-01,361,0.8792220418320819,0.0,3.0,31,0.07883526785059984,0.673349403584314,False,False,
ヒロキ,バジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,plus,2026-04-02..2026-06-30,241,0.07192233247614194,0.2222099774844176,13.0,2026-01-02..2026-04-01,361,0.4815774644302526,0.0,3.0,31,0.0016176321991480066,0.9931091856021326,False,False,
ヒロキ,バーサスリヴァイズ,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=149 < 200; window1_n=171 < 200
ヒロキ,バーサスリヴァイズ,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=149 < 200; window1_n=171 < 200
ヒロキ,ビッグドリーム THE GOLDEN PUSHER,hit104,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=43 < 200; window1_n=0 < 200
ヒロキ,ビッグドリーム THE GOLDEN PUSHER,plus,2026-06-10..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=43 < 200; window1_n=0 < 200
ヒロキ,ファミスタ回胴版!!,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=72 < 200; window1_n=75 < 200
ヒロキ,ファミスタ回胴版!!,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=72 < 200; window1_n=75 < 200
ヒロキ,ファンキージャグラー2,hit104,2026-04-02..2026-06-30,322,0.3695755798107879,0.07617369227180387,12.0,2026-01-02..2026-04-01,314,0.6633588895401191,0.0,30.0,31,0.019036962077671516,0.9190371748618418,False,False,
ヒロキ,ファンキージャグラー2,plus,2026-04-02..2026-06-30,322,0.631494503050777,0.0,12.0,2026-01-02..2026-04-01,314,0.4282329973361568,0.04539028664160996,30.0,31,-0.15306293273850835,0.4110441144471999,False,False,
ヒロキ,プリズムナナ,hit104,2026-04-01..2026-06-29,,,,,2026-01-07..2026-03-31,,,,,,,,False,False,skip: window0_n=64 < 200; window1_n=77 < 200
ヒロキ,プリズムナナ,plus,2026-04-01..2026-06-29,,,,,2026-01-07..2026-03-31,,,,,,,,False,False,skip: window0_n=64 < 200; window1_n=77 < 200
ヒロキ,マイジャグラーV,hit104,2026-04-02..2026-06-30,2413,0.4792579832303664,0.0,31.0,2026-01-02..2026-04-01,3060,0.14451597893418638,0.05176463431866499,11.0,31,-0.0016138793953576593,0.9931251714779772,False,False,
ヒロキ,マイジャグラーV,plus,2026-04-02..2026-06-30,2413,0.0024717626640619133,0.10454593089960211,31.0,2026-01-02..2026-04-01,3060,0.044908515735624356,0.06831776137455021,22.0,31,0.12220205935092565,0.5125363383587737,True,False,
ヒロキ,マギアレコード 魔法少女まどか☆マギカ外伝,hit104,2026-04-02..2026-06-30,360,0.04906869254748315,0.19591967538129934,29.0,2026-01-02..2026-04-01,367,0.29481600797172003,0.09881136745979843,19.0,31,0.2713650641820121,0.13976177910389753,True,False,
ヒロキ,マギアレコード 魔法少女まどか☆マギカ外伝,plus,2026-04-02..2026-06-30,360,0.060087433770009774,0.1887686277930209,29.0,2026-01-02..2026-04-01,367,0.32777953159635803,0.08743329680410167,19.0,31,0.14411408946168736,0.43924410797356417,False,False,
ヒロキ,ミスタージャグラー,hit104,2026-04-02..2026-06-30,313,0.3217002801155655,0.09679623877397536,27.0,2026-01-02..2026-04-01,320,0.5366523369944938,0.0,19.0,31,-0.10064022521430185,0.5901041218600539,False,False,
ヒロキ,ミスタージャグラー,plus,2026-04-02..2026-06-30,313,0.12366408913958132,0.16981042725785164,23.0,2026-01-02..2026-04-01,320,0.7645072621044793,0.0,19.0,31,-0.16309970669151183,0.38066353044423595,False,False,
ヒロキ,ミリオンゴッド‐神々の軌跡‐,hit104,2026-05-21..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 200
ヒロキ,ミリオンゴッド‐神々の軌跡‐,plus,2026-05-21..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window1_n=0 < 200
ヒロキ,モンキーターンV,hit104,2026-04-02..2026-06-30,947,0.6740994029320657,0.0,13.0,2026-01-02..2026-04-01,982,0.038946181950261415,0.12335750078676802,29.0,31,-0.2025827321303731,0.2744100009611415,False,False,
ヒロキ,モンキーターンV,plus,2026-04-02..2026-06-30,947,0.47443442505062416,0.0,11.0,2026-01-02..2026-04-01,982,0.03962689818108732,0.12302216437993073,11.0,31,-0.004038364482973736,0.9827983730098698,False,False,
ヒロキ,モンスターハンターライズ,hit104,2026-04-02..2026-06-30,260,0.41613472241446775,0.057937132217560486,8.0,2026-01-02..2026-04-01,353,0.6222202278541913,0.0,13.0,31,0.12384908504775512,0.5068257718158131,False,False,
ヒロキ,モンスターハンターライズ,plus,2026-04-02..2026-06-30,260,0.3630274416899816,0.0874620837660103,24.0,2026-01-02..2026-04-01,353,0.4284145135059753,0.04303267552066443,22.0,31,0.0065969935140564205,0.9719031978579784,False,False,
ヒロキ,ヨルムンガンド,hit104,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=49 < 200; window1_n=0 < 200
ヒロキ,ヨルムンガンド,plus,2026-05-06..2026-06-30,,,,,empty,,,,,,,,False,False,skip: window0_n=49 < 200; window1_n=0 < 200
ヒロキ,ヱヴァンゲリヲン ～約束の扉～,hit104,2026-04-01..2026-06-29,,,,,2026-01-01..2026-03-30,,,,,,,,False,False,skip: window0_n=64 < 200; window1_n=102 < 200
ヒロキ,ヱヴァンゲリヲン ～約束の扉～,plus,2026-04-01..2026-06-29,,,,,2026-01-01..2026-03-30,,,,,,,,False,False,skip: window0_n=64 < 200; window1_n=102 < 200
ヒロキ,不二子BT,hit104,2026-04-02..2026-06-30,,,,,2026-01-21..2026-04-01,,,,,,,,False,False,skip: window0_n=71 < 200; window1_n=69 < 200
ヒロキ,不二子BT,plus,2026-04-02..2026-06-30,,,,,2026-01-21..2026-04-01,,,,,,,,False,False,skip: window0_n=71 < 200; window1_n=69 < 200
ヒロキ,主役は銭形5,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=148 < 200
ヒロキ,主役は銭形5,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=148 < 200
ヒロキ,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,hit104,2026-04-02..2026-06-29,,,,,2026-01-01..2026-03-31,,,,,,,,False,False,skip: window0_n=190 < 200
ヒロキ,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE‐ART,plus,2026-04-02..2026-06-29,,,,,2026-01-01..2026-03-31,,,,,,,,False,False,skip: window0_n=190 < 200
ヒロキ,化物語,hit104,2026-04-02..2026-06-30,341,0.6114575360036429,0.0,12.0,2026-01-07..2026-04-01,332,0.3647886541417431,0.07711526881743506,24.0,31,-0.12547454634978988,0.50122120114289,False,False,
ヒロキ,化物語,plus,2026-04-02..2026-06-30,341,0.8423438591646,0.0,12.0,2026-01-07..2026-04-01,332,0.5397474726206751,0.0,23.0,31,-0.0771176576282007,0.68008787876398,False,False,
ヒロキ,北斗の拳 転生の章2,hit104,2026-04-02..2026-06-30,905,0.0277811757256075,0.1349941062518599,13.0,2026-02-04..2026-04-01,660,0.4789775753065906,0.0,12.0,31,0.18453889494458295,0.32031274697055534,True,False,
ヒロキ,北斗の拳 転生の章2,plus,2026-04-02..2026-06-30,905,0.012084213751165588,0.14902054573196602,13.0,2026-02-04..2026-04-01,660,0.2531411961307113,0.08418078170581701,12.0,31,-0.1949761550660667,0.2932126694639035,True,False,
ヒロキ,吉宗(スマスロ),hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=125 < 200; window1_n=199 < 200
ヒロキ,吉宗(スマスロ),plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-03-31,,,,,,,,False,False,skip: window0_n=125 < 200; window1_n=199 < 200
ヒロキ,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=88 < 200; window1_n=186 < 200
ヒロキ,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=88 < 200; window1_n=186 < 200
ヒロキ,戦国乙女4 戦乱に閃く炯眼の軍師,hit104,2026-03-11..2026-06-07,207,0.9659108668484481,0.0,2.0,2025-12-11..2026-03-09,253,0.9849075526935502,0.0,3.0,29,-0.4187578802923173,0.02376340903440786,False,False,
ヒロキ,戦国乙女4 戦乱に閃く炯眼の軍師,plus,2026-03-11..2026-06-07,207,0.9618317243980055,0.0,17.0,2025-12-11..2026-03-09,253,0.9968284066467783,0.0,5.0,29,-0.15405676373402485,0.42492347414316545,False,False,
ヒロキ,攻殻機動隊,hit104,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window1_n=86 < 200
ヒロキ,攻殻機動隊,plus,2026-04-02..2026-06-30,,,,,2026-03-04..2026-04-01,,,,,,,,False,False,skip: window1_n=86 < 200
ヒロキ,新ハナビ,hit104,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=163 < 200; window1_n=173 < 200
ヒロキ,新ハナビ,plus,2026-04-02..2026-06-30,,,,,2026-01-02..2026-04-01,,,,,,,,False,False,skip: window0_n=163 < 200; window1_n=173 < 200
ヒロキ,新鬼武者3,hit104,2026-04-02..2026-06-30,372,0.06959824045951524,0.1803031338373466,20.0,2026-01-02..2026-04-01,578,0.5017969405426175,0.0,19.0,31,-0.15126729968060545,0.41661935828302055,False,False,
ヒロキ,新鬼武者3,plus,2026-04-02..2026-06-30,372,0.17627487531310276,0.13686002589239032,20.0,2026-01-02..2026-04-01,578,0.26796008189004644,0.08607294173545808,19.0,31,0.20553492131302575,0.26732764767881695,False,False,
ヒロキ,東京リベンジャーズ,hit104,2026-04-02..2026-06-30,430,0.8599786603644393,0.0,10.0,2026-01-02..2026-04-01,591,0.020167376067958702,0.17405768908772407,9.0,31,0.056897527832164355,0.7611126240319344,False,False,
ヒロキ,東京リベンジャーズ,plus,2026-04-02..2026-06-30,430,0.6376841185553852,0.0,8.0,2026-01-02..2026-04-01,591,0.05000278456093307,0.15250393334650963,9.0,31,-0.05127688146742661,0.7841265633647033,False,False,
ヒロキ,東京喰種,hit104,2026-04-02..2026-06-30,883,0.36011716715084685,0.04909761593982571,8.0,2026-01-02..2026-04-01,743,0.7864646275052738,0.0,11.0,31,0.0749545194309497,0.6886087323567094,False,False,
ヒロキ,東京喰種,plus,2026-04-02..2026-06-30,883,0.302103415763244,0.06250428195723462,8.0,2026-01-02..2026-04-01,743,0.404781939187014,0.03982532156845385,11.0,31,0.0703601298161363,0.7068301251594353,False,False,
ヒロキ,機動戦士ガンダムユニコーン 覚醒DRIVE,hit104,2026-05-21..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window0_n=30 < 200; window1_n=0 < 200
ヒロキ,機動戦士ガンダムユニコーン 覚醒DRIVE,plus,2026-05-21..2026-06-29,,,,,empty,,,,,,,,False,False,skip: window0_n=30 < 200; window1_n=0 < 200
ヒロキ,無職転生 ～異世界行ったら本気だす～,hit104,2026-04-02..2026-06-30,,,,,2026-01-21..2026-04-01,,,,,,,,False,False,skip: window1_n=159 < 200
ヒロキ,無職転生 ～異世界行ったら本気だす～,plus,2026-04-02..2026-06-30,,,,,2026-01-21..2026-04-01,,,,,,,,False,False,skip: window1_n=159 < 200
