machine_name,machine_count,avg_diff,avg_games,diff_above_mean,games_above_mean,diff_percentile,games_percentile,is_outlier_diff,is_outlier_games,is_outlier_either,is_hit_candidate,is_unfired_high_setting,category
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-983.4008097165992,-4476.3036437246965,29.96,1.21,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-1183.4008097165993,-3133.3036437246965,25.3,14.98,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-283.40080971659916,-1486.3036437246965,54.25,31.58,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,2316.5991902834007,1202.6963562753035,89.27,61.94,True,True,True,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,2516.5991902834007,3594.6963562753035,90.49,95.14,True,True,True,True,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-783.4008097165992,-725.3036437246965,35.83,41.3,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-883.4008097165992,-2990.3036437246965,33.0,15.79,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,416.59919028340084,149.69635627530351,69.23,53.04,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,2616.5991902834007,1785.6963562753035,91.5,70.45,True,True,True,True,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-1083.4008097165993,-2077.3036437246965,27.33,23.48,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-1783.4008097165993,-3208.3036437246965,8.7,12.96,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-983.4008097165992,-4140.3036437246965,29.96,3.04,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-883.4008097165992,812.6963562753035,33.0,56.68,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-983.4008097165992,-3252.3036437246965,29.96,12.15,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-883.4008097165992,-2959.3036437246965,33.0,16.19,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,716.5991902834008,1978.6963562753035,72.47,73.68,True,True,True,True,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,1516.5991902834007,2019.6963562753035,79.76,74.09,True,True,True,True,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-1483.4008097165993,-3848.3036437246965,16.6,5.26,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-1183.4008097165993,-3653.3036437246965,25.3,7.69,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-1383.4008097165993,-1865.3036437246965,20.04,26.32,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,416.59919028340084,-1921.3036437246965,69.23,25.1,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-1583.4008097165993,-3497.3036437246965,13.36,9.31,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-483.40080971659916,-1138.3036437246965,47.37,35.22,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-583.4008097165992,-4103.3036437246965,43.72,4.05,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-583.4008097165992,-1531.3036437246965,43.72,30.36,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,116.59919028340082,-1007.3036437246965,65.38,36.03,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-883.4008097165992,-2614.3036437246965,33.0,19.03,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-383.40080971659916,-2372.3036437246965,50.81,20.65,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,16.599190283400816,-1444.3036437246965,62.55,32.79,False,False,False,False,False,6-15台
ヱヴァンゲリヲン ～約束の扉～,8.0,183.40080971659918,5507.3036437246965,-1283.4008097165993,-3715.3036437246965,23.28,6.48,False,False,False,False,False,6-15台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,4208.1040892193305,719.5368029739775,92.6,61.71,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1991.895910780669,1351.5368029739775,18.51,74.05,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2791.895910780669,508.5368029739775,8.36,57.88,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-3291.895910780669,1827.5368029739775,4.72,82.01,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,7008.1040892193305,464.5368029739775,98.81,57.17,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1991.895910780669,-80.4631970260225,18.51,45.69,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2891.895910780669,463.5368029739775,7.55,57.06,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,608.1040892193308,934.5368029739775,68.18,66.02,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1191.895910780669,2287.5368029739775,34.28,90.33,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-3891.895910780669,936.5368029739775,2.42,66.1,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1208.104089219331,1920.5368029739775,74.54,83.83,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,508.10408921933083,2207.5368029739775,66.54,89.07,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1608.104089219331,-537.4631970260225,79.44,37.7,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2591.895910780669,446.5368029739775,9.7,56.58,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2191.895910780669,1563.5368029739775,14.39,77.55,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-891.8959107806692,3331.5368029739775,41.0,99.63,False,True,True,False,True,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,608.1040892193308,1697.5368029739775,68.18,79.55,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,708.1040892193308,1536.5368029739775,69.74,76.88,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2191.895910780669,2598.5368029739775,14.39,94.57,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1508.104089219331,1662.5368029739775,78.36,78.88,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2191.895910780669,921.5368029739775,14.39,65.72,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-891.8959107806692,226.5368029739775,41.0,51.38,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1408.104089219331,1881.5368029739775,77.14,83.27,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1908.104089219331,699.5368029739775,82.01,61.64,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1891.895910780669,1020.5368029739775,20.3,67.84,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-391.89591078066917,1879.5368029739775,52.9,83.12,False,True,True,False,True,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-591.8959107806692,1449.5368029739775,47.77,75.84,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,5208.1040892193305,258.5368029739775,95.54,52.45,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2191.895910780669,539.5368029739775,14.39,58.44,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1308.104089219331,1144.5368029739775,75.72,70.41,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,5608.1040892193305,-966.4631970260225,96.91,30.33,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,3808.104089219331,959.5368029739775,91.34,66.69,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,108.10408921933083,479.5368029739775,61.26,57.32,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2991.895910780669,1368.5368029739775,6.58,74.57,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-3791.895910780669,2530.5368029739775,2.71,93.9,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1308.104089219331,1329.5368029739775,75.72,73.57,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,508.10408921933083,1305.5368029739775,66.54,73.31,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-3891.895910780669,-12.463197026022499,2.42,46.91,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2691.895910780669,1657.5368029739775,8.92,78.74,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2991.895910780669,1246.5368029739775,6.58,72.12,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2491.895910780669,1833.5368029739775,10.74,82.3,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2491.895910780669,-842.4631970260225,10.74,32.12,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-591.8959107806692,1254.5368029739775,47.77,72.49,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1291.895910780669,-524.4631970260225,31.6,38.03,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,7508.1040892193305,-324.4631970260225,99.22,41.52,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-791.8959107806692,74.5368029739775,43.49,48.25,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1991.895910780669,-460.4631970260225,18.51,38.96,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,308.10408921933083,952.5368029739775,63.87,66.36,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-391.89591078066917,-993.4631970260225,52.9,29.89,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,4408.1040892193305,1018.5368029739775,93.23,67.73,True,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1808.104089219331,2589.5368029739775,81.26,94.42,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-791.8959107806692,1316.5368029739775,43.49,73.38,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2291.895910780669,1475.5368029739775,13.09,76.13,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-91.89591078066917,-1569.4631970260225,58.29,21.45,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,608.1040892193308,-415.4631970260225,68.18,39.85,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-791.8959107806692,1877.5368029739775,43.49,83.05,False,True,True,False,True,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2491.895910780669,-441.4631970260225,10.74,39.26,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1191.895910780669,-1040.4631970260225,34.28,29.37,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1008.1040892193308,2017.5368029739775,72.83,85.43,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,108.10408921933083,-1205.4631970260225,61.26,27.03,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1708.104089219331,-560.4631970260225,80.52,37.17,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-3391.895910780669,1023.5368029739775,4.16,68.03,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1891.895910780669,-2072.4631970260225,20.3,14.8,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-491.89591078066917,1834.5368029739775,50.41,82.42,False,True,True,False,True,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,108.10408921933083,-272.4631970260225,61.26,42.34,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-291.89591078066917,610.5368029739775,54.72,59.63,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2091.895910780669,331.5368029739775,16.28,53.98,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-791.8959107806692,-603.4631970260225,43.49,36.28,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,208.10408921933083,-699.4631970260225,62.79,34.72,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2991.895910780669,-524.4631970260225,6.58,38.03,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1008.1040892193308,2004.5368029739775,72.83,85.28,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,2108.104089219331,-379.4631970260225,83.64,40.45,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,508.10408921933083,-592.4631970260225,66.54,36.58,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,2608.104089219331,2447.5368029739775,85.91,92.86,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,5308.1040892193305,628.5368029739775,95.99,59.85,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-191.89591078066917,877.5368029739775,56.43,65.2,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2091.895910780669,-438.4631970260225,16.28,39.41,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-791.8959107806692,349.5368029739775,43.49,54.46,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2491.895910780669,580.5368029739775,10.74,59.18,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1191.895910780669,-79.4631970260225,34.28,45.8,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-691.8959107806692,747.5368029739775,45.8,62.45,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-291.89591078066917,-554.4631970260225,54.72,37.47,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-691.8959107806692,-778.4631970260225,45.8,33.46,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1108.104089219331,2053.5368029739775,73.64,85.87,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2091.895910780669,-57.4631970260225,16.28,46.17,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2891.895910780669,2189.5368029739775,7.55,88.59,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2091.895910780669,1704.5368029739775,16.28,79.7,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-191.89591078066917,2190.5368029739775,56.43,88.7,False,True,True,False,True,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-3491.895910780669,2888.5368029739775,3.72,97.66,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-791.8959107806692,1641.5368029739775,43.49,78.59,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1091.895910780669,1794.5368029739775,36.88,81.6,False,True,True,False,True,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-891.8959107806692,1564.5368029739775,41.0,77.62,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,3108.104089219331,1764.5368029739775,87.96,80.67,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1508.104089219331,1959.5368029739775,78.36,84.46,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,4608.1040892193305,2076.5368029739775,93.68,86.25,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1091.895910780669,565.5368029739775,36.88,58.88,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2791.895910780669,2135.5368029739775,8.36,87.43,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1491.895910780669,1423.5368029739775,26.91,75.24,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-3191.895910780669,2315.5368029739775,5.35,90.78,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-591.8959107806692,1281.5368029739775,47.77,72.79,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-891.8959107806692,2562.5368029739775,41.0,94.13,False,True,True,False,True,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-91.89591078066917,2378.5368029739775,58.29,91.97,False,True,True,False,True,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,2908.104089219331,410.5368029739775,87.21,55.72,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,408.10408921933083,634.5368029739775,64.98,60.37,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1091.895910780669,405.5368029739775,36.88,55.5,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,108.10408921933083,902.5368029739775,61.26,65.61,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2291.895910780669,969.5368029739775,13.09,66.77,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1508.104089219331,1131.5368029739775,78.36,69.93,True,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1791.895910780669,1428.5368029739775,21.82,75.39,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-891.8959107806692,255.5368029739775,41.0,52.27,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,6008.1040892193305,-476.4631970260225,97.66,38.81,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-3291.895910780669,1782.5368029739775,4.72,81.19,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-4291.8959107806695,2631.5368029739775,1.49,95.32,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,4508.1040892193305,2.536802973977501,93.46,46.99,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,408.10408921933083,176.5368029739775,64.98,50.33,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,3608.104089219331,2199.5368029739775,90.3,88.92,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-3391.895910780669,838.5368029739775,4.16,64.31,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-5491.8959107806695,2238.5368029739775,0.3,89.67,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2091.895910780669,-777.4631970260225,16.28,33.53,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,2708.104089219331,1232.5368029739775,86.32,71.82,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-891.8959107806692,1058.5368029739775,41.0,68.4,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2191.895910780669,2870.5368029739775,14.39,97.4,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-4591.8959107806695,1217.5368029739775,1.12,71.64,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-991.8959107806692,2591.5368029739775,39.0,94.5,False,True,True,False,True,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-791.8959107806692,87.5368029739775,43.49,48.62,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,6108.1040892193305,771.5368029739775,97.88,62.9,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-4391.8959107806695,516.5368029739775,1.26,57.99,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,3508.104089219331,2572.5368029739775,89.89,94.24,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1691.895910780669,1029.5368029739775,23.2,68.18,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-291.89591078066917,1953.5368029739775,54.72,84.39,False,True,True,False,True,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,1108.104089219331,2086.5368029739775,73.64,86.73,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1891.895910780669,-629.4631970260225,20.3,35.72,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1091.895910780669,-1299.4631970260225,36.88,24.98,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-3391.895910780669,864.5368029739775,4.16,64.87,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1691.895910780669,-548.4631970260225,23.2,37.58,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-191.89591078066917,1137.5368029739775,56.43,70.15,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-891.8959107806692,-608.4631970260225,41.0,36.06,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2591.895910780669,1554.5368029739775,9.7,77.32,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,8.104089219330831,1215.5368029739775,59.93,71.52,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,208.10408921933083,1333.5368029739775,62.79,73.75,False,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,108.10408921933083,1539.5368029739775,61.26,76.95,False,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1291.895910780669,809.5368029739775,31.6,63.64,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,5008.1040892193305,2140.5368029739775,94.83,87.66,True,True,True,True,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2291.895910780669,62.5368029739775,13.09,47.96,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,108.10408921933083,-348.4631970260225,61.26,41.08,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-91.89591078066917,-1245.4631970260225,58.29,26.02,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,4208.1040892193305,-998.4631970260225,92.6,29.81,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-791.8959107806692,1271.5368029739775,43.49,72.71,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-2091.895910780669,1977.5368029739775,16.28,84.91,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1991.895910780669,732.5368029739775,18.51,62.01,False,False,False,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1491.895910780669,1926.5368029739775,26.91,84.01,False,True,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,908.1040892193308,399.5368029739775,71.75,55.39,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,6008.1040892193305,647.5368029739775,97.66,60.56,True,False,True,False,False,16-50台
スマスロ北斗の拳,43.0,491.89591078066917,4093.4631970260225,-1591.895910780669,1684.5368029739775,24.68,79.33,False,True,True,False,False,16-50台
