index,debut_phase,avg_diff,avg_diff_other,win_rate,payout_rate,avg_diff_vs_other,hit@10,lift@10,hit@20,lift@20,hit@50,lift@50,hit_t2500,lift_t2500,hit_t3500,lift_t3500,hit_t4500,lift_t4500,test_date,variant,window,event_type,selection
3,pre_existing,266.0,-190.210843373494,36.0,104.71176254897037,456.21084337349396,3.0,4.284000000000001,4.0,2.8560000000000003,6.0,1.7136,9.0,1.669090909090909,6.0,1.53,6.0,2.0897560975609757,2026-01-13,v12d_tuned_half,90,non_event,bottom50
0,1-14日,182.0,195.33132530120483,50.0,102.00521555496259,-13.331325301204828,1.0,1.4280000000000002,1.0,0.7140000000000001,6.0,1.7136,12.0,1.9253932584269662,10.0,2.196923076923077,5.0,1.4875,2026-01-14,v12c_tuned,90,non_event,top50
1,15-60日,516.0,170.18072289156626,40.0,108.78157707366674,345.81927710843377,1.0,1.4280000000000002,5.0,3.5700000000000003,9.0,2.5704,11.0,1.7649438202247192,11.0,2.4166153846153846,8.0,2.38,2026-01-14,v12c_tuned,90,non_event,top50
2,61-180日,569.2307692307693,172.74074074074073,41.02564102564102,105.99654935238202,396.4900284900285,3.0,5.492307692307693,3.0,2.7461538461538466,6.0,2.1969230769230768,8.0,1.6456352636127918,7.0,1.9715976331360947,6.0,2.2884615384615383,2026-01-14,v12c_tuned,90,non_event,top50
3,pre_existing,-202.0,224.24698795180723,34.0,94.49440495707327,-426.2469879518072,0.0,0.0,0.0,0.0,1.0,0.2856,3.0,0.48134831460674155,1.0,0.21969230769230771,1.0,0.2975,2026-01-14,v12c_tuned,90,non_event,top50
0,1-14日,146.0,198.0421686746988,48.0,101.64595819856412,-52.042168674698786,1.0,1.4280000000000002,1.0,0.7140000000000001,6.0,1.7136,11.0,1.7649438202247192,9.0,1.9772307692307693,5.0,1.4875,2026-01-14,v12c_tuned,90,non_event,bottom50
1,15-60日,548.0,167.7710843373494,42.0,110.52633297240573,380.2289156626506,1.0,1.4280000000000002,5.0,3.5700000000000003,9.0,2.5704,11.0,1.7649438202247192,11.0,2.4166153846153846,8.0,2.38,2026-01-14,v12c_tuned,90,non_event,bottom50
2,61-180日,569.2307692307693,172.74074074074073,41.02564102564102,105.99654935238202,396.4900284900285,3.0,5.492307692307693,3.0,2.7461538461538466,6.0,2.1969230769230768,8.0,1.6456352636127918,7.0,1.9715976331360947,6.0,2.2884615384615383,2026-01-14,v12c_tuned,90,non_event,bottom50
3,pre_existing,0.0,209.03614457831324,40.0,95.71470499162783,-209.03614457831324,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,4.0,0.6417977528089888,3.0,0.6590769230769231,3.0,0.8925,2026-01-14,v12c_tuned,90,non_event,bottom50
0,1-14日,182.0,195.33132530120483,50.0,102.00521555496259,-13.331325301204828,1.0,1.4280000000000002,1.0,0.7140000000000001,6.0,1.7136,12.0,1.9253932584269662,10.0,2.196923076923077,5.0,1.4875,2026-01-14,v12d_tuned_half,90,non_event,top50
1,15-60日,516.0,170.18072289156626,40.0,108.78157707366674,345.81927710843377,1.0,1.4280000000000002,5.0,3.5700000000000003,9.0,2.5704,11.0,1.7649438202247192,11.0,2.4166153846153846,8.0,2.38,2026-01-14,v12d_tuned_half,90,non_event,top50
2,61-180日,569.2307692307693,172.74074074074073,41.02564102564102,105.99654935238202,396.4900284900285,3.0,5.492307692307693,3.0,2.7461538461538466,6.0,2.1969230769230768,8.0,1.6456352636127918,7.0,1.9715976331360947,6.0,2.2884615384615383,2026-01-14,v12d_tuned_half,90,non_event,top50
3,pre_existing,-202.0,224.24698795180723,34.0,94.49440495707327,-426.2469879518072,0.0,0.0,0.0,0.0,1.0,0.2856,3.0,0.48134831460674155,1.0,0.21969230769230771,1.0,0.2975,2026-01-14,v12d_tuned_half,90,non_event,top50
0,1-14日,146.0,198.0421686746988,48.0,101.64595819856412,-52.042168674698786,1.0,1.4280000000000002,1.0,0.7140000000000001,6.0,1.7136,11.0,1.7649438202247192,9.0,1.9772307692307693,5.0,1.4875,2026-01-14,v12d_tuned_half,90,non_event,bottom50
1,15-60日,582.0,165.210843373494,42.0,110.53538121139854,416.78915662650604,1.0,1.4280000000000002,5.0,3.5700000000000003,9.0,2.5704,11.0,1.7649438202247192,11.0,2.4166153846153846,8.0,2.38,2026-01-14,v12d_tuned_half,90,non_event,bottom50
2,61-180日,569.2307692307693,172.74074074074073,41.02564102564102,105.99654935238202,396.4900284900285,3.0,5.492307692307693,3.0,2.7461538461538466,6.0,2.1969230769230768,8.0,1.6456352636127918,7.0,1.9715976331360947,6.0,2.2884615384615383,2026-01-14,v12d_tuned_half,90,non_event,bottom50
3,pre_existing,0.0,209.03614457831324,40.0,95.71470499162783,-209.03614457831324,1.0,1.4280000000000002,1.0,0.7140000000000001,3.0,0.8568,4.0,0.6417977528089888,3.0,0.6590769230769231,3.0,0.8925,2026-01-14,v12d_tuned_half,90,non_event,bottom50
0,1-14日,-840.0,235.39156626506025,34.0,96.51090192915231,-1075.3915662650602,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,7.0,1.2043373493975904,5.0,1.2526315789473683,4.0,1.4646153846153847,2026-01-15,v12c_tuned,90,non_event,top50
1,15-60日,40.0,169.1265060240964,34.0,103.8102249754922,-129.1265060240964,0.0,0.0,1.0,0.7140000000000001,5.0,1.428,8.0,1.3763855421686748,6.0,1.503157894736842,4.0,1.4646153846153847,2026-01-15,v12c_tuned,90,non_event,top50
2,61-180日,874.3589743589744,118.81481481481481,46.15384615384615,106.7941951033222,755.5441595441596,3.0,5.492307692307693,3.0,2.7461538461538466,7.0,2.563076923076923,10.0,2.205746061167748,7.0,2.2483130904183537,6.0,2.8165680473372783,2026-01-15,v12c_tuned,90,non_event,top50
3,pre_existing,-2.0,172.289156626506,42.0,110.6282760953964,-174.289156626506,1.0,1.4280000000000002,1.0,0.7140000000000001,1.0,0.2856,4.0,0.6881927710843374,2.0,0.5010526315789474,1.0,0.36615384615384616,2026-01-15,v12c_tuned,90,non_event,top50
0,1-14日,-672.0,222.74096385542168,38.0,97.53409655062728,-894.7409638554217,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,7.0,1.2043373493975904,5.0,1.2526315789473683,4.0,1.4646153846153847,2026-01-15,v12c_tuned,90,non_event,bottom50
1,15-60日,204.0,156.77710843373495,36.0,107.19475877952402,47.22289156626505,1.0,1.4280000000000002,2.0,1.4280000000000002,4.0,1.1424,8.0,1.3763855421686748,5.0,1.2526315789473683,3.0,1.0984615384615384,2026-01-15,v12c_tuned,90,non_event,bottom50
2,61-180日,874.3589743589744,118.81481481481481,46.15384615384615,106.7941951033222,755.5441595441596,3.0,5.492307692307693,3.0,2.7461538461538466,7.0,2.563076923076923,10.0,2.205746061167748,7.0,2.2483130904183537,6.0,2.8165680473372783,2026-01-15,v12c_tuned,90,non_event,bottom50
3,pre_existing,-30.0,174.3975903614458,32.0,97.85207182221232,-204.3975903614458,0.0,0.0,2.0,1.4280000000000002,5.0,1.428,6.0,1.032289156626506,5.0,1.2526315789473683,5.0,1.8307692307692307,2026-01-15,v12c_tuned,90,non_event,bottom50
0,1-14日,-840.0,235.39156626506025,34.0,96.51090192915231,-1075.3915662650602,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,7.0,1.2043373493975904,5.0,1.2526315789473683,4.0,1.4646153846153847,2026-01-15,v12d_tuned_half,90,non_event,top50
1,15-60日,62.0,167.46987951807228,34.0,104.11590789893256,-105.46987951807228,0.0,0.0,1.0,0.7140000000000001,5.0,1.428,8.0,1.3763855421686748,6.0,1.503157894736842,4.0,1.4646153846153847,2026-01-15,v12d_tuned_half,90,non_event,top50
2,61-180日,874.3589743589744,118.81481481481481,46.15384615384615,106.7941951033222,755.5441595441596,3.0,5.492307692307693,3.0,2.7461538461538466,7.0,2.563076923076923,10.0,2.205746061167748,7.0,2.2483130904183537,6.0,2.8165680473372783,2026-01-15,v12d_tuned_half,90,non_event,top50
3,pre_existing,-2.0,172.289156626506,42.0,110.6282760953964,-174.289156626506,1.0,1.4280000000000002,1.0,0.7140000000000001,1.0,0.2856,4.0,0.6881927710843374,2.0,0.5010526315789474,1.0,0.36615384615384616,2026-01-15,v12d_tuned_half,90,non_event,top50
0,1-14日,-672.0,222.74096385542168,38.0,97.53409655062728,-894.7409638554217,0.0,0.0,1.0,0.7140000000000001,4.0,1.1424,7.0,1.2043373493975904,5.0,1.2526315789473683,4.0,1.4646153846153847,2026-01-15,v12d_tuned_half,90,non_event,bottom50
