hall,segment,contrast,estimator,window_days,calendar_days,base_rate,n_days,n_days_in_group,n_per_day,mean_effect,daily_sd,mde,bootstrap_ci_halfwidth,detectability,reference_effect,reference_class,rb0_rate,gate
ARROW池上店,AT,weekday,payout_within_model,8.055459272097053,56,0.1438474870017331,577,83.0,186.0,-0.6393637298387106,2.5022364590814052,2.468546008474463,1.6649418234177737,0.9317225573694603,2.3,calendar,0.12085616375597867,MARGINAL
ARROW池上店,AT,weekday,payout_within_model,25.89254766031196,180,0.1438474870017331,577,83.0,186.0,-0.6393637298387106,2.5022364590814052,1.3768891793005535,0.9527214026247105,1.6704321847952772,2.3,calendar,0.12085616375597867,DETECTABLE
ARROW池上店,AT,weekday,payout_within_model,52.50433275563258,365,0.1438474870017331,577,83.0,186.0,-0.6393637298387106,2.5022364590814052,0.9669161346436529,0.6680293630256184,2.378696473864966,2.3,calendar,0.12085616375597867,DETECTABLE
ARROW池上店,bonus_judgeable,last_digit,payout,28.0,28,1.0,577,,10.0,0.11975850249712296,2.8966353745111393,1.5327553679577834,0.990221490360446,0.8807667734993593,1.35,position,0.01228881348780788,MARGINAL
ARROW池上店,bonus_judgeable,last_digit,payout,56.0,56,1.0,577,,10.0,0.11975850249712296,2.8966353745111393,1.0838217145830307,0.6983971416113735,1.2455923163703855,1.35,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,last_digit,payout,180.0,180,1.0,577,,10.0,0.11975850249712296,2.8966353745111393,0.6045268696541637,0.3827226112098515,2.2331513581394735,1.35,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,last_digit,payout,365.0,365,1.0,577,,10.0,0.11975850249712296,2.8966353745111393,0.4245271100112541,0.27055898453395866,3.1800089279674317,1.35,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,section,payout,28.0,28,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,section,payout,56.0,56,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,section,payout,180.0,180,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,section,payout,365.0,365,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,machine_name,payout,28.0,28,1.0,209,,5.0,-0.9253995849846319,5.780388605089284,3.0586941460755583,1.7173729153837054,0.44136482287126044,1.35,position,0.01228881348780788,MARGINAL
ARROW池上店,bonus_judgeable,machine_name,payout,56.0,56,1.0,209,,5.0,-0.9253995849846319,5.780388605089284,2.162823372265624,1.2381514803844038,0.6241841184589353,1.35,position,0.01228881348780788,MARGINAL
ARROW池上店,bonus_judgeable,machine_name,payout,180.0,180,1.0,209,,5.0,-0.9253995849846319,5.780388605089284,1.2063652400188503,0.6860965996792997,1.1190640738114317,1.35,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,machine_name,payout,365.0,365,1.0,209,,5.0,-0.9253995849846319,5.780388605089284,0.8471662297760499,0.48472989601669414,1.593547939649194,1.35,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,corner1,payout,28.0,28,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,corner1,payout,56.0,56,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,corner1,payout,180.0,180,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,corner1,payout,365.0,365,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,dd_event,payout,12.131715771230503,28,0.43327556325823224,577,250.0,101.5,0.44244019906811616,1.7818102627788832,1.4323804139887324,1.0068788627720855,1.605718688651444,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,dd_event,payout,24.263431542461007,56,0.43327556325823224,577,250.0,101.5,0.44244019906811616,1.7818102627788832,1.0128459039702271,0.7090385399124695,2.270829146846813,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,dd_event,payout,77.98960138648181,180,0.43327556325823224,577,250.0,101.5,0.44244019906811616,1.7818102627788832,0.5649384539271065,0.4007817693845302,4.071239944832587,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,dd_event,payout,158.14558058925476,365,0.43327556325823224,577,250.0,101.5,0.44244019906811616,1.7818102627788832,0.39672626845702147,0.2838020569698264,5.797448222789325,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,strong_zorome,payout,0.9220103986135182,28,0.03292894280762565,577,19.0,103.0,0.829075382588357,1.6720105348212215,4.8756119322552545,2.894082259847596,0.47173565738159884,2.3,calendar,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,strong_zorome,payout,1.8440207972270364,56,0.03292894280762565,577,19.0,103.0,0.829075382588357,1.6720105348212215,3.4475782597317366,2.2034152170345074,0.6671349645240446,2.3,calendar,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,strong_zorome,payout,5.927209705372617,180,0.03292894280762565,577,19.0,103.0,0.829075382588357,1.6720105348212215,1.9229672788436378,0.9056057991022962,1.196068193829636,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,strong_zorome,payout,12.019064124783363,365,0.03292894280762565,577,19.0,103.0,0.829075382588357,1.6720105348212215,1.3503977780188852,0.7467693965614198,1.7032018546225973,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,weekday,payout,4.027729636048527,28,0.1438474870017331,577,83.0,99.0,-0.14806980343448117,1.4465151813283568,2.0181380563277247,1.2411253133862026,1.1396643518953113,2.3,calendar,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,weekday,payout,8.055459272097053,56,0.1438474870017331,577,83.0,99.0,-0.14806980343448117,1.4465151813283568,1.4270391049999724,0.8394316310879439,1.6117287830034932,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,weekday,payout,25.89254766031196,180,0.1438474870017331,577,83.0,99.0,-0.14806980343448117,1.4465151813283568,0.7959643836362935,0.45142660135383106,2.8895765279002203,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,weekday,payout,52.50433275563258,365,0.1438474870017331,577,83.0,99.0,-0.14806980343448117,1.4465151813283568,0.5589635075283166,0.32442451975288067,4.1147587794601845,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,last_digit,rb_rate,28.0,28,1.0,577,,11.0,-0.19704770006642988,0.29307976181684603,0.15508323281468364,0.16970498203884402,0.6964002364398372,0.108,position,0.01228881348780788,MARGINAL
ARROW池上店,bonus_judgeable,last_digit,rb_rate,56.0,56,1.0,577,,11.0,-0.19704770006642988,0.29307976181684603,0.10966040557159493,0.1200462012619706,0.9848586592130476,0.108,position,0.01228881348780788,MARGINAL
ARROW池上店,bonus_judgeable,last_digit,rb_rate,180.0,180,1.0,577,,11.0,-0.19704770006642988,0.29307976181684603,0.061165651890178724,0.0671402881030698,1.76569686846322,0.108,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,last_digit,rb_rate,365.0,365,1.0,577,,11.0,-0.19704770006642988,0.29307976181684603,0.042953388397354145,0.048116259941750214,2.5143534428741976,0.108,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,section,rb_rate,28.0,28,1.0,0,,,,,,,,0.108,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,section,rb_rate,56.0,56,1.0,0,,,,,,,,0.108,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,section,rb_rate,180.0,180,1.0,0,,,,,,,,0.108,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,section,rb_rate,365.0,365,1.0,0,,,,,,,,0.108,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,machine_name,rb_rate,28.0,28,1.0,57,,5.0,0.17327991327280168,0.5047471146761703,0.2670870680821093,0.10832548749049804,0.4043625203403636,0.108,position,0.01228881348780788,MARGINAL
ARROW池上店,bonus_judgeable,machine_name,rb_rate,56.0,56,1.0,57,,5.0,0.17327991327280168,0.5047471146761703,0.1888590770080926,0.07565487643169014,0.5718549603807087,0.108,position,0.01228881348780788,MARGINAL
ARROW池上店,bonus_judgeable,machine_name,rb_rate,180.0,180,1.0,57,,5.0,0.17327991327280168,0.5047471146761703,0.10534056025386118,0.0428422854943291,1.0252461135552138,0.108,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,machine_name,rb_rate,365.0,365,1.0,57,,5.0,0.17327991327280168,0.5047471146761703,0.07397508011037017,0.030015478339352156,1.4599511056813315,0.108,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,corner1,rb_rate,28.0,28,1.0,0,,,,,,,,0.108,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,corner1,rb_rate,56.0,56,1.0,0,,,,,,,,0.108,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,corner1,rb_rate,180.0,180,1.0,0,,,,,,,,0.108,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,corner1,rb_rate,365.0,365,1.0,0,,,,,,,,0.108,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,dd_event,rb_rate,12.131715771230503,28,0.43327556325823224,577,250.0,101.5,0.022593702916865688,0.22467922280492372,0.18061750170529853,0.15825547875501128,1.5004083072867023,0.271,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,dd_event,rb_rate,24.263431542461007,56,0.43327556325823224,577,250.0,101.5,0.022593702916865688,0.22467922280492372,0.1277158602567894,0.11604062272577391,2.1218977772621126,0.271,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,dd_event,rb_rate,77.98960138648181,180,0.43327556325823224,577,250.0,101.5,0.022593702916865688,0.22467922280492372,0.07123650335417846,0.06473196858313869,3.8042293942001044,0.271,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,dd_event,rb_rate,158.14558058925476,365,0.43327556325823224,577,250.0,101.5,0.022593702916865688,0.22467922280492372,0.05002561244888431,0.04639501856040741,5.4172250320154545,0.271,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,strong_zorome,rb_rate,0.9220103986135182,28,0.03292894280762565,577,19.0,103.0,0.07258048500391157,0.2349835724087284,0.6852162026852687,0.44405708512064385,0.395495609908213,0.271,calendar,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,strong_zorome,rb_rate,1.8440207972270364,56,0.03292894280762565,577,19.0,103.0,0.07258048500391157,0.2349835724087284,0.4845210234976493,0.34473263606058635,0.5593152553912137,0.271,calendar,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,strong_zorome,rb_rate,5.927209705372617,180,0.03292894280762565,577,19.0,103.0,0.07258048500391157,0.2349835724087284,0.2702529149172405,0.1396880814487907,1.0027643923211274,0.271,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,strong_zorome,rb_rate,12.019064124783363,365,0.03292894280762565,577,19.0,103.0,0.07258048500391157,0.2349835724087284,0.18978426717007255,0.11673090053640417,1.427937120610462,0.271,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,weekday,rb_rate,4.027729636048527,28,0.1438474870017331,577,83.0,99.0,-0.013271034342625665,0.17037944864181176,0.2377087041730273,0.21597101532533686,1.1400508069016273,0.271,calendar,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,weekday,rb_rate,8.055459272097053,56,0.1438474870017331,577,83.0,99.0,-0.013271034342625665,0.17037944864181176,0.16808543666781456,0.16512333353539682,1.612275312914672,0.271,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,weekday,rb_rate,25.89254766031196,180,0.1438474870017331,577,83.0,99.0,-0.013271034342625665,0.17037944864181176,0.0937535772683236,0.09633344915412068,2.890556370178767,0.271,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,weekday,rb_rate,52.50433275563258,365,0.1438474870017331,577,83.0,99.0,-0.013271034342625665,0.17037944864181176,0.06583815742335397,0.06813234861102264,4.116154075476472,0.271,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,last_digit,bonus_rate,28.0,28,1.0,577,,11.0,-0.0988834665965089,0.44582755193765083,0.2359097660095513,0.19765297212613045,1.0385326735056855,0.245,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,last_digit,bonus_rate,56.0,56,1.0,577,,11.0,-0.0988834665965089,0.44582755193765083,0.1668133952934854,0.1406145285529942,1.46870699183933,0.245,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,last_digit,bonus_rate,180.0,180,1.0,577,,11.0,-0.0988834665965089,0.44582755193765083,0.09304406648832449,0.07799314114843119,2.6331609230637345,0.245,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,last_digit,bonus_rate,365.0,365,1.0,577,,11.0,-0.0988834665965089,0.44582755193765083,0.06533990568951928,0.054055149368536184,3.7496227981133856,0.245,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,section,bonus_rate,28.0,28,1.0,0,,,,,,,,0.245,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,section,bonus_rate,56.0,56,1.0,0,,,,,,,,0.245,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,section,bonus_rate,180.0,180,1.0,0,,,,,,,,0.245,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,section,bonus_rate,365.0,365,1.0,0,,,,,,,,0.245,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,machine_name,bonus_rate,28.0,28,1.0,209,,5.0,-0.8328038819034802,0.6916256677684346,0.3659739034528517,0.23227996784682503,0.6694466400158592,0.245,position,0.01228881348780788,MARGINAL
ARROW池上店,bonus_judgeable,machine_name,bonus_rate,56.0,56,1.0,209,,5.0,-0.8328038819034802,0.6916256677684346,0.2587826288688223,0.1630586093894077,0.946740517595527,0.245,position,0.01228881348780788,MARGINAL
ARROW池上店,bonus_judgeable,machine_name,bonus_rate,180.0,180,1.0,209,,5.0,-0.8328038819034802,0.6916256677684346,0.1443420540906311,0.09114259238528832,1.6973570283693389,0.245,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,machine_name,bonus_rate,365.0,365,1.0,209,,5.0,-0.8328038819034802,0.6916256677684346,0.10136375759648039,0.06377377532434586,2.417037467921444,0.245,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,corner1,bonus_rate,28.0,28,1.0,0,,,,,,,,0.245,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,corner1,bonus_rate,56.0,56,1.0,0,,,,,,,,0.245,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,corner1,bonus_rate,180.0,180,1.0,0,,,,,,,,0.245,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,corner1,bonus_rate,365.0,365,1.0,0,,,,,,,,0.245,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,dd_event,bonus_rate,12.131715771230503,28,0.43327556325823224,577,250.0,101.5,0.06762620684390708,0.32768290178523735,0.26342118480345417,0.22641165529473142,1.6095896019766145,0.424,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,dd_event,bonus_rate,24.263431542461007,56,0.43327556325823224,577,250.0,101.5,0.06762620684390708,0.32768290178523735,0.1862669060827172,0.16179697908174245,2.2763034449700394,0.424,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,dd_event,bonus_rate,77.98960138648181,180,0.43327556325823224,577,250.0,101.5,0.06762620684390708,0.32768290178523735,0.10389471639039087,0.09154131767254595,4.081054501431946,0.424,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,dd_event,bonus_rate,158.14558058925476,365,0.43327556325823224,577,250.0,101.5,0.06762620684390708,0.32768290178523735,0.07295974076368787,0.06415669638451657,5.811424157513251,0.424,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,strong_zorome,bonus_rate,0.9220103986135182,28,0.03292894280762565,577,19.0,103.0,0.11748262404978771,0.33348418029440086,0.9724456962441301,0.5977495285764101,0.4360140639601903,0.424,calendar,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,strong_zorome,bonus_rate,1.8440207972270364,56,0.03292894280762565,577,19.0,103.0,0.11748262404978771,0.33348418029440086,0.687622946149898,0.46727462858380553,0.6166170026379112,0.424,calendar,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,strong_zorome,bonus_rate,5.927209705372617,180,0.03292894280762565,577,19.0,103.0,0.11748262404978771,0.33348418029440086,0.383537754914142,0.20400461015955912,1.105497423832279,0.424,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,strong_zorome,bonus_rate,12.019064124783363,365,0.03292894280762565,577,19.0,103.0,0.11748262404978771,0.33348418029440086,0.2693381929690772,0.17151945973855506,1.5742290216103128,0.424,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,weekday,bonus_rate,4.124783362218371,28,0.14731369150779897,577,85.0,97.0,-0.08355028022686461,0.2583870647584106,0.3562281437321164,0.2964040483940761,1.1902484614434283,0.424,calendar,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,weekday,bonus_rate,8.249566724436741,56,0.14731369150779897,577,85.0,97.0,-0.08355028022686461,0.2583870647584106,0.25189133608247566,0.21027080429717437,1.683265516767006,0.424,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,weekday,bonus_rate,26.516464471403815,180,0.14731369150779897,577,85.0,97.0,-0.08355028022686461,0.2583870647584106,0.1404982746203119,0.12291035024833415,3.017830654118952,0.424,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,weekday,bonus_rate,53.76949740034662,365,0.14731369150779897,577,85.0,97.0,-0.08355028022686461,0.2583870647584106,0.09866447544382978,0.08760769071251459,4.297392735254397,0.424,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,last_digit,payout_within_model,28.0,28,1.0,577,,10.0,0.08853672922634984,2.897472558221166,1.5331983639374644,0.9975984035689491,0.8805122883988828,1.35,position,0.01228881348780788,MARGINAL
ARROW池上店,bonus_judgeable,last_digit,payout_within_model,56.0,56,1.0,577,,10.0,0.08853672922634984,2.897472558221166,1.0841349600443013,0.6983922349635414,1.2452324200898701,1.35,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,last_digit,payout_within_model,180.0,180,1.0,577,,10.0,0.08853672922634984,2.897472558221166,0.6047015896247894,0.3936011024652114,2.2325061206431758,1.35,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,last_digit,payout_within_model,365.0,365,1.0,577,,10.0,0.08853672922634984,2.897472558221166,0.4246498065660547,0.26916261670304364,3.1790901093699335,1.35,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,section,payout_within_model,28.0,28,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,section,payout_within_model,56.0,56,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,section,payout_within_model,180.0,180,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,section,payout_within_model,365.0,365,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,machine_name,payout_within_model,28.0,28,1.0,209,,5.0,-0.07622265951449184,5.7823661028554385,3.059740539537044,1.7508911380378547,0.44121388155489244,1.35,position,0.01228881348780788,MARGINAL
ARROW池上店,bonus_judgeable,machine_name,payout_within_model,56.0,56,1.0,209,,5.0,-0.07622265951449184,5.7823661028554385,2.16356328417803,1.2482871761667769,0.6239706552022052,1.35,position,0.01228881348780788,MARGINAL
ARROW池上店,bonus_judgeable,machine_name,payout_within_model,180.0,180,1.0,209,,5.0,-0.07622265951449184,5.7823661028554385,1.2067779431656946,0.6757713859493455,1.1186813677242033,1.35,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,machine_name,payout_within_model,365.0,365,1.0,209,,5.0,-0.07622265951449184,5.7823661028554385,0.8474560492745986,0.4903125337702634,1.5930029659420883,1.35,position,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,corner1,payout_within_model,28.0,28,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,corner1,payout_within_model,56.0,56,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,corner1,payout_within_model,180.0,180,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,corner1,payout_within_model,365.0,365,1.0,0,,,,,,,,1.35,position,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,dd_event,payout_within_model,12.131715771230503,28,0.43327556325823224,577,250.0,101.5,0.45041826818875125,1.7806121189791015,1.431417237522753,0.9955913083121368,1.6067991496179257,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,dd_event,payout_within_model,24.263431542461007,56,0.43327556325823224,577,250.0,101.5,0.45041826818875125,1.7806121189791015,1.0121648353596537,0.7089414407895931,2.2723571493992263,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,dd_event,payout_within_model,77.98960138648181,180,0.43327556325823224,577,250.0,101.5,0.45041826818875125,1.7806121189791015,0.5645585720059106,0.39489550553942243,4.073979413381257,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,dd_event,payout_within_model,158.14558058925476,365,0.43327556325823224,577,250.0,101.5,0.45041826818875125,1.7806121189791015,0.3964594975618864,0.2819933243211622,5.801349227712662,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,strong_zorome,payout_within_model,0.9220103986135182,28,0.03292894280762565,577,19.0,103.0,0.8309591169952639,1.6825479355775006,4.906339176965924,2.914187543297661,0.4687812882562102,2.3,calendar,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,strong_zorome,payout_within_model,1.8440207972270364,56,0.03292894280762565,577,19.0,103.0,0.8309591169952639,1.6825479355775006,3.469305702833829,2.2701118473720117,0.6629568556386638,2.3,calendar,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,strong_zorome,payout_within_model,5.927209705372617,180,0.03292894280762565,577,19.0,103.0,0.8309591169952639,1.6825479355775006,1.9350862675918477,0.885740841817085,1.1885775009205535,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,strong_zorome,payout_within_model,12.019064124783363,365,0.03292894280762565,577,19.0,103.0,0.8309591169952639,1.6825479355775006,1.3589083000945699,0.7323705733013789,1.692535103244227,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,weekday,payout_within_model,4.027729636048527,28,0.1438474870017331,577,83.0,99.0,-0.14632115112598057,1.4431349102729283,2.013421995448641,1.230362226578718,1.1423338004646673,2.3,calendar,0.01228881348780788,INSUFFICIENT_DATA
ARROW池上店,bonus_judgeable,weekday,payout_within_model,8.055459272097053,56,0.1438474870017331,577,83.0,99.0,-0.14632115112598057,1.4431349102729283,1.423704346371884,0.805507406632439,1.6155039533743334,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,weekday,payout_within_model,25.89254766031196,180,0.1438474870017331,577,83.0,99.0,-0.14632115112598057,1.4431349102729283,0.7941043441414527,0.45346639030323843,2.8963448153487295,2.3,calendar,0.01228881348780788,DETECTABLE
ARROW池上店,bonus_judgeable,weekday,payout_within_model,52.50433275563258,365,0.1438474870017331,577,83.0,99.0,-0.14632115112598057,1.4431349102729283,0.5576573005904789,0.31129032076146895,4.12439682501176,2.3,calendar,0.01228881348780788,DETECTABLE
ヒロキ東口店,all,last_digit,payout,28.0,28,1.0,611,,22.0,0.2825689178934734,5.106029519737035,2.701856859235752,1.7920660125317014,0.4996563734993205,1.35,position,0.12214478396567756,MARGINAL
ヒロキ東口店,all,last_digit,payout,56.0,56,1.0,611,,22.0,0.2825689178934734,5.106029519737035,1.9105013069609877,1.2809563631409988,0.7066208199288957,1.35,position,0.12214478396567756,MARGINAL
ヒロキ東口店,all,last_digit,payout,180.0,180,1.0,611,,22.0,0.2825689178934734,5.106029519737035,1.0656267161169106,0.7055426993996634,1.2668601298955147,1.35,position,0.12214478396567756,DETECTABLE
ヒロキ東口店,all,last_digit,payout,365.0,365,1.0,611,,22.0,0.2825689178934734,5.106029519737035,0.7483330400230115,0.488419367618603,1.8040096157701218,1.35,position,0.12214478396567756,DETECTABLE
ヒロキ東口店,all,section,payout,28.0,28,1.0,0,,,,,,,,1.35,position,0.12214478396567756,INSUFFICIENT_DATA
ヒロキ東口店,all,section,payout,56.0,56,1.0,0,,,,,,,,1.35,position,0.12214478396567756,INSUFFICIENT_DATA
ヒロキ東口店,all,section,payout,180.0,180,1.0,0,,,,,,,,1.35,position,0.12214478396567756,INSUFFICIENT_DATA
ヒロキ東口店,all,section,payout,365.0,365,1.0,0,,,,,,,,1.35,position,0.12214478396567756,INSUFFICIENT_DATA
ヒロキ東口店,all,machine_name,payout,28.0,28,1.0,6,,7.0,3.390941538116112,12.146042091875474,6.427081357765047,0.8561350367173393,0.21004868693142684,1.35,position,0.12214478396567756,UNDETECTABLE
ヒロキ東口店,all,machine_name,payout,56.0,56,1.0,6,,7.0,3.390941538116112,12.146042091875474,4.544632811313308,0.42806751835866974,0.2970537018170841,1.35,position,0.12214478396567756,UNDETECTABLE
ヒロキ東口店,all,machine_name,payout,180.0,180,1.0,6,,7.0,3.390941538116112,12.146042091875474,2.534875072334015,0.0,0.5325706243807006,1.35,position,0.12214478396567756,MARGINAL
ヒロキ東口店,all,machine_name,payout,365.0,365,1.0,6,,7.0,3.390941538116112,12.146042091875474,1.7801081187890855,0.04151206422792253,0.7583809015591337,1.35,position,0.12214478396567756,MARGINAL
ヒロキ東口店,all,corner1,payout,28.0,28,1.0,0,,,,,,,,1.35,position,0.12214478396567756,INSUFFICIENT_DATA
ヒロキ東口店,all,corner1,payout,56.0,56,1.0,0,,,,,,,,1.35,position,0.12214478396567756,INSUFFICIENT_DATA
ヒロキ東口店,all,corner1,payout,180.0,180,1.0,0,,,,,,,,1.35,position,0.12214478396567756,INSUFFICIENT_DATA
ヒロキ東口店,all,corner1,payout,365.0,365,1.0,0,,,,,,,,1.35,position,0.12214478396567756,INSUFFICIENT_DATA
