date,weekday,avg_diff,is_anomaly,anomaly_direction,zscore,rolling_median,iqd_bound_upper,iqd_bound_lower
2025-08-10,日,2.915141955835962,0,,-2.162266541827627,139.55094553456775,310.0402866607674,-30.93839559163189
2025-08-11,月,102.21324921135647,0,,-0.40208562323047425,127.02633985633432,293.52251552729865,-39.469835814630045
2025-08-12,火,-16.021451104100947,0,,-1.9064325149604353,115.20347003154575,300.9141282613349,-70.5071881982434
2025-08-13,水,-68.8154574132492,0,,-2.3273639294516055,113.85936596808337,325.62541907476987,-97.90668713860315
2025-08-14,木,27.117981072555207,0,,-0.9649606084422679,111.58351664260641,347.7465402668317,-124.57950698161886
2025-08-15,金,-20.282018927444796,0,,-1.4236940806777922,108.49312714776633,352.5310485146323,-135.54479421909966
2025-08-16,土,67.86971608832808,0,,-0.41610970637039363,104.98700262523496,345.65055250992464,-135.67654725945468
2025-08-17,日,31.786119873817036,0,,-0.7623837206892374,102.90509239804847,354.58804766486224,-148.77786286876528
2025-08-18,月,81.32639138240575,0,,-0.24842870938760558,102.90509239804847,337.25536328146956,-131.44517848537265
2025-08-19,火,-0.8239512370025098,0,,-1.11195833436826,102.90509239804847,354.58804766486224,-148.77786286876528
2025-08-20,水,5.774829688060237,0,,-1.0391367428970821,91.76982029688111,315.04600242450874,-131.50636183074656
2025-08-21,木,38.480817497310866,0,,-0.505050311949545,80.27685361089937,303.553035738527,-142.9993285167283
2025-08-22,金,129.21728217999282,0,,0.4525034923021186,91.76982029688111,315.04600242450874,-131.50636183074656
2025-08-23,土,59.579419146647545,0,,-0.2501013661754193,80.27685361089937,303.553035738527,-142.9993285167283
2025-08-24,日,40.7766224453209,0,,-0.40469588480877755,73.54851596386052,292.0300277163175,-144.93299578859643
2025-08-25,月,97.14987450699175,0,,0.32674886186590263,73.54851596386052,268.4274360792756,-121.33040415155457
2025-08-26,火,89.41627823592685,0,,0.24621202485098062,73.54851596386052,247.4280112319993,-100.33097930427826
2025-08-27,水,81.48433048433048,0,,0.0199215668964978,80.27685361089937,243.8067918653985,-83.25308464359978
2025-08-28,木,9.298076923076923,0,,-1.101341703393103,80.27685361089937,254.15634887903815,-93.60264165723942
2025-08-29,金,-4.60434472934473,0,,-1.0626571369454958,73.54851596386052,271.9722697969679,-124.87523786924689
2025-08-30,土,214.22008547008548,0,,1.8701364787179953,73.54851596386052,276.49193685684764,-129.3949049291266
2025-08-31,日,124.88603988603988,0,,0.6824987916956228,73.54851596386052,276.49193685684764,-129.3949049291266
2025-09-01,月,-26.732425585813807,0,,-1.246017171093045,73.54851596386052,290.6867597841118,-143.58972785639077
2025-09-02,火,40.06523115896137,0,,-0.2939735011302094,63.72456761748781,280.8628114377391,-153.4136762027635
2025-09-03,水,69.41956934768841,0,,0.07298070650158867,63.72456761748781,274.26123415067286,-146.81209891569728
2025-09-04,木,151.53609879670677,0,,1.1246109024505806,63.72456761748781,274.3889944030388,-146.93985916806315
2025-09-05,金,69.86421319796955,0,,0.08783780823839955,63.72456761748781,252.30809569438958,-124.85896045941395
2025-09-06,土,191.5215736040609,0,,1.8283480305404565,63.72456761748781,252.30809569438958,-124.85896045941395
2025-09-07,日,31.506662436548222,0,,-0.28441085416221434,50.178020795984224,227.29968868080644,-126.94364708883799
2025-09-08,月,154.70586370839936,0,,1.592216940736376,50.178020795984224,227.29968868080644,-126.94364708883799
2025-09-09,火,176.68716323296354,0,,1.747665267134343,63.72456761748781,238.1132727671254,-110.66413753214978
2025-09-10,水,4.56418383518225,0,,-0.6948112762819654,50.178020795984224,227.29968868080644,-126.94364708883799
2025-09-11,木,85.34427797258527,0,,0.35801330685098426,63.72456761748781,226.65141257504587,-99.20227734007024
2025-09-12,金,-29.697622820919175,0,,-1.547032165684428,63.72456761748781,226.65141257504587,-99.20227734007024
2025-09-13,土,78.87321711568939,0,,0.17169329781381154,68.64464271800824,229.3771469935698,-92.08786155755331
2025-09-14,日,82.22662440570522,0,,0.26676333589438445,69.64189127282899,196.92178855954916,-57.6380060138912
2025-09-15,月,-42.01236133122028,0,,-1.8741895105999866,69.64189127282899,230.37439554839054,-91.09061300273257
2025-09-16,火,139.28684627575277,0,,0.849399136685217,74.36871515682947,280.5722656364957,-131.83483532283674
2025-09-17,水,96.98003169572108,0,,0.29585005631581174,74.36871515682947,280.5722656364957,-131.83483532283674
2025-09-18,木,26.656735340729,0,,-0.7144923785947653,74.36871515682947,254.53427801001754,-105.79684769635861
2025-09-19,金,80.77812995245642,0,,0.015169261441393182,79.8256735340729,249.22926821315082,-89.577921145005
2025-09-20,土,67.18541996830427,0,,-0.20226038440022948,79.8256735340729,248.43706138232557,-88.78571431417976
2025-09-21,日,60.227892234548335,0,,-0.30059307765862636,74.36871515682947,201.2909335308746,-52.55350321721569
2025-09-22,月,55.62377179080824,0,,-0.39846338843906715,74.36871515682947,201.2909335308746,-52.55350321721569
